Source_Name_4FGL,GLON,GLAT,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,Category_4FGL,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Category_Prob
4FGL J0228.0-3026,227.59564,-68.61415,1637.9937,-22.3865895,2.2610428,0.15149082,-0.008803326,0.12765968,-0.65087014,-0.13701987,0.0012483553,0.6666667,-0.6658319,-0.5347093,-0.6547476,-0.64085114,3.37219968,PowerLaw,AGN,0.071611315,0.25536403,,,fsrq,PKS 0225-306,0.9406959,0.9308393,0,0.950838205,0.0491617947,0.934095938,0.0659040623,0.945910419,0.0540895806,0.943726946,0.0562730544,287,AGN
4FGL J0228.1+8208,126.3449,19.920328,1086.3049,-22.3012953,2.4735844,0.16034676,-0.0021785526,0.063907504,-0.24860978,-0.7308116,0.0025864553,0.6666667,-0.705077,-0.4158625,-1,0.9998132,3.41178157,PowerLaw,AGN,0.069924325,0.4079075,3FGL J0228.5+8213,,bcu,WN B0220.3+8153,0.98315996,0,0,0.925920772,0.0740792284,0.932656642,0.0673433577,0.933798288,0.0662017116,0.932512084,0.067487916,296,AGN
4FGL J0228.2-3102,229.19212,-68.53759,3423.589,-22.7554718,1.9655304,0.27583295,0.15510173,1.2622854,0.20242326,-0.7993394,0.0021007955,0.6666667,-0.22317293,-0.7968906,0.21986751,-0.9998349,1.66470873,PowerLaw,AGN,0.14990298,0.533242,3FGL J0228.7-3106,3FHL J0228.0-3101,bcu,PMN J0228-3102,0.99331474,0.8710792,0,0.941632187,0.0583678134,0.930301809,0.0696981907,0.942701474,0.0572985259,0.937347307,0.0626526927,291,AGN
4FGL J0228.3-5547,278.26303,-56.447353,1146.1089,-19.7183494,2.283893,0.042932298,0.120314956,7.00674,0.2619865,-0.3766083,0.00070162164,0.6666667,-0.6417763,-0.66531426,-0.7990873,-0.9974125,6.69955769,LogParabola,AGN,0.026119823,0.06652145,3FGL J0228.3-5545,3FHL J0228.2-5545,fsrq,PKS 0226-559,0.9676698,0.9463852,0,0.937340624,0.0626593764,0.931321009,0.0686789906,0.933617738,0.0663822622,0.935562795,0.0644372052,334,AGN
4FGL J0228.7+6718,132.13475,6.1906233,1442.2358,-21.4089411,2.5465486,0.15160346,0.18563806,2.6933987,0.7696301,-0.40900934,0.0047227805,0.6666667,-0.797487,-0.6937796,-0.75705564,-0.9999715,2.65722406,PowerLaw,AGN,0.08571898,0.51078206,,,fsrq,4C +67.05,0.99802667,0.97357917,0,0.920337024,0.0796629756,0.930217741,0.069782259,0.91600591,0.0839940896,0.9257017,0.0742982996,286,AGN
4FGL J0229.5-3644,243.93579,-67.16157,367.8756,-20.9199202,2.591401,0.055939287,0.11854263,3.722187,-0.38980427,-0.5924973,0.0017573592,0.6666667,-0.7601725,-0.7985593,-0.9999624,0.9988597,5.27918687,LogParabola,AGN,0.033301327,0.10361463,3FGL J0229.3-3643,,fsrq,PKS 0227-369,0.99934095,0.96688133,0,0.947419058,0.052580942,0.936741733,0.0632582675,0.942011322,0.057988678,0.942564069,0.0574359309,294,AGN
4FGL J0230.8+4032,142.61102,-18.501316,678.8851,-20.7248289,2.4514947,0.07871837,0.13692941,3.5300407,0.988372,-0.588953,0.001347837,0.6666667,-0.6793584,-0.7311007,-0.7890886,-0.59989405,5.53890049,LogParabola,AGN,0.046508636,0.1228066,3FGL J0230.8+4032,,fsrq,B3 0227+403,0.9993566,0.97815406,0,0.961479093,0.0385209074,0.933590964,0.0664090365,0.956377021,0.0436229787,0.953306895,0.0466931049,297,AGN
4FGL J0231.2-4745,266.2693,-61.636654,475.17572,-21.9462888,2.750255,0.07685136,-0.0433318,0.626351,-0.558343,-0.6488533,0.00028245494,0.6666667,-0.8048232,-0.72788054,-0.84661305,-0.01577121,3.94128918,PowerLaw,AGN,0.050685145,0.08195401,,,fsrq,PMN J0231-4746,0.9984415,0.968676,0,0.940390426,0.059609574,0.931759874,0.0682401265,0.934674666,0.0653253345,0.943429157,0.0565708434,284,AGN
4FGL J0231.2-5754,280.18182,-54.58032,2918.0916,-22.0585863,1.9721823,0.113177575,-0.039857693,0.76161623,0.9859739,-0.5889987,0.00031456517,0.6666667,-0.6589131,-0.32584274,-0.48191467,-0.45503137,2.56635782,PowerLaw,AGN,0.04455547,0.15665738,3FGL J0230.6-5757,3FHL J0231.0-5755,bll,PKS 0229-581,0.99840784,0.9527224,0,0.937677359,0.0623226413,0.931682018,0.0683179822,0.93884372,0.0611562798,0.940830463,0.0591695372,292,AGN
4FGL J0231.8+1322,157.1235,-42.73872,491.37943,-21.5260308,2.7410023,0.08136362,0.07999116,1.5823629,0.9813871,-0.70973307,0.0023933654,0.6666667,-0.8420727,-0.6991904,-0.7990059,-0.99995714,4.89278161,PowerLaw,AGN,0.05264481,0.1521253,,,fsrq,4C +13.14,0.99842775,0.9876675,0,0.941215729,0.0587842714,0.931357153,0.0686428473,0.939300837,0.060699163,0.943386341,0.0566136593,285,AGN
4FGL J0232.5-1118,184.18184,-61.477207,4825.9395,-22.9318451,1.7914854,0.32621664,0.17353259,1.2405181,-0.99050343,0.9985553,0.0011590716,0.6666667,-0.09242593,-0.14707278,-0.58382475,-0.42570865,2.41015096,PowerLaw,AGN,0.17225479,0.42460597,,,bcu,PMN J0232-1120,0.9840203,0.9033422,0,0.921504445,0.0784955554,0.93196668,0.0680333197,0.91554436,0.0844556403,0.923324382,0.0766756179,286,AGN
4FGL J0232.8+2018,152.93639,-36.577847,6348.9517,-21.9976425,1.7754167,0.10942571,-0.024370784,0.4668205,0.7023187,-0.11236475,0.000267569,0.6666667,-0.6044928,-0.3719681,-0.43767864,-0.06770676,1.47206899,PowerLaw,AGN,0.045277186,0.1846528,3FGL J0232.8+2016,3FHL J0232.8+2017,bll,1ES 0229+200,0.9981899,0.96691173,0,0.951166238,0.0488337621,0.932096876,0.0679031241,0.943891626,0.0561083743,0.946935582,0.0530644182,322,AGN
4FGL J0232.9+2608,149.73553,-31.395737,3351.8477,-22.2355984,2.0137553,0.20690301,0.092037335,1.0061954,-0.96702296,0.89197004,0.0010947579,0.6666667,-0.27197108,-0.55550236,-0.38790494,-0.7608685,1.48178704,PowerLaw,AGN,0.107918866,0.30600184,3FGL J0232.9+2606,3FHL J0232.9+2609,bll,B2 0230+25,0.9952476,0.86690813,0,0.934261182,0.0657388183,0.931681111,0.0683188893,0.93061992,0.0693800802,0.93090317,0.0690968296,291,AGN
4FGL J0233.0+3740,144.25575,-20.944365,2825.0725,-22.3281933,2.0757596,0.14256501,0.011044736,0.17087328,0.9958574,-0.065433204,0.0006026635,0.6666667,-0.595548,-0.5732228,-0.4230084,-0.62776685,2.85338451,PowerLaw,AGN,0.0630617,0.2020896,,3FHL J0233.0+3742,bcu,NVSS J023308+374201,0.9959269,0.8181382,0,0.947901092,0.0520989076,0.935780445,0.0642195546,0.940947604,0.0590523962,0.941724327,0.0582756729,293,AGN
4FGL J0233.5+0654,162.61809,-47.939514,989.04034,-21.5946579,2.3922794,0.08496017,0.001462093,0.047770273,0.9551117,-0.567087,0.0003937543,0.6666667,-0.6735343,-0.755402,-0.51875687,-0.41905835,2.8038765,PowerLaw,AGN,0.04116492,0.09857159,3FGL J0232.6+0646,3FHL J0233.5+0657,bcu,TXS 0230+067,0.98938054,0.8174993,0,0.92760046,0.0723995396,0.928282839,0.0717171609,0.927305481,0.0726945193,0.927789854,0.0722101457,318,AGN
4FGL J0233.9+8041,127.16734,18.677908,8983.244,-23.0225537,1.7732545,0.46052873,0.46724176,1.1825676,0.9997244,-0.7704485,0.0020955822,0.6666667,-0.88580364,0.18481268,-0.41839263,-0.03349269,2.06639361,PowerLaw,AGN,0.23042428,1.1950736,,3FHL J0233.9+8042,bcu,1RXS J023428.6+804341,0.99025285,0.9025916,0,0.940434194,0.0595658059,0.929452067,0.0705479325,0.935692042,0.0643079581,0.936371592,0.0636284082,316,AGN
4FGL J0234.3-0628,177.42413,-58.009758,3131.3047,-22.1714535,1.9269931,0.13333818,0.026607636,0.3699576,-0.9500891,0.42135462,0.0014741177,0.6666667,-0.4310888,-0.48928958,-0.5445663,-0.68829936,0.673954403,PowerLaw,AGN,0.07695887,0.3355904,3FGL J0234.2-0629,,bll,SDSS J023410.30-062825.7,0.9938913,0,0,0.927572333,0.072427667,0.928795722,0.0712042785,0.928053061,0.071946939,0.929651273,0.0703487267,291,AGN
4FGL J0235.6-2939,225.3855,-67.00054,4685.4927,-22.8401108,1.8519018,0.121308535,-0.11377708,1.2071772,-0.3188488,-0.9418266,0.0005660963,0.6666667,-0.14575614,-0.483595,-0.3468185,-0.23257048,2.33405388,PowerLaw,AGN,0.046721946,0.329277,,3FHL J0235.5-2938,bll,PHL 1389,0.9994115,0.9503518,0,0.930840775,0.0691592251,0.935012211,0.0649877892,0.92806821,0.07193179,0.932377879,0.0676221205,320,AGN
4FGL J0236.8-6136,283.21402,-51.293438,605.4443,-20.5695474,2.3356273,0.049518816,0.073928185,2.5362163,-0.51537067,-0.4340314,0.0007201785,0.6666667,-0.7244533,-0.5735079,-0.7714968,-0.70798385,6.53288133,LogParabola,AGN,0.026309423,0.07436167,3FGL J0236.7-6136,3FHL J0236.8-6137,fsrq,PKS 0235-618,0.99978137,0.983978,0,0.945643022,0.054356978,0.934547559,0.0654524405,0.944243342,0.0557566576,0.946488115,0.0535118849,286,AGN
4FGL J0237.1-0714,179.37523,-58.010536,6764.641,-23.3303605,1.7002121,0.4173184,0.30447626,1.4330049,-0.5803246,-0.9810821,0.0049693477,0.6666667,0.9934877,0.5590058,-0.41955414,-0.78692585,1.87861231,PowerLaw,AGN,0.43055853,1.3773869,,,bcu,SDSS J023700.77-071307.3,,0,0,0.925113574,0.0748864259,0.930097703,0.069902297,0.922104012,0.0778959879,0.92403693,0.0759630702,279,AGN
4FGL J0237.3+2000,154.2637,-36.34751,2734.0205,-22.6375647,2.1260796,0.22491942,0.03502557,0.30145508,-0.9836633,0.9856474,0.0006942889,0.6666667,-0.69208723,-0.31189933,-0.91568416,0.5556475,1.59000653,PowerLaw,AGN,0.12286947,0.25392205,,,bll,NVSS J023720+200033,,0,0,0.918308816,0.0816911838,0.92845119,0.0715488098,0.915636687,0.0843633132,0.915538657,0.0844613426,318,AGN
4FGL J0237.6+0923,161.79672,-45.3184,1395.6724,-22.157326,2.3370457,0.21704355,0.17199767,1.5526309,-0.3290573,-0.72542125,0.0034881788,0.6666667,-0.56578195,-0.6848185,-0.69171727,-0.99998945,1.82718393,PowerLaw,AGN,0.13627961,0.44349918,,,bcu,OD 58,0.9255393,0.88722575,0,0.928549675,0.0714503255,0.932250263,0.0677497372,0.930648233,0.069351767,0.926771859,0.0732281412,285,AGN
4FGL J0237.6-3602,241.1298,-65.77617,3718.0974,-21.9338786,1.8386229,0.12593022,0.03602535,0.620378,0.30466196,-0.7844328,0.00037975787,0.6666667,-0.09374402,-0.3527475,-0.7420886,0.15561873,3.2283531,PowerLaw,AGN,0.0572652,0.16454642,3FGL J0237.5-3603,3FHL J0237.6-3602,bll,RBS 0334,0.99576133,0.9068953,0,0.939519713,0.0604802867,0.927359467,0.0726405334,0.925090096,0.0749099044,0.936088152,0.0639118478,326,AGN
4FGL J0237.7+0206,168.38545,-51.13739,2093.9778,-22.7183296,2.1706657,0.23785481,0.07977715,0.73787713,-0.9999968,0.9999327,0.0021832925,0.6666667,-0.88537616,0.08480172,-0.5065827,-0.99984163,2.19254509,PowerLaw,AGN,0.11827039,0.41003257,,,rdg,PKS 0235+017,0.90586954,0,0,0.938187207,0.0618127928,0.933718008,0.0662819917,0.937418037,0.0625819631,0.932419703,0.0675802969,289,AGN
4FGL J0237.8+2848,149.46959,-28.524496,445.67065,-18.6836504,2.3752635,0.017639713,0.08983505,9.960195,-0.25315917,-0.5418963,0.0003587331,0.6666667,-0.6986515,-0.6767376,-0.7697777,-0.9567638,8.07713459,LogParabola,AGN,0.009110424,0.027521905,3FGL J0237.9+2848,3FHL J0237.8+2847,FSRQ,4C +28.07,1,0.99835324,0,0.931555603,0.0684443969,0.935964782,0.0640352178,0.926938675,0.0730613249,0.927391671,0.0726083286,308,AGN
4FGL J0238.1-3905,248.03343,-64.79598,2333.131,-21.8806733,1.969693,0.14418122,0.11053577,1.7811472,0.00655261,-0.39387676,0.0011552435,0.6666667,-0.567092,-0.2572562,-0.7216972,-0.35695788,2.88259682,PowerLaw,AGN,0.075107254,0.25047764,3FGL J0238.3-3904,,bll,1RXS J023800.5-390505,0.9970611,0.89308184,0,0.947542429,0.0524575711,0.932744722,0.0672552779,0.944157314,0.055842686,0.940565391,0.0594346089,287,AGN
4FGL J0238.2+1531,157.40536,-40.09841,948.00635,-22.1325093,2.6397388,0.19530204,0.044628862,0.46840796,-0.6192421,-0.6161757,0.0035121543,0.6666667,-0.73130757,-0.5948957,-0.99999905,0.99996424,3.07906403,PowerLaw,AGN,0.09884129,0.39364788,,,bcu,CRATES J023819+153323,0.9808229,0.84790814,0,0.957281138,0.0427188623,0.930390884,0.069609116,0.953415347,0.0465846532,0.950422663,0.0495773367,296,AGN
4FGL J0238.4-3116,229.45934,-66.33446,2774.9626,-20.7402485,1.8017367,0.055063378,0.0259866,1.0103164,0.9240922,-0.42305502,0.00017836464,0.6666667,-0.3769159,-0.39327627,-0.54249007,-0.23250069,3.50976085,PowerLaw,AGN,0.023995215,0.07133159,3FGL J0238.4-3117,3FHL J0238.4-3117,bll,1RXS J023832.6-311658,0.9996292,0.982547,0,0.932348694,0.0676513057,0.933623254,0.0663767463,0.930777403,0.0692225971,0.934941113,0.0650588871,307,AGN
4FGL J0238.6+1637,156.7759,-39.10538,887.4623,-18.2619215,2.1642318,0.018275721,0.09535862,11.333065,-0.082529016,-0.4515968,0.00024278063,0.6666667,-0.59878427,-0.5659981,-0.73546135,-0.7344912,8.50786022,LogParabola,AGN,0.009419583,0.027418433,3FGL J0238.6+1636,3FHL J0238.6+1637,BLL,PKS 0235+164,1,0.9979865,0,0.937243897,0.0627561027,0.930936181,0.0690638186,0.93500952,0.06499048,0.934735411,0.0652645891,304,AGN
4FGL J0238.7+2555,151.20462,-30.988201,4485.3545,-22.520234,2.0019495,0.14200069,-0.06266334,1.0122608,0.99957615,-0.8821351,0.00032953566,0.6666667,-0.6106795,-0.66946113,-0.36331183,0.0854338,1.70331239,PowerLaw,AGN,0.049723953,0.23317651,3FGL J0239.0+2555,,bcu,NVSS J023853+255407,,0,0,0.948225551,0.051774449,0.931949032,0.0680509677,0.941261196,0.0587388037,0.93860186,0.0613981402,299,AGN
4FGL J0239.5+1326,159.22076,-41.693806,2482.2322,-22.263728,2.1166081,0.27727282,0.29278257,1.874605,0.96832573,-0.99984175,0.0036132862,0.6666667,0.9974867,-0.5559566,-0.9999791,0.9997497,3.76972694,PowerLaw,AGN,0.23449862,0.6160656,3FGL J0239.4+1326,,bcu,GB6 J0239+1327,0.9915004,0,0,0.922131971,0.0778680286,0.932528684,0.0674713162,0.919408225,0.0805917746,0.922474057,0.0775259433,299,AGN
4FGL J0239.5-1353,190.66292,-61.525017,425.8878,-23.0994282,2.7995834,0.17240594,-0.00538959,0.047791388,-0.11597198,-0.7823615,0.0033915269,0.6666667,-0.823378,-0.4227116,-0.99971235,-0.9825384,2.62139956,PowerLaw,AGN,0.08890029,0.27472058,,,bcu,CRATES J023939.13-135409.6,0.9866045,0.8899972,0,0.962582584,0.0374174164,0.931925935,0.068074065,0.963386819,0.0366131813,0.958018178,0.0419818225,303,AGN
4FGL J0239.7+0415,166.87543,-49.140408,373.73883,-21.5996413,2.791568,0.0680445,0.052779913,1.1728361,-0.1906219,-0.77543956,0.0021549251,0.6666667,-0.7887123,-0.72585875,-0.9998384,-0.5468604,5.01975819,PowerLaw,AGN,0.043829508,0.12445587,,,fsrq,PKS 0237+040,0.99813247,0.97800326,0,0.915542445,0.0844575555,0.92783232,0.0721676798,0.914305548,0.0856944516,0.920761606,0.079238394,321,AGN
4FGL J0240.8-3401,236.00569,-65.55521,1564.1855,-22.5607409,2.3138099,0.10910791,-0.09956694,1.8951194,-0.5107147,-0.74057037,0.00042529264,0.6666667,-0.72769576,-0.6968573,-0.071226984,-0.42584282,2.01943515,PowerLaw,AGN,0.038802285,0.20626442,,,bcu,NVSS J024047-340018,0.9964034,0,0,0.943797054,0.0562029464,0.932505392,0.0674946075,0.943659061,0.056340939,0.94054242,0.0594575805,326,AGN
4FGL J0241.0-0505,177.65056,-55.850353,2034.8713,-22.1488175,2.1125073,0.18755215,0.15028185,1.4766529,0.141647,0.5026223,0.0024878401,0.6666667,-0.48948947,-0.55457115,-0.67606854,-0.39968804,1.53390267,PowerLaw,AGN,0.12706365,0.3751085,,,bll,PKS 0238-052,0.998257,0.93389195,0,0.943046219,0.056953781,0.934551063,0.0654489368,0.937622662,0.0623773385,0.943409781,0.0565902193,314,AGN
4FGL J0241.3+6543,133.91179,5.2279367,3101.3384,-20.6494929,2.1007078,0.07040151,0.032569002,0.9823309,0.7032819,-0.5831247,0.00033326406,0.6666667,-0.52506596,-0.52263016,-0.5749372,-0.5399323,2.63857833,PowerLaw,AGN,0.034247547,0.09995208,3FGL J0241.3+6542,3FHL J0241.3+6543,bll,TXS 0237+655,0.9986627,0.98326546,0,0.939011323,0.0609886767,0.930144812,0.0698551878,0.931965916,0.0680340838,0.938032118,0.0619678821,287,AGN
4FGL J0241.9-1603,195.25713,-62.117126,3554.6,-22.5240435,1.8789389,0.19826035,0.08281933,1.0538019,-0.99993265,0.999974,0.0011630164,0.6666667,-0.707966,-0.32088766,-0.370891,-0.6946469,2.0984594,PowerLaw,AGN,0.090870425,0.35224894,,,bcu,1RXS J024151.6-160339,0.997255,0.8743153,0,0.923493419,0.0765065812,0.933978173,0.066021827,0.92806481,0.0719351898,0.924478376,0.0755216241,319,AGN
4FGL J0242.3+1102,161.80322,-43.29507,600.7886,-21.3463308,2.5564008,0.11936296,0.3057485,4.2502685,0.0935092,-0.5581224,0.0048919143,0.6666667,-0.698251,-0.84541506,-0.9997586,0.86421466,4.46500859,LogParabola,AGN,0.09786213,0.30514163,3FGL J0242.3+1059,,fsrq,OD 166,0.997309,0.98145944,0,0.924776679,0.0752233209,0.927945692,0.0720543085,0.923311797,0.0766882033,0.922905304,0.0770946959,295,AGN
4FGL J0242.3+5216,139.60245,-6.963813,875.19543,-21.4178748,2.7520666,0.11943039,0.22114389,2.7914288,0.8951299,-0.39505434,0.0047323615,0.6666667,-0.8163674,-0.7251858,-0.9996204,-0.82515997,4.06154938,LogParabola,AGN,0.09248273,0.27052143,,,bcu,TXS 0239+520,0.84385884,0,20,0.941277238,0.0587227624,0.931069923,0.068930077,0.94192085,0.0580791498,0.937087522,0.0629124781,272,AGN
4FGL J0242.6+1735,157.15526,-37.775043,947.2996,-22.2539896,2.5702116,0.7240283,0.20550323,0.9376725,-0.7833848,-0.57965285,0.009116144,0.6666667,-0.44786888,-0.68745595,-0.99999505,0.9998358,2.89611648,PowerLaw,AGN,0.52165467,0.97834855,,,bcu,NVSS J024248+173700,0.95173645,0,0,0.942171261,0.0578287387,0.937197861,0.0628021386,0.942250983,0.0577490169,0.938926902,0.0610730976,274,AGN
4FGL J0243.2-0550,179.31943,-55.94262,481.45593,-22.3347143,2.7252986,0.11189117,-0.0005550289,0,0.057068955,-0.78750646,0.0007179956,0.6666667,-0.793774,-0.7918142,-0.9999897,0.99994195,3.77301987,PowerLaw,AGN,0.06287879,0.1173889,,,fsrq,PKS 0240-060,0.9976114,0.96267825,16,0.920853945,0.0791460546,0.928670423,0.071329577,0.918842799,0.0811572013,0.921103332,0.0788966676,304,AGN
4FGL J0243.4+7119,131.72546,10.391743,2939.2646,-21.2513784,2.1319337,0.10819395,0.1239322,2.1894004,-0.99957806,0.9997669,0.0010327448,0.6666667,-0.5821587,-0.52496105,-0.69063026,-0.5232511,3.40173072,PowerLaw,AGN,0.069787286,0.19310726,3FGL J0243.5+7119,3FHL J0243.7+7121,bll,S5 0238+711,0.9998172,0.957626,0,0.929673297,0.0703267034,0.932573127,0.0674268733,0.931222554,0.0687774464,0.931715669,0.0682843315,325,AGN
4FGL J0244.6-5819,278.4472,-53.086155,3789.6382,-21.3623544,1.7677698,0.081227265,0.03960528,1.1593702,0.9898595,-0.68620515,0.00027600813,0.6666667,-0.3998696,-0.33411717,-0.4951175,-0.2038806,3.55709769,PowerLaw,AGN,0.035805445,0.113453194,3FGL J0244.8-5818,3FHL J0244.4-5819,bll,RBS 0351,0.9999548,0.99150646,0,0.940044058,0.059955942,0.931010138,0.0689898621,0.923886937,0.0761130629,0.93105964,0.0689403601,281,AGN
4FGL J0244.7+1316,160.75096,-41.123455,813.35266,-22.2966334,2.5999765,0.35487133,0.26981074,1.8200527,-0.6172153,-0.61217946,0.00540818,0.6666667,-0.6607084,-0.72208697,-0.9999963,0.6088671,3.52246476,PowerLaw,AGN,0.21340412,0.53818023,,,bcu,GB6 J0244+1320,0.98200804,0,0,0.938865251,0.0611347486,0.936514716,0.0634852837,0.929877526,0.0701224736,0.928664069,0.0713359308,304,AGN
4FGL J0245.1-0257,176.21965,-53.620575,1987.811,-22.1560211,2.111241,0.19567116,0.18884948,1.8842345,-0.881042,0.99484897,0.0021706556,0.6666667,-0.18606864,-0.6610139,-0.8417082,0.1896465,2.82947537,PowerLaw,AGN,0.12704106,0.3589554,,,bll,PMN J0245-0255,0.97752833,0,0,0.921910821,0.0780891787,0.930544456,0.0694555443,0.918104306,0.0818956944,0.926724823,0.0732751767,301,AGN
4FGL J0245.4+2408,153.74857,-31.813984,579.0162,-21.5367213,2.6439202,0.08078517,0.045813534,0.97791547,0.17251293,-0.65479076,0.0015838599,0.6666667,-0.8374635,-0.58975244,-0.72052026,-0.9999856,4.60287049,PowerLaw,AGN,0.04822323,0.131901,3FGL J0245.4+2410,,fsrq,B2 0242+23,0.98799694,0.82313144,0,0.943234155,0.0567658447,0.927697788,0.0723022123,0.942798311,0.0572016894,0.937289275,0.0627107246,284,AGN
4FGL J0245.4-5950,280.0547,-51.932518,2165.0361,-22.4314515,2.153405,0.27815735,0.25036627,1.484632,0.9249756,-0.76544386,0.002871533,0.6666667,-0.1098712,-0.49914408,-0.78184247,-0.9999999,1.20882601,PowerLaw,AGN,0.19801827,0.51455337,,,bcu,PMN J0244-5948,0.95095307,0,0,0.916239258,0.0837607419,0.928230384,0.0717696163,0.920133335,0.0798666652,0.916950811,0.0830491889,326,AGN
4FGL J0245.9-4650,261.81567,-60.100594,445.6818,-19.6042131,2.4186478,0.024802895,0.09650244,6.6500793,-0.23101181,-0.56882703,0.0006504617,0.6666667,-0.6955092,-0.73816365,-0.82460874,-0.85198814,6.75655404,LogParabola,AGN,0.015019533,0.046484876,3FGL J0245.9-4651,3FHL J0246.1-4650,fsrq,PKS 0244-470,0.9998932,0.9941694,0,0.943162316,0.0568376836,0.933710188,0.0662898118,0.937134745,0.0628652554,0.941694899,0.0583051007,301,AGN
4FGL J0246.6-3348,235.11372,-64.38417,7327.92,-23.3280561,1.8311845,0.15607803,-0.10793821,0.6501795,0.406571,0.22643726,0.0019984466,0.6666667,-0.9300426,0.07485443,-0.14111891,-0.56398743,2.25254334,PowerLaw,AGN,0.070758745,1.1880642,,,bcu,TXS 0244-340,0,0.89401287,0,0.947665529,0.0523344706,0.934712551,0.0652874485,0.940161442,0.0598385581,0.945492993,0.0545070075,303,AGN
4FGL J0248.0+2232,155.32375,-32.892387,4029.6062,-22.3302918,2.0065517,0.2236614,0.062047742,0.67581373,-0.29954147,-0.7878117,0.0010768867,0.6666667,-0.36778608,-0.49533242,-0.367056,-0.65434617,2.13113943,PowerLaw,AGN,0.10305875,0.36370435,,,bcu,1RXS J024800.1+223136,0,0.86843824,0,0.926867597,0.073132403,0.930135789,0.0698642112,0.923903919,0.0760960812,0.927337545,0.0726624545,311,AGN
4FGL J0248.4+6021,136.91101,0.7087233,1305.8412,-19.4338306,2.6548357,0.06286058,0.5136561,8.070971,-0.24630903,-0.4484316,0.0007861124,0.6666667,-0.5978936,-0.8285133,-1,1,1.5841917,PLSuperExpCutoff,PSR,0.031184059,0.0760501,3FGL J0248.5+6022,,PSR,PSR J0248+6021,1,0.9569276,0,0.932225298,0.0677747023,0.934519193,0.0654808073,0.920805681,0.0791943193,0.925751384,0.0742486157,318,AGN
4FGL J0248.6+4230,144.89713,-15.319082,1968.2784,-21.6538028,2.2086344,0.25453848,0.930061,4.7682133,-0.99942607,0.9998185,0.0014510484,0.6666667,-0.29686856,-0.5443019,-0.9999998,0.99875927,0.761700216,PLSuperExpCutoff,PSR,0.22049326,,3FGL J0248.5+4232,,PSR,PSR J0248+4230,1,0,2048,0.913679287,0.0863207127,0.93340704,0.0665929605,0.914772808,0.0852271918,0.920048086,0.0799519141,330,AGN
4FGL J0248.6+5131,140.80171,-7.2259235,2511.0261,-20.5713305,1.9986136,0.09550105,0.11814877,3.1203408,-0.66046387,-0.56698036,0.0006318078,0.6666667,-0.5625967,-0.29839998,-0.5364165,-0.82336676,2.51831637,LogParabola,AGN,0.04446756,0.1578098,3FGL J0248.4+5130,3FHL J0248.6+5132,bcu,WN B0245.0+5118,0.9944022,0,0,0.939397698,0.0606023019,0.933247912,0.0667520877,0.930774829,0.0692251709,0.936755086,0.0632449139,310,AGN
4FGL J0250.2-8224,298.41718,-33.653038,600.8936,-21.9593237,2.6855602,0.09957948,0.01532085,0.27123064,-0.38079473,-0.7640799,0.002339041,0.6666667,-0.6390344,-0.8614319,-0.7916802,-0.9995153,4.02365162,PowerLaw,AGN,0.054184087,0.19962196,3FGL J0244.4-8224,,bcu,PMN J0251-8226,0.9941228,0.9047533,0,0.944743105,0.055256895,0.93062629,0.06937371,0.941940653,0.0580593473,0.943693391,0.0563066092,301,AGN
