SourceName_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
4FGL J1034.7-4645,279.9387,9.928071,3262.6462,-22.520618039013794,2.125096,0.5033262,0.10830732,0.5195869,-0.77410126,-0.69242674,0.0026185566,0.7753543,-0.54824924,-0.58756196,-0.2186595,-0.7017657,2.294787666824012,PowerLaw,0.2571241,0.6666667,,3FHL J1034.8-4645,unk,1RXS J103438.7-464412,0.0,0.9521657,0,0.9999086895386499,9.131046133241861E-5,0.9593783675281662,0.04062163247183534,0.9998499360686719,1.5006393132827392E-4,0.994167523581884,0.0058324764181162565,0.0,0.0,0.0,0.0
4FGL J1036.3-5833e,286.08102,-0.18149121,5171.8984,-17.562173130407725,1.8616843,0.022899844,0.05764033,5.0180535,-0.9267465,0.36845654,5.067612E-5,0.027061094,-0.32262194,-0.3711697,-0.5956499,-0.3894886,2.7229238678887473,LogParabola,0.009419662,0.6666667,2FGL J1036.4-5828c,3FHL J1036.3-5833e,,,,,4,0.9972344181917073,0.002765581808272654,0.9387286499547404,0.06127135004525937,0.947116614069477,0.05288338593052256,0.972114273522152,0.027885726477851085,0.0,0.009,0.0,0.0
4FGL J1036.5-1809,263.33966,34.148827,496.34253,-22.68072332852422,2.754375,0.15187335,0.014939289,0.1863718,-0.48928759,-0.68965304,0.0025724692,0.23062333,-0.84759283,-0.62411195,-0.9991792,-0.6991115,2.0790557656214785,PowerLaw,0.08325821,0.6666667,,,,,0.0,0.0,0,0.9983920538108401,0.0016079461891597248,0.972810707984488,0.027189292015512023,0.9984104195288941,0.001589580471106817,0.9920191023546076,0.007980897645392391,0.0,0.0,0.0,0.0
4FGL J1036.6-4349,278.70816,12.615111,1213.683,-21.323420860083406,2.253405,0.14892514,0.27364045,3.459673,0.99848217,-0.40945464,0.0025727523,0.2962629,-0.4109257,-0.5778013,-0.91971517,-0.9994556,1.6407037412667775,LogParabola,0.106370956,0.6666667,3FGL J1036.4-4348,,,,0.0,0.0,0,0.35923498473997034,0.6407650152600252,0.8538091002216419,0.1461908997783582,0.8358471990120012,0.16415280098799837,0.26304690411380166,0.7369530958861982,0.979,0.052,0.0,1.0
4FGL J1037.8-5810,286.06104,0.24389318,1257.4552,-20.11059393625961,2.6352468,0.13128813,0.26044482,4.230554,-0.7605795,-0.49075657,0.003742865,0.31126583,-0.73442847,-0.7880555,-0.93941504,-0.9997327,1.2464777538309093,LogParabola,0.092596106,0.6666667,3FGL J1039.1-5809,,,,0.0,0.0,21,0.45503421093960167,0.5449657890603982,0.8070656498201187,0.19293435017988092,0.6783828054607598,0.32161719453924015,0.22143713040016616,0.7785628695998342,0.826,0.105,0.001,1.0
4FGL J1045.1-5940,287.60138,-0.6245656,2014.8308,-17.67913393747216,2.2978935,0.017950824,0.12813604,12.477075,0.99990803,-0.30687714,3.0369606E-4,0.03826733,-0.6072522,-0.636686,-0.79471,-0.6387037,3.687537783755209,LogParabola,0.011516484,0.6666667,3FGL J1045.1-5941,3FHL J1045.1-5941,BIN,Eta Carinae,1.0,0.0,4,0.5365667760631951,0.46343322393680386,0.5499058243469177,0.4500941756530825,0.023110499933744973,0.9768895000662541,0.8454758031460503,0.15452419685394927,0.409,0.528,1.0,0.0
4FGL J1045.7-6414,289.79263,-4.627209,1571.3943,-21.199793237713887,2.4304419,0.13503169,0.1253698,1.9118865,0.330991,-0.6781618,0.002966998,0.39292035,-0.5716791,-0.68578583,-0.8613857,-0.9985401,2.0892731188661937,PowerLaw,0.0784911,0.6666667,3FGL J1045.3-6414,,unk,1RXS J104537.2-641438,0.0,0.958258,0,0.991654412930528,0.008345587069487126,0.957865637277967,0.04213436272203381,0.9872828977865078,0.01271710221349183,0.8745269174065541,0.12547308259344522,0.0,0.0,0.0,0.0
4FGL J1046.7-6010,288.00613,-0.9672107,1579.0796,-19.669174865061432,2.5099878,0.10809714,0.3403478,6.230236,0.11145404,0.016068276,0.002818222,0.2700007,-0.59280515,-0.8127078,-0.8879977,-0.997234,2.0900495404232604,LogParabola,0.08055866,0.6666667,2FGL J1046.8-6005c,,,,0.0,0.0,4,0.031454062675795556,0.9685459373241962,0.6234327666159266,0.37656723338407394,0.3627449619386749,0.6372550380613258,0.011422779670443932,0.9885772203295569,1.0,0.425,0.999,1.0
4FGL J1047.2+6740,139.11755,45.355637,3599.3857,-23.221550950759656,1.9606525,0.25828397,0.06620152,0.5296021,-0.88774645,-0.5446795,0.0010454555,0.35852954,-0.6508974,-0.31675166,-0.45729455,-0.5953421,2.8751821416838443,PowerLaw,0.12912905,0.6666667,,,,,0.0,0.0,0,0.9999469649058557,5.303509413495311E-5,0.9605038249382388,0.039496175061761195,0.9998999201113021,1.0007988869818469E-4,0.9993081961559792,6.918038440204553E-4,0.0,0.0,0.0,0.0
4FGL J1048.4-5030,283.77615,7.726619,11899.553,-22.96766941223449,1.6639758,0.31035626,0.24680935,1.2662772,-1.0,0.9999998,7.830596E-4,0.4802892,-0.97802734,0.8487168,-0.4428058,-0.13623765,1.7770211536508014,PowerLaw,0.17992374,0.6666667,,3FHL J1048.4-5030,,,0.0,0.0,0,0.9987388463363206,0.0012611536636767398,0.9505919650777016,0.049408034922298734,0.9946687835336018,0.005331216466398184,0.9849362722568917,0.01506372774310883,0.0,0.004,0.0,0.0
4FGL J1048.5-5923,287.85458,-0.1666718,1517.0591,-19.52371384541055,2.5240397,0.121937715,0.54568833,7.562589,-0.29786915,-0.6217825,0.0030904603,0.3199475,-0.42289552,-0.83511615,-0.9997181,0.9703327,1.132557358734824,LogParabola,0.13931082,0.6666667,,,,,0.0,0.0,0,1.1127824528936381E-4,0.9998887217547148,0.5565439701668291,0.4434560298331714,0.07807184374456794,0.9219281562554309,0.039086121447711494,0.9609138785522893,1.0,0.52,1.0,1.0
4FGL J1049.8+2741,204.64984,63.07313,3002.413,-22.60537996757012,1.9965559,0.14964293,-0.04685384,0.6520733,0.8414257,-0.7444379,4.3801658E-4,0.2188065,-0.4681889,-0.4858654,-0.74392325,0.06394221,2.42835229029766,PowerLaw,0.058738824,0.6666667,,,,,0.0,0.0,0,0.9997048300506048,2.951699493993706E-4,0.9606924321584753,0.03930756784152595,0.9984127823410452,0.001587217658954536,0.9991579258900315,8.420741099688839E-4,0.0,0.0,0.0,0.0
4FGL J1051.6+3253,193.0703,63.529655,2105.6887,-22.693440052929414,2.1935024,0.15314315,-0.055655,0.7630663,-0.13290206,-0.9874751,0.0011005745,0.34271568,0.5548138,-0.5501928,-0.25789192,-0.99954116,3.1028771231595824,PowerLaw,0.0582245,0.6666667,,,sbg,NGC 3424,0.99207217,0.84119767,0,0.99994767939171,5.232060829050362E-5,0.961376008173501,0.03862399182650069,0.9999271487905202,7.285120948094225E-5,0.9991248318824933,8.751681175075308E-4,0.0,0.0,0.0,0.0
4FGL J1054.7-6008c,288.88257,-0.49147785,6244.69,-20.959240519634385,2.2092369,0.2297578,0.1575903,1.5559049,0.9993745,-0.2241358,0.0015655907,0.49312192,-0.8596913,-0.59371,-0.58694035,-0.753775,2.488654234595431,PowerLaw,0.16289027,0.6666667,3FGL J1054.7-6006,,,,0.0,0.0,48,0.9596351313167772,0.0403648686832217,0.9546924719613153,0.04530752803868546,0.9786377376302161,0.021362262369783263,0.8961371262197246,0.10386287378027519,0.0,0.0,0.0,0.0
4FGL J1055.6-0719,259.60846,45.586567,697.49225,-22.622673377575452,2.5745325,0.34632272,0.16187477,1.1195028,0.9729133,-0.80908436,0.0074555576,0.6936816,-0.32078627,-0.8476614,-0.99999636,-0.9256932,1.7504261911478856,PowerLaw,0.1928738,0.6666667,,,,,0.0,0.0,4,0.9994468603731534,5.531396268527748E-4,0.968777979715094,0.031222020284906112,0.9770759133087458,0.022924086691255115,0.9539118074795899,0.04608819252040987,0.0,0.0,0.0,0.0
4FGL J1055.7-1807,267.93097,36.770573,2808.333,-22.8654673715659,2.1336682,0.16092552,-0.085186616,1.1261461,0.99625564,-0.9585315,7.0632686E-4,0.3828237,-0.023685154,-0.63788605,-0.38004616,-0.081377335,1.8981801946070205,PowerLaw,0.052625757,0.6666667,,,,,0.0,0.0,0,0.9998250625597676,1.749374402398201E-4,0.959808779819157,0.04019122018084457,0.997717305045131,0.002282694954869058,0.9981274285462186,0.0018725714537825122,0.0,0.0,0.0,0.0
4FGL J1058.4-6625,291.96155,-5.994655,5590.9014,-21.6221070325829,1.9265342,0.16538389,0.14547022,1.759437,-0.9903658,0.99986696,8.1452675E-4,0.28318602,-0.76233673,-0.015917316,-0.7229148,-0.30393413,2.1875075801849357,PowerLaw,0.09783745,0.6666667,2FGL J1058.7-6621,,,,0.0,0.0,0,0.99611258715541,0.0038874128445842916,0.9562566157140905,0.04374338428591019,0.9961747029467618,0.003825297053239059,0.9800808732616048,0.019919126738395215,0.0,0.0,0.0,0.0
4FGL J1059.4+0226,250.78244,53.57094,1485.2385,-21.51586659568395,2.4139645,0.19855572,0.21370159,1.556767,0.9648671,-0.5258856,0.0022609131,0.31731847,-0.50663877,-0.68479055,-0.9216853,-0.01497605,2.7866956364707867,PowerLaw,0.21959093,0.6666667,3FGL J1059.3+0224,,,,0.0,0.0,0,0.9841787105102482,0.015821289489751474,0.9615175284897566,0.03848247151024497,0.9930742937681268,0.006925706231872076,0.8685505350321808,0.1314494649678184,0.0,0.0,0.0,0.0
4FGL J1059.4+2148,218.5703,64.01834,1554.1465,-22.74208204712022,2.4827013,0.15726632,-0.079488896,1.0740877,0.24633144,-0.9022558,7.9671916E-4,0.29975003,-0.5454379,-0.7771506,-0.14344372,-0.9999862,0.7604871931195624,PowerLaw,0.055448953,0.6666667,,,,,0.0,0.0,0,0.9998797630842938,1.202369157153609E-4,0.9605626902580241,0.03943730974197751,0.9867399019660457,0.013260098033954754,0.9880725936660298,0.011927406333971182,0.0,0.0,0.0,0.0
4FGL J1059.5-6021,289.52295,-0.43875116,2659.443,-20.732632583378106,2.5050993,0.20403333,0.22323956,2.4968026,0.89884895,-0.29571664,0.004757831,0.57478225,-0.6853101,-0.68366,-1.0,0.9999978,1.5063199357098047,PowerLaw,0.14099497,0.6666667,,,spp,SNR G289.7-00.3,0.8,0.0,16,0.3923959017096727,0.6076040982903349,0.9265953620910666,0.07340463790893428,0.8278342044010749,0.1721657955989252,0.5186564767663081,0.481343523233692,1.0,0.014,0.0,0.391
4FGL J1100.0-2044,270.68393,35.060196,1631.9257,-22.251401606554275,2.2047381,0.2067104,0.14814751,1.2727944,0.92273104,-0.6738346,0.003799359,0.48759106,-0.386045,-0.6022078,-0.6898089,-0.6345433,0.6208644148954081,PowerLaw,0.1483803,0.6666667,3FGL J1100.2-2044,,,,0.0,0.0,0,0.9999134677531699,8.653224684010115E-5,0.9438973197910758,0.05610268020892511,0.9380423715531556,0.06195762844684399,0.9764011729458982,0.023598827054102784,0.0,0.001,0.0,0.0
4FGL J1102.0-6054,290.0243,-0.8094458,1568.7766,-19.31847914279277,2.5503259,0.09016812,0.28434625,6.817263,-0.6205233,-0.22810178,0.00815391,0.6701683,-0.7038772,-0.8378188,-0.8667945,-0.112086535,1.0746326252197924,LogParabola,0.060532514,0.6666667,3FGL J1101.9-6053,,spp,2MASS J11015838-6056516,0.9733658,0.0,528,0.11147374447099878,0.8885262555289938,0.5703551980431026,0.4296448019568975,0.12451351672309731,0.8754864832769027,0.1253358725696203,0.8746641274303786,1.0,0.502,1.0,1.0
4FGL J1102.4+0246,251.29851,54.3382,1568.5563,-21.909757920584244,2.5714996,0.35126123,0.99999166,3.6574218,-0.7985353,-0.6709107,0.0013043428,0.34585714,-0.12747206,-0.90689284,-1.0,0.9995541,2.6067315138130494,LogParabola,,0.6666667,,,,,0.0,0.0,2048,0.9960941779478919,0.0039058220521302933,0.9466789077714788,0.053321092228522535,0.9829122830106619,0.017087716989338593,0.7634220284735993,0.23657797152640025,0.0,0.001,0.0,0.0
4FGL J1105.1-2600,274.94977,31.031294,1391.304,-22.135201021907136,2.2937179,0.21680035,0.1750185,1.5894938,-0.10794421,-0.5367067,0.003348698,0.4489569,-0.50440145,-0.5940314,-0.9982745,-0.98112696,2.628802245211001,PowerLaw,0.13644299,0.6666667,,,,,0.0,0.0,0,0.9969707787226707,0.0030292212773261064,0.9612232757340585,0.03877672426594263,0.9975903305293079,0.0024096694706919417,0.9803128075222066,0.01968719247779376,0.0,0.0,0.0,0.0
4FGL J1105.3-0626,261.6581,47.74298,13992.816,-23.553807276352703,1.5556556,0.7853713,0.99999964,2.2952614,-0.90908384,0.9997043,9.453951E-4,0.019154167,-0.103436,-0.8954324,0.81955093,-0.5741478,1.7908839309252083,PowerLaw,9.2471746E-4,0.6666667,,,,,0.0,0.0,0,0.7260043982206181,0.27399560177938087,0.9426609894162556,0.05733901058374556,0.995133713453816,0.004866286546185101,0.9276049943129192,0.07239500568708135,0.113,0.008,0.0,0.0
4FGL J1106.2+7303,132.93782,41.9711,526.6269,-23.173049994595587,2.9194353,0.14704251,-0.096417874,1.2716315,-0.17078303,-0.78004926,7.7630946E-4,0.21763791,-0.93739986,-0.0802213,-0.72198606,-0.9979207,1.6459161358398129,PowerLaw,0.057631075,0.6666667,,,,,0.0,0.0,0,0.9998209253831851,1.7907461680132647E-4,0.9662762723074311,0.033723727692568796,0.9914015847709343,0.008598415229066516,0.9945134036568058,0.005486596343195074,0.0,0.0,0.0,0.0
4FGL J1106.7-1742,270.48828,38.476677,1356.0107,-21.297257224502957,2.2098062,0.20934996,0.4636921,4.352251,-0.9343824,0.48199302,0.004066752,0.47281715,-0.2739251,-0.6440304,-0.8505126,-0.9999967,2.419222724661772,LogParabola,0.15950976,0.6666667,3FGL J1106.6-1744,,,,0.0,0.0,0,0.8691228332260731,0.13087716677393132,0.9260980713543074,0.07390192864569296,0.9687594662858109,0.031240533714188237,0.3089253213039938,0.6910746786960065,0.0,0.009,0.0,1.0
4FGL J1109.1-4853,286.1453,10.611215,1694.2653,-22.18197580678935,2.3772879,0.35276216,0.47478226,1.7017847,-0.7694868,0.117555566,0.005829403,0.78286463,-0.67721635,-0.40447587,-0.9999555,0.9989156,2.521156593403853,PowerLaw,0.30984256,0.6666667,,,,,0.0,0.0,0,0.9992969762613761,7.030237386036486E-4,0.959277239297241,0.040722760702759035,0.9981545338982066,0.0018454661017918849,0.9580057769052525,0.041994223094746395,0.0,0.0,0.0,0.0
4FGL J1109.4-6115e,290.98465,-0.7756157,10191.088,-18.610341420987748,1.9578977,0.041652773,0.033526484,1.8952506,0.85578626,-0.32081592,1.16047115E-4,0.06828318,-0.46068126,-0.47840643,-0.6064464,-0.3542331,0.6972213113368472,PowerLaw,0.016576968,0.6666667,3FGL J1111.9-6038,3FHL J1109.4-6115e,,,,,4,0.501692932009549,0.49830706799045094,0.9230311009619904,0.07696889903801157,0.3793257967583253,0.620674203241675,0.9501375825359939,0.04986241746400832,0.499,0.027,0.885,0.0
4FGL J1112.2-6055,291.1699,-0.33157378,3282.185,-19.64249305948122,2.338633,0.205078,0.28758657,4.122875,-0.99983186,0.9966827,0.00297437,0.35211357,-0.5594914,-0.71902555,-0.74979824,-0.9408214,1.388098752962051,LogParabola,0.095200524,0.6666667,,3FHL J1112.5-6054,,,0.0,0.0,18,0.12103817268737885,0.8789618273126221,0.865707237674418,0.13429276232558274,0.6756635798179497,0.32433642018205167,0.39669413143614607,0.6033058685638542,1.0,0.07,0.265,0.948
4FGL J1114.6+1225,241.15257,62.982784,1714.139,-22.71729299097333,2.296968,0.4915706,0.9926017,2.1962276,0.98856354,-0.92546475,0.0031359398,0.09120684,-0.11802222,-0.34616375,-0.9999782,-0.63970584,1.87988307928875,PowerLaw,0.14028981,0.6666667,,,,,0.0,0.0,0,0.9948347573348553,0.005165242665146207,0.9381847248346112,0.06181527516538952,0.9511232886130564,0.04887671138694447,0.9469018924415946,0.05309810755840672,0.0,0.001,0.0,0.0
4FGL J1115.1-6118,291.6333,-0.5680487,3203.1445,-19.881051211870172,2.3136852,0.07441997,0.028264455,0.9660066,0.98777807,-0.5165347,3.0501475E-4,0.093973726,-0.5950791,-0.7310929,-0.6060411,-0.5555513,0.7208650821691591,PowerLaw,0.030292325,0.6666667,1FGL J1115.2-6124c,3FHL J1115.0-6117,,,0.0,0.0,4,0.990699691287892,0.009300308712117927,0.9464954641694181,0.05350453583058291,0.8810761102357563,0.11892388976424355,0.9465713277697296,0.05342867223027183,0.0,0.003,0.0,0.0
4FGL J1119.9-1007,269.06296,46.638348,1727.6085,-22.447964639942537,2.1874707,0.27607983,0.26157883,1.8276588,0.111051574,-0.7449538,0.0038811604,0.5404261,-0.27090344,-0.58504546,-0.80650103,-0.99990255,2.9211885240196254,PowerLaw,0.19218293,0.6666667,,,,,0.0,0.0,0,0.999677352167385,3.226478325910583E-4,0.9613909177753083,0.03860908222469287,0.99881257136487,0.001187428635129446,0.9883906546392905,0.011609345360710259,0.0,0.0,0.0,0.0
4FGL J1120.0-2204,276.49228,36.05591,864.4607,-19.69920478249681,2.1728075,0.061931465,0.49218726,14.26362,0.9999541,-0.03279025,0.0018268953,0.15508015,-0.44377357,-0.733345,-0.99972796,-0.9961302,1.6565655764086689,LogParabola,0.052829947,0.6666667,3FGL J1119.9-2204,,,,0.0,0.0,0,5.86480398701249E-5,0.9999413519601345,0.5811515609854477,0.4188484390145519,2.1419493137226974E-4,0.9997858050686268,0.023795777325710806,0.9762042226742901,1.0,0.5,1.0,1.0
4FGL J1120.1-2645,278.8841,31.809542,2582.3623,-21.741671326022807,1.9984715,0.12879948,0.04553379,0.7741364,-0.626096,-0.6462555,6.054996E-4,0.17478298,-0.4886636,-0.45956278,-0.5688285,-0.34059727,2.9040889922130915,PowerLaw,0.06155082,0.6666667,3FGL J1119.8-2647,,,,0.0,0.0,0,0.9998505944754746,1.494055245332283E-4,0.9604022863600656,0.03959771363993591,0.999880171824438,1.198281755618068E-4,0.9995334997969599,4.6650020304021405E-4,0.0,0.0,0.0,0.0
4FGL J1122.4-6237,292.90384,-1.5064886,3295.2239,-21.014831070944187,2.3346705,0.16132636,0.03470304,0.51177466,0.7408115,-0.14203069,0.0010211236,0.132716,-0.6974449,-0.6841404,-0.5388319,-0.7399947,2.3164664941748554,PowerLaw,0.07092563,0.6666667,,,,,0.0,0.0,12,0.9987368104600276,0.0012631895399667287,0.9582562176444331,0.041743782355568235,0.9965389097890859,0.003461090210914603,0.9825460687997948,0.01745393120020581,0.0,0.0,0.0,0.0
4FGL J1122.5-1440,272.94193,42.960064,888.2539,-22.32781959939327,2.5577369,0.13497987,-0.0068120533,0.08833528,-0.7362958,-0.6909415,8.579207E-4,0.166355,-0.7312934,-0.9007747,-0.11865751,-0.3512308,1.9505410110608377,PowerLaw,0.06907368,0.6666667,,,,,0.0,0.0,0,0.9998407001885934,1.5929981140681832E-4,0.9679780946060237,0.032021905393977534,0.9997940492863772,2.0595071362291805E-4,0.9965101671648575,0.0034898328351421655,0.0,0.0,0.0,0.0
4FGL J1123.2-5111,289.14804,9.30172,1588.4698,-22.293999554070115,2.3042762,0.29999724,0.3350794,2.1481903,-0.970394,0.9874638,0.004893169,0.6195279,-0.5679031,-0.51547635,-0.8228577,-0.99998647,1.7072410081189606,PowerLaw,0.21185654,0.6666667,,,,,0.0,0.0,0,0.9993407714121081,6.59228587886019E-4,0.9543642012303062,0.04563579876969479,0.9870011308622313,0.012998869137769027,0.9439633883608218,0.05603661163917777,0.0,0.0,0.0,0.0
4FGL J1123.8-4552,287.38257,14.338709,1849.3665,-21.64893914485624,2.210231,0.11065024,0.04177345,0.80883056,-0.98886627,0.9998286,8.472195E-4,0.17119214,-0.7675268,-0.47921646,-0.5243249,-0.8835656,2.1149591945589656,PowerLaw,0.055186767,0.6666667,3FGL J1123.6-4558,,,,0.0,0.0,0,0.9980017165008236,0.001998283499161522,0.9595271841086732,0.04047281589132699,0.999000202123558,9.99797876441487E-4,0.9940958157548971,0.0059041842451023575,0.0,0.0,0.0,0.0
4FGL J1126.0-5007,289.20303,10.462621,2725.2852,-21.8164490780578,2.131738,0.33426997,0.97492576,4.5760064,0.8849213,-0.60218,0.003216842,0.58222204,-0.34726498,-0.26293707,-0.9999863,0.23391196,1.7886867033660356,LogParabola,0.20599218,0.6666667,3FGL J1126.8-5001,,,,0.0,0.0,0,0.8280737378028452,0.171926262197135,0.7725916581744732,0.22740834182552677,0.7168003749029898,0.28319962509701124,0.5909265848754287,0.40907341512457024,0.0,0.179,0.0,0.082
4FGL J1127.9-6158,293.2994,-0.6798978,1294.2826,-20.28614790803023,2.562029,0.20609406,0.40334263,4.7274966,-0.16993405,-0.42727423,0.0036511552,0.39848965,-0.5919093,-0.807441,-0.954593,-0.99946076,1.5717086250045076,LogParabola,0.15497528,0.6666667,,,,,0.0,0.0,256,0.3014150825024218,0.6985849174975794,0.7329962721016983,0.26700372789830285,0.5965990530813755,0.40340094691862466,0.08453609299660485,0.9154639070033951,1.0,0.225,0.022,1.0
4FGL J1139.2-6247,294.79016,-1.0660292,2048.6501,-19.639182969856872,2.3057444,0.09753779,0.21344285,5.161024,-0.9971787,0.96752393,0.001271773,0.21780442,-0.5417935,-0.51424193,-0.7789006,-0.9998888,1.7306233733505862,LogParabola,0.06594642,0.6666667,,3FHL J1139.2-6248,,,0.0,0.0,0,0.24933685321477328,0.7506631467852255,0.7882305735398963,0.2117694264601035,0.7331252696224007,0.26687473037759957,0.31307675114165645,0.6869232488583429,1.0,0.139,0.0,0.996
4FGL J1146.0-0638,275.43552,52.705055,5578.3037,-22.044410083057926,1.7490185,0.15695475,0.0970064,1.4392067,-0.9997606,0.9625182,5.039695E-4,0.22549123,0.19740054,-0.2433756,-0.42875865,-0.37827337,1.6303066652890574,PowerLaw,0.07640663,0.6666667,3FGL J1146.1-0640,3FHL J1145.9-0637,,,0.0,0.0,0,0.9997999518294368,2.0004817056661024E-4,0.9567431773412417,0.04325682265875862,0.9975424837795706,0.002457516220430211,0.9991027705866633,8.972294133365946E-4,0.0,0.0,0.0,0.0
4FGL J1146.0-6822,296.94165,-6.2601137,2415.671,-22.001599864404177,2.4415772,0.29425582,0.29762194,2.9611902,-0.31604138,0.97030765,0.0068012513,1.4193531,-0.72966677,-0.58911085,-0.90426296,-0.99998933,1.9213007853614987,PowerLaw,0.13908422,0.6666667,,,,,0.0,0.0,0,0.9989961380087774,0.0010038619912467745,0.9403104548996286,0.05968954510037141,0.9232885631668516,0.07671143683314811,0.8379667079887141,0.1620332920112851,0.0,0.005,0.0,0.0
4FGL J1150.1-6324,296.13556,-1.3421634,3260.4578,-21.29678271494785,2.4074697,0.25294098,0.072280414,0.9993415,0.99224216,-0.21498264,0.0017023503,0.1544669,-0.5749873,-0.84683126,-0.4614915,-0.309017,0.561590259284468,PowerLaw,0.08911625,0.6666667,,,,,0.0,0.0,24,0.9979287665240425,0.0020712334759717824,0.9447177296114014,0.05528227038860061,0.9043513219648865,0.09564867803511336,0.9126484673189954,0.0873515326810052,0.0,0.005,0.0,0.0
4FGL J1150.7-4613,292.10828,15.363338,1708.2302,-22.149358568835797,2.266143,0.15303016,0.05924087,0.8904208,0.99997634,-0.49839398,0.001477766,0.2582003,-0.8022433,-0.3110275,-0.65132433,-0.9995904,1.7392420960495023,PowerLaw,0.0732937,0.6666667,,,,,0.0,0.0,0,0.9994842948310619,5.157051689323728E-4,0.9589442125312488,0.04105578746875283,0.9930515148739602,0.006948485126039847,0.9958043101284098,0.004195689871589942,0.0,0.0,0.0,0.0
4FGL J1151.4-6248,296.142,-0.73365104,3153.0242,-20.839525108628568,2.4054732,0.23930866,0.080045745,1.3459866,0.7964288,0.6870723,0.001377602,0.12988633,-0.83171517,-0.6539181,-0.73305786,-0.7018278,2.005571721326245,PowerLaw,0.0803721,0.6666667,,,spp,SNR G296.1-00.5,0.8,0.0,16,0.9848616141002855,0.01513838589969928,0.9551679831365304,0.04483201686347031,0.9618720248265489,0.0381279751734505,0.8638463704889502,0.13615362951105073,0.0,0.0,0.0,0.0
