Source_Name_3FGL,Flux_Density_log,Unc_EnergyFlux100_log,Spec_index,significant_curve_log,variability_log,hr12,hr23,hr34,hr45,GLAT_3FGL_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict,Category_Prob
3FGL J2056.3-5925,-28.4148512,-27.8823266,2.301487,1.13474028,3.6191283,0.087683332,-0.602161697,-0.704970194,-0.999978245,-38.855988,1007.3462,PowerLaw,0.602601384,0.397398616,0.647937287,0.352062713,0.51358932,0.48641068,0.670470208,0.329529792,0,0.037,0.415,0,AGN
3FGL J2058.0+4347,-22.659726,-26.781395,2.920238,0.417416472,3.76311786,-0.725956604,-0.86117049,-0.999805517,0.991856492,-1.2296515,241.20082,PowerLaw,0.99945934,0.000541,0.984358605,0.015641395,0.999814649,0.000185,0.938040324,0.061959676,0,0,0,0,AGN
3FGL J2058.3+3729,-24.2670546,-27.2336462,2.9506335,0.685646722,3.73334265,-0.929771771,-0.702436087,-0.482969947,-0.573944278,-5.3813148,292.13007,PowerLaw,0.999847964,0.000152,0.929484722,0.070515278,0.988774041,0.011225959,0.97547199,0.02452801,0,0,0,0,AGN
3FGL J2059.9+2029,-27.4859476,-27.5207478,2.576187,-1.63429126,3.55119975,-0.615576413,-0.888931057,-0.498745937,-0.555695424,-16.49097,731.46497,PowerLaw,0.999642813,0.000357,0.995160893,0.004839107,0.999970521,2.95e-05,0.98732991,0.01267009,0,0,0,0,AGN
3FGL J2100.6-7844,-26.563553,-27.6587788,2.7316246,-0.342298074,4.01163429,-0.852354304,-0.777671875,-0.612567323,-0.455239381,-32.685097,487.4352,PowerLaw,0.999982693,1.73e-05,0.994944327,0.005055673,0.999714873,0.000285,0.994263246,0.005736754,0,0,0,0,AGN
3FGL J2102.8+4704,-30.192199,-26.987385,2.0710716,0.787082598,3.8173988,-0.682437759,-0.188037197,-0.603710356,-0.583413351,0.28161132,3334.0544,PowerLaw,0.998950023,0.001049977,0.829336392,0.170663608,0.897449793,0.102550207,0.990929749,0.009070251,0,0,0,0,AGN
3FGL J2104.7+2113,-31.52641,-27.6428172,2.05133,-2.59301012,3.53564377,0.621061237,-0.342766747,-0.779509564,-0.057527192,-16.904087,3947.0718,PowerLaw,0.99893914,0.00106086,0.995316999,0.004683001,0.999998223,1.78e-06,0.984063191,0.015936809,0,0,0,0,AGN
3FGL J2107.1+2248,-27.9478634,-27.5306598,2.4765074,-0.715465389,3.69724908,-0.705817186,-0.738326204,-0.768747961,-0.367036596,-16.336702,881.43414,PowerLaw,0.998928825,0.001071175,0.993816652,0.006183348,0.999544097,0.000456,0.982113397,0.017886603,0,0,0,0,AGN
3FGL J2108.1+5202,-25.4087452,-26.7016272,2.5007133,-0.111993845,4.04680764,-0.484614282,-0.842645034,-0.64534502,-0.940657414,2.9779587,592.93805,PowerLaw,0.285294992,0.714705008,0.979384015,0.020615985,0.992295232,0.007704768,0.787469862,0.212530138,1,0,0,0,MIXED
3FGL J2109.4+1437,-25.5631266,-27.5156474,2.7324688,-2.92204765,4.62152383,-0.663820885,-0.896763214,-0.566772338,-0.697968662,-21.881334,445.7433,PowerLaw,0.999996678,3.32e-06,0.996397527,0.003602473,0.999999914,8.63e-08,0.997251518,0.002748482,0,0,0,0,AGN
3FGL J2110.0+0442,-30.4912291,-27.7011096,2.0631783,-0.535998382,3.9627281,-0.522488215,-0.664678559,-0.391278486,-0.416742493,-27.836702,2533.4553,PowerLaw,0.999884916,0.000115,0.994553708,0.005446292,0.9997141,0.000286,0.997464499,0.002535501,0,0,0,0,AGN
3FGL J2110.4+5946,-27.2041898,-27.2076563,2.5338345,0.244563302,3.81386405,-0.748700833,-0.992746054,0.846057814,-0.899758399,7.967581,840.8343,PowerLaw,0.992561714,0.007438286,0.990219563,0.009780437,0.999510531,0.000489,0.952173523,0.047826477,0,0,0,0,AGN
3FGL J2115.2+1215,-30.0585736,-27.6557345,2.1612828,0.362941041,3.77653422,-0.615241431,-0.785494813,-0.402133738,-0.454546567,-24.450743,2228.3875,PowerLaw,0.999728773,0.000271,0.989110233,0.010889767,0.991810256,0.008189744,0.996919379,0.003080621,0,0,0,0,AGN
3FGL J2116.2+4422,-25.6450402,-27.0714529,2.886696,0.834827152,3.70158786,-0.959068898,-0.124324494,-0.7237542,-0.272620694,-3.2554886,416.4379,PowerLaw,0.991421401,0.008578599,0.919926945,0.080073055,0.984221979,0.015778021,0.908299196,0.091700804,0,0,0,0,AGN
3FGL J2116.9+1343,-29.2446538,-27.6367934,2.3554764,-1.79629667,3.61161454,-0.510614841,-0.615591946,-0.546530281,-0.815380831,-23.861847,1419.0446,PowerLaw,0.998630544,0.001369456,0.99512817,0.00487183,0.999937634,6.24e-05,0.972428884,0.027571116,0,0,0,0,AGN
3FGL J2118.3+5751,-27.836726,-27.1187153,2.4833553,-0.32343361,3.98110419,-0.700021482,-0.76606973,-0.4688322,-0.786372924,5.9114714,1051.1361,PowerLaw,0.997895503,0.002104497,0.991599748,0.008400252,0.998382315,0.001617685,0.984051689,0.015948311,0,0,0,0,AGN
3FGL J2120.4-1256,-26.7148792,-27.7093817,2.5725129,0.653865822,4.19542503,-0.570825968,-0.814595261,-0.703648602,-0.998812335,-38.854103,570.5121,PowerLaw,0.99956289,0.000437,0.976294389,0.023705611,0.960250843,0.039749157,0.988487547,0.011512453,0,0,0,0,AGN
3FGL J2121.5-8253,-27.7692797,-27.4439867,2.5802372,-2.86225902,3.66629943,-0.691620703,-0.766290614,-0.513772961,-0.80653134,-31.301735,822.412,PowerLaw,0.999202158,0.000798,0.996114557,0.003885443,0.99999802,1.98e-06,0.978132542,0.021867458,0,0,0,0,AGN
3FGL J2127.1-5615,-28.1525683,-27.780855,2.504159,-3.03544087,3.74424493,-0.688412955,-0.782305645,-0.292189281,-0.999970264,-43.612934,834.4239,PowerLaw,0.999455772,0.000544,0.995870002,0.004129998,0.999999148,8.52e-07,0.964646625,0.035353375,0,0,0,0,AGN
3FGL J2127.5-6001,-31.9301761,-28.0414474,1.9506174,-0.737638691,3.39969512,-0.722074951,-0.243507478,-0.718077944,-0.218963861,-42.454098,3960.2441,PowerLaw,0.999609496,0.000391,0.994861263,0.005138737,0.999087978,0.000912,0.988705211,0.011294789,0,0,0,0,AGN
3FGL J2130.4-4237,-26.4493911,-27.6606257,2.5613785,0.883741755,5.39559456,-0.622040095,-0.768058499,-0.780903109,-0.999958491,-46.683434,574.07294,PowerLaw,0.999937194,6.28e-05,0.99185721,0.00814279,0.994156028,0.005843972,0.985380218,0.014619782,0,0,0,0,AGN
3FGL J2131.1-6625,-27.0702197,-27.8322007,2.447518,1.15971504,3.95768839,-0.405161368,-0.647514486,-0.807228981,-0.999986927,-40.27448,710.01886,PowerLaw,0.954951543,0.045048457,0.769667354,0.230332646,0.656625967,0.343374033,0.843029315,0.156970685,0,0,0,0,AGN
3FGL J2131.5+2605,-29.6396788,-27.5138987,2.2698848,-0.43124687,3.61907472,0.995015573,-0.743947847,-0.684751445,-0.088862766,-18.273493,1728.2504,PowerLaw,0.999136006,0.000864,0.99360734,0.00639266,0.999638053,0.000362,0.981881965,0.018118035,0,0,0,0,AGN
3FGL J2133.6+2821,-27.4994505,-27.6077478,2.6234312,-1.09068317,3.83038062,-0.601437624,-0.810877517,-0.737105162,-0.264926337,-17.009054,674.79016,PowerLaw,0.99969892,0.000301,0.994824081,0.005175919,0.999951585,4.84e-05,0.985918468,0.014081532,0,0,0,0,AGN
3FGL J2134.5-2131,-28.7041377,-27.6578719,2.1337929,-1.62150057,3.83071932,-0.384064013,-0.689743701,-0.527686109,-0.295501684,-45.08291,1493.0851,PowerLaw,0.999517891,0.000482,0.995566705,0.004433295,0.99998915,1.08e-05,0.985761233,0.014238767,0,0,0,0,AGN
3FGL J2135.6+5742,-26.6968168,-27.0700066,2.5942156,-0.060239508,3.89507378,-0.730665704,-0.94692728,-0.134241755,-0.281387742,4.205637,679.95245,PowerLaw,0.999738956,0.000261,0.991902961,0.008097039,0.999775634,0.000224,0.989177891,0.010822109,0,0,0,0,AGN
3FGL J2138.2-4939,-29.0607243,-27.5589351,2.417561,0.591441533,3.93023018,-0.585490573,-0.770754444,-0.691252228,-0.999249662,-46.951794,1303.1761,PowerLaw,0.997386338,0.002613662,0.967000083,0.032999917,0.897988009,0.102011991,0.961172269,0.038827731,0,0,0,0,AGN
3FGL J2139.5+3919,-25.9467635,-27.4906919,2.6892817,1.04037187,3.77137515,-0.869265502,-0.674042559,-0.520834559,-0.601386837,-9.907604,460.6482,PowerLaw,0.998218866,0.001781134,0.883896699,0.116103301,0.948358319,0.051641681,0.953567379,0.046432621,0,0,0,0,AGN
3FGL J2142.6-2029,-34.2223,-27.8067409,1.5222683,0.645136755,3.35458993,-0.451177302,-0.518058779,-0.999940578,0.999912288,-46.556667,13418.641,PowerLaw,0.999329744,0.00067,0.992693202,0.007306798,0.989618871,0.010381129,0.959911139,0.040088861,0,0,0,0,AGN
3FGL J2142.7+1957,-31.9701867,-27.8643694,2.0091686,-0.57548593,3.6278614,-0.942475327,-0.484338854,0.173681746,-0.720516219,-24.392433,4202.152,PowerLaw,0.999784895,0.000215,0.993635364,0.006364636,0.999625684,0.000374,0.996523408,0.003476592,0,0,0,0,AGN
3FGL J2144.6-5640,-29.4818924,-27.7257813,2.4572344,0.838458047,3.54766471,-0.861605702,-0.887241161,0.095120935,-0.174693412,-45.74865,1280.8109,PowerLaw,0.999838262,0.000162,0.991637009,0.008362991,0.996616073,0.003383927,0.978334371,0.021665629,0,0,0,0,AGN
3FGL J2144.6+6606,-29.334282,-27.1153993,2.4555657,-2.28963126,3.77686103,-0.752011311,-0.70766782,-0.829262503,-0.076413422,9.766388,1660.7242,PowerLaw,0.999358505,0.000641,0.996253416,0.003746584,0.999996952,3.05e-06,0.983642487,0.016357513,0,0,0,0,AGN
3FGL J2145.5+1007,-33.6685517,-27.7276311,1.5526955,0.390173451,3.64343683,-0.992763585,0.75856136,0.079839107,-0.105202274,-31.538164,11257.348,PowerLaw,0.999892092,0.000108,0.99205047,0.00794953,0.998422891,0.001577109,0.995579141,0.004420859,0,0,0,0,AGN
3FGL J2147.2+4730c,-26.6013482,-27.2140078,2.558372,0.61961565,3.70182505,-0.567486472,-0.68693944,-0.76984498,-0.99982202,-4.6410356,617.36475,PowerLaw,0.951823705,0.048176295,0.685424624,0.314575376,0.82114665,0.17885335,0.923803632,0.076196368,0,0.039,0,0,AGN
3FGL J2150.5-1754,-26.1997096,-27.7197279,2.6587038,-0.122224427,4.09008395,-0.758552515,-0.876570189,-0.442250062,-0.782440164,-47.45519,493.0138,PowerLaw,0.999936936,6.31e-05,0.994211794,0.005788206,0.999151529,0.000848,0.993753003,0.006246997,0,0,0,0,AGN
3FGL J2151.6+4154,-31.1348866,-27.4153782,1.8487629,0.726025322,3.51970401,0.992902752,0.13450701,-0.534675138,-0.265783269,-9.448793,4599.5435,PowerLaw,0.999363132,0.000637,0.958856697,0.041143303,0.971456229,0.028543771,0.994624124,0.005375876,0,0,0,0,AGN
3FGL J2153.9+6626,-28.3073901,-27.1482677,2.5261524,-0.396322138,3.57325,0.169764762,-0.510621975,-0.94100985,0.060753933,9.427447,1131.3119,PowerLaw,0.999065095,0.000935,0.994331199,0.005668801,0.99938322,0.000617,0.941856112,0.058143888,0,0,0,0,AGN
3FGL J2200.0-6930,-27.6220712,-27.7520711,2.4756062,-0.459595423,3.71366214,-0.798594987,-0.506828497,-0.781598643,-0.882024156,-40.968094,871.58545,PowerLaw,0.927309741,0.072690259,0.993172705,0.006827295,0.995573419,0.004426581,0.913744393,0.086255607,0,0,0,0,AGN
3FGL J2205.9-4704,-26.0573216,-27.9029303,2.9139407,0.610789667,3.70365796,-0.882830419,-0.749949616,-0.322014627,-0.820220643,-52.059242,366.01132,PowerLaw,0.999797815,0.000202,0.982506251,0.017493749,0.98965746,0.01034254,0.973565941,0.026434059,0,0,0,0,AGN
3FGL J2209.0+3652,-25.5237728,-27.6660305,2.8368382,0.157532754,3.70628895,-0.811763189,-0.930118767,-0.196427914,-0.486715559,-15.490743,357.69998,PowerLaw,0.999934079,6.59e-05,0.990192607,0.009807393,0.999219986,0.00078,0.987955718,0.012044282,0,0,0,0,AGN
3FGL J2209.8-0450,-34.4633684,-27.3974831,1.2660482,0.744423965,3.82049176,-0.01919882,-0.596559402,-0.698261462,0.089715675,-45.55829,26155.191,PowerLaw,0.990195454,0.009804546,0.984090617,0.015909383,0.943083981,0.056916019,0.913901914,0.086098086,0,0,0,0,AGN
3FGL J2210.1+5925,-25.2768617,-26.8996959,2.6232126,0.899930592,4.00604472,-0.553716343,-0.78979853,-0.926334477,-0.946484783,2.7189398,523.04553,PowerLaw,0.868475744,0.131524256,0.671434458,0.328565542,0.752211994,0.247788006,0.888057128,0.111942872,0,0.038,0.002,0,AGN
3FGL J2210.1+6043,-31.461157,-26.8368051,2.2133532,0.341510381,3.55041813,-0.749651888,-0.999991124,0.999609999,-0.267826673,3.7821846,4690.0166,PowerLaw,0.999021696,0.000978,0.985541184,0.014458816,0.999766319,0.000234,0.98249752,0.01750248,0,0,0,0,AGN
3FGL J2210.2+6509,-29.1529119,-26.7990317,2.47612,0.417960514,3.61001886,-0.765889836,-0.86117021,-0.721627988,-0.146671472,7.3966446,1736.8773,PowerLaw,0.999567296,0.000433,0.98634627,0.01365373,0.98521705,0.01478295,0.960974775,0.039025225,0,0,0,0,AGN
3FGL J2215.5+6122,-27.4757288,-26.7867378,2.5291739,1.18305254,3.66472584,-0.292078945,-0.721058023,-0.860105752,-0.661064199,3.9499135,1042.8096,PowerLaw,0.930623605,0.069376395,0.519564394,0.480435606,0.567112273,0.432887727,0.852028239,0.147971761,0,0.453,0.17,0,AGN
3FGL J2217.2+6346,-29.1182915,-26.936362,2.307708,0.403444802,3.65539247,-0.140404319,-0.752433005,-0.676876488,-0.603950979,5.823673,2078.774,PowerLaw,0.995875855,0.004124145,0.959890788,0.040109212,0.95365577,0.04634423,0.962084264,0.037915736,0,0,0,0,AGN
3FGL J2217.8+3207,-28.5426785,-27.7753401,2.388749,-0.833248865,3.45935968,-0.682618609,-0.683038007,-0.699627741,-0.567731821,-20.373575,1004.0179,PowerLaw,0.999424549,0.000575,0.993509898,0.006490102,0.99905446,0.000946,0.97440708,0.02559292,0,0,0,0,AGN
3FGL J2220.6-6833,-30.6404306,-27.9776849,2.0112503,0.134393471,3.91665944,0.113105087,-0.121632143,-0.64614779,-0.575420566,-42.987892,2458.8625,PowerLaw,0.999490253,0.00051,0.993049147,0.006950853,0.994491626,0.005508374,0.992629964,0.007370036,0,0,0,0,AGN
3FGL J2223.3+0103,-31.5413588,-27.676745,1.808709,0.224716234,3.72750208,0.168694782,-0.554389748,-0.061560846,-0.482873856,-44.594585,4213.344,PowerLaw,0.999854776,0.000145,0.993493706,0.006506294,0.997201504,0.002798496,0.996836726,0.003163274,0,0,0,0,AGN
3FGL J2224.4+0351,-33.2130078,-27.6548484,1.5956316,-0.199774534,3.53537909,0.999537706,-0.527404068,-0.562439667,0.161382686,-42.90061,9472.38,PowerLaw,0.999923251,7.67e-05,0.994864374,0.005135626,0.999145091,0.000855,0.995651394,0.004348606,0,0,0,0,AGN
3FGL J2228.5-1636,-28.0871615,-27.7453369,2.5065176,0.609735354,3.90450211,-0.832435607,-0.633353234,-0.667774153,-0.417476458,-55.366726,868.9799,PowerLaw,0.999917188,8.28e-05,0.99096685,0.00903315,0.989696524,0.010303476,0.98686521,0.01313479,0,0,0,0,AGN
3FGL J2229.1+2255,-29.7686008,-27.7902894,2.239102,-0.234601822,3.78903305,-0.687044085,-0.624147477,-0.795366525,-0.059980818,-29.276773,1790.8268,PowerLaw,0.999416653,0.000583,0.99448612,0.00551388,0.999157433,0.000843,0.989969275,0.010030725,0,0,0,0,AGN
3FGL J2237.5-8326,-28.8037508,-27.2110198,2.433694,0.5195243,3.96821385,-0.748125991,-0.569026224,-0.718173218,-0.94803628,-32.537365,1450.2076,PowerLaw,0.988582844,0.011417156,0.973556849,0.026443151,0.92174875,0.07825125,0.907108084,0.092891916,0,0,0,0,AGN
3FGL J2244.6+2503,-31.470129,-27.89867,1.9194807,0.805881493,3.72945773,0.440097109,0.082051253,-0.333082897,-0.51981328,-29.532755,3327.963,PowerLaw,0.999871295,0.000129,0.978478408,0.021521592,0.976766534,0.023233466,0.996268746,0.003731254,0,0,0,0,AGN
3FGL J2247.2-0004,-28.8654741,-27.6076733,2.107771,0.218534707,3.87952729,0.121282734,-0.718239813,-0.527100645,-0.505416757,-49.734753,1566.3694,PowerLaw,0.99982615,0.000174,0.993403161,0.006596839,0.995454002,0.004545998,0.995871769,0.004128231,0,0,0,0,AGN
3FGL J2249.3-5943,-30.7802778,-28.1537024,2.174028,-2.11340014,3.69278681,-0.689969926,-0.345341157,-0.841120317,0.189814244,-51.294617,2107.619,PowerLaw,0.99933447,0.000666,0.995617813,0.004382187,0.99999839,1.61e-06,0.972455096,0.027544904,0,0,0,0,AGN
3FGL J2250.3+1747,-26.9485986,-26.9206557,2.7852352,-0.369244468,4.46654217,-0.835203974,-0.702911658,-0.96635577,0.538173039,-36.330647,756.12396,PowerLaw,0.999988464,1.15e-05,0.995594432,0.004405568,0.999986612,1.34e-05,0.98596888,0.01403112,0,0,0,0,AGN
3FGL J2250.6+3308,-27.6904769,-27.7699719,2.3544388,1.20010887,3.69575966,0.443623116,-0.69511964,-0.806465028,-0.999981424,-23.257095,804.0848,PowerLaw,0.685139618,0.314860382,0.515353391,0.484646609,0.464411451,0.535588549,0.672600202,0.327399798,0,0.454,0.809,0,MIXED
3FGL J2253.1-1237,-27.7799718,-27.8390476,2.4423332,0.952285555,3.83097112,-0.37573865,-0.764330217,-0.724827683,-0.992321169,-58.769665,775.8942,PowerLaw,0.958515999,0.041484001,0.892171536,0.107828464,0.76860625,0.23139375,0.901251943,0.098748057,0,0,0,0,AGN
3FGL J2254.1+6229,-24.9744937,-27.0089018,2.6281688,0.449793078,4.06434144,-0.558514974,-0.784174941,-0.785565149,-0.719073867,2.6410475,436.69025,PowerLaw,0.998382313,0.001617687,0.953949656,0.046050344,0.981846729,0.018153271,0.970807455,0.029192545,0,0,0,0,AGN
3FGL J2254.6+4253,-26.0341782,-27.5751533,2.659318,0.508599267,3.85845099,-0.698953585,-0.730510871,-0.809627776,-0.999949829,-15.003079,459.11765,PowerLaw,0.998345849,0.001654151,0.936594042,0.063405958,0.925095269,0.074904731,0.966729759,0.033270241,0,0,0,0,AGN
3FGL J2258.2-3645,-31.0360214,-27.9372089,1.9558733,-0.072694249,3.52452396,-0.621286968,0.128093183,-0.961312794,0.770985378,-64.25224,2897.809,PowerLaw,0.99946782,0.000532,0.995114611,0.004885389,0.99970856,0.000291,0.982817054,0.017182946,0,0,0,0,AGN
3FGL J2258.8+2437,-28.5809328,-27.6036565,2.4337447,-1.10079679,3.95577727,-0.647262157,-0.940009227,0.219574074,-0.736001003,-31.565145,1093.2563,PowerLaw,0.999935619,6.44e-05,0.995542367,0.004457633,0.999986634,1.34e-05,0.99439764,0.00560236,0,0,0,0,AGN
3FGL J2259.9-1553,-29.6285583,-27.8884428,2.1121497,0.732771803,3.76900973,-0.481387401,-0.517241921,-0.578631268,-0.752339615,-61.838017,1620.5736,PowerLaw,0.999837107,0.000163,0.96839341,0.03160659,0.918857531,0.081142469,0.995679435,0.004320565,0,0,0,0,AGN
3FGL J2300.0+4053,-33.8947729,-27.68296,1.5139174,-2.49622106,3.59039055,-0.995165971,0.964833836,-0.894266677,0.79183593,-17.242765,13459.21,PowerLaw,0.99969217,0.000308,0.995360415,0.004639585,0.999999439,5.61e-07,0.980765485,0.019234515,0,0,0,0,AGN
3FGL J2300.1-3547,-29.4775668,-27.9388496,2.1846757,-0.689095719,3.90931304,0.731453114,-0.70127556,-0.596731444,-0.578784314,-64.847084,1533.588,PowerLaw,0.999903133,9.69e-05,0.995114928,0.004885072,0.999736742,0.000263,0.994101383,0.005898617,0,0,0,0,AGN
3FGL J2303.7+5555,-32.5441868,-27.612736,1.7508637,0.772833994,3.6359145,-0.440494997,0.999472151,-0.37490795,-0.626245894,-3.8453372,7298.23,PowerLaw,0.999503415,0.000497,0.826679973,0.173320027,0.929193409,0.070806591,0.99373739,0.00626261,0,0.001,0,0,AGN
3FGL J2305.8+1658,-27.4338705,-27.257716,2.7637691,0.289522877,4.17619333,-0.806273312,-0.881485006,-0.420311189,-0.741526268,-39.003956,720.8452,PowerLaw,0.99998002,2e-05,0.99356007,0.00643993,0.997413071,0.002586929,0.996767473,0.003232527,0,0,0,0,AGN
3FGL J2309.0+5428,-33.6524557,-27.6861542,1.6974046,-2.25401714,3.52940697,0.999900472,-0.560320094,-0.817853459,0.237298139,-5.463853,11661.426,PowerLaw,0.999637405,0.000363,0.993620278,0.006379722,0.999995961,4.04e-06,0.980598951,0.019401049,0,0,0,0,AGN
3FGL J2313.1+3935,-25.8724571,-27.7274041,2.793174,-0.940200301,4.07198896,-0.789565611,-0.83601186,-0.697386131,-0.322409397,-19.45988,389.56546,PowerLaw,0.999970768,2.92e-05,0.994985549,0.005014451,0.999970778,2.92e-05,0.989642657,0.010357343,0,0,0,0,AGN
3FGL J2318.6-3829,-28.3556957,-27.9779034,2.379215,-0.580599086,3.72754713,-0.605408709,-0.556782559,-0.545354134,-0.999997361,-67.530914,939.6481,PowerLaw,0.999587461,0.000413,0.993816309,0.006183691,0.997985234,0.002014766,0.91515459,0.08484541,0,0,0,0,AGN
3FGL J2321.3+5113,-31.6680221,-27.7733562,2.0188153,-1.14535949,3.6683765,-0.575810505,-0.72065811,-0.186035047,-0.53424729,-9.175679,3944.9294,PowerLaw,0.999799581,0.0002,0.992969234,0.007030766,0.99990499,9.5e-05,0.997098311,0.002901689,0,0,0,0,AGN
3FGL J2321.6-1619,-33.5673771,-27.8333029,1.5327803,-0.000414,3.6604005,-0.999912022,0.995716531,0.511702201,-0.565464605,-66.56989,9179.666,PowerLaw,0.999917831,8.22e-05,0.993943535,0.006056465,0.999514778,0.000485,0.991185542,0.008814458,0,0,0,0,AGN
3FGL J2323.7+2523,-30.3113898,-27.8833848,2.1403186,-0.663805198,3.92542898,-0.757711169,-0.447968073,-0.476828177,-0.56849587,-33.398132,2060.569,PowerLaw,0.999887056,0.000113,0.994997705,0.005002295,0.999639097,0.000361,0.997207665,0.002792335,0,0,0,0,AGN
3FGL J2327.2-4130,-29.2204173,-27.673635,2.4008121,0.135783954,3.46383391,-0.646093879,-0.647812319,-0.849785236,-0.526389053,-67.557045,1325.5016,PowerLaw,0.999605815,0.000394,0.990166589,0.009833411,0.976806206,0.023193794,0.971293265,0.028706735,0,0,0,0,AGN
3FGL J2329.8+6102,-30.9381982,-27.2657918,2.0607789,-0.719127978,3.63829475,-0.76172295,-0.66947046,-0.182193987,-0.58393717,-0.28228247,3960.622,PowerLaw,0.999554214,0.000446,0.983526547,0.016473453,0.999467018,0.000533,0.993637859,0.006362141,0,0,0,0,AGN
3FGL J2331.9-1609,-29.1348971,-27.9028629,2.1659245,0.914721902,4.03689005,0.809052021,-0.517614214,-0.478842177,-0.998628322,-68.56688,1354.4271,PowerLaw,0.972553932,0.027446068,0.961249454,0.038750546,0.93279882,0.06720118,0.897668382,0.102331618,0,0,0,0,AGN
3FGL J2333.0-5525,-28.3294331,-27.9203347,2.2213905,0.92860737,3.74254588,-0.467305268,-0.564323092,-0.559724234,-0.999985395,-58.34704,1126.563,PowerLaw,0.96974781,0.03025219,0.871164231,0.128835769,0.777959699,0.222040301,0.863262569,0.136737431,0,0,0,0,AGN
3FGL J2334.4-7948,-27.6145842,-27.7620667,2.6214144,0.186599311,3.46588133,-0.769020885,-0.887872707,-0.261540015,-0.689196155,-36.69211,667.2897,PowerLaw,0.999788679,0.000211,0.990281593,0.009718407,0.994516604,0.005483396,0.978310502,0.021689498,0,0,0,0,AGN
3FGL J2335.6-2342,-26.8051095,-27.8443947,2.64698,-1.07117301,3.48008881,-0.681388625,-0.764773399,-0.795889769,-0.486525575,-72.558044,546.2209,PowerLaw,0.999403316,0.000597,0.995070889,0.004929111,0.999786395,0.000214,0.95880306,0.04119694,0,0,0,0,AGN
3FGL J2337.2-8425,-31.2807842,-27.6726239,2.1409557,-0.120514312,3.28300534,-0.313847019,-0.694707741,-0.778867745,0.24584755,-32.400555,3273.2786,PowerLaw,0.999326998,0.000673,0.994308987,0.005691013,0.998119457,0.001880543,0.975649631,0.024350369,0,0,0,0,AGN
3FGL J2337.5+4108,-29.7130728,-27.8147616,2.2260282,0.165401636,3.53132401,-0.455150363,-0.899531754,0.395186195,-0.924641185,-19.61966,1619.5613,PowerLaw,0.987971332,0.012028668,0.986824846,0.013175154,0.996880519,0.003119481,0.92722889,0.07277111,0,0,0,0,AGN
3FGL J2338.7+0251,-27.2194875,-27.7810983,2.5788372,0.56683969,3.98208351,-0.620686329,-0.733082324,-0.84363461,-0.943129335,-55.27105,610.15564,PowerLaw,0.9952945,0.0047055,0.975699109,0.024300891,0.939445114,0.060554886,0.969648715,0.030351285,0,0,0,0,AGN
3FGL J2340.7+3847,-32.0314816,-27.8305927,1.9188373,0.065945219,3.7135928,-0.851409525,-0.922739368,0.474175631,-0.441563735,-22.037018,4686.083,PowerLaw,0.99984785,0.000152,0.992689453,0.007310547,0.999485741,0.000514,0.997517343,0.002482657,0,0,0,0,AGN
3FGL J2343.0-4748,-28.7624511,-27.8631515,2.160322,0.639935574,3.63532545,-0.370122871,-0.535737446,-0.602107233,-0.715800894,-65.39395,1328.3744,PowerLaw,0.999828747,0.000171,0.972558093,0.027441907,0.935482859,0.064517141,0.98780839,0.01219161,0,0,0,0,AGN
3FGL J2344.9-5647,-26.5998367,-27.9678157,2.6958995,0.180640728,4.08568568,-0.584937214,-0.822263747,-0.786116944,-0.999987552,-58.056133,487.41827,PowerLaw,0.999565344,0.000435,0.989751038,0.010248962,0.989217528,0.010782472,0.976085816,0.023914184,0,0,0,0,AGN
3FGL J2351.9-7601,-32.2096777,-27.676491,1.6905777,-0.431106969,3.5756668,-0.999986052,0.999853575,-0.274355235,-0.446319419,-40.552822,5761.242,PowerLaw,0.999873057,0.000127,0.994240316,0.005759684,0.999056379,0.000944,0.996483051,0.003516949,0,0,0,0,AGN
3FGL J2354.0+2722,-30.4802768,-27.9946616,2.154808,0.136566407,3.70124543,-0.875055015,-0.32097532,-0.184982318,-0.79853043,-33.779556,2041.4377,PowerLaw,0.997840507,0.002159493,0.990309291,0.009690709,0.993799454,0.006200546,0.982916515,0.017083485,0,0,0,0,AGN
3FGL J2354.4-6612,-28.631244,-28.0067728,2.3129382,0.383234155,3.7666547,-0.510138807,-0.590629472,-0.769199267,-0.703895613,-49.93059,1067.0975,PowerLaw,0.998595107,0.001404893,0.985674878,0.014325122,0.970272927,0.029727073,0.97424387,0.02575613,0,0,0,0,AGN
3FGL J2354.8-5245,-28.9237777,-27.629747,2.407955,1.19570058,3.93045679,-0.771402218,-0.56085984,-0.697492389,-0.999994241,-62.277596,1289.4211,PowerLaw,0.885268125,0.114731875,0.818026435,0.181973565,0.599108633,0.400891367,0.771773812,0.228226188,0,0,0.031,0,AGN
3FGL J2355.4+6939,-28.0426947,-27.1613182,2.544864,0.211211851,3.72755812,0.1652111,-0.808401761,-0.844189788,-0.389899326,7.3091903,1015.8764,PowerLaw,0.999313432,0.000687,0.986526501,0.013473499,0.99087453,0.00912547,0.956271566,0.043728434,0,0,0,0,AGN
