Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum_Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,GLON_3FGL,Flags_3FGL
3FGL J0048.0+3950,-30.779970608453308,-27.644567860130387,1.8768142,-1.5240230759038793,4.210118766712739,-0.48403624271189905,-0.5243016722917346,-0.5121684998016308,-0.15781221858495553,-23.023993,AGN,bll,3476.9182,PowerLaw,B3 0045+395,0.9231478512779319,0.0768521487220681,0.9161391266074972,0.08386087339250282,0.9177419898452607,0.08225801015473919,0.9166674434102511,0.08333255658974956,296,122.22112,0
3FGL J0049.4-4149,-30.59896864538888,-28.031654575273333,2.1545312,-0.42553409987621055,3.459726255991989,-0.7168936203737505,-0.8426242200393842,-0.20831680401152075,-0.1892504563382589,-75.29762,AGN,bcu,2240.492,PowerLaw,1RXS J004939.9-415133,0.8871154488406073,0.11288455115939294,0.8918809009943627,0.10811909900563782,0.8860662035171204,0.11393379648287968,0.8893315640464798,0.11066843595351945,328,304.39722,0
3FGL J0049.4-5401,-29.963586819612814,-28.06163646144635,2.1434119,-1.9548991089736427,3.8058951954753275,-0.6968831110394994,-0.6371352175447375,-0.4996828845713709,-0.3457178039179347,-63.103218,AGN,bcu,1746.9349,PowerLaw,PMN J0049-5402,0.9069738955383332,0.09302610446166718,0.8953281107956288,0.1046718892043702,0.8947587266306379,0.10524127336936201,0.9024398536087018,0.09756014639129748,316,303.5892,0
3FGL J0049.7+0237,-27.694455393634037,-27.689695478237965,2.2440412,0.0184444504895169,4.47711241430237,-0.5943813361458705,-0.6477152906645797,-0.4560552706757422,-0.7573592250726048,-60.24447,AGN,bll,1022.2843,PowerLaw,PKS 0047+023,0.9333584469583547,0.06664155304164447,0.9304776328125328,0.06952236718746643,0.9349875716913405,0.06501242830865943,0.9345979672515027,0.06540203274849687,338,122.090866,0
3FGL J0049.8-5737,-27.92902490112055,-27.846877073875152,2.4621935,-0.11452576632266434,3.9413935763630565,-0.777402440379983,-0.6858559227529856,-0.6853174946097335,-0.2918720877599382,-59.50251,AGN,fsrq,938.1754,PowerLaw,PKS 0047-579,0.9196138801279379,0.0803861198720618,0.9122024196358649,0.0877975803641351,0.9121896433761698,0.08781035662382915,0.912330006193265,0.0876699938067348,303,303.3507,0
3FGL J0050.0-4458,-27.683648141445442,-28.05023864658878,2.5278618,-0.6035770798975417,4.227215424244309,-0.7222534914097185,-0.5274554988051194,-0.63016457048795,-0.999950154533457,-72.15446,AGN,bcu,693.9973,PowerLaw,PMN J0049-4457,0.8987473597361584,0.10125264026384233,0.8912032207852233,0.10879677921477668,0.8880711289165167,0.1119288710834836,0.8951536978811815,0.10484630211881903,308,303.73032,0
3FGL J0050.4-0449,-27.40560071859656,-27.655592843325827,2.449884,-0.35049825899281617,4.141654107005904,-0.5497104647192965,-0.7056050354226265,-0.6329108439528714,-0.9242949527360489,-67.70284,AGN,fsrq,823.89746,PowerLaw,PKS 0047-051,0.9170737845185511,0.08292621548144852,0.9092777645951363,0.09072223540486427,0.9065655795077054,0.09343442049229486,0.9051637888773819,0.0948362111226182,315,122.30691,0
3FGL J0050.6-0929,-26.296131107994587,-27.03941696911372,2.0930758,0.2254071474463295,5.74270500233097,-0.4672939894473301,-0.5874018782004319,-0.5488192218986971,-0.5435075081735011,-72.355736,AGN,BLL,1023.0648,PowerLaw,PKS 0048-09,0.9341827195638899,0.06581728043610965,0.9262625437171024,0.073737456282898,0.928359537357412,0.07164046264258833,0.9264361626246304,0.07356383737536992,301,122.33088,0
3FGL J0051.2-6241,-30.10276608192983,-27.09779154535134,1.663153,0.6066645728381117,3.915655001737112,-0.6619222293375933,-0.300012639972982,-0.22251585746956012,-0.2994253188736939,-54.44019,AGN,bcu,3901.6074,PowerLaw,1RXS J005117.7-624154,0.9313807160907234,0.06861928390927692,0.9233211823487858,0.07667881765121462,0.9231187995820535,0.07688120041794648,0.9211354916027998,0.07886450839720018,305,302.96347,0
3FGL J0054.8-2455,-29.933598608951474,-27.314097354617154,1.7780507,0.428167513907914,3.8540358835986828,0.9250610741913395,-0.4591211088999836,-0.30058861311877383,-0.5029852200166776,-87.66247,AGN,bll,2908.0095,PowerLaw,FRBA J0054-2455,0.908381940353606,0.09161805964639379,0.9017060521900945,0.09829394780990482,0.901609602628433,0.09839039737156711,0.9035961947256804,0.09640380527431947,271,142.52641,0
3FGL J0055.2-1213,-28.704598928497056,-27.961139596476293,2.396758,-0.5036408793004435,4.231076847353256,-0.5352201837347565,-0.744959328345916,-0.6558341799495477,-0.43328091616452474,-75.07811,AGN,bcu,996.72266,PowerLaw,TXS 0052-125,0.8894280949275573,0.11057190507244256,0.8906231106598689,0.10937688934013065,0.8889754626424432,0.11102453735755664,0.8926505738459323,0.10734942615406788,286,126.51033,0
3FGL J0056.3-0935,-30.988731025015454,-27.48545811920931,1.7902223,-0.07747873911860709,4.016813270524023,0.9002781981046272,-0.4709983994680989,-0.4203606951877739,-0.1435032022292208,-72.42695,AGN,bll,4041.2075,PowerLaw,TXS 0053-098,0.9277807062269001,0.07221929377309984,0.9193983604101917,0.08060163958980761,0.9224256895423973,0.07757431045760325,0.9216201085097074,0.07837989149029322,291,126.954124,0
3FGL J0056.3-2116,-30.179914707801817,-27.464203543847663,1.8079817,0.5026950198050752,4.094566870843042,0.033073448339790375,-0.29262030698562597,-0.4232649661761811,-0.403767176180029,-84.047516,AGN,bll,2856.4712,PowerLaw,PMN J0056-2117,0.9361574614229121,0.06384253857708795,0.9283940850839996,0.07160591491600068,0.9284031520609952,0.0715968479390056,0.9260587798729819,0.07394122012701819,279,133.93503,0
3FGL J0057.9-0542,-28.72677170317288,-27.71410407381609,2.4153802,-0.9836777060047864,3.771504378839684,-0.5230150001185687,-0.7132442385633114,-0.6679610079895981,-0.689409593119911,-68.5243,AGN,fsrq,1120.5619,PowerLaw,PKS 0055-059,0.9440756900620675,0.05592430993793245,0.9344235456085004,0.06557645439149924,0.9307216461399317,0.06927835386006782,0.9337653004887366,0.06623469951126376,290,127.34853,1
3FGL J0058.0-3233,-27.78455356856429,-27.50302358189407,2.0583463,0.9740341057027556,4.158745730177156,-0.44794558111935734,-0.47816799280285566,-0.604537231217851,-0.575826483423306,-84.37602,AGN,bll,1224.3329,PowerLaw,PKS 0055-328,0.9291628552819796,0.07083714471802065,0.9202810745693996,0.07971892543060043,0.9200729454044909,0.07992705459550864,0.925661458303702,0.07433854169629811,291,288.5636,0
3FGL J0058.3+3315,-27.48429444023538,-27.815324916069354,2.407292,0.2792351474175315,4.725769696098494,-0.6978034578481348,-0.5782694552010877,-0.698669243887573,-0.9310665291518341,-29.582802,AGN,fsrq,789.63855,PowerLaw,MG3 J005830+3311,0.9111218117340509,0.0888781882659492,0.9044145604777768,0.09558543952222393,0.9039008243215272,0.09609917567847297,0.9064431264354189,0.09355687356458134,316,124.59363,0
3FGL J0059.1-5701,-26.299564481175093,-27.78543587895604,2.6164255,0.9590449256944846,4.164633082881932,-0.47388051164971334,-0.7369680772351368,-0.8525846290890625,-0.9999875115963507,-60.07471,AGN,bcu,552.15875,PowerLaw,PKS 0056-572,0.9171081213929739,0.08289187860702642,0.9124259289345386,0.08757407106546113,0.9059104758532408,0.09408952414675865,0.9118540193819396,0.0881459806180602,302,300.81934,4
3FGL J0059.2-0152,-32.40630357626036,-27.740820658392447,1.7376362,-0.3236888730925385,3.6168089050035785,-0.38607672026579065,-0.865773710787394,0.108295317456685,-0.2320088971754739,-64.685646,AGN,bll,6121.983,PowerLaw,1RXS J005916.3-015030,0.9005803736797685,0.09941962632023119,0.902711416618268,0.09728858338173164,0.902853218789984,0.09714678121001635,0.9078479602487983,0.09215203975120115,273,127.49235,0
3FGL J0059.6+0003,-28.06699695346721,-27.80890991193951,2.48396,0.561416109241205,3.9545464891942377,-0.5955599939821985,-0.6940196183149153,-0.7422739592886922,-0.878850431700003,-62.748528,AGN,fsrq,818.2782,PowerLaw,PKS 0056-00,0.9152147377304047,0.08478526226959557,0.903060992756753,0.09693900724324649,0.9036571831111926,0.09634281688880683,0.9095508352675002,0.09044916473249928,321,127.40386,0
3FGL J0100.2+0745,-29.14015592488176,-27.04094961880025,1.7965821,1.2456701308313438,4.516279079777573,-0.14382338525274133,-0.3085186970594312,-0.37545567542374503,-0.43739663639671933,-55.039944,AGN,bll,2650.7144,PowerLaw,GB6 J0100+0745,0.9054958055273729,0.09450419447262763,0.9025714642922206,0.0974285357077794,0.895372907857305,0.10462709214269504,0.8966411694612223,0.10335883053877759,315,126.75319,0
3FGL J0102.3+4217,-25.34709935447463,-27.758341948354488,2.6916668,0.7914161606126662,4.624612846543233,-0.7133792042271164,-0.7693415309400823,-0.8600905075297675,-0.9995336140862696,-20.536995,AGN,fsrq,409.73312,PowerLaw,GB6 J0102+4214,0.9201917121362968,0.07980828786370363,0.924304094850047,0.07569590514995278,0.9216502354423352,0.07834976455766503,0.9188620568082839,0.08113794319171591,301,125.09281,0
3FGL J0103.4+5336,-29.942034124238617,-27.58479891281722,2.0390236,-1.340424151108404,3.8350061635351844,-0.5033593314576054,-0.5651803291005754,-0.49547853173420775,-0.31627526784669857,-9.214272,AGN,bll,2637.558,PowerLaw,1RXS J010325.9+533721,0.9213659231287314,0.07863407687126879,0.9147045755405816,0.0852954244594186,0.9196221415893828,0.08037785841061672,0.9221435590085204,0.07785644099147968,290,124.73735,0
3FGL J0103.7+1323,-30.382770571897456,-27.794281849907012,1.983666,0.8903948696692249,3.9658859953182977,-0.7523534046180486,0.02205994148603551,-0.36434087181062524,-0.7577405011358019,-49.368923,AGN,bcu,2455.6235,PowerLaw,NVSS J010345+132346,0.9296963797181614,0.07030362028183978,0.9133300209551032,0.08666997904489655,0.9184088873261698,0.08159111267383079,0.9174984881520978,0.08250151184790167,303,127.53858,0
3FGL J0105.1-2415,-25.643247731775006,-27.86309151828012,2.608352,0.8594656177777932,4.515869572513154,-0.6565910212611673,-0.7678214595606792,-0.778011408241442,-0.7752106837418759,-85.7825,AGN,fsrq,442.24515,PowerLaw,PKS 0102-245,0.9008571792954397,0.09914282070456003,0.9029616562880161,0.0970383437119837,0.9017860943574757,0.09821390564252401,0.8976451323456981,0.10235486765430221,306,170.83168,0
3FGL J0105.3+3928,-28.157684243493282,-27.867388543554036,2.3259218,0.2996118784941575,4.183621960123743,-0.6972305704453359,-0.7407468263428956,-0.4173293794013078,-0.8829303737355773,-23.320532,AGN,bll,996.9433,PowerLaw,GB6 J0105+3928,0.9247953064734902,0.07520469352650959,0.916879800863589,0.08312019913641118,0.9144327119543865,0.08556728804561324,0.9155256180167493,0.08447438198325097,294,125.8497,0
3FGL J0107.0-1208,-29.802214416110147,-27.89226619891334,2.1802132,-0.03631193016737316,3.4869659116372995,-0.696733435210065,-0.5018608607211177,-0.4535119067668524,-0.8341424415428305,-74.57163,AGN,bcu,1671.0822,PowerLaw,PMN J0107-1211,0.9322710831229497,0.06772891687704966,0.926860568367067,0.07313943163293249,0.9277263287316216,0.07227367126837829,0.9223227227723968,0.07767727722760347,307,137.44775,0
3FGL J0108.5-0035,-28.719061395738184,-27.802273791442552,2.3936923,0.7239752255157503,3.7676158627964935,-0.506328308882015,-0.5867840130731107,-0.8146683287522822,-0.9999144243947289,-63.149467,AGN,fsrq,1045.034,PowerLaw,PKS 0105-008,0.9066998100194014,0.0933001899805985,0.8981701320450686,0.10182986795493157,0.8964397929060506,0.10356020709394936,0.8959356793137359,0.10406432068626492,291,132.44371,0
3FGL J0109.1+1816,-29.89405122472103,-27.720238196421906,2.0398386,-0.5703364494170571,3.7069636940632016,-0.5868177983192818,-0.3701084505151445,-0.5918904871223498,-0.30986995782820304,-44.400307,AGN,bll,2340.2266,PowerLaw,MG1 J010908+1816,0.9147377934259185,0.08526220657408208,0.905247087230723,0.09475291276927657,0.9062756096290221,0.09372439037097784,0.9053004951585055,0.09469950484149453,313,128.80956,0
3FGL J0109.9-4020,-31.9642330534006,-27.778556044842347,1.7273983,-1.9970830927905574,3.6865423251544405,-0.9662311738426952,0.9920515440208492,-0.7128651078620595,-0.19801869019045257,-76.25169,AGN,bll,4880.086,PowerLaw,RBS 0158,0.949365918449249,0.05063408155075017,0.9390236757939112,0.06097632420608802,0.9440417164729167,0.05595828352708376,0.9461759787746536,0.05382402122534655,316,287.95026,0
3FGL J0110.2+6806,-29.26560926064494,-27.119948782597866,1.9908619,-1.069781129735536,3.5967015261829447,-0.4791677297026838,-0.57630475451497,-0.48540808401175267,-0.3581648349804925,5.3079176,AGN,bll,3158.4863,PowerLaw,4C +67.04,0.9301057810474171,0.06989421895258216,0.9219847572756126,0.07801524272438772,0.9237356369447685,0.07626436305523128,0.9267432376327206,0.07325676236727939,303,124.695885,0
3FGL J0110.9-1254,-31.28354908457359,-27.824341458212196,1.9252412,-0.9007336236616433,3.472926550514986,0.40841303943039575,-0.4180602701017056,-0.8187489210209065,0.20584696596860794,-75.069405,AGN,bll,3375.6392,PowerLaw,1RXS J011050.0-125455,0.9098584884393485,0.09014151156065127,0.8947523714734598,0.10524762852653993,0.8995798156888489,0.10042018431115102,0.9005334823409774,0.09946651765902291,283,141.68848,0
3FGL J0111.5+0535,-31.637511736218574,-27.879388684753717,1.9169142,-0.24415308913397954,3.8416655604770242,0.8975362713634759,-0.39756864977722656,-0.21795490673409354,-0.5674076604835084,-56.92794,AGN,bll,3781.069,PowerLaw,1RXS J011130.5+053612,0.9166742400115891,0.08332575998841137,0.9072476369326066,0.09275236306739376,0.9091554777140792,0.09084452228591995,0.9139351050171651,0.08606489498283511,289,132.11156,0
3FGL J0112.8+3207,-24.77092484814445,-27.363933791918083,2.3626,0.7227611754531046,6.862197965515057,-0.6089272243453175,-0.6713236283546556,-0.7048622381127194,-0.6778569214696223,-30.525995,AGN,fsrq,543.8775,PowerLaw,4C +31.03,0.9239116213380201,0.07608837866197997,0.9143727015540983,0.08562729844590161,0.9151339817953036,0.08486601820469654,0.9158173014436437,0.08418269855635623,318,128.19254,0
3FGL J0113.0-3554,-27.207444482834628,-28.02243698342143,2.5028229,-0.8127407968286116,4.425887048519475,-0.6337600543398653,-0.6547109609342485,-0.9832371921625876,0.6686881193274998,-80.09843,AGN,fsrq,629.53326,PowerLaw,PMN J0113-3551,0.9252124829357333,0.0747875170642675,0.9150818245689317,0.08491817543106873,0.9137833790280794,0.0862166209719207,0.9176966628144242,0.08230333718557588,307,276.6319,0
3FGL J0113.4+4948,-27.78580469933036,-27.55020566074744,2.2991004,0.022134514176524123,3.862756182675059,-0.6140669948015917,-0.6999422233418184,-0.5900883286613802,-0.5221777617977253,-12.900712,AGN,fsrq,1122.5337,PowerLaw,S4 0110+49,0.9240105086293795,0.07598949137062078,0.9186726877544782,0.0813273122455219,0.9141430349201881,0.08585696507981096,0.9198323567122905,0.08016764328770967,315,126.57851,0
3FGL J0114.8+1326,-28.043678677831245,-27.434899552093096,2.0772939,-1.7949684123833067,4.616479741192025,-0.36548418190706095,-0.7032100950538908,-0.4593309424274928,-0.3821051759880864,-49.040955,AGN,bll,1439.659,PowerLaw,GB6 J0114+1325,0.9316009040550975,0.06839909594490264,0.9121181618888354,0.08788183811116487,0.9156136154389856,0.08438638456101431,0.915233089867313,0.08476691013268674,306,131.64087,0
3FGL J0115.7+0356,-27.910520359232468,-27.471731861220245,2.118065,0.07681251158764242,4.0110924014260165,-0.4029652753574289,-0.7047730635095346,-0.4326775049806164,-0.5935304162100942,-58.38058,AGN,bll,1313.6792,PowerLaw,PMN J0115+0356,0.8918791021382934,0.10812089786170642,0.8864828772473098,0.11351712275269057,0.8863711940683261,0.11362880593167395,0.8877786157392189,0.11222138426078068,321,134.55452,0
3FGL J0115.8+2519,-29.01537735641818,-27.382512007770043,1.9868995,0.5326746850986969,4.2126279171423695,-0.6834237886992937,-0.5141437153074492,-0.48821238609967993,-0.31908674752497035,-37.214005,AGN,bll,2151.4187,PowerLaw,RX J0115.7+2519,0.946412046940891,0.05358795305910835,0.9398711743669703,0.060128825633029556,0.9384824978768757,0.06151750212312457,0.9347498078063519,0.06525019219364853,304,129.85497,0
3FGL J0116.0-1134,-26.344226450893377,-27.613337300356868,2.343904,0.8412121226508016,6.170051221236101,-0.47156498922459544,-0.7209111478221342,-0.7072027095483747,-0.7601169432445545,-73.41015,AGN,fsrq,709.53217,PowerLaw,PKS 0113-118,0.9241239304187076,0.07587606958129194,0.9199907800625995,0.0800092199374009,0.9175261846338686,0.08247381536613105,0.9210821534077002,0.07891784659229935,335,144.51425,0
3FGL J0116.2-2744,-30.78159336014949,-27.942795218023416,2.0224857,0.033892311632992375,3.6988036707647454,0.8052786667251715,-0.48105155211125217,-0.6410316082386467,-0.3070673417953802,-84.45785,AGN,bcu,2554.8025,PowerLaw,1RXS J011555.6-274428,0.9281012387743992,0.0718987612256011,0.920882520831953,0.07911747916804782,0.9226210777445217,0.07737892225547852,0.9212793431685974,0.07872065683140189,317,220.69727,0
3FGL J0116.3-6153,-30.47314445637354,-27.89649186954091,1.9620963,-0.049005912441416825,3.965613306674355,-0.45724806422003034,-0.6685646631739027,-0.5456306775227109,0.009837548834513174,-54.988846,AGN,bll,2679.11,PowerLaw,SUMSS J011619-615343,0.9171481410640407,0.08285185893595917,0.9118468785108779,0.08815312148912284,0.9127452086191465,0.08725479138085304,0.9129396404866607,0.0870603595133395,297,297.81137,0
3FGL J0117.8-2113,-28.54060791943018,-27.243738580114616,2.3226357,0.7005251959436152,4.276468460594027,0.19140231191165208,-0.732478833623734,-0.6139497328180304,-0.7280059474206791,-81.57122,AGN,fsrq,1552.8564,PowerLaw,PKS 0115-214,0.9393926982268264,0.06060730177317276,0.9224982282880348,0.07750177171196448,0.9288641504626931,0.07113584953730713,0.9392831721808125,0.06071682781918688,310,169.82968,16
3FGL J0118.9-1457,-31.57009645840818,-27.783885390197018,1.7863274,-0.10296339105810486,3.670516252846862,0.985610675013667,-0.547715108767214,-0.46927566664586556,-0.07117445496452571,-76.2571,AGN,bll,4080.0273,PowerLaw,1RXS J011905.4-145906,0.9333473169741126,0.06665268302588807,0.9373229596862139,0.06267704031378625,0.9329921720743135,0.06700782792568637,0.9333227778884594,0.06667722211154058,332,152.04445,0
3FGL J0120.4-2700,-27.20678737896868,-26.848887892648616,1.9141285,0.9385600399006493,4.2945158602788505,-0.43679639408533605,-0.508972264963126,-0.41007497419074873,-0.46775487158983625,-83.53114,AGN,bll,1523.0198,PowerLaw,PKS 0118-272,0.8818811481950108,0.11811885180498927,0.8823073484604278,0.11769265153957198,0.8771046014552966,0.12289539854470333,0.8838513714441136,0.1161486285558868,273,213.585,0
3FGL J0121.7+5154,-30.86662223195259,-27.5914038467986,1.9840935,-0.8274805861394675,3.6521653388177615,-0.8103961361448482,-0.2639945132085312,-0.289494676142033,-0.7522920007694613,-10.6864395,AGN,bcu,3423.1348,PowerLaw,NVSS J012133+515557,0.9436700541191118,0.056329945880888514,0.9333145013500831,0.06668549864991649,0.9347473913293092,0.06525260867069084,0.9393572295175041,0.06064277048249615,299,127.68944,0
3FGL J0122.8+3423,-32.854864104600495,-27.47122571186145,1.4847492,-1.0366894792736892,3.670678441048675,-0.6269567399669382,-0.5572468938137286,0.06354258873829771,0.07079499373585563,-28.031471,AGN,bll,10065.541,PowerLaw,1ES 0120+340,0.9128439983668916,0.08715600163310794,0.9142157930200298,0.08578420697997069,0.9113632739810594,0.08863672601894076,0.9140490904286037,0.0859509095713964,292,130.28087,0
