Source_Name_3FGL,ln(Flux_Density),ln(Unc_EnergyFlux100),Spec_index,ln(significant_curve),ln(variability),hr12,hr23,hr34,hr45,GLAT_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
3FGL J2354.4-6612,-28.63124402,-28.0067728,2.3129382,0.383234155,3.766654701,-0.510138807,-0.590629472,-0.769199267,-0.703895613,-49.93059,1067.0975,PowerLaw,0.998595107,0.001404893,0.985674878,0.014325122,0.970272927,0.029727073,0.835758139,0.164241861,0,0,0,0
3FGL J2354.8-5245,-28.9237777,-27.62974703,2.407955,1.195700584,3.930456794,-0.771402218,-0.56085984,-0.697492389,-0.999994241,-62.277596,1289.4211,PowerLaw,0.885268125,0.114731875,0.818026435,0.181973565,0.599108633,0.400891367,0.496540996,0.503459004,0,0,0.031,0.518
3FGL J2355.4+6939,-28.04269471,-27.16131816,2.544864,0.211211851,3.727558121,0.1652111,-0.808401761,-0.844189788,-0.389899326,7.3091903,1015.8764,PowerLaw,0.999313432,6.87E-04,0.986526501,0.013473499,0.99087453,0.00912547,0.879227027,0.120772973,0,0,0,0
3FGL J2356.9+6812,-27.11402227,-26.79981279,2.6314733,0.305514083,3.860619179,-0.749006998,-0.862607584,-0.747627322,-0.632083423,5.8778806,887.29266,PowerLaw,0.998568715,0.001431285,0.981207124,0.018792876,0.980213712,0.019786288,0.887987213,0.112012787,0,0,0,0
3FGL J2358.5+3827,-30.6645778,-27.72475965,2.0776443,-0.383728176,3.957204648,0.994571549,-0.565317557,-0.580506645,-0.387741449,-23.259953,2814.4695,PowerLaw,0.999827061,1.73E-04,0.993741328,0.006258672,0.999564408,4.36E-04,0.998325746,0.001674254,0,0,0,0
3FGL J2358.6-1809,-31.49290325,-27.76611201,1.8166555,0.647893401,3.887784553,-0.769951152,-0.026096321,-0.201208396,-0.590204463,-74.89499,3925.4802,PowerLaw,0.999878854,1.21E-04,0.988109476,0.011890524,0.985106858,0.014893142,0.996677208,0.003322792,0,0,0,0
3FGL J0002.6+6218,-26.17163592,-27.09017559,1.45198214,1.980000554,3.871690683,-0.140283055,-0.530025588,-0.744094494,-0.999977182,-0.03711618,1011.5715,LogParabola,0.001081229,0.998918771,0.031472058,0.968527942,0.02365521,0.97634479,0.006003596,0.993996404,1,0.997,1,1
3FGL J0008.5+6853,-26.18075166,-27.3970238,1.496290703,1.870403769,3.556326554,-0.156765758,-0.635909998,-0.940642661,-0.999925079,6.337629,820.26306,LogParabola,3.45E-04,0.999655471,0.03713912,0.96286088,0.00967988,0.99032012,0.021339681,0.978660319,1,0.997,1,1
3FGL J0008.7+6558,-24.95507147,-27.17215655,2.304902023,1.849520764,3.755766824,-0.391402051,-0.868220511,-0.623628762,-0.810125661,3.4555075,553.43384,LogParabola,0.022697631,0.977302369,0.071522954,0.928477046,0.217010498,0.782989502,0.498545729,0.501454271,1,0.997,1,0.513
3FGL J0039.3+6256,-27.81531418,-27.49709381,-0.134029594,2.004483997,4.057733135,0.999717808,0.006303454,-0.559091426,-0.999998267,0.10212196,1836.4304,LogParabola,0.032136244,0.967863756,0.028552134,0.971447866,0.012879877,0.987120123,0.030275277,0.969724723,1,0.997,1,1
3FGL J0212.1+5320,-26.63279002,-27.18507065,1.428612598,1.842188765,3.941008187,0.014306928,-0.40496939,-0.676390885,-0.924702913,-7.645654,1133.8235,LogParabola,2.08E-04,0.999791668,0.044772308,0.955227692,0.07371894,0.92628106,0.004568855,0.995431145,1,0.997,1,1
3FGL J0223.6+6204,-27.1817937,-25.87844193,1.59740631,2.216706674,3.732227791,-0.62497171,-0.429768957,-0.746649122,-0.999980384,1.1151489,2034.2952,LogParabola,2.75E-05,0.999972516,0.030811747,0.969188253,0.004440318,0.995559682,0.02406585,0.97593415,1,0.997,1,1
3FGL J0225.8+6159,-27.40820538,-26.085558,1.764088151,1.672123092,3.843488393,0.991666927,-0.674423466,-0.809196969,-0.983943582,1.1206753,1804.9932,LogParabola,0.006757581,0.993242419,0.058884757,0.941115243,0.060971518,0.939028482,0.065659136,0.934340864,1,0.997,1,1
3FGL J0238.0+5237,-26.74227475,-27.44062574,1.826953192,1.512792554,3.599507931,-0.576075129,-0.527433506,-0.629746476,-0.999989055,-6.9210315,941.9881,LogParabola,0.242040058,0.757959942,0.057215726,0.942784274,0.1178412,0.8821588,0.118270231,0.881729769,1,0.997,1,1
3FGL J0312.1-0921,-27.64576142,-27.80329127,1.076156849,1.387379272,3.861987236,0.410407053,-0.490385805,-0.584220445,-0.999995488,-52.361996,1138.6261,LogParabola,0.229982588,0.770017412,0.307947361,0.692052639,0.206613064,0.793386936,0.121199521,0.878800479,1,0.939,1,1
3FGL J0318.1+0252,-27.94280464,-27.9314807,0.267235641,1.747161954,3.916408057,-0.247108856,-0.114351567,-0.656608947,-0.952437393,-43.635,1475.8716,LogParabola,4.60E-04,0.999539734,0.156646055,0.843353945,0.026798834,0.973201166,0.02862161,0.97137839,1,0.981,1,1
3FGL J0332.4+6110,-25.81032189,-27.36630454,2.030725899,1.414821078,3.852105301,-0.274459289,-0.820309582,-0.830619469,-0.999902383,4.12735,623.10034,LogParabola,0.315292976,0.684707024,0.092341227,0.907658773,0.195002774,0.804997226,0.40464958,0.59535042,1,0.997,1,0.922
3FGL J0336.1+7500,-27.11347101,-27.59225329,1.561379497,1.546900162,3.521888127,-0.303334611,-0.440471216,-0.65130927,-0.848773619,15.503392,1049.3801,LogParabola,0.006310823,0.993689177,0.129613807,0.870386193,0.103461018,0.896538982,0.023996856,0.976003144,1,0.997,1,1
3FGL J0340.4+5302,-21.93815656,-27.06140759,3.106615624,1.783288122,3.841460918,-0.656432988,-0.937801718,-0.999879594,-0.539181681,-1.8154122,207.51395,LogParabola,0.970070419,0.029929581,0.261279863,0.738720137,0.577923854,0.422076146,0.756304077,0.243695923,0,0.89,0.239,0
3FGL J0345.3+3236,-25.71909424,-27.52441794,1.926121817,1.610406044,3.996283746,-0.095987862,-0.800453791,-0.839342731,-0.44694474,-17.353065,641.4464,LogParabola,0.814489705,0.185510295,0.551267552,0.448732448,0.583677452,0.416322548,0.754027377,0.245972623,0,0.332,0.107,0
3FGL J0359.5+5413,-25.5199088,-26.96636498,1.776267583,1.825188862,3.515441808,-0.344932846,-0.575383088,-0.688503198,-0.999988362,0.87194085,770.63184,LogParabola,3.58E-04,0.999642113,0.033406378,0.966593622,0.029261983,0.970738017,0.03099526,0.96900474,1,0.997,1,1
3FGL J0426.7+5437,-25.64812371,-26.64193478,1.868882053,2.0393272,3.948011346,-0.219263908,-0.595499862,-0.90209441,-0.99995292,3.873888,852.095,LogParabola,0.002019759,0.997980241,0.03564702,0.96435298,0.021671951,0.978328049,0.030809606,0.969190394,1,0.997,1,1
3FGL J0431.7+3503,-26.87223602,-27.13321581,2.218726394,1.390197633,3.884955627,-0.699631709,-0.790211708,-0.602554483,-0.999971298,-8.929448,941.0627,LogParabola,0.821315546,0.178684454,0.21042285,0.78957715,0.358828195,0.641171805,0.471734529,0.528265471,0,0.994,0.998,0.652
3FGL J0514.6-4406,-26.09074938,-27.83548878,2.201525383,1.436843834,4.073254216,-0.38112676,-0.716976832,-0.999987054,0.992824322,-35.392704,533.5865,LogParabola,0.980000771,0.019999229,0.992091768,0.007908232,0.997033714,0.002966286,0.845830612,0.154169388,0,0,0,0
3FGL J0537.0+0957,-24.62921344,-27.19592666,2.537708618,1.48263476,5.205952704,-0.509632975,-0.814505625,-0.886281941,-0.997996799,-11.578309,419.1684,LogParabola,0.999066945,9.33E-04,0.892218816,0.107781184,0.912456151,0.087543849,0.962707833,0.037292167,0,0,0,0
3FGL J0539.2-0536,-25.16900889,-27.20104078,2.304660024,1.6292125,3.41749059,-0.162619288,-0.89231769,-0.73809174,-0.892931203,-18.606976,556.2026,LogParabola,0.012440013,0.987559987,0.183475412,0.816524588,0.125490012,0.874509988,0.420930338,0.579069662,1,0.992,1,0.887
3FGL J0541.1+3553,-26.71185125,-26.78578043,1.880111185,1.801680361,3.560129839,-0.293736105,-0.637781051,-0.801612084,-0.999971313,2.842268,1182.5917,LogParabola,0.008837802,0.991162198,0.036275022,0.963724978,0.022080288,0.977919712,0.041475516,0.958524484,1,0.997,1,1
3FGL J0545.6+6019,-28.5339126,-27.68039394,0.981065308,1.500315664,3.582212391,0.430115354,-0.308763981,-0.399373961,-0.797260177,15.749342,1913.0614,LogParabola,0.009016205,0.990983795,0.13106047,0.86893953,0.174703635,0.825296365,0.23302603,0.76697397,1,0.997,1,1
3FGL J0634.1+0424,-25.41492408,-26.56473514,2.06474191,2.351031293,3.758177879,-0.309509167,-0.768099049,-0.84966723,-0.85700798,-1.8325301,1005.87384,LogParabola,0.001590846,0.998409154,0.030679432,0.969320568,0.012420747,0.987579253,0.240030615,0.759969385,1,0.997,1,1
3FGL J0637.5+0418,-25.77835572,-26.73596575,2.015369487,1.669529762,4.267822546,-0.147324046,-0.820731302,-0.751074239,-0.87047847,-1.1170274,850.53546,LogParabola,0.526139109,0.473860891,0.131639399,0.868360601,0.321017318,0.678982682,0.468455734,0.531544266,0,0.997,1,0.677
3FGL J0641.1+1004,-24.92263444,-26.74483596,2.333467538,1.529830996,3.815570121,-0.570985903,-0.728450867,-0.991345894,0.251973915,2.320781,542.30054,LogParabola,0.681693332,0.318306668,0.8198929,0.1801071,0.892730689,0.107269311,0.728929151,0.271070849,0,0.018,0.001,0
3FGL J0704.1-1043,-26.66756043,-26.75999557,2.156265496,1.439590785,3.713511406,-0.551769011,-0.780662816,-0.71633075,-0.844025551,-2.085731,1067.3931,LogParabola,0.127030014,0.872969986,0.12703195,0.87296805,0.232632015,0.767367985,0.333383739,0.666616261,1,0.997,1,0.995
3FGL J0711.1-1037,-26.39673925,-26.7958447,2.091890477,1.536964763,3.655917297,-0.577635324,-0.659027435,-0.882736054,-0.999927861,-0.5041758,923.9807,LogParabola,0.020065105,0.979934895,0.056036916,0.943963084,0.062004268,0.937995732,0.192932029,0.807067971,1,0.997,1,1
3FGL J0737.2-3233,-25.76507719,-27.21286383,1.809188336,1.798460368,3.938337132,-0.348724927,-0.644255191,-0.815519928,-0.999972487,-5.533374,748.4149,LogParabola,0.172521798,0.827478202,0.042898216,0.957101784,0.064507494,0.935492506,0.050361193,0.949638807,1,0.997,1,1
3FGL J0744.1-2523,-25.15255436,-27.05463233,1.945522072,1.815066732,4.11645834,-0.406381345,-0.679467971,-0.687310696,-0.985725698,-0.6988146,643.4104,LogParabola,0.002232328,0.997767672,0.054357578,0.945642422,0.158008785,0.841991215,0.219204318,0.780795682,1,0.997,1,1
3FGL J0758.6-1451,-27.17828497,-27.57456432,1.478979416,1.443652312,3.653969946,-0.278061155,-0.289339887,-0.802115141,-0.804616268,7.561858,1004.0144,LogParabola,0.104590297,0.895409703,0.088199538,0.911800462,0.134485018,0.865514982,0.136891408,0.863108592,1,0.997,1,1
3FGL J0839.6-4133,-24.61875975,-26.60364618,2.324872393,1.83337315,3.857656214,-0.007667584,-0.936566857,-0.854661,-0.999778584,0.029131241,593.70184,LogParabola,4.03E-04,0.999597413,0.049204234,0.950795766,0.076761568,0.923238432,0.317228301,0.682771699,1,0.997,1,0.999
3FGL J0847.4-4327,-25.26694665,-26.39986038,1.922235236,1.884911215,3.866696506,-0.079326009,-0.762676171,-0.975741293,0.135549285,-0.023177078,849.48724,LogParabola,0.019164123,0.980835877,0.401082523,0.598917477,0.555522488,0.444477512,0.58797011,0.41202989,1,0.75,0.323,0.094
3FGL J0851.4-4244,-25.07377481,-26.41330814,2.437575641,1.359290158,3.742505052,-0.524571109,-0.834826205,-0.83891082,-0.608862312,0.99315923,676.69794,LogParabola,0.448789816,0.551210184,0.346213637,0.653786363,0.501801645,0.498198355,0.550616976,0.449383024,1,0.903,0.419,0.229
3FGL J0854.8-4503,-27.06518426,-26.54040884,1.568647225,1.867952052,3.805234804,0.307413102,-0.42241138,-0.704981224,-0.82461513,-0.022904674,1786.5521,LogParabola,3.59E-04,0.999640516,0.043018546,0.956981454,0.05978135,0.94021865,0.008613984,0.991386016,1,0.997,1,1
3FGL J0855.4-4818,-25.43519374,-26.46252577,2.151895727,1.970467603,3.521575329,-0.363781239,-0.826781308,-0.755936137,-0.926831682,-2.0487416,814.33234,LogParabola,9.29E-05,0.999907128,0.035923194,0.964076806,0.024710186,0.975289814,0.287432264,0.712567736,1,0.997,1,0.998
3FGL J0857.6-4258,-26.50988947,-26.49535562,2.111574114,1.508497171,4.104983171,0.033280276,-0.702145606,-0.843907393,-0.892814295,1.7071915,1137.0533,LogParabola,0.075673789,0.924326211,0.165077876,0.834922124,0.277512558,0.722487442,0.238659348,0.761340652,1,0.997,1,1
3FGL J0858.6-4357,-25.36415523,-26.43631759,1.821415981,2.101272747,4.039888975,-0.255494264,-0.711763688,-0.954112554,-0.50572064,1.206664,889.45636,LogParabola,0.03254817,0.96745183,0.056581051,0.943418949,0.085039831,0.914960169,0.614872375,0.385127625,1,0.997,1,0.037
3FGL J0901.6-4700,-26.75730312,-26.30996037,1.836696142,1.684431946,4.009122765,-0.631290683,-0.581379313,-0.777466831,-0.999963118,-0.39923817,1273.2411,LogParabola,0.027894654,0.972105346,0.063985447,0.936014553,0.067225792,0.932774208,0.031918488,0.968081512,1,0.997,1,1
3FGL J0905.6-4917,-25.11788349,-26.71883552,1.703009704,2.196796486,4.086046394,0.966087798,-0.788732205,-0.913642176,-0.999812566,-1.422046,768.8468,LogParabola,0.002080927,0.997919073,0.031998986,0.968001014,0.022851367,0.977148633,0.221697455,0.778302545,1,0.997,1,1
3FGL J0906.0-4705,-25.74499967,-26.49041117,1.923535081,1.570952561,4.043188451,0.216400932,-0.818430058,-0.967886321,0.045710874,0.096049935,864.0587,LogParabola,0.587025386,0.412974614,0.706847171,0.293152829,0.794067644,0.205932356,0.688405895,0.311594105,0,0.063,0.009,0.003
3FGL J0907.0-4802,-27.03461586,-26.60601741,1.57480019,1.679466088,3.707578188,0.999905359,-0.720958471,-0.768848005,-0.999955604,-0.416362,1372.8569,LogParabola,0.050178598,0.949821402,0.041384884,0.958615116,0.04527124,0.95472876,0.163049599,0.836950401,1,0.997,1,1
3FGL J0914.5-4736,-24.47993539,-26.6184239,2.120682731,2.016177808,4.275625578,-0.310322343,-0.828722525,-0.911242371,-0.285144662,0.8012365,618.5902,LogParabola,0.120956493,0.879043507,0.234407966,0.765592034,0.486566889,0.513433111,0.774761665,0.225238335,1,0.987,0.559,0
3FGL J0915.8-5110,-23.47689699,-26.80881964,3.047696218,1.661450498,3.86992307,-0.44496624,-0.910259931,-0.822237945,-0.241860641,-1.5189159,352.14557,LogParabola,0.970070419,0.029929581,0.64497747,0.35502253,0.876215673,0.123784327,0.742231596,0.257768404,0,0.203,0.002,0
3FGL J0933.9-6232,-27.48039983,-27.57471706,-0.359546257,2.176800587,4.080944177,-0.337519104,0.062804211,-0.55127219,-0.962199936,-7.8936515,1713.0546,LogParabola,4.51E-04,0.999549268,0.030210087,0.969789913,0.004853368,0.995146632,0.005942411,0.994057589,1,0.997,1,1
3FGL J0953.7-1510,-27.76481094,-27.9763977,0.432336866,1.770075632,3.694231357,0.752499692,-0.236787848,-0.73221733,-0.999960159,29.605461,1383.4703,LogParabola,4.99E-04,0.999501231,0.107616697,0.892383303,0.013289287,0.986710713,0.025257103,0.974742897,1,0.996,1,1
3FGL J0954.8-3948,-24.11540963,-27.42655328,2.422472138,1.362262905,3.938398689,-0.619474685,-0.769425535,-0.642057097,-0.999955311,11.457521,348.06586,LogParabola,0.876456806,0.123543194,0.387122235,0.612877765,0.572092082,0.427907918,0.542715482,0.457284518,0,0.755,0.144,0.259
3FGL J1002.5-5709,-25.8731432,-26.30912862,2.01013611,1.431370255,3.451314062,0.34021463,-0.751186127,-0.81859984,-0.829762637,-1.4720495,911.0524,LogParabola,0.00282501,0.99717499,0.076173219,0.923826781,0.116348459,0.883651541,0.217297763,0.782702237,1,0.997,1,1
3FGL J1013.6-5734,-25.49577656,-26.52887408,1.605407775,1.750743619,3.777842259,0.999964652,-0.772656338,-0.854819348,-0.638837592,-0.93456733,899.0782,LogParabola,0.914366498,0.085633502,0.064657731,0.935342269,0.130509459,0.869490541,0.538933697,0.461066303,0,0.997,1,0.286
3FGL J1016.5-6034,-24.86495883,-26.92781465,2.791575152,1.762720215,3.902841181,-0.342799046,-0.933393311,-0.756023601,-0.99984023,-3.2138844,560.6492,LogParabola,0.79963435,0.20036565,0.092572222,0.907427778,0.250821953,0.749178047,0.592766236,0.407233764,0,0.997,1,0.081
3FGL J1026.2-5730,-26.84082967,-25.99219743,1.763395037,1.984018293,3.92036551,-0.734763769,-0.472185423,-0.802496816,-0.789783015,0.03263714,1818.6279,LogParabola,4.31E-04,0.999568571,0.049953786,0.950046214,0.033148687,0.966851313,0.104088749,0.895911251,1,0.997,1,1
3FGL J1035.7-6720,-25.47308961,-27.2479595,1.69165127,2.127202843,3.850410057,-0.160173172,-0.508751825,-0.714307713,-0.94571813,-7.8283772,778.90356,LogParabola,4.48E-04,0.999552379,0.035618567,0.964381433,0.033278374,0.966721626,0.011183521,0.988816479,1,0.997,1,1
3FGL J1037.2-6052,-27.0914621,-26.96053343,1.914993667,1.532963913,3.720157893,-0.472114619,-0.860953299,-0.561994301,-0.999999844,-2.136391,1182.8549,LogParabola,0.28450802,0.71549198,0.069494836,0.930505164,0.134140207,0.865859793,0.382343985,0.617656015,1,0.997,1,0.968
3FGL J1037.9-5843,-27.93604007,-26.38768449,1.772727236,1.588120298,3.660387974,-0.693520477,-0.638202693,-0.778860342,-0.759042873,-0.2258595,2285.7021,LogParabola,0.194148091,0.805851909,0.085687318,0.914312682,0.069489404,0.930510596,0.320667942,0.679332058,1,0.997,1,0.997
3FGL J1039.1-5809,-27.85308744,-26.47087209,1.469326692,1.601186826,3.623387946,0.994823597,-0.515975648,-0.707415164,-0.99998526,0.35093978,1940.8593,LogParabola,0.013621109,0.986378891,0.043294681,0.956705319,0.045906637,0.954093363,0.016740132,0.983259868,1,0.997,1,1
3FGL J1047.3-6005,-27.95114429,-26.23316374,1.764767324,1.531072765,3.89259563,-0.479376518,-0.163636599,-0.839339399,-0.639181008,-0.8621091,2277.2017,LogParabola,0.268980007,0.731019993,0.163165271,0.836834729,0.202729105,0.797270895,0.462339543,0.537660457,1,0.996,1,0.714
3FGL J1048.2-5928,-27.2464143,-26.21592236,1.647127663,2.262949998,4.186301399,0.994102119,-0.35515809,-0.868413925,-0.732350173,-0.26051334,1819.415,LogParabola,0.696064588,0.303935412,0.043562119,0.956437881,0.048337427,0.951662573,0.348627861,0.651372139,0,0.997,1,0.983
3FGL J1056.7-5853,-25.68879173,-26.68955282,1.836425088,2.220550837,3.575437566,-0.198314579,-0.681181071,-0.871786759,-0.999954756,0.74054885,1000.85565,LogParabola,5.22E-04,0.999478057,0.028128242,0.971871758,0.005238415,0.994761585,0.085948897,0.914051103,1,0.997,1,1
3FGL J1104.9-6036,-27.10517256,-26.09984576,1.507295018,2.150100475,3.763390274,0.999919939,-0.440274914,-0.689123385,-0.98416179,-0.3890897,1995.4863,LogParabola,3.95E-05,0.999960526,0.031108911,0.968891089,0.013752303,0.986247697,0.005405932,0.994594068,1,0.997,1,1
3FGL J1112.0-6135,-25.92207947,-26.26254934,1.883568587,2.208694545,4.02031912,-0.266045993,-0.717288015,-0.751387402,-0.926257729,-0.958031,1227.508,LogParabola,3.60E-04,0.999639862,0.035759792,0.964240208,0.024559723,0.975440277,0.171503721,0.828496279,1,0.997,1,1
3FGL J1119.9-2204,-25.76472813,-27.59943805,1.37840601,2.267684905,4.13711362,-0.042907963,-0.485484334,-0.769623939,-0.999989576,36.058777,791.70807,LogParabola,0.008849912,0.991150088,0.152134432,0.847865568,0.019647347,0.980352653,0.051221081,0.948778919,1,0.983,1,1
3FGL J1120.6+0713,-27.76168656,-27.89837103,1.100511095,1.681706945,4.248311654,0.977908291,-0.476457547,-0.633869055,-0.96140067,60.68519,1306.9022,LogParabola,0.011463833,0.988536167,0.283415569,0.716584431,0.189469363,0.810530637,0.097674708,0.902325292,1,0.947,1,1
3FGL J1128.6-5434,-24.25926442,-27.39005022,3.302741014,1.441461435,3.662906868,-0.557545429,-0.849000644,-0.995221399,-0.992437975,6.369178,335.7215,LogParabola,0.62805835,0.37194165,0.297086714,0.702913286,0.403702189,0.596297811,0.616171165,0.383828835,0,0.921,0.884,0.031
3FGL J1128.7-6232,-26.61026263,-26.71456908,1.570761432,1.74685903,3.810676202,0.99858104,-0.757105432,-0.825075399,-0.683764093,-1.1766102,1235.1865,LogParabola,0.394800781,0.605199219,0.061630183,0.938369817,0.120377613,0.879622387,0.528186553,0.471813447,1,0.997,1,0.353
3FGL J1208.4-6239,-27.24383784,-26.03892865,1.424984546,1.757216729,4.165737196,0.810849246,-0.355498665,-0.658408404,-0.92663763,-0.19969934,2153.6921,LogParabola,0.012053546,0.987946454,0.067723795,0.932276205,0.123087548,0.876912452,0.014156887,0.985843113,1,0.997,1,1
3FGL J1225.9+2953,-28.22460706,-27.65841431,1.189523969,1.644314724,4.06117681,0.295858598,-0.510710187,-0.36458415,-0.890935171,83.764755,1750.3351,LogParabola,0.004607542,0.995392458,0.315686105,0.684313895,0.248999596,0.751000404,0.18760457,0.81239543,1,0.923,0.998,1
3FGL J1231.6-5113,-24.86311484,-27.46062126,2.368695505,1.725285387,3.845951662,-0.331698871,-0.758039753,-0.9970267,-0.99519424,11.528771,454.42468,LogParabola,0.124442636,0.875557364,0.116563513,0.883436487,0.096250447,0.903749553,0.497235454,0.502764546,1,0.997,1,0.516
3FGL J1306.4-6043,-26.62735704,-26.71297113,1.340434039,1.969542478,3.574820943,-0.104235062,-0.357361536,-0.528834477,-0.857838178,2.0864322,1551.6885,LogParabola,1.60E-04,0.999839907,0.032257015,0.967742985,0.028356076,0.971643924,0.005070219,0.994929781,1,0.997,1,1
3FGL J1317.6-6315,-27.27675218,-26.40436798,1.705606149,1.576642514,3.922641331,0.99737042,-0.605245631,-0.751727306,-0.950192192,-0.5375745,1854.689,LogParabola,0.01459893,0.98540107,0.076280037,0.923719963,0.137463736,0.862536264,0.020752817,0.979247183,1,0.997,1,1
3FGL J1329.8-6109,-27.41140337,-26.7597739,1.465017046,1.516227726,4.019309545,-7.14E-04,-0.466009884,-0.592471651,-0.960487462,1.3645252,1582.1742,LogParabola,0.02037468,0.97962532,0.077278907,0.922721093,0.182186911,0.817813089,0.031305753,0.968694247,1,0.997,1,1
3FGL J1350.4-6224,-27.66191516,-26.45285221,0.740955031,1.820809032,4.064596408,0.999277272,-0.267213523,-0.566663118,-0.999993557,-0.31989783,2450.8237,LogParabola,0.002074539,0.997925461,0.03679524,0.96320476,0.041139398,0.958860602,0.016920008,0.983079992,1,0.997,1,1
3FGL J1358.5-6025,-25.16310409,-26.32643105,2.137588462,1.705462837,3.973339529,-0.286530434,-0.643654438,-0.767718374,-0.974270595,1.3692589,803.7275,LogParabola,0.004053009,0.995946991,0.068119077,0.931880923,0.131652016,0.868347984,0.098519883,0.901480117,1,0.997,1,1
3FGL J1405.4-6119,-26.55527869,-25.79468755,1.898403032,1.944846097,3.782708265,-0.30536204,-0.636466903,-0.733243287,-0.736873012,0.29036754,2151.661,LogParabola,0.001989274,0.998010726,0.057133589,0.942866411,0.049837268,0.950162732,0.283963218,0.716036782,1,0.997,1,1
3FGL J1411.8-5743,-24.98044626,-27.11252159,2.235246142,1.545548077,3.761507464,-0.169176089,-0.866190932,-0.698635372,-0.797685731,3.4884503,583.2058,LogParabola,0.14681885,0.85318115,0.132176056,0.867823944,0.357727422,0.642272578,0.478016378,0.521983622,1,0.996,0.996,0.62
3FGL J1412.3-6635,-27.48892494,-27.25364785,1.637211158,1.458428261,3.868487228,-0.460553753,-0.575404647,-0.675316315,-0.99998904,-4.9791884,1237.2113,LogParabola,0.230568028,0.769431972,0.070683233,0.929316767,0.141720925,0.858279075,0.045804621,0.954195379,1,0.997,1,1
3FGL J1447.3-5800,-23.22347952,-26.52271341,2.608358585,1.477083039,3.945819863,-0.609472688,-0.796049403,-0.874070828,-0.835180186,1.4800504,338.93057,LogParabola,0.537651593,0.462348407,0.232673165,0.767326835,0.444732607,0.555267393,0.324756259,0.675243741,0,0.973,0.646,0.999
3FGL J1456.7-6046,-24.24359425,-26.10617626,2.519481177,1.703979433,3.885507496,-0.155949578,-0.859297987,-0.878725243,-0.881008115,-1.5372295,552.5292,LogParabola,0.022888257,0.977111743,0.09785852,0.90214148,0.175272745,0.824727255,0.341648826,0.658351174,1,0.997,1,0.995
3FGL J1503.5-5801,-26.6185064,-26.2094156,1.892756857,1.603420564,4.211767533,-0.421462685,-0.690423217,-0.708931911,-0.964178316,0.47214064,1458.8696,LogParabola,0.162458462,0.837541538,0.12403278,0.87596722,0.187392946,0.812607054,0.245554237,0.754445763,1,0.997,1,1
3FGL J1528.3-5836,-27.68108433,-27.37448387,-0.612083341,1.843179094,4.230030746,-0.356967578,-0.040861278,-0.70301396,-0.999973262,-1.7236029,2127.513,LogParabola,0.01303705,0.98696295,0.028538051,0.971461949,0.006597053,0.993402947,0.050694233,0.949305767,1,0.997,1,1
3FGL J1539.2-3324,-28.07776718,-27.60300408,-1.220129009,2.269933174,4.058269962,0.999761433,0.738451828,-0.441304001,-0.923075323,17.534199,2381.748,LogParabola,0.001497006,0.998502994,0.053800672,0.946199328,0.003464318,0.996535682,0.050450089,0.949549911,1,0.997,1,1
3FGL J1543.5-0244,-26.99060595,-27.56512954,1.892337985,1.405452099,4.173487019,-0.290637588,-0.589612402,-0.874166254,-0.99995844,38.900143,882.4547,LogParabola,0.872262128,0.127737872,0.45079497,0.54920503,0.266096651,0.733903349,0.253253518,0.746746482,0,0.686,1,1
3FGL J1552.8-5330,-26.96477726,-25.97442885,1.23955491,1.999617456,3.838155128,0.999943783,-0.424503375,-0.615169267,-0.998335417,0.30342412,2100.0127,LogParabola,1.13E-04,0.999887347,0.03294994,0.96705006,0.020413901,0.979586099,0.016475448,0.983524552,1,0.997,1,1
3FGL J1557.0-4225,-24.06811313,-27.0539003,2.660593724,1.486166166,3.874506064,-0.628999791,-0.844281771,-0.753454793,-0.999918066,8.362163,368.80997,LogParabola,0.752445678,0.247554322,0.270344434,0.729655566,0.390833691,0.609166309,0.562441293,0.437558707,0,0.961,0.983,0.174
3FGL J1601.9+2306,-28.6243847,-28.2524158,-0.43585071,1.45072186,3.851007487,-0.752779484,0.237656043,-0.727066258,-0.999397736,46.938725,1822.1415,LogParabola,0.001313503,0.998686497,0.172316853,0.827683147,0.012677223,0.987322777,0.107589768,0.892410232,1,0.977,1,1
3FGL J1622.9-5004,-27.16169678,-25.93664361,1.16714118,2.015786497,3.995425993,0.999845964,-0.303118104,-0.535430206,-0.750081106,-0.28015098,2782.5718,LogParabola,0.002468587,0.997531413,0.0459304,0.9540696,0.075716877,0.924283123,0.291175674,0.708824326,1,0.997,1,0.999
3FGL J1624.1-4700,-23.39703469,-26.51525916,2.834074008,2.101221135,3.924799912,-0.508883173,-0.94421271,-0.51086649,-0.819596386,1.7293072,439.0339,LogParabola,0.108994855,0.891005145,0.094942968,0.905057032,0.336067067,0.663932933,0.487424909,0.512575091,1,0.997,0.941,0.567
3FGL J1624.2-4041,-26.30587397,-26.75842596,1.337265525,1.990477396,3.927805858,0.022930355,-0.511519144,-0.658754839,-0.959202002,6.142062,1230.7952,LogParabola,3.07E-04,0.999693232,0.039966481,0.960033519,0.029127563,0.970872437,0.004447783,0.995552217,1,0.997,1,1
