Source_Name_3FGL,Ln_Flux_Density,Ln_Unc_Energy_Flux100,Spectral_Index,Ln_Signif_Curve,Ln_Variability_Index,HR12,HR23,HR34,HR45,GLAT,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,GLON,Category_Prob_O,Source_Name,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,Flags,Category_Prob
3FGL J1745.4+4721,-27.1849303,-27.800946,2.5581224,-3.87081259,4.16695262,-0.668088969,-0.802092712,-0.758853984,-0.047176705,30.430563,UNAS,none,638.589,PowerLaw,none,74.0420685,AGN,3FGL J1745.4+4721,0.999918658,8.65433957e-05,8.13422909e-05,8.65433957e-05,0.997629519,0.00395990192,0.00237048126,0.00395990192,0.98947554,0.00918345068,0.0105244601,0.00918345068,0.999999765,1.84476987e-06,2.34978331e-07,1.84476987e-06,0.999936078,6.45512343e-05,6.39219518e-05,6.45512343e-05,0.993303603,0.00843413881,0.00669639698,0.00843413881,0.994596437,0.00437154818,0.00540356301,0.00437154818,0.999999966,2.34939856e-07,3.43055803e-08,2.34939856e-07,0,AGN
3FGL J1746.6+0433,-27.7148869,-27.0980708,2.543677,-2.24752932,3.6853849,-0.680586014,-0.833113143,-0.419333557,-0.79967127,16.490934,UNAS,none,922.8772,PowerLaw,none,29.5771427,AGN,3FGL J1746.6+0433,0.995195487,0.00657065571,0.00480451318,0.00657065571,0.99451161,0.00665589716,0.00548839029,0.00665589716,0.943225361,0.0321224443,0.0567746393,0.0321224443,0.999759718,0.00105792586,0.000240282126,0.00105792586,0.996616595,0.00629328319,0.00338340546,0.00629328319,0.992238656,0.00899307763,0.00776134403,0.00899307763,0.973954078,0.016510219,0.0260459222,0.016510219,0.999965469,0.000111416353,3.4531424e-05,0.000111416353,0,AGN
3FGL J1747.0-3506,-24.8342863,-26.6954538,2.6669264,0.612653517,4.16650288,-0.702759063,-0.804769702,-0.699427873,-0.824452239,-3.4567804,UNAS,none,496.01923,PowerLaw,none,354.876556,MIXED,3FGL J1747.0-3506,0.877183063,0.129168176,0.122816937,0.129168176,0.453686193,0.145698982,0.546313807,0.145698982,0.737985875,0.0959028449,0.262014125,0.0959028449,0.802461905,0.0738744028,0.197538095,0.0738744028,0.847967723,0.206948103,0.152032277,0.206948103,0.911365571,0.0465104431,0.0886344287,0.0465104431,0.897758447,0.0557440224,0.102241553,0.0557440224,0.965854165,0.0237409521,0.0341458352,0.0237409521,0,MIXED
3FGL J1747.3+0324,-28.6763401,-27.0737718,2.354004,0.123049941,3.69525842,-0.700463336,-0.56303158,-0.543303634,-0.948212742,15.796548,UNAS,none,1549.3915,PowerLaw,none,28.6062069,AGN,3FGL J1747.3+0324,0.557422499,0.220430323,0.442577501,0.220430323,0.833710245,0.0980939555,0.166289755,0.0980939555,0.646800873,0.125373904,0.353199127,0.125373904,0.682200325,0.107572793,0.317799675,0.107572793,0.770964449,0.187166348,0.229035551,0.187166348,0.980545182,0.0105648594,0.0194548182,0.0105648594,0.855605805,0.0501852172,0.144394195,0.0501852172,0.961456079,0.0187919449,0.038543921,0.0187919449,0,AGN
3FGL J1747.7-2904,-27.5265901,-24.9285905,2.5154424,1.13102323,4.17967909,-0.580386305,-0.681745795,-0.703610427,-0.833524636,-0.47428754,UNAS,none,2248.0984,PowerLaw,none,0.126161039,PSR,3FGL J1747.7-2904,0.165145373,0.165303595,0.834854627,0.165303595,0.168795855,0.107874717,0.831204145,0.107874717,0.320390488,0.106136995,0.679609512,0.106136995,0.230666039,0.12128944,0.769333961,0.12128944,0.118330491,0.152855863,0.881669509,0.152855863,0.753363996,0.131012595,0.246636004,0.131012595,0.322426521,0.0781571485,0.677573479,0.0781571485,0.671932856,0.188507135,0.328067144,0.188507135,80,MIXED
3FGL J1748.0+2701,-29.3149271,-27.7949225,2.2776077,-1.26492707,3.72978793,-0.686704124,-0.508205564,-0.781624186,-0.138633123,25.06391,UNAS,none,1419.7521,PowerLaw,none,51.8343201,AGN,3FGL J1748.0+2701,0.994852077,0.00637565965,0.00514792334,0.00637565965,0.992619845,0.00689431264,0.0073801554,0.00689431264,0.943374553,0.0380947111,0.0566254474,0.0380947111,0.998942959,0.00121392448,0.0010570412,0.00121392448,0.999016384,0.00117773283,0.000983616437,0.00117773283,0.992086611,0.00887241277,0.00791338912,0.00887241277,0.986949838,0.0080687895,0.0130501616,0.0080687895,0.999923117,8.85359897e-05,7.68825055e-05,8.85359897e-05,1,AGN
3FGL J1748.5-3912,-27.5253914,-26.9689595,2.3035269,1.02719763,3.95127226,-0.79570848,-0.279838332,-0.739874093,-0.895607065,-5.813875,UNAS,none,1216.6359,PowerLaw,none,351.498352,PSR,3FGL J1748.5-3912,0.0175952596,0.0337505157,0.98240474,0.0337505157,0.0731671018,0.0487796687,0.926832898,0.0487796687,0.201845903,0.0905235756,0.798154097,0.0905235756,0.176760187,0.0413732149,0.823239813,0.0413732149,0.156401772,0.164025526,0.843598228,0.164025526,0.633094279,0.109504622,0.366905721,0.109504622,0.635279549,0.0823297452,0.364720451,0.0823297452,0.713645863,0.0572882726,0.286354137,0.0572882726,4,MIXED
3FGL J1749.7-0305,-27.2454421,-27.0004979,2.4251716,0.179075461,3.8589961,-0.847762165,-0.33207866,-0.735319726,-0.931045595,12.217245,UNAS,none,965.7755,PowerLaw,none,22.9794674,MIXED,3FGL J1749.7-0305,0.434591446,0.250063759,0.565408554,0.250063759,0.829830497,0.0835377104,0.170169503,0.0835377104,0.519294892,0.130529963,0.480705108,0.130529963,0.667238091,0.110143922,0.332761909,0.110143922,0.588288016,0.245133149,0.411711984,0.245133149,0.976461831,0.0118425919,0.0235381688,0.0118425919,0.761538514,0.0708228586,0.238461486,0.0708228586,0.959528148,0.026231503,0.0404718521,0.026231503,4,MIXED
3FGL J1750.9-2220,-28.4097382,-26.4339837,2.4552777,-1.83246166,3.78222452,-0.694187176,-0.933811157,-0.061982181,-0.665972305,2.3676436,UNAS,none,1551.3104,PowerLaw,none,6.27047062,AGN,3FGL J1750.9-2220,0.973122297,0.0352788818,0.0268777034,0.0352788818,0.995099229,0.00867004949,0.00490077147,0.00867004949,0.891445708,0.0536506492,0.108554292,0.0536506492,0.999897506,0.000465439361,0.000102494329,0.000465439361,0.995571201,0.00719443246,0.00442879883,0.00719443246,0.990122201,0.0113331429,0.00987779914,0.0113331429,0.909351695,0.0503886335,0.0906483052,0.0503886335,0.999961275,0.000135171739,3.87250977e-05,0.000135171739,8,AGN
3FGL J1754.0-3321,-27.564993,-26.7158868,2.4116216,1.17018011,4.16903064,-0.218664729,-0.813144369,-0.526956652,-0.877317928,-3.8217263,UNAS,none,1187.4072,PowerLaw,none,357.123688,PSR,3FGL J1754.0-3321,0.531001154,0.264710065,0.468998846,0.264710065,0.165900094,0.0856739842,0.834099906,0.0856739842,0.479381368,0.129492914,0.520618632,0.129492914,0.442009322,0.0888906177,0.557990678,0.0888906177,0.878643878,0.14354251,0.121356122,0.14354251,0.714931865,0.0954392711,0.285068135,0.0954392711,0.782672653,0.0688857801,0.217327347,0.0688857801,0.842164867,0.0386617564,0.157835133,0.0386617564,8,MIXED
3FGL J1757.8-3126,-27.6220747,-26.6339882,2.4195185,0.971785494,3.65176464,0.007809906,-0.792801407,-0.595669678,-0.900963197,-3.5579176,UNAS,none,1230.6384,PowerLaw,none,359.190247,PSR,3FGL J1757.8-3126,0.0426459987,0.0820898338,0.957354001,0.0820898338,0.0556475257,0.0338839235,0.944352474,0.0338839235,0.339182246,0.110519127,0.660817754,0.110519127,0.194749714,0.0524335929,0.805250286,0.0524335929,0.0997425747,0.15538291,0.900257425,0.15538291,0.614012568,0.113154101,0.385987432,0.113154101,0.591187139,0.0937430238,0.408812861,0.0937430238,0.683972915,0.0896692381,0.316027085,0.0896692381,8,MIXED
3FGL J1758.8-2402,-30.8423094,-25.9017182,1.9936635,1.05807904,4.00424734,0.989459412,-0.723439719,-0.271968593,-0.688430179,-0.043389253,UNAS,none,7594.4507,PowerLaw,none,5.72029638,MIXED,3FGL J1758.8-2402,0.551562659,0.253252908,0.448437341,0.253252908,0.561483702,0.20850741,0.438516298,0.20850741,0.753936741,0.0692268065,0.246063259,0.0692268065,0.70790578,0.134798313,0.29209422,0.134798313,0.51664227,0.27704768,0.48335773,0.27704768,0.810126993,0.119295852,0.189873007,0.119295852,0.603635107,0.088012843,0.396364893,0.088012843,0.884628208,0.0805061789,0.115371792,0.0805061789,20,AGN
3FGL J1758.8-2346,-29.869825,-25.7799081,2.0799181,1.21865461,3.73286332,-0.98616584,0.987048967,-0.654219232,-0.627581758,0.08121869,UNAS,none,5423.1924,PowerLaw,none,5.94095182,MIXED,3FGL J1758.8-2346,0.323946331,0.28602563,0.676053669,0.28602563,0.153205929,0.122865973,0.846794071,0.122865973,0.609177152,0.0887721288,0.390822848,0.0887721288,0.198837642,0.130638208,0.801162358,0.130638208,0.337490996,0.288308688,0.662509004,0.288308688,0.582102931,0.142456941,0.417897069,0.142456941,0.432349503,0.0896189762,0.567650497,0.0896189762,0.601902073,0.196595016,0.398097927,0.196595016,16,MIXED
3FGL J1758.8-4108,-29.7184663,-27.310335,2.1034415,1.01415782,3.95734071,-0.46608412,-0.026466239,-0.686406374,-0.669614967,-8.483093,UNAS,none,2340.99,PowerLaw,none,350.793457,MIXED,3FGL J1758.8-4108,0.938004614,0.0688893321,0.0619953863,0.0688893321,0.347640107,0.157797027,0.652359893,0.157797027,0.88646365,0.0534314941,0.11353635,0.0534314941,0.387083138,0.0768794516,0.612916862,0.0768794516,0.993567782,0.00748131849,0.00643221782,0.00748131849,0.802556981,0.0736646625,0.197443019,0.0736646625,0.970613444,0.0170755632,0.0293865555,0.0170755632,0.860835672,0.0308228194,0.139164328,0.0308228194,0,MIXED
3FGL J1759.2-3848,-29.0873951,-27.1092327,2.2362862,1.25044434,3.48002227,0.826857995,-0.474116699,-0.510057201,-0.999997693,-7.426649,UNAS,none,1873.4133,PowerLaw,none,352.88678,PSR,3FGL J1759.2-3848,0.218149795,0.257554013,0.781850205,0.257554013,0.0220858354,0.0195475239,0.977914165,0.0195475239,0.181039262,0.0716314358,0.818960738,0.0716314358,0.0905240233,0.0414953032,0.909475977,0.0414953032,0.339205475,0.319510177,0.660794525,0.319510177,0.315936931,0.119492283,0.684063069,0.119492283,0.490129775,0.0782061926,0.509870225,0.0782061926,0.434511305,0.0984833967,0.565488695,0.0984833967,0,PSR
3FGL J1759.6-2141,-29.164819,-26.1889706,2.2866268,0.943867571,3.61856562,-0.875647433,-0.582871467,-0.583598168,-0.780112328,0.96073395,UNAS,none,2695.3877,PowerLaw,none,7.84775448,PSR,3FGL J1759.6-2141,0.23412379,0.222878443,0.76587621,0.222878443,0.060898822,0.0406797137,0.939101178,0.0406797137,0.519854001,0.111843185,0.480145999,0.111843185,0.129858923,0.0593400518,0.870141077,0.0593400518,0.46970041,0.314574431,0.53029959,0.314574431,0.681027528,0.138875288,0.318972472,0.138875288,0.612729724,0.0972550842,0.387270276,0.0972550842,0.615391753,0.113993667,0.384608247,0.113993667,1,MIXED
3FGL J1800.0-2955,-26.4306716,-26.420795,2.663187,1.16568921,3.97128791,-0.323114069,-0.834334395,-0.86167136,-0.618476298,-3.217121,UNAS,none,782.9709,PowerLaw,none,0.748363018,PSR,3FGL J1800.0-2955,0.522686874,0.263074188,0.477313126,0.263074188,0.176776491,0.0927315388,0.823223509,0.0927315388,0.534596043,0.114831696,0.465403957,0.114831696,0.293180969,0.109891925,0.706819031,0.109891925,0.877953184,0.12598518,0.122046816,0.12598518,0.73985551,0.0890004815,0.26014449,0.0890004815,0.770376651,0.0748868158,0.229623349,0.0748868158,0.800676928,0.0747561709,0.199323072,0.0747561709,0,MIXED
3FGL J1801.5-7825,-25.5069754,-27.5517472,2.7548573,-0.848856244,4.48746782,-0.823658559,-0.726584776,-0.689093978,-0.603507526,-24.088339,UNAS,none,413.36285,PowerLaw,none,315.325317,AGN,3FGL J1801.5-7825,0.999985598,1.64801416e-05,1.44019081e-05,1.64801416e-05,0.994454892,0.00502023074,0.0055451081,0.00502023074,0.993607532,0.0062157803,0.00639246834,0.0062157803,0.999585866,0.00048749603,0.000414133578,0.00048749603,0.999994297,5.9414758e-06,5.70325435e-06,5.9414758e-06,0.991192935,0.0098192499,0.00880706536,0.0098192499,0.99552063,0.00398755369,0.0044793701,0.00398755369,0.999940349,7.26073254e-05,5.96506703e-05,7.26073254e-05,0,AGN
3FGL J1801.6-2213,-31.4769509,-26.1918709,1.9676425,0.609953978,3.69080884,0.998361773,-0.33155664,-0.798986711,-0.154300573,0.3044885,UNAS,none,8471.845,PowerLaw,none,7.61471462,MIXED,3FGL J1801.6-2213,0.465050451,0.254454838,0.534949549,0.254454838,0.809479317,0.139968481,0.190520683,0.139968481,0.705248296,0.0853877072,0.294751704,0.0853877072,0.762762271,0.159701854,0.237237729,0.159701854,0.668192578,0.272680005,0.331807422,0.272680005,0.916434553,0.0635420226,0.083565447,0.0635420226,0.673925034,0.0901416519,0.326074966,0.0901416519,0.955997914,0.0405633897,0.0440020855,0.0405633897,4,MIXED
3FGL J1802.4-3043,-30.0971474,-26.8709916,2.1106887,0.775667463,3.63500467,-0.81227599,-0.518066655,-0.268717147,-0.733584934,-4.0538535,UNAS,none,3343.2532,PowerLaw,none,0.303816319,MIXED,3FGL J1802.4-3043,0.981080563,0.0206519015,0.0189194371,0.0206519015,0.238824894,0.129549475,0.761175106,0.129549475,0.95652752,0.0305322807,0.04347248,0.0305322807,0.543297106,0.122719036,0.456702894,0.122719036,0.998142648,0.00206645279,0.00185735215,0.00206645279,0.835876356,0.0754230435,0.164123644,0.0754230435,0.98268998,0.0148375491,0.0173100202,0.0148375491,0.887697774,0.0379852714,0.112302226,0.0379852714,0,MIXED
3FGL J1803.1-2728,-28.5599511,-26.6232125,2.335967,0.714879807,4.04778519,-0.758130512,-0.623094679,-0.722418537,-0.652639767,-2.5874705,UNAS,none,1798.0421,PowerLaw,none,3.22111845,MIXED,3FGL J1803.1-2728,0.693730471,0.254340567,0.306269529,0.254340567,0.316986557,0.121904877,0.683013443,0.121904877,0.665887043,0.11957019,0.334112957,0.11957019,0.561168386,0.0908848593,0.438831614,0.0908848593,0.971470506,0.0407552746,0.0285294938,0.0407552746,0.88865357,0.0527844597,0.11134643,0.0527844597,0.928212235,0.0415357312,0.0717877654,0.0415357312,0.93140843,0.0235906523,0.0685915696,0.0235906523,1,MIXED
3FGL J1803.3-6706,-28.435802,-27.655804,2.216315,0.585943245,3.76113639,-0.621443528,-0.536766193,-0.61499128,-0.810202656,-20.367874,UNAS,none,1349.3534,PowerLaw,none,326.868042,MIXED,3FGL J1803.3-6706,0.896064971,0.109383441,0.103935029,0.109383441,0.542371493,0.153287713,0.457628507,0.153287713,0.839544945,0.071291978,0.160455055,0.071291978,0.527721991,0.0710109869,0.472278009,0.0710109869,0.986152283,0.0604376453,0.0138477172,0.0604376453,0.952274344,0.0191595629,0.0477256561,0.0191595629,0.978361388,0.0139244024,0.0216386122,0.0139244024,0.924749459,0.0148691942,0.0752505413,0.0148691942,0,AGN
3FGL J1804.1+2532,-26.0618668,-27.5957077,2.713649,0.991818524,3.98328031,-0.653731234,-0.956484055,-0.142261985,-0.999978917,21.167765,UNAS,none,453.03262,PowerLaw,none,51.6642265,AGN,3FGL J1804.1+2532,0.99339697,0.0119919803,0.00660302957,0.0119919803,0.769790611,0.140129868,0.230209389,0.140129868,0.854207364,0.0677897219,0.145792636,0.0677897219,0.802783935,0.120448133,0.197216065,0.120448133,0.978797076,0.133172366,0.0212029237,0.133172366,0.939900037,0.0334486648,0.0600999626,0.0334486648,0.95348623,0.0233744557,0.0465137704,0.0233744557,0.952009892,0.026071728,0.0479901077,0.026071728,0,AGN
3FGL J1804.5-0850,-24.8305637,-26.746115,2.7494187,0.433973909,4.01528599,-0.902619066,-0.586653358,-0.535407028,-0.753357438,6.238993,UNAS,none,434.67038,PowerLaw,none,19.6496964,AGN,3FGL J1804.5-0850,0.993795673,0.00721125514,0.00620432714,0.00721125514,0.90460623,0.0698827553,0.0953937698,0.0698827553,0.900962603,0.04622886,0.0990373967,0.04622886,0.930616978,0.0533262163,0.0693830216,0.0533262163,0.999658274,0.000374430883,0.000341725534,0.000374430883,0.969015561,0.0202181441,0.0309844385,0.0202181441,0.962203739,0.0246567664,0.0377962606,0.0246567664,0.986055303,0.0145919532,0.0139446972,0.0145919532,8,AGN
3FGL J1805.9+3407,-27.5965986,-27.6399253,2.599087,0.29079719,4.05075886,-0.595934626,-0.551894,-0.860746487,-0.999549735,23.652021,UNAS,none,720.79553,PowerLaw,none,60.5617371,AGN,3FGL J1805.9+3407,0.968612247,0.032290773,0.0313877531,0.032290773,0.849728508,0.0750771974,0.150271492,0.0750771974,0.828321927,0.0723820945,0.171678073,0.0723820945,0.597134645,0.0992786854,0.402865355,0.0992786854,0.98956466,0.0103558761,0.0104353399,0.0103558761,0.979162918,0.0108433453,0.0208370818,0.0108433453,0.942637553,0.0245244533,0.0573624472,0.0245244533,0.965375744,0.0113428213,0.0346242563,0.0113428213,0,AGN
3FGL J1806.2+2744,-27.9426784,-27.6343164,2.4718866,0.892318685,3.76630647,0.128268256,-0.914105056,-0.339814766,-0.933382667,21.51204,UNAS,none,836.20135,PowerLaw,none,54.0557327,AGN,3FGL J1806.2+2744,0.971576554,0.0391823047,0.0284234457,0.0391823047,0.684801569,0.134864975,0.315198431,0.134864975,0.695187521,0.0994260212,0.304812479,0.0994260212,0.603030213,0.11704991,0.396969787,0.11704991,0.952912951,0.0633214669,0.0470870491,0.0633214669,0.925742291,0.0296036135,0.0742577091,0.0296036135,0.849846037,0.0552758348,0.150153963,0.0552758348,0.909142146,0.029929538,0.0908578544,0.029929538,0,AGN
3FGL J1806.7-2451,-30.5424187,-26.4744853,2.2089338,0.777198213,3.73014087,-0.799646614,-0.541100939,-0.901131741,-0.112778761,-2.0116851,UNAS,none,3998.7556,PowerLaw,none,5.89453983,MIXED,3FGL J1806.7-2451,0.745024674,0.17983987,0.254975326,0.17983987,0.4788597,0.196431592,0.5211403,0.196431592,0.726882284,0.0889851377,0.273117716,0.0889851377,0.482049377,0.190269841,0.517950623,0.190269841,0.956776212,0.0667882191,0.0432237881,0.0667882191,0.901942008,0.0607767969,0.0980579918,0.0607767969,0.832701311,0.0672488125,0.167298689,0.0672488125,0.921053464,0.0451277864,0.0789465357,0.0451277864,8,MIXED
3FGL J1806.8+5346,-27.4610634,-27.8573304,2.5622666,-2.19150984,4.20703949,-0.677175777,-0.745586305,-0.827348535,0.033072076,27.996992,UNAS,none,676.7966,PowerLaw,none,81.8914566,AGN,3FGL J1806.8+5346,0.999887498,0.000124602386,0.000112502377,0.000124602386,0.997009176,0.00414602963,0.00299082434,0.00414602963,0.989484135,0.00945764438,0.0105158647,0.00945764438,0.999990837,2.21096768e-05,9.16287041e-06,2.21096768e-05,0.999926228,8.26861884e-05,7.37721686e-05,8.26861884e-05,0.992887921,0.00861695645,0.00711207893,0.00861695645,0.994771902,0.00323147555,0.00522809817,0.00323147555,0.999999079,2.3505224e-06,9.20972235e-07,2.3505224e-06,0,AGN
3FGL J1808.4-3519,-28.6845204,-27.2188407,2.3089607,1.06594484,3.34774379,-0.654429521,-0.549309035,-0.669943704,-0.999726229,-7.3626337,UNAS,none,1420.7488,PowerLaw,none,356.849579,PSR,3FGL J1808.4-3519,0.0184141837,0.0488560402,0.981585816,0.0488560402,0.0128874286,0.0125751848,0.987112571,0.0125751848,0.156463327,0.0662631598,0.843536673,0.0662631598,0.0237482809,0.0117926808,0.976251719,0.0117926808,0.16257591,0.187116624,0.83742409,0.187116624,0.362597605,0.150960144,0.637402395,0.150960144,0.677822155,0.0713953564,0.322177845,0.0713953564,0.295044576,0.0646003181,0.704955424,0.0646003181,0,MIXED
3FGL J1808.4-3703,-29.4720728,-27.3682744,2.190946,1.17216624,3.6040789,-0.357504289,-0.450660904,-0.727952428,-0.999886277,-8.188484,UNAS,none,1852.5596,PowerLaw,none,355.324829,PSR,3FGL J1808.4-3703,0.0452378458,0.0669448114,0.954762154,0.0669448114,0.0168921345,0.0175298366,0.983107865,0.0175298366,0.228857169,0.0862532174,0.771142831,0.0862532174,0.0277399196,0.0147854419,0.97226008,0.0147854419,0.174980432,0.161009139,0.825019568,0.161009139,0.367687725,0.150272729,0.632312275,0.150272729,0.579785454,0.074764319,0.420214546,0.074764319,0.32614371,0.07319578,0.67385629,0.07319578,0,MIXED
3FGL J1809.0+3517,-28.8169591,-27.6729727,2.4414024,0.066810438,3.63758576,-0.631172433,-0.805927078,-0.465907743,-0.520155107,23.382431,UNAS,none,1183.0499,PowerLaw,none,61.983696,AGN,3FGL J1809.0+3517,0.999663946,0.000518503008,0.000336054475,0.000518503008,0.952667948,0.0293329871,0.0473320521,0.0293329871,0.974069791,0.0192936177,0.0259302094,0.0192936177,0.951669233,0.023655703,0.0483307672,0.023655703,0.999923766,0.000108516522,7.62339177e-05,0.000108516522,0.988704401,0.00912989549,0.011295599,0.00912989549,0.993650832,0.00407748132,0.0063491681,0.00407748132,0.994574559,0.00191511815,0.00542544121,0.00191511815,0,AGN
3FGL J1809.2-2725,-29.1217797,-26.8200896,2.30889,0.884150112,3.62405108,0.999919488,-0.875152041,-0.353578348,-0.729909698,-3.754847,UNAS,none,1953.4989,PowerLaw,none,3.91560793,AGN,3FGL J1809.2-2725,0.911176767,0.100507387,0.0888232331,0.100507387,0.466836508,0.176983648,0.533163492,0.176983648,0.808084201,0.0721935752,0.191915799,0.0721935752,0.686677579,0.0999566551,0.313322421,0.0999566551,0.990541946,0.0144960918,0.00945805427,0.0144960918,0.811273032,0.083668068,0.188726968,0.083668068,0.928742694,0.0344261631,0.0712573062,0.0344261631,0.908488896,0.0439292869,0.0915111041,0.0439292869,8,MIXED
3FGL J1809.2-2016c,-29.0172769,-25.6739227,2.3257565,0.521028556,3.74119544,-0.604279221,-0.782728609,-0.703642535,-0.714411268,-0.31146845,UNAS,none,3090.4744,PowerLaw,none,10.1820612,PSR,3FGL J1809.2-2016c,0.158433757,0.189423047,0.841566243,0.189423047,0.250796484,0.13896906,0.749203516,0.13896906,0.460656364,0.112852315,0.539343636,0.112852315,0.349780012,0.130776487,0.650219988,0.130776487,0.291106647,0.259365951,0.708893353,0.259365951,0.883974781,0.069980198,0.116025219,0.069980198,0.40300017,0.0916450362,0.59699983,0.0916450362,0.838487218,0.118894887,0.161512782,0.118894887,40,MIXED
3FGL J1810.7+5335,-32.2234285,-27.8682885,1.780261,0.91091149,3.72249579,-0.99983565,0.998653961,-0.209671017,-0.57217689,27.406288,UNAS,none,5348.402,PowerLaw,none,81.7766724,AGN,3FGL J1810.7+5335,0.997626183,0.00238252038,0.00237381694,0.00238252038,0.838001279,0.105526974,0.161998721,0.105526974,0.981629008,0.0186552328,0.0183709922,0.0186552328,0.771753356,0.110302662,0.228246644,0.110302662,0.999322857,0.0010156997,0.00067714272,0.0010156997,0.940733214,0.0317993328,0.0592667862,0.0317993328,0.988674123,0.00892051323,0.0113258766,0.00892051323,0.946604934,0.0263679111,0.053395066,0.0263679111,0,AGN
3FGL J1810.8-2412,-29.0090886,-26.1722861,2.3238244,1.34452593,4.12757102,0.999765812,-0.775365337,-0.727551516,-0.78709105,-2.5245562,UNAS,none,2608.4346,PowerLaw,none,6.91294098,PSR,3FGL J1810.8-2412,0.0447745052,0.0791230941,0.955225495,0.0791230941,0.201032651,0.139169072,0.798967349,0.139169072,0.333025426,0.123484886,0.666974574,0.123484886,0.242412536,0.111493398,0.757587464,0.111493398,0.254201085,0.273344238,0.745798915,0.273344238,0.598219504,0.158822001,0.401780496,0.158822001,0.543462046,0.0988132083,0.456537954,0.0988132083,0.677677109,0.126321008,0.322322891,0.126321008,17,MIXED
3FGL J1813.6-6845,-28.4233492,-27.7213187,2.3780394,0.851626336,3.81534976,0.103784632,-0.607256366,-0.914591023,-0.492143707,-21.846052,UNAS,none,998.87573,PowerLaw,none,325.57309,MIXED,3FGL J1813.6-6845,0.94162495,0.0773661823,0.0583750497,0.0773661823,0.750512167,0.14142769,0.249487833,0.14142769,0.717829166,0.0912365212,0.282170834,0.0912365212,0.507703369,0.145561354,0.492296631,0.145561354,0.991573225,0.0142542907,0.00842677541,0.0142542907,0.951465425,0.0204734405,0.0485345753,0.0204734405,0.936851004,0.0287160171,0.0631489958,0.0287160171,0.927697398,0.0257990838,0.0723026023,0.0257990838,0,AGN
3FGL J1813.6+2820,-29.8964916,-27.6847767,2.2067995,-0.055594584,3.65871317,-0.637964417,-0.757464455,-0.401428849,-0.598387034,20.175198,UNAS,none,1935.4927,PowerLaw,none,55.2612991,AGN,3FGL J1813.6+2820,0.99960742,0.000448908676,0.00039257976,0.000448908676,0.952399112,0.0311121991,0.0476008878,0.0311121991,0.99309493,0.00932324378,0.0069050697,0.00932324378,0.948031711,0.0254093307,0.0519682893,0.0254093307,0.999833729,0.000195503479,0.000166271373,0.000195503479,0.988548293,0.00921217071,0.0114517074,0.00921217071,0.996855686,0.00329446498,0.0031443144,0.00329446498,0.994098556,0.0023079043,0.00590144372,0.0023079043,0,AGN
3FGL J1814.0-1757c,-30.1798458,-25.6224608,2.1812253,0.935606966,3.91347901,0.999817213,-0.599062812,-0.580990585,-0.918242067,-0.17963,UNAS,none,5534.9043,PowerLaw,none,12.7573671,MIXED,3FGL J1814.0-1757c,0.17185979,0.166693742,0.82814021,0.166693742,0.262633415,0.172708617,0.737366585,0.172708617,0.502483135,0.100703634,0.497516865,0.100703634,0.299786094,0.138430365,0.700213906,0.138430365,0.057950447,0.093171835,0.942049553,0.093171835,0.729035644,0.147327764,0.270964356,0.147327764,0.394397323,0.0753032099,0.605602677,0.0753032099,0.711820797,0.167590777,0.288179203,0.167590777,32,MIXED
3FGL J1814.1-1734c,-25.0481734,-25.456865,2.5465438,0.944681785,4.04139258,-0.655815063,-0.767537561,-0.807139603,-0.790433595,-0.024054194,UNAS,none,825.73834,PowerLaw,none,13.1047697,PSR,3FGL J1814.1-1734c,0.0844388582,0.0979368421,0.915561142,0.0979368421,0.165707495,0.0789622269,0.834292505,0.0789622269,0.345516363,0.114761143,0.654483637,0.114761143,0.304146649,0.105805722,0.695853351,0.105805722,0.0540859801,0.0773709767,0.94591402,0.0773709767,0.792440413,0.0833216517,0.207559587,0.0833216517,0.349346733,0.0798256924,0.650653267,0.0798256924,0.748626473,0.17666445,0.251373527,0.17666445,96,MIXED
3FGL J1815.1+5919,-26.7251733,-27.8171066,2.6909294,0.940565696,3.84537051,-0.679450248,-0.791965732,-0.822808093,-0.999708002,27.627472,UNAS,none,530.4335,PowerLaw,none,88.2789993,MIXED,3FGL J1815.1+5919,0.974168831,0.0301627788,0.0258311694,0.0301627788,0.435597735,0.146553002,0.564402265,0.146553002,0.820676772,0.0832774783,0.179323228,0.0832774783,0.132540723,0.0444321291,0.867459277,0.0444321291,0.989762814,0.00975013005,0.0102371861,0.00975013005,0.866602402,0.0529931693,0.133397598,0.0529931693,0.949831793,0.021883502,0.0501682066,0.021883502,0.744094794,0.0560384428,0.255905206,0.0560384428,0,MIXED
