Source_Name_4FGL,GLAT,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,Ln_LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Flags,Category_Prob,GLON
4FGL J0019.6+7327,10.72648,-20.4832244,2.5941908,0.05952287,0.07975241,2.5625913,0.9611499,-0.5693957,0.001196321,-0.7626359,-0.66688186,-0.95585066,-0.99934983,5.66379555,7.00352981,AGN,fsrq,PowerLaw,,S5 0016+73,0.999153334,0.000847,0.996802575,0.003197425,0.998700438,0.001299562,0.982154925,0.017845075,297,0,AGN,120.63282
4FGL J0021.0+0322,-58.623074,-22.5054041,1.8668073,0.24928713,0.1320154,1.2610363,0.9938401,-0.46303213,0.00136808,-0.64612556,-0.2727355,-0.459989,-0.6137886,2.77971511,8.33632204,AGN,bcu,PowerLaw,3FGL J0020.9+0323,2MASS J00205023+0323578,0.999966166,3.38e-05,0.995671067,0.004328933,0.999474222,0.000526,0.999092142,0.000908,319,0,AGN,108.237045
4FGL J0021.5-2552,-83.19968,-21.1864541,2.09977,0.07069952,0.038864486,1.133172,-0.4363683,-0.3609441,0.000592,-0.5567458,-0.48181877,-0.74655634,-0.32177502,3.19275939,7.2369596,AGN,bll,PowerLaw,3FGL J0021.6-2553,CRATES J002132.55-255049.3,0.999893445,0.000107,0.996137472,0.003862528,0.999458612,0.000541,0.998252371,0.001747629,304,0,AGN,41.9261017
4FGL J0021.6-0855,-70.47483,-22.6396889,2.3502548,0.40486714,0.2468853,1.4760517,-0.54812014,-0.5849364,0.007891183,-0.50473213,-0.7628938,-0.9996623,-0.96150815,2.50049479,7.05937817,AGN,bll,PowerLaw,,NVSS J002142-090044,0.99931524,0.000685,0.995021657,0.004978343,0.997288503,0.002711497,0.984850698,0.015149302,279,0,AGN,100.402527
4FGL J0021.9-5140,-64.835396,-21.1993217,2.042762,0.07007171,0.03680977,1.059753,0.32244897,-0.5987349,0.000461,-0.45048606,-0.5654227,-0.4436634,-0.56719285,2.93647408,7.43344169,AGN,bll,PowerLaw,3FGL J0022.1-5141,1RXS J002159.2-514028,0.9999478,5.22e-05,0.997042803,0.002957197,0.99987112,0.000129,0.999499095,0.000501,288,0,AGN,313.701141
4FGL J0022.0+0006,-61.85817,-22.9625226,1.4715182,0.13055088,-0.062057972,0.9743299,0.02316369,0.9948637,0.000243,-0.63596565,-0.7874662,-0.024217866,0.39475808,2.19450694,9.80172644,AGN,bll,PowerLaw,,RX J0022.0+0006,0.999899015,0.000101,0.995436265,0.004563735,0.999682702,0.000317,0.996323396,0.003676604,291,0,AGN,107.207039
4FGL J0022.1-1854,-79.37435,-20.9061216,1.9354254,0.07684233,0.09708254,2.6534843,0.83035195,-0.5211309,0.000578,-0.32822764,-0.39617792,-0.77663004,-0.13127887,1.1199081,7.57855204,AGN,bll,PowerLaw,3FGL J0022.1-1855,1RXS J002209.2-185333,0.995861403,0.004138597,0.930442474,0.069557526,0.922474393,0.077525607,0.980004551,0.019995449,288,0,AGN,82.0826569
4FGL J0022.5+0608,-56.01111,-20.0808922,2.1697786,0.03923954,0.0326319,1.6125371,-0.12532182,-0.52196646,0.000401,-0.5937424,-0.55565256,-0.665805,-0.7050968,3.8917106,7.02654599,AGN,bll,PowerLaw,3FGL J0022.5+0608,PKS 0019+058,0.999888181,0.000112,0.996776979,0.003223021,0.999400065,0.0006,0.998466477,0.001533523,321,0,AGN,110.012115
4FGL J0023.4+0920,-52.896538,-20.5249607,2.2529113,0.1277537,0.44762367,6.883797,-0.69173604,-0.108961545,0.003461467,-0.4972621,-0.7325199,-0.8432816,-0.99671096,1.9617664,6.8458187,PSR,PSR,PLSuperExpCutoff,3FGL J0023.4+0923,PSR J0023+0923,0.148609963,0.851390037,0.360342909,0.639657091,0.614321044,0.385678956,0.269113669,0.730886331,301,0,MIXED,111.420189
4FGL J0023.7+4457,-17.645323,-21.5827382,2.4419997,0.098467514,0.09911969,1.9071074,0.99962735,-0.5648693,0.001820418,-0.68999565,-0.74771523,-0.77919817,-0.4930236,3.40785433,6.77372856,AGN,fsrq,PowerLaw,3FGL J0023.5+4454,B3 0020+446,0.999865042,0.000135,0.996425699,0.003574301,0.998432079,0.001567921,0.99817073,0.00182927,300,0,AGN,117.804466
4FGL J0023.7-6820,-48.58217,-22.1752731,2.765263,0.09677886,0.11925611,1.9217516,0.2793556,-0.7428984,0.0034075,-0.8138159,-0.6500102,-0.999953,0.02919986,3.39688908,6.1179319,AGN,bcu,PowerLaw,3FGL J0021.6-6835,PKS 0021-686,0.999809712,0.00019,0.996825883,0.003174117,0.999715635,0.000284,0.997254396,0.002745604,282,0,AGN,306.789307
4FGL J0023.9+1603,-46.295124,-22.046581,2.0656276,0.25141633,0.26769617,2.4179752,0.94035196,-0.2225199,0.003561166,-0.40946996,-0.4549642,-0.72279406,-0.99997866,2.03003222,7.68416527,AGN,bll,PowerLaw,,87GB 002122.5+154553,0.989584788,0.010415212,0.982315733,0.017684267,0.9848789,0.0151211,0.989670629,0.010329371,286,0,AGN,113.344971
4FGL J0024.4+4647,-15.823961,-22.4308212,2.559695,0.12566137,-0.04708186,0.7276206,-0.46507776,-0.77535903,0.001106964,-0.79813355,-0.39793408,-0.9979247,0.9701501,2.63754011,6.79353934,AGN,bcu,PowerLaw,,B3 0021+464,0.99965788,0.000342,0.996957118,0.003042882,0.999369231,0.000631,0.998148411,0.001851589,278,0,AGN,118.142761
4FGL J0024.7+0349,-58.378212,-22.4130742,2.3887396,0.19263145,0.10263876,0.9701172,-0.51646644,0.9991273,0.002221389,-0.78952086,-0.553495,-0.7131285,-1,4.44092004,7.15481815,AGN,fsrq,PowerLaw,3FGL J0024.4+0350,GB6 J0024+0349,0.999969485,3.05e-05,0.996799203,0.003200797,0.999952292,4.77e-05,0.987167964,0.012832036,305,0,AGN,110.177605
4FGL J0025.2-2231,-82.484505,-22.9161151,2.4007282,0.1719414,-0.018409936,0.19492668,0.99406266,-0.3344447,0.000992,-0.96496314,0.31899616,-0.99994034,0.99950266,1.49378405,7.13320369,AGN,fsrq,PowerLaw,,PMN J0025-2228,0.997575345,0.002424655,0.992754303,0.007245697,0.998125301,0.001874699,0.979803232,0.020196768,263,0,AGN,69.1958466
4FGL J0025.7-4801,-68.51652,-21.7312337,2.2063763,0.31702313,0.21659291,1.6883891,0.97266257,-0.40891546,0.002698823,-0.60541123,-0.4687515,-0.8112241,-0.99990076,4.39334831,7.37061892,AGN,bcu,PowerLaw,,SUMSS J002545-480356,0.999041193,0.000959,0.996980132,0.003019868,0.999882355,0.000118,0.987647096,0.012352904,297,0,AGN,314.723816
4FGL J0026.6-4600,-70.481415,-22.2585373,1.9649565,0.13280459,-0.027233807,0.45964387,0.9999201,-0.71033436,0.000482,-0.57458776,-0.33943447,-0.75882006,0.2726583,2.5072804,7.99839675,AGN,bll,PowerLaw,3FGL J0026.7-4603,1RXS J002636.3-460101,0.999899544,0.0001,0.996628025,0.003371975,0.999738767,0.000261,0.995761991,0.004238009,325,0,AGN,315.919861
4FGL J0028.1+7505,12.293515,-21.7862446,2.1871247,0.24108857,0.4436431,3.3273304,-0.69205016,-0.86108166,0.002633778,0.27477533,-0.5801831,-0.6459675,-0.9997455,1.88065501,7.8024975,AGN,bcu,LogParabola,3FGL J0028.6+7507,GB6 J0028+7506,0.99124554,0.00875446,0.973106685,0.026893315,0.955082745,0.044917255,0.951795191,0.048204809,299,4,AGN,121.403641
4FGL J0028.4+2001,-42.51422,-21.5149021,2.4357517,0.0848314,0.05410553,1.123353,0.9969329,-0.6049153,0.002440904,-0.7253794,-0.5985736,-0.92238283,-0.20462553,3.31982147,6.70442752,AGN,fsrq,PowerLaw,3FGL J0028.8+1951,TXS 0025+197,0.999581413,0.000419,0.99645266,0.00354734,0.998839592,0.001160408,0.995906789,0.004093211,317,0,AGN,115.611595
4FGL J0028.9+3553,-26.757605,-22.2965219,2.2594097,0.16157958,-0.009681202,0.15077801,-0.39303836,-0.497993,0.001550303,-0.79582167,-0.12739056,-0.8713641,-0.99999714,2.72597895,7.39261057,AGN,bcu,PowerLaw,,GB6 J0028+3550,0.999911163,8.88e-05,0.997181956,0.002818044,0.999351578,0.000648,0.996408128,0.003591872,321,0,AGN,117.821342
4FGL J0029.0-7044,-46.27025,-21.2972545,2.2238069,0.08580016,0.04705529,1.1358839,0.9593503,-0.65461504,0.001158407,-0.6180762,-0.4075126,-0.8444849,-0.99936765,3.23552329,7.28351807,AGN,bll,PowerLaw,3FGL J0029.1-7045,PKS 0026-710,0.999694398,0.000306,0.996938252,0.003061748,0.999220372,0.00078,0.993465942,0.006534058,287,0,AGN,305.604736
4FGL J0029.4+2051,-41.71177,-23.4238842,1.5339124,0.5377735,0.5266564,2.1865823,-1,0.99996793,0.00092,-0.9998157,0.9998242,-0.39438376,0.16064931,1.87486282,9.49066983,AGN,bcu,PowerLaw,,NVSS J002928+205332,0.998713535,0.001286465,0.993768787,0.006231213,0.998805369,0.001194631,0.981210141,0.018789859,312,0,AGN,116.050209
4FGL J0030.2-1647,-78.56577,-21.8852584,1.7404137,0.13805887,0.14545472,2.3859136,-0.85371464,0.998613,0.000668,-0.023397576,-0.30475256,-0.45447758,-0.3125329,3.39209586,8.32935621,AGN,bll,PowerLaw,3FGL J0030.2-1646,2MASS J00302045-1647130,0.977276988,0.022723012,0.99536779,0.00463221,0.999820254,0.00018,0.99469991,0.00530009,293,0,AGN,96.4662704
4FGL J0030.3-4224,-74.12445,-20.6566798,2.520737,0.040767297,0.06309153,2.6456742,-0.32578543,-0.6368263,0.000911,-0.74528795,-0.7064764,-0.938383,0.112139955,4.27541709,6.39739338,AGN,fsrq,PowerLaw,3FGL J0030.3-4223,PKS 0027-426,0.999716798,0.000283,0.996938849,0.003061151,0.999796297,0.000204,0.994258067,0.005741933,315,0,AGN,317.26767
4FGL J0030.4+0451,-57.6126,-18.4166181,2.088048,0.027561028,0.38857684,28.292454,-0.0353865,-0.16498752,0.000718,-0.4578671,-0.73802865,-0.9547629,-1,2.38847512,6.69397711,PSR,PSR,PLSuperExpCutoff,3FGL J0030.4+0451,PSR J0030+0451,0.004962646,0.995037354,0.088992643,0.911007357,8.22e-06,0.999991778,0.042344016,0.957655984,305,0,PSR,113.134041
4FGL J0030.6-0212,-64.57944,-20.184181,2.3923953,0.041906994,0.10139001,4.341539,0.29112798,-0.54008234,0.000961,-0.70748365,-0.6326803,-0.8696996,-1,6.54400616,6.16218427,AGN,bcu,LogParabola,3FGL J0030.7-0209,PKS B0027-024,0.999092321,0.000908,0.996425288,0.003574712,0.999946843,5.32e-05,0.988654918,0.011345082,322,0,AGN,110.743324
4FGL J0031.3+0726,-55.085846,-22.3171042,1.9919337,0.17080864,-0.046899144,0.49854127,-0.4975948,-0.87766004,0.000658,-0.07004214,-0.77603966,0.13037522,-0.59735,2.58640956,8.07619303,AGN,bll,PowerLaw,3FGL J0031.3+0724,NVSS J003119+072456,0.999968154,3.18e-05,0.99696648,0.00303352,0.99997738,2.26e-05,0.999010046,0.00099,291,0,AGN,114.195915
4FGL J0032.3-5522,-61.549007,-21.4154434,2.2393293,0.08571115,0.14148334,2.7500248,0.99982154,-0.3513343,0.001626992,-0.6534987,-0.69153017,-0.59481436,-0.9997436,5.63703263,7.01297403,AGN,bcu,PowerLaw,3FGL J0032.3-5522,SUMSS J003210-552228,0.999911336,8.87e-05,0.997129851,0.002870149,0.999986873,1.31e-05,0.995953066,0.004046934,314,0,AGN,308.638947
4FGL J0032.4-2849,-85.47483,-22.361844,2.29681,0.16641161,0.08533845,0.9477519,-0.60724807,-0.34991658,0.001752564,-0.59480256,-0.6804924,-0.84628826,0.038034663,2.31239769,7.06439435,AGN,bll,PowerLaw,3FGL J0032.3-2852,PMN J0032-2849,0.998682669,0.001317331,0.993054797,0.006945203,0.998767271,0.001232729,0.984875735,0.015124265,303,0,AGN,9.84528637
4FGL J0033.5-1921,-81.21709,-19.6363836,1.7667189,0.037354276,0.066442244,4.6813107,0.13663092,-0.16562335,0.000179,-0.39857388,-0.33661416,-0.45248145,-0.45245826,3.30224645,7.31582406,AGN,bll,LogParabola,3FGL J0033.6-1921,KUV 00311-1938,0.999509973,0.00049,0.985663241,0.014336759,0.997177871,0.002822129,0.996770834,0.003229166,319,0,AGN,94.1859665
4FGL J0033.9+3858,-23.773771,-22.369323,2.5314107,0.16030462,0.043137964,0.46277466,0.99992007,-0.6652731,0.004275404,-0.6677618,-0.8795733,-0.53223145,-0.47911698,3.1315232,6.67347975,AGN,bcu,PowerLaw,,MG3 J003408+3901,0.99998754,1.25e-05,0.997209421,0.002790579,0.999829604,0.00017,0.995640175,0.004359825,294,0,AGN,119.214905
4FGL J0034.0-4116,-75.4134,-22.2162724,2.5011864,0.11402634,0.023641728,0.40498015,0.89378905,-0.6835089,0.00078,-0.76517415,-0.67904264,-0.60994464,-0.35417202,3.74058126,6.86519118,AGN,bcu,PowerLaw,,PKS 0031-415,0.999966637,3.34e-05,0.997149253,0.002850747,0.999975153,2.48e-05,0.999133235,0.000867,270,0,AGN,316.00058
4FGL J0034.3-0534,-68.07345,-19.7335161,2.21339,0.047856484,0.22917645,9.458192,-0.32640117,-0.30360854,0.001080994,-0.5483981,-0.6902199,-0.9238302,-0.9999875,1.60363987,6.60445779,PSR,PSR,PLSuperExpCutoff,3FGL J0034.3-0534,PSR J0034-0534,0.00687803,0.99312197,0.163294315,0.836705685,0.153973975,0.846026025,0.251731067,0.748268933,292,0,PSR,111.5037
4FGL J0035.0-5728,-59.51773,-22.7124968,2.591937,0.20007183,0.10722539,1.0813146,0.9227268,-0.60173,0.004646468,-0.72091275,-0.713918,-0.9999553,0.94845444,1.94053239,6.57841281,AGN,bcu,PowerLaw,,PMN J0035-5726,0.999488782,0.000511,0.993384779,0.006615221,0.998917192,0.001082808,0.992740934,0.007259066,322,0,AGN,307.286316
4FGL J0035.2+1514,-47.449505,-20.6240742,1.8417218,0.061479423,0.06314257,2.312174,0.36409593,-0.45968285,0.000312,-0.43765247,-0.3591246,-0.4651654,-0.4990138,3.26362326,7.92852303,AGN,bll,PowerLaw,3FGL J0035.2+1513,RX J0035.2+1515,0.999944826,5.52e-05,0.996330625,0.003669375,0.998848354,0.001151646,0.99901191,0.000988,291,0,AGN,117.152573
4FGL J0035.8+6131,-1.2922883,-21.7074933,2.739252,0.14832972,0.02293115,0.34014556,0.97658986,-0.6790094,0.00266456,-0.787322,-0.5982179,-0.9385443,-0.99908113,3.12205923,6.77136867,AGN,bcu,PowerLaw,,LQAC 008+061,0.999267673,0.000732,0.994857375,0.005142625,0.996018859,0.003981141,0.995902242,0.004097758,317,1,AGN,121.077286
4FGL J0035.9+5950,-2.9796205,-19.4385415,1.7547414,0.033598322,0.05110842,3.1193051,0.8821027,-0.30856454,7.9e-05,-0.47214672,-0.24820974,-0.4291668,-0.3493887,5.00905792,8.06362738,AGN,bll,LogParabola,3FGL J0035.9+5949,1ES 0033+595,0.999839098,0.000161,0.995131658,0.004868342,0.999484231,0.000516,0.994742658,0.005257342,275,0,AGN,120.982048
4FGL J0036.9+1832,-44.19425,-21.9382095,2.376095,0.13633813,0.12368554,1.6810617,-0.43004236,-0.3835592,0.00278607,-0.74812126,-0.6564106,-0.5332043,-0.9999957,4.61942765,6.87873333,AGN,bcu,PowerLaw,,CRATES J003659.39+183203.7,0.999981602,1.84e-05,0.997182311,0.002817689,0.999970545,2.95e-05,0.997312088,0.002687912,331,0,AGN,118.135414
4FGL J0037.6+3653,-25.89293,-22.5086806,2.3477542,0.2160226,0.040071443,0.35258824,-0.8702796,-0.573299,0.002260913,-0.6577328,-0.36674494,-0.8249782,-0.99999815,2.5725099,7.36353041,AGN,fsrq,PowerLaw,,4C +36.01,0.999754298,0.000246,0.997204341,0.002795659,0.999243747,0.000756,0.996629603,0.003370397,290,0,AGN,119.860954
4FGL J0037.8+1239,-50.08318,-21.0547347,2.1874437,0.065228134,-0.006546934,0.20076561,0.13091397,-0.5948959,0.000393,-0.64263743,-0.4932776,-0.60339934,-0.5503455,3.97946102,7.25340761,AGN,bll,PowerLaw,3FGL J0037.9+1239,NVSS J003750+123818,0.99995931,4.07e-05,0.997119101,0.002880899,0.999910828,8.92e-05,0.999519303,0.000481,292,0,AGN,117.773232
4FGL J0037.9+2612,-36.57175,-22.8133021,2.5869086,0.24365097,0.09637119,0.78205717,-0.29517725,-0.6708627,0.005496894,-0.72478324,-0.7109552,-0.7789769,-0.9997299,1.17058643,6.5950666,AGN,bll,PowerLaw,,WISE J003719.15+261312.6,0.996926283,0.003073717,0.993547144,0.006452856,0.994863421,0.005136579,0.985982466,0.014017534,289,0,AGN,119.158325
4FGL J0038.1+0012,-62.47418,-21.6742468,2.0359564,0.10276869,0.006344213,0.14986882,-0.47328222,-0.23371579,0.000601,-0.7311968,-0.2356294,-0.49197167,-0.6655875,1.34069718,7.73588683,AGN,bll,PowerLaw,3FGL J0038.0+0012,NVSS J003808+001336,0.999684378,0.000316,0.995496775,0.004503225,0.997954733,0.002045267,0.997572622,0.002427378,272,0,AGN,115.733047
4FGL J0038.2-2459,-86.349205,-22.0400957,2.363812,0.14476727,0.21493347,2.6864834,0.8776354,-0.5333365,0.003621859,-0.7056088,-0.5312547,-0.9997571,-0.71028984,4.17165174,6.87560382,AGN,fsrq,PowerLaw,3FGL J0038.0-2501,PKS 0035-252,0.999347576,0.000652,0.994592095,0.005407905,0.999171948,0.000828,0.989493576,0.010506424,314,0,AGN,68.04953
4FGL J0038.7-0204,-64.760506,-22.7057826,2.8070862,0.30004498,0.49911603,3.0324664,-0.49543348,-0.59998375,0.015019434,-0.87794554,-0.99849623,-0.91305625,0.017899742,2.68288138,5.96699446,AGN,rdg,LogParabola,,3C 17,0.999566099,0.000434,0.990583488,0.009416512,0.997117956,0.002882044,0.973260759,0.026739241,309,1,AGN,115.486328
4FGL J0039.0-0946,-72.408966,-22.1765165,2.7169766,0.13546464,0.116786905,1.4058162,-0.5534813,-0.60640305,0.004816656,-0.78789866,-0.80908173,-0.9999253,0.5012363,2.64693321,6.11372459,AGN,fsrq,PowerLaw,3FGL J0039.1-0939,TXS 0036-099,0.999876992,0.000123,0.995326108,0.004673892,0.99913568,0.000864,0.997756279,0.002243721,297,0,AGN,112.762657
4FGL J0039.1+4330,-19.303667,-22.1576844,2.0126612,0.20354456,0.25462776,2.2992377,0.97887963,0.99663854,0.002523112,-0.48005,-0.36109436,-0.5840178,-0.99971926,3.11981174,7.88683687,AGN,bcu,PowerLaw,3FGL J0039.1+4330,NVSS J003907+433015,0.999859404,0.000141,0.994442488,0.005557512,0.99802675,0.00197325,0.995982402,0.004017598,301,0,AGN,120.580925
4FGL J0039.1-2219,-84.4438,-22.2543457,1.8083013,0.16711996,0.08384782,1.1591498,0.90899295,-0.77126884,0.000428,-0.2476912,-0.30242118,-0.52422523,-0.99999213,1.84594055,8.23559323,AGN,bcu,PowerLaw,3FGL J0039.0-2218,PMN J0039-2220,0.999912703,8.73e-05,0.993564589,0.006435411,0.99784442,0.00215558,0.998747204,0.001252796,292,0,AGN,92.0316086
4FGL J0040.3+4050,-21.987257,-22.2423336,1.9973712,0.08827838,-0.10029808,2.4398932,0.9945061,-0.6187254,0.000173,-0.76831424,-0.4525848,-0.73878044,0.37931246,2.77371736,8.39523028,AGN,bll,PowerLaw,3FGL J0040.3+4049,B3 0037+405,0.999971565,2.84e-05,0.99562374,0.00437626,0.995984672,0.004015328,0.999130994,0.000869,310,0,AGN,120.679779
4FGL J0040.4-2340,-85.73834,-22.3286846,2.126396,0.21668287,0.22140585,2.1227207,-0.19383344,-0.46002692,0.00320081,-0.50812906,-0.7625647,-0.29744974,-0.99975336,2.78054863,7.46809161,AGN,bll,PowerLaw,3FGL J0040.5-2339,PMN J0040-2340,0.999924648,7.54e-05,0.9953222,0.0046778,0.999716525,0.000283,0.99577529,0.00422471,306,0,AGN,86.5547791
4FGL J0040.9+3203,-30.766249,-22.5520491,2.4068215,0.38212717,0.4774348,2.205684,0.9999865,-0.26032168,0.00827565,-0.63741225,-0.7203882,-0.79381436,-0.99962354,2.43269126,6.90760077,AGN,bcu,PowerLaw,,TXS 0038+319,0.999299435,0.000701,0.989264562,0.010735438,0.991823656,0.008176344,0.971277033,0.028722967,275,0,AGN,120.34745
4FGL J0041.3+6052,-1.9695024,-21.3535143,2.7963097,0.19560437,0.60160744,4.6084065,-0.60497105,-0.041812737,0.010328844,-0.80726665,-0.98020405,-0.04576197,-0.99549365,1.09806234,6.43692507,AGN,bcu,LogParabola,,NVSS J004058+605407,0.934409077,0.065590923,0.402731905,0.597268095,0.911593228,0.088406772,0.832995251,0.167004749,310,0,MIXED,121.70681
4FGL J0041.4+3800,-24.820253,-22.5509133,1.9469025,0.12811337,-0.07155347,1.173404,0.59445167,-0.48891947,0.000341,-0.6318879,-0.6641754,-0.11105481,-0.25734922,2.53906266,8.38526219,AGN,fsrq,PowerLaw,,B3 0038+377,0.999925876,7.41e-05,0.997039342,0.002960658,0.999802552,0.000197,0.998930651,0.001069349,302,0,AGN,120.770721
4FGL J0041.7-1607,-78.76599,-23.4027993,1.6415144,0.45190528,0.25909215,1.5218347,-0.9990306,0.99992615,0.002093563,-0.29341167,-0.54490316,0.1899789,-0.3537207,2.60885476,9.00150238,AGN,bcu,PowerLaw,,GALEXASC J004141.24-160746.6,0.999811532,0.000188,0.995783599,0.004216401,0.999977287,2.27e-05,0.995545843,0.004454157,300,0,AGN,110.9076
4FGL J0042.0+3640,-26.160883,-22.4770545,2.1686711,0.2148951,0.04581871,0.45371884,-0.91523165,0.9901406,0.001485725,-0.8705735,-0.12827644,-0.59646904,-0.99999917,2.11781834,7.74224615,AGN,bll,PowerLaw,3FGL J0041.9+3639,RX J0042.0+3641,0.99967743,0.000323,0.996759574,0.003240426,0.999107153,0.000893,0.993725694,0.006274306,292,0,AGN,120.828331
4FGL J0042.2+2319,-39.49569,-21.5866395,2.2886279,0.13732837,0.1550656,2.1565094,0.99997544,-0.71001536,0.002153112,-0.60419106,-0.6310121,-0.6946834,-0.99995136,2.65206145,7.16051697,AGN,fsrq,PowerLaw,3FGL J0042.0+2318,PKS 0039+230,0.998936156,0.001063844,0.994385597,0.005614403,0.994589779,0.005410221,0.993305283,0.006694717,298,0,AGN,120.193062
4FGL J0043.5-0442,-67.49282,-22.3643302,1.9474424,0.17463587,-0.005116315,0.07442748,-0.84243333,-0.55028313,0.000605,-0.6272119,-0.36292797,-0.50896597,-0.16617754,2.38479276,8.30299806,AGN,bll,PowerLaw,3FGL J0043.5-0444,1RXS J004333.7-044257,0.999948946,5.11e-05,0.996867224,0.003132776,0.999759731,0.00024,0.999415679,0.000584,293,0,AGN,117.763412
4FGL J0043.6+2223,-40.44946,-22.4568679,2.1184435,0.2699184,0.10300895,0.88656145,-0.99970454,0.9986073,0.00206761,-0.4946538,-0.5853571,-0.41847688,-0.99995893,2.43806792,7.9123374,AGN,bcu,PowerLaw,,TXS 0040+221,0.999942445,5.76e-05,0.9965041,0.0034959,0.999534526,0.000465,0.998276441,0.001723559,307,0,AGN,120.562355
4FGL J0043.7-1116,-74.05026,-22.1364869,1.9280754,0.22362593,0.17431204,1.7606484,0.9987972,-0.81676024,0.001848703,-0.37018594,-0.36607122,-0.66743886,-0.5628659,2.42588926,7.92650397,AGN,bll,PowerLaw,3FGL J0043.7-1117,1RXS J004349.3-111612,0.996584751,0.003415249,0.994477282,0.005522718,0.997981831,0.002018169,0.995052203,0.004947797,316,0,AGN,116.024574
4FGL J0043.8+3425,-28.414192,-19.7439281,1.9415438,0.038734417,0.0495541,3.260145,0.99612796,-0.40886176,0.000224,-0.52668965,-0.3899614,-0.60368186,-0.45586124,5.24834614,7.11576887,AGN,fsrq,LogParabola,3FGL J0043.8+3425,GB6 J0043+3426,0.999871457,0.000129,0.997105305,0.002894695,0.99981982,0.00018,0.997613052,0.002386948,281,0,AGN,121.161644
4FGL J0044.2-8424,-32.72377,-22.2221171,2.6145027,0.12503764,-0.02307216,0.31506604,-0.44745973,-0.5751533,0.00158966,-0.67766535,-0.8984766,-0.006889063,-0.9999808,3.63434273,6.72968099,AGN,fsrq,PowerLaw,3FGL J0046.7-8419,PKS 0044-84,0.999984893,1.51e-05,0.997360339,0.002639661,0.999996499,3.5e-06,0.998713311,0.001286689,309,0,AGN,303.139252
4FGL J0044.8+6802,5.1743,-21.556626,2.39694,0.15077962,0.088134676,1.2516198,-0.47140515,-0.49143872,0.001535028,-0.74467117,-0.5090642,-0.8100729,-0.6556357,2.681927,7.75462056,AGN,bcu,PowerLaw,,LQAC 011+068,0.999675825,0.000324,0.993445382,0.006554618,0.989749983,0.010250017,0.991030988,0.008969012,278,0,AGN,122.315926
4FGL J0045.1-3706,-79.93449,-21.5517806,2.5614772,0.06477006,0.018765567,0.50049293,-0.24097764,-0.6798167,0.00115075,-0.7544149,-0.71278256,-0.86940503,0.006873717,4.57353331,6.29742014,AGN,bcu,PowerLaw,3FGL J0045.2-3704,PKS 0042-373,0.999905806,9.42e-05,0.997242035,0.002757965,0.999989861,1.01e-05,0.998077773,0.001922227,294,0,AGN,310.094971
4FGL J0045.3+2128,-41.382694,-20.1447813,1.7999823,0.05631435,0.07137957,3.241998,-0.64043844,-0.4157805,0.000232,-0.40115047,-0.2914225,-0.54326075,-0.3259398,4.97639347,7.61495437,AGN,bll,LogParabola,3FGL J0045.3+2126,GB6 J0045+2127,0.999930776,6.92e-05,0.996934323,0.003065677,0.999911857,8.81e-05,0.998602508,0.001397492,310,0,AGN,121.046654
4FGL J0045.7+1217,-50.555367,-20.7791017,1.9976659,0.061856087,0.008647978,0.31478688,-0.21760327,-0.48363936,0.000316,-0.55508786,-0.45881885,-0.45872745,-0.5236091,3.41766915,7.64934147,AGN,bll,PowerLaw,3FGL J0045.7+1217,GB6 J0045+1217,0.999953529,4.65e-05,0.997156168,0.002843832,0.999823228,0.000177,0.999605092,0.000395,308,0,AGN,120.734596
4FGL J0047.0+5657,-5.9064417,-20.7626256,2.1604593,0.07636472,0.11459823,2.8391254,0.7161507,-0.18357453,0.000829,-0.59791565,-0.48297063,-0.7023722,-0.6855787,4.24002683,7.66421087,AGN,bll,PowerLaw,3FGL J0047.0+5658,GB6 J0047+5657,0.999938926,6.11e-05,0.995312049,0.004687951,0.997719706,0.002280294,0.998564107,0.001435893,299,0,AGN,122.325722
4FGL J0047.1-6203,-55.0688,-23.4405777,2.9714842,0.3565167,0.6992302,2.087474,0.99879426,-0.8338156,0.005476367,-0.99916154,0.902173,-0.22708721,-0.9987638,1.16600546,5.75253816,AGN,bcu,PowerLaw,,PKS 0045-623,0.988055786,0.011944214,0.984384724,0.015615276,0.999721012,0.000279,0.947828216,0.052171784,322,16,AGN,303.817932
4FGL J0047.9+2233,-40.30157,-21.4719724,2.52734,0.083280586,0.01344421,0.3618533,0.97575665,-0.6429928,0.001085951,-0.78441334,-0.56394315,-0.6782551,-0.99998695,4.54318106,7.03501892,AGN,fsrq,PowerLaw,3FGL J0048.0+2236,GB6 J0048+2234,0.999963735,3.63e-05,0.997301854,0.002698146,0.999877046,0.000123,0.999023308,0.000977,298,0,AGN,121.888893
