Source_Name_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing_O,GLON_4FGL,Flags
4FGL J1612.1+1407,41.60764,-21.131327824027874,2.1538239,0.18686251,0.71761686,6.8877034,-0.99999905,0.9999293,0.002966924,0.10749736,-0.5920953,-0.90041625,-0.99909794,1.4932935933479847,7.388247893485656,UNASS,None,LogParabola,3FGL J1611.9+1404,,0.008121227963058227,0.9918787720369258,0.17343945259171406,0.8265605474082848,0.06224942380076981,0.9377505761992302,0.16654642268398268,0.8334535773160183,0,0.005298538589584769,0.9947014614104159,0.0447977499341859,0.9552022500658125,0.0038832766697237246,0.9961167233302757,0.03631763728087936,0.96368236271912,0,27.855194,0
4FGL J1612.1-4526,4.302614,-21.36215819278208,2.5400329,0.40102303,0.5713707,3.048864,0.93946207,-0.63271475,0.0014818396,-0.54718405,-0.8039287,-0.99972165,-0.6467594,2.578225530089004,6.850974111622845,UNASS,None,LogParabola,,,0.8591496862171397,0.14085031378286397,0.8302301815500976,0.16976981844990124,0.9202234391626014,0.07977656083739885,0.8408530371187263,0.15914696288127328,0,0.24765030579813152,0.7523496942018684,0.21140232136999945,0.788597678630001,0.40617233814945347,0.5938276618505468,0.5586230340967013,0.441376965903299,0,335.64978,9
4FGL J1612.4+0409,36.91513,-21.871722260015495,2.105999,0.24776587,0.38815302,3.1466308,0.99683166,-0.5931906,0.0034685591,-0.43985224,-0.27196863,-0.90637726,-0.9999523,3.0210407452446977,7.736967882547933,UNASS,None,LogParabola,,,0.9977831662546573,0.0022168337453312256,0.968240911889968,0.03175908811003241,0.9599450419480207,0.04005495805197863,0.9630404243271466,0.0369595756728524,0,0.993781796421206,0.006218203578793259,0.976273070030733,0.02372692996926597,0.8615136725202222,0.1384863274797788,0.945970894249404,0.05402910575059684,0,16.489317,0
4FGL J1612.4-4419,5.0755925,-21.715824868957156,2.5154989,0.34085554,0.9677158,2.384204,-0.99913394,0.99799526,0.0010551503,-0.84474933,-0.71811974,-0.45249024,-0.87475926,1.7557639163164678,7.46071933598258,UNASS,None,PowerLaw,,,0.791904370467932,0.20809562953206917,0.7752287425596748,0.2247712574403244,0.7749645371591577,0.22503546284084266,0.8887545769897014,0.11124542301029916,0,0.049911530489724715,0.9500884695102751,0.17026446946137358,0.8297355305386276,0.09153490482285867,0.9084650951771411,0.5801250689292323,0.4198749310707667,0,336.46,4120
4FGL J1613.0-5102,0.11350931,-19.03258624358686,2.5634136,0.12030994,0.33411586,6.921549,-0.28684026,-0.57124656,0.00273131,-0.51844734,-0.7689615,-0.8849571,-0.99983376,2.828181588332449,7.6665449179915734,UNASS,None,LogParabola,,,0.21355063595414095,0.7864493640458639,0.2535759159041002,0.7464240840959008,0.15467141503409199,0.8453285849659077,0.2291781840897065,0.7708218159102942,0,0.03871322722276496,0.9612867727772356,0.028207334558023885,0.9717926654419753,0.0037014526733443734,0.9962985473266551,0.07822733195410467,0.9217726680458955,0,331.91165,0
4FGL J1613.1-3840,9.071593,-22.19390361722263,2.0196593,0.54860586,0.5266399,1.8752909,0.7297577,0.98344666,0.0011796254,-0.8578517,0.070421755,-0.4768995,-0.6812144,2.444646563340053,8.484696528284411,UNASS,None,PowerLaw,,,0.9942442794709042,0.005755720529079692,0.9526222832479814,0.047377716752018566,0.9809599522159487,0.019040047784052647,0.9805962822804392,0.019403717719561613,0,0.7947694781549663,0.20523052184503343,0.8847346045147799,0.11526539548521982,0.8525466562646954,0.1474533437353049,0.9409396269780044,0.0590603730219951,0,340.47964,4
4FGL J1615.3-1512,24.906782,-22.061702544740466,2.175359,0.28751045,0.3586109,2.5498703,0.7053333,-0.70949674,0.003732469,0.7471007,-0.66287047,-0.5924379,-0.99976003,1.992503139300222,7.669401222310758,UNASS,None,PowerLaw,,,0.9996796577152276,3.203422847619099E-4,0.9689253227273444,0.03107467727265715,0.9782119418421594,0.021788058157840764,0.9793360868725338,0.02066391312746546,0,0.9969702377565551,0.0030297622434445875,0.9853238809875915,0.014676119012407863,0.905066236550028,0.09493376344997115,0.8974114852704262,0.10258851472957246,0,358.67465,16
4FGL J1615.5-5434,-2.7063904,-21.584338157791983,2.428048,0.18698083,0.101995744,1.0294747,0.9869038,-0.78994054,0.0022223694,-0.59498096,-0.7605498,-0.5548298,-0.7240415,1.336246527665889,7.764444190799762,UNASS,None,PowerLaw,,,0.9939467796767754,0.006053220323229232,0.9229715514233808,0.0770284485766198,0.9397101889592971,0.060289811040702475,0.9766139301001997,0.023386069899799973,0,0.9892080356940596,0.010791964305939922,0.5550080501782971,0.4449919498217027,0.5102665830424783,0.48973341695752165,0.9105950787101305,0.08940492128986846,0,329.747,268
4FGL J1615.9-4322,5.326226,-21.937580467416463,2.518052,1.7444589,0.235068,1.6548507,0.9807417,-0.48493946,0.00671104,-0.85973436,-0.68816304,-0.38577425,-0.8285882,2.607550297949476,7.1883245150829005,UNASS,None,PowerLaw,,,0.9423554015616068,0.05764459843837441,0.9564164058187079,0.043583594181292,0.9917866476734783,0.00821335232652193,0.8303013029169557,0.16969869708304297,0,0.7972808080504264,0.20271919194957488,0.7724161993863122,0.227583800613688,0.7685480128342022,0.23145198716579665,0.8198746484100354,0.1801253515899655,0,337.57724,4376
4FGL J1616.6-5341,-2.1694973,-19.87887264817913,2.466075,0.12668128,0.9781463,8.901655,0.99663246,-0.46115446,0.0030083922,-0.11615587,-0.76734734,-0.94247484,-0.9999185,2.2285986672994076,7.562517752838008,UNASS,None,LogParabola,3FGL J1616.8-5343,,1.5817186642053116E-4,0.9998418281335552,0.05611776753562561,0.9438822324643733,0.008834188710586381,0.9911658112894149,0.07409423954977976,0.9259057604502198,0,0.0018717125704446986,0.9981282874295564,9.922811988136511E-4,0.9990077188011879,1.9294580911980653E-4,0.9998070541908815,0.016553063937981137,0.9834469360620186,0,330.4759,0
4FGL J1616.6-5009,0.3726569,-19.591229378308913,2.6793923,0.19886032,0.53758943,6.1355515,0.21365196,-0.4016982,0.012302492,-0.63442737,-0.87821704,-0.91655433,-0.7212643,1.1330900409749856,7.156982397012566,UNASS,None,LogParabola,,,0.9584747053907293,0.04152529460925026,0.1437764307520037,0.8562235692479963,0.018548094493220164,0.9814519055067804,0.4583944694906071,0.5416055305093929,0,0.5578226288922952,0.4421773711077051,0.008974391286471612,0.9910256087135291,1.9533806486085625E-4,0.99980466193514,0.18356851803771387,0.8164314819622857,0,332.9368,12
4FGL J1617.8-4418,4.4198694,-21.6986473425836,2.7327764,0.36107835,0.9998366,4.499574,0.4494797,-0.3277171,0.0022623339,-0.82245296,-0.99987036,0.97366834,-0.9997159,2.2050504308624648,6.555818094117627,UNASS,None,LogParabola,,,0.43257078273393185,0.5674292172660679,0.8167863429594867,0.1832136570405129,0.980170409201297,0.019829590798702605,0.7208148359089025,0.27918516409109817,0,0.01694856413793612,0.9830514358620643,0.2132942053419538,0.7867057946580474,0.42597987183740593,0.5740201281625937,0.34840060561055514,0.6515993943894457,0,337.16174,2049
4FGL J1618.0-5119,-0.6312988,-20.024190264082037,2.368691,0.1614364,0.09895767,1.7922524,0.837948,0.7583008,5.798866E-4,0.19100673,-0.66866857,-0.78966963,-0.3901869,2.4508738826073895,8.341100435303066,UNASS,None,PowerLaw,,,0.8208109422393962,0.1791890577606206,0.9355666356966005,0.06443336430339935,0.7821258667875327,0.2178741332124682,0.8081603686295451,0.1918396313704547,0,0.4744585270591918,0.5255414729408082,0.8644445613522611,0.1355554386477393,0.20834695433194278,0.7916530456680574,0.6414191447369089,0.35858085526309175,0,332.27985,272
4FGL J1618.3-4537,3.4154315,-21.223552623195268,2.5471804,2.5535035,0.57582736,2.9665647,0.51698774,0.42133993,0.011263001,-0.83418894,-0.8869344,-0.26850933,-0.5063161,2.8430489333239084,6.725313867005837,UNASS,None,LogParabola,,,0.9947011109748015,0.005298889025201786,0.8939194854587155,0.10608051454128448,0.9653766996070177,0.03462330039298214,0.8110441791891736,0.18895582081082654,0,0.8764726186319887,0.12352738136801274,0.42566517198468307,0.5743348280153172,0.22825991101199833,0.7717400889880007,0.7183570625448978,0.281642937455102,0,336.29407,1
4FGL J1619.3-5047,-0.38626578,-19.587747113566834,2.5150158,0.21130778,0.4327702,5.170441,0.35833573,-0.66955525,0.050367847,-0.4440883,-0.7350314,-0.9271706,-0.98269796,1.4370829319059109,7.627957206923379,UNASS,None,LogParabola,2FGL J1619.7-5040c,,0.22888966238849498,0.7711103376115032,0.2675529496709377,0.732447050329062,0.05573561624970874,0.9442643837502905,0.41088353395675803,0.5891164660432424,0,0.22314086413870682,0.7768591358612938,0.023908172938989287,0.9760918270610105,0.001305595363752114,0.998694404636248,0.20629455696011859,0.7937054430398817,0,332.8082,28
4FGL J1619.4-5106c,-0.61530745,-19.911290611387038,2.3991773,0.26644048,0.13078229,2.5084808,0.9999974,-0.61136633,0.0013497353,-0.8152487,-0.65910566,-0.68195707,-0.7206645,1.8126183522152242,8.640147649962788,UNASS,None,PowerLaw,,,0.5160075041840829,0.48399249581591614,0.8127157415632812,0.18728425843671814,0.3682451247850222,0.631754875214978,0.7014492147450269,0.2985507852549737,0,0.5032224257400775,0.49677757425992247,0.20444148378771537,0.7955585162122841,0.020081609537836168,0.9799183904621632,0.4265177590453656,0.573482240954634,0,332.5897,36
4FGL J1619.5-5014c,-0.019556167,-19.828696679570474,2.4592528,0.20882992,0.25932166,3.2601893,-0.9776176,0.9448837,0.004936902,-0.38100043,-0.6414635,-0.8312191,-0.74795115,2.5181017936831127,7.96328973202151,UNASS,None,LogParabola,3FGL J1619.0-5014c,,0.7780019548938544,0.221998045106141,0.8671490975646698,0.13285090243533018,0.6641479452320637,0.3358520547679367,0.7036716282173469,0.29632837178265253,0,0.44311548011982915,0.5568845198801707,0.4572323394172187,0.5427676605827808,0.06543780435625485,0.9345621956437449,0.3120061899794493,0.68799381002055,0,333.19745,52
4FGL J1620.5-5729,-5.2711077,-21.771178528430283,2.5902884,0.18815047,0.17503242,1.9967337,0.98536986,-0.3131493,0.010870439,-0.7038677,-0.76816976,-0.80884314,-0.99985886,1.9584920496501683,7.013293698814078,UNASS,None,PowerLaw,,,0.9913913496420493,0.008608650357962995,0.9139396622795535,0.08606033772044464,0.9514209283193056,0.04857907168069426,0.9700977668799231,0.02990223312007685,0,0.988630540672187,0.011369459327813325,0.506465553099703,0.49353444690029713,0.5303423343174664,0.4696576656825333,0.7748004596505678,0.22519954034943235,0,328.1972,8
4FGL J1620.8-4958c,0.028379135,-19.463109013348763,2.461047,0.16560596,0.27750653,4.3757415,-0.94324,0.98239994,0.002105881,-0.56336176,-0.737305,-0.8140367,-0.7524151,1.9896632949795487,7.93928643904639,UNASS,None,LogParabola,,,0.24059718188160936,0.7594028181183896,0.4510355550370101,0.5489644449629898,0.2011545809555739,0.7988454190444267,0.4527119432351665,0.5472880567648336,0,0.011835032621251216,0.9881649673787494,0.058204785758004154,0.941795214241996,0.005236500445501553,0.994763499554499,0.05941674225048168,0.94058325774952,0,333.54678,48
4FGL J1620.8-5035c,-0.41640782,-19.95220515232053,2.422656,0.19611119,0.11868878,2.4434292,0.67488945,0.24276114,0.0014338348,-0.7161885,-0.70505047,-0.69409126,-0.6979404,2.207374118268734,8.520545286861376,UNASS,None,PowerLaw,,,0.5187663156056715,0.4812336843943283,0.8588516464226184,0.14114835357738253,0.5125845333248739,0.4874154666751259,0.7157157396267002,0.28428426037329996,0,0.2736789929734783,0.7263210070265215,0.3348643950994582,0.665135604900541,0.03711070548828102,0.9628892945117192,0.4098179990433298,0.5901820009566698,0,333.1138,52
4FGL J1620.9+4852,44.487442,-23.078583933896855,2.1157532,0.2682564,0.18002748,1.3119155,0.99999946,-0.9274257,0.0023429038,-0.20031457,-0.48339456,-0.94104666,0.38741088,2.464533604834598,7.8015026070612405,UNASS,None,PowerLaw,,,0.9985321118389321,0.0014678881610559796,0.9981458252146743,0.001854174785326671,0.9967966593783584,0.0032033406216411472,0.9898886270704833,0.010111372929515394,0,0.9974527167039485,0.00254728329605219,0.9994237551352426,5.762448647581932E-4,0.9896088540453845,0.010391145954615518,0.9641483994984223,0.03585160050157795,0,76.0234,0
4FGL J1621.0-2625,16.452877,-21.791259496838062,2.6731985,0.2306005,0.37659508,2.6929743,-0.99731755,0.99233246,0.0074489233,-0.80930316,-0.7412131,-0.99157804,-0.9999953,2.515217919663814,6.683346965693585,UNASS,None,PowerLaw,,,0.9996363833082583,3.636166917346213E-4,0.9071297477003815,0.09287025229961986,0.9607449980301117,0.03925500196988871,0.9648131528234763,0.03518684717652336,0,0.9899516727085034,0.010048327291496649,0.47908298993242715,0.5209170100675728,0.4802686067419897,0.5197313932580108,0.7994316936017469,0.2005683063982543,0,350.65298,0
4FGL J1621.4-4511,3.3332467,-21.472838405957425,2.4662206,0.32269415,0.32712042,2.5386014,-0.7330235,0.9944462,0.006207564,-0.7134791,-0.5641632,-0.999936,0.9417661,2.1460160746753862,7.484078376443685,UNASS,None,PowerLaw,,,0.6855218964025298,0.3144781035974585,0.8248976205283273,0.17510237947167107,0.959199826396657,0.04080017360334391,0.8637044079012406,0.1362955920987597,0,0.6540786903192848,0.34592130968071555,0.13405735431817434,0.8659426456818248,0.4299655414850381,0.5700344585149612,0.3805951670426897,0.619404832957311,0,336.99686,0
4FGL J1621.9+6706,39.06156,-23.203845939751535,2.7919044,0.12470915,-0.10165819,1.0499032,0.9938425,-0.8390058,9.6168916E-4,-0.77491134,-0.5170445,-0.9995507,-0.95860726,1.4484024702599712,6.308052538816674,UNASS,None,PowerLaw,,,0.9962243303807571,0.0037756696192333904,0.990206984798556,0.009793015201444457,0.9859432301532909,0.014056769846709017,0.9759188181685483,0.024081181831451626,0,0.9938374557760782,0.006162544223922838,0.9731158303065358,0.026884169693463383,0.836534474713251,0.16346552528674774,0.9572935245783986,0.04270647542160043,0,99.471466,0
4FGL J1622.0-5157c,-1.5072814,-20.787700470147186,2.4628618,0.16033924,0.13309753,1.8726096,-0.67071116,0.99644303,0.0026972597,-0.6680189,-0.66485584,-0.90213495,-0.11627151,1.5793039716320774,7.722681190653374,UNASS,None,PowerLaw,,,0.9112108158918768,0.08878918410812683,0.8473140811776229,0.15268591882237628,0.8109966041806927,0.18900339581930742,0.8901929181380556,0.10980708186194477,0,0.5156746973830355,0.4843253026169645,0.30994406782749384,0.6900559321725072,0.12731461432797686,0.872685385672023,0.5648287988792678,0.4351712011207313,0,332.2804,32
4FGL J1622.2-7202,-15.5117035,-21.399484516557145,2.28303,0.14130719,0.34282467,4.3397546,0.99994653,-0.46722317,0.0025541517,-0.38661885,-0.6414986,-0.8982017,-0.99995625,1.5922909397636005,7.181529357101977,UNASS,None,LogParabola,,,0.2508709360531896,0.7491290639468097,0.70243549405132,0.29756450594868045,0.7276250805167407,0.2723749194832602,0.5739309401220878,0.42606905987791205,0,0.061113299126562756,0.938886700873438,0.35478900748681524,0.6452109925131848,0.1737877811581168,0.8262122188418829,0.11971139928700009,0.8802886007129999,0,317.67804,0
4FGL J1622.5-4726,1.6242988,-20.92489670433724,2.5420773,0.1946917,0.24550271,2.7237437,0.95615566,-0.5219864,0.00454809,-0.7344765,-0.7528848,-0.7916206,-0.99205065,1.9668398300634145,7.4203216268085175,UNASS,None,PowerLaw,,,0.9370961668431697,0.06290383315681121,0.8076922205054187,0.19230777949458172,0.7788414545390087,0.2211585454609926,0.906537176495023,0.0934628235049778,0,0.6435038019538281,0.3564961980461733,0.15912621346202707,0.8408737865379718,0.13481544030921871,0.8651845596907807,0.34273840147363893,0.6572615985263613,0,335.53635,9
4FGL J1622.7-4934c,0.09190126,-19.088642555297646,2.5343719,0.13761015,0.32257536,6.0564313,-0.5615941,0.9486478,0.0026233762,-0.5111078,-0.75535154,-0.94818014,-0.9997391,1.8064886765708459,7.57245848814564,UNASS,None,LogParabola,,,0.03335513495000369,0.9666448650499729,0.13849769365613943,0.8615023063438614,0.03223527905876331,0.9677647209412346,0.14436962075018195,0.8556303792498183,0,0.009201640510125227,0.9907983594898754,0.007615818950940544,0.9923841810490602,4.716442564664387E-4,0.9995283557435343,0.015875714543217283,0.9841242854567829,0,334.04327,48
4FGL J1623.0-4624,2.2843673,-21.110720069045286,2.4410894,0.17907125,0.059288446,0.9290756,0.99148214,-0.723899,0.0010283814,-0.815671,-0.6638642,-0.73707867,-0.501854,1.577673730128676,7.881327563780979,UNASS,None,PowerLaw,,,0.9862493118078878,0.013750688192120507,0.9105167745437777,0.08948322545622214,0.9181426287330957,0.08185737126690451,0.9651966223081192,0.03480337769188096,0,0.9559989995012008,0.04400100049879801,0.4091985547719735,0.5908014452280264,0.39513485838355944,0.6048651416164399,0.8478616598494516,0.1521383401505488,0,336.31992,24
4FGL J1623.7-2315c,18.13641,-21.675767180877184,2.6225517,0.14597148,-0.0015182161,0.08199992,-0.7051433,0.9995863,0.0011460998,-0.72333443,-0.79454607,-0.7698488,-0.41586524,1.9549211421220312,7.093485353507213,UNASS,None,PowerLaw,,,0.9722313488747188,0.02776865112529845,0.9881539864205748,0.011846013579425193,0.9906570204224387,0.009342979577559824,0.9655776230998739,0.03442237690012554,0,0.8758453594266726,0.12415464057332724,0.9288499289652812,0.07115007103471732,0.8298969661715976,0.17010303382840178,0.8292859682051222,0.17071403179487785,0,353.5376,56
4FGL J1623.9-6936,-13.964253,-21.22961217437763,2.2272797,0.14770062,0.36102736,4.8732424,0.9372745,0.62783575,0.0028256774,-0.46299222,-0.48842153,-0.9445564,-0.9999822,2.9092086684933807,7.278382949333969,UNASS,None,LogParabola,,,0.5805327133139143,0.4194672866860857,0.7473037715829205,0.2526962284170794,0.9026209446954322,0.0973790553045684,0.577021576590329,0.4229784234096711,0,0.21274150057400285,0.7872584994259957,0.41649181264035223,0.583508187359647,0.4798480388697658,0.5201519611302344,0.19222818472890857,0.8077718152710921,0,319.62503,0
4FGL J1624.1-4941c,-0.15421294,-20.065004554441085,2.4346426,0.2848418,0.63669026,3.4197667,0.6798864,-0.81674653,0.004562663,-0.18306775,-0.6201784,-0.8719281,-0.5214648,2.1414448597165383,7.921662619716148,UNASS,None,LogParabola,2FGL J1624.0-4941c,,0.21857110946127362,0.7814288905387125,0.7168499532913233,0.2831500467086772,0.4282994828703813,0.571700517129619,0.5907202950361238,0.40927970496387595,0,0.12314103942621858,0.8768589605737827,0.21485932540155497,0.7851406745984462,0.03492128402616976,0.965078715973831,0.2539898184103473,0.7460101815896529,0,334.12347,48
4FGL J1624.1-4417,3.62773,-20.97068112818032,2.4618592,0.21637423,0.37789613,3.5429032,0.99976164,-0.62152916,0.0081077,-0.43510166,-0.67274004,-0.932804,-0.9992606,1.4656292953039298,7.521380457944271,UNASS,None,LogParabola,,,0.7545575118705397,0.24544248812944183,0.5661748090803764,0.43382519091962357,0.40874158344635514,0.5912584165536459,0.7327003703671047,0.2672996296328947,0,0.8762569365290486,0.12374306347095115,0.062020642832320574,0.9379793571676792,0.030886344184856654,0.9691136558151442,0.3803022102274834,0.6196977897725163,0,337.97522,24
4FGL J1624.3-3952,6.6912746,-20.499740198636736,2.3680062,0.13082255,0.35748252,5.116136,0.9996977,-0.11118803,0.002063308,-0.47204465,-0.5560571,-0.9999521,0.9958827,2.23773014846654,7.3935347501698585,UNASS,None,LogParabola,3FGL J1624.2-3957,,0.06314641764566356,0.9368535823543573,0.5507816541069723,0.4492183458930275,0.7397819547332375,0.2602180452667627,0.26894094541622177,0.7310590545837781,0,0.010733953342477702,0.9892660466575216,0.03926509780669646,0.9607349021933034,0.090600616568178,0.9093993834318213,0.03292704546228066,0.9670729545377192,0,341.18478,0
4FGL J1624.9-4538,2.5854235,-20.94541575707563,2.6597295,0.29783398,0.78958505,4.324535,0.99825,-0.6866162,0.01703889,-0.5303478,-0.9502675,-0.47640866,-0.999991,2.0683064004659917,6.864808591399319,UNASS,None,LogParabola,,,0.5123795497831904,0.48762045021680955,0.5861828034892279,0.4138171965107732,0.5860745016299433,0.413925498370057,0.7332260015870359,0.26677399841296356,0,0.5738667374599791,0.4261332625400216,0.08225843378915369,0.9177415662108455,0.03788108547164114,0.962118914528359,0.3874296198136232,0.6125703801863754,0,337.098,8
4FGL J1625.3-2338c,17.603794,-21.468476777047023,2.6781297,0.366121,0.5946514,3.515253,0.9999351,-0.67918193,0.015404069,-0.73754406,-0.8737671,-0.9999999,0.9995275,2.2926007145612655,6.759868075899647,UNASS,None,LogParabola,1FGL J1623.5-2345c,,0.9935839059099931,0.0064160940899898175,0.8079398724725885,0.19206012752741178,0.916176923388084,0.08382307661191574,0.8925004744668574,0.10749952553314311,0,0.9715830586350686,0.028416941364930916,0.5157730752375818,0.48422692476241835,0.21596364132758142,0.784036358672418,0.5299296541084452,0.4700703458915547,0,353.4894,40
4FGL J1626.0-4917c,-0.086029135,-20.02195804493794,2.4774923,0.21276113,0.03547698,0.7135973,0.5420474,0.09986449,8.4339E-4,-0.84058595,-0.7228825,-0.67311585,-0.45190328,2.279065052672033,7.809107545519909,UNASS,None,PowerLaw,3FGL J1626.2-4911,,0.9496988183967706,0.05030118160321707,0.9670733344708176,0.032926665529182636,0.9324134880492031,0.06758651195079748,0.8267501902105729,0.17324980978942664,0,0.5099887956431205,0.49001120435687967,0.6619021919590107,0.33809780804098954,0.3896530538849234,0.6103469461150768,0.6666508902241529,0.33334910977584664,0,334.62524,60
4FGL J1626.5-4406,3.4546638,-20.89831077267961,2.40892,0.16291408,0.16429725,2.2565434,0.9845893,0.96169984,0.0063003274,-0.6475005,-0.5907473,-0.85835326,-0.4557757,3.0811065278559355,7.818033250387849,UNASS,None,PowerLaw,3FGL J1626.3-4406,,0.9902481406075148,0.009751859392470278,0.9484926132809318,0.05150738671906762,0.95147973851708,0.048520261482919894,0.9576413273953422,0.04235867260465797,0,0.9928565436829193,0.0071434563170802235,0.7345236369560445,0.2654763630439557,0.5702374214130975,0.4297625785869019,0.8193145720305937,0.1806854279694075,0,338.41055,0
4FGL J1626.5+6257,40.180294,-22.94536385332112,1.9262307,0.20020576,0.06288543,0.69038785,-0.9999735,0.99959946,9.411553E-4,-0.20915622,-0.65748733,-0.14136781,-0.5942896,2.826898624586938,8.229178370276419,UNASS,None,PowerLaw,,,0.9997474015674466,2.5259843255997914E-4,0.9989982607202352,0.0010017392797644464,0.9995132269604329,4.8677303956567937E-4,0.9968054762380263,0.0031945237619745146,0,0.9993089787377251,6.910212622750271E-4,0.9997624284305254,2.37571569473443E-4,0.9985907012831693,0.0014092987168316312,0.9899132965809945,0.010086703419005012,0,94.240456,0
4FGL J1626.6-4251,4.3112082,-21.162024118037007,2.6663878,0.23000582,0.30646223,3.1157262,0.99868673,-0.6276031,0.0062136645,-0.7156304,-0.7163949,-0.96645546,-0.9999469,1.4172856320337457,6.947291423151055,UNASS,None,LogParabola,,,0.8146547444183336,0.18534525558167528,0.6400295422847015,0.3599704577152977,0.5629810056743763,0.43701899432562313,0.8411554875768097,0.1588445124231889,0,0.8036788231393708,0.1963211768606277,0.06882217855512762,0.9311778214448723,0.03879225971151768,0.9612077402884832,0.3941448369464401,0.6058551630535588,0,339.3115,8
4FGL J1627.7-5749,-6.195918,-21.234388671541833,2.5000684,0.16950609,0.42841205,4.5292063,0.9778704,-0.2870276,0.0046453266,-0.6743297,-0.77885294,-0.99973714,-0.95990586,2.441979576560137,7.121416010143019,UNASS,None,LogParabola,,,0.8612202659548662,0.1387797340451484,0.6411666152772978,0.35883338472270204,0.7233355023511282,0.2766644976488716,0.8007568436526937,0.19924315634730724,0,0.3296111084674088,0.670388891532591,0.09835412642827819,0.9016458735717201,0.115182142371893,0.8848178576281063,0.14976599010214317,0.8502340098978575,0,328.63168,0
4FGL J1627.7+3219,43.236767,-21.037211805808674,2.1354752,0.17237647,0.6394687,6.9493427,-0.6636848,-0.43460444,0.0035716782,-6.242929E-4,-0.65144956,-0.9999998,0.99997556,1.9347532271352559,7.298154125484548,UNASS,None,LogParabola,3FGL J1627.8+3217,,0.3007618500254758,0.6992381499745366,0.2544708049106851,0.7455291950893136,0.4735040322849111,0.5264959677150888,0.25034290159028544,0.7496570984097137,0,0.05190530077711922,0.9480946992228801,0.0838149755536209,0.9161850244463782,0.051156827598902437,0.9488431724010971,0.03835810013798122,0.9616418998620189,0,52.983753,0
4FGL J1628.0-4920,-0.35898736,-20.311165855040493,2.499917,0.26262343,0.8321092,3.8997595,-0.9997983,0.96768993,0.0044996254,0.28611127,-0.6403173,-0.89300346,-0.9996046,1.8768953385521931,7.595911676275789,UNASS,None,LogParabola,,,0.020414261115115497,0.9795857388849002,0.4303390166604315,0.5696609833395677,0.224329222539753,0.7756707774602475,0.5074737096354259,0.4925262903645739,0,0.01954783533662374,0.9804521646633764,0.10621726591539664,0.8937827340846017,0.010777698143160578,0.9892223018568401,0.10997808772590577,0.8900219122740954,0,334.81546,4
4FGL J1628.6-4553,1.9523885,-21.033776510338214,2.4852448,0.21047384,0.21242476,2.1495054,0.9975386,-0.6462374,0.010199566,-0.68477476,-0.6811197,-0.9643073,0.12346806,2.1206272700409166,7.574446516948755,UNASS,None,PowerLaw,3FGL J1628.4-4546,,0.9820022558026285,0.017997744197361176,0.857266434880675,0.14273356511932384,0.9208965950660252,0.07910340493397473,0.9267442462981675,0.07325575370183227,0,0.9172090262147593,0.08279097378524142,0.1978928495764303,0.8021071504235697,0.374388836146164,0.6256111638538361,0.5074375736218579,0.4925624263781422,0,337.36566,24
4FGL J1629.3-4822c,0.15445924,-19.716562133404608,2.636988,0.19762832,0.42248073,5.0668054,-0.22469148,0.9627925,0.0058979723,-0.7031896,-0.8736674,-0.9390187,-0.8506766,2.4835484778899604,7.183869576973793,UNASS,None,LogParabola,,,0.7943656504455336,0.20563434955448653,0.35463602840001335,0.6453639715999865,0.22846956951681688,0.7715304304831848,0.5614041481520694,0.4385958518479307,0,0.16310246878968235,0.8368975312103171,0.03957321204721793,0.9604267879527827,0.005120473717203822,0.9948795262827963,0.09773409774485564,0.9022659022551437,0,335.65576,56
4FGL J1630.1-1049,24.830862,-21.108990275560092,2.260211,0.21935129,0.9997496,6.496725,-0.7599073,-0.6247078,0.0053351875,0.07921566,-0.56559354,-0.9999754,-0.41538465,1.9071947733404155,7.700284474525985,UNASS,None,LogParabola,3FGL J1630.2-1052,,0.1163832794645843,0.8836167205354267,0.2129042059297561,0.7870957940702439,0.10262247033999387,0.897377529660006,0.28460164054237314,0.7153983594576259,0,0.0723770411275449,0.9276229588724554,0.09534747181659843,0.9046525281834019,0.007344217831064176,0.9926557821689349,0.11830904690796777,0.8816909530920333,0,4.933165,2048
4FGL J1630.1-3546,8.676667,-21.66678990256115,2.5500767,0.27571848,0.3808609,3.1247866,0.9997082,-0.47060895,0.0072723296,-0.6409401,-0.7129166,-0.9999996,0.9625531,2.103240340303343,7.156428867758367,UNASS,None,LogParabola,,,0.9607153371628332,0.039284662837156654,0.7614784601497195,0.238521539850281,0.9449611387132164,0.055038861286782946,0.9354198165115657,0.0645801834884358,0,0.83385496122526,0.16614503877473932,0.15809594555095058,0.8419040544490505,0.3858903602739978,0.6141096397260019,0.5099699605689895,0.4900300394310105,0,344.96268,9
