Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_O_STD,PSR_BDT_O,PSR_BDT_O_STD,AGN_NN_O,AGN_NN_O_STD,PSR_NN_O,PSR_NN_O_STD,AGN_RF_O,AGN_RF_O_STD,PSR_RF_O,PSR_RF_O_STD,AGN_LR_O,AGN_LR_O_STD,PSR_LR_O,PSR_LR_O_STD,Flags,Category_Prob
4FGL J0522.9-3628,240.6185,-32.721592,-19.2955206,2.4568033,0.020236928,0.07603031,4.9887667,-0.27981958,-0.57773316,0.000432,-0.7402816,-0.7212267,-0.74661607,-0.54547846,6.51692668,5.98442415,OTHER,AGN,LogParabola,3FGL J0522.9-3628,PKS 0521-36,0.999694637,0.000207,0.000305,0.000207,0.997931849,0.001397144,0.002068151,0.001397144,0.992162134,0.009482397,0.007837866,0.009482397,0.99994246,3.04e-05,5.75e-05,3.04e-05,0.999764251,0.000187,0.000236,0.000187,0.99922892,0.00151244,0.000771,0.00151244,0.992050722,0.010288034,0.007949278,0.010288034,0.999688299,0.000197,0.000312,0.000197,0,AGN
4FGL J0523.3-2527,228.18494,-29.828896,-19.9292277,2.0703573,0.06657035,0.42608765,12.526176,-0.23410994,0.0376316,0.001379479,-0.31656882,-0.5760773,-0.9347003,-0.9999939,1.47698464,7.06090889,OTHER,bin,LogParabola,3FGL J0523.3-2528,CRTS J052316.9-252737,0.001944016,0.004957853,0.998055984,0.004957853,0.103114617,0.070917182,0.896885383,0.070917182,0.019950192,0.016249009,0.980049808,0.016249009,0.010196793,0.005903217,0.989803207,0.005903217,0.001848894,0.001333497,0.998151106,0.001333497,0.003828776,0.005693933,0.996171224,0.005693933,0.008740103,0.003732844,0.991259897,0.003732844,0.000202,0.000153,0.999797982,0.000153,0,PSR
4FGL J0524.4-2413,226.91878,-29.202547,-22.7327924,2.7103372,0.12596004,-0.081738904,0.9143782,-0.33572048,-0.77571964,0.000723,-0.65511024,-0.84006464,-0.44498488,-0.99998605,2.58566405,6.58044439,OTHER,glc,PowerLaw,,NGC 1904,0.999846668,9.7e-05,0.000153,9.7e-05,0.99759705,0.001503843,0.00240295,0.001503843,0.997737458,0.002469523,0.002262542,0.002469523,0.999618247,0.000152,0.000382,0.000152,0.999812318,0.000129,0.000188,0.000129,0.997790029,0.003096344,0.002209971,0.003096344,0.995099676,0.005345987,0.004900324,0.005345987,0.996090291,0.002182545,0.003909709,0.002182545,1,AGN
4FGL J0524.7+4824,161.3627,7.0529943,-22.6278575,2.02089,0.42602834,0.9890646,3.5562277,-0.8054716,-0.9999857,0.001304701,0.9997895,-0.00713369,-0.8825434,-0.99999756,2.82798322,8.49005855,OTHER,spp,LogParabola,,SNR G159.6+07.3,0.99383258,0.007269868,0.00616742,0.007269868,0.974715081,0.022879443,0.025284919,0.022879443,0.947351769,0.028337656,0.052648231,0.028337656,0.969554325,0.015362661,0.030445675,0.015362661,0.990347603,0.010910579,0.009652397,0.010910579,0.946927416,0.088963562,0.053072584,0.088963562,0.947840243,0.03326574,0.052159757,0.03326574,0.937786813,0.053361099,0.062213187,0.053361099,2048,AGN
4FGL J0524.8-6938,280.30667,-32.79878,-22.1951073,2.1399925,0.17613736,-0.007676348,0.10631593,0.9403411,-0.7282086,0.000488,-0.87414426,-0.37183014,-0.23978744,-0.6233243,2.18154699,8.15654428,OTHER,snr,PowerLaw,3FGL J0524.5-6937,LMC SNR N 132D,0.999078434,0.001850525,0.000922,0.001850525,0.99724971,0.001623401,0.00275029,0.001623401,0.99325272,0.007455058,0.00674728,0.007455058,0.998983168,0.000324,0.001016832,0.000324,0.992873843,0.009932139,0.007126157,0.009932139,0.9981278,0.002485077,0.0018722,0.002485077,0.973537779,0.023707981,0.026462221,0.023707981,0.994838384,0.002579844,0.005161616,0.002579844,0,AGN
4FGL J0526.7+4254,166.15872,4.3091006,-21.1911471,2.5909808,0.12688607,0.23507097,3.192562,-0.60137767,-0.2737384,0.003451426,-0.73808587,-0.70346034,-0.9997741,-0.9999427,1.70756327,6.61196684,OTHER,snr,LogParabola,3FGL J0526.0+4253,SNR G166.0+04.3,0.941507866,0.052268547,0.058492134,0.052268547,0.839403532,0.088370727,0.160596468,0.088370727,0.889162095,0.04174882,0.110837905,0.04174882,0.837985657,0.034117821,0.162014343,0.034117821,0.691481797,0.166343449,0.308518203,0.166343449,0.357850562,0.256149912,0.642149438,0.256149912,0.389820815,0.10386636,0.610179185,0.10386636,0.190116783,0.065317594,0.809883217,0.065317594,0,MIXED
4FGL J0528.3+1817,186.93945,-9.000935,-22.7564309,1.6834463,0.29555985,0.30057177,2.221315,-0.9999974,-0.9941023,0.001668881,0.9999949,0.14502196,-0.18618603,-0.81146413,2.0417006,9.28725169,OTHER,unk,PowerLaw,3FGL J0528.3+1815,1RXS J052829.6+181657,0.999165133,0.000508,0.000835,0.000508,0.996567522,0.002267271,0.003432478,0.002267271,0.989985692,0.010058991,0.010014308,0.010058991,0.998146465,0.000832,0.001853535,0.000832,0.998888157,0.000782,0.001111843,0.000782,0.998608598,0.002931837,0.001391402,0.002931837,0.98945141,0.011966038,0.01054859,0.011966038,0.99757413,0.002106653,0.00242587,0.002106653,0,AGN
4FGL J0533.5+1449,190.58412,-9.792965,-22.4288017,1.9321368,0.32671693,0.40444753,1.8829743,-0.74273705,-0.8989025,0.002710414,-0.95600027,0.76560676,-0.70812994,-0.25535914,2.42162787,8.65176377,OTHER,unk,PowerLaw,,1RXS J053336.0+145115,0.999015131,0.001026467,0.000985,0.001026467,0.996932359,0.001933318,0.003067641,0.001933318,0.991886281,0.007237881,0.008113719,0.007237881,0.998167501,0.000754,0.001832499,0.000754,0.997442928,0.003028146,0.002557072,0.003028146,0.998510493,0.003002754,0.001489507,0.003002754,0.982192739,0.014772071,0.017807261,0.014772071,0.992422439,0.005804796,0.007577561,0.005804796,0,AGN
4FGL J0534.5+2201s,184.55287,-5.781456,-20.7293951,3.8018918,0.25573835,0.6656415,1.4809035,-0.6075714,-0.9266091,0.00414381,-0.9911809,-0.8144686,-0.83809036,-0.97042185,6.40715817,3.92434229,OTHER,PWN,PowerLaw,3FGL J0534.5+2201s,Crab Nebula,0.884423793,0.243977543,0.115576207,0.243977543,0.997790021,0.001656591,0.002209979,0.001656591,0.854934261,0.047130988,0.145065739,0.047130988,0.999967999,2.42e-05,3.2e-05,2.42e-05,0.992678908,0.015147929,0.007321092,0.015147929,0.999200616,0.001865472,0.000799,0.001865472,0.872795414,0.047288564,0.127204586,0.047288564,0.998790905,0.001561523,0.001209095,0.001561523,20,AGN
4FGL J0535.2-6736,277.75247,-32.160187,-21.1500469,2.6388707,0.08217032,0.18825144,3.9240975,-0.05068081,-0.7232295,0.003117692,-0.7077434,-0.853589,-0.88324344,-0.98030955,1.84982741,6.55926773,OTHER,HMB,LogParabola,,LMC P3,0.938222283,0.050381716,0.061777717,0.050381716,0.937965112,0.042100849,0.062034888,0.042100849,0.887335035,0.041509978,0.112664965,0.041509978,0.895812725,0.026584256,0.104187275,0.026584256,0.676229233,0.167486127,0.323770767,0.167486127,0.754111307,0.20104604,0.245888693,0.20104604,0.49597313,0.088950508,0.50402687,0.088950508,0.259672156,0.082864015,0.740327844,0.082864015,0,MIXED
4FGL J0537.8-6909,279.55023,-31.742825,-20.5003015,2.0190916,0.058853064,-0.027385963,1.1270837,-0.9995329,0.9772974,9.39e-05,-0.42706856,-0.5683322,-0.685628,-0.19505017,1.90116544,8.57557662,OTHER,pwn,PowerLaw,0FGL J0538.4-6856,N 157B,0.993181843,0.064524678,0.006818157,0.064524678,0.994914891,0.003397857,0.005085109,0.003397857,0.977944663,0.018949394,0.022055337,0.018949394,0.96484081,0.013927967,0.03515919,0.013927967,0.986518557,0.016454797,0.013481443,0.016454797,0.964206628,0.053909663,0.035793372,0.053909663,0.971013047,0.023725056,0.028986953,0.023725056,0.745960759,0.110271525,0.254039241,0.110271525,4,AGN
4FGL J0540.3+2756e,180.24426,-1.4998169,-18.786356,2.1764119,0.049609076,0.1249124,5.146394,-0.63181597,-0.29194045,0.000808,-0.4814947,-0.59151524,-0.70932984,-0.67728835,1.89848731,7.12794672,OTHER,SNR,LogParabola,3FGL J0540.3+2756e,Sim 147,0.933362895,0.08423608,0.066637105,0.08423608,0.495161556,0.153870735,0.504838444,0.153870735,0.780508398,0.062547423,0.219491602,0.062547423,0.554787161,0.05598958,0.445212839,0.05598958,0.524908029,0.206744003,0.475091971,0.206744003,0.075391788,0.112406645,0.924608212,0.112406645,0.796537814,0.067403914,0.203462186,0.067403914,0.05654955,0.01987658,0.94345045,0.01987658,4,MIXED
4FGL J0608.6+1149,197.51508,-3.909119,-21.7730671,2.2667766,0.13331906,-0.026924094,0.41719687,-0.4897448,-0.54985356,0.001032771,-0.8310707,-0.36602992,-0.6741131,-0.4369101,2.88837688,7.86303593,OTHER,unk,PowerLaw,,NVSS J060835+114942,0.999472518,0.000728,0.000527,0.000728,0.997061672,0.002103243,0.002938328,0.002103243,0.995306193,0.007057187,0.004693807,0.007057187,0.999162195,0.000258,0.000838,0.000258,0.998444686,0.001847389,0.001555314,0.001847389,0.99856325,0.002875213,0.00143675,0.002875213,0.987311689,0.015130151,0.012688311,0.015130151,0.995183075,0.002327592,0.004816925,0.002327592,0,AGN
4FGL J0608.8+2034c,189.86746,0.35267115,-20.8302471,2.5113888,0.17575067,0.17954287,2.5237553,-0.99261,0.9935003,0.002707606,-0.77482414,-0.6784239,-0.8340819,-0.99999976,2.00793587,7.6503309,OTHER,unk,PowerLaw,2FGL J0608.3+2037,NVSS J060900+203746,0.879427727,0.103714051,0.120572273,0.103714051,0.926970746,0.051614308,0.073029254,0.051614308,0.893866419,0.039240668,0.106133581,0.039240668,0.741082862,0.056373923,0.258917138,0.056373923,0.396358169,0.194955443,0.603641831,0.194955443,0.523017923,0.254836903,0.476982077,0.254836903,0.435027183,0.098631716,0.564972817,0.098631716,0.098710592,0.050582756,0.901289408,0.050582756,36,MIXED
4FGL J0617.2+2234e,189.04765,3.0334508,-16.6977625,2.0560036,0.013543919,0.12691307,22.124912,0.9522135,-0.25489962,9.17e-05,-0.5428952,-0.55531114,-0.69263595,-0.66696525,3.01765158,8.29579185,OTHER,SNR,LogParabola,3FGL J0617.2+2234e,IC 443,0.607712879,0.23941952,0.392287121,0.23941952,0.039858862,0.026618447,0.960141138,0.026618447,0.675313757,0.071609713,0.324686243,0.071609713,1.1e-05,1.19e-05,0.999989039,1.19e-05,0.531337094,0.199922231,0.468662906,0.199922231,0.000567,0.001040753,0.999432917,0.001040753,0.901026015,0.047044162,0.098973985,0.047044162,2.08e-08,3.49e-08,0.999999979,3.49e-08,0,MIXED
4FGL J0618.1+7819,135.67383,24.865604,-22.64746,2.1417797,0.12772222,-0.08293977,1.0406904,0.8505936,0.03620456,0.00059,-0.66770214,-0.31026384,-0.90174174,0.3904814,1.28586953,7.82517885,OTHER,sbg,PowerLaw,3FGL J0618.0+7819,NGC 2146,0.995709257,0.005735694,0.004290743,0.005735694,0.990765596,0.007046431,0.009234404,0.007046431,0.977188801,0.01739623,0.022811199,0.01739623,0.982007351,0.005219443,0.017992649,0.005219443,0.994403341,0.004922062,0.005596659,0.004922062,0.963650219,0.056349991,0.036349781,0.056349991,0.985583418,0.013821459,0.014416582,0.013821459,0.882135019,0.050614186,0.117864981,0.050614186,0,AGN
4FGL J0632.8+0550,205.61147,-1.4479226,-21.9038759,2.1703222,0.1289879,-0.09472202,2.123204,0.9280649,-0.68466854,0.00052,-0.93121934,-0.40573782,-0.5219556,-0.49950677,2.15546117,8.90575564,OTHER,hmb,PowerLaw,,HESS J0632+057,0.969702493,0.139989138,0.030297507,0.139989138,0.98577327,0.010028018,0.01422673,0.010028018,0.989132768,0.01170626,0.010867232,0.01170626,0.968838789,0.008109973,0.031161211,0.008109973,0.989802743,0.01031627,0.010197257,0.01031627,0.957020891,0.055448948,0.042979109,0.055448948,0.968860433,0.022535728,0.031139567,0.022535728,0.756247264,0.072689935,0.243752736,0.072689935,16,AGN
4FGL J0634.2+0436e,206.87491,-1.7003806,-18.5638521,2.2631068,0.0460361,0.23192531,9.420627,-0.31500202,-0.23844084,0.001396951,-0.57889223,-0.7224752,-0.66721314,-0.7647244,1.55499271,7.01468379,OTHER,snr,LogParabola,3FGL J0634.1+0424,Rosette,0.037989475,0.047055268,0.962010525,0.047055268,0.052181683,0.029560482,0.947818317,0.029560482,0.367204042,0.071635918,0.632795958,0.071635918,0.027139236,0.011088639,0.972860764,0.011088639,0.027901202,0.026797451,0.972098798,0.026797451,0.001151983,0.001853758,0.998848017,0.001853758,0.464586519,0.091195072,0.535413481,0.091195072,0.000381,0.000228,0.999618838,0.000228,516,PSR
4FGL J0639.4+0655e,205.40027,0.5034855,-18.3980214,2.297204,0.07962603,0.24825741,7.5863013,0.99547005,-0.36078644,0.001919702,-0.66834724,-0.64189047,-0.8683196,-0.6965816,2.13635434,6.60912092,OTHER,SNR,LogParabola,3FGL J0640.9+0752,Monoceros,0.080413357,0.107385226,0.919586643,0.107385226,0.075284125,0.038555966,0.924715875,0.038555966,0.314816718,0.068030554,0.685183282,0.068030554,0.1017443,0.027116626,0.8982557,0.027116626,0.003916186,0.003042835,0.996083814,0.003042835,0.001404445,0.003217266,0.998595555,0.003217266,0.12119189,0.055844634,0.87880811,0.055844634,0.002786919,0.001062459,0.997213081,0.001062459,4,PSR
4FGL J0647.7+0031,212.05276,-0.57211107,-21.2913395,2.5556605,0.5822296,0.15449211,1.9410406,0.99987894,-0.10424125,0.002079256,-0.80404854,-0.8382465,-0.626596,-0.53135103,2.31611278,6.90608806,OTHER,spp,PowerLaw,3FGL J0647.6+0032,SNR G213.0-00.6,0.989592861,0.021098343,0.010407139,0.021098343,0.968558594,0.021939634,0.031441406,0.021939634,0.949113328,0.026154304,0.050886672,0.026154304,0.967267185,0.008098865,0.032732815,0.008098865,0.772713558,0.190092415,0.227286442,0.190092415,0.774517345,0.208010947,0.225482655,0.208010947,0.731356171,0.082075733,0.268643829,0.082075733,0.582896116,0.104729027,0.417103884,0.104729027,2,AGN
4FGL J0650.6+2055,194.05469,9.203488,-21.5195315,1.7865936,0.110857315,0.075752385,1.7086893,0.9980814,-0.7080141,0.000382,-0.30476147,-0.3548127,-0.34969783,-0.47994265,2.25700063,8.48905212,OTHER,unk,PowerLaw,3FGL J0650.5+2055,NVSS J065035+205556,0.99928049,0.000453,0.00072,0.000453,0.994196927,0.004067708,0.005803073,0.004067708,0.99745525,0.002592603,0.00254475,0.002592603,0.993867533,0.001377513,0.006132467,0.001377513,0.99823639,0.001115648,0.00176361,0.001115648,0.997498619,0.005320906,0.002501381,0.005320906,0.995444313,0.006718812,0.004555687,0.006718812,0.984300087,0.005754134,0.015699913,0.005754134,0,AGN
4FGL J0709.7-3009,241.97298,-9.645979,-22.108674,1.9605612,0.13315883,0.005669981,0.098895594,0.9999774,-0.7822771,0.000432,-0.3153784,-0.6112054,-0.33786383,-0.49795714,2.65953081,8.25211765,OTHER,unk,PowerLaw,,1RXS J070947.9-300901,0.99986998,9.27e-05,0.00013,9.27e-05,0.99703815,0.001900719,0.00296185,0.001900719,0.998761721,0.001833045,0.001238279,0.001833045,0.999378461,0.000187,0.000622,0.000187,0.99977633,0.000218,0.000224,0.000218,0.998606987,0.002890584,0.001393013,0.002890584,0.997430333,0.00347447,0.002569667,0.00347447,0.998655839,0.000624,0.001344161,0.000624,0,AGN
4FGL J0744.0-2525,241.35329,-0.7392291,-19.6938507,2.3406928,0.0775955,0.41880497,9.642151,0.6252562,-0.30136883,0.001589299,-0.44296739,-0.6835741,-1,0.9999778,1.97642212,7.13498376,OTHER,bin,LogParabola,3FGL J0744.1-2523,1FGL J0744.1-2523,0.000534,0.000963,0.999466122,0.000963,0.075607726,0.039503527,0.924392274,0.039503527,0.046236987,0.029886586,0.953763013,0.029886586,0.072114623,0.033388041,0.927885377,0.033388041,0.052004287,0.200934912,0.947995713,0.200934912,0.003815599,0.008940504,0.996184401,0.008940504,0.02893146,0.035997279,0.97106854,0.035997279,0.001174055,0.000845,0.998825945,0.000845,0,PSR
4FGL J0809.5-4714,262.72278,-7.6400313,-21.7747084,2.4595487,0.14963572,0.10164312,1.344074,-0.39180475,-0.3733129,0.002168011,-0.7497035,-0.68076706,-0.6203011,-0.99999183,1.86073941,7.18898644,OTHER,unk,PowerLaw,,Gamma02 Velorum,0.998683998,0.001161705,0.001316002,0.001161705,0.9904422,0.006565058,0.0095578,0.006565058,0.990470323,0.005577972,0.009529677,0.005577972,0.988800376,0.003147287,0.011199624,0.003147287,0.993865616,0.004284135,0.006134384,0.004284135,0.964723319,0.044239893,0.035276681,0.044239893,0.942001488,0.03451782,0.057998512,0.03451782,0.871515849,0.046705343,0.128484151,0.046705343,0,AGN
4FGL J0816.0-2342,243.70445,6.3586006,-22.4834636,2.765779,0.25126094,0.29971397,2.5786161,-0.48939583,-0.740379,0.008454802,-0.77558243,-0.9799109,-0.98305094,-0.9896097,2.01539683,6.32279873,OTHER,unk,PowerLaw,,AT20G J081524-233846,0.994026797,0.051070992,0.005973203,0.051070992,0.949594735,0.03425355,0.050405265,0.03425355,0.969130743,0.015497564,0.030869257,0.015497564,0.975174163,0.00835256,0.024825837,0.00835256,0.996222759,0.00457814,0.003777241,0.00457814,0.576945176,0.253607078,0.423054824,0.253607078,0.85764651,0.054693404,0.14235349,0.054693404,0.647848452,0.110327402,0.352151548,0.110327402,16,AGN
4FGL J0819.5-3439,253.23625,0.8743931,-21.9365733,2.73044,0.2369671,0.37711313,2.6240985,0.86045176,-0.3305771,0.01215793,-0.838185,-0.7758487,-0.9997665,-0.040382758,2.09179937,6.47793259,OTHER,unk,PowerLaw,,NVSS J081945-344215,0.994527001,0.010474016,0.005472999,0.010474016,0.901469706,0.054782457,0.098530294,0.054782457,0.957477079,0.021050191,0.042522921,0.021050191,0.947712125,0.012884129,0.052287875,0.012884129,0.92350698,0.100747989,0.07649302,0.100747989,0.353349638,0.213486551,0.646650362,0.213486551,0.714482864,0.095925968,0.285517136,0.095925968,0.425050126,0.078785498,0.574949874,0.078785498,0,MIXED
4FGL J0822.1-4253e,260.30905,-3.3742685,-18.5434515,2.0498333,0.029121276,0.10079558,6.449677,-0.1642887,-0.29006383,0.00019,-0.47252896,-0.44938222,-0.6418856,-0.575134,2.29342698,7.62800368,OTHER,SNR,LogParabola,3FGL J0822.6-4250e,Puppis A,0.867368245,0.152506617,0.132631755,0.152506617,0.346528417,0.125611385,0.653471583,0.125611385,0.827382784,0.05869511,0.172617216,0.05869511,0.487894636,0.073811763,0.512105364,0.073811763,0.847365047,0.122111193,0.152634953,0.122111193,0.034219932,0.058006174,0.965780068,0.058006174,0.916703751,0.042560841,0.083296249,0.042560841,0.044388561,0.015816766,0.955611439,0.015816766,0,MIXED
4FGL J0833.1-4511e,263.3321,-3.10605,-18.2722476,2.1815877,0.04422501,0.034865096,1.2561462,0.69132495,0.9880046,9.38e-05,-0.50692403,-0.4803746,-0.7262097,-0.5846987,2.6110394,8.94609836,OTHER,PWN,PowerLaw,3FGL J0833.1-4511e,Vela X,0.929479064,0.188576708,0.070520936,0.188576708,0.9749372,0.026119937,0.0250628,0.026119937,0.878706818,0.048988454,0.121293182,0.048988454,0.49680117,0.143011087,0.50319883,0.143011087,0.920612928,0.081789627,0.079387072,0.081789627,0.802207644,0.200351144,0.197792356,0.200351144,0.930007357,0.042041649,0.069992643,0.042041649,0.073316694,0.066245891,0.926683306,0.066245891,0,MIXED
4FGL J0838.7-2827,250.57239,7.809594,-20.4366071,2.1293805,0.07617358,0.29859623,7.3886085,0.99872595,-0.06213269,0.001514832,-0.44505793,-0.4783188,-0.927371,-0.9963601,2.01803526,7.20034855,OTHER,bin,LogParabola,3FGL J0838.8-2829,XMMU J083850.3-282756,0.039188013,0.066215226,0.960811987,0.066215226,0.082057197,0.041335733,0.917942803,0.041335733,0.156761567,0.057648612,0.843238433,0.057648612,0.263020667,0.060294893,0.736979333,0.060294893,0.006909798,0.016510506,0.993090202,0.016510506,0.0016722,0.002480394,0.9983278,0.002480394,0.019067749,0.017189391,0.980932251,0.017189391,0.020559995,0.007754559,0.979440005,0.007754559,0,PSR
4FGL J0851.9-4620e,266.26007,-1.2322998,-18.4515031,1.7855031,0.017861942,-0.019598952,1.7355343,0.96988314,-0.35408098,3.36e-05,-0.5758254,-0.42800158,-0.4327088,-0.1884802,2.52843697,8.84823063,OTHER,SNR,PowerLaw,3FGL J0852.7-4631e,RX J0852.0-4622,0.98471723,0.093671713,0.01528277,0.093671713,0.9862153,0.011300844,0.0137847,0.011300844,0.926976328,0.036667874,0.073023672,0.036667874,0.914223626,0.035565646,0.085776374,0.035565646,0.958694472,0.043417921,0.041305528,0.043417921,0.968933559,0.051111828,0.031066441,0.051111828,0.955659627,0.031246468,0.044340373,0.031246468,0.632962131,0.117888232,0.367037869,0.117888232,0,AGN
4FGL J0852.5-3123,254.77513,8.371002,-22.8111126,1.7621727,0.2793487,0.24829252,1.283755,0.98126304,-0.99991673,0.000963,0.9996076,-0.39745322,-0.18804845,-0.2503139,2.27488167,9.12169275,OTHER,unk,PowerLaw,,NVSS J085238-312331,0.999252333,0.000381,0.000748,0.000381,0.993867763,0.004660261,0.006132237,0.004660261,0.995952517,0.004743727,0.004047483,0.004743727,0.998158122,0.000814,0.001841878,0.000814,0.998989206,0.0006,0.001010794,0.0006,0.997050693,0.008503908,0.002949307,0.008503908,0.994375659,0.006708219,0.005624341,0.006708219,0.997652426,0.002011592,0.002347574,0.002011592,0,AGN
4FGL J0858.0-3130,255.60423,9.196126,-21.9974636,1.7733507,0.15582068,0.093637094,1.400037,0.99637574,-0.9034953,0.000512,0.018487269,-0.2760694,-0.32028922,-0.37624097,2.7662754,8.8469203,OTHER,unk,PowerLaw,3FGL J0858.1-3130,NVSS J085802-313040,0.999924364,4.55e-05,7.56e-05,4.55e-05,0.99539333,0.003299238,0.00460667,0.003299238,0.99941378,0.000315,0.000586,0.000315,0.998672977,0.000407,0.001327023,0.000407,0.999906283,5.57e-05,9.37e-05,5.57e-05,0.998240089,0.003651399,0.001759911,0.003651399,0.999151306,0.001984945,0.000849,0.001984945,0.997783092,0.001146157,0.002216908,0.001146157,0,AGN
4FGL J0904.7-4908c,269.78375,-1.4360971,-20.9674166,2.747357,0.25393343,0.49789688,4.155372,-0.90405506,0.42673838,0.016557148,-0.854204,-0.8379998,-0.8163598,-0.99991196,2.05187612,6.77086144,OTHER,unk,LogParabola,3FGL J0905.6-4917,1RXS J090505.3-490324,0.759683274,0.199295589,0.240316726,0.199295589,0.650511358,0.134704477,0.349488642,0.134704477,0.74152125,0.07044784,0.25847875,0.07044784,0.64157381,0.066249071,0.35842619,0.066249071,0.446039346,0.306559789,0.553960654,0.306559789,0.190862865,0.183844703,0.809137135,0.183844703,0.338428464,0.100006977,0.661571536,0.100006977,0.034353266,0.016902944,0.965646734,0.016902944,52,MIXED
4FGL J0910.0+4257,178.2341,42.924023,-22.2288868,2.5283022,0.24154115,0.3096103,2.401001,0.93331707,-0.6543063,0.005741891,-0.6491651,-0.9007339,-0.9976498,0.9891259,2.58963311,6.72669091,OTHER,css,PowerLaw,,3C 216,0.998892796,0.004521859,0.001107204,0.004521859,0.991644335,0.005918746,0.008355665,0.005918746,0.99078539,0.005516155,0.00921461,0.005516155,0.989628658,0.003659168,0.010371342,0.003659168,0.997594498,0.00218105,0.002405502,0.00218105,0.942213096,0.074543413,0.057786904,0.074543413,0.9532011,0.028542058,0.0467989,0.028542058,0.874120243,0.049581657,0.125879757,0.049581657,0,AGN
4FGL J0912.1-6449,282.17368,-11.215276,-21.6879521,2.362658,0.14848746,0.20422184,2.7374182,0.9711145,-0.15169762,0.002571301,-0.6227565,-0.6368045,-0.8777667,-0.9970914,2.39545785,7.11493667,OTHER,glc,PowerLaw,3FGL J0912.2-6452,NGC 2808,0.959922015,0.083548268,0.040077985,0.083548268,0.967646174,0.018781706,0.032353826,0.018781706,0.972890677,0.017557628,0.027109323,0.017557628,0.969275466,0.00640287,0.030724534,0.00640287,0.607196589,0.205949881,0.392803411,0.205949881,0.883823019,0.111072664,0.116176981,0.111072664,0.675108765,0.106074446,0.324891235,0.106074446,0.775625975,0.04799457,0.224374025,0.04799457,0,AGN
4FGL J0921.7-6317,281.7689,-9.40067,-21.6911456,2.231203,0.22956732,0.5242908,4.1229916,-0.9996734,0.9999555,0.005102027,-0.383221,-0.5572405,-0.9999861,-0.10108323,0.999861988,7.42750344,OTHER,lmb,LogParabola,,2S 0921-630,0.865278314,0.164592951,0.134721686,0.164592951,0.438641922,0.153400004,0.561358078,0.153400004,0.730547651,0.073731724,0.269452349,0.073731724,0.562086722,0.066159469,0.437913278,0.066159469,0.602043693,0.244653732,0.397956307,0.244653732,0.122298733,0.149016246,0.877701267,0.149016246,0.250410381,0.107018331,0.749589619,0.107018331,0.05881568,0.023969381,0.94118432,0.023969381,4,MIXED
4FGL J0935.3+0901,224.71835,40.384018,-21.4045644,2.451047,0.164445,0.3053939,3.7151701,-0.77496254,-0.25107765,0.004831721,-0.6221728,-0.8575247,-0.8008307,-0.999597,2.6942661,6.50887494,OTHER,bin,LogParabola,3FGL J0935.2+0903,4FGL J0935.3+0901,0.929110973,0.122479415,0.070889027,0.122479415,0.984991208,0.009665309,0.015008792,0.009665309,0.934862313,0.029699622,0.065137687,0.029699622,0.977883753,0.005938137,0.022116247,0.005938137,0.775444459,0.186973704,0.224555541,0.186973704,0.900587131,0.105153805,0.099412869,0.105153805,0.484349303,0.117759765,0.515650697,0.117759765,0.760235777,0.076188687,0.239764223,0.076188687,0,MIXED
4FGL J0951.7-5328,278.0827,0.5000744,-21.6984236,2.1885567,0.107752554,-0.090018526,1.6135644,-0.99991375,0.99909747,0.000794,-0.77893656,-0.44957855,-0.7060405,-0.48475793,2.17945394,8.08394592,OTHER,spp,PowerLaw,,SNR G279.0+01.1,0.999067967,0.001020411,0.000932,0.001020411,0.985796131,0.010428893,0.014203869,0.010428893,0.995000775,0.006312131,0.004999225,0.006312131,0.990002055,0.003081901,0.009997945,0.003081901,0.993005447,0.007251884,0.006994553,0.007251884,0.742757941,0.213136435,0.257242059,0.213136435,0.982277485,0.016712524,0.017722515,0.016712524,0.891279958,0.053968645,0.108720042,0.053968645,4,AGN
4FGL J0955.3-3949,269.93344,11.513521,-20.4558785,2.4399257,0.086880535,0.27573666,6.73585,0.9348645,-0.45107386,0.001773528,-0.64138156,-0.7116821,-0.95857894,-0.99535275,2.57031884,6.76728478,OTHER,bin,LogParabola,2FGL J0955.0-3949,CRTS J095527.8-394752,0.326855942,0.262004205,0.673144058,0.262004205,0.208441098,0.092573982,0.791558902,0.092573982,0.572828525,0.0874366,0.427171475,0.0874366,0.52286249,0.065700476,0.47713751,0.065700476,0.028832723,0.024792353,0.971167277,0.024792353,0.007688208,0.018412065,0.992311792,0.018412065,0.099455715,0.050891161,0.900544285,0.050891161,0.041788767,0.012629127,0.958211233,0.012629127,0,MIXED
