spec_ind,signif_curv,var,hr45,class,source_name_1,pro_agn_GB,pro_psr_GB,pro_agn_NN,pro_psr_NN,pro_agn_rf,pro_psr_rf
2.0670924,-0.2641414727670336,3.4976885002473406,-0.5336930001024264,AGN,3FGL J0248.4+5130,0.9844502707110894,0.015549729288910581,0.9902667732895984,0.009733226710401577,1.0,0.0
2.0957446,0.4017659412859103,3.9792314591215523,-0.3874332086890424,AGN,3FGL J0307.3+4916,0.9831144865736356,0.016885513426364337,0.9845920700775488,0.015407929922451139,1.0,0.0
2.5369458,0.26585209797538195,3.262073427395963,-0.9999154605817256,AGN,3FGL J0308.4-2852,0.9620621189200236,0.03793788107997628,0.969152751774021,0.030847248225978924,0.9937481935537997,0.006251806446200227
1.6247706,0.8343165233866486,3.578460331920012,-0.35570969583009127,AGN,3FGL J0312.7-2222,0.9672489001004698,0.03275109989953007,0.9717106053936608,0.028289394606339172,0.9998779296875,1.220703125E-4
2.1997874,0.6638696972445209,3.897573248723105,-0.799123868971469,AGN,3FGL J0322.5-3721,0.9765471040741083,0.023452895925891615,0.9562483928874337,0.04375160711256623,0.9886814454547788,0.011318554545221172
2.6469278,-3.181135052441008,3.6905785099008357,-0.9999531391918498,AGN,3FGL J0324.5-1315,0.9698073925342607,0.030192607465739298,0.9920681077127703,0.007931892287229701,0.9968749999534332,0.0031250000465668504
2.2363307,0.8758898153547805,4.1216347737390135,-0.9999925061218958,AGN,3FGL J0330.6+0437,0.914053113149093,0.08594688685090707,0.9373257133559096,0.06267428664409036,0.866641353959261,0.13335864604073897
2.071027,-1.0506444625259295,3.646266951340054,-0.7781829409411907,AGN,3FGL J0333.6+0233,0.9831054837963611,0.016894516203638764,0.9916123972483425,0.00838760275165755,1.0,0.0
2.0884702,0.12538579463586885,3.366244518931928,-0.5606198978321724,AGN,3FGL J0340.4-2423,0.9844502707110894,0.015549729288910581,0.9830300500403626,0.016969949959637437,1.0,0.0
1.8813975,-0.296966856297168,3.671178716299576,-0.010361715318134509,AGN,3FGL J0348.4+6039,0.9844502707110894,0.015549729288910581,0.9902175953295279,0.009782404670472082,1.0,0.0
2.0426261,-0.6883369682036273,3.64908445809181,-0.22998269799277604,AGN,3FGL J0351.0-2816,0.9844478955304732,0.015552104469526876,0.9908998414919357,0.00910015850806441,1.0,0.0
2.166003,-0.4524117575954811,3.992703380517825,-0.76681166829007,AGN,3FGL J0359.7+7649,0.9844478955304732,0.015552104469526876,0.9897664126322593,0.010233587367740727,1.0,0.0
2.772858,0.02318298587226278,3.920145925007697,-0.999799446509744,AGN,3FGL J0402.7+2616,0.9753726098707027,0.024627390129297322,0.9849718358002872,0.015028164199712729,0.9874999522697039,0.01250004773029616
2.398651,-0.01677440698699582,4.084009909860215,-0.2175048211115445,AGN,3FGL J0412.0+0229,0.9787530338272286,0.02124696617277145,0.9898744816857252,0.010125518314274773,0.9622985836089322,0.03770141639106779
