Source_Name,GLON,GLAT,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,CLASS2,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times used
4FGL J2202.7-5637,336.45056,-48.045532,5166.443,-22.925644039248727,1.8255832,0.2169064,0.037900917,0.3923776,0.9993614,-0.54542327,7.196041E-4,0.6666667,-0.5497914,-0.29298773,-0.7779174,0.37653452,1.6537101856841623,PowerLaw,AGN,0.09828048,0.3210289,,,bll,MS 2159.5-5649,0.97967064,0.9081435,0,0.908134392205879,0.09186560779412066,0.9273741684859174,0.07262583151408263,0.906766162792473,0.09323383720752641,0.8969441954949187,0.10305580450508109,288
4FGL J2203.4+1725,75.68148,-29.639492,565.9498,-19.510398569655734,2.311638,0.029202657,0.07468473,4.5420237,-0.2623126,-0.50246626,4.719565E-4,0.6666667,-0.6576381,-0.6689848,-0.6995868,-0.78030896,6.510179137005309,LogParabola,AGN,0.015670702,0.045813028,3FGL J2203.4+1725,3FHL J2203.4+1725,fsrq,PKS 2201+171,0.99979776,0.98921496,0,0.915632372174579,0.08436762782542098,0.9304497240720675,0.06955027592793266,0.9165349089368097,0.08346509106319049,0.9000372653891109,0.09996273461088924,324
4FGL J2203.6+6751,108.10746,9.9513035,1097.6255,-22.316565999705944,2.6649938,0.2575514,0.14031233,1.2772937,0.0023455443,-0.8291258,0.006223208,0.6666667,-0.6392561,-0.8716007,-0.992464,-0.999467,2.047940398878875,PowerLaw,AGN,0.13467781,0.49501234,,,bcu,LQAC 330+067,0.9778109,0.0,8,0.9024868444521236,0.09751315554787719,0.9284077313982839,0.07159226860171619,0.8919718357933172,0.10802816420668275,0.880028957621114,0.11997104237888585,300
4FGL J2204.3+0438,64.68271,-38.656315,1008.3668,-21.538756840006197,2.3392997,0.14783019,0.31402123,3.1867957,0.06998191,-0.54374415,0.007146783,0.6666667,-0.57542014,-0.8392748,-0.5383126,-0.7503587,2.9400933440201946,LogParabola,AGN,0.13967393,0.5391739,3FGL J2204.4+0439,,bll,4C +04.77,0.99653435,0.0,0,0.9214991295432231,0.07850087045677748,0.929153489239929,0.07084651076007055,0.9157317209404195,0.08426827905958004,0.8947779196419966,0.10522208035800386,313
4FGL J2204.5+3634,89.305046,-15.181251,2647.3833,-22.38087946954147,2.2067864,0.14734055,-0.028933002,0.4871008,-0.9991882,0.9932366,2.7660988E-4,0.6666667,-0.78083384,-0.5938329,-0.7208927,0.023781234,1.9230455892103255,PowerLaw,AGN,0.05675754,0.17128329,,,bll,MG3 J220423+3632,0.9961779,0.0,0,0.9357559896590388,0.0642440103409604,0.934546333975993,0.06545366602400661,0.9231976201755775,0.07680237982442235,0.9127071748128,0.08729282518719968,290
4FGL J2205.5+6016,103.72043,3.7383177,2257.7803,-21.81707088743205,2.4070444,0.24382304,0.14554773,0.6088533,0.0330537,-0.24559234,0.0054627415,0.6666667,-0.58279973,-0.61888134,-0.72335577,-0.9999068,1.668440197028942,PowerLaw,PSR,0.20511739,0.7228574,,,PSR,PSR J2205+6012,1.0,0.0,8,0.9212170363438612,0.07878296365613824,0.9356002143788231,0.06439978562117679,0.9118629236659495,0.08813707633405109,0.9043009031285826,0.0956990968714176,300
4FGL J2206.8-0032,59.90249,-42.41217,1206.6876,-20.894546039427,2.254777,0.073241726,0.070256434,1.9568919,0.5773221,-0.48056164,9.7413E-4,0.6666667,-0.603059,-0.56698215,-0.8809968,-0.06282049,4.291533145978355,PowerLaw,AGN,0.0403071,0.12974183,3FGL J2206.9-0031,,bll,PMN J2206-0031,0.9800407,0.95020074,0,0.954090517712384,0.045909482287615884,0.9329845729480166,0.06701542705198345,0.9394034371562253,0.06059656284377521,0.9305823817080413,0.0694176182919593,296
4FGL J2207.1+4316,93.8545,-10.138291,4370.666,-21.565264219033928,2.0030725,0.2645295,0.27159435,2.415818,-0.9998866,0.9965192,0.0012708014,0.6666667,-0.63083243,-0.26618603,-0.28869703,-0.9999939,2.699253331242251,PowerLaw,AGN,0.15679705,0.3813609,,3FHL J2207.1+4315,bcu,87GB 220504.7+430144,0.99912727,0.8997032,0,0.9588897205775567,0.04111027942244303,0.9345007305785077,0.06549926942149295,0.9556122082268462,0.04438779177315386,0.9387447056758164,0.06125529432418348,304
4FGL J2207.5-5346,339.91895,-49.90619,780.74133,-21.204154057764427,2.4188657,0.062094502,0.05142955,1.4656473,-0.59699476,-0.58199275,9.464722E-4,0.6666667,-0.69178563,-0.69936866,-0.86323947,0.026057422,4.380411332362175,PowerLaw,AGN,0.03663149,0.10038869,3FGL J2207.8-5345,,fsrq,PKS 2204-54,0.99953234,0.999379,0,0.914844588507834,0.0851554114921659,0.9330688101765191,0.06693118982348122,0.9127648671158148,0.08723513288418447,0.8957625125267141,0.1042374874732854,303
4FGL J2207.6+0053,61.595863,-41.687332,1601.509,-22.59470254023712,2.349228,0.20297275,0.037223104,0.40957716,0.99655855,-0.69605327,0.0021119246,0.6666667,-0.6599702,-0.8116837,-0.07972108,-0.9998267,2.524613902731273,PowerLaw,AGN,0.09650032,0.35113,,,bcu,PMN J2207+0052,0.0,0.84255385,0,0.9368889418064134,0.06311105819358687,0.9338070312633182,0.06619296873668144,0.9383699987955365,0.06163000120446442,0.919470998328374,0.08052900167162617,321
4FGL J2208.1+4058,92.61841,-12.093593,646.7667,-22.220272136492333,2.8060179,0.24026059,0.69603217,3.608804,0.7967962,-0.39258775,0.006068575,0.6666667,-0.87128645,-0.72397965,-0.9999941,-0.9999998,2.379446010975431,PLSuperExpCutoff,PSR,0.09388121,0.23154043,,,PSR,PSR J2208+4056,1.0,0.0,0,0.9493562516383055,0.050643748361694434,0.9340293416296006,0.06597065837039855,0.9411086532195752,0.058891346780423785,0.9293013199378042,0.0706986800621962,310
4FGL J2208.2+0350,64.71281,-39.91976,2282.9617,-22.74205623805163,2.139975,0.26655877,0.20917341,1.6166476,-0.99144775,0.99988145,0.0031235388,0.6666667,-0.58984596,-0.4780915,-0.7342825,-0.999939,1.1731611471623766,PowerLaw,AGN,0.16794078,0.48409742,,,bll,SDSS J220812.70+035304.6,,0.0,0,0.9165789942781538,0.08342100572184614,0.9299026956655896,0.07009730433441089,0.9098549000699615,0.09014509993003816,0.9010315632947975,0.09896843670520153,293
4FGL J2209.4+4329,94.32097,-10.204122,1245.1185,-21.637718398221722,2.536722,0.108452894,-0.02803469,0.50433254,0.761596,-0.7374209,0.0010302439,0.6666667,-0.704618,-0.807353,-0.5434265,-0.6042573,2.972216605669459,PowerLaw,AGN,0.04821573,0.1160675,,,bcu,B3 2207+432,0.9979771,0.9264294,16,0.9392729537328303,0.06072704626716942,0.9300939727655501,0.06990602723444982,0.9392298471909512,0.060770152809049086,0.9233566543458792,0.07664334565412086,296
4FGL J2209.7-0451,55.649834,-45.539967,4071.9448,-21.82734794490696,1.8743153,0.102350906,-0.02238477,0.4800998,-0.8185458,-0.429503,2.4369717E-4,0.6666667,-0.22160941,-0.7023193,-0.4236215,0.033227682,1.816460703617355,PowerLaw,AGN,0.04444493,0.1441089,3FGL J2209.8-0450,3FHL J2209.7-0451,bll,NVSS J220941-045111,0.9987661,0.89431626,0,0.9315776040479817,0.0684223959520184,0.9286614469554983,0.071338553044502,0.9278005023598297,0.07219949764017054,0.9126634289960703,0.0873365710039296,289
4FGL J2209.8-5028,344.47772,-51.551514,630.7814,-22.749744011593894,2.6524308,0.16599368,0.0046701944,0.05518891,0.033304375,-0.6526326,0.0027661233,0.6666667,-0.77149785,-0.57551587,-0.9840895,-0.9999944,2.479447647202047,PowerLaw,AGN,0.079775915,0.2760472,,,bcu,PMN J2210-5030,0.9494,0.0,1,0.9566171132394837,0.04338288676051624,0.9324671478494049,0.06753285215059475,0.9512849488835332,0.04871505111646621,0.9331090361428226,0.0668909638571781,303
4FGL J2210.8+3203,87.49749,-19.553915,23882.102,-23.813937919636814,1.3983103,0.2770118,0.10161557,0.8172805,-0.9960142,-0.95426124,5.1636866E-4,0.6666667,0.723687,0.9988771,-0.7845935,0.16707806,2.4351153179991294,PowerLaw,AGN,0.13821921,0.4331848,,,bcu,1RXS J221058.3+320327,0.99196625,0.9189706,0,0.9189851605993662,0.08101483940063367,0.93067381978007,0.06932618021992935,0.9172381482676188,0.08276185173238135,0.9044192144731443,0.09558078552685592,292
4FGL J2211.0-0003,61.30206,-42.94579,4921.2446,-22.41384715305061,1.8350812,0.26477745,0.20562509,1.7012689,0.82904357,-0.66341174,0.0013975439,0.6666667,-0.43870357,-0.54574287,0.004164276,-0.7637229,2.4233594590764036,PowerLaw,AGN,0.15369995,0.47617918,,3FHL J2211.0-0003,bll,RX J2211.1-0003,0.99580485,0.9464754,0,0.9381417838164137,0.06185821618358585,0.9246342275467045,0.07536577245329562,0.9310736450395043,0.06892635496049565,0.9165981636076914,0.0834018363923082,277
4FGL J2211.2-1325,44.931927,-50.224983,458.57324,-22.348597455764633,2.752448,0.10699908,-0.0422966,0.5033929,-0.44615287,-0.61181575,3.0970736E-4,0.6666667,-0.90006447,-0.49871588,-0.9992579,0.99655277,2.541420688798772,PowerLaw,AGN,0.06436474,0.10862204,,,bcu,PKS 2208-137,0.9883595,0.96294487,4,0.950401393686204,0.049598606313795764,0.9331986248029823,0.06680137519701745,0.9410070284056036,0.05899297159439654,0.9270833911306697,0.0729166088693302,315
4FGL J2211.4-7040,319.2962,-40.98466,1708.4851,-22.440680326054867,2.3255947,0.10769506,-0.08256583,1.5722055,-0.7676508,-0.46968135,2.616126E-4,0.6666667,-0.7080356,-0.67705494,-0.53994024,-0.24032037,1.758811088129358,PowerLaw,AGN,0.040921316,0.1584208,3FGL J2212.3-7039,,bcu,PMN J2211-7039,0.9714903,0.0,0,0.9293575218263225,0.07064247817367776,0.9287624754685987,0.07123752453140177,0.928592567977675,0.07140743202232512,0.9153054824371811,0.08469451756281884,312
4FGL J2212.0+2356,82.24343,-26.079859,1006.3526,-20.51568029914318,2.2229416,0.06521896,0.10667888,3.35578,-0.51182574,-0.43893802,8.1341615E-4,0.6666667,-0.58650595,-0.6547476,-0.7178257,-0.50772595,1.5095019914676757,LogParabola,AGN,0.036024466,0.102254406,3FGL J2212.0+2355,3FHL J2212.0+2356,fsrq,PKS 2209+236,0.99971545,0.9880209,0,0.9531493026890734,0.046850697310927544,0.9324444222764987,0.06755557772350096,0.9471810224192156,0.052818977580784736,0.9316130439040057,0.06838695609599446,337
4FGL J2212.2-7251,317.10764,-39.592556,770.8322,-22.834821188128682,2.6649952,0.17656992,-0.063180916,0.7178838,-0.42703673,-0.6664694,0.002769613,0.6666667,-0.7204826,-0.643036,-0.88660586,-0.99992144,1.8277943278749347,PowerLaw,AGN,0.072879754,0.38441873,,,bcu,PMN J2211-7249,0.9812006,0.0,0,0.9492497046441568,0.0507502953558433,0.9365529159188767,0.06344708408112319,0.9497478944300444,0.05025210556995397,0.9269109863109364,0.07308901368906354,295
4FGL J2212.6+2800,85.163315,-22.986038,2026.2603,-21.451196238945595,2.0985775,0.100947045,0.09174972,1.8909209,-0.9070863,0.9993907,8.9325884E-4,0.6666667,-0.52897656,-0.56263703,-0.4750589,-0.6420657,2.2273728460748043,PowerLaw,AGN,0.055732846,0.16922817,3FGL J2212.6+2801,3FHL J2212.6+2759,bll,MG3 J221240+2759,0.99708784,0.9436726,0,0.9574064286706901,0.04259357132930984,0.9357999356788705,0.0642000643211293,0.9491416856447268,0.05085831435527293,0.9284350398960136,0.07156496010398627,277
4FGL J2212.8+0647,68.54599,-38.800877,1105.3153,-21.457173521965743,2.4355624,0.12630887,0.10737242,1.7977929,0.7353463,-0.5830362,0.002166515,0.6666667,-0.594181,-0.7865021,-0.7887371,-0.9998587,2.9784467812473236,PowerLaw,AGN,0.06896657,0.24127863,1FGL J2212.9+0654,,fsrq,TXS 2210+065,0.99906385,0.9573271,16,0.9326733271992106,0.0673266728007901,0.9269779901931114,0.07302200980688878,0.9328453826599722,0.06715461734002753,0.9105873355739714,0.08941266442602865,301
4FGL J2212.9-2526,26.486307,-54.569332,1105.8351,-21.55727513025701,2.2784188,0.10755804,0.10853336,1.8380125,0.9846247,-0.2325862,0.0016368799,0.6666667,-0.6783366,-0.5711809,-0.72215164,-0.9987731,3.2085750748067894,PowerLaw,AGN,0.06651145,0.19521706,3FGL J2213.1-2532,,fsrq,PKS 2210-25,0.97022146,0.94973344,0,0.936088522701086,0.06391147729891435,0.9287945071239989,0.07120549287600085,0.9279335645820825,0.07206643541791757,0.912484718603258,0.0875152813967416,316
4FGL J2213.5-4754,348.0459,-53.024975,4521.5854,-22.618068153358745,1.8544823,0.29806513,0.11725051,0.7564365,0.9957859,-0.9088609,0.0012205924,0.6666667,0.19061464,-0.5871632,-0.21239194,-0.62166524,2.4342739832456983,PowerLaw,AGN,0.1575636,0.44878045,3FGL J2213.6-4755,,bcu,SUMSS J221330-475426,0.9987967,0.0,0,0.9212820207162834,0.078717979283717,0.9360255992457291,0.06397440075427167,0.9213445792178238,0.0786554207821759,0.9068968622355086,0.09310313776449174,301
4FGL J2214.6+3000,86.85806,-21.672745,1068.0133,-18.956678654845636,2.076753,0.041815985,0.46893805,21.8553,0.44208938,-0.17132144,0.0010245839,0.6666667,-0.35845336,-0.66189635,-0.9999858,0.21434902,2.413293090314153,PLSuperExpCutoff,PSR,0.032691993,0.100369185,3FGL J2214.6+3000,,PSR,PSR J2214+3000,1.0,0.0,0,0.9363091473025218,0.06369085269747816,0.9311376922402929,0.06886230775970696,0.9209465861179406,0.07905341388205905,0.9144489499917319,0.08555105000826776,310
4FGL J2215.4+0544,68.13568,-39.981186,1869.0248,-22.44784862645245,2.262768,0.24243018,0.16499062,1.3532531,-0.3225938,0.99481094,0.0033926468,0.6666667,-0.85509336,-0.17647493,-0.8466055,-0.99762505,1.6748184118484235,PowerLaw,AGN,0.1467093,0.49139744,,,bcu,NVSS J221513+054454,,0.0,0,0.931776176949633,0.0682238230503666,0.9332356211919837,0.06676437880801664,0.9269724830731907,0.07302751692680878,0.9089383908500933,0.09106160914990684,306
4FGL J2215.4+6105,105.1843,3.708281,1457.3826,-21.477138619731587,2.5574923,0.21726958,0.2686346,2.9583201,0.99124736,-0.5308224,0.0043922095,0.6666667,-0.74744135,-0.7054462,-1.0,0.99525476,1.5332317552161934,PowerLaw,AGN,0.13385478,0.47649083,,,bcu,NVSS J221507+610506,,0.0,8,0.9323352477012299,0.06766475229877063,0.9286299067438706,0.07137009325612917,0.9305707303430893,0.06942926965691043,0.9220621240053708,0.07793787599462942,299
4FGL J2215.6+5135,99.87238,-4.1691537,1515.4072,-19.84352550321552,2.2204852,0.04858052,0.26608637,8.075392,-0.39587548,-0.29354706,7.2809897E-4,0.6666667,-0.45026618,-0.6280747,-0.86231154,-0.8609526,2.1696558052705486,PLSuperExpCutoff,PSR,0.026847905,0.085171044,3FGL J2215.6+5134,3FHL J2215.6+5134,PSR,PSR J2215+5135,1.0,0.0,0,0.9540937089510906,0.04590629104891,0.9331482634005193,0.06685173659948089,0.9498223410823952,0.05017765891760513,0.9345365276012744,0.06546347239872558,301
4FGL J2216.8+3103,87.93132,-21.106506,830.62006,-22.42958000778669,2.6008368,0.26226026,0.21310465,1.6246601,-0.8128044,-0.071353294,0.0061106584,0.6666667,-0.77662593,-0.73438996,-0.99947417,-0.7146375,2.5577882398001637,PowerLaw,AGN,0.17949949,0.522518,,,fsrq,S3 2214+30,0.99453247,0.94882995,0,0.9599399589263697,0.04006004107363007,0.9326458479158947,0.06735415208410503,0.9514865433234851,0.048513456676514806,0.9401987419367783,0.05980125806322154,284
4FGL J2216.9+2421,83.50582,-26.447838,1203.2572,-21.061929372298316,2.2886872,0.07892523,0.054421373,1.3997887,0.92057663,-0.54910195,9.1067824E-4,0.6666667,-0.6925981,-0.59157187,-0.5931948,-0.8749251,3.5888618521289177,PowerLaw,AGN,0.041188404,0.13112135,3FGL J2217.0+2421,3FHL J2216.9+2420,bll,B2 2214+24B,0.9997947,0.9800588,0,0.9472309247850594,0.05276907521494087,0.9312981120280538,0.06870188797194637,0.945519134689847,0.054480865310152775,0.923346808157177,0.07665319184282336,308
4FGL J2218.6+1941,80.51595,-30.313402,981.0363,-22.610363173075108,2.5302696,0.2247093,0.105919644,0.74424577,-0.26543295,-0.43537965,0.004609682,0.6666667,-0.8153692,-0.45330372,-0.998793,-0.8500842,2.312391267000538,PowerLaw,AGN,0.15393484,0.4381316,,,bcu,GALEXASC J221854.64+193841.6,0.9445571,0.0,0,0.9378286039764476,0.06217139602355218,0.9330043928928823,0.06699560710711794,0.933327046102509,0.06667295389749121,0.9200920931031202,0.07990790689687999,304
4FGL J2219.2+1806,79.457405,-31.634417,867.04047,-20.32015738971466,2.2298052,0.054209076,0.09051977,3.5011764,0.9974643,-0.38434067,7.27718E-4,0.6666667,-0.6316391,-0.53949517,-0.7668215,-0.8713747,6.269837447408749,LogParabola,AGN,0.02873213,0.08792172,3FGL J2219.2+1806,3FHL J2219.1+1806,fsrq,MG1 J221916+1806,0.9997605,0.9681425,0,0.9153599246464189,0.08464007535358119,0.9224003155593522,0.07759968444064863,0.9060694322049259,0.09393056779507458,0.9006297344702455,0.09937026552975424,302
4FGL J2219.2-0342,59.000404,-46.803753,384.9275,-22.47036949992257,2.8928337,0.15416059,0.059950463,0.5757177,-0.45140788,-0.675832,0.006454384,0.6666667,-0.86128366,-0.82050526,-0.9960877,0.313635,2.2134079535766134,PowerLaw,AGN,0.107999675,0.3442202,,,fsrq,PKS 2216-03,0.87295747,0.99897295,2,0.9445589580636296,0.055441041936370984,0.9326592895769757,0.06734071042302414,0.9368650170912531,0.06313498290874675,0.926021024690433,0.07397897530956671,287
4FGL J2220.5+2813,86.819084,-23.863573,2975.484,-21.979950633075013,1.9946058,0.13572289,0.0061968714,0.101032495,0.95839167,-0.80865395,4.364445E-4,0.6666667,-0.44885445,-0.54844004,-0.27329734,-0.6937055,1.6373559940204594,PowerLaw,AGN,0.056816507,0.17917895,3FGL J2220.3+2812,3FHL J2220.5+2813,bll,RX J2220.4+2814,0.9990704,0.9273144,0,0.9626789702394216,0.0373210297605792,0.9332409080797531,0.06675909192024722,0.9558402949310135,0.04415970506898688,0.93455897845537,0.06544102154463069,299
4FGL J2221.5-5225,340.35318,-52.383114,2254.5637,-20.898768419660733,1.7790759,0.0751358,0.08848893,3.0346973,0.9982641,0.027422205,3.1528622E-4,0.6666667,-0.28672826,-0.3597384,-0.38688737,-0.57898384,3.2318027749121945,LogParabola,AGN,0.032237753,0.097796485,3FGL J2221.6-5225,3FHL J2221.5-5226,bll,PMN J2221-5224,0.99990827,0.98405045,0,0.9578314197757082,0.04216858022429201,0.9298879996075717,0.07011200039242776,0.9515586207921892,0.0484413792078098,0.9450199472741042,0.0549800527258956,288
4FGL J2221.9-3504,9.548246,-57.24028,580.00244,-22.619592521930663,2.5991964,0.23258679,0.33035713,1.842068,0.9946403,-0.48497388,0.009118011,0.6666667,-0.7338992,-0.9177917,-0.99998146,0.99996215,3.8816331679700298,PowerLaw,AGN,0.21943125,0.54606336,3FGL J2222.3-3500,,fsrq,NVSS J222227-350942,0.93666965,0.80513555,0,0.9328159944479462,0.06718400555205299,0.9336901686052068,0.06630983139479263,0.9274204716712378,0.07257952832876202,0.9105872407335908,0.08941275926640936,294
4FGL J2223.0+6746,109.58522,8.831705,1958.7181,-22.053516116365508,2.4294376,0.21044524,0.11698547,1.0750746,0.9939224,-0.7814727,0.001931452,0.6666667,-0.47798517,-0.7457591,-0.99997795,0.9996594,1.3008836368349277,PowerLaw,AGN,0.13771243,0.33267644,,,bcu,TXS 2221+675,0.9802702,0.91941094,8,0.9342901882276574,0.06570981177234266,0.9351070715448416,0.06489292845515823,0.9290930800113676,0.07090691998863176,0.9147218707699791,0.08527812923002139,286
4FGL J2223.3+0102,65.220085,-44.604538,4169.948,-22.56629704400338,1.9456439,0.33852968,0.0782063,0.4694391,0.9942926,-0.92582643,0.001561506,0.6666667,-0.37728983,-0.2366053,-0.62420976,-0.16423476,2.721557076832234,PowerLaw,AGN,0.1914259,0.5125692,3FGL J2223.3+0103,1FHL J2223.4+0104,bll,SDSS J222329.56+010226.6,0.995817,0.0,0,0.9312714614547544,0.0687285385452455,0.9305905457180486,0.06940945428195157,0.929681452756474,0.07031854724352643,0.9097107933718596,0.09028920662814069,289
4FGL J2223.4+5814,104.46763,0.77289206,767.5979,-21.492646962063276,2.7583854,0.19708408,0.21270761,1.907981,0.9999184,-0.643781,0.006823045,0.6666667,-0.76455986,-0.86609495,-1.0,1.0,0.7300919249036525,PowerLaw,AGN,0.13905169,0.39406076,,,bcu,SSTSL2 J222330.04+581350.9,0.9821908,0.84718037,9,0.9229644233897294,0.07703557661027041,0.9323479093053509,0.06765209069464856,0.9191158801321615,0.08088411986783878,0.9078846731676862,0.0921153268323142,316
4FGL J2224.0-1127,50.031834,-52.067787,2690.795,-22.289603294374942,2.0967262,0.2858784,0.28378057,2.0017517,-0.9250951,-0.024439082,0.0036470192,0.6666667,-0.6298387,-0.40184686,-0.80670136,-0.9991896,2.399355668442411,PowerLaw,AGN,0.19083656,0.64525425,3FGL J2224.6-1122,,bll,PKS 2221-116,0.99743426,0.9603978,0,0.9314701143824013,0.06852988561759842,0.9317445347396012,0.06825546526039872,0.9212869208431792,0.07871307915682157,0.912271058004118,0.08772894199588159,310
4FGL J2224.5+0353,68.39263,-42.893845,3903.3503,-22.664851926254137,1.9533154,0.22113073,0.061717294,0.6470854,-0.9992542,0.9963784,9.2121505E-4,0.6666667,0.18922451,-0.81416327,0.033904485,-0.61794794,2.469017401482899,PowerLaw,AGN,0.107374065,0.30005977,3FGL J2224.4+0351,,bcu,1RXS J222426.5+035445,0.9965008,0.85306185,0,0.936685811879626,0.06331418812037358,0.9269625656554462,0.07303743434455379,0.942579268125249,0.05742073187475136,0.9194368072847561,0.0805631927152437,289
4FGL J2225.5-1114,50.644466,-52.271626,1929.533,-22.21982861523383,2.2111878,0.3837546,0.37857383,2.3756497,0.14527775,0.3568059,0.0049388846,0.6666667,-0.53076047,-0.43160152,-0.9776437,-0.9909839,2.8066215941932326,PowerLaw,AGN,0.2372653,0.8298728,3FGL J2224.6-1122,,bll,PKS 2223-114,0.99594223,0.91562057,18,0.9359168548638606,0.06408314513613958,0.9277693424533349,0.07223065754666516,0.9271696027314726,0.0728303972685266,0.9214011675650675,0.07859883243493215,315
4FGL J2225.6+2120,83.19211,-30.058401,464.33313,-22.309172249423582,2.811361,0.18522112,0.25687772,2.4265919,-0.4105493,-0.7884959,0.0072568213,0.6666667,-0.7779136,-0.9187845,-0.99837893,0.030311208,3.210140194047977,PowerLaw,AGN,0.1364786,0.40500847,,,fsrq,PKS 2223+21,0.9900395,0.97516626,0,0.9288844381737082,0.07111556182629189,0.9312739832574146,0.06872601674258483,0.9290882519000904,0.07091174809990988,0.9124503009783435,0.08754969902165702,315
4FGL J2225.7-0457,58.942257,-48.832916,584.10114,-20.52744730310759,2.419584,0.06572166,0.10417067,3.1354275,-0.17982122,-0.53594494,0.0013111429,0.6666667,-0.7055565,-0.67626697,-0.8458186,-0.99999976,5.1178499857030255,LogParabola,AGN,0.036592454,0.11225816,3FGL J2225.8-0454,,fsrq,3C 446,0.99931425,0.9998907,0,0.9107370172806012,0.08926298271939827,0.9305011428824845,0.0694988571175153,0.9013659572770424,0.09863404272295721,0.8881219436536928,0.1118780563463066,307
4FGL J2226.5+6901c,110.53496,9.713673,8049.126,-22.735775952216326,1.9162894,0.8255651,0.9996861,1.7688177,-0.99962986,0.99934274,0.001266935,0.6666667,-0.45601672,-0.68858975,0.09616962,-0.6541855,1.9930730595944859,PowerLaw,AGN,0.026058974,0.004018762,,,bcu,NVSS J222625+690207,,0.0,32,0.9508363268345355,0.04916367316546395,0.9302490913262783,0.06975090867372115,0.9374461092680364,0.0625538907319636,0.9308550518166652,0.06914494818333464,320
4FGL J2226.6+0210,67.15557,-44.46487,7376.1895,-22.995184295161145,1.732848,0.25705978,0.14177492,1.1657627,-0.99958235,-0.9893737,8.8006747E-4,0.6666667,0.9998832,-0.4524881,-0.37457263,-0.34398973,2.5391044406249694,PowerLaw,AGN,0.13975306,0.39260936,,,bcu,2MASS J22263636+0210373,0.998165,0.9200067,0,0.9451563023310797,0.05484369766892055,0.932847667999919,0.0671523320000816,0.9388661705624642,0.06113382943753553,0.9233513038800029,0.0766486961199973,298
4FGL J2226.8+0051,65.83239,-45.37571,1341.6647,-21.687067794157457,2.4209044,0.2119831,0.36325392,3.284071,0.97824824,0.09741757,0.0053878417,0.6666667,-0.80042815,-0.6775859,-0.9999525,-0.90823925,2.18539137359355,LogParabola,AGN,0.16601026,0.46891186,,,fsrq,PKS B2224+006,0.9967963,0.9511913,16,0.9315569796213296,0.06844302037867064,0.9292595159589534,0.07074048404104609,0.932004468233954,0.06799553176604645,0.9162629997175001,0.0837370002824997,302
4FGL J2227.9+0036,65.82816,-45.742004,3078.337,-21.118710952583047,2.0575054,0.13513434,0.18793638,2.5902514,0.9999431,-0.5309462,0.0012946429,0.6666667,-0.29365823,-0.4678121,-0.75671065,-0.3964794,2.326037252971163,PowerLaw,AGN,0.08750115,0.27757788,3FGL J2227.8+0040,3FHL J2227.8+0036,bll,PMN J2227+0037,0.9992973,0.943366,0,0.9431468182597752,0.0568531817402246,0.9344901553020715,0.06550984469792867,0.9297924921655087,0.07020750783449096,0.916416635802656,0.08358336419734416,307
4FGL J2227.9-3031,18.10496,-58.515152,2854.554,-22.75166580955601,1.9893371,0.18800558,9.04457E-4,0.0074972156,-0.9999998,0.9999998,6.0753175E-4,0.6666667,-0.3917117,-0.80284965,-0.08927252,-0.40972027,2.5468556649171847,PowerLaw,AGN,0.08280226,0.24468178,1FGL J2227.7-3036,,rdg,PKS 2225-308,0.99023324,0.9665893,0,0.9114435992425945,0.08855640075740556,0.9360746657316811,0.06392533426831984,0.9042334383401421,0.09576656165985845,0.8891955788230002,0.11080442117699943,295
4FGL J2228.5+2211,84.40957,-29.792854,1414.6581,-22.08575715985366,2.3537972,0.18846832,0.19451146,1.9208323,-0.9134392,0.994997,0.003219723,0.6666667,-0.5090943,-0.8541714,-0.5019327,-0.9994945,1.6606104214435895,PowerLaw,AGN,0.12990263,0.3816881,,,bcu,87GB 222614.9+215540,,0.0,0,0.9326799900208097,0.0673200099791901,0.9262349062493134,0.07376509375068635,0.9329490602417698,0.06705093975822984,0.9150838686095378,0.0849161313904625,331
4FGL J2228.6-1636,43.123074,-55.38391,2631.71,-22.085092713798765,2.013928,0.1468859,0.015109677,0.23488182,-0.9444092,-0.056060623,5.7325047E-4,0.6666667,-0.34739977,-0.56016934,-0.7094855,-0.10019215,3.260260722452233,PowerLaw,AGN,0.06815913,0.19710517,3FGL J2228.5-1636,,bcu,2MASS J22283018-1636432,0.9806683,0.0,0,0.9299602404482418,0.07003975955175888,0.9312494024532141,0.06875059754678578,0.9238575992606184,0.07614240073938133,0.9145168621568412,0.08548313784315884,279
