Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,CLASS2,ASSOC1,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J1729.9-2403,2.268316,5.562857,-20.45286705797156,2.6038094,0.18919899,0.66891575,6.192811,0.99164593,-0.3401454,0.00970066,-0.6198026,-0.90880054,-0.9799833,-0.9636416,1.001244228681789,6.922369528718716,LogParabola,0.20494753,0.7953418,3FGL J1729.7-2408,,unk,,1RXS J173013.1-240234,,0.0,0.8585471,0,0.4163697457006497,0.5836302542993551,0.009852280879167164,0.990147719120833,0.007341658428422221,0.9926583415715782,0.3498924072716684,0.6501075927283322,0.0,0.0,0.0,0.0
4FGL J1730.1-3422,353.6468,-0.14280199,-19.78699172801694,2.625872,0.29283565,0.32081172,3.5173147,0.047847547,0.6123681,0.012045052,-0.75881976,-0.762185,-0.9699997,0.23452206,1.2157632270553032,7.098404894361179,LogParabola,0.1266945,0.82621634,,,unk,,NVSS J173013-342115,,0.0,0.94461894,26,0.6924303825290984,0.30756961747089895,0.5502517942095628,0.4497482057904375,0.35052504782784716,0.6494749521721521,0.5528130178699603,0.44718698213003905,0.0,0.0,0.0,0.0
4FGL J1731.2-3234,355.27698,0.6607439,-19.563707548933486,2.5112712,0.15181106,0.33670902,4.7836733,-0.8724762,0.7063603,0.002315908,-0.41218442,-0.6048883,-0.8903553,-0.999765,0.9306490548273965,7.542239284705199,LogParabola,0.11050377,0.35469893,2FGL J1731.6-3234c,,spp,,SNR G355.4+00.7,,0.8,0.0,4,0.010954476116070424,0.9890455238839033,0.34581065534706906,0.6541893446529309,0.10275934485179247,0.8972406551482076,0.1596757042004096,0.8403242957995898,0.0,0.0,0.0,0.0
4FGL J1732.8-3725,351.39914,-2.2613597,-21.111526263273763,2.461022,0.21480906,0.1620286,1.9996945,-0.98475593,0.99834883,0.0026909132,-0.8195274,-0.56384534,-0.7779643,-0.999379,2.1056212219170622,7.533457692693962,PowerLaw,0.106318235,0.36219913,,,unk,,1RXS J173250.4-372144,,0.0,0.99843127,1,0.990357431591285,0.009642568408732717,0.9793198660613772,0.020680133938622326,0.9812581691458819,0.01874183085411739,0.9665085951968189,0.0334914048031813,0.0,0.0,0.0,0.0
4FGL J1733.7-4734,342.89697,-7.876223,-21.34549140948064,2.0251992,0.085991755,-0.074534975,2.3319552,0.72339064,-0.64175755,1.5097341E-4,-0.81855696,-0.2968948,-0.3287553,-0.4972135,1.862378082232047,8.468986203166669,PowerLaw,0.030617746,0.15008968,,3FHL J1733.8-4734,snr,,SNR G343.0-06.0,,0.8,0.0,0,0.9990751683240037,0.0009248316759834506,0.9911968782143886,0.008803121785610034,0.9958280477787232,0.004171952221276107,0.9963090565379983,0.0036909434620022684,0.0,0.0,0.0,0.0
4FGL J1735.7-3026,357.59207,1.0220912,-20.217903133686136,2.3500774,0.21456856,0.9999872,7.1331244,-0.12554105,-0.9828254,0.0017265958,0.999932,-0.4714024,-0.9643652,-0.99939036,1.2999204205770734,7.943622921001737,LogParabola,,1.356E-4,,,glc,,Terzan 1,,0.8899094,0.9928104,2048,0.0014316858150792088,0.9985683141849221,0.09359349196635174,0.9064065080336483,0.02708418198966587,0.9729158180103347,0.13893034671571453,0.8610696532842855,0.0,0.0,0.0,0.0
4FGL J1735.9-3342,354.86386,-0.77305466,-21.679073894810895,1.8082917,0.22476304,0.002018311,0.0,-0.5533969,0.5226259,5.898241E-4,-0.27969858,-0.7129648,-0.5349442,0.087413184,2.35561238918887,9.724773959207207,PowerLaw,0.09450761,0.65553564,,,spp,,SNR G354.8-00.8,,0.8,0.0,0,0.9994957154732516,0.000504284526732513,0.9967296916652116,0.003270308334788114,0.9970561332660193,0.0029438667339815117,0.9919333830048342,0.008066616995167298,0.0,0.0,0.0,0.0
4FGL J1736.2-4443,345.56366,-6.7261524,-19.60227980767936,2.3067732,0.068565786,0.37898326,9.669839,0.9999807,-0.1427939,0.0016005895,-0.41439405,-0.65966564,-0.96327686,-0.99999785,1.590000304112195,7.0712648276546775,LogParabola,0.05306112,0.17445916,3FGL J1736.2-4444,,glc,,NGC 6388,,0.99686146,0.0,0,0.01767739269183366,0.9823226073081901,0.0489163068955799,0.951083693104419,0.031038181060966973,0.9689618189390331,0.012743430347844765,0.9872565696521557,0.0,0.0,0.0,0.0
4FGL J1736.4-4052,348.86017,-4.70785,-21.719133430722426,2.28547,0.19953798,0.055629004,0.72156405,0.19067863,-0.74921215,0.0018479346,-0.8282562,-0.119664416,-0.717752,-0.6146126,1.7592977836835575,7.780834914704132,PowerLaw,0.08809119,0.1889207,,,unk,,1RXS J173638.5-405203,,0.0,0.9264522,4,0.9997031423951058,0.00029685760489149077,0.992869187056624,0.00713081294337582,0.9959932348632567,0.004006765136744396,0.9898888254506816,0.010111174549318926,0.0,0.0,0.0,0.0
4FGL J1737.5-0313,21.337915,14.826687,-21.292291363981157,2.334142,0.26595706,0.65362054,4.1206546,-0.99716735,0.9999481,0.0043065865,-0.041952837,-0.7577123,-0.9999947,0.92406654,2.30165654618313,7.357079811944943,LogParabola,0.25462636,0.45407557,,,glc,,NGC 6402,,0.9886703,0.0,0,0.840875326853841,0.15912467314616996,0.7191855491281525,0.2808144508718463,0.7744033285804335,0.22559667141956702,0.7548778517275214,0.24512214827247802,0.0,0.0,0.0,0.0
4FGL J1740.3-3058c,357.66888,-0.10477674,-19.380332078980828,2.4665804,0.23172984,0.27029133,4.060934,0.8872991,0.52981204,0.0051420806,-0.6174362,-0.69546956,-0.8940904,-0.3227416,1.5047768311718024,7.874197533670686,LogParabola,0.12087629,0.661738,3FGL J1741.1-3053,,snr,,MSH 17-39,,0.8,0.99720895,288,0.8733242007010313,0.12667579929898293,0.3996330746522713,0.6003669253477278,0.12570051319858308,0.8742994868014178,0.4633106697265982,0.5366893302734015,0.0,0.0,0.0,0.0
4FGL J1741.1-5341,338.19125,-12.023618,-22.006818834224187,2.5913355,0.20581324,0.17270906,1.6926249,0.03171113,-0.77541894,0.0038789704,-0.5842213,-0.7292926,-0.91184103,-0.99699086,1.9512041262031208,7.1721270654896845,PowerLaw,0.12252958,0.4354882,,,glc,,NGC 6397,,0.9592272,0.0,0,0.9993149154528519,0.0006850845471305349,0.9915107745968721,0.008489225403127907,0.9866984867028715,0.013301513297129286,0.9827415313260542,0.017258468673945038,0.0,0.0,0.0,0.0
4FGL J1741.4-3046c,357.95563,-0.20296334,-19.493391953669786,2.5401075,0.24044189,0.3762681,5.115214,-0.99806315,0.9822671,0.0065633464,-0.5647803,-0.72226954,-0.8116482,-0.9999988,1.562664641495253,7.693629396555043,LogParabola,0.13047469,0.8715883,3FGL J1741.1-3053,,unk,,NVSS J174122-304712,,0.0,0.8954852,304,0.9662887825193993,0.03371121748061595,0.4273437592802084,0.5726562407197922,0.1713913580862771,0.8286086419137236,0.4395659022978445,0.5604340977021555,0.0,0.0,0.0,0.0
4FGL J1743.9-1824,8.802528,5.801838,-20.712678512152763,2.4987824,0.23502325,0.9997221,6.2230067,0.77418053,-0.6843387,0.012171688,-0.39956677,-0.90058064,-0.9997563,0.047571667,1.077623970696628,7.1322593443772035,LogParabola,,0.01151162,,,unk,,TXS 1740-184,,0.0,0.85997456,2048,0.7633130379273033,0.23668696207269782,0.009656305715809142,0.9903436942841899,0.00917976835482916,0.9908202316451707,0.3493259228356085,0.6506740771643909,0.0,0.0,0.0,0.0
4FGL J1744.5-2612,2.2042766,1.6288257,-20.707379095576,2.3246803,0.13774882,0.07414566,1.2590474,-0.9415774,0.9492818,0.0012009697,-0.7041761,-0.6637899,-0.6003496,-0.5584322,2.3577513167040194,7.951783848202934,PowerLaw,0.06810968,0.12374958,,3FHL J1744.5-2609,unk,,1RXS J174419.9-261230,,0.0,0.8306798,8,0.9958981611644336,0.004101838835544597,0.9576675593104628,0.042332440689536864,0.9600273972224738,0.03997260277752679,0.9662768342219545,0.033723165778045884,0.0,0.0,0.0,0.0
4FGL J1745.6-2859,359.9525,-0.038937435,-16.797721079671657,2.3155105,0.028280769,0.19050306,15.75093,0.5276056,-0.19902797,5.146108E-4,-0.509822,-0.6493666,-0.78339505,-0.6684842,1.1680444426067265,8.312485991330735,LogParabola,0.014767284,0.076420926,3FGL J1745.6-2859c,3FHL J1745.6-2900,spp,,Galactic Centre,,0.9881401,0.9995815,770,0.017330962968944978,0.9826690370310645,0.03257023594774652,0.9674297640522543,1.2579328360138531e-05,0.9999874206716385,0.26380424567859245,0.7361957543214073,0.0,0.0,0.0,0.0
4FGL J1745.7-2506,3.2910044,1.9643903,-20.379100789126255,2.6563222,0.3485016,0.8904731,4.196297,-0.6651272,0.024428617,0.011034954,-0.4157065,-0.8644099,-0.86714375,-0.99593955,1.6160525118572273,7.341735797291199,LogParabola,,1.2775677,,,unk,,1RXS J174535.1-250440,,0.0,0.87264824,2072,0.21506424776492172,0.7849357522350932,0.11637011062501047,0.88362988937499,0.04834119613271031,0.9516588038672896,0.4911058034126657,0.508894196587334,0.0,0.0,0.0,0.0
4FGL J1746.2-3342c,355.99493,-2.590946,-20.904881458387337,2.439942,0.26424414,0.14614797,1.9195205,0.82642484,-0.3173442,0.0021717874,-0.80162114,-0.6595032,-0.59791017,-0.9999821,2.4952242100085056,7.771043003109871,PowerLaw,0.13039373,0.28779626,,,spp,,SNR G355.9-02.5,,0.8,0.0,49,0.9994421820696565,0.0005578179303246723,0.9860110554693393,0.013988944530659473,0.9844103834194634,0.015589616580536102,0.9698959289466548,0.030104071053345137,0.0,0.0,0.0,0.0
4FGL J1746.4-2852,0.15024136,-0.115954146,-17.965619586096025,2.4133744,0.10013875,0.55672574,10.423136,-0.9999802,0.9996865,0.0023037256,-0.18829216,-0.5987484,-0.8571541,-0.8462688,2.0924698028100557,8.082653905916933,LogParabola,0.101584926,0.35383934,3FGL J1746.3-2851c,3FHL J1746.2-2852,pwn,,PWN G0.13-0.11,,0.0,0.0,274,0.0005634726690160563,0.9994365273310023,0.009022797874899305,0.9909772021251,0.0003987291119216774,0.9996012708880785,0.07302137259449476,0.9269786274055057,0.0,0.0,0.0,0.0
4FGL J1748.0-2446,3.8451054,1.6919147,-18.189259676442006,2.3585289,0.04507433,0.3562684,15.193113,-0.14363165,-0.28994492,8.6864637E-4,-0.44892073,-0.6448368,-0.91587955,-0.85712045,1.722286562973015,7.334076250388338,LogParabola,0.034815356,0.10733437,3FGL J1748.0-2447,3FHL J1748.0-2446,glc,,Terzan 5,,0.9958471,0.99580383,0,0.00027038872932738656,0.9997296112706858,0.004995590886905562,0.995004409113095,8.380129918103229e-05,0.9999161987008195,0.010852544599679348,0.9891474554003199,0.0,0.0,0.0,0.0
4FGL J1748.9-2021,7.7388268,3.7930086,-19.970385034870155,2.4529266,0.097355366,0.28235546,5.4087067,-0.50665116,-0.48310232,0.0023530624,-0.5842446,-0.7280789,-0.87333727,-0.6549469,1.853055102988391,7.421518404063461,LogParabola,0.07572779,0.24792697,3FGL J1748.9-2021,,glc,,NGC 6440,,0.9923778,0.0,0,0.07216550073303431,0.9278344992669646,0.10240209243883246,0.8975979075611695,0.13460510449107546,0.8653948955089251,0.24008251031259983,0.7599174896873999,0.0,0.0,0.0,0.0
4FGL J1750.3-3702,353.54715,-5.019157,-20.007616852414397,2.3858237,0.07923963,0.29507446,6.24169,0.9788638,0.5264145,0.0021924386,-0.60746706,-0.723831,-0.8547786,-0.6207629,2.1173569418768863,7.1869127450025045,LogParabola,0.06536095,0.21648283,3FGL J1750.2-3704,,glc,,NGC 6441,,0.9865396,0.99726915,0,0.4427056458749194,0.5572943541250844,0.17701199114893967,0.8229880088510604,0.48750320130106856,0.5124967986989314,0.2517554265880667,0.7482445734119323,0.0,0.0,0.0,0.0
4FGL J1750.4-3023,359.29095,-1.6569246,-20.666339336020997,2.445435,0.3115345,0.5786858,3.1637275,0.82514626,-0.4580393,0.005698607,-0.35561976,-0.7671295,-0.8664479,-0.97769713,1.0118450225060074,7.5046999917672235,LogParabola,0.3355208,0.69090134,,,unk,,1RXS J175019.0-302654,,0.0,0.8568813,25,0.9450125868599952,0.05498741314001928,0.5740366711887495,0.42596332881125065,0.32823489624706725,0.6717651037529321,0.6725449405818618,0.3274550594181384,0.0,0.0,0.0,0.0
4FGL J1750.8-3106,358.7269,-2.0991044,-20.8839190301453,2.379513,0.40314534,0.9795976,3.7570956,-0.020800032,0.9482579,0.012312239,-0.03802239,-0.4894495,-0.94673204,-0.4371906,1.7616839813971166,7.8586642256675905,LogParabola,,0.11182185,,,unk,,1RXS J175042.7-310312,,0.0,0.86158663,2053,0.9466385881610241,0.053361411838964014,0.639861134324526,0.3601388656754732,0.40530934789376366,0.5946906521062363,0.6469486149693898,0.35305138503061045,0.0,0.0,0.0,0.0
4FGL J1753.2-2848,0.9649363,-1.3569818,-20.648769255721493,2.5180585,0.33835632,0.8622663,3.5060828,-0.41369024,0.46321127,0.0055189873,-0.059889283,-0.6756341,-0.999977,0.67952174,0.7939041491028935,7.5942385046349985,LogParabola,0.26281294,0.73449457,,,unk,,1RXS J175328.7-285014,,0.0,0.8463787,26,0.06203853325170165,0.9379614667482963,0.06579938591171869,0.9342006140882815,0.03819256886934929,0.9618074311306511,0.4847502187237651,0.5152497812762348,0.0,0.0,0.0,0.0
4FGL J1757.7-2337,5.9550467,0.3742167,-20.214757561812487,2.3073604,0.20849176,0.24720234,2.7927604,0.28120804,-0.33431092,0.004846043,-0.5583587,-0.5404759,-0.8936191,-0.19501515,0.23750854880599961,8.428449055885421,PowerLaw,0.16269508,0.9687485,,,spp,,SNR G006.1+00.5,,0.8,0.0,4,0.45619030207791106,0.5438096979220918,0.05628847844196009,0.9437115215580404,0.01627474506643266,0.9837252549335662,0.5842226189913097,0.4157773810086895,0.0,0.0,0.0,0.0
4FGL J1758.6-2404,5.6631737,-0.03711076,-19.51291160874582,2.3757007,0.12471544,0.100129165,2.4791703,0.25671244,0.24031629,0.0010109228,-0.8331165,-0.64877415,-0.5936492,-0.8979652,2.2899223839255813,8.199853981488161,PowerLaw,0.050208177,0.19215332,3FGL J1758.8-2402,,unk,,1RXS J175835.5-240203,,0.0,0.8773605,4,0.6743644043941601,0.32563559560584887,0.5894689031645723,0.4105310968354271,0.4437897991572371,0.5562102008427633,0.7530988174043225,0.24690118259567864,0.0,0.0,0.0,0.0
4FGL J1759.1-2347c,5.9618254,0.015929269,-20.407625932476638,2.2479072,0.85037696,0.13254525,1.7330537,-0.9540118,-0.8786249,0.0011753658,0.98802,-0.6746972,-0.6924593,-0.6178713,1.9218719328666336,8.86974409919585,PowerLaw,0.25097203,0.23646334,3FGL J1758.8-2346,,unk,,1RXS J175851.9-234511,,0.0,0.8287774,48,0.022887413381304764,0.9771125866186832,0.9246064852292694,0.07539351477073147,0.7611519770976166,0.23884802290238316,0.7317673575897833,0.26823264241021694,0.0,0.0,0.0,0.0
4FGL J1759.7-2141,7.8532906,0.9398861,-19.793446904049954,2.4230487,0.12836482,0.21888097,3.6748598,0.9953568,-0.7602696,0.001349112,-0.4917654,-0.6362459,-0.79364353,-0.99989384,2.024102631854528,7.555828050894679,LogParabola,0.08424466,0.21453688,3FGL J1759.6-2141,,unk,,NVSS J175946-214231,,0.0,0.8850358,0,0.024127238065027538,0.9758727619349661,0.25822739105232473,0.7417726089476753,0.23491908658711036,0.7650809134128889,0.5062891121614523,0.4937108878385476,0.0,0.0,0.0,0.0
4FGL J1800.7-2355,6.0274425,-0.37166527,-19.976886506859802,2.1767375,0.1960378,0.11272782,1.8190264,-0.94264174,0.86123294,3.7405075E-4,0.08964089,-0.75428194,-0.36219305,-0.86481106,1.4685308625785252,8.912421508578792,PowerLaw,0.09320165,0.20656756,1FGL J1800.5-2359c,3FHL J1800.7-2357,unk,,NVSS J180041-235622,,0.0,0.9542862,0,0.18474651435034453,0.8152534856496628,0.7670157438586377,0.23298425614136214,0.6050272535189173,0.3949727464810835,0.7708783409435677,0.22912165905643153,0.0,0.0,0.0,0.0
4FGL J1801.3-2326e,6.526576,-0.25105163,-17.286056392847424,2.269846,0.053005923,0.13511743,9.094506,0.1963601,0.9563195,7.5214397E-4,-0.6646472,-0.6407334,-0.772289,-0.60278696,0.41459266506448034,8.345923615861512,LogParabola,0.019183207,0.1302989,3FGL J1801.3-2326e,3FHL J1801.6-2327,SNR,,W 28,,,,0,0.007995706147816847,0.9920042938522049,0.006649930882550408,0.9933500691174482,4.6363128028744205e-05,0.9999536368719724,0.4188268445692538,0.5811731554307463,0.0,0.0,0.0,0.0
4FGL J1804.7-2144e,8.39739,-0.09483671,-18.450384378474045,1.9765646,0.055607673,0.015297259,0.7883227,0.8232484,0.45883036,8.1592094E-5,-0.74875224,-0.29181096,-0.5479204,-0.26075307,1.7072886584578426,9.642482723617269,PowerLaw,0.018384416,0.07492905,3FGL J1805.6-2136e,3FHL J1804.7-2144e,spp,,HESS J1804-216,W 30 field,,,4,0.09433417161126449,0.905665828388722,0.791192185633479,0.2088078143665204,0.0931384380770467,0.9068615619229531,0.8532419968224765,0.14675800317752372,0.0,0.0,0.0,0.0
4FGL J1804.9-3001,1.1793325,-4.1851454,-21.224136412040465,2.6101906,0.26607263,0.4563772,3.2703383,-0.85640484,0.99360067,0.012843823,-0.7296156,-0.8438287,-0.85566807,-0.30369854,0.1610336176690074,6.886726618414225,LogParabola,0.2343143,0.99558353,,,glc,,NGC 6528,,0.81761473,0.0,17,0.7783403448683552,0.22165965513165023,0.17009705254155597,0.8299029474584445,0.16569668546936395,0.8343033145306366,0.7139221812465004,0.2860778187534998,0.0,0.0,0.0,0.0
4FGL J1805.6-2136e,8.603773,-0.21054442,-18.893439659519544,2.2111428,0.21905273,0.121422365,2.7180364,0.97851855,-0.76801556,0.0028243484,-0.03689172,-0.6688686,-0.7012973,-0.60637575,1.3465033454901134,9.585575662095417,PowerLaw,0.045522865,0.4863032,3FGL J1805.6-2136e,,SNR,,W 30,HESS J1804-216 field,,,20,0.01128675931973433,0.9887132406802503,0.23590803237002103,0.7640919676299794,0.007989660995888468,0.9920103390041114,0.6121848419770684,0.38781515802293226,0.0,0.0,0.0,0.0
4FGL J1805.8-0803,20.487284,6.333819,-21.33709257691975,2.5520782,0.17630944,0.03835828,0.5820723,0.9787199,-0.74604994,0.0017749311,-0.89866185,-0.29196244,-0.6316706,-0.99910676,2.128722568683622,7.420629802319124,PowerLaw,0.073079385,0.14815551,,,unk,,1RXS J180603.1-080612,,0.0,0.82683295,17,0.9960620476317906,0.003937952368195049,0.9815983686933435,0.018401631306657142,0.973340345702776,0.026659654297223393,0.9780009630404493,0.02199903695955035,0.0,0.0,0.0,0.0
4FGL J1806.9-2455c,5.855644,-2.0902407,-20.564389570339845,2.5434918,0.29435,0.7974953,4.148289,0.19951274,-0.6116438,0.002427847,-0.0647277,-0.7923997,-0.99150735,-0.98570436,2.5147647529485444,7.357740048805211,LogParabola,0.2880652,0.36172345,3FGL J1806.7-2451,,unk,,1RXS J180700.7-245619,,0.0,0.92130315,32,0.026594802974593827,0.9734051970253919,0.26837005733094216,0.7316299426690576,0.1949135598053612,0.8050864401946393,0.584590272571531,0.4154097274284687,0.0,0.0,0.0,0.0
4FGL J1807.8-4340,349.30652,-11.139058,-21.21298570485345,2.3557823,0.23000748,0.39920944,3.4303145,0.7832882,-0.51188946,0.003040953,-0.29961187,-0.6431884,-0.94968677,0.025050255,1.1208605254615556,7.028987116235143,LogParabola,0.1702394,0.31671882,3FGL J1807.5-4343,,glc,,NGC 6541,,0.9451898,0.0,0,0.7735649702348921,0.22643502976512572,0.7962399435186058,0.20376005648139422,0.8502068869196466,0.1497931130803525,0.7874191372497185,0.2125808627502819,0.0,0.0,0.0,0.0
4FGL J1808.8-1949c,10.525285,0.0018198049,-20.25114633701904,2.5285387,2.232634,0.27266562,2.3141193,0.9353928,0.9729722,0.009572174,-0.7936,-0.80006754,-0.67527235,-0.8332262,1.7540029469905936,7.837019016346941,PowerLaw,0.6965098,1.0535642,3FGL J1808.5-1952,,glc,,2MS-GC01,,0.8,0.81633115,60,0.6927285680425578,0.3072714319574388,0.7446735524023671,0.25532644759763207,0.5046447977828202,0.4953552022171798,0.6776275811133755,0.3223724188866237,0.0,0.0,0.0,0.0
4FGL J1810.3-1925e,11.048331,-0.117804974,-18.78320930523245,2.3405101,0.13481745,0.265558,4.588142,0.9788054,-0.31883076,0.0029817463,-0.40375343,-0.74393356,-0.5877249,-1.0,2.3663469322918265,7.522947134269266,LogParabola,0.09314181,0.30902964,3FGL J1810.1-1910,3FHL J1811.5-1927,spp,,HESS J1809-193,,,,548,0.3301448840700593,0.6698551159299435,0.33945977936684957,0.6605402206331501,0.21756441513554448,0.7824355848644554,0.5377448974597682,0.4622551025402316,0.0,0.0,0.0,0.0
4FGL J1811.5-1844,11.785129,-0.0398929,-19.576555474090686,2.6010683,0.19592908,0.43299076,4.9069734,-0.44899306,0.06728549,0.004997898,-0.7292993,-0.813887,-0.99971527,0.9892497,1.4213143007938744,7.203956931528408,LogParabola,0.12975053,0.44810247,,,spp,,SNR G012.0-00.1,,0.8,0.0,22,0.043660748536309094,0.9563392514636748,0.04482507292666615,0.9551749270733338,0.04824192255285995,0.9517580774471396,0.3812492347117978,0.618750765288203,0.0,0.0,0.0,0.0
4FGL J1813.1-1737e,12.954411,0.17108494,-17.898919683264843,2.3211296,0.05638025,0.16251661,5.9280357,0.31903067,-0.4494659,0.0018074092,-0.52658826,-0.65613705,-0.72939295,-0.59495294,1.3963192740771433,7.627256617829838,LogParabola,0.03479648,0.19045997,3FGL J1814.1-1734c,,spp,,HESS J1813-178,,,,4,0.17039646367569813,0.8296035363242977,0.029458180196144174,0.9705418198038558,0.009793641985962453,0.9902063580140376,0.49281098119937,0.5071890188006299,0.0,0.0,0.0,0.0
4FGL J1813.7-1536,14.79316,1.0057511,-20.901263007890183,2.4781673,0.1760423,0.03274347,0.5136759,0.9544837,-0.6057726,0.0015923097,-0.83047986,-0.6064534,-0.7025578,-0.6358959,1.822601408332278,7.820513980574677,PowerLaw,0.07047845,0.16033684,,,unk,,1RXS J181335.6-153600,,0.0,0.94191647,5,0.9605022092045814,0.0394977907954305,0.9138090488931738,0.08619095110682488,0.8545601897043621,0.14543981029563796,0.9517936256238688,0.04820637437613248,0.0,0.0,0.0,0.0
4FGL J1814.1-1710,13.451207,0.17997481,-20.203792906785605,2.5145798,1.3597693,0.51821375,1.9285914,-0.36756328,0.9182447,0.0021034763,-0.8256,-0.92447823,-0.043019667,-0.85209763,2.4544950724490775,7.936488946860318,PowerLaw,0.46122807,0.14925396,,,spp,,SNR G013.5+00.2,HESS J1813-178 field,0.8,0.9789612,280,0.16101173744980662,0.838988262550181,0.9623561283185094,0.037643871681490575,0.964801062496576,0.035198937503423525,0.6857619288590912,0.31423807114090796,0.0,0.0,0.0,0.0
4FGL J1818.5-1656,14.166622,-0.6455891,-19.507584846197467,2.5879836,0.12258136,0.2251858,3.8637831,0.9962745,-0.45621172,0.0021185349,-0.68581104,-0.66391546,-0.85034853,-0.98079884,1.217955236563207,7.508487015943241,LogParabola,0.08460245,0.25361803,,,glc,,GLIMPSE C02,,0.97056586,0.0,4,0.05135590238766994,0.9486440976123444,0.10653949556418699,0.8934605044358127,0.02625137695413901,0.9737486230458612,0.3474097546414863,0.6525902453585138,0.0,0.0,0.0,0.0
4FGL J1820.3-1009,20.34617,2.1845932,-20.507671544194704,2.46978,0.1480474,0.22899172,2.6325376,-0.99981266,0.99932915,0.0028162564,-0.7256179,-0.6991649,-0.81508076,-0.9999337,0.2635731043374198,7.575913007899358,PowerLaw,0.10460566,0.35432023,,,unk,,FK Ser,,0.0,0.9831077,4,0.291338693206518,0.7086613067934853,0.13713482368980995,0.8628651763101908,0.09270895279741094,0.9072910472025889,0.7037427510033654,0.29625724899663436,0.0,0.0,0.0,0.0
4FGL J1820.4-1609,15.069911,-0.65812624,-19.53100077479448,2.6068604,0.08022371,0.02952577,0.77967995,0.9823422,-0.60589206,5.5535795E-4,-0.6919422,-0.73493105,-0.8602235,-0.23313081,2.339393183192831,7.479364344893123,PowerLaw,0.03939159,0.07463091,,,unk,,NVSS J182023-161041,,0.0,0.9986807,6,0.9650175472869704,0.0349824527130237,0.9319340154250599,0.06806598457494153,0.6307082628246828,0.36929173717531677,0.7853228522272157,0.21467714777278396,0.0,0.0,0.0,0.0
4FGL J1821.1-1422,16.724552,0.0252012,-19.446232998254672,2.7466092,0.08729332,0.055272102,1.4587219,-0.5228903,-0.6924769,0.0019419118,-0.7617748,-0.7816881,-0.82574606,-0.4746251,0.7851726541093992,7.159856908449981,PowerLaw,0.044261407,0.20191234,1FGL J1821.1-1425c,,spp,,SNR G016.7+00.1,,0.8,0.8943083,0,0.8303248157601765,0.16967518423982136,0.5564777961869195,0.44352220381308066,0.1606093932915924,0.8393906067084076,0.6852650337719689,0.3147349662280312,0.0,0.0,0.0,0.0
4FGL J1821.4-1516,15.966827,-0.45636562,-19.77001103322823,2.8231905,0.306581,0.6591033,4.6799164,0.9966554,0.6366901,0.011971229,-0.76850384,-0.8367934,-0.8605149,-0.99998647,1.735377157233675,7.073621096396867,LogParabola,0.30830455,1.040079,,,spp,,SNR G016.0-00.5,,0.8,0.0,24,0.12479739827369657,0.875202601726301,0.07235669828413945,0.9276433017158603,0.018195943916881736,0.9818040560831192,0.37169397910327984,0.628306020896721,0.0,0.0,0.0,0.0
4FGL J1824.5-1351e,17.566952,-0.45319903,-18.336943950571936,1.7586973,0.04287376,0.0061802813,0.27721056,0.5546727,-0.34935886,5.5795983E-5,-0.36999017,-0.42415142,-0.41658545,-0.16691104,2.165581317711217,9.99136188207508,PowerLaw,0.017814754,0.06193078,3FGL J1824.5-1351e,,PWN,,HESS J1825-137,,,,4,0.27069814735730624,0.7293018526427105,0.9745642250510173,0.02543577494898281,0.369828397245892,0.6301716027541079,0.9090267607279666,0.09097323927203399,0.0,0.0,0.0,0.0
4FGL J1826.2-1450,16.880955,-1.2905928,-17.71180683155342,2.6027844,0.023166476,0.12398613,8.691549,-0.15219614,-0.6344371,8.2900026E-4,-0.7016949,-0.7654654,-0.89721966,-0.3979129,1.9281670961128052,6.938325996249398,LogParabola,0.014764562,0.07451137,3FGL J1826.2-1450,3FHL J1826.2-1451,HMB,,LS 5039,,1.0,0.0,512,0.013247302061826085,0.9867526979381847,0.0124025797775777,0.9875974202224227,0.00434867693773467,0.9956513230622659,0.4260051098682153,0.5739948901317847,0.0,0.0,0.0,0.0
4FGL J1828.0-1133,19.996693,-0.14374775,-19.17239138962088,2.632066,0.1494973,0.46898887,5.7771697,-0.98489136,0.969485,0.004743793,-0.51508754,-0.8425107,-0.9970688,0.62669444,1.8731941590232561,7.383054859887055,LogParabola,0.1500583,0.48615664,3FGL J1828.4-1121,,spp,,SNR G020.0-00.2,,0.8,0.82485604,6,0.002517001518458839,0.9974829984815594,0.039793705660911984,0.9602062943390872,0.026834088611540328,0.9731659113884608,0.25029371825092805,0.7497062817490703,0.0,0.0,0.0,0.0
