Source_Name,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC_FHL,ASSOC1,Flags
4FGL J0705.9+5309,163.65643,23.50138,-26.843900310577368,-28.702402233164047,7.4384794583474525,2.196393,0.13875718,0.0429185,0.6580072,2.7022466882348968,0.7217842,-0.3597481,-0.68543136,-0.5294245,-0.56182444,-0.67207426,AGN,bcu,,,GB6 J0706+5309,0
4FGL J0706.1+0246,212.13628,4.5449386,-26.9906953454153,-28.327946174422767,9.87079839196423,1.5709372,0.16291302,0.010954219,0.14356947,1.6007743167060797,0.9782688,-1.0,0.9999995,0.3194903,-0.746691,0.21487871,AGN,bcu,,3FHL J0706.1+0247,NVSS J070610+024449,0
4FGL J0706.5+3744,179.49692,18.988039,-25.153884262608287,-27.826613726895516,7.516410522396535,1.7650634,0.05388033,0.06425413,2.7199771,2.0301116906611445,0.9968314,-0.40198585,-0.39967737,-0.4085907,-0.447166,-0.4811497,AGN,bll,3FGL J0706.5+3744,3FHL J0706.5+3744,GB6 J0706+3744,0
4FGL J0706.8+7742,136.76738,27.277351,-25.418019400466495,-28.172818191646922,7.17146488581701,1.8605213,0.058487106,0.1188262,4.5195394,5.155750086028528,-0.13054843,-0.33654174,-0.45076945,-0.44613189,-0.6548066,-0.7680912,AGN,bll,3FGL J0707.0+7741,3FHL J0706.9+7742,NVSS J070651+774137,0
4FGL J0706.9+6109,155.11508,25.367298,-26.24390852100883,-28.567703364749054,6.918699505357569,2.3968608,0.08450649,0.0145479515,0.3474659,2.8917414613442713,0.98829937,-0.6494838,-0.7263401,-0.5323268,-0.73408884,-0.6581335,AGN,bll,3FGL J0707.2+6101,,TXS 0702+612,0
4FGL J0708.9+4839,168.52635,22.787235,-27.288332364208365,-28.756798617717607,8.872334792416558,1.5932866,0.27820268,0.15156329,1.3440022,2.277731298839337,-0.43060422,-0.99412733,0.8134534,-0.40484113,-0.29475966,-0.47364807,AGN,rdg,,,NGC 2329,2
4FGL J0709.0+4304,174.28893,21.17741,-27.593256473983917,-28.61767268645166,8.15273363129386,2.1820588,0.22469184,-0.010545644,0.090860076,2.5880892498159573,-0.37880626,-0.93755895,-0.065089926,-0.7779117,0.043596372,-0.999955,AGN,bcu,,,GB6 J0708+4306,4096
4FGL J0709.1+2241,194.26213,13.833457,-25.284986588185276,-28.074648450729807,7.447668687107593,1.9954886,0.060553033,0.06803973,2.0569277,4.522720835842187,-0.6506564,-0.4437176,-0.45969918,-0.54047775,-0.6678582,-0.3955694,AGN,bll,3FGL J0708.9+2239,3FHL J0708.9+2240,GB6 J0708+2241,0
4FGL J0709.2-1527,228.69257,-3.148508,-26.099958812366253,-27.971345771333414,8.750097157654688,1.7398208,0.13746403,0.11490865,1.9327711,2.9185507910997557,-0.9999834,0.99999917,-0.15061586,-0.1806457,-0.6654072,-0.055132646,AGN,bcu,,3FHL J0709.1-1525,PKS 0706-15,0
4FGL J0709.3+0540,209.8954,6.5628333,-26.216327478571813,-28.19266158951603,7.824050698345306,1.983323,0.15820687,0.09614666,1.3268893,2.9459536716695753,-0.9998021,0.9978391,-0.7451342,-0.25077394,-0.61036885,-0.5068725,AGN,bcu,,,NVSS J070916+053901,0
4FGL J0709.7-0255,217.63518,2.7370057,-24.526858700506352,-27.443866000251443,6.858790749636396,2.2178845,0.042340193,0.069230996,3.1982217,5.332245658894015,-0.08334419,-0.49198154,-0.6736643,-0.57526094,-0.74665934,-0.6025486,AGN,fsrq,3FGL J0709.7-0256,3FHL J0709.7-0255,PMN J0709-0255,0
4FGL J0710.4+5908,157.40823,25.424812,-25.72975471197406,-28.21425269721971,8.508863478293094,1.6177028,0.06599651,0.06098196,2.0909421,3.313237706947023,-0.82941073,-0.07866239,-0.3147382,-0.25686014,-0.44737118,-0.22946858,AGN,bll,3FGL J0710.3+5908,3FHL J0710.4+5908,1H 0658+595,0
4FGL J0710.8-3851,250.10442,-13.135707,-25.610449766135005,-27.900363973221413,6.989347979207398,2.5772088,0.09367865,0.17267835,3.0727313,4.6744670273847895,-0.5495578,-0.5242441,-0.7487846,-0.81972677,-0.7434707,-0.21032521,AGN,fsrq,,,AT20G J071043-385037,0
4FGL J0710.9+4733,169.77303,22.798655,-25.99181461413534,-28.310423783492954,6.4304357938468355,2.6151938,0.10857017,0.15204066,2.5206125,4.118201065517533,0.9863439,-0.6983843,-0.77341694,-0.7326313,-1.0,0.9999816,AGN,bll,3FGL J0710.5+4732,,S4 0707+47,0
4FGL J0712.4+5724,159.33856,25.351904,-27.45062518815927,-28.710669230545804,9.079906186977096,1.7611514,0.23689604,0.06205203,0.5937801,2.7497915726705267,-0.73875755,-0.55540603,-0.97175324,0.71866596,-0.33950537,-0.46493974,AGN,bll,,,RX J0712.3+5719,0
4FGL J0712.5+3311,184.45483,18.557285,-27.500052973580313,-28.64322335503473,8.070250814327942,0.41073748,1.275967,0.9682316,1.2342309,2.324294446732044,-0.73701465,-0.7849999,-0.96255714,0.807895,-0.6898295,-0.9993369,AGN,bcu,,,NVSS J071224+330953,0
4FGL J0712.7+5033,166.70547,23.867052,-25.1007466590226,-28.223845938121666,7.078079392503361,2.1831338,0.039101873,0.025395336,1.2144468,4.670175850728421,0.9999125,-0.4795554,-0.6300447,-0.6139594,-0.6087724,-0.386412,AGN,bll,3FGL J0712.6+5033,3FHL J0712.7+5032,GB6 J0712+5033,0
4FGL J0713.0+5738,159.11008,25.466625,-26.04494728029219,-28.356461808385188,6.863164646240168,2.3454578,0.084743455,0.0857405,1.8830876,4.995117152028749,0.9192206,-0.56342566,-0.6819134,-0.613721,-0.79374546,-0.99325114,AGN,bcu,,,GB6 J0713+5738,4
4FGL J0713.5+2537,191.87685,15.925285,-26.725944879433733,-28.513698879579685,7.403956393193508,1.8612338,0.26530105,0.28293413,2.2030022,1.807398941208886,0.9999126,-0.09800638,-0.6779665,-0.34278703,-0.92596936,-0.9970648,AGN,bcu,,,NVSS J071336+254016,0
4FGL J0713.8+1935,197.63727,13.57791,-24.859918207414296,-27.847161398778145,6.34333998216466,2.2723644,0.051904544,0.105609395,4.150375,6.677277770925722,0.016744228,-0.5478549,-0.6626604,-0.683967,-0.90331703,-0.9993631,AGN,fsrq,3FGL J0713.9+1933,,MG2 J071354+1934,0
4FGL J0714.4+1110,205.47978,10.140846,-26.785083650069797,-28.44773985505924,7.462824754780433,2.080246,0.26325926,0.15503119,1.4143957,2.8107136778667883,0.99969673,-0.4550161,-0.53178626,-0.3739119,-0.67365855,-0.99999887,AGN,bcu,,,NVSS J071416+110830,2
4FGL J0715.3-6828,279.59036,-22.970757,-27.056298621945015,-28.471820319737898,7.650789956689255,2.3036897,0.15808928,-0.02778377,0.37646893,2.5226458945846173,0.76925254,0.20556551,-0.8014384,-0.55739766,-0.5749028,-0.25770685,AGN,bcu,,,PMN J0715-6829,0
4FGL J0715.6-4528,256.71634,-15.026118,-26.182682177479613,-28.326240404605986,7.233883939017059,2.279949,0.086243875,-0.0044904808,0.09600056,2.683256075854822,0.9987509,-0.6280384,-0.6415016,-0.682017,-0.8745225,0.43563113,AGN,bll,3FGL J0716.0-4525,3FHL J0715.7-4530,SUMSS J071544-453031,0
4FGL J0717.7-5519,266.3491,-18.480206,-26.960083610205103,-28.623863281228893,8.490231605283977,1.4816229,0.293546,0.48054963,2.8607745,2.089628247238091,0.32776606,0.9801722,-0.6259531,0.0837116,-0.5444428,-0.83939636,AGN,bcu,,,1RXS J071745.4-552024,0
4FGL J0718.0+4536,172.1607,23.455534,-25.76285327971462,-28.279341832429264,6.50322131681285,2.2478747,0.073010765,0.22014149,4.8585873,5.041028981246077,0.60376877,-0.28693247,-0.7251578,-0.72275585,-0.925894,-0.9993851,AGN,fsrq,,,S4 0714+45,0
4FGL J0718.6-4319,254.91808,-13.656107,-24.610666672380685,-27.569137651942988,7.391478149330746,1.7910868,0.040280588,0.095819406,5.1254883,2.7129524491773016,0.34190276,-0.3429495,-0.46821466,-0.34144846,-0.57993156,-0.7432238,AGN,bll,3FGL J0718.7-4319,3FHL J0718.6-4319,PMN J0718-4319,0
4FGL J0719.1-7055,282.2451,-23.322662,-27.034555995466356,-28.638038630972343,8.283207630082845,1.8674561,0.2264893,0.21000212,1.8533549,2.1723438533387625,-0.1772163,0.99549866,0.031633317,-0.41308418,-0.7259542,-0.2380822,AGN,bcu,,,1RXS J071910.3-705411,0
4FGL J0719.3+3307,185.04433,19.861864,-24.11535270876683,-27.655711143985375,6.548343963452805,2.0822384,0.027658124,0.10308009,8.021888,6.847439664746311,0.004015965,-0.46850383,-0.58370864,-0.63092726,-0.7291149,-0.84391797,AGN,fsrq,3FGL J0719.3+3307,3FHL J0719.4+3307,B2 0716+33,0
4FGL J0719.7-4012,252.10336,-12.169499,-25.74539198673976,-28.112227750039676,7.388268747715819,2.183676,0.08950336,0.060445186,1.4323057,1.455319688796036,0.85248125,-0.6076725,-0.65055656,-0.4863775,-0.6540068,-0.82532036,AGN,bll,3FGL J0720.0-4010,,1RXS J071939.2-401153,0
4FGL J0720.0-3507,247.46288,-9.892448,-26.127425369447835,-27.989506600295854,6.95477024490722,2.4962997,0.11342857,0.011813702,0.21432099,4.165925786354596,-0.1294981,-0.6342317,-0.81043786,-0.64434594,-0.5179034,-0.41278297,AGN,bcu,,,AT20G J071959-350448,4
4FGL J0720.0-6237,273.728,-20.724913,-26.192684387868283,-28.2031888982801,5.426836361119002,2.9670935,0.18237029,0.24381322,1.8132833,3.0761278958182174,0.96722865,-0.7647785,-0.91273683,-0.89993775,-0.99993443,-0.6802989,AGN,bcu,,,PMN J0719-6218,0
4FGL J0721.3-0222,218.46568,5.5489306,-26.847578446412324,-28.38366149290551,8.521011478409092,1.8862139,0.17967084,0.0035817416,0.019859439,2.419704744733101,0.71861553,-0.9627734,0.38885257,-0.6662216,-0.38531527,-0.13037437,AGN,bll,3FGL J0721.5-0221,3FHL J0721.1-0223,1RXS J072114.5-022047,0
4FGL J0721.3+0405,212.68704,8.52379,-24.930791630500497,-27.836915841492118,6.149783989633349,2.4364583,0.05829805,0.12854037,4.114831,4.469282241671224,-0.16547923,-0.6497069,-0.72532254,-0.7499586,-0.9259203,-0.9999881,AGN,fsrq,3FGL J0721.4+0404,,PMN J0721+0406,0
4FGL J0721.9+7120,143.98457,28.022398,-22.26200110790287,-26.814380579164673,6.599307322482567,1.9861033,0.008914765,0.058142222,9.3737,7.913292299052103,-0.09836218,-0.42498988,-0.5642096,-0.5199043,-0.65937585,-0.6310576,AGN,BLL,3FGL J0721.9+7120,3FHL J0721.8+7120,S5 0716+71,0
4FGL J0722.7+3606,182.27322,21.505291,-26.642345190788117,-28.472256241425967,6.725127498548697,2.481203,0.17099398,0.09699681,1.0246332,2.7158207337572566,0.98730177,-0.47800586,-0.8046342,-0.5363217,-0.999639,-0.50902426,AGN,bcu,,,MG2 J072255+3606,0
4FGL J0723.0-0732,223.25839,3.5138535,-25.893945611749345,-28.010517826498578,7.793630697382454,2.0862343,0.10335571,0.03444815,0.7750767,2.340824195392307,0.98550355,-0.5462878,-0.6584192,-0.5342159,-0.5244275,-0.40116853,AGN,bll,3FGL J0723.2-0728,3FHL J0723.0-0732,1RXS J072259.5-073131,0
4FGL J0723.4+5841,158.20023,26.996574,-27.897406203158045,-29.096652983217258,9.242015788797147,0.914083,0.502368,0.7145926,2.2229636,2.297689553934001,0.99999523,-0.7405527,-0.99998367,0.99972194,-0.13721696,-0.3787637,AGN,bll,,,RX J0723.2+5841,0
4FGL J0723.5+2900,189.46776,19.255917,-26.62971366870491,-28.406564035555487,6.372798876141461,2.5041084,0.25219685,0.1359282,1.0694382,3.705562051369685,0.96497625,-0.62361854,-0.62356746,-0.8279916,-0.9987533,-0.99979097,AGN,fsrq,3FGL J0724.1+2857,,GB6 J0723+2859,4
4FGL J0723.7+2050,197.43155,16.21535,-26.35489657185535,-28.388979007863593,8.31939859689318,1.9383351,0.09830874,-0.03412593,0.72594166,2.373383863584209,-0.64393246,-0.6860855,-0.5705136,-0.40293545,-0.5953269,0.004711058,AGN,bll,3FGL J0723.7+2050,,GB6 J0723+2051,0
4FGL J0725.2+1425,203.64494,13.9123745,-23.863645625433264,-27.53763322398377,6.3008351815242545,2.2034132,0.023209631,0.06522379,5.5635467,7.66867438741292,-0.16465811,-0.5438031,-0.6498311,-0.62632024,-0.69984835,-0.9223488,AGN,FSRQ,3FGL J0725.2+1425,3FHL J0725.2+1425,4C +14.23,0
4FGL J0725.5+0216,214.80171,8.627783,-25.823135988020475,-28.105254872928455,7.874075919617582,1.9496342,0.10461331,0.07669009,1.6527661,3.1025065842543285,-0.5277878,-0.17310423,-0.49956232,-0.53923714,-0.44038028,-0.6920552,AGN,bcu,,3FHL J0725.4+0217,NVSS J072534+021645,0
4FGL J0725.5-0504,221.36864,5.2316675,-26.856922449493084,-28.259656152912456,8.664617786137837,1.9803907,0.14897007,-0.030276056,0.49997267,2.0473791891492548,0.9987132,-0.5452364,-0.848905,-0.29257253,-0.67836404,0.025340645,AGN,bcu,,3FHL J0725.5-0504,NVSS J072529-050338,0
4FGL J0725.6-3530,248.33064,-9.030086,-26.773280390371976,-28.129743822602613,8.095322665284494,2.2204225,0.15661396,-0.032835294,0.50343204,3.008348994589657,0.83042794,-0.7658569,-0.8433961,-0.23833428,-0.5047878,-0.50717324,AGN,bcu,3FGL J0725.8-3532,,NVSS J072547-353039,0
4FGL J0725.8-0054,217.69913,7.2360425,-25.252044892388447,-27.981970920813158,7.604517803510133,2.0800412,0.05006301,-0.019801999,0.8302281,3.0735513593131,-0.5431837,-0.55336857,-0.5914841,-0.44597524,-0.5358123,-0.46627036,AGN,bcu,3FGL J0725.8-0054,3FHL J0725.8-0056,PKS 0723-008,0
4FGL J0726.1+8114,132.75938,28.108564,-27.90588734764929,-29.137127381003957,8.722870005430238,1.7137603,0.31503218,0.15977167,1.0148848,2.0017307078006197,-0.9999996,0.9999431,0.055028256,-0.4143341,-0.81110996,0.4770734,AGN,bcu,,,WN B0716.0+8119,0
4FGL J0726.4-4727,259.36984,-14.145758,-25.144472241112986,-27.760768936770898,6.582159965086218,2.3887935,0.06258315,0.124917634,3.8766508,4.8359695979690756,-0.23864318,-0.64326715,-0.6812806,-0.74286604,-0.84736246,-0.9999998,AGN,fsrq,3FGL J0726.6-4727,,PMN J0726-4728,0
4FGL J0727.1+3734,181.07063,22.792957,-27.756547970422034,-28.912851633844937,8.875154485386275,0.3656294,0.78050464,0.9994933,2.0024824,2.183268100302797,-0.8514491,-0.8457111,-0.2579403,-0.39671656,0.11988424,-0.99999857,AGN,bll,,3FHL J0726.7+3735,SDSS J072659.51+373423.0,0
4FGL J0727.4+5325,164.12915,26.69564,-26.925810009233565,-28.595066035171573,6.6424884724718325,2.4917343,0.20541005,0.158667,1.3178902,1.8061221948748705,-0.58204234,-0.7106494,-0.7188846,-0.7028935,-0.8884151,-0.9952952,AGN,bcu,,,GB6 J0728+5325,0
4FGL J0728.0+6735,148.25266,28.396929,-26.26645787170242,-28.464572752278023,5.800020882673487,2.9930582,0.119539574,0.053948455,0.70389014,2.672201917874628,0.9792681,-0.76627,-0.8484957,-0.9186266,-0.9999535,-0.9999999,AGN,bcu,,,NVSS J072854+673225,0
4FGL J0728.2+4827,169.5882,25.821857,-26.704941618518635,-28.56300148459399,7.405277990740594,2.1966748,0.15026523,0.06658809,0.943979,2.3757209689859238,-0.5771226,-0.7111883,-0.44303033,-0.6445498,-0.62402594,-0.99855083,AGN,bll,3FGL J0728.0+4828,,GB6 J0727+4827,0
4FGL J0728.5+6128,155.1809,27.982006,-26.384233068141214,-28.562454127265344,6.286395141998983,2.5449824,0.15152602,0.16177298,1.8325766,1.9800435211674916,-0.51427144,-0.5562112,-0.8104985,-0.7972214,-0.9979835,-0.75355595,AGN,bcu,,,GB6 J0729+6129,0
4FGL J0729.1-3131,245.10512,-6.5593023,-26.262196761150392,-28.00915305829077,7.33035033469361,2.2607646,0.20095451,0.11832892,1.0168686,2.4112925956123887,-0.7030051,-0.56438476,-0.69750637,-0.4666689,-0.999844,0.99506706,AGN,bcu,3FGL J0729.5-3127,,NVSS J072922-313128,0
4FGL J0729.1+5703,160.15219,27.511673,-26.712628465788754,-28.591878692418987,6.777367934191028,2.4389782,0.16105911,0.097055174,1.0915157,3.617144282036324,0.9917957,-0.27901697,-0.8199728,-0.4889012,-0.92738336,-0.9990404,AGN,fsrq,,,TXS 0724+571,0
4FGL J0730.1+6852,146.8043,28.633066,-27.954868981152895,-29.469435132348664,7.59470427430372,2.1516373,0.34565115,0.9339591,3.5572155,2.3116403068789784,-0.99899906,0.8952853,0.24895981,-0.65406173,-0.98115975,-1.0,AGN,bcu,,,NVSS J072949+685305,0
4FGL J0730.3-1141,227.76869,3.1376576,-22.761548134658216,-26.93738909328757,6.456852725089564,2.203395,0.013947157,0.09022838,11.750387,7.7265306181532045,-0.11814201,-0.52945495,-0.6521324,-0.6411449,-0.7574835,-0.8740099,AGN,fsrq,3FGL J0730.2-1141,3FHL J0730.3-1141,PKS 0727-11,0
4FGL J0730.4+3308,185.86455,22.063702,-26.2685447892441,-28.42622034688698,7.975056441597712,1.8459166,0.1270041,0.11457225,1.8446459,1.7636878512074456,-0.9838393,0.99825966,-0.45516193,-0.31450105,-0.64708424,-0.67970246,AGN,bll,3FGL J0730.5+3307,3FHL J0730.4+3307,1RXS J073026.0+330727,0
4FGL J0730.5-0535,222.4052,6.086373,-25.263173520878954,-27.981869669746423,7.327800669394059,2.1448255,0.066421546,0.066086374,2.0615952,3.965894782667299,0.9979137,-0.6021625,-0.60273165,-0.5151367,-0.76293844,-0.5991417,AGN,bll,3FGL J0730.5-0537,3FHL J0730.5-0535,TXS 0728-054,0
4FGL J0730.7-6602,277.59756,-20.793043,-26.15861764617364,-28.317257138453424,8.622038818682409,1.7204205,0.09758842,0.04626044,1.008987,2.368702932519369,-0.99662465,0.8170118,-0.049251113,-0.47822213,-0.3960487,-0.23400873,AGN,bll,3FGL J0730.5-6606,3FHL J0730.8-6602,PMN J0730-6602,0
4FGL J0731.2-1403,229.96634,2.1987174,-26.167288256674343,-27.791235931878834,7.745409833086894,2.1480644,0.26166648,0.3676814,2.9645603,1.5379593696797893,0.59197146,-0.80954355,-0.4379971,-0.47717693,-0.9435809,-0.99915534,AGN,bcu,,,PMN J0731-1402,0
4FGL J0731.8-3009,244.16713,-5.396684,-26.431183544208338,-28.082369338358358,8.051625956803123,2.098985,0.15518318,0.01639208,0.23568282,2.6342275178239403,-0.68111175,-0.64468974,-0.38079372,-0.76103276,-0.20134224,-0.7522183,AGN,bcu,3FGL J0731.8-3010,,NVSS J073151-301058,0
4FGL J0731.9+2805,191.07704,20.650938,-27.201061392379724,-28.716646234924564,8.016212985048458,1.9050558,0.2606523,0.11160415,0.8838341,2.2971955918742957,-0.33262834,-0.8478597,-0.37245622,-0.2972381,-0.588163,-0.999987,AGN,bll,,,RGB J0731+280,0
4FGL J0732.7-4638,259.08966,-12.835111,-25.9753589113086,-27.71813690117716,6.394474964425018,2.354457,0.16111252,0.49523133,5.056388,4.359157014954656,0.4029412,-0.47796825,-0.72949356,-0.93339324,-0.99942267,-1.0,AGN,bcu,3FGL J0732.2-4638,,PKS 0731-465,4
4FGL J0733.0+4915,168.90295,26.769001,-27.55695957593447,-28.779282481920273,8.157791388443234,2.0843527,0.23879674,0.043941613,0.37378806,2.439049104788218,0.9934042,-0.9240935,-0.2904628,-0.75273013,-0.37424988,-0.49440292,AGN,bcu,,,TXS 0729+493,0
4FGL J0733.1+5910,157.85199,28.295568,-26.745691230785926,-28.73527412847585,7.159862700594905,2.2500436,0.144806,0.11666347,1.3862128,1.8892787057605904,0.9914353,-0.5186289,-0.55438197,-0.6677344,-0.7769187,-0.78527427,AGN,bcu,3FGL J0733.3+5904,,GB6 J0733+5909,0
4FGL J0733.4+5152,166.02148,27.314451,-26.60938407120488,-28.569203017282153,8.460536857395473,1.7713525,0.12052352,0.03911559,0.7832438,2.5204208511742388,-0.84620786,-0.55732447,-0.49592507,-0.31610563,-0.5951163,-0.11740268,AGN,bcu,3FGL J0733.5+5153,3FHL J0733.4+5152,NVSS J073326+515355,0
4FGL J0733.5-5445,266.72583,-16.177094,-25.877599744525366,-28.302902692519876,7.488901427669345,2.1368394,0.09302207,0.0687636,1.5368594,4.60423530087697,0.9994366,-0.610888,-0.57482547,-0.5682531,-0.6183728,-0.87873244,AGN,bcu,,,SUMSS J073334-544544,0
4FGL J0733.6+3649,182.27182,23.819319,-26.71856513847258,-28.57304579643097,7.117539977299442,2.336339,0.14671983,0.048766628,0.59609735,3.2646641532352483,0.99083334,-0.7240574,-0.557438,-0.6396654,-0.9350154,0.27081963,AGN,bcu,,,GB6 J0733+3650,0
4FGL J0733.7+0205c,215.91458,10.364634,-26.67348615037743,-28.05862625656018,6.8020050118168225,2.4883466,0.280908,0.24679694,1.442531,2.4502893725499817,0.47828913,0.9954288,-0.8072201,-0.6515843,-0.8715914,-0.99999744,AGN,bcu,,,4C +02.20,4128
4FGL J0733.7+4110,177.68839,25.04193,-26.240211292159476,-28.47450548728182,7.852681962493198,1.9280227,0.1321645,0.051758748,0.9489011,2.233223660652986,-0.37913114,-0.6627347,-0.5560971,-0.35442612,-0.38887408,-0.78385437,AGN,bll,3FGL J0733.8+4108,3FHL J0733.7+4111,GB6 J0733+4111,0
4FGL J0733.8+0455,213.35385,11.681733,-25.77674797417493,-28.211082587295397,6.761045424491865,2.3488057,0.102424085,0.11850973,2.187947,4.900972050810052,0.16577627,-0.66117316,-0.6348311,-0.6367236,-0.94071984,-0.99998593,AGN,fsrq,,,GB6 J0733+0456,0
4FGL J0734.0+5021,167.72678,27.142647,-25.879309318769405,-28.404737563060454,6.734839108407154,2.3939748,0.09343625,0.15697159,2.6509285,4.18796062260218,0.9942926,-0.374898,-0.72545725,-0.74293065,-0.7506524,-0.62331206,AGN,fsrq,3FGL J0733.8+5021,,TXS 0730+504,0
4FGL J0734.4-7711,289.12494,-24.066618,-25.41079079212683,-27.902904539856227,6.8098177738261185,2.1788805,0.0728752,0.11992524,3.3657916,5.020135112231745,-0.54709786,-0.48911014,-0.6137981,-0.6289788,-0.8090188,-0.9980236,AGN,bcu,3FGL J0734.3-7709,3FHL J0734.8-7711,PKS 0736-770,0
4FGL J0737.3-8247,295.0982,-25.475178,-25.85393122232442,-28.221567403324382,7.997941132857387,1.8901349,0.08739358,0.06625565,1.7173356,2.152960608356417,-0.9887151,0.9999353,-0.53094304,-0.44630903,-0.4651313,-0.5840887,AGN,bcu,3FGL J0737.8-8245,3FHL J0737.5-8247,SUMSS J073706-824836,0
4FGL J0738.1+1742,201.84836,18.078001,-23.559040092525112,-26.99883299860266,7.339382876072928,1.9795552,0.023895048,0.06040971,5.9664836,4.958131593497389,0.19560674,-0.3161894,-0.5385605,-0.4889463,-0.58841676,-0.60468745,AGN,bll,3FGL J0738.1+1741,3FHL J0738.1+1742,PKS 0735+17,0
4FGL J0738.4+1539,203.84053,17.310007,-27.428775796688235,-28.74163927586873,8.344731382783854,1.5206681,0.3768188,0.5889115,2.3069546,2.4169585955793016,-0.99278283,0.39998856,0.95469195,-0.2943737,-0.7049327,-0.3556719,AGN,bcu,,,NVSS J073824+153839,0
4FGL J0739.2+0137,216.98395,11.377291,-23.567039127576717,-27.454637479842134,6.157823422752733,2.3132367,0.019879546,0.095033064,8.001012,7.585039264631113,-0.24958296,-0.5844406,-0.6968547,-0.70431685,-0.8475095,-0.7183567,AGN,fsrq,3FGL J0739.4+0137,3FHL J0739.3+0137,PKS 0736+01,0
4FGL J0739.7+1743,201.99614,18.442749,-26.064821770447416,-27.429013275369083,7.223831541273683,2.6193128,0.20403293,0.07050963,0.9707241,2.9855371035794755,-0.42484754,-0.8060555,-0.78307575,-0.46411583,-0.7789081,-0.9992444,AGN,bcu,,,NVSS J073948+174304,16
4FGL J0739.8-6722,279.2584,-20.43289,-26.394420877476076,-28.355705231071568,7.4861758444614015,2.358699,0.08387029,-0.08399487,1.9913039,3.546667150107214,-0.6395523,-0.66516036,-0.59268016,-0.5970733,-0.4975745,-0.54197663,AGN,bcu,,3FHL J0739.7-6720,1RXS J073928.1-672147,0
4FGL J0740.0-0753,225.589,7.068239,-26.52488982179648,-28.10123727537884,6.6775494951899725,2.5885823,0.16078284,0.04282293,0.49607778,2.7890937364689896,-0.53286844,-0.45913553,-0.80286115,-0.78358555,-0.9134712,0.59966904,AGN,bcu,,,PMN J0739-0747,2
4FGL J0740.4+7300,142.07402,29.42412,-26.737118817685825,-28.230532070368575,5.0053606859338675,3.7085202,0.018944608,-0.1694731,2.2463074,2.9800142399418186,-0.077019125,-0.9178298,-0.8063648,-0.12899037,-0.90566385,-0.99999106,AGN,bcu,,,NVSS J074111+725822,4608
4FGL J0740.9+3203,187.73022,23.807297,-26.682863318127136,-28.491805072065162,6.950921165066147,2.46997,0.1253734,-0.032459296,0.47938547,1.4987430693601946,-0.051375765,-0.6720234,-0.742792,-0.37529427,-0.81569684,-0.87712955,AGN,bll,,,LEDA 1979979,0
4FGL J0741.0+3226,187.34207,23.947098,-27.798969164058843,-28.902531214496637,9.592652727849718,1.3246245,0.3959335,0.32443362,1.7674205,2.3835983753684147,-0.99902123,0.94375396,-0.9999997,0.9999995,-0.32225552,-0.42223045,AGN,bll,,,NVSS J074054+322600,0
4FGL J0741.2-5140,264.35376,-13.811718,-26.437140758808415,-27.884960537129487,6.76695387137924,2.7001483,0.24075034,0.19306445,1.4745045,2.5867840815135374,0.50729656,-0.22544782,-0.71494174,-0.8682464,-0.9998951,0.9994533,AGN,bcu,,,PMN J0740-5137,0
4FGL J0741.4-4709,260.24597,-11.738335,-26.04027675610323,-27.984847882142432,6.759342146398842,2.5826526,0.12863189,0.1098622,1.5413829,3.2898731355056046,0.84667504,-0.68564963,-0.75862736,-0.87160665,-0.8045418,0.40915138,AGN,fsrq,,,PMN J0741-4709,2
4FGL J0742.1+4902,169.44853,28.188961,-27.215142664234442,-28.72683936921078,7.41555175897417,1.9210275,0.38152105,0.38180873,1.9574889,2.881297508015719,0.6985934,-0.7458605,-0.18086596,-0.71727055,-0.99951005,-0.99997234,AGN,fsrq,,,GB6 J0742+4900,0
4FGL J0742.6+5443,163.05278,29.093634,-24.456175235046235,-27.946828930378405,6.400863557656006,2.22375,0.028848777,0.08462663,5.8534174,7.747065723441206,-0.15355843,-0.5535343,-0.65854883,-0.6366438,-0.7987393,-0.7694544,AGN,fsrq,3FGL J0742.6+5444,3FHL J0742.5+5444,GB6 J0742+5444,0
4FGL J0742.9-5242,265.4239,-14.035497,-26.085604134379366,-27.8270148718916,6.712348185811975,2.8094778,0.16735749,0.30525717,3.0299542,3.4519041978509137,-0.99018586,0.9949459,-0.8490101,-0.74040216,-0.8273993,0.36759752,AGN,bcu,,,PMN J0742-5241,0
4FGL J0743.0-5622,268.84274,-15.639843,-26.25119473093569,-28.15111470997968,6.359851128364385,2.6834054,0.15995565,0.15590644,1.6516165,3.4398189589923303,0.99382097,-0.6948838,-0.85205203,-0.671235,-0.7219821,-0.9999994,AGN,fsrq,3FGL J0742.6-5623,,PMN J0743-5619,0
4FGL J0743.1+1713,202.81523,18.96565,-26.454896112861466,-28.333384179581852,7.732530720949539,2.1884577,0.12659743,0.014256906,0.28192094,2.3789130825832068,-0.89079344,0.9554416,-0.64492637,-0.50220656,-0.46942633,-0.68503594,AGN,bll,,,TXS 0740+173,0
