GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS1,CLASS2,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
355.45956,-4.0834107,-21.684765777272027,2.4395654,0.208639,0.08657017,1.1160312,0.9858574,-0.48254552,0.0021233812,-0.8900188,-0.31655243,-0.8342226,-1.0,1.458835928530585,7.343163710863221,,,4FGL J1751.1-3455,PowerLaw,0.091044255,0.3458351,,,0.0,0.0,284
26.98555,13.925478,-22.140210599085062,2.7599392,0.32033983,0.75521153,3.5438845,-0.6829692,-0.4648159,0.026188407,-0.7592262,-0.89406526,-0.48235822,-0.9984297,1.6231320384137837,6.480056064927978,,,4FGL J1751.1+0109,LogParabola,0.2700894,1.4125996,,,0.0,0.0,0
34.911015,17.651293,-19.103267086986964,2.2576087,0.026257932,0.099103846,7.3081036,-0.1840867,-0.4442122,3.9108217E-4,-0.6202137,-0.62205434,-0.728105,-0.759493,6.81844088845511,6.656776265871844,bll,,4FGL J1751.5+0938,LogParabola,0.013975537,0.042734515,3FGL J1751.5+0939,OT 081,0.9997777,0.9884617,0
54.554226,25.070702,-21.90514325220747,2.6175737,0.12090187,0.13078117,1.888629,0.6834283,-0.5806046,0.003006023,-0.7574773,-0.7497704,-0.8513973,-0.99921024,5.050348001585088,6.655873152448209,bcu,,4FGL J1751.6+2921,PowerLaw,0.07812108,0.24846733,,MG2 J175143+2921,0.9957433,0.91286016,0
10.236578,4.526611,-21.18051949363919,2.2151566,0.117776364,0.031948265,0.66949654,-0.97165227,0.99896306,9.0660446E-4,-0.66727805,-0.62667584,-0.566768,-0.37206605,2.1052538929824176,8.045262169942854,bcu,,4FGL J1751.6-1750,PowerLaw,0.048967917,0.10974289,,NVSS J175120-175112,0.84858686,0.0,0
61.784954,26.932354,-22.93343351195824,2.0278554,0.2618581,0.14196175,1.2285545,0.43068364,0.95846206,0.001870309,-0.2554985,-0.18872285,-0.91709524,0.12779523,2.591681015488647,8.143091392369755,,,4FGL J1752.0+3606,PowerLaw,0.14127383,0.47593528,,,0.0,0.0,0
72.18658,29.010962,-23.072883985729376,2.6125832,0.21114351,0.072676696,0.6365498,0.99983996,-0.22044884,0.0034670292,-0.87236696,-0.44357866,-0.997885,-0.84380764,2.121167647368388,6.7725783503484145,bcu,,4FGL J1752.1+4531,PowerLaw,0.122351184,0.35811612,,B3 1751+455A,0.0,0.82188076,0
359.78897,-1.8107389,-21.176957724954732,2.5235958,0.2897427,0.32408857,1.9688689,0.9865313,-0.8635566,0.00610989,-0.74194396,-0.8234105,-0.99773556,0.9775527,2.287148052641225,7.850272782607822,bcu,,4FGL J1752.2-3002,PowerLaw,0.09113853,0.6584713,,NVSS J175230-300107,0.96809006,0.8679143,24
0.48425692,-1.4137444,-20.461780112128043,2.6090052,0.24532682,0.36394766,3.183532,0.8179239,0.27702832,0.008292061,-0.68662727,-0.8193058,-0.8044994,-0.17812459,1.8970205799453739,7.4480900921084885,,,4FGL J1752.3-2914,LogParabola,0.10676724,0.8107417,,,0.0,0.0,24
358.41693,-2.6408026,-21.328253872787517,2.4240544,0.24151678,0.2554438,2.4322665,-0.88529366,0.9957244,0.007176638,-0.7537337,-0.70572007,-0.78802246,-0.47378704,1.0566576042857172,7.566715073916321,,bin,4FGL J1752.3-3139,PowerLaw,0.08200253,0.80502284,,,0.31,0.0,280
17.035805,8.147671,-21.49587289172698,2.4200902,0.24037911,0.4082122,2.6330836,-0.7105981,0.96480507,0.0036598793,-0.53355074,-0.79752654,-0.6549168,-0.4948524,1.978604875190859,7.328277589641243,bcu,,4FGL J1752.6-1010,PowerLaw,0.14349681,0.42225677,,MRC 1749-101,0.99742514,0.9671267,12
359.3042,-2.221519,-20.543540898449724,2.5405731,0.22977109,0.5704497,4.4120574,0.97281206,-0.37202433,0.005279126,-0.48339203,-0.8015379,-0.8281982,-0.99888194,1.4554742817787216,7.250825912508026,,,4FGL J1752.7-3040,LogParabola,0.21910438,0.55884516,,,0.0,0.0,8
346.9912,-9.316404,-21.03525754200143,2.3197706,0.18527593,0.39646003,3.9881697,0.9329768,0.8804792,0.002494443,-0.39310053,-0.59484947,-0.84751713,-0.9994717,2.161891541806122,7.647472542105424,,,4FGL J1752.8-4449,LogParabola,0.1511212,0.37789705,,,0.0,0.0,0
0.9649363,-1.3569818,-20.660792478039166,2.5267558,0.37385827,0.7719122,3.6456242,0.89065653,-0.7237868,0.007124982,-0.30599466,-0.61466056,-0.9999675,-0.44621345,2.193185654077912,7.627725630149291,unk,,4FGL J1753.2-2848,LogParabola,0.38537472,0.9629726,,1RXS J175328.7-285014,0.0,0.8463787,0
357.00595,-3.7269955,-20.411788310328113,2.4170372,0.16020691,0.56261027,6.116786,-0.6331241,0.99907446,0.007802472,-0.501161,-0.72821116,-0.977054,0.24015757,0.8545509359821872,7.319045388778928,bcu,,4FGL J1753.3-3325,LogParabola,0.16488902,0.8237421,3FGL J1754.0-3321,NVSS J175308-332637,,0.0,0
342.22165,-12.033593,-21.004875397807805,2.5911427,0.0900715,0.2614344,4.7374268,0.9985755,-0.5571367,0.0033636545,-0.716268,-0.78284544,-0.9389949,-0.9997822,5.3131073534887925,6.500586720826418,bcu,,4FGL J1753.6-5014,LogParabola,0.07145833,0.23661591,3FGL J1753.5-5010,PMN J1753-5015,0.9984394,0.9616731,4
54.13004,24.453465,-22.581459382742608,2.3962617,0.2328534,0.13528408,1.2819214,-0.98932874,0.9126503,0.0032823319,-0.7126421,-0.4419997,-0.6572455,-0.9999307,3.093124239482568,7.39324974082852,fsrq,,4FGL J1753.7+2847,PowerLaw,0.12358552,0.45322856,,B2 1751+28,0.99844456,0.9518771,0
3.7658112,0.12693389,-18.591351634105497,2.3303854,0.059349846,0.31541604,9.800965,0.5571685,0.3935756,7.626258E-4,-0.29038236,-0.5782268,-0.79438853,-0.8947403,1.5484966254845542,7.748775936030443,,,4FGL J1753.8-2538,LogParabola,0.048613604,0.12772936,,,0.0,0.0,0
49.965137,23.03509,-21.726570145812616,2.2000535,0.13684984,0.08691666,1.3182095,0.9249232,-0.72320986,0.0012213122,-0.49208477,-0.58010465,-0.5420283,-0.99996036,3.7279359710954565,7.455603528800102,,,4FGL J1753.9+2443,PowerLaw,0.07159552,0.22373211,,,0.0,0.0,0
348.22137,-8.905598,-22.436950052670213,1.9034485,0.42041436,0.7675666,1.8927667,0.9991507,-0.7701043,0.0013725217,-0.95309323,0.21627042,0.13442306,-0.9264459,2.708323930301621,8.8408815615111,,,4FGL J1754.1-4333,PowerLaw,0.17072935,0.11354867,,,0.0,0.0,4
57.734795,25.409292,-19.743776593847077,1.9195089,0.039964315,0.10541302,5.788416,0.7739605,-0.45070267,2.8416738E-4,-0.3444875,-0.43778107,-0.62571913,-0.5000171,5.92241678125722,7.2467862392761235,bll,,4FGL J1754.2+3212,LogParabola,0.018011801,0.054776356,3FGL J1754.1+3212,RX J1754.1+3212,0.9998954,0.96117705,0
347.20233,-9.490864,-21.143042772420852,2.4592576,0.18930799,0.36474338,3.8181717,0.9997064,-0.5193922,0.007108111,-0.5615404,-0.7201781,-0.97626585,-0.335527,2.149496498953948,7.326862771804761,,,4FGL J1754.3-4443,LogParabola,0.13916294,0.8005028,2FGL J1753.8-4446,,0.0,0.0,16
0.69903487,-1.8030705,-20.739499594241913,2.539989,0.35195482,0.99639136,4.0973177,0.9406364,-0.96850884,0.006203754,0.7448024,-0.83265084,-0.9329852,-0.81071305,1.8510880358413964,7.834545102004073,,,4FGL J1754.3-2915,LogParabola,,0.04020693,,,0.0,0.0,2073
357.81433,-3.4921942,-20.960784681962508,2.562878,0.3123291,0.74569905,4.6231136,0.9257945,0.88527906,0.004530675,-0.631308,-0.94611704,-0.93616986,-0.99330354,2.0271757614232553,7.024408521106536,,agn,4FGL J1754.3-3236,LogParabola,0.32659334,0.46169975,,,0.28,0.0,27
2.8105848,-0.5960793,-20.68961590025646,2.4572773,0.20928422,0.12965354,1.7806044,0.99989593,-0.7011221,0.002325076,-0.69750154,-0.739134,-0.62978363,-0.6974741,1.4172377868520192,7.832383160043194,unk,,4FGL J1754.4-2649,PowerLaw,0.09271126,0.3626676,,1RXS J175501.7-264954,0.0,0.98325557,264
329.11963,-18.474245,-21.689744421802093,2.4087725,0.10373237,0.10277254,1.8858868,-0.3314636,-0.5103524,0.0014818509,-0.7092528,-0.6909404,-0.74197173,-0.63102067,2.701040221841964,7.096517549776078,bll,,4FGL J1754.5-6425,PowerLaw,0.06147198,0.17506962,3FGL J1754.3-6424,PMN J1754-6423,0.9992118,0.9291363,0
0.48208407,-2.0071337,-20.112587692716158,2.5342133,0.18182606,0.46091864,5.168107,-0.99614483,0.9954484,0.0048516607,-0.501734,-0.7121556,-0.90037405,-0.9998833,2.7290076515294803,7.378682544044955,,,4FGL J1754.6-2933,LogParabola,0.15722379,0.5378531,2FGL J1754.1-2930,,0.0,0.0,0
60.469353,26.040987,-22.34985250231854,2.6136084,0.20308454,0.3579657,2.9804246,0.18883638,-0.23808597,0.007511825,-0.70858675,-0.84415424,-1.0,0.9033112,4.415033127570604,6.5794578573241544,bcu,,4FGL J1754.7+3444,LogParabola,0.17089005,0.49614778,,MG2 J175448+3442,0.9846943,0.0,0
358.3818,-3.2707272,-21.064857535679803,2.3190987,0.28182915,0.9863238,4.3563766,0.9115744,-0.31575897,0.0030448805,0.42142645,-0.4959567,-0.99973947,0.957372,2.5257564039229536,7.86945733029645,,,4FGL J1754.8-3200,LogParabola,0.13123485,0.057952948,,,0.0,0.0,4
351.79614,-7.1568565,-21.56936398394427,2.6188962,0.40637395,0.47444242,3.2908888,0.35415384,-0.2532274,0.013125214,-0.6949213,-0.6904439,-0.9081085,-0.99939615,2.3568324348837337,7.127846817640246,,,4FGL J1755.3-3937,LogParabola,0.3435418,0.9784976,,,0.0,0.0,1
3.7411315,-0.30349877,-20.300327937686752,2.4134662,0.1812208,0.11246378,1.8933966,0.9990267,-0.41103366,0.0044140653,-0.75436383,-0.65717214,-0.78466195,-0.4692774,2.8569921389554107,8.086230412995679,snr,,4FGL J1755.4-2552,PowerLaw,0.08024335,0.6945378,,SNR G003.7-00.2,0.8,0.8889155,20
353.62106,-6.1899,-21.819853865811538,2.3395226,0.17493841,0.08064958,1.0496672,-0.9078378,0.9963752,0.0017642776,-0.87359905,-0.40365228,-0.5250692,-0.662516,2.237178675343228,7.719493879478942,,,4FGL J1755.5-3734,PowerLaw,0.08775579,0.15356867,,,0.0,0.0,256
8.124092,2.1961539,-21.44664688955626,2.522245,0.14992881,-0.012854347,0.18625969,0.95663595,-0.55292875,0.0010687679,-0.8505034,-0.6997982,-0.9999995,0.99999696,1.8524188669103907,7.544180773851923,,,4FGL J1755.6-2050,PowerLaw,0.06014231,0.12729262,,,0.0,0.0,0
351.3878,-7.5157027,-22.25010469655864,2.4643126,0.4371377,0.62953746,2.6412306,-0.999892,0.99983513,0.007999328,-0.46529928,-0.58276266,-0.96483845,-0.9926483,2.0788542067324287,7.296817254957122,,,4FGL J1755.9-4009,PowerLaw,0.3412451,1.0725985,,,0.0,0.0,4096
35.632412,16.773073,-23.015251008136985,1.7469358,3.4389877,0.9772235,2.7507966,-0.9637139,-0.9999901,0.008308206,0.99945027,0.9875889,-0.46449077,-0.99982655,1.7316386069618017,9.106811732962862,,,4FGL J1755.9+0953,PowerLaw,14.571462,2.7043693,,,0.0,0.0,0
4.34019,-0.12940168,-19.557848067386786,2.5956938,0.15227035,0.42746714,5.9245343,0.9999357,-0.33170083,0.0033611916,-0.5314888,-0.87236905,-0.82091004,-0.99989754,2.1133622973377864,7.2453939065334705,unk,,4FGL J1756.1-2516,LogParabola,0.07361729,0.28000432,,NVSS J175606-251909,0.0,0.8033552,28
83.48751,29.71451,-21.587536436143974,1.8452171,0.08764502,0.06719105,1.7128904,-0.20258549,-0.62896115,4.2796053E-4,-0.6094881,-0.13445161,-0.49744156,-0.52529836,2.9875466626661815,8.190784427762233,bll,,4FGL J1756.3+5522,PowerLaw,0.04046579,0.14612724,3FGL J1756.3+5523,RX J1756.1+5522,0.999495,0.9888914,0
28.932524,13.440528,-22.408125060509512,2.8345284,0.2987322,0.32878873,1.000213,0.99795663,-0.75746804,0.023941435,-0.8851311,-0.65029097,-0.86107665,0.09269683,2.227595024215155,6.384521997607143,,,4FGL J1756.3+0236,PowerLaw,0.39299867,1.2495617,,,0.0,0.0,0
5.615777,0.46642014,-20.29842603623031,2.4442294,0.38200092,0.16877659,2.446681,0.91618365,-0.91394126,0.007278501,-0.22044802,-0.76367384,-0.68613523,-0.6328466,2.06462934320396,7.955678862391675,PSR,,4FGL J1756.6-2352,PowerLaw,0.18806142,0.90970343,,PSR J1757-2421,1.0,0.0,24
41.4505,19.11842,-22.631083100915177,1.907344,0.49681252,0.9423437,2.7427516,0.9997865,-0.99959433,0.00972224,0.9857428,-0.08989513,-0.65287924,-0.69483274,2.5513923364677167,8.651532457623002,fsrq,,4FGL J1756.6+1553,PowerLaw,0.5151056,0.2150773,,PKS 1754+159,0.99820435,0.96708447,16
41.11759,18.901915,-22.447038636739055,2.134782,0.32619837,0.27570897,1.9596714,0.9821987,0.9369118,0.0032356258,-0.8750535,0.10401444,-0.99998015,0.9992917,2.5527492377302066,7.933362371830509,bcu,,4FGL J1756.9+1531,PowerLaw,0.20495509,0.60023844,3FGL J1757.1+1533,87GB 175437.6+153548,0.9672466,0.0,0
100.987976,29.97469,-22.66679673865677,1.8269273,0.20077729,0.09408882,1.0184354,-0.9973506,-0.98661697,4.284721E-4,0.991298,-0.38431978,-0.45417386,-0.34773803,2.8170399630713487,8.857673015492038,bll,,4FGL J1757.0+7032,PowerLaw,0.09622124,0.24952455,3FGL J1756.9+7032,MS 1757.7+7034,0.99825037,0.97434,16
9.4965315,2.5960515,-20.964529062517048,2.5855873,0.26571634,0.39098254,3.5696578,0.9981927,-0.6815308,0.008705292,-0.7446267,-0.7503373,-0.8890007,-0.9999922,2.1956934056909887,7.056001389671305,,,4FGL J1757.1-1926,LogParabola,0.105464354,0.66944814,,,0.0,0.0,10
355.2323,-5.632989,-21.142325432789114,2.415173,0.22224542,0.55167866,4.220614,0.9998467,-0.6606755,0.0050508077,-0.4746315,-0.72262204,-0.990907,-0.966993,2.528747522905311,7.182584379741822,,,4FGL J1757.1-3554,LogParabola,0.2112048,0.54102397,,,0.0,0.0,0
1.4090614,-2.1090379,-20.7671854365956,2.5802557,0.199462,0.29113764,3.1598585,0.99647236,-0.45128646,0.011588724,-0.6258192,-0.7407514,-0.9436354,-0.99476665,2.333584216697757,7.26277613567251,,,4FGL J1757.1-2848c,LogParabola,0.07857052,1.2808465,,,0.0,0.0,40
359.16406,-3.4585013,-20.50784119994807,2.4772668,0.13090125,0.3418524,4.7183337,0.98760974,-0.014816007,0.0016548339,-0.5833938,-0.70827186,-0.96496177,-0.99840194,2.6714880441877975,7.423874785391632,,,4FGL J1757.4-3125,LogParabola,0.07328794,0.16171679,3FGL J1757.8-3126,,0.0,0.0,4
2.558478,-1.5509824,-20.794056072725258,2.5106177,0.45973647,0.5287199,3.308841,0.9984304,-0.11143692,0.008204616,-0.4571277,-0.61694413,-0.89918464,-0.9980371,1.9641134589091869,7.380924766605664,,,4FGL J1757.6-2731,LogParabola,0.36170015,1.0489075,,,0.0,0.0,9
5.9550467,0.3742167,-20.17824025603208,2.3585281,0.20562665,0.1653645,2.6689093,0.41184452,0.42423874,0.0045863907,-0.7651788,-0.5575317,-0.9295911,-0.12512386,1.149720082518166,8.44796550664852,spp,,4FGL J1757.7-2337,PowerLaw,0.10914489,0.886975,,SNR G006.1+00.5,0.8,0.0,258
332.98532,-17.186884,-21.049203408520444,2.069847,0.17918427,0.42760986,5.925503,0.99505085,-0.56571645,0.0017054288,-0.29782724,-0.23136185,-0.8902614,-0.9999847,1.488061377887586,7.653189692309187,,,4FGL J1757.7-6032,LogParabola,0.12785918,0.2866838,3FGL J1757.7-6030,,0.0,0.0,0
5.3700657,-0.02372455,-20.19394750227376,2.4487119,1.5784217,0.2007913,2.4158194,-0.08906647,0.9290821,0.0016548712,-0.7468341,-0.8240473,-0.78637934,-0.25303683,2.5491366076998356,8.103087359545073,PSR,,4FGL J1757.9-2419,PowerLaw,0.51460487,0.11595008,,PSR J1757-2421,1.0,0.0,29
0.55921715,-2.8130813,-20.98927761551285,2.4008546,0.29137763,0.99706745,4.8763013,-0.96623063,0.9756414,0.0025737097,0.7786974,-0.5964511,-0.97194725,-0.99984354,1.8343343265862322,7.794561668242561,,,4FGL J1758.0-2953,LogParabola,,0.1053499,,,0.0,0.0,2072
95.20549,29.988907,-22.975103786666278,2.4060824,0.33698112,0.40884942,0.87131184,-0.88295144,-0.3054188,0.017313886,-0.65124947,-0.7004755,-0.7988642,-0.24703135,2.4593891637497163,6.995453653268409,bcu,,4FGL J1758.2+6532,PowerLaw,0.59122276,1.4947302,3FGL J1757.4+6536,7C 1757+6536,0.8293746,0.0,0
40.271618,18.183168,-22.167954518854117,2.3141189,0.2079712,0.20951208,2.0016873,0.9784068,0.9998269,0.00315101,-0.58956563,-0.54432243,-0.59278667,-0.9995399,2.299034697793359,7.420583695818489,bcu,,4FGL J1758.3+1429,PowerLaw,0.13344643,0.40381184,,87GB 175603.3+143022,0.996502,0.85707146,0
0.0940386,-3.1670442,-20.642813305569774,2.3279183,0.105549484,0.10605245,2.0120368,-0.4155015,0.99833417,0.0010287054,-0.5818097,-0.6484314,-0.72371286,-0.5592144,2.7259440470494947,7.70464908858522,bcu,,4FGL J1758.3-3028,PowerLaw,0.06056389,0.17956498,,AT20G J175822-302916,0.9984316,0.93110543,0
358.4907,-4.1158085,-21.18044785547052,2.4563458,0.32917818,0.94679546,3.9262438,0.99377114,-0.5258091,0.006428366,-0.2877483,-0.8413188,-0.9964716,0.93012214,2.3525094708427474,7.120960972965384,,,4FGL J1758.5-3219,LogParabola,0.2544496,0.09009056,,,0.0,0.0,265
5.6631737,-0.03711076,-19.813142162338583,2.3011858,0.12798586,0.07598722,1.8903289,-0.8004505,0.9556673,0.0010150848,-0.8128233,-0.45030668,-0.5594991,-0.9326093,2.735982697806737,8.446812786321027,unk,,4FGL J1758.6-2404,PowerLaw,0.051490888,0.2375927,3FGL J1758.8-2402,1RXS J175835.5-240203,0.0,0.8773605,0
12.376655,3.7975323,-20.701868697247342,2.5571074,0.16506878,0.46495983,5.166942,0.99461985,0.20215362,0.0050333124,-0.70621735,-0.7512207,-0.9999997,0.96201116,3.165484879316388,7.01825523506154,bcu,,4FGL J1758.7-1621,LogParabola,0.14838794,0.4191768,,AT20G J175841-161703,0.8351255,0.9229876,4
350.77246,-8.480317,-20.673570178099148,2.332271,0.08123582,0.1599371,3.7293203,0.9860399,-0.31321368,0.0011978452,-0.6407162,-0.50317013,-0.8333759,-0.9983925,2.2576113669512496,7.176556779913628,,,4FGL J1758.7-4109,LogParabola,0.050398324,0.15540159,3FGL J1758.8-4108,,0.0,0.0,0
6.2395244,0.25053784,-20.049444044579346,2.3519368,0.22332163,0.42621303,3.9872692,-0.45165682,-0.89810467,0.0011651858,0.053739503,-0.53371006,-0.8009193,-0.9999975,1.7330164417272482,8.06783641340151,,,4FGL J1758.8-2326,LogParabola,0.22448757,0.28579208,,,0.0,0.0,16
25.868011,11.109007,-22.1111150061542,2.8239374,0.22728775,0.16356088,1.1804345,-0.07530449,-0.7044781,0.0056474693,-0.86617637,-0.7409206,-0.9999937,0.94273806,1.897644297410044,6.487431399059985,,,4FGL J1759.0-0107,PowerLaw,0.17635418,0.36912918,,,0.0,0.0,0
5.9618254,0.015929269,-19.725978698467998,2.3146205,0.32020167,0.20241961,3.1268375,-0.93951833,0.37224898,0.0033662599,0.8475235,-0.70565444,-0.77191466,-0.755524,1.9371661745473545,8.370097532963664,unk,,4FGL J1759.1-2347c,LogParabola,0.11964039,0.6886615,3FGL J1758.8-2346,1RXS J175851.9-234511,0.0,0.8287774,48
344.33365,-11.953656,-21.104713243091982,2.3193464,0.09456631,0.14225708,2.707698,0.99970776,-0.37159953,0.0013694549,-0.56068563,-0.64068455,-0.7468218,-0.99999535,5.307842953745041,7.208469019197631,bcu,,4FGL J1759.1-4822,PowerLaw,0.059906,0.17319533,3FGL J1759.1-4822,PMN J1758-4820,0.9941532,0.918621,0
352.86853,-7.417255,-20.646878200916316,2.3879023,0.12588014,0.35781133,4.8815265,-0.16928649,-0.44250834,0.0021956498,-0.5206362,-0.5064577,-0.9990682,-0.87930083,3.0971363929877005,7.175139843704614,bcu,,4FGL J1759.1-3849,LogParabola,0.09842105,0.2672341,3FGL J1759.2-3848,NVSS J175926-384753,,0.0,0
24.441677,10.317203,-21.45024166839109,2.6475468,0.34298238,0.97912,4.4381094,0.9479373,-0.5697482,0.009611892,-0.6208416,-0.9775432,-0.9998862,0.99975204,1.952561792032597,6.850281715487752,,,4FGL J1759.2-0243,LogParabola,0.19431542,0.07553291,,,0.0,0.0,25
6.5251966,0.21487121,-19.905260927713712,2.4342942,0.28715828,0.24852456,3.234793,0.81304145,-0.7789154,0.005113606,-0.52995116,-0.74899614,-0.6972533,-0.99982554,1.830448374329832,7.79656993702941,unk,,4FGL J1759.5-2312,LogParabola,0.10998265,0.5495152,,NVSS J175948-230944,0.8,0.82922786,284
10.32885,2.3666127,-21.376469238904836,2.527864,0.33103052,0.5622697,2.668351,-0.80350786,0.99949735,0.0016952048,-0.69157195,-0.8035318,-0.784181,-0.059054714,2.1855016875393667,7.395931285820205,,unk,4FGL J1759.6-1850,PowerLaw,0.12777247,0.25030953,,,0.17,0.0,8
7.8532906,0.9398861,-19.810711436473234,2.4243567,0.11155303,0.26767606,4.2141438,0.99982744,-0.74864,0.0012820543,-0.39236328,-0.662358,-0.82069266,-0.93691105,2.653213407861447,7.688411516834989,unk,,4FGL J1759.7-2141,LogParabola,0.08196572,0.1870647,3FGL J1759.6-2141,NVSS J175946-214231,0.0,0.8850358,0
5.9454074,-0.16794126,-19.43191356338511,2.3173578,0.23636796,0.23837784,3.9378176,-0.76767826,0.7318404,0.007967587,-0.34746355,-0.53314924,-0.83700216,-0.79962313,1.741760126797159,8.310992692512285,,,4FGL J1759.7-2354,LogParabola,0.09247896,1.3075207,,,0.0,0.0,16
15.576315,5.3025475,-21.458247712134312,2.4631596,0.20154467,0.2241584,2.1943243,0.9988112,-0.7449886,0.005917567,-0.6224161,-0.47446635,-0.87595534,-0.9999928,1.3538962648953496,7.4970721613929205,,,4FGL J1759.8-1250,PowerLaw,0.06515537,0.7396764,,,0.0,0.0,0
54.02111,22.933353,-22.47199570221806,1.956635,0.1931243,0.019048816,0.27233174,0.84917915,-0.73775864,0.001403235,-0.74788713,-0.41149214,-0.010409036,-0.82125425,2.6010358000110294,8.466272669645603,bcu,,4FGL J1800.1+2812,PowerLaw,0.077158995,0.6091438,,NVSS J180002+281050,0.99616045,0.8940364,4
101.070274,29.716444,-22.295961393280063,2.1245654,0.21227778,0.15024164,1.3672934,0.51906264,-0.60016596,0.0014522524,-0.5854887,-0.46655884,-0.8428142,0.07883113,2.869334462043689,8.005474101961958,bll,,4FGL J1800.1+7037,PowerLaw,0.12486006,0.3626557,,RX J1759.8+7037,0.9957492,0.9116978,0
23.957104,9.792352,-21.40256190855056,2.6336877,0.16899629,0.1775972,2.0276217,-0.98740584,0.85290456,0.0037095444,-0.76831245,-0.7082601,-0.82184356,-0.9999953,1.4049716741148197,6.885150945169048,,,4FGL J1800.1-0323,PowerLaw,0.10002302,0.3831758,,,0.0,0.0,12
0.8087629,-3.2128398,-20.91595677442265,2.528774,0.28431752,0.79702926,4.165818,0.07683377,0.9516982,0.008708491,-0.5338762,-0.8184758,-0.8985406,-0.45477587,1.7501683248211817,7.272448321879113,,,4FGL J1800.2-2952,LogParabola,0.2535857,0.84632564,3FGL J1800.0-2955,,0.0,0.0,25
5.85668,-0.3397608,-20.56419158353888,2.1211364,0.2642051,0.03949724,0.73183966,0.7665137,0.8688084,2.9481837E-4,-0.8113077,-0.65575504,-0.59476364,-0.5438346,1.7657624562773104,9.371134705212349,,,4FGL J1800.2-2403c,PowerLaw,0.06932511,0.20253356,1FGL J1800.5-2359c,,0.0,0.0,48
340.5415,-14.066173,-22.483269056013402,2.2047129,0.41328982,0.71903706,2.1800096,0.9896625,-0.88790596,0.0030340878,-0.019999292,-0.45530647,-0.7606355,-0.9999604,1.8638829020570442,7.73961881200031,,,4FGL J1800.3-5237,PowerLaw,0.28754595,0.55387574,,,0.0,0.0,0
1.4472839,-2.9222388,-21.317603603532948,2.4630828,0.26083118,0.32154858,2.670707,0.5245972,0.90546364,0.0071469834,-0.53318083,-0.86136234,-0.49774522,-0.9997757,1.747924189320002,7.805714449811386,,,4FGL J1800.5-2910,PowerLaw,0.09866863,0.7391126,,,0.0,0.0,8
110.03763,29.068476,-19.081354151627842,2.2103746,0.016684582,0.03593255,4.0393834,-0.23860204,-0.5314871,1.8000645E-4,-0.6189619,-0.55769265,-0.66850173,-0.79571724,5.650376001710331,6.486572975325073,bll,,4FGL J1800.6+7828,LogParabola,0.007475586,0.023044236,3FGL J1800.5+7827,S5 1803+784,0.9999732,0.9986749,0
6.0274425,-0.37166527,-19.764260042736115,2.1961927,0.157918,0.073988155,1.7682028,0.9477737,-0.599482,1.7527881E-4,0.8553213,-0.7214756,-0.47325075,-0.792377,1.6861874497233853,8.864448184605404,unk,,4FGL J1800.7-2355,PowerLaw,0.052124128,0.1253064,1FGL J1800.5-2359c,NVSS J180041-235622,0.0,0.9542862,0
5.8768964,-0.51136285,-19.44039811263405,2.2996998,0.14709058,0.1469682,3.3285835,0.99989617,-0.8954428,0.001655207,-0.35956126,-0.5526584,-0.71728295,-0.9091379,1.6522744460072478,8.461315298535732,,,4FGL J1800.9-2407,LogParabola,0.064548954,0.30864924,,,0.0,0.0,16
2.493717,-2.4659333,-20.782300280017505,2.4995263,0.22621554,0.6188049,4.408474,-0.13207354,0.9911622,0.0044326824,-0.4681524,-0.7379406,-0.9963563,0.8339779,1.9445468344498424,7.280241581966836,,,4FGL J1801.0-2802,LogParabola,0.22854888,0.46353036,,,0.0,0.0,8
3.898164,-1.6982886,-21.01193982785335,2.3915153,0.29429144,0.9953022,4.998299,0.9543745,0.30981693,6.5977254E-4,0.089773946,-0.12784462,-0.9844535,-0.998801,1.8976660357729558,8.209689726692217,,,4FGL J1801.1-2626,LogParabola,,0.14004144,,,0.0,0.0,2048
5.2929068,-0.9321405,-19.394181714538767,2.4501646,0.085369974,0.24037884,5.774653,0.9306969,-0.49647397,8.019E-4,-0.5611897,-0.64835554,-0.79756236,-0.9998962,1.319066306427266,7.81050879481488,PSR,,4FGL J1801.2-2450,PLSuperExpCutoff,0.035538893,0.08955799,,PSR J1801-2451,1.0,0.0,4
6.526576,-0.25105163,-17.388045414923063,2.2691584,0.056094643,0.13091667,8.587416,-0.2842933,0.9862077,8.781401E-4,-0.6744991,-0.61742026,-0.7882195,-0.57054836,2.3782853396627512,8.365937184644196,SNR,,4FGL J1801.3-2326e,LogParabola,0.018185576,0.16675757,3FGL J1801.3-2326e,W 28,,,0
349.2464,-9.850534,-22.27400309484979,2.6245992,0.29148006,0.3441089,2.2501636,0.9999797,-0.43342584,0.005088644,-0.67634434,-0.75870126,-0.9999991,0.9987135,1.8142819238500743,6.68524602645791,,,4FGL J1801.4-4307,PowerLaw,0.19889754,0.4376311,,,0.0,0.0,0
