Source_Name_3FGL,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,Signif_Curve,SpectrumType,Spectral_Index,Unc_Spectral_Index,beta,Unc_beta,Cutoff,Unc_Cutoff,Exp_Index,Unc_Exp_Index,PowerLaw_Index,Flux30_100,Unc_Flux30_100,nuFnu30_100,Sqrt_TS30_100,Flux100_300,nuFnu100_300,Sqrt_TS100_300,Flux300_1000,nuFnu300_1000,Sqrt_TS300_1000,Flux1000_3000,nuFnu1000_3000,Sqrt_TS1000_3000,Flux3000_10000,nuFnu3000_10000,Sqrt_TS3000_10000,Flux10000_100000,nuFnu10000_100000,Sqrt_TS10000_100000,Variability_Index,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Extended_Source_Name,0FGL_Name,1FGL_Name,2FGL_Name,1FHL_Name,Flags,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,ASSOC1,ASSOC2,500MeV_Index
3FGL J2311.0+3425,347.76409912109375,34.423099517822266,100.4111557006836,-24.02098846435547,0.014061382971704006,0.013753018341958523,-15.0600004196167,0.02280000038444996,0.022299999371170998,-15.0600004196167,501,66.87274169921875,368.5987243652344,7.988521649737734e-11,2.0448785893745214e-12,5.337333242039222e-09,1.9004216256224282e-10,5.961921234476364e-11,1.61405415942395e-12,5.5696916580200195,LogParabola,2.1915698051452637,0.03317837417125702,0.10143912583589554,0.016982324421405792,-inf,-inf,-inf,-inf,2.343214273452759,,,,,7.815575742142755e-08,1.8709814947337478e-11,25.24725341796875,2.2687320466729943e-08,1.5089802671286456e-11,40.624637603759766,4.5325627695547155e-09,1.0371944622611373e-11,35.54312515258789,9.048416460544217e-10,5.71191227996537e-12,23.776884078979492,6.357476350915547e-11,7.844939975409915e-13,6.610257625579834,1901.737548828125,31.01698875427246,4.6081171944933885e-07,2.638097029716846e-08,314284992.0,2630000.0,                  ,                 ,1FGL J2311.0+3425 ,2FGL J2311.0+3425 ,1FHL J2311.0+3425 ,0,               ,              ,               ,N,                     ,FSRQ ,B2 2308+34                ,                          ,2.253427285470763
3FGL J2311.0+0204,347.7652893066406,2.080899953842163,79.32781982421875,-52.08252716064453,0.030157964676618576,0.02991127409040928,-3.630000114440918,0.048900000751018524,0.048500001430511475,-3.630000114440918,265,8.7987642288208,1192.138427734375,4.2112713598448093e-13,6.224806504669458e-14,4.925335139738252e-10,7.99267041440288e-11,5.860381624422928e-12,8.667111624748036e-13,0.28573712706565857,PowerLaw,2.271183967590332,0.11224257946014404,-inf,-inf,-inf,-inf,-inf,-inf,2.271183967590332,,,,,2.8740436697205496e-09,6.725652478521693e-13,1.083481788635254,2.2041035663278308e-09,1.4661193266374273e-12,5.020516395568848,3.6836986239130454e-10,8.620355406059599e-13,4.7091217041015625,6.346564246362263e-11,4.221589711920354e-13,3.568930149078369,3.867018510961273e-11,6.18818581446523e-13,5.308846473693848,77.35355377197266,7.585663318634033,4.86663900289841e-08,1.09522568791931e-08,240644992.0,2630000.0,                  ,                 ,1FGL J2310.9+0204 ,2FGL J2310.9+0204 ,                  ,0,               ,              ,               ,N,                     ,bll  ,NVSS J231101+020504       ,                          ,2.271183967590332
3FGL J2312.9-6923,348.239501953125,-69.3927993774414,314.97747802734375,-45.36298370361328,0.04816640540957451,0.04304756224155426,-33.900001525878906,0.07810000330209732,0.0697999969124794,-33.900001525878906,672,4.931356906890869,4989.85205078125,8.504089664721718e-15,2.3868759531662847e-15,1.874709693039378e-10,5.605594807778225e-11,2.31025159939946e-12,6.653517797480801e-13,1.8454288244247437,PowerLaw,1.8040268421173096,0.21496275067329407,-inf,-inf,-inf,-inf,-inf,-inf,1.8040268421173096,,,,,4.4153867229113075e-09,1.0818197466316848e-12,2.2616264820098877,7.107386544808001e-15,4.994518192956406e-18,0.0,9.966306252495727e-11,2.441857751157156e-13,1.9968732595443726,8.78771014289903e-11,6.175319045183258e-13,4.573002815246582,1.9822584546025368e-11,3.8276527130134963e-13,3.644899606704712,38.06669616699219,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bcu  ,SUMSS J231347-692332      ,                          ,1.8040268421173096
3FGL J2313.1+3935,348.2770080566406,39.586299896240234,103.05419921875,-19.459880828857422,0.11909004300832748,0.0966411679983139,73.08999633789062,0.1931000053882599,0.156700000166893,73.08999633789062,271,5.454688549041748,389.5654602050781,5.804096786521384e-12,1.0044293955596695e-12,2.326329545665473e-10,6.971313110115673e-11,5.2109549314449666e-12,9.081161387106129e-13,0.39054960012435913,PowerLaw,2.7931740283966064,0.1633288562297821,-inf,-inf,-inf,-inf,-inf,-inf,2.7931740283966064,,,,,1.2991193010236657e-08,2.894569566674887e-12,3.912543535232544,1.527629800435193e-09,9.587359118407024e-13,3.003129243850708,1.364442031581703e-10,3.040115088923795e-13,1.649506688117981,2.4325583214412916e-11,1.5266661632790113e-13,1.3609334230422974,1.2464208484774808e-11,1.6715749335920183e-13,1.8400142192840576,58.673545837402344,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,8,               ,              ,               ,N,                     ,     ,                          ,                          ,2.7931740283966064
3FGL J2314.0+1443,348.5177001953125,14.730999946594238,90.5308609008789,-41.93374252319336,0.030528001487255096,0.02725934609770775,61.959999084472656,0.0494999997317791,0.044199999421834946,61.959999084472656,280,11.69356918334961,4960.02001953125,2.9080802707321524e-14,4.370801816181227e-15,6.211274827805369e-10,9.756965374529969e-11,7.956766322203546e-12,1.261325137218161e-12,0.3506956398487091,PowerLaw,1.7579002380371094,0.10713613778352737,-inf,-inf,-inf,-inf,-inf,-inf,1.7579002380371094,,,,,7.576057559077753e-10,1.8647698673841112e-13,0.12404222041368484,7.300989812719649e-10,5.158908781936755e-13,1.6528043746948242,3.823612815256894e-10,9.411436473899526e-13,4.239716529846191,1.2779306779453492e-10,9.029910066210567e-13,5.7253618240356445,1.1747330885825136e-10,2.3131811136695157e-12,9.104618072509766,47.38663864135742,-inf,-inf,-inf,-inf,-inf,                  ,                 ,1FGL J2314.1+1444 ,2FGL J2314.0+1446 ,1FHL J2314.0+1446 ,0,               ,              ,               ,N,                     ,bll  ,RGB J2313+147             ,                          ,1.7579002380371094
3FGL J2315.7-5018,348.94189453125,-50.31159973144531,334.6642761230469,-60.510536193847656,0.05686225742101669,0.04317091032862663,2.1700000762939453,0.09220000356435776,0.07000000029802322,2.1700000762939453,281,10.098834037780762,1330.2042236328125,3.7436248762415247e-13,4.75864939358632e-14,5.852128781569377e-10,8.036769860719772e-11,6.6740324204672685e-12,8.525040482570967e-13,1.939275860786438,PowerLaw,2.1904702186584473,0.09725162386894226,-inf,-inf,-inf,-inf,-inf,-inf,2.1904702186584473,,,,,2.2643317776349647e-11,5.340494875076844e-15,0.0,1.7240306959820373e-09,1.1575434621241554e-12,4.44916296005249,6.12289718926462e-10,1.4441037341633711e-12,8.471683502197266,1.2115347614027883e-10,8.134450686821115e-13,5.303047180175781,8.458912389985862e-12,1.3959268311582174e-13,2.4126534461975098,41.21979904174805,-inf,-inf,-inf,-inf,-inf,                  ,                 ,1FGL J2315.9-5014 ,2FGL J2315.7-5014 ,                  ,0,               ,              ,               ,N,                     ,bll  ,PKS 2312-505              ,                          ,2.1904702186584473
3FGL J2316.8-5209,349.2157897949219,-52.16640090942383,331.77294921875,-59.3394889831543,0.03965556621551514,0.0365719310939312,-23.309999465942383,0.06430000066757202,0.059300001710653305,-23.309999465942383,281,5.606203556060791,5899.6494140625,7.215478960305964e-15,2.020533991720563e-15,2.0625558205811245e-10,6.336021984854057e-11,2.6990237302071396e-12,7.879197511453939e-13,0.4632069170475006,PowerLaw,1.7348921298980713,0.21949203312397003,-inf,-inf,-inf,-inf,-inf,-inf,1.7348921298980713,,,,,3.640786339076385e-09,8.98201543524102e-13,1.5739487409591675,4.507152706612061e-10,3.1935467725147104e-13,1.481067180633545,9.300663017519639e-11,2.294523620584299e-13,1.9208807945251465,6.547597186656873e-11,4.639304890773077e-13,3.5568854808807373,3.12429110360668e-11,6.212690409866661e-13,4.769502639770508,34.890445709228516,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bcu  ,SUMSS J231701-521003      ,                          ,1.7348921298980713
3FGL J2317.3-4534,349.3450927734375,-45.569801330566406,342.1003723144531,-63.75510787963867,0.0377437099814415,0.02991127409040928,79.13999938964844,0.06120000034570694,0.048500001430511475,79.13999938964844,434,14.84245491027832,1187.1170654296875,6.551560509382437e-13,6.165024952131323e-14,8.004388818427799e-10,8.630970244061231e-11,9.112773903530158e-12,8.785147631064361e-13,0.8152587413787842,PowerLaw,2.1861305236816406,0.08084681630134583,-inf,-inf,-inf,-inf,-inf,-inf,2.1861305236816406,,,,,1.066339372357561e-08,2.5160563736637e-12,4.439590930938721,2.0884216578309633e-09,1.4029089305186981e-12,6.167489051818848,4.716607659993599e-10,1.1128962335016368e-12,7.113067626953125,2.189946557429323e-10,1.4711088250352056e-12,8.646721839904785,4.412851681290242e-11,7.294506253370525e-13,4.838133335113525,68.09112548828125,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,2FGL J2317.3-4534 ,                  ,0,               ,              ,               ,N,                     ,bcu  ,1RXS J231733.0-453348     ,                          ,2.1861305236816406
3FGL J2318.6+1912,349.6546936035156,19.209800720214844,94.54804992675781,-38.492645263671875,0.14468422532081604,0.13820858299732208,83.69000244140625,0.2345999926328659,0.2240999937057495,83.69000244140625,513,6.69258975982666,433.4940490722656,5.205097637628331e-12,7.681085043183267e-13,3.024321348910064e-10,6.9792976953309e-11,6.2336386053019055e-12,9.281247645431812e-13,1.674230694770813,PowerLaw,2.741109609603882,0.12606434524059296,-inf,-inf,-inf,-inf,-inf,-inf,2.741109609603882,,,,,1.4861434749491309e-08,3.3270467544171956e-12,4.408405303955078,1.889829404078114e-09,1.1927121616739367e-12,3.8916091918945312,2.584214786605088e-10,5.785312008101118e-13,3.1792526245117188,3.1843177400459055e-11,2.009691648123188e-13,1.772474765777588,2.672746184732822e-15,3.6414164778144086e-17,0.0,55.08873748779297,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bcu  ,TXS 2315+189              ,                          ,2.741109609603882
3FGL J2318.6-3829,349.6658020019531,-38.496700286865234,356.68792724609375,-67.53091430664062,0.09460596740245819,0.07715258747339249,-58.619998931884766,0.1534000039100647,0.1251000016927719,-58.619998931884766,594,6.01831579208374,939.6480712890625,4.844821917780739e-13,8.674618911640869e-14,3.02492891846029e-10,6.481016417980712e-11,3.918586809203983e-12,7.068884865478464e-13,0.5595630407333374,PowerLaw,2.3792150020599365,0.15117263793945312,-inf,-inf,-inf,-inf,-inf,-inf,2.3792150020599365,,,,,4.289642863142262e-09,9.934582453560714e-13,1.5844804048538208,1.0543457218403773e-09,6.927042489959789e-13,2.9840686321258545,3.001731918583772e-10,6.951849577767344e-13,4.613251686096191,8.831147618737489e-11,5.80205696855407e-13,4.259390830993652,1.165061128770482e-16,1.791588213981918e-18,0.0,41.57699966430664,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,2FGL J2319.3-3830 ,                  ,0,               ,              ,               ,N,                     ,     ,                          ,                          ,2.3792150020599365
3FGL J2319.2-4207,349.8042907714844,-42.131500244140625,348.3836975097656,-65.95075225830078,0.044836074113845825,0.034351710230112076,-4.059999942779541,0.07270000129938126,0.05570000037550926,-4.059999942779541,556,8.609674453735352,1987.5491943359375,1.118032736161477e-13,1.815164670318243e-14,4.278478960006993e-10,7.027278065008247e-11,4.760943809328788e-12,7.748468208203241e-13,0.4864528775215149,PowerLaw,2.095090627670288,0.12783671915531158,-inf,-inf,-inf,-inf,-inf,-inf,2.095090627670288,,,,,2.576253654851257e-09,6.13305304979217e-13,0.8547241687774658,1.389642068083674e-09,9.434687189488478e-13,4.210285186767578,2.5206151055279236e-10,6.000599322986133e-13,4.249404430389404,8.58300167050352e-11,5.827250574436116e-13,4.750268936157227,4.3044633829536494e-11,7.373962009581125e-13,4.976358890533447,50.67262268066406,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,2FGL J2319.1-4208 ,                  ,0,               ,              ,               ,N,                     ,bll  ,PKS 2316-423              ,                          ,2.095090627670288
3FGL J2321.2-6439,350.31781005859375,-64.66560363769531,317.65667724609375,-49.80592727661133,0.06759331375360489,0.05902080237865448,61.84000015258789,0.1096000000834465,0.09570000320672989,61.84000015258789,575,4.304976940155029,1187.4949951171875,1.8395118869980742e-13,4.3254567543829156e-14,1.9813296836534988e-10,5.190203822280637e-11,2.6200452397928675e-12,6.650253264739447e-13,1.4818782806396484,PowerLaw,2.4008560180664062,0.21630173921585083,-inf,-inf,-inf,-inf,-inf,-inf,2.4008560180664062,,,,,5.431189720184193e-09,1.2552354988759618e-12,2.4996144771575928,6.654609641110198e-10,4.361333885184726e-13,2.035069465637207,9.965413216850294e-11,2.3031676934549827e-13,1.9278302192687988,4.211871476589302e-11,2.7603993309893715e-13,2.4199159145355225,1.2622900120995428e-11,1.9260515491531516e-13,2.772533893585205,45.322265625,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bcu  ,PMN J2321-6438            ,                          ,2.4008560180664062
3FGL J2321.3+5113,350.3453063964844,51.22100067138672,108.87267303466797,-9.175679206848145,0.05266851186752319,0.051681749522686005,-24.209999084472656,0.08540000021457672,0.08380000293254852,-24.209999084472656,242,4.332798480987549,3944.929443359375,1.7650326865218183e-14,4.872259296999403e-15,2.7417690340314493e-10,8.02497374108313e-11,3.054522997383846e-12,8.673305671759446e-13,0.31810954213142395,PowerLaw,2.018815279006958,0.22484035789966583,-inf,-inf,-inf,-inf,-inf,-inf,2.018815279006958,,,,,2.4830966172117996e-09,5.955763226345168e-13,0.9131736159324646,6.684201525608557e-10,4.57895440314493e-13,1.3047230243682861,1.0851530785060959e-10,2.6027641955757297e-13,1.2196855545043945,7.44730596635712e-11,5.101712238428369e-13,3.119474411010742,2.260784788543635e-11,3.993369491420845e-13,3.372621774673462,39.188232421875,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,     ,                          ,                          ,2.018815279006958
3FGL J2321.6-1619,350.40509033203125,-16.331300735473633,55.74267578125,-66.56989288330078,0.036263566464185715,0.03126807510852814,85.04000091552734,0.058800000697374344,0.050700001418590546,85.04000091552734,781,4.927807331085205,9179.666015625,2.6416382644701975e-15,9.169512818854066e-16,1.3555052913449828e-10,5.205840966637787e-11,2.2372791553398885e-12,8.168647507543481e-13,0.9995864629745483,PowerLaw,1.5327802896499634,0.2125770002603531,-inf,-inf,-inf,-inf,-inf,-inf,1.5327802896499634,,,,,1.3168028889509742e-09,3.31493079513967e-13,0.654150664806366,5.79272889963782e-14,4.2051354330578666e-17,0.0,2.6988975290742623e-11,6.79422813040613e-14,0.533044159412384,8.355412195459877e-11,6.065472559976803e-13,4.0431904792785645,2.3192617965017703e-11,5.030841737120595e-13,4.697611331939697,38.87691116333008,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,     ,                          ,                          ,1.5327802896499634
3FGL J2321.6+4438,350.4159851074219,44.63399887084961,106.56808471679688,-15.366418838500977,0.19081541895866394,0.15794385969638824,-73.75,0.3093999922275543,0.25609999895095825,-73.75,331,4.588834285736084,489.36907958984375,2.7985324561191627e-12,5.515932762628628e-13,2.587677572218894e-10,7.44460604273911e-11,4.579898092715862e-12,9.060124070252307e-13,0.6627999544143677,PowerLaw,2.639650344848633,0.1586562991142273,-inf,-inf,-inf,-inf,-inf,-inf,2.639650344848633,,,,,1.1720779014012805e-08,2.648610714431343e-12,3.785111427307129,1.7503228866289078e-09,1.1169424760093527e-12,3.4190526008605957,1.0979748360506747e-10,2.4811560141516087e-13,1.2633875608444214,4.4621147055057264e-11,2.8474320340823867e-13,2.1888670921325684,1.2117843925833153e-15,1.7045540483674055e-17,0.0,50.782691955566406,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,8,               ,              ,               ,N,                     ,fsrq ,B3 2319+444               ,                          ,2.639650344848633
3FGL J2321.9+2732,350.4786071777344,27.5398006439209,99.670166015625,-31.256465911865234,0.05957585945725441,0.04989323765039444,-12.630000114440918,0.0966000035405159,0.08089999854564667,-12.630000114440918,513,11.771681785583496,1014.79248046875,9.812152175839306e-13,1.0316644457122881e-13,7.893082298870979e-10,9.679760465397536e-11,9.460950252393463e-12,9.96687758367254e-13,0.04293244704604149,PowerLaw,2.2823808193206787,0.08397739380598068,-inf,-inf,-inf,-inf,-inf,-inf,2.2823808193206787,,,,,1.111199132708407e-08,2.597545225788145e-12,3.80759596824646,2.1785613313340946e-09,1.4472623403524731e-12,4.675721168518066,6.086571247010397e-10,1.4228002456762034e-12,6.847961902618408,1.463301563253694e-10,9.721008720209312e-13,5.524143218994141,4.083866578241668e-11,6.50779668869006e-13,3.8844385147094727,44.06401443481445,-inf,-inf,-inf,-inf,-inf,                  ,                 ,1FGL J2321.6+2726 ,2FGL J2321.0+2737 ,                  ,0,               ,              ,               ,N,                     ,fsrq ,4C +27.50                 ,                          ,2.2823808193206787
3FGL J2321.9+3204,350.4794006347656,32.07040023803711,101.68629455566406,-27.081558227539062,0.02781440131366253,0.025285819545388222,21.110000610351562,0.045099999755620956,0.04100000113248825,21.110000610351562,501,26.375673294067383,589.0602416992188,9.396268485506454e-12,5.783294849959209e-13,2.1290340601609614e-09,1.421687073621669e-10,1.931680856936957e-11,1.2388795501624972e-12,4.170196533203125,LogParabola,2.070316791534424,0.06897945702075958,0.1483103334903717,0.03939101845026016,-inf,-inf,-inf,-inf,2.2490999698638916,,,,,1.677355854212692e-08,4.149564372668557e-12,6.6953349113464355,7.45694350712256e-09,5.090355654352452e-12,15.243172645568848,1.695238283083711e-09,3.92194696857695e-12,16.391571044921875,3.67624763963903e-10,2.3225137091298365e-12,11.68144416809082,4.388192934023927e-11,5.212790919403854e-13,3.8599014282226562,426.6328125,21.202543258666992,1.9802079975761444e-07,1.6668456837010126e-08,311655008.0,2630000.0,                  ,                 ,1FGL J2322.0+3208 ,2FGL J2322.2+3206 ,                  ,0,               ,              ,               ,N,                     ,fsrq ,B2 2319+31                ,                          ,2.021694625634475
3FGL J2322.5+3436,350.62701416015625,34.602699279785156,102.8713150024414,-24.781063079833984,0.02534749172627926,0.022757235914468765,-54.08000183105469,0.041099999099969864,0.03689999878406525,-54.08000183105469,501,8.93713092803955,15881.32421875,2.5909014144461385e-15,5.886725458695698e-16,2.7364949195529675e-10,9.051388111247505e-11,5.131068313291021e-12,1.1848166761932455e-12,2.0729317665100098,PowerLaw,1.4386416673660278,0.20206448435783386,-inf,-inf,-inf,-inf,-inf,-inf,1.4386416673660278,,,,,6.08395556156438e-10,1.5460797518542652e-13,0.23911052942276,1.0631232560953663e-09,7.805309133399052e-13,2.843803882598877,1.0485894097467252e-10,2.6647182182169826e-13,1.5895272493362427,6.235200550319675e-11,4.577800812033406e-13,3.255335807800293,6.018407994190511e-11,1.3597176769936103e-12,5.916776657104492,35.324745178222656,-inf,-inf,-inf,-inf,-inf,                  ,                 ,1FGL J2322.6+3435 ,2FGL J2322.6+3435 ,1FHL J2322.5+3436 ,0,               ,              ,               ,N,                     ,bll  ,TXS 2320+343              ,                          ,1.4386416673660278
3FGL J2322.9-4917,350.73419189453125,-49.28929901123047,334.54449462890625,-62.05320358276367,0.03940887376666069,0.032624874264001846,-50.27000045776367,0.06390000134706497,0.05290000140666962,-50.27000045776367,281,9.98924446105957,3135.7099609375,5.641581291211152e-14,8.807869560925e-15,5.452325813060099e-10,8.575766485829917e-11,6.163170668260776e-12,9.71875683229706e-13,2.0054068565368652,PowerLaw,1.9572726488113403,0.12450969964265823,-inf,-inf,-inf,-inf,-inf,-inf,1.9572726488113403,,,,,1.7309709167325632e-13,4.1770682022572073e-17,0.0,1.275426875224639e-09,8.800934698897922e-13,2.326127052307129,4.0519201882638356e-10,9.777835008675795e-13,6.090794563293457,1.4021718508505643e-10,9.675522102264855e-13,6.679675102233887,3.815353935565646e-11,6.910813067639854e-13,4.866512775421143,43.0233268737793,-inf,-inf,-inf,-inf,-inf,                  ,                 ,1FGL J2323.0-4919 ,2FGL J2323.0-4918 ,                  ,0,               ,              ,               ,N,                     ,bcu  ,SUMSS J232254-491629      ,                          ,1.9572726488113403
3FGL J2323.4+5849,350.8702087402344,58.81930160522461,111.74650573730469,-2.12900447845459,0.010237673297524452,0.009682618081569672,-41.849998474121094,0.016599999740719795,0.015699999406933784,-41.849998474121094,223,36.660457611083984,2998.5,7.238917039582848e-13,3.9099654097112316e-14,5.520524481994471e-09,2.617975281005158e-10,4.8263542468118814e-11,2.8071644401356233e-12,6.774977684020996,LogParabola,1.6944775581359863,0.045901667326688766,0.16641925275325775,0.026514191180467606,-inf,-inf,-inf,-inf,1.7899314165115356,,,,,2.1698883466945984e-13,5.90548988545534e-17,0.0,5.9087863490958625e-09,4.502070157647031e-12,7.334328651428223,3.810504800583203e-09,9.61274896488229e-12,18.47802734375,1.7064596402605048e-09,1.1862476279045353e-11,25.49147605895996,4.957746990719158e-10,7.360280787627183e-12,19.5954532623291,40.072166442871094,-inf,-inf,-inf,-inf,-inf,                  ,                 ,1FGL J2323.4+5849 ,2FGL J2323.4+5849 ,1FHL J2323.3+5849 ,0,               ,              ,               ,P,Cassiopeia A         ,snr  ,Cas A                     ,                          ,1.098277475042413
