Source_Name,GLON,GLAT,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Variability_Index,ASSOC_FGL,ASSOC_FHL,ASSOC1,HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,Flags
4FGL J0013.4+0950,107.64184,-51.902443,5.6988473,3223.53,1.6828142E-10,3.9719998E-11,1.8934997E-12,4.870238E-13,1.5692022E-14,3.565403E-15,2.1515617,0.19725822,1.3768122E-14,3.752478E-15,2.250888,0.14281824,-0.06723811,0.056608345,0.7470528,1.6328974E-14,3.99243E-15,2.006453,0.3741911,4.2134552E-4,9.973472E-4,0.6666667,0.35982037,13.359736,,,1RXS J001328.4+094942,-0.70172024,-0.79003656,-0.5812402,-0.33014557,-0.6775567,-0.18903436,AGN,bcu,0
4FGL J0013.6+4051,115.2578,-21.451033,6.5443816,2255.9749,1.6368609E-10,3.1144805E-11,1.867326E-12,3.7293476E-13,3.2920295E-14,6.2652926E-15,2.1912282,0.15083945,2.9790952E-14,6.7912696E-15,2.2282302,0.125686,-0.05117838,0.05129388,0.8209412,3.1978065E-14,6.216807E-15,2.2693007,0.1602156,-2.8278862E-4,3.0009384E-4,0.6666667,0.67776,11.965369,,,4C +40.01,-0.83213615,-0.2558227,-0.67766905,-0.5710642,-0.8586353,0.49964562,AGN,agn,0
4FGL J0013.6-0424,99.6602,-65.55318,4.9868426,2000.3036,1.6473552E-10,3.691031E-11,2.0101208E-12,5.531688E-13,4.3588664E-14,9.749828E-15,2.3075821,0.23509888,3.9590154E-14,9.713271E-15,2.2944312,0.15297037,-0.06943933,0.05404018,0.897069,4.2762967E-14,9.5409325E-15,2.378127,0.211341,-4.0999555E-4,3.2557902E-4,0.6666667,0.72599506,10.031222,,,PKS 0011-046,-0.882761,-0.60712713,-0.81394285,-0.43385383,-0.40011236,-0.9999999,AGN,fsrq,0
4FGL J0013.9-1854,74.58781,-78.09192,13.319673,2498.284,2.9763778E-10,3.610505E-11,3.3280434E-12,4.102045E-13,4.815596E-14,5.8400825E-15,1.9975508,0.08971489,5.112665E-14,7.4063705E-15,1.9552113,0.11752892,0.037264645,0.055545326,0.6974277,5.120732E-14,6.7883524E-15,1.8289292,0.18017687,6.597968E-4,6.610725E-4,0.6666667,1.1701275,4.38526,3FGL J0013.9-1853,3FHL J0013.8-1855,RBS 0030,-0.8395637,-0.15334669,-0.45917833,-0.45926666,-0.5496858,-0.44182596,AGN,bll,0
4FGL J0014.1+1910,110.88994,-42.826824,8.114721,1453.2975,2.2511593E-10,3.5455187E-11,2.6872918E-12,4.1368403E-13,1.2298944E-13,1.8595877E-14,2.276216,0.11154128,1.5303091E-13,2.6615684E-14,2.1284394,0.1951286,0.1974029,0.12364888,2.0738826,1.5101883E-13,2.6517029E-14,1.5818583,0.42092597,0.005319769,0.00330977,0.6666667,2.2176676,39.85302,2FGL J0013.8+1907,,MG3 J001356+1910,-0.22796527,-0.45049578,-0.6108588,-0.59192926,-0.9306525,-0.9990277,AGN,bll,0
4FGL J0014.1-5022,317.45294,-65.69481,11.469014,2658.6077,2.5777988E-10,3.3368842E-11,2.8734274E-12,3.7339367E-13,3.6815284E-14,4.7645578E-15,2.0150008,0.10290538,3.8505237E-14,5.85056E-15,1.9675819,0.13312161,0.03362283,0.06139799,0.5129989,3.804964E-14,5.2371577E-15,1.9048296,0.17195363,3.655467E-4,5.2120024E-4,0.6666667,0.7163175,2.0987236,3FGL J0014.0-5025,3FHL J0014.0-5024,RBS 0032,0.97364044,-0.7979238,-0.3927917,-0.5582394,-0.51264375,-0.5137554,AGN,bll,0
4FGL J0014.2+0854,107.61855,-52.85195,4.353313,1223.598,1.6505607E-10,3.970365E-11,2.3547E-12,5.984263E-13,1.4768875E-13,3.3361002E-14,2.4726174,0.1757508,1.3779663E-13,3.8159346E-14,2.5028715,0.15705143,-0.036627624,0.07113019,0.43241048,1.4458492E-13,3.367799E-14,2.5215845,0.19990672,-2.875998E-4,6.091653E-4,0.6666667,0.35207084,9.475375,,,MS 0011.7+0837,-0.97572166,0.9992082,-0.6857422,-0.5994001,-0.99999696,0.99996555,AGN,bll,0
4FGL J0014.3-0500,99.509476,-66.18239,11.921756,1746.8634,4.008007E-10,4.7809284E-11,5.146537E-12,7.2506687E-13,1.465914E-13,1.7311978E-14,2.3695645,0.10414725,1.5234637E-13,1.9743318E-14,2.3549309,0.1206246,0.035951767,0.05683157,0.65076977,1.5213804E-13,1.9615977E-14,2.2357476,0.21797799,8.6222176E-4,0.0012335071,0.6666667,0.8836808,22.06955,3FGL J0014.3-0455,,GALEXASC J001420.46-045929.1,0.8615024,-0.4079027,-0.77104783,-0.441135,-0.65951854,-1.0,AGN,bcu,0
4FGL J0014.7+5801,118.074745,-4.4981065,9.670091,9523.886,2.2216122E-10,4.4768515E-11,2.9466234E-12,4.9425443E-13,3.4357816E-15,5.759485E-16,1.7209659,0.10761989,4.454875E-15,8.7400226E-16,1.5530362,0.17107075,0.17607784,0.09522893,2.0137968,4.1037527E-15,8.0685463E-16,1.2771636,0.2670285,8.176341E-4,5.025283E-4,0.6666667,1.8653541,14.760305,3FGL J0014.7+5802,3FHL J0014.7+5801,1RXS J001442.2+580201,-0.9962467,0.9973335,-0.30460748,0.05819872,-0.3259488,-0.4858182,AGN,bll,0
4FGL J0014.8+6118,118.5573,-1.257189,15.637379,3922.2434,7.906864E-10,7.355586E-11,8.784727E-12,8.108857E-13,5.079701E-14,4.485922E-15,2.0499325,0.064962626,6.0140864E-14,6.2379415E-15,1.9009732,0.106652595,0.1399983,0.060096458,2.553188,5.8956177E-14,5.981271E-15,1.555446,0.2170094,0.0016976298,7.6969777E-4,0.6666667,3.0341177,6.146344,3FGL J0014.6+6119,3FHL J0014.9+6118,4C +60.01,-0.8563634,-0.039780136,-0.6148493,-0.39928746,-0.47377905,-0.75293636,AGN,bcu,0
4FGL J0014.9+3212,114.00973,-30.021877,14.627672,569.68445,3.5089673E-10,3.853911E-11,5.9564814E-12,4.780635E-13,2.4539045E-12,1.9430598E-13,2.6099987,0.06450767,2.8732763E-12,2.7658258E-13,2.5612173,0.08653521,0.14044356,0.06683185,2.2762253,2.8294975E-12,2.7132092E-13,2.1722941,0.21111426,0.0071956506,0.0035431685,0.6666667,2.1854284,46.48138,,,3C 6,0.9569795,-0.5808482,-0.8015831,-0.7657342,-0.9989744,0.9801637,AGN,bcu,0
4FGL J0015.2+3537,114.71823,-26.677507,5.7269964,5492.13,1.0261945E-10,3.010108E-11,1.1734816E-12,3.1035022E-13,3.621733E-15,9.389585E-16,1.926888,0.19904128,3.32528E-15,9.961405E-16,1.9560485,0.16159168,-0.040807247,0.06104151,0.57051593,3.6217397E-15,9.950007E-16,1.9212284,0.27550164,4.393603E-6,4.3270626E-4,0.6666667,0.0,7.3953557,,,RX J0015.4+3536,-0.04364697,0.045969866,-0.7826726,-0.48458856,-0.30437365,-0.3447078,AGN,bll,0
4FGL J0015.6+5551,117.8881,-6.6570644,12.751275,5696.421,3.639665E-10,5.0971664E-11,4.2697447E-12,5.366399E-13,1.24074775E-14,1.555082E-15,1.8762323,0.09174691,1.2308666E-14,1.8324984E-15,1.881463,0.09850756,-0.0041418197,0.042473245,0.08676214,1.2681361E-14,1.6844558E-15,1.8117731,0.13378055,1.3012349E-4,2.2380576E-4,0.6666667,0.4857273,10.359964,3FGL J0015.7+5552,3FHL J0015.7+5551,GB6 J0015+5551,0.9997699,-0.41584232,-0.5924068,-0.41114298,-0.43133068,-0.29123342,AGN,bll,0
4FGL J0015.9+2440,112.76397,-37.48992,9.826684,1757.8134,2.4848282E-10,3.484268E-11,2.9131595E-12,4.215012E-13,8.7491687E-14,1.19985105E-14,2.2468426,0.1318861,7.819416E-14,1.2012355E-14,2.3192885,0.09474082,-0.0690817,0.033436503,1.5943102,8.642364E-14,1.2058813E-14,2.2976263,0.15244439,-2.0145901E-4,3.6072196E-4,0.6666667,0.4436476,17.136227,,,GB6 J0016+2440,-0.60892814,-0.7739449,-0.68970186,-0.40922195,-0.7135571,-0.23165438,AGN,bll,0
4FGL J0016.2-0016,104.012276,-61.85269,20.854485,372.34164,4.1683504E-10,4.4171028E-11,8.971136E-12,5.9557686E-13,1.1965016E-11,7.054899E-13,2.7406797,0.04939522,1.4123364E-11,9.696977E-13,2.6136599,0.07610237,0.18483016,0.05438087,4.1252146,1.3717602E-11,9.274364E-13,2.172385,0.18022117,0.011120315,0.0036195575,0.6666667,4.18272,82.135605,3FGL J0016.3-0013,,S3 0013-00,0.10687364,-0.6873954,-0.7782242,-0.9594848,-0.5014087,-0.9917287,AGN,fsrq,0
4FGL J0016.5+1702,111.096794,-45.029816,5.3455086,543.38873,1.5104273E-10,3.691767E-11,2.535181E-12,4.5601294E-13,1.1829735E-12,2.1161791E-13,2.6018126,0.13539627,1.510674E-12,3.0241844E-13,2.31253,0.2814636,0.29727963,0.18108752,2.1405456,1.4252524E-12,2.8423238E-13,1.7442334,0.46576402,0.011953335,0.0066781626,0.6666667,2.172584,15.78853,3FGL J0016.5+1713,,GB6 J0015+1700,-0.7067928,-0.64665174,-0.653852,-0.8680669,-0.9998937,0.9989445,AGN,fsrq,0
4FGL J0017.0-0649,99.46171,-68.12262,13.638586,1267.8073,3.8783798E-10,4.186845E-11,4.699857E-12,4.7350085E-13,2.9248492E-13,2.910845E-14,2.2981074,0.0803869,3.0524276E-13,3.501837E-14,2.2780128,0.09126713,0.031068914,0.045736376,0.7001219,2.993575E-13,3.1704403E-14,2.2352936,0.13169561,4.331586E-4,7.6528784E-4,0.6666667,0.6197576,26.48202,3FGL J0017.2-0643,,PMN J0017-0650,0.99347293,-0.5355643,-0.6886256,-0.5284827,-0.72534674,-0.4279373,AGN,bcu,0
4FGL J0017.5-0514,101.209854,-66.667816,23.468843,830.78595,7.581995E-10,5.55433E-11,1.1199149E-11,7.973978E-13,1.912522E-12,1.0885144E-13,2.563,0.043876015,2.1490626E-12,1.3784987E-13,2.5941525,0.057559416,0.10512555,0.03735587,3.1402748,2.0984334E-12,1.376681E-13,2.3311663,0.11277906,0.0034424586,0.001607263,0.6666667,2.5948296,230.15605,3FGL J0017.6-0512,,PMN J0017-0512,0.25573534,-0.64186424,-0.7555741,-0.79518634,-0.54521,-0.9999995,AGN,FSRQ,0
4FGL J0017.8+1455,110.96526,-47.16783,8.068759,1576.2239,2.3595012E-10,3.678077E-11,2.6936418E-12,4.0488327E-13,1.0417376E-13,1.564756E-14,2.192974,0.11486975,1.2529787E-13,2.2994683E-14,2.0309079,0.22735922,0.19641905,0.17512438,1.7150996,1.2752593E-13,2.4621935E-14,1.3208911,0.8204185,0.006859031,0.006904991,0.6666667,1.7701035,14.220094,,,GB6 J0017+1450,0.9996944,-0.599508,-0.5049534,-0.53039414,-0.69415236,-0.7519606,AGN,bll,0
4FGL J0018.4+2946,114.44117,-32.54827,13.572393,5687.8086,2.633416E-10,3.660987E-11,3.5729857E-12,5.000209E-13,1.0003431E-14,1.3247046E-15,1.698466,0.08487918,1.2007883E-14,1.9118654E-15,1.5638436,0.13411729,0.10504266,0.06346696,1.7806312,1.1551568E-14,1.6915082E-15,1.353289,0.18521589,7.595297E-4,4.0131956E-4,0.6666667,2.0718439,4.7712183,3FGL J0018.4+2947,3FHL J0018.6+2946,RBS 0042,0.98348415,-0.7276278,-0.16339688,-0.2550024,-0.5445473,0.06417358,AGN,bll,0
4FGL J0019.2-5640,311.75082,-59.890987,13.454425,1449.9862,2.902145E-10,3.1760795E-11,3.3300994E-12,3.4314847E-13,1.546836E-13,1.5939156E-14,2.204823,0.08388836,1.6276489E-13,1.9418146E-14,2.1717246,0.102056146,0.039407466,0.051492866,0.8072444,1.6366487E-13,1.889184E-14,2.0158753,0.19192521,0.0012416501,0.0012304279,0.6666667,1.2896868,91.01695,3FGL J0019.1-5645,,PMN J0019-5641,-0.14147468,-0.30710596,-0.68318146,-0.44240114,-0.7245673,-0.9912672,AGN,bcu,0
4FGL J0019.3-8152,304.31436,-35.16209,19.48469,1951.5142,6.1294475E-10,4.6994634E-11,6.8365994E-12,5.1800334E-13,1.6703339E-13,1.26497865E-14,2.1124363,0.059520073,1.7725284E-13,1.57675E-14,2.0754688,0.07578304,0.041055746,0.037742283,1.1407557,1.7648005E-13,1.450873E-14,1.9532616,0.115620516,8.0151425E-4,5.327315E-4,0.6666667,1.7139736,19.439966,3FGL J0018.9-8152,3FHL J0019.1-8151,PMN J0019-8152,-0.58215064,-0.5642268,-0.5465431,-0.5113491,-0.52625775,-0.779203,AGN,bll,0
4FGL J0019.6+7327,120.63282,10.72648,21.72999,989.6072,1.1090502E-9,6.990604E-11,1.9206447E-11,1.2747133E-12,1.8516894E-12,1.0538411E-13,2.6243196,0.043565553,2.0326804E-12,1.3372428E-13,2.6070993,0.056082763,0.07415682,0.03186825,2.4712949,2.006505E-12,1.3289188E-13,2.378411,0.11218189,0.0025840409,0.001126805,0.6666667,2.8012986,318.91006,,,S5 0016+73,0.9928982,-0.5328598,-0.78729296,-0.65499556,-0.98937947,-0.9952977,AGN,fsrq,512
4FGL J0019.6+2022,112.90082,-41.875835,11.732686,1691.4482,3.1732184E-10,3.857942E-11,3.5850429E-12,4.2452947E-13,1.1900154E-13,1.4090925E-14,2.1648295,0.08901416,1.3909074E-13,1.9792419E-14,2.113348,0.12325742,0.118588634,0.08340289,1.7909195,1.3371526E-13,1.9902786E-14,1.8663076,0.2879556,0.00214059,0.0022684927,0.6666667,1.4459282,15.973143,3FGL J0019.4+2021,,PKS 0017+200,0.9996886,-0.04197452,-0.5912464,-0.6203103,-0.7835602,-0.32596222,AGN,bll,0
4FGL J0020.3+6919,120.17927,6.6266775,4.2489843,1315.6747,2.5407754E-10,5.5641384E-11,4.004987E-12,9.938465E-13,1.9605219E-13,4.1820216E-14,2.5546942,0.13682233,2.4909507E-13,5.4581383E-14,2.4742925,0.22421771,0.189935,0.12676214,1.8183477,2.401586E-13,5.6880925E-14,1.9481173,0.33323866,0.0052647567,0.0030835469,0.6666667,1.7521018,1.856234,,,TXS 0016+691,0.97605556,-0.19366726,-0.61478865,-0.7922897,-0.99999744,0.9414829,AGN,bcu,8
4FGL J0021.0+0322,108.237045,-58.623074,6.7454505,4302.295,1.5053572E-10,3.3004557E-11,1.7751527E-12,3.7998231E-13,8.719467E-15,1.8474447E-15,1.8674644,0.14383098,1.0613506E-14,2.672548E-15,1.6948766,0.25475124,0.14454672,0.13326305,1.3273243,1.0187289E-14,2.4409277E-15,1.394559,0.42717397,0.0013806896,0.0012912356,0.6666667,1.49582,17.535103,3FGL J0020.9+0323,,2MASS J00205023+0323578,0.50898767,-0.5643468,-0.6387603,-0.24561094,-0.4121958,-0.6992903,AGN,bcu,0
4FGL J0021.5-2552,41.9261,-83.19968,24.498343,1301.5568,6.543886E-10,4.620578E-11,7.310473E-12,4.904577E-13,4.2186813E-13,2.6938638E-14,2.1214414,0.050147105,4.5003232E-13,3.3961058E-14,2.0815938,0.063222095,0.045913514,0.032402173,1.4465129,4.4140928E-13,3.0795994E-14,1.9898752,0.0997866,8.57933E-4,6.1021367E-4,0.6666667,1.6744683,29.731209,3FGL J0021.6-2553,3FHL J0021.4-2550,CRATES J002132.55-255049.3,-0.47508323,-0.42931396,-0.5357655,-0.51326793,-0.75748974,-0.32448784,AGN,bll,0
4FGL J0021.6-0855,100.40253,-70.47483,5.8278213,1344.9493,1.6307894E-10,3.2833194E-11,1.9403639E-12,3.713487E-13,1.0602514E-13,2.0143097E-14,2.2711666,0.14005594,1.3466549E-13,2.9724812E-14,2.033371,0.3134893,0.2510766,0.205918,1.7491624,1.3090737E-13,2.8308563E-14,1.4184341,0.6509436,0.006670079,0.005124287,0.6666667,1.9365458,10.274478,,,NVSS J002142-090044,0.6856235,-0.54567516,-0.51450557,-0.69320935,-0.9999991,-0.9505655,AGN,bll,0
4FGL J0021.9-5140,313.70114,-64.835396,24.845306,1643.3568,5.9852034E-10,4.126734E-11,6.648366E-12,4.5721174E-13,2.3021803E-13,1.5086868E-14,2.0653079,0.05269352,2.3355441E-13,1.8000985E-14,2.0532596,0.06357909,0.009565411,0.028283203,0.27326596,2.3680957E-13,1.6509846E-14,1.9759039,0.089704074,4.2316556E-4,3.7540082E-4,0.6666667,1.0653973,30.683594,3FGL J0022.1-5141,3FHL J0021.8-5140,1RXS J002159.2-514028,-0.1754339,-0.65062195,-0.47468945,-0.52435666,-0.48250508,-0.5607448,AGN,bll,0
4FGL J0022.0+0006,107.20704,-61.85817,7.4418435,14206.8545,1.04127415E-10,3.2829576E-11,1.7179711E-12,4.2223392E-13,1.0386217E-15,2.547711E-16,1.5330765,0.16365965,8.650681E-16,2.6299764E-16,1.5771286,0.12653372,-0.05945276,0.05061602,0.986753,9.759652E-16,2.7503303E-16,1.622992,0.25388905,-9.810328E-5,2.2905703E-4,0.6666667,0.35785073,9.303732,,3FHL J0022.0+0006,RX J0022.0+0006,-0.9734493,0.99978817,-0.6355933,-0.61823356,-0.5032048,0.5276914,AGN,bll,0
4FGL J0022.1-1854,82.08266,-79.37435,27.492846,1479.995,8.571296E-10,5.931551E-11,7.44737E-12,6.890098E-13,3.4642593E-13,2.244866E-14,1.9422411,0.045377817,3.8719164E-13,2.879656E-14,1.7678608,0.079492725,0.105158575,0.03830443,3.0920208,3.700267E-13,2.6211826E-14,1.6394424,0.117139064,0.0014860405,5.8021373E-4,0.6666667,3.2820203,15.917249,3FGL J0022.1-1855,3FHL J0022.1-1855,1RXS J002209.2-185333,0.96767175,-0.46420455,-0.34427065,-0.37974286,-0.7357626,-0.28785,AGN,bll,0
4FGL J0022.5+0608,110.012115,-56.01111,48.802658,850.4303,2.082378E-9,8.626646E-11,2.0269066E-11,9.980837E-13,3.2576266E-12,1.1534595E-13,2.1489704,0.027871588,3.4162595E-12,1.3472082E-13,2.0705497,0.0402876,0.051376164,0.018555626,2.884874,3.3344232E-12,1.2418198E-13,2.0042162,0.056841835,0.0010294976,3.824976E-4,0.6666667,3.253169,58.48233,3FGL J0022.5+0608,3FHL J0022.4+0607,PKS 0019+058,-0.15061851,-0.46436232,-0.600471,-0.5371532,-0.6120775,-0.81380165,AGN,bll,0
4FGL J0023.7-6820,306.7893,-48.58217,14.77667,413.80112,2.3470223E-10,2.9061363E-11,5.3762216E-12,4.159122E-13,5.0454814E-12,3.8387284E-13,2.8068578,0.0681554,5.497492E-12,4.8987523E-13,2.7651703,0.08374262,0.08253296,0.054901924,1.5124912,5.353537E-12,4.7225337E-13,2.6003242,0.14303741,0.0036921357,0.002468044,0.6666667,1.4984177,33.363434,3FGL J0021.6-6835,,PKS 0021-686,-0.256485,-0.7249893,-0.8096252,-0.67355394,-0.9999991,0.6544394,AGN,fsrq,0
4FGL J0023.7+4457,117.80447,-17.645323,19.001429,844.47845,5.4700333E-10,4.4847744E-11,7.50019E-12,5.05773E-13,1.1873162E-12,7.898117E-14,2.436455,0.05585382,1.287655E-12,9.90912E-14,2.3852985,0.073176265,0.07231488,0.041568547,1.8864961,1.2638018E-12,9.397511E-14,2.2252939,0.1310023,0.002141714,0.001272995,0.6666667,2.050705,98.550064,3FGL J0023.5+4454,,B3 0020+446,0.9928334,-0.595292,-0.68187314,-0.70454466,-0.7881,-0.69912773,AGN,fsrq,0
4FGL J0023.9+1603,113.34497,-46.295124,9.085934,2201.6255,2.5732702E-10,3.7854393E-11,2.8583863E-12,4.2028252E-13,5.4103223E-14,7.931883E-15,2.0652134,0.108238205,6.2920806E-14,1.087597E-14,1.9383093,0.18532836,0.128663,0.10833614,1.5352428,6.2923753E-14,1.2177489E-14,1.5410938,0.59468657,0.0029088985,0.00376818,0.6666667,1.6666907,8.719812,,,87GB 002122.5+154553,0.9963509,-0.59809524,-0.5140418,-0.336123,-0.8072653,-0.7171513,AGN,bll,0
4FGL J0024.4+4647,118.14276,-15.823961,4.2925086,1027.3221,1.2209325E-10,3.0323154E-11,1.890278E-12,4.7478894E-13,1.757236E-13,3.860739E-14,2.540659,0.1876762,1.6010477E-13,4.1932048E-14,2.5683947,0.15005407,-0.0528851,0.06189639,0.71097594,1.7143445E-13,3.7922217E-14,2.6022499,0.16561402,-4.2071412E-4,0.0014273692,0.6666667,0.58345383,25.589338,,,B3 0021+464,-0.5018809,-0.7941747,-0.8522098,-0.209498,-0.9958246,0.94233805,AGN,bcu,0
4FGL J0024.7+0349,110.177605,-58.378212,6.049646,1332.0991,1.6295676E-10,3.26478E-11,2.135137E-12,4.3867918E-13,1.1435568E-13,2.1846926E-14,2.3913183,0.14272885,1.3316876E-13,2.897193E-14,2.3798795,0.18809171,0.112696275,0.113304585,1.129866,1.2199863E-13,2.584987E-14,2.2224803,0.2990779,0.0014195807,0.002344737,0.6666667,0.7286433,88.12025,3FGL J0024.4+0350,,GB6 J0024+0349,0.1572976,0.9870869,-0.7852144,-0.5584933,-0.7075815,-0.9985094,AGN,fsrq,0
4FGL J0025.2-2231,69.19585,-82.484505,5.4304633,957.5887,1.08918714E-10,2.5271561E-11,1.6101239E-12,3.492874E-13,1.8258467E-13,3.6769463E-14,2.5031378,0.16393924,1.7116007E-13,4.1067996E-14,2.5171926,0.14787328,-0.036223777,0.06593885,0.49421948,1.809658E-13,3.7290317E-14,2.5377674,0.19348367,-2.4798818E-4,8.195138E-4,0.6666667,0.22683407,9.344841,,,PMN J0025-2228,0.99997115,-0.54538035,-0.9267274,0.06457156,-0.9999814,0.9997825,AGN,fsrq,0
4FGL J0025.7-4801,314.72382,-68.51652,12.301616,1511.7467,3.0035974E-10,3.4848232E-11,3.4903682E-12,3.8890462E-13,1.4751096E-13,1.6323424E-14,2.2307553,0.0912399,1.6908789E-13,2.2106515E-14,1.9641185,0.22977582,0.20468971,0.13390473,1.9759995,1.6747594E-13,2.1432495E-14,1.493641,0.45296937,0.0048198774,0.002949531,0.6666667,2.5775108,96.72325,,,SUMSS J002545-480356,-0.73257613,-0.14426117,-0.6360097,-0.49316356,-0.8448939,-0.99996984,AGN,bcu,0
4FGL J0026.6-4600,315.91986,-70.481415,10.381614,2927.8499,2.0080453E-10,2.948317E-11,2.276246E-12,3.4087368E-13,2.3778725E-14,3.4856818E-15,1.9491359,0.10981178,2.421543E-14,4.156132E-15,1.9325786,0.13383307,0.011206574,0.054970153,0.20103161,2.478665E-14,3.8929706E-15,1.8210688,0.18962164,3.8472193E-4,5.1787676E-4,0.6666667,0.76117635,13.780297,3FGL J0026.7-4603,3FHL J0026.5-4602,1RXS J002636.3-460101,0.9989876,-0.6141689,-0.4766024,-0.37123188,-0.70653343,0.059906665,AGN,bll,0
4FGL J0028.1+7505,121.40364,12.293515,10.176468,2612.9458,3.6534034E-10,5.1812773E-11,2.1556175E-12,3.3892453E-13,4.8439998E-14,6.3630834E-15,2.137679,0.09066446,6.9766716E-14,1.0686566E-14,1.7521334,0.20066826,0.4220649,0.15443176,3.7208848,6.60112E-14,9.948545E-15,0.8664111,0.33524767,0.00658246,0.0018066338,0.6666667,3.8051171,11.289211,3FGL J0028.6+7507,,GB6 J0028+7506,-0.6653655,-0.81789863,-0.05794292,-0.41962945,-0.6865969,-0.99991184,AGN,bcu,4
4FGL J0028.4+2001,115.611595,-42.51422,19.100288,797.1038,6.0482447E-10,4.9275608E-11,8.100901E-12,5.335247E-13,1.4798234E-12,9.727647E-14,2.4137485,0.051958457,1.6966901E-12,1.3508202E-13,2.3585162,0.069776945,0.11103255,0.048509695,2.6039898,1.6605686E-12,1.2603632E-13,2.0745885,0.15080531,0.0040591047,0.0017786596,0.6666667,2.6385815,81.12263,3FGL J0028.8+1951,,TXS 0025+197,0.9977169,-0.54010046,-0.7225931,-0.623096,-0.9551747,-0.19898397,AGN,fsrq,0
4FGL J0028.8-0112,110.19931,-63.514652,4.810105,3036.6772,1.1189993E-10,3.118338E-11,1.2576941E-12,3.7477383E-13,1.1877558E-14,3.2351214E-15,2.1475756,0.2253465,1.1982647E-14,3.7055396E-15,2.1410205,0.24927592,0.005695018,0.10435834,0.038643695,1.2519819E-14,3.6949195E-15,1.9730122,0.4540978,6.4373034E-4,0.0014864799,0.6666667,0.45728415,13.758508,,,PKS 0026-014,0.9997566,-0.76912856,-0.7853167,-0.27848637,-0.58436924,-0.44400993,AGN,bll,0
4FGL J0028.9+3553,117.82134,-26.757605,8.195793,1188.7821,2.4371827E-10,3.7758113E-11,3.0277371E-12,4.3234345E-13,2.1715164E-13,3.043483E-14,2.3308065,0.1163444,2.2038469E-13,3.5244587E-14,2.3223476,0.12861212,0.009966631,0.05862597,0.16607134,2.2506153E-13,3.559196E-14,2.2152014,0.26293504,8.098907E-4,0.0016118122,0.6666667,0.68755144,17.623549,,,GB6 J0028+3550,-0.08711056,-0.5746209,-0.77930385,-0.29669914,-0.85252255,-0.99997747,AGN,bcu,0
4FGL J0029.0-7044,305.60474,-46.27025,18.459526,1561.7175,4.6776033E-10,3.837439E-11,5.4009505E-12,4.257564E-13,2.1269541E-13,1.6659076E-14,2.2181256,0.06834055,2.2124185E-13,2.0156928E-14,2.1774933,0.09270254,0.03533172,0.045861226,0.7625518,2.2641101E-13,1.9787362E-14,1.9634063,0.17853302,0.0015286738,0.0010566544,0.6666667,1.8073415,45.4702,3FGL J0029.1-7045,,PKS 0026-710,0.9940455,-0.69912666,-0.5723876,-0.42455244,-0.8607938,-0.6257314,AGN,bll,0
4FGL J0029.4+2051,116.05021,-41.71177,6.334967,8560.29,8.9076864E-11,2.633865E-11,1.2641378E-12,3.3558966E-13,1.753427E-15,4.599992E-16,1.6566781,0.15874408,2.6615738E-15,8.4065405E-16,1.4344691,0.34585765,0.30380714,0.22380193,2.0715961,2.6193903E-15,7.970756E-16,0.5628588,0.6958604,0.0026126215,0.0017539535,0.6666667,2.1394625,7.1238213,,3FHL J0029.4+2052,NVSS J002928+205332,-0.9959827,-0.9131871,0.88878345,0.30557844,-0.5108311,-0.003681468,AGN,bcu,0
4FGL J0030.2-1647,96.46627,-78.56577,14.141413,3909.7446,2.877504E-10,3.608414E-11,3.5967394E-12,4.8103345E-13,2.0350397E-14,2.5261733E-15,1.7863624,0.08187591,2.5148503E-14,3.775649E-15,1.6412055,0.13948606,0.13414232,0.073355876,2.1987684,2.4020128E-14,3.4205164E-15,1.375119,0.2343724,0.0012969679,7.5591804E-4,0.6666667,2.3733358,34.829605,3FGL J0030.2-1646,3FHL J0030.2-1648,2MASS J00302045-1647130,0.99558824,-0.11536582,-0.13051438,-0.282697,-0.4818968,-0.34855324,AGN,bll,0
4FGL J0030.3-4224,317.26767,-74.12445,38.766777,624.17755,1.029897E-9,5.230638E-11,1.5608796E-11,5.6966394E-13,5.1575653E-12,1.8736217E-13,2.5236237,0.03161755,5.447099E-12,2.2951096E-13,2.5033674,0.037661914,0.05095111,0.022395141,2.4058206,5.3275227E-12,2.1327024E-13,2.420591,0.06532045,0.0013772415,7.939432E-4,0.6666667,2.0323708,78.608376,3FGL J0030.3-4223,,PKS 0027-426,-0.36171114,-0.6555549,-0.72501564,-0.70673966,-0.9555945,0.17428093,AGN,fsrq,0
