Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_4FGL,Category_3FGL,CLASS_3FGL,Flags,ASSOC_FGL
3FGL J0744.1-2523,241.33928,-0.6988146,-24.45896686679096,-27.054632305700405,1.8150667597609358,4.11645834256464,1.9455221249639671,-0.40638134455425223,-0.6794679706092369,-0.6873106958062704,-0.9857256984956283,OTHER,UNAS,None,0,3FGL J0744.1-2523
3FGL J0905.6-4917,270.00266,-1.422046,-24.527077330056418,-26.718835525586282,2.1967964978828425,4.086046385123526,1.7030096775859838,0.966087797947187,-0.7887322045178514,-0.9136421764132855,-0.9998125657922822,OTHER,UNAS,None,2049,3FGL J0905.6-4917
3FGL J1035.7-6720,290.3908,-7.8283772,-24.37515990101112,-27.24795947620838,2.127202866090172,3.8504100509046393,1.6916513047016009,-0.16017317192643876,-0.5087518248907327,-0.7143077130404558,-0.945718129533173,PSR,UNAS,None,0,3FGL J1035.7-6720
3FGL J1056.7-5853,288.57614,0.74054885,-24.19853133294135,-26.6895527945842,2.220550864093588,3.57543757270323,1.8364250983303716,-0.19831457857425827,-0.6811810706968752,-0.8717867594209209,-0.9999547563714714,PSR,UNAS,None,0,3FGL J1056.7-5853
3FGL J1104.9-6036,290.2327,-0.3890897,-24.01526668646079,-26.0998457805108,2.1501004763709197,3.7633902793221097,1.5072949937226057,0.9999199388834346,-0.4402749143276816,-0.689123385274944,-0.9841617898796063,PSR,UNAS,None,0,3FGL J1104.9-6036
3FGL J1120.6+0713,251.53221,60.68519,-25.82399845295959,-27.89837101657046,1.6817069411968548,4.248311683769417,1.1005111097050317,0.9779082910066117,-0.4764575465656835,-0.6338690545584096,-0.961400670377093,AGN,UNAS,None,0,3FGL J1120.6+0713
3FGL J1208.4-6239,298.02283,-0.19969934,-24.019350046651102,-26.03892865393875,1.7572167277948993,4.165737200888863,1.4249844831905283,0.8108492463021626,-0.35549866525889007,-0.6584084037068938,-0.9266376299454638,PSR,UNAS,None,0,3FGL J1208.4-6239
3FGL J1350.4-6224,309.7097,-0.31989783,-24.41091590660048,-26.45285219779332,1.8208090247978184,4.064596405277353,0.740955007376668,0.9992772719244135,-0.2672135225086611,-0.5666631178297894,-0.9999935569892606,PSR,UNAS,None,4,3FGL J1350.4-6224
3FGL J1503.5-5801,319.70914,0.47214064,-24.060891594051164,-26.209415646765866,1.603420565438036,4.211767538671139,1.8927568388835838,-0.4214626852169656,-0.690423216584552,-0.7089319106767279,-0.9641783157555847,AGN,UNAS,None,0,3FGL J1503.5-5801
3FGL J1528.3-5836,322.17087,-1.7236029,-25.107397365023182,-27.374483838702236,1.8431791015869798,4.230030747548712,-0.6120832414935222,-0.35696757752887126,-0.040861278436219964,-0.7030139599081877,-0.9999732615184538,PSR,UNAS,None,2048,3FGL J1528.3-5836
3FGL J1622.9-5004,333.70654,-0.28015098,-23.43207501130399,-25.93664360868704,2.015786495519737,3.9954259855987915,1.1671411514584737,0.9998459635579632,-0.3031181038421276,-0.535430206115531,-0.7500811057255069,PSR,UNAS,None,0,3FGL J1622.9-5004
3FGL J1624.2-4041,340.5718,6.142062,-24.40107890192882,-26.758425974936237,1.9904773884023772,3.927805849049081,1.3372655742845274,0.022930354563999344,-0.5115191438465421,-0.6587548394868892,-0.9592020022608071,PSR,UNAS,None,0,3FGL J1624.2-4041
3FGL J1625.1-0021,13.880847,31.837814,-24.719734368848407,-27.39694546703037,2.271394612083023,3.619262446473022,0.7975983306982505,-0.21110023158384925,-0.11592756549622302,-0.6527566665642709,-0.9721294503786789,PSR,UNAS,None,0,3FGL J1625.1-0021
3FGL J1641.5-5319,333.29584,-4.6020737,-24.717806559166874,-26.82398459219308,1.7866555941415985,4.028969916890515,1.9853692103105773,-0.6680894917095591,-0.5669859404345029,-0.8639851892652338,-0.9999418813837226,PSR,UNAS,None,0,3FGL J1641.5-5319
3FGL J1650.3-4600,339.7977,-0.9521964,-23.517095100926866,-25.76870627262454,1.9370043680499194,4.008353754695057,1.5316085244378836,0.25702724924614895,-0.5269743032385414,-0.6855408788155662,-0.8783023622113785,PSR,UNAS,None,16,3FGL J1650.3-4600
3FGL J1653.6-0158,16.618132,24.924627,-24.113121920054667,-27.025490089751933,2.035145749591049,4.014641590990538,1.844477187350813,-0.3683085993636324,-0.5711642843371827,-0.6640508029534288,-0.9934349776879693,PSR,UNAS,None,0,3FGL J1653.6-0158
3FGL J1729.7-2408,2.1645343,5.5643725,-24.47918225926374,-26.753214091095796,1.4781140989257415,3.9266372227416517,2.3734719679625345,-0.37264206756501733,-0.828745927670186,-0.8653939474595927,-0.6786417678172252,OTHER,UNAS,None,4,3FGL J1729.7-2408
3FGL J1744.1-7619,317.10455,-22.471127,-24.517505646878995,-27.363806623947777,2.292818757625695,3.946015088487509,1.233526455319041,0.005107612871829204,-0.39838563262492893,-0.680894309200377,-0.999991140926408,PSR,UNAS,None,0,3FGL J1744.1-7619
3FGL J1827.3-1446,17.07601,-1.4837972,-24.53323356063385,-26.585903773622224,1.3827083822342319,3.688897478396078,-0.9181098318201046,0.7330155760084319,-0.2434268124148264,-0.488805341759877,-0.928155068987998,PSR,UNAS,None,2064,3FGL J1827.3-1446
3FGL J1839.3-0552,26.327051,-0.01261487,-23.01601423822132,-25.327443823813564,2.1736642885131436,3.6225887069928953,1.568730340060187,-0.0811479641769704,-0.4343617874964112,-0.6530450450303407,-0.8412416722146245,OTHER,UNAS,None,16,3FGL J1839.3-0552
3FGL J1843.0-0359c,28.426182,0.044354897,-24.211562060291477,-25.786745401565934,1.4861995859063,4.012306744598433,1.3637129093868299,0.4336550106806788,-0.46240701622273356,-0.6377680023852509,-0.9999795441727309,OTHER,UNAS,None,49,3FGL J1843.0-0359c
3FGL J1844.3-0344,28.79594,-0.14492497,-24.28780840030354,-26.075089191215305,1.7458009949339832,3.8018258984237554,-0.4222843114642072,0.9989563279440085,0.1946337841769077,-0.5429667496756878,-0.8892539053494454,PSR,UNAS,None,0,3FGL J1844.3-0344
3FGL J1925.4+1727,52.291924,0.6387023,-24.582354250957305,-26.37721049374944,1.8384248012651785,3.8571565528092266,1.0395276282566075,-0.33163035041673694,-0.3424605289915792,-0.868312707649603,-0.9999859751209212,PSR,UNAS,None,0,3FGL J1925.4+1727
3FGL J1946.4-5403,343.8883,-29.562988,-25.206733720648927,-27.710863920699197,1.9256608885577695,3.6809872550896605,1.5028609881642248,0.15306817471553333,-0.526869561123767,-0.7731796697724636,-0.9059312038438698,PSR,UNAS,None,0,3FGL J1946.4-5403
3FGL J2017.9+3627,74.54164,0.41072208,-23.454436549749584,-26.192494308850105,2.53181588385841,3.6853580175976286,1.4073457288414832,0.5610597299669302,-0.498365909186253,-0.7704698360459722,-0.9814898107795468,PSR,UNAS,None,0,3FGL J2017.9+3627
3FGL J2023.5+4126,79.253555,2.3415453,-24.080395714008667,-26.441189904353646,2.1757944973065695,3.890889779838621,2.032499893092412,-0.44104932710521744,-0.6981501907842104,-0.9490270127840132,-0.3849501637082114,AGN,UNAS,None,2565,3FGL J2023.5+4126
3FGL J2035.0+3634,76.63331,-2.3154814,-25.1198864280275,-27.031451147515483,1.7917593897551922,3.96236596206577,0.27043625968844687,0.9974169478969371,0.025305314045165728,-0.3535927137697723,-0.9746208859602667,PSR,UNAS,None,4,3FGL J2035.0+3634
3FGL J2039.6-5618,341.2312,-37.15509,-24.791122684049927,-27.30938289957617,1.629981027352032,3.5437115138468607,1.6986013936922013,-0.27853448524632896,-0.46662328014648186,-0.6104600878271715,-0.908794002648762,PSR,UNAS,None,0,3FGL J2039.6-5618
3FGL J2103.7-1113,37.857925,-34.42315,-25.800997043625514,-27.747415471214275,1.4515085110360368,3.9134384003786855,1.1134121548474143,0.9999351653796349,-0.36118530631227236,-0.5693277534493331,-0.875737314619935,AGN,UNAS,None,0,3FGL J2103.7-1113
3FGL J2310.1-0557,69.69476,-57.93874,-26.383676218513635,-28.207265590687747,1.6777815278915313,4.078730344425717,0.0529692644161206,0.9885686428872265,-0.04988038683709089,-0.6846197132466173,-0.999935775431332,PSR,UNAS,None,0,3FGL J2310.1-0557
3FGL J2353.3+6639,117.213455,4.4346323,-25.163916366306307,-27.31047840252468,1.891449963257184,3.6329543452258153,1.9007807472444886,0.2954905191677148,-0.779535485811273,-0.8906834715670777,-0.9077888698603714,AGN,UNAS,None,2304,3FGL J2353.3+6639
