Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,CLASS_4FGL,ASSOC_FGL,ASSOC1,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,Flags_4FGL,Missing_Values_Flag,Category_Prob
4FGL J0004.4-4737,-0.920297264,-67.53783,-25.9121971,-28.5508715,6.81956076,2.3042858,0.07818232,0.09203692,2.147012,4.93535877,-0.35318813,-0.6425631,-0.68792325,-0.5983481,-0.79795176,-0.9999849,AGN,fsrq,3FGL J0004.7-4740,PKS 0002-478,0.99975979,0.000152727558,0.000240210025,0.000152727558,0.998895118,0.00129112422,0.00110488186,0.00129112422,0.997349912,0.00257709335,0.0026500876,0.00257709335,0.999953248,2.42340846e-05,4.67520511e-05,2.42340846e-05,0.999717651,0.000192519287,0.000282348502,0.000192519287,0.995598586,0.0052285097,0.00440141395,0.0052285097,0.99550192,0.0054920942,0.00449807969,0.0054920942,0.999890647,8.05597836e-05,0.000109353323,8.05597836e-05,0,0,AGN
4FGL J0005.9+3824,0.990908803,-23.613338,-25.6106533,-28.0608487,6.10938694,2.5520496,0.08891583,0.18990411,3.11948,3.28726378,-0.21210183,-0.5759856,-0.8141681,-0.85213053,-0.8250857,-0.99999815,AGN,fsrq,3FGL J0006.4+3825,S4 0003+38,0.992536107,0.044065764,0.00746389287,0.044065764,0.997015822,0.00303606871,0.00298417834,0.00303606871,0.986353793,0.00937405893,0.0136462068,0.00937405893,0.992842051,0.00232041641,0.00715794944,0.00232041641,0.99290623,0.00642030807,0.00709376973,0.00642030807,0.986097372,0.020939231,0.0139026281,0.020939231,0.943828964,0.0304112347,0.056171036,0.0304112347,0.942623766,0.021944872,0.0573762343,0.021944872,0,0,AGN
4FGL J0006.3-0620,0.82490647,-66.62518,-27.1841397,-28.6771974,7.67888532,2.1056306,0.22726855,0.16953455,1.3159934,3.01615131,-0.7247152,-0.09081931,-0.6298404,-0.46428668,-0.7571772,-0.19542092,AGN,bll,,PKS 0003-066,0.999830475,0.000113582935,0.000169524797,0.000113582935,0.99793471,0.00244576768,0.00206528975,0.00244576768,0.997274776,0.00298514653,0.0027252241,0.00298514653,0.999487693,0.000174913428,0.000512307028,0.000174913428,0.999671952,0.000371025046,0.00032804764,0.000371025046,0.988413619,0.0142211153,0.011586381,0.0142211153,0.993055477,0.00883497043,0.00694452302,0.00883497043,0.997467835,0.0013922301,0.00253216492,0.0013922301,0,0,AGN
4FGL J0006.4+0135,0.998568419,-59.29749,-27.1076931,-28.659425,7.86410171,1.7409216,0.33404583,0.32114387,1.7532287,1.83492597,0.7859185,0.014901766,-0.33946154,-0.45800528,-0.67855245,-0.9975516,AGN,bll,3FGL J0006.2+0135,NVSS J000626+013611,0.999064589,0.000565676732,0.000935411423,0.000565676732,0.992816096,0.0117974659,0.00718390448,0.0117974659,0.990856566,0.00609096858,0.00914343441,0.00609096858,0.982549911,0.00426822839,0.0174500889,0.00426822839,0.998569785,0.00115508059,0.0014302151,0.00115508059,0.970544664,0.0365218527,0.0294553365,0.0365218527,0.985226797,0.0121172699,0.0147732027,0.0121172699,0.940616894,0.0203258203,0.0593831063,0.0203258203,0,0,AGN
4FGL J0007.7+4008,0.667705194,-21.972776,-26.1163794,-28.3988323,7.53346456,1.9425657,0.1552492,0.17945859,2.3599446,3.24895351,0.9754525,-0.45553756,-0.6128516,-0.38939533,-0.82312024,-0.71462035,AGN,bcu,3FGL J0007.9+4006,NVSS J000741+400830,0.999287978,0.000591477323,0.000712021642,0.000591477323,0.997858163,0.00281463261,0.00214183684,0.00281463261,0.995228727,0.00530516647,0.00477127267,0.00530516647,0.995363904,0.00131956794,0.00463609564,0.00131956794,0.997276235,0.00288161065,0.00272376511,0.00288161065,0.993235944,0.00851433651,0.00676405607,0.00851433651,0.957613994,0.0311551771,0.0423860061,0.0311551771,0.986265866,0.00472365913,0.013734134,0.00472365913,0,0,AGN
4FGL J0008.0+4711,-0.60368722,-15.033559,-24.7251291,-27.653288,7.21712105,1.9286299,0.04325207,0.07913111,3.960164,1.8615971,-0.49768177,-0.36878565,-0.5170913,-0.42894265,-0.6222457,-0.6937647,AGN,bll,3FGL J0008.0+4713,MG4 J000800+4712,0.995762713,0.00292668039,0.00423728714,0.00292668039,0.906557835,0.100322388,0.0934421654,0.100322388,0.937952476,0.0329556273,0.0620475243,0.0329556273,0.891032513,0.0245452872,0.108967487,0.0245452872,0.978794405,0.0171395337,0.0212055948,0.0171395337,0.41813675,0.263834835,0.58186325,0.263834835,0.929010449,0.0378348761,0.0709895509,0.0378348761,0.481821951,0.0935842494,0.518178049,0.0935842494,0,0,MIXED
4FGL J0008.0-3937,-0.988132578,-74.58333,-26.7384609,-28.4699167,6.70423393,2.5210016,0.2322572,0.4068936,2.4667616,2.52690715,0.96521664,-0.5599435,-0.81050414,-0.84634143,-0.949194,-0.9996388,AGN,bcu,,PMN J0008-3945,0.996699141,0.00931449546,0.00330085943,0.00931449546,0.992822696,0.013706239,0.00717730439,0.013706239,0.973945438,0.0134259125,0.0260545621,0.0134259125,0.986775422,0.00399245521,0.0132245784,0.00399245521,0.990880638,0.00917346463,0.00911936178,0.00917346463,0.976247754,0.0374172094,0.023752246,0.0374172094,0.919081515,0.0356838574,0.0809184851,0.0356838574,0.884859383,0.0427075538,0.115140617,0.0427075538,16,0,AGN
4FGL J0008.4-2339,0.999999941,-79.690834,-26.7828062,-28.4833499,8.78905406,1.3491105,0.26736003,0.27816898,2.683634,2.62716846,-0.997901,0.99924535,-0.17414077,-0.18504943,-0.035520542,-0.78427786,AGN,bll,3FGL J0008.6-2340,RBS 0016,0.999436983,0.000416429534,0.000563016797,0.000416429534,0.997179254,0.00345496518,0.00282074556,0.00345496518,0.992878624,0.00638980135,0.00712137638,0.00638980135,0.998782779,0.000603342024,0.00121722053,0.000603342024,0.998724022,0.00127673138,0.0012759784,0.00127673138,0.984528799,0.0264996093,0.0154712006,0.0264996093,0.988615157,0.011191096,0.0113848425,0.011191096,0.996175879,0.00288439078,0.00382412078,0.00288439078,0,0,AGN
4FGL J0008.4+1455,0.613809083,-46.6767,-26.2911933,-28.4000608,7.6580583,1.9389116,0.15499178,0.1600625,2.1714606,2.10204993,0.9982614,0.12763087,-0.42588946,-0.52930766,-0.5766764,-0.9999996,AGN,bcu,3FGL J0008.3+1456,NVSS J000825+145635,0.998640145,0.000957239301,0.00135985486,0.000957239301,0.993136004,0.0120823319,0.00686399646,0.0120823319,0.994409998,0.00471068362,0.00559000164,0.00471068362,0.977256958,0.00578387138,0.0227430417,0.00578387138,0.99265152,0.00472074765,0.00734847958,0.00472074765,0.968676619,0.0550383746,0.0313233809,0.0550383746,0.979323331,0.0157158338,0.0206766688,0.0157158338,0.910305115,0.0279376956,0.089694885,0.0279376956,0,0,AGN
4FGL J0009.1+0628,-0.690816627,-54.868298,-25.9613739,-28.284653,7.53983188,2.0630696,0.08882379,0.046000473,1.111143,2.56848161,0.98877126,-0.22092612,-0.62225765,-0.48536688,-0.55182934,-0.49851298,AGN,bll,3FGL J0009.1+0630,TXS 0006+061,0.999642497,0.000162944854,0.000357502925,0.000162944854,0.997840784,0.00219956325,0.00215921643,0.00219956325,0.998566628,0.00203853671,0.00143337197,0.00203853671,0.997157689,0.00095481908,0.00284231077,0.00095481908,0.999268445,0.000393280855,0.000731554713,0.000393280855,0.989267427,0.0145417858,0.0107325733,0.0145417858,0.997666957,0.00464037125,0.00233304256,0.00464037125,0.991153824,0.00344243633,0.00884617606,0.00344243633,0,0,AGN
4FGL J0009.3+5030,-0.993445384,-11.803588,-24.4269325,-27.5831987,7.18279215,1.8976711,0.03283008,0.06228566,4.1640167,5.00058218,0.08271766,-0.46098366,-0.51481646,-0.4436469,-0.6030336,-0.55101514,AGN,bll,3FGL J0009.3+5030,NVSS J000922+503028,0.999734574,0.000200020156,0.000265425668,0.000200020156,0.997817066,0.00320960668,0.00218293435,0.00320960668,0.996573405,0.00499865284,0.00342659466,0.00499865284,0.999405639,0.000221606883,0.000594360994,0.000221606883,0.99979291,0.000150983611,0.000207090041,0.000150983611,0.989678287,0.0192621146,0.0103217134,0.0192621146,0.997934706,0.00451621689,0.00206529373,0.00451621689,0.99860938,0.000681224104,0.0013906196,0.000681224104,0,0,AGN
4FGL J0009.7-3217,0.78212925,-79.58928,-27.0538794,-28.7666991,7.5714331,2.0901954,0.18395445,0.12845568,1.4798275,2.72692055,-0.8800698,0.9998189,-0.4720295,-0.72473025,-0.3973133,-0.99999607,AGN,rdg,3FGL J0009.6-3211,IC 1531,0.999679442,0.000481996125,0.000320558105,0.000481996125,0.994904317,0.010455086,0.00509568269,0.010455086,0.985157266,0.0134907276,0.0148427339,0.0134907276,0.998664194,0.000547182363,0.00133580583,0.000547182363,0.998201405,0.00296358291,0.00179859527,0.00296358291,0.976355848,0.0376794059,0.0236441521,0.0376794059,0.977647726,0.0183175915,0.0223522742,0.0183175915,0.994277166,0.0034311229,0.00572283425,0.0034311229,0,0,AGN
4FGL J0009.8-4317,0.498079249,-71.76617,-26.7987617,-28.7489186,7.66107236,2.046758,0.1232077,0.022229282,0.39822197,2.82863692,0.9996603,-0.6025286,-0.512441,-0.6109618,-0.20934854,-0.9995643,AGN,bll,,SUMSS J000949-431654,0.999830841,0.000102869469,0.000169159045,0.000102869469,0.998819422,0.00130197539,0.00118057842,0.00130197539,0.998102439,0.00217484177,0.00189756081,0.00217484177,0.999886951,4.81748616e-05,0.000113049087,4.81748616e-05,0.999740885,0.000238797474,0.000259114952,0.000238797474,0.99564803,0.00500717144,0.00435197019,0.00500717144,0.998178792,0.0027712981,0.00182120795,0.0027712981,0.999694671,0.000192477638,0.000305328845,0.000192477638,0,0,AGN
4FGL J0009.8+1340,0.591369884,-47.971355,-27.3400463,-28.6231201,7.8023699,1.9495059,0.45761642,0.21887067,1.0791031,2.37387668,0.9963938,-0.86354387,-0.582831,-0.37203237,-0.7122069,-0.9998007,AGN,bcu,,RX J0009.9+1341,0.999227781,0.000546287315,0.000772218644,0.000546287315,0.997626947,0.00287175337,0.00237305324,0.00287175337,0.995782946,0.00301730671,0.0042170542,0.00301730671,0.997725604,0.000677358455,0.00227439614,0.000677358455,0.999320528,0.000595942202,0.000679471739,0.000595942202,0.991176717,0.00846738742,0.00882328282,0.00846738742,0.992805501,0.00814666297,0.0071944992,0.00814666297,0.990396697,0.00445237238,0.00960330346,0.00445237238,0,0,AGN
4FGL J0010.6+2043,-0.965615136,-41.12827,-26.8783429,-28.5060935,7.23434953,2.249444,0.20487434,0.08393108,0.8106672,3.29432885,0.9937699,-0.51681966,-0.6943825,-0.6397762,-0.999752,0.9967195,AGN,fsrq,,TXS 0007+205,0.999771552,0.000181570883,0.000228447988,0.000181570883,0.998403601,0.00155034934,0.0015963989,0.00155034934,0.995660881,0.00407853624,0.00433911937,0.00407853624,0.999572428,0.000161195209,0.000427572331,0.000161195209,0.999878133,0.000109177628,0.000121866725,0.000109177628,0.993145398,0.00913807655,0.00685460188,0.00913807655,0.996285884,0.00666913762,0.00371411588,0.00666913762,0.99826615,0.000910811497,0.00173385025,0.000910811497,0,0,AGN
4FGL J0010.6-3025,-0.668259183,-80.482315,-26.0436703,-28.5437528,6.60083373,2.3925977,0.09198754,0.106107526,2.040114,4.51736987,0.014605773,-0.57178926,-0.6632103,-0.846694,-0.5830918,-0.9999959,AGN,fsrq,,PKS 0008-307,0.999822622,0.00016778237,0.000177378492,0.00016778237,0.997529027,0.00377883149,0.0024709726,0.00377883149,0.995071902,0.00640066198,0.00492809841,0.00640066198,0.999849202,7.0213867e-05,0.000150798139,7.0213867e-05,0.999836924,0.000142771296,0.000163075519,0.000142771296,0.986147747,0.0188099921,0.0138522532,0.0188099921,0.992368733,0.00902124034,0.00763126677,0.00902124034,0.99959799,0.000246612933,0.00040200975,0.000246612933,0,0,AGN
4FGL J0010.8-2154,-0.830428708,-79.400505,-27.202982,-28.7313611,7.10403817,2.4288561,0.15470818,-0.05275942,0.6962736,2.57746385,0.99603367,-0.4782088,-0.68945205,-0.6409936,-0.52018094,-0.624447,AGN,bcu,,PKS 0008-222,0.999729807,0.000173049343,0.00027019347,0.000173049343,0.997646949,0.00304155971,0.00235305137,0.00304155971,0.998004914,0.00206856996,0.00199508553,0.00206856996,0.999502703,0.000185401207,0.000497296628,0.000185401207,0.999448262,0.000525870455,0.000551738323,0.000525870455,0.988957073,0.0147423166,0.0110429269,0.0147423166,0.995674961,0.00558539448,0.00432503935,0.00558539448,0.997090279,0.00165438345,0.00290972068,0.00165438345,0,0,AGN
4FGL J0011.4-4110,-0.633404519,-73.720406,-27.2683114,-28.6992684,6.61559649,2.5198011,0.26279616,0.15830652,1.0063382,1.60392308,0.7368393,-0.73915875,-0.79110783,-0.64824104,-0.99964046,0.6274354,AGN,bcu,,PMN J0011-4105,0.998728729,0.000988706528,0.00127127089,0.000988706528,0.994109729,0.0144374906,0.00589027139,0.0144374906,0.987762567,0.00689659439,0.0122374331,0.00689659439,0.997033096,0.00125360978,0.00296690428,0.00125360978,0.997797063,0.00271114557,0.00220293664,0.00271114557,0.974109725,0.0588252419,0.0258902749,0.0588252419,0.968026213,0.0197326947,0.0319737874,0.0197326947,0.963265212,0.0211653549,0.0367347878,0.0211653549,0,0,AGN
4FGL J0011.4+0057,-0.300744081,-60.302692,-25.9554256,-28.3073328,7.0747087,2.2857835,0.108864665,0.047320575,0.84353405,4.27632984,-0.46836224,-0.6844149,-0.6825522,-0.4243361,-0.8740306,-0.999994,AGN,fsrq,2FGL J0011.3+0054,RX J0011.5+0058,0.999649724,0.000203444599,0.000350275639,0.000203444599,0.99817588,0.0022547648,0.00182412039,0.0022547648,0.996239375,0.00486121305,0.0037606249,0.00486121305,0.999872291,6.85549075e-05,0.000127709241,6.85549075e-05,0.999516973,0.000354034148,0.000483026725,0.000354034148,0.992040162,0.0110102047,0.00795983828,0.0110102047,0.996757026,0.00551497787,0.00324297412,0.00551497787,0.999738745,0.000173918168,0.000261254517,0.000173918168,0,0,AGN
4FGL J0011.8-3142,-0.834788911,-80.23526,-27.3074127,-28.8254224,8.11324529,1.9186677,0.22159815,0.06783949,0.66387033,3.0149032,0.40856227,-0.8704807,-0.5781315,-0.31427428,-0.41365862,-0.57473737,AGN,bcu,,SUMSS J001141-314220,0.999911796,0.000121772965,8.82036435e-05,0.000121772965,0.996788307,0.00616710151,0.0032116929,0.00616710151,0.993820679,0.0081502058,0.00617932085,0.0081502058,0.999841024,6.08447736e-05,0.000158976303,6.08447736e-05,0.999933457,8.54278745e-05,6.65434305e-05,8.54278745e-05,0.983273247,0.0252843451,0.0167267527,0.0252843451,0.99424802,0.00885953824,0.00575198027,0.00885953824,0.999537361,0.000296075921,0.000462638548,0.000296075921,0,0,AGN
4FGL J0012.0+7043,0.960895222,8.111637,-26.0199023,-27.7546784,7.513301,2.4050107,0.120379955,0.012992526,0.24992618,2.88205888,0.9802247,-0.72021985,-0.7204695,-0.64089274,-0.5467862,-0.9996062,AGN,bcu,3FGL J0012.4+7040,TXS 0008+704,0.999590634,0.000231080524,0.000409366477,0.000231080524,0.998293457,0.00182242168,0.00170654295,0.00182242168,0.997975926,0.00122501762,0.00202407435,0.00122501762,0.998285712,0.000528698551,0.00171428755,0.000528698551,0.998537668,0.00110232412,0.00146233217,0.00110232412,0.987974548,0.017094383,0.0120254517,0.017094383,0.993934879,0.00768090308,0.00606512127,0.00768090308,0.992290631,0.00309604219,0.00770936898,0.00309604219,0,0,AGN
4FGL J0013.1-3955,0.784472475,-74.936165,-26.088812,-28.4614144,7.68487699,1.9179044,0.09594044,0.11524172,2.4875875,2.49631899,-0.93991286,0.44254082,-0.5231515,-0.4966849,-0.44742048,-0.9962501,AGN,bll,3FGL J0013.2-3954,PKS 0010-401,0.999700681,0.000203942658,0.000299319098,0.000203942658,0.998062175,0.00217800486,0.00193782491,0.00217800486,0.996515246,0.00463139078,0.00348475378,0.00463139078,0.99796629,0.000703247212,0.00203371022,0.000703247212,0.999075054,0.000691214228,0.000924946137,0.000691214228,0.992834553,0.0103539565,0.00716544743,0.0103539565,0.988836695,0.0130091212,0.0111633053,0.0130091212,0.98991894,0.00515399512,0.0100810595,0.00515399512,0,0,AGN
4FGL J0013.4+0950,0.676578743,-51.902443,-26.9925943,-28.3504634,8.07823232,2.250888,0.14281824,-0.06723811,0.7470528,2.59224544,-0.70172024,-0.79003656,-0.5812402,-0.33014557,-0.6775567,-0.18903436,AGN,bcu,,1RXS J001328.4+094942,0.999798397,0.000106776581,0.000201603418,0.000106776581,0.997844256,0.00258943018,0.00215574444,0.00258943018,0.998984518,0.00195789194,0.00101548198,0.00195789194,0.999550187,0.000177317355,0.000449813474,0.000177317355,0.999627986,0.000265661694,0.000372013588,0.000265661694,0.992311119,0.00932125707,0.00768888051,0.00932125707,0.998982708,0.00306929168,0.00101729207,0.00306929168,0.996512745,0.002152737,0.00348725466,0.002152737,0,0,AGN
4FGL J0013.6+4051,-0.55608524,-21.451033,-27.0065137,-28.6173729,7.72133747,2.2282302,0.125686,-0.05117838,0.8209412,2.48201658,-0.83213615,-0.2558227,-0.67766905,-0.5710642,-0.8586353,0.49964562,AGN,agn,,4C +40.01,0.999525967,0.000316550635,0.000474033058,0.000316550635,0.998530747,0.0015854521,0.00146925317,0.0015854521,0.992099846,0.00788924454,0.00790015374,0.00788924454,0.99908264,0.000320936238,0.000917360377,0.000320936238,0.99806802,0.00172598051,0.00193197983,0.00172598051,0.993270021,0.00774656724,0.00672997857,0.00774656724,0.990926703,0.0110196797,0.00907329719,0.0110196797,0.993160575,0.00379816156,0.00683942517,0.00379816156,0,0,AGN
4FGL J0013.6-0424,0.644241712,-65.55318,-26.9328263,-28.2231132,7.60105424,2.2944312,0.15297037,-0.06943933,0.897069,2.30570246,-0.882761,-0.60712713,-0.81394285,-0.43385383,-0.40011236,-0.9999999,AGN,fsrq,,PKS 0011-046,0.999527866,0.000764742755,0.000472133588,0.000764742755,0.997599774,0.00307532261,0.00240022608,0.00307532261,0.997132555,0.00289401228,0.00286744472,0.00289401228,0.999610511,0.000164396561,0.000389488574,0.000164396561,0.998213387,0.00182976201,0.00178661317,0.00182976201,0.989313193,0.0141383137,0.0106868067,0.0141383137,0.994708316,0.00686098168,0.00529168398,0.00686098168,0.996152293,0.00244072561,0.00384770705,0.00244072561,0,0,AGN
4FGL J0013.9-1854,0.689198746,-78.09192,-26.4286366,-28.5221206,7.82335935,1.9552113,0.11752892,0.037264645,0.6974277,1.47824894,-0.8395637,-0.15334669,-0.45917833,-0.45926666,-0.5496858,-0.44182596,AGN,bll,3FGL J0013.9-1853,RBS 0030,0.999407162,0.000544772481,0.000592838135,0.000544772481,0.99589982,0.00668226801,0.00410017988,0.00668226801,0.99600187,0.00453681665,0.0039981296,0.00453681665,0.995013648,0.00180868956,0.00498635203,0.00180868956,0.998461544,0.0012767961,0.00153845617,0.0012767961,0.984170711,0.0207310935,0.0158292894,0.0207310935,0.993229181,0.00891899389,0.00677081947,0.00891899389,0.977159512,0.0108252956,0.0228404881,0.0108252956,0,0,AGN
4FGL J0014.1+1910,-0.594464228,-42.826824,-26.6424872,-28.5136739,7.28159038,2.1284394,0.1951286,0.1974029,2.0738826,3.68519818,-0.22796527,-0.45049578,-0.6108588,-0.59192926,-0.9306525,-0.9990277,AGN,bll,2FGL J0013.8+1907,MG3 J001356+1910,0.987346229,0.0806357414,0.0126537711,0.0806357414,0.998267601,0.00196684245,0.00173239948,0.00196684245,0.980852514,0.0143446126,0.0191474862,0.0143446126,0.998947016,0.0003464499,0.0010529844,0.0003464499,0.998278378,0.00144282126,0.00172162249,0.00144282126,0.99311064,0.00963327614,0.0068893598,0.00963327614,0.97044483,0.0219712346,0.0295551697,0.0219712346,0.99632134,0.00168787599,0.00367865976,0.00168787599,0,0,AGN
4FGL J0014.1-5022,-0.988457807,-65.69481,-26.5755156,-28.6161431,7.88555783,1.9675819,0.13312161,0.03362283,0.5129989,0.741329374,0.97364044,-0.7979238,-0.3927917,-0.5582394,-0.51264375,-0.5137554,AGN,bll,3FGL J0014.0-5025,RBS 0032,0.999305102,0.000541178806,0.000694898271,0.000541178806,0.992725925,0.0140004289,0.00727407544,0.0140004289,0.994877638,0.00729190544,0.00512236247,0.00729190544,0.985982273,0.00556552144,0.0140177273,0.00556552144,0.998051973,0.00242516332,0.00194802731,0.00242516332,0.970549738,0.0583019031,0.029450262,0.0583019031,0.995069257,0.00724306151,0.0049307433,0.00724306151,0.928670046,0.0315289211,0.0713299541,0.0315289211,0,0,AGN
4FGL J0014.2+0854,0.693543769,-52.85195,-26.7746078,-28.144473,7.109551,2.5028715,0.15705143,-0.036627624,0.43241048,2.24869635,-0.97572166,0.9992082,-0.6857422,-0.5994001,-0.99999696,0.99996555,AGN,bll,,MS 0011.7+0837,0.998231446,0.00165301293,0.00176855358,0.00165301293,0.99723809,0.00459410923,0.0027619097,0.00459410923,0.977317226,0.0160419442,0.0226827735,0.0160419442,0.998404936,0.000733882303,0.00159506442,0.000733882303,0.989019331,0.0130111994,0.0109806687,0.0130111994,0.985577744,0.023847241,0.0144222559,0.023847241,0.967710581,0.0199810872,0.032289419,0.0199810872,0.984242094,0.0110132378,0.0157579057,0.0110132378,0,0,AGN
4FGL J0014.3-0500,0.522096655,-66.18239,-25.9926971,-27.9525125,7.46557712,2.3549309,0.1206246,0.035951767,0.65076977,3.09419881,0.8615024,-0.4079027,-0.77104783,-0.441135,-0.65951854,-1,AGN,bcu,3FGL J0014.3-0455,GALEXASC J001420.46-045929.1,0.999687588,0.000173200852,0.000312411945,0.000173200852,0.99786774,0.00251142272,0.00213226022,0.00251142272,0.997751197,0.00258312475,0.00224880298,0.00258312475,0.998803167,0.000409558894,0.00119683342,0.000409558894,0.999440653,0.000413798038,0.000559346615,0.000413798038,0.990065375,0.0165135774,0.00993462526,0.0165135774,0.99498346,0.00646205467,0.00501654037,0.00646205467,0.995564099,0.00199086456,0.00443590052,0.00199086456,0,0,AGN
4FGL J0014.7+5801,0.261929043,-4.4981065,-26.5503612,-28.335726,9.16155821,1.5530362,0.17107075,0.17607784,2.0137968,2.69194151,-0.9962467,0.9973335,-0.30460748,0.05819872,-0.3259488,-0.4858182,AGN,bll,3FGL J0014.7+5802,1RXS J001442.2+580201,0.999649908,0.000240568959,0.000350092172,0.000240568959,0.997267139,0.00423497746,0.00273286137,0.00423497746,0.998083301,0.000818799831,0.00191669912,0.000818799831,0.997286514,0.00101630424,0.00271348623,0.00101630424,0.999060919,0.000729440816,0.000939081162,0.000729440816,0.985435177,0.0210680525,0.0145648232,0.0210680525,0.99600806,0.00468334458,0.00399193951,0.00468334458,0.990517568,0.00556498095,0.00948243172,0.00556498095,0,0,AGN
4FGL J0014.8+6118,0.679862772,-1.257189,-25.4580064,-27.8406493,8.27441907,1.9009732,0.106652595,0.1399983,2.553188,1.81585746,-0.8563634,-0.039780136,-0.6148493,-0.39928746,-0.47377905,-0.75293636,AGN,bcu,3FGL J0014.6+6119,4C +60.01,0.999066614,0.000920385506,0.000933385996,0.000920385506,0.973063418,0.0332085213,0.0269365822,0.0332085213,0.989683819,0.00864621548,0.0103161815,0.00864621548,0.949524749,0.013911088,0.0504752511,0.013911088,0.989358778,0.00860024123,0.0106412219,0.00860024123,0.779151323,0.2148487,0.220848677,0.2148487,0.926903154,0.0394684567,0.0730968463,0.0394684567,0.695501143,0.0840485163,0.304498857,0.0840485163,0,0,AGN
4FGL J0014.9+3212,0.611853548,-30.021877,-25.8465412,-28.3690328,6.34508261,2.5612173,0.08653521,0.14044356,2.2762253,3.83905181,0.9569795,-0.5808482,-0.8015831,-0.7657342,-0.9989744,0.9801637,AGN,bcu,,3C 6,0.999682369,0.000428464378,0.000317630536,0.000428464378,0.998373839,0.0016793895,0.00162616136,0.0016793895,0.995845723,0.0030513296,0.00415427681,0.0030513296,0.998737984,0.000544145786,0.00126201616,0.000544145786,0.999158857,0.000831064471,0.000841142547,0.000831064471,0.99356078,0.00919799311,0.00643922045,0.00919799311,0.986039817,0.0134696381,0.0139601826,0.0134696381,0.992614452,0.00413008815,0.00738554801,0.00413008815,0,0,AGN
4FGL J0015.2+3537,-0.0500771903,-26.677507,-27.4710461,-28.801075,8.61107142,1.9560485,0.16159168,-0.040807247,0.57051593,2.0008522,-0.04364697,0.045969866,-0.7826726,-0.48458856,-0.30437365,-0.3447078,AGN,bll,,RX J0015.4+3536,0.999757213,0.000135863095,0.00024278682,0.000135863095,0.99809649,0.00228501447,0.00190350993,0.00228501447,0.996689759,0.00599521046,0.00331024103,0.00599521046,0.999105687,0.000344058098,0.000894312903,0.000344058098,0.999460413,0.000563877191,0.000539586896,0.000563877191,0.992323566,0.00867432744,0.00767643439,0.00867432744,0.998221962,0.00364033356,0.00177803808,0.00364033356,0.993934951,0.00360873511,0.00606504871,0.00360873511,0,0,AGN
4FGL J0015.6+5551,0.0782952753,-6.6570644,-26.1794671,-28.2534491,8.64759334,1.881463,0.09850756,-0.0041418197,0.08676214,2.3379488,0.9997699,-0.41584232,-0.5924068,-0.41114298,-0.43133068,-0.29123342,AGN,bll,3FGL J0015.7+5552,GB6 J0015+5551,0.996167424,0.0557987411,0.0038325765,0.0557987411,0.998240238,0.00246942175,0.00175976183,0.00246942175,0.996767171,0.0047263192,0.00323282893,0.0047263192,0.997481762,0.000814237673,0.0025182384,0.000814237673,0.999108656,0.000666963176,0.000891343679,0.000666963176,0.992130833,0.0145219438,0.00786916667,0.0145219438,0.996558772,0.00574004956,0.00344122777,0.00574004956,0.992981288,0.00266418001,0.00701871215,0.00266418001,0,0,AGN
4FGL J0015.9+2440,0.944946411,-37.48992,-26.5617829,-28.4949537,7.4718259,2.3192885,0.09474082,-0.0690817,1.5943102,2.84119474,-0.60892814,-0.7739449,-0.68970186,-0.40922195,-0.7135571,-0.23165438,AGN,bll,,GB6 J0016+2440,0.999828738,9.25890944e-05,0.000171262448,9.25890944e-05,0.998218904,0.00181692945,0.00178109624,0.00181692945,0.999045654,0.00198990352,0.000954346257,0.00198990352,0.99925561,0.00024699612,0.000744389571,0.00024699612,0.999612491,0.00029530829,0.000387509414,0.00029530829,0.991836239,0.0130196626,0.00816376075,0.0130196626,0.99751784,0.00549385208,0.00248216049,0.00549385208,0.994532501,0.00275223697,0.00546749875,0.00275223697,0,0,AGN
