Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC1,Flags_4FGL,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S,Missing_Values_Flag
4FGL J1057.6-4051,-0.361207501,17.069021,-27.330121,-28.6872165,8.88512084,1.4880651,0.3415194,0.36994097,2.3352752,2.85182345,-0.99999416,0.99999976,0.44370824,0.028162053,-0.47570074,-0.60278594,UNAS,None,3FGL J1057.6-4051,,0,0.9893302294392975,0.009466302687596207,0.0013179158308951058,0.0011192191406492464,0.009351854729807488,0.009075176013431255,0.981278069461498,0.024428170681578265,0.0012733624460293186,0.003445909397705275,0.017448568092472732,0.02299860178400841,0.9195562833589989,0.02656435223636153,0.01038980134779839,0.007391068466610753,0.07005391529320278,0.024625615268165535,0.9544261569743698,0.01537521938486051,0.002628398944831811,0.0015600941497357144,0.04294544408079824,0.01516095327202353,0
4FGL J1058.4-6625,-0.978740837,-5.994655,-26.0885244,-28.1103606,8.2931632,1.9230678,0.14176121,0.08456797,1.4343933,2.35969312,-0.6287214,0.99837565,-0.7046608,-0.291284,-0.6929109,-0.40417832,UNAS,None,2FGL J1058.7-6621,,0,0.8818662650368458,0.06134694957992216,0.005610311783635511,0.007461659435290955,0.11252342317951874,0.06035445363506785,0.611190113340057,0.18278030440361687,0.003002077050691129,0.006331828588173945,0.3858078096092519,0.18192610959772876,0.7689142198185175,0.04418305746052322,0.02054074469504419,0.007212685561383113,0.21054503548643821,0.04120682116708003,0.8215768519638122,0.03269166548243671,0.033757715971807926,0.01217852534304909,0.14466543206437973,0.03085394811484561,0
4FGL J1058.9-6101,0.760991768,-1.0710026,-25.6339061,-27.1429008,7.8799734,2.3708353,0.21046233,0.32179564,3.0750897,1.49477279,-0.99996567,0.9990647,-0.50620806,-0.6011841,-0.97260636,0.25022662,UNAS,None,3FGL J1058.5-6106c,,16,0.04767805872936618,0.11107289627227418,0.10084484175285283,0.08247230612389153,0.8514770995177809,0.1328825395893053,0.050824595451333957,0.04287310031986304,0.16544446579299488,0.12858933786483864,0.7837309387556711,0.13103011064733217,0.12213628061408704,0.025260605114137778,0.19790658775052328,0.04850732910691751,0.6799571316353897,0.053315021958532605,0.08060356348130399,0.02068081616884882,0.25569246308225196,0.07203749876976547,0.6637039734364442,0.0721794802045415,0
4FGL J1059.4+2148,0.227598337,64.01834,-27.3054434,-28.5849663,7.59804107,2.2412355,0.25925982,0.09918386,0.77943766,0.884196338,-0.28800243,-0.59639615,-0.58798015,-0.8001378,-0.204009,-0.9981801,UNAS,None,,,0,0.9395301490115178,0.05198705537947975,0.0047226657726579906,0.007006229123774598,0.055747185215824245,0.05013207242593204,0.8927187597852084,0.09293169907657578,0.025472934838569713,0.044548721784564524,0.08180830537622168,0.0710896282481675,0.9134986618574645,0.023563310746196726,0.014371949659034251,0.009976591600403557,0.07212938848350121,0.019624168986413473,0.722561677056439,0.0641319338403574,0.03230832549890957,0.023078727708713106,0.24512999744465133,0.06286821099809574,0
4FGL J1059.4+0226,0.855141657,53.57094,-25.8688327,-27.9456697,7.3822781,2.2175443,0.16326872,0.134566,1.4373437,3.03595252,0.96945876,-0.4985756,-0.4976343,-0.6045512,-0.8655441,-0.4727698,UNAS,None,3FGL J1059.3+0224,,0,0.8674376990562539,0.15686703972181046,0.04608139502005839,0.15755707843634753,0.08648090592368769,0.06311581312318569,0.9713152917268737,0.021180234885405245,0.0029484894837542085,0.0049218369918166225,0.02573621878937205,0.01851583283124165,0.8729910491890157,0.039151118827125415,0.030988835893619317,0.017004683969936877,0.09602011491736497,0.03222391236190812,0.892122897655386,0.020770407649375027,0.027042498592050993,0.009150513353544892,0.08083460375256302,0.017618188754334636,0
4FGL J1100.0-2044,0.874223662,35.060196,-26.7574354,-28.5819012,7.31320427,2.165934,0.17793037,0.11040615,1.0911851,1.48189452,-0.3423586,-0.60639673,-0.39770496,-0.68179667,-0.5975222,-0.80428094,UNAS,None,3FGL J1100.2-2044,,0,0.9387588879136528,0.03513206178559345,0.00357804880417653,0.0025288887931928894,0.05766306328217069,0.03452169977769127,0.9459430554869094,0.03310678564161593,0.006859658588028531,0.00837423731010032,0.04719728592506209,0.028943571349959594,0.9221118215199887,0.020898188907033488,0.013306531206645857,0.007629661009866268,0.06458164727336552,0.017973328800679846,0.8928691195858338,0.02277077608659896,0.02635700460819408,0.010413903681240774,0.08077387580597219,0.01924273530408573,0
4FGL J1102.3+6715,0.932761781,46.583565,-27.908759,-29.1890604,8.65789983,1.7086675,0.24417315,0.08957802,0.842555,2.85317392,-0.98900497,-0.32326868,0.99916875,-0.70258886,0.09376235,-0.7881037,UNAS,None,,,0,0.9950331322562306,0.0047891010371314095,1.7205816910646844E-4,1.5554952632566342E-4,0.004794809574662951,0.004714584196351606,0.983612405271931,0.02235877576962273,7.178759523121239E-4,0.002236743581102929,0.015669718775756902,0.02126476146054445,0.9138938838319707,0.03125864688956644,0.006893446187306406,0.007381483493826919,0.07921266998072289,0.03043676923276279,0.9931812136512124,0.0038342483615065336,1.671254540931008E-4,2.1473623070569105E-4,0.006651660894694517,0.0038075311970023175,0
4FGL J1105.1-2600,0.0603760694,31.031294,-26.6215477,-28.5100897,7.14349996,2.1449847,0.2501287,0.14405993,1.2434571,2.60730624,-0.526049,-0.69421226,-0.42997974,-0.599608,-0.9999313,-0.8634316,UNAS,None,,,0,0.9272898131937217,0.044513210631064115,0.005388906182041614,0.004039891624567468,0.06732128062423672,0.04327137053714916,0.9752690964234588,0.018683134451200935,0.002131044417275447,0.003993902309444532,0.022599859159265778,0.016838662221650272,0.902711667657725,0.02683142535858497,0.02320969760860484,0.012445771061865347,0.07407863473367021,0.02126286687679058,0.9542441805791966,0.01183176134574677,0.007933607538133984,0.004215603762831941,0.03782221188266938,0.010464143297683273,0
4FGL J1105.3-0626,-0.616969873,47.74298,-27.6328321,-28.7061148,9.65789604,0.07585511,0.7192026,0.9999141,2.3850489,1.91351144,-0.9993804,0.99515593,-0.37509912,-0.8408531,0.7131284,-0.2321364,UNAS,None,,,0,0.9326984511979703,0.07534304235979226,0.01653796343166374,0.017748247656800224,0.05076358537036596,0.06828649383459603,0.9096408368425698,0.10668823087418117,0.017875696435312734,0.047599785302716295,0.07248346672211743,0.08528463429295279,0.8230956056350551,0.052648254965000994,0.04493693265891072,0.019264357140200406,0.1319674617060341,0.04698009932914773,0.5935599086185521,0.17519461113528706,8.160502495987275E-4,0.0031780920712971613,0.4056240411318492,0.1753600315905384,0
4FGL J1106.2+7303,0.547913333,41.9711,-27.0234086,-28.2075126,6.39221018,2.9862359,0.16693911,-0.10769753,1.3595475,2.3450538,0.36700496,-0.85004896,-0.92173684,-0.022567846,-0.7924526,-0.9969439,UNAS,None,,,4096,0.9702244065572845,0.029464876978983905,0.012705606875889305,0.012329630307806847,0.017069986566826238,0.023544838281830467,0.9726604263267279,0.03197457879412714,0.0033774755754951958,0.015857900302743276,0.02396209809777681,0.023725889348090362,0.9028131344759618,0.025730154506039143,0.014123280827658393,0.007475932891558372,0.08306358469637985,0.023142248110411174,0.9580383523038842,0.022361565994546174,0.010170074984945715,0.00978588309954871,0.03179157271117004,0.018437920857068867,0
4FGL J1106.7+3623,0.0915120241,65.99282,-26.4874041,-28.3663901,6.99287085,2.491438,0.13626733,0.034276016,0.47606337,4.27971524,0.99997634,-0.5253736,-0.71776813,-0.5895604,-0.77631867,-0.9997718,UNAS,None,,,0,0.996752671563041,0.018438780196422828,8.417663195728457E-4,0.0060779542529402816,0.0024055621173862,0.012392778161495815,0.9906518081915808,0.009903646395114847,4.3084299482588467E-4,0.0010041915556614639,0.008917348813593297,0.00948349028823152,0.9697119967453847,0.009509409156980592,0.003669257809983388,0.0017997558973324576,0.02661874544463189,0.008772965299201237,0.9926902801331187,0.002509365941336743,0.001453723121663619,6.339061062903576E-4,0.005855996745217669,0.0023112183352944388,0
4FGL J1106.7-1742,0.951932577,38.476677,-26.4725425,-28.5256251,7.13474475,1.8751239,0.15565051,0.3907719,4.5267973,2.60041333,-0.7075479,-0.041981675,-0.35528198,-0.6287956,-0.8910429,-1.0,UNAS,None,3FGL J1106.6-1744,,0,0.6023431784614179,0.1641006683791479,0.29629176171995075,0.16075092061688642,0.10136505981863135,0.06250569260027383,0.7957400695500321,0.1516459378190289,0.0974991114600929,0.11496262952181348,0.10676081898987501,0.07073608958701044,0.2653025281700061,0.08520328917582236,0.5716662470054764,0.09812522387717863,0.16303122482451748,0.03915777424054867,0.8111359568927108,0.03774354062303661,0.09107768151703856,0.028175470214129483,0.09778636159025075,0.022944955760687218,0
4FGL J1109.1-4853,-0.966295172,10.611215,-26.397738,-28.1723998,7.43997478,2.2314398,0.24719861,0.5019395,2.4377904,2.42787989,-0.20357037,-0.12619582,-0.565244,-0.57802343,-0.995428,0.8938645,UNAS,None,,,0,0.3986272290396147,0.16400630212063833,0.2237637438979846,0.1334550410700836,0.37760902706240074,0.16921693454358958,0.6491851848266638,0.2100656291871042,0.15040957800195145,0.1377743795292895,0.20040523717138473,0.15168959096988863,0.5431882759307788,0.06680015764712122,0.19056254800781858,0.043969534748878575,0.26624917606140264,0.05121892554881466,0.6221245892420623,0.07016395886865084,0.12040954459237864,0.04002036629219176,0.25746586616555905,0.05901500983995543,0
4FGL J1109.4-6115e,-0.377717133,-0.7756157,-23.0713367,-25.8870437,8.99891705,1.9291817,0.037399445,0.04430421,2.4064102,1.12702283,0.9478368,-0.5177842,-0.49043265,-0.43133998,-0.5961671,-0.41310453,UNAS,None,3FGL J1111.9-6038,,4,0.02596035920904006,0.028828006716684642,0.005189957059833962,0.006691178167839857,0.9688496837311259,0.03208722300200706,0.012028934047425246,0.024590192533106243,0.1774047829476254,0.17060139315347597,0.8105662830049494,0.17033712452858518,0.06821155469465498,0.026885740508590578,0.04483545048032966,0.01793704160197727,0.8869529948250153,0.034069710131296,0.003593530132837361,0.0019717007073671126,0.10361097999208678,0.04444277640728455,0.8927954898750758,0.044798229870132884,0
4FGL J1109.8+4406,-0.999884644,63.465343,-26.7509903,-28.6920528,5.83556768,2.867994,0.16313152,0.06502871,0.6478706,1.60772059,0.89157116,-0.73675245,-0.80533105,-0.9416386,-0.99996424,-0.35624304,UNAS,None,,,0,0.9888552010785667,0.07145183467958256,0.0020715204381573375,0.0031035613844419274,0.00907327848327597,0.07142320721359018,0.8475410667837936,0.12006849253935131,0.05292050567184017,0.07671640462857529,0.09953842754436633,0.07587631324396886,0.906255486584076,0.0238543078907769,0.0179763627036363,0.009766492440277589,0.07576815071228774,0.02098020968802644,0.8513508582653504,0.051726509366860934,0.10396418449770076,0.04902207870507108,0.044684957236948805,0.015651170793196445,0
4FGL J1110.4-8023,-0.983456884,-18.379906,-27.4200657,-28.6902106,8.7779978,1.2327322,0.4336459,0.8113292,2.8222144,2.27477681,-0.9939233,-0.92033005,-0.67509276,0.98144025,-0.31553102,-0.9999879,UNAS,None,,,0,0.9686268763161099,0.02980012641641434,0.007623151571027059,0.006938952399920608,0.02374997211286305,0.027328735903704184,0.931402936721713,0.09913060845596754,0.012341594934091477,0.03915359011977912,0.0562554683441955,0.08528585754433955,0.8894715957778223,0.03329794717173325,0.017472557995539775,0.010551894727101302,0.09305584622663779,0.029929059651951175,0.839059226458138,0.08768096641814782,0.009063146896572324,0.020466233258784897,0.15187762664528967,0.08661091995904172,0
4FGL J1111.4+0137,-0.538614022,55.00294,-27.0998771,-28.3844434,7.27634998,2.418021,0.20938964,-4.495028E-4,0.024303967,1.62120296,0.99785846,-0.8575756,-0.75473744,-0.3247275,-0.7370953,-0.99916375,UNAS,None,,,4,0.9834468720298397,0.013806384572953585,0.001697196514783444,0.0012971918075754226,0.014855931455376843,0.013248166249021214,0.9426389838791143,0.040846703123242185,0.005793947031401137,0.00754114202679465,0.051567069089484656,0.03813767194933663,0.9183444231386148,0.022498773090100652,0.01016581653746599,0.0049854375844167135,0.0714897603239192,0.020209200216533458,0.8388342496013498,0.0355988926572074,0.02543884394826331,0.010626210104509835,0.13572690645038676,0.033747036853475715,0
4FGL J1112.0+1021,0.31465137,61.21512,-26.69764,-28.3843651,5.529902,3.1849332,0.1879298,-0.059738036,0.36014685,1.9929568,-0.4657768,-0.79560983,-0.9806975,-0.8618028,0.8806288,-0.9999784,UNAS,None,3FGL J1112.1+1034,,256,0.9831316656701706,0.02207801301797919,0.007320658823743296,0.0163521886527787,0.009547675506086097,0.013198583508334097,0.9732515477588963,0.04634548978645308,0.004146187903520655,0.024216836022836908,0.02260226433758303,0.031007554200145764,0.9026644102503754,0.0243879835692933,0.015553038835897738,0.009347955394566412,0.08178255091372691,0.02155728553784339,0.9958547350143938,0.0038433379235142616,3.284798712970342E-4,5.956617757765839E-4,0.003816785114309226,0.0036907552739284047,0
4FGL J1112.2-6055,-0.541801971,-0.33157378,-24.6440539,-26.1609131,8.02045545,2.70975,0.20782797,0.30171755,4.832269,1.6546144,-0.9500742,0.124569796,-0.3197422,-0.7108934,-0.78385293,-0.9740239,UNAS,None,3FGL J1111.9-6058,,16,0.005998291580008389,0.004085819038736671,0.14918358844349774,0.12630495996424349,0.8448181199764938,0.1277452216014044,0.013729066820295021,0.018255981857918865,0.1486786664449572,0.12349204562347685,0.8375922667347478,0.12322998765314389,0.0506015466333485,0.014092915204819135,0.1957224655980618,0.04905880826576654,0.7536759877685897,0.051179319482506085,0.002874400486853183,0.0012142519939423457,0.12274285677453799,0.04609241426439437,0.8743827427386088,0.04604700865302254,0
4FGL J1114.6+1225,-0.73164502,62.982784,-27.3938216,-28.6089961,7.60106596,1.2673055,0.50294137,0.9999387,2.4808009,2.25551158,0.97612655,-0.96034807,0.28255504,-0.3520077,-0.999994,0.6431148,UNAS,None,,,4096,0.9325911409474389,0.06106858023182493,0.018922077446441313,0.01962346028767849,0.04848678160611979,0.05127338055465502,0.8313788150877406,0.14093840594583304,0.05951075118294819,0.09088295182603238,0.10911043372931127,0.09024033119355822,0.8146452819361533,0.04426539310808999,0.05546340704248332,0.02178274707192995,0.12989131102136336,0.035168500960532804,0.6842867683942316,0.11394781042400154,0.026042792188381736,0.024389011051407394,0.2896704394173867,0.11671198993185052,0
4FGL J1115.1-6118,-0.860362026,-0.5680487,-24.2675619,-26.4963843,8.04506261,2.3548474,0.07712283,0.050838813,1.6181511,2.06891384,0.8918766,-0.6179263,-0.5874681,-0.736575,-0.64366674,-0.5065821,UNAS,None,1FGL J1115.2-6124c,,4,0.06639579858586762,0.03492714910123719,0.055744515245528245,0.053837370179384406,0.8778596861686042,0.07068692579517842,0.04409326205028824,0.04190171446560908,0.030361742794175584,0.0380631956102754,0.9255449951555362,0.05811150788060657,0.11325281192724802,0.03163607116549747,0.07978092656742401,0.02530899108626686,0.806966261505328,0.04008880140961746,0.05004141587260746,0.016355591229938005,0.06426937264151447,0.01947734129580892,0.8856892114858781,0.026206896109155945,0
4FGL J1119.9-1007,0.441067807,46.638348,-26.9214891,-28.5600988,7.57621452,1.9434441,0.2683095,0.23834173,1.8102523,3.17099043,0.109724306,-0.85464203,-0.15026416,-0.55151695,-0.76011705,-0.99548644,UNAS,None,,,0,0.9712249930012181,0.020399778366390214,0.0024774919592340694,0.00200258143121778,0.026297515039547876,0.019521531895031016,0.9784484233108319,0.0182139503966062,0.0011276518471924103,0.0019560203970440367,0.02042392484197562,0.01731450984451559,0.9408718468899235,0.018216814088022743,0.008225496779142472,0.004956868534374934,0.05090265633093394,0.016370978220766164,0.9617457381765623,0.009498947321021679,0.003192391799684304,0.001430770658237339,0.0350618700237534,0.0091475104263077,0
4FGL J1120.0-2204,0.999483989,36.05591,-24.8023592,-28.0897317,6.71727598,1.8061941,0.05412133,0.4826669,15.957187,2.69783001,0.9992491,-0.087242864,-0.45477787,-0.7529461,-0.9999978,-0.9968395,UNAS,None,3FGL J1119.9-2204,,0,0.1441440702566829,0.1428274575316156,0.8204384960347556,0.1649449494019758,0.03541743370856147,0.043388961838351364,0.018717623950038623,0.052006812475055224,0.9503774387436349,0.08065809892247384,0.03090493730632652,0.04189645755749188,0.08016060332988258,0.0344110266317195,0.8077854304800961,0.04860835945097311,0.11205396619002132,0.0363956862308437,0.0017880300873758714,0.0014512139268102648,0.9654770942275367,0.015945981881525975,0.032734875685087456,0.015319912845502411,0
4FGL J1120.1-2645,-0.753355725,31.809542,-26.2786915,-28.3733124,7.99189873,1.9318751,0.10229443,0.009485001,0.20608756,2.95979489,-0.39912835,-0.6003294,-0.45199874,-0.49390975,-0.5650897,-0.05334589,UNAS,None,3FGL J1119.8-2647,,0,0.9922940397032118,0.0040314948975364645,7.633241276626151E-4,4.4056194209455977E-4,0.006942636169125514,0.0037848302117281436,0.9896986022290745,0.008721834927580954,4.4438365576716953E-4,8.978369308220205E-4,0.009857014115158262,0.008316872042027381,0.9701656534935564,0.00850359935884592,0.0026920104255092115,0.0012199000598987777,0.027142336080934443,0.007956137750087444,0.9711812594661872,0.007233006400472708,0.0018774498030240336,7.334025421464398E-4,0.02694129073078885,0.007060202226627017,0
4FGL J1122.0-0231,0.880702577,53.34739,-26.9582779,-28.2632179,7.38522562,2.4237912,0.11635934,-0.109029554,2.1773584,2.10774297,-0.67448545,-0.6629035,-0.7536548,-0.6846979,-0.65566725,0.3548955,UNAS,None,,,2,0.9673755937022839,0.03502275331692917,0.008036428319758112,0.006594798550232409,0.024587977977958083,0.03349735253257073,0.930576817554831,0.07801858038171972,0.013190512923701101,0.047305829697703514,0.056232669521467986,0.05124517857689371,0.9135244055966909,0.023986320140002612,0.014870639063345679,0.00833349366967359,0.07160495533996335,0.019549703728664655,0.8658038037313944,0.04808958435594838,0.012571625198509127,0.009213160763592028,0.12162457107009648,0.045413903853030506,0
4FGL J1122.2+3926,-0.653244918,67.757256,-27.1596701,-28.5719183,6.53422814,2.669634,0.18731754,-0.033715297,0.34869573,1.79642096,0.34954885,-0.8011104,-0.72954375,-0.68732154,-0.79105186,-0.30208007,UNAS,None,,,0,0.946738759484233,0.045956084339744234,0.010089643993615312,0.0112658255981244,0.04317159652215171,0.042571382725469176,0.9479149611948042,0.04509177320208882,0.005729644315697487,0.01045143622534575,0.04635539448949821,0.041374555470714364,0.9192169197631586,0.020548057261049427,0.013790441578651336,0.007156425787252923,0.06699263865819009,0.017634029331221348,0.9377707584726206,0.016982746363906454,0.013910405712959529,0.006758418726727709,0.04831883581441985,0.014426968088360173,0
4FGL J1122.4-6237,-0.74134558,-1.5064886,-25.3243163,-27.053602,8.10750958,2.294266,0.1208867,0.032935657,0.6926038,2.5357456,0.9592564,0.99616903,-0.6770756,-0.7743118,-0.23243801,-0.84489596,UNAS,None,,,4,0.28748797670062815,0.1264528558412103,0.03508684314852583,0.03558740767982773,0.677425180150846,0.13367308317956517,0.25280839479024503,0.17006903125019449,0.005968122847993383,0.013074406576068428,0.7412234823617616,0.16936698659874416,0.29166943987621313,0.06393019058517657,0.0755674573712584,0.024280408406083424,0.6327631027525286,0.0640179657732836,0.4024901621729532,0.07728866871431225,0.030016070850197182,0.018103026772010384,0.5674937669768495,0.0780026838078939,0
4FGL J1122.5-1440,-0.929909045,42.960064,-26.5307683,-28.3049187,6.71698854,2.560606,0.14443628,0.063522115,0.73303664,2.11454516,-0.6033958,-0.5928692,-0.78880274,-0.9030756,-0.16331394,-0.3567246,UNAS,None,,,260,0.9414401632923336,0.050711762824722145,0.010171749902811288,0.01058090043919084,0.04838808680485504,0.04603534129395008,0.9466266257798966,0.05368080119281633,0.005169435940163474,0.009962792163759396,0.04820393827993982,0.04892120664703367,0.9109951088499361,0.02125625690134668,0.015067871497490786,0.007976066771745689,0.0739370196525731,0.017879558194361145,0.9461774982307222,0.017970506178119242,0.0051469427972657585,0.003726674700420762,0.04867555897201193,0.01710697791613319,0
4FGL J1123.2-5111,0.992626027,9.30172,-26.7220096,-28.3232739,7.43323292,2.0382802,0.24001044,0.362836,2.7146947,1.75182763,-0.98306686,0.99721,-0.50934047,-0.50615495,-0.7877086,-0.9999447,UNAS,None,,,0,0.7261950278630256,0.12100549204289511,0.02969009800351146,0.019728092955172416,0.24411487413346283,0.11817668187554134,0.6626429698200099,0.19954384715766174,0.08091994682853723,0.08647385913809638,0.2564370833514529,0.177385097076097,0.7046652664417352,0.054518805920550056,0.08003617454878469,0.0258128274219791,0.21529855900948008,0.04270867588816332,0.7309266635579165,0.04464328020186208,0.10511831471625825,0.03223831886443954,0.1639550217258254,0.03325181706580958,0
4FGL J1123.8-4552,-0.0730925634,14.338709,-26.1953554,-28.2849687,7.38744452,2.2325742,0.10885386,0.06798171,1.3240091,2.68031572,0.9991808,-0.20763426,-0.7555359,-0.5262935,-0.5577831,-0.89301956,UNAS,None,3FGL J1123.6-4558,,0,0.931925775740166,0.04067792634217766,0.004608791051644314,0.002643627208526659,0.06346543320818955,0.03983795850519353,0.9632278064065517,0.03576026530449949,0.0022975946699123322,0.005710284858650662,0.034474598923536,0.03363155968786269,0.9191976945504975,0.02480524656253956,0.01047941656521819,0.004659958179541252,0.07032288888428415,0.022363591180398556,0.9288122231657758,0.011270531197977425,0.017904345837327695,0.005304331952160118,0.053283430996896496,0.009866053925754167,0
4FGL J1124.1-1203,0.0128441823,45.455845,-27.168436,-28.5846987,7.33489795,1.9690261,0.44806787,0.6472287,2.697217,2.741871,-0.9995275,0.9956505,-0.39847872,-0.78164834,-0.9430589,-0.95755833,UNAS,None,,,0,0.8811835606934166,0.07335297021314036,0.037250051421230515,0.03148658466776934,0.08156638788535285,0.0640467373953464,0.8797216817635938,0.09285223031796626,0.03341021442494641,0.04126888348007095,0.08686810381145978,0.06812000720047301,0.8279906956751718,0.04214404436635349,0.06306361220408198,0.023135171208086037,0.10894569212074617,0.0295822010548961,0.8403343979369348,0.043701990799271784,0.05069115279664206,0.030031307997623623,0.10897444926642313,0.03467724752385282,0
4FGL J1125.2+2557,-0.516307873,70.70778,-26.5045733,-28.5028806,6.21201324,2.7423105,0.16311459,0.33993483,3.2141864,3.0558376,0.9997307,-0.6886481,-0.799649,-0.83063465,-0.9997188,-0.309608,UNAS,None,,,0,0.9831658407721113,0.01672362687676882,0.01096611874036397,0.013756983135626219,0.005868040487524634,0.006623794145856655,0.787354773667941,0.1671131666367629,0.11071938604009131,0.135963659637456,0.10192584029196769,0.07568568875385832,0.8459078720572736,0.04275552605156878,0.05397538182940503,0.02296276386427661,0.10011674611332136,0.03132292963931858,0.7632204991808972,0.05716296531946436,0.17790963392288509,0.055306898733706346,0.058869866896217746,0.01919108107634043,0
4FGL J1126.0-5007,0.984463238,10.462621,-27.2722607,-29.0101101,7.89925077,1.9646629,0.30444586,0.97747695,4.944383,1.82251178,0.99947476,-0.6939736,-0.19193432,-0.2942864,-0.9998484,-0.6979433,UNAS,None,3FGL J1126.8-5001,,0,0.45348635585014463,0.21469168429480137,0.37156211725582267,0.19758005689876762,0.17495152689403282,0.13568096741043648,0.06322282663782065,0.10364429429494497,0.7292838759419351,0.21066119177505596,0.2074932974202444,0.17487295808504263,0.2857902417756989,0.07097869127396864,0.5359758048743907,0.08075858722414195,0.1782339533499104,0.04253484474878481,0.06402951391193713,0.03425536469932586,0.8483251888040128,0.07365985263140963,0.08764529728405004,0.05026568306281233,0
4FGL J1127.9-6158,-0.425498901,-0.6798978,-24.9990533,-26.6992035,7.20547367,2.5737157,0.13889413,0.34521618,5.2184134,1.90128237,0.5961636,-0.43107158,-0.6200032,-0.8092317,-0.8980624,-0.9983883,UNAS,None,,,20,0.019001347807257218,0.01232696502921937,0.24954414637006297,0.13719895858321693,0.7314545058226798,0.1405877660314266,0.03278088319101274,0.02787026439383869,0.12663469549619313,0.08895248573837072,0.8405844213127941,0.08951293307590086,0.06709754455001617,0.014510375481187159,0.3598325412707436,0.08537085162558902,0.5730699141792401,0.08212696887937239,0.010855056555440296,0.0036019970806810977,0.2280097294535483,0.047498651031298224,0.7611352139910114,0.048110461039929914,0
4FGL J1129.1-5230,0.148340957,8.352646,-26.796546,-28.2591514,7.7965366,2.2674766,0.13898778,-0.035303283,0.5405027,3.36006596,0.79641604,-0.15070042,-0.81439453,-0.3933872,-0.48861346,-0.62323934,UNAS,None,,,4,0.9448327258319152,0.03296507335554088,0.002076675538014715,0.0015345872256240089,0.05309059863007005,0.03255057412027704,0.8522226973021751,0.13805697083270152,0.0010896172091199607,0.004478641637242624,0.14668768548870492,0.13709622262289448,0.8939851878750368,0.028902193074120543,0.00730578271803518,0.003382320226557345,0.09870902940692804,0.027495820326309834,0.9736630870974912,0.0071850666862782785,0.0014264032376221278,7.328433111469765E-4,0.024910509664886754,0.0070394753409665015,0
4FGL J1130.5+1400,0.24308923,67.02961,-26.7837519,-28.4461216,6.59477994,2.6162128,0.15958007,0.0032072957,0.03288102,2.99866376,-0.68549234,-0.7035585,-0.6649746,-0.76525724,-0.8068917,-0.98216635,UNAS,None,,,0,0.9888537286164588,0.009310914099233087,0.0012977627008345077,0.0010317474340138747,0.009848508682706694,0.008797913954762631,0.9873325100734792,0.011808873089605,6.313104840022762E-4,0.0013858936819613605,0.012036179442518523,0.011243292537451578,0.9623730044777156,0.011866035053425704,0.004070015481509198,0.002179076038774157,0.03355698004077527,0.011005228018565643,0.9863714790747475,0.0043555763996686436,0.0024360296474047268,0.0011919769718244809,0.011192491277847718,0.004024500552147101,0
4FGL J1132.1-1448,0.846960961,43.86034,-26.9665324,-28.4488224,8.06875404,2.011095,0.25178578,0.11216645,1.0705312,2.90025622,0.016253952,0.28541294,-0.66197306,-0.27649432,-0.49303973,-0.9998747,UNAS,None,,,0,0.9885808775127346,0.008011482298952079,7.46818321415738E-4,0.001017786010264525,0.010672304165849708,0.00746755275122324,0.9885815956556868,0.010236641577202648,5.256466527156723E-4,9.674420888648253E-4,0.010892757691597543,0.009771737622307144,0.957534104228188,0.013576571301531346,0.0031583385699333402,0.0014038766094296954,0.03930755720187864,0.012920561202055422,0.9652767965129876,0.009332280356417743,0.003498050165967551,0.0017403833641522176,0.031225153321044707,0.009067039128896455,0
4FGL J1138.4-3555,-0.661245473,24.646513,-26.7978037,-28.4810824,7.25473305,2.1577096,0.25115272,0.2993274,2.6113992,3.04715538,-0.685237,0.99972343,-0.56449264,-0.57705337,-0.99934256,-0.99465114,UNAS,None,,,0,0.9708034330682365,0.01858785753063657,0.008210638769061062,0.006587063372941328,0.020985928162702484,0.015904274416883208,0.9616277831102453,0.032177543474957104,0.007004987473668809,0.013827597597156323,0.03136722941608587,0.024525754843205468,0.8861224413804938,0.03124808649982997,0.03773778325140736,0.016578956307643913,0.07613977536809886,0.022072640421840685,0.9139279441285425,0.019698574608410867,0.03093401523685286,0.011760000416051035,0.05513804063460463,0.014891895743604944,0
