Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags_3FGL,Missing_Values_Flag,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S
3FGL J0029.1-7045,305.580994,-46.2581863,-25.5564487,-27.7588572,-0.487918464,4.31071996,2.284518,-0.763333389,-0.533356857,-0.500870624,-0.730750413,AGN,bll,0,0,0.9959814446147276,0.003142161703900735,6.777163124308822E-4,7.280377058813932E-4,0.0033408390728416355,0.0028468617085883052,0.9886942466989985,0.008688712933484234,0.0012993923514127907,0.0015850512256212154,0.010006360949588627,0.008049364621525843,0.9727208161107646,0.010860073908524157,0.008516260013549949,0.004365291778329611,0.018762923875685487,0.008672636189908331,0.9800501472162939,0.0110331835004965,5.342634388404849E-4,5.35072126867945E-4,0.019415589344865626,0.010865738391288907
3FGL J0030.2-1646,96.5207825,-78.545784,-26.0694397,-27.5618344,0.281945241,4.16352432,1.64719629,-0.987808381,0.999951193,-0.366078158,-0.412287328,AGN,bcu,0,0,0.9996691432630068,4.782999171786349E-4,3.624996694288003E-5,4.826891192175801E-5,2.946067700503139E-4,4.6697861164687453E-4,0.9853478592105284,0.022616359180924618,0.001657078567718774,0.00697867848315144,0.012995062221752991,0.019235876518964683,0.9756960232155425,0.01549456171507149,0.0068896731582976925,0.007055428626757415,0.017414303626159762,0.013396784995357366,0.9799264305891514,0.01862213103760877,0.002189684934506618,0.0026538057856265907,0.017883884476341757,0.018214276985976333
3FGL J0030.3-4223,317.30246,-74.139679,-24.6470801,-27.7358203,0.410798272,5.13444452,2.58052731,-0.682959962,-0.713184392,-0.799454799,-0.747700388,AGN,fsrq,0,0,0.9989889199521726,0.0018793390160268136,3.983443683636802E-4,5.082549453324273E-4,6.127356794637545E-4,0.001669772844086531,0.9856018336484418,0.022133680528485914,0.0012570120335738569,0.002280048035933957,0.013141154317984299,0.021360912831901988,0.95904356964836,0.018140864353501908,0.011785517536525692,0.01002047246870858,0.029170912815114285,0.014773149785392918,0.9761621216073401,0.02319259358810696,0.0016125484982942228,0.00230141500822458,0.022225329894365844,0.022696952319717162
3FGL J0030.4+0451,113.14682,-57.6070976,-23.5254847,-27.2203827,2.95992923,3.90332616,1.94120424,-0.134495217,-0.469280316,-0.721915661,-0.942233788,PSR,PSR,0,0,0.002715013265005316,0.005850467070801309,0.9944235296616892,0.012429646120832557,0.0028614570733054997,0.007788288914245937,0.005002673775626928,0.012761453191034243,0.9367090507690318,0.07365602968809941,0.058288275455341265,0.06866665853848306,0.026713767079742854,0.01838748906411052,0.8965511847037344,0.04028626261993823,0.07673504821652258,0.03375398970949784,0.0010659317741400776,0.001081319670642728,0.9841523707423082,0.012158381767729941,0.014781697483551764,0.011745635719841972
3FGL J0030.7-0209,110.85923,-64.5440521,-25.2085776,-27.676105,1.14327919,5.86039498,2.37809443,-0.576075182,-0.681310358,-0.696414396,-0.999978231,AGN,bcu,0,0,0.9975080195697024,0.002239858382578381,8.45633712041358E-4,8.204736507215203E-4,0.0016463467182562387,0.0018550139656495193,0.9931795020250099,0.006711799637440931,8.155961917762238E-4,0.0013075377651199601,0.006004901783213718,0.005979510598903249,0.9354023511830373,0.02571881033371524,0.0395650803754099,0.019866045927707594,0.025032568441552897,0.013045261104082289,0.9919332890874972,0.008101304409903648,5.7853503352572E-4,7.837386430607267E-4,0.007488175878977131,0.007939021415298805
3FGL J0031.3+0724,114.189453,-55.1153412,-26.6271843,-27.8475098,0.0584904914,3.49701814,1.8239038,-0.961872399,0.872347007,-0.760217884,0.19281759,AGN,bcu,0,0,0.9966337018055469,0.002931707212237332,0.001304370259091413,0.001909731563298897,0.0020619279353616938,0.001924038707353572,0.9918738830113151,0.00890215690574912,0.0010464992733244304,0.0019466921616111247,0.00707961771536044,0.007916553297513822,0.9560651684618311,0.014139691757331268,0.015733203026685665,0.007657147173752364,0.02820162851148327,0.010422103636100747,0.9830823720503618,0.020608576610582612,0.005555196353862232,0.013339605046327896,0.011362431595776091,0.01613715512399741
3FGL J0032.3-2852,9.27487755,-85.4412842,-26.6804473,-28.0972033,-4.19954635,3.63803559,2.18951726,-0.351261112,-0.689113684,-0.551330558,-0.399522967,AGN,bll,0,0,0.9738805353803891,0.06464966603290354,0.001474372706501426,0.005135078836096742,0.024645091913109443,0.0641584157359147,0.9723249415207824,0.07633392655020942,8.723619791837754E-4,0.0021243554755956515,0.02680269650003387,0.07536991312312837,0.9223066792533903,0.03335985256932048,0.023217355966262936,0.013357719054373277,0.05447596478034672,0.031530210064467795,0.9977574769825477,0.0030273912703145354,3.911318564528729E-7,2.106632665907424E-6,0.002242131885595893,0.0030269226757789463
3FGL J0033.6-1921,94.2120819,-81.2240829,-24.0203348,-26.6844545,0.717210496,4.16858445,1.71478522,-0.478698322,-0.313661775,-0.311244387,-0.358970865,AGN,bll,0,0,0.9878132736283318,0.03628605839120703,3.8233301313137256E-4,6.596197974237046E-4,0.011804393358536917,0.03604894729220144,0.9704142351132228,0.049719895754953766,0.001770571961842311,0.002463318531386906,0.02781519292493493,0.04887922278091965,0.8144084918864176,0.08010494330655071,0.03415196315035422,0.020826341070878534,0.15143954496322812,0.06905995626997195,0.6494692434621047,0.1128172055598248,0.0039861589715789,0.006319845290238698,0.3465445975663165,0.11338035729073208
3FGL J0034.3-0534,111.487236,-68.0738983,-24.7383787,-27.6090705,1.92526883,3.86248863,2.39320296,-0.395970089,-0.557297032,-0.695498935,-0.958017331,PSR,PSR,0,0,0.0063041723684981905,0.00734054392234079,0.9824106255121149,0.017804281435143083,0.011285202119386968,0.013064703549882914,0.05711310119309646,0.13034536259707688,0.7985168556569718,0.1800732800580502,0.1443700431499317,0.13384179952082847,0.09485550007369724,0.03819079213133036,0.8177515068713325,0.05147539448785996,0.0873929930549703,0.03473793117281199,0.0440014591239491,0.027068900534537955,0.8691654023728836,0.05907430680685872,0.08683313850316728,0.0474678778773539
3FGL J0035.2+1513,117.145523,-47.4673729,-25.3088673,-27.3147602,0.515180309,3.96503731,1.80639887,-0.619532457,-0.161601058,-0.410343009,-0.347993991,AGN,bll,0,0,0.9907556609183105,0.007982425296069826,0.0010443475570942045,0.0013033835275717263,0.008199991524595347,0.007527914495949554,0.9842511618414088,0.012429282269237502,0.0018459962078971573,0.002067010689381175,0.013902841950694076,0.011425622168179623,0.9555873429971492,0.017071618108193742,0.015917366488683197,0.008285300249677363,0.028495290514167777,0.012212927277575504,0.9064757087641507,0.03476411104150869,0.004047915694451437,0.004662425762162051,0.08947637554139784,0.034246675856271586
3FGL J0035.9+5949,120.985832,-2.98138309,-24.2003561,-26.9583703,-0.225809552,4.24202611,1.89777505,-0.304539978,-0.650992612,-0.34293222,-0.373113405,AGN,bll,0,0,0.9791617614110942,0.021238728089519595,3.8980519154114933E-4,3.7070134844149904E-4,0.02044843339736454,0.021117943587942212,0.7315117309596466,0.26628716556356197,0.016154368659005592,0.02261830056131351,0.25233390038134784,0.25980727822203326,0.8316348295990391,0.06300508620068587,0.024289441138920512,0.014632921810867255,0.1440757292620403,0.056553930409284754,0.9028900225743941,0.03516714891208571,6.44488932578754E-4,8.130415938547793E-4,0.09646548849302726,0.03497708101717847
3FGL J0037.9+1239,117.78463,-50.0846176,-25.3125899,-27.5607037,-0.332703785,4.19620389,2.15148163,-0.56274702,-0.678579578,-0.465013727,-0.598496933,AGN,bll,0,0,0.9962337291441167,0.0035370578797818603,1.5805658549352907E-4,1.394615336223379E-4,0.00360821427038982,0.0034629612821050273,0.9894958129250431,0.009133618291596618,0.0011432681342221733,0.001720629944945786,0.009360918940734817,0.008110297954048096,0.9743404518487306,0.010237122069659318,0.0062707008411319095,0.0030382155942003234,0.019388847310137434,0.00889538522861408,0.9599992755659975,0.01726414212620202,4.809890465758017E-4,5.520562832732961E-4,0.03951973538742669,0.017135308522469632
3FGL J0038.0-2501,67.0455399,-86.3326416,-25.7510786,-27.8811613,0.603063704,4.66792711,2.43891001,-0.669426513,-0.671419095,-0.738779691,-0.876557126,AGN,fsrq,0,0,0.9897179939527043,0.03294108593018154,0.001657216504465437,0.0059824828763841,0.008624789542830335,0.030161732561530732,0.9552959066310818,0.07796875762381064,0.0024252680271457153,0.003759891845191991,0.042278825341772575,0.07687066434644194,0.9457250505896249,0.03504523219074181,0.011606868690401654,0.006500469114870183,0.04266808071997351,0.034552469395862304,0.9625114480460935,0.0218810719840591,0.003923324676572655,0.0029606658112748215,0.03356522727733403,0.021083248604329766
3FGL J0038.0+0012,115.697304,-62.4745674,-26.0795152,-27.8322408,-0.360670654,3.50757278,2.15654731,-0.350721963,-0.716379819,-0.337127589,-0.667029535,AGN,bll,0,0,0.9875139129201889,0.015094368229396493,8.697004864584804E-4,0.0012078062865253333,0.011616386593352793,0.014519573270903514,0.9652006095774245,0.04879254015676067,0.005796270178710871,0.011171998875010384,0.02900312024386466,0.04162786113021658,0.9479290703406826,0.01772231253766297,0.016615526163263516,0.008090600809888411,0.03545540349605386,0.013487678423089804,0.8881498100686549,0.048927211724312594,0.0028414749129330222,0.0035019985806416572,0.10900871501841211,0.04893280833501628
3FGL J0039.0-2218,91.9112091,-84.4131317,-26.7921663,-27.9058428,0.988494462,3.59920329,1.71536481,0.96419663,-0.543848945,-0.212505221,-0.524198841,AGN,bcu,0,0,0.9932328075841048,0.008297737767181514,0.0010559269738035337,0.0011367157440039864,0.005711265442091609,0.007984767859234297,0.9535925918076987,0.0679585996548424,0.005846875097436099,0.009921660449611153,0.04056053309486514,0.06290877329592912,0.9009860639881919,0.04022611301675469,0.042008798197270165,0.024322442748690574,0.05700513781453789,0.025837135064986503,0.8429235097832827,0.07788575948151301,0.015543662184622328,0.02632277766238695,0.141532828032095,0.07151336816113277
3FGL J0039.1-0939,112.9142,-72.2896729,-26.2700872,-27.873922,0.908096084,3.83823793,2.59397078,-0.411264825,-0.835268242,-0.925210057,-0.999679366,AGN,fsrq,0,0,0.9841314524228677,0.017926061891696266,0.006089241449932937,0.0075958607553711244,0.009779306127199414,0.014041510392396485,0.8166891268899789,0.14040423194345927,0.07394705640193604,0.0771367109369082,0.10936381670808512,0.09420695668578671,0.8154301631734484,0.05244118513066778,0.09675591523941614,0.03583270253620489,0.08781392158713541,0.0318822242702144,0.5738382429742301,0.11247425888481137,0.23856322422388726,0.10301581948020011,0.18759853280188257,0.08509034079883655
3FGL J0039.1+4330,120.579742,-19.3141594,-26.3011542,-27.8781502,0.61689642,3.56761674,1.96287441,-0.789625944,-0.136783408,-0.557159006,-0.46245255,AGN,bcu,0,0,0.9958622923193498,0.00303844809831936,0.001403433897016677,0.001278059121964504,0.0027342737836335445,0.0024178430589242147,0.9417289806210908,0.06103979685693038,0.019692316370265684,0.02742463373878713,0.03857870300864356,0.04381326938315561,0.9570812589120476,0.0156426214235398,0.014951209283828605,0.007132200141393258,0.02796753180412382,0.010660602941716463,0.9171675508998804,0.03447351143208235,0.03173885654431248,0.02534098860222289,0.05109359255580709,0.02445909070767712
3FGL J0040.3+4049,120.666451,-22.0050411,-26.700999,-27.7000493,0.319675681,3.41029292,1.13225818,-0.726658322,-0.760773846,-0.405176319,0.327153234,AGN,bcu,0,0,0.9794263719962423,0.03136251687206193,1.7144769890867207E-4,2.87190737474641E-4,0.020402180304849166,0.03134820575810262,0.9855281150546085,0.038816298968241646,0.003155379355735132,0.018516435104012994,0.011316505589656333,0.02737499558312717,0.9210531095414104,0.042317028739956374,0.04059894018003823,0.0350965491164925,0.03834795027855138,0.0229702981122637,0.965407902600179,0.039561741113348745,2.525426851087737E-4,7.402890378387604E-4,0.03433955471471241,0.039577130360705634
3FGL J0040.5-2339,87.1700058,-85.7468338,-26.871209,-28.0578551,0.324038171,3.8968859,1.94622183,0.985893289,-0.635824969,-0.63174011,-0.043982622,AGN,bcu,0,0,0.9948519808559019,0.018570827254110075,7.07817835429676E-4,0.0035545481150204565,0.004440201308668391,0.017191033032277214,0.98749263103087,0.022831285934309126,7.071186006869048E-4,0.0011869812689374905,0.011800250368442974,0.022275247543447285,0.9447559073394842,0.03194067447184727,0.014982764358489048,0.008120720246851879,0.040261328302026646,0.03069282760764163,0.9796884694957576,0.019805991819315028,4.382047180718659E-4,0.0010737073313381235,0.019873325786170626,0.019550887689380018
3FGL J0041.9+3639,120.823502,-26.1714554,-26.7305692,-27.9678952,-2.11811643,3.42304926,1.97576439,0.99984805,-0.944320689,-0.165152943,0.040496645,AGN,bll,0,0,0.9983741522912276,0.002834287562388147,9.139057327326046E-5,1.8903678350209047E-4,0.001534457135499003,0.0027797243692365466,0.9931001520093329,0.006367689683715031,0.0010577313285032388,0.0014842081570861565,0.005842116662163915,0.005726611169125302,0.9443288824583814,0.025906697647101268,0.009710699315378154,0.0048119551825559735,0.04596041822624053,0.02554403456531639,0.9940951166736155,0.005572803580850244,1.982615699380612E-6,7.0345931664244655E-6,0.005902900710685084,0.00557178179321641
3FGL J0042.0+2318,120.14492,-39.5164146,-26.1075993,-27.8128697,0.387006625,3.95588255,2.35442662,-0.577199007,-0.726099294,-0.50334863,-0.999971566,AGN,fsrq,0,0,0.9868489008351781,0.015115122474065509,8.895222686582184E-4,9.122910799268562E-4,0.012261576896163775,0.01474783993033076,0.929345698800718,0.04707871174288758,0.016524246535834623,0.016712689791330063,0.05413005466344724,0.03746870302498698,0.9201203084922556,0.02762533937003306,0.03550790420439922,0.015371680261651291,0.04437178730334532,0.01909493781249284,0.8883981518322493,0.04123709315089307,0.023023892806360854,0.016376352826859418,0.08857795536138988,0.03610012099536516
3FGL J0042.5+4117,121.131195,-21.5448055,-25.8585873,-27.7781744,0.610380818,3.67751976,2.56232762,-0.553906,-0.58923995,-0.91297513,-0.5906225,OTHER,gal,0,0,0.86252274418085,0.1280446513348175,0.11116868922549876,0.12191367570537358,0.02630856659365134,0.02815305173439083,0.9120011091764495,0.12469231791103523,0.040594061215870725,0.06563547175074244,0.04740482960767965,0.07746422185959882,0.8968488673142868,0.035456038298020534,0.042427528801361185,0.01937156841855461,0.06072360388435209,0.023864946343017817,0.719869100983775,0.1110988694541731,0.16430573393107847,0.11195194649850751,0.11582516508514658,0.06394108233441492
3FGL J0043.5-0444,117.79628,-67.5329971,-26.5376648,-27.784678,-3.75526623,3.69664352,1.73458636,-0.881483737,-0.289274144,-0.260989581,-0.177278185,AGN,bcu,0,0,0.9992277841479162,6.85279285684105E-4,6.232342097773036E-5,6.315905890842325E-5,7.098924311060776E-4,6.607753197558871E-4,0.9944130781101641,0.0064576372463765845,5.584334934735804E-4,9.133638775614051E-4,0.005028488396362442,0.006028453450904917,0.9750002314024021,0.008817437310229808,0.0072418862690060174,0.003389776453812287,0.017757882328591913,0.006979872038043623,0.9986736822142406,0.0017185653344557188,4.7757574021721194E-8,1.7342058089274166E-7,0.001326270028185295,0.0017184988781073119
3FGL J0043.7-1117,116.04734,-74.0568237,-26.3108523,-27.5525314,0.748916829,3.31982471,1.59372592,-0.999854687,0.999275968,-0.292106915,-0.36779637,AGN,bcu,0,0,0.9987305640892442,0.0032872592268377568,1.647026010566507E-4,3.737804086202211E-4,0.0011047333096991414,0.0032221636997427543,0.9102659380989856,0.11242061130696389,0.022183412718785312,0.04202356686665765,0.06755064918222915,0.0919756612414163,0.9603556190306328,0.014997886443159943,0.01225525729989948,0.006706743353553578,0.027389123669467608,0.012400865008227645,0.7784645811951217,0.1330095091210424,0.09515151966769837,0.08724471559588669,0.12638389913717984,0.11662885621842521
3FGL J0043.8+3425,121.159805,-28.4162807,-24.744362,-27.3439934,-0.932018396,4.65483858,2.04469681,-0.432409798,-0.618498625,-0.413579651,-0.598304061,AGN,fsrq,0,0,0.9994393546698017,5.093926223135883E-4,3.570458933001601E-5,3.476259359910917E-5,5.249407408681932E-4,4.943454736000062E-4,0.9922991984656048,0.006781889435789081,9.874091873484396E-4,0.0012782482989796195,0.006713392347046848,0.006249002019093203,0.9765575130453382,0.009596518795729796,0.005999012236306988,0.0031820598600723945,0.01744347471835469,0.008290073294296645,0.9851812157905198,0.009614971345645424,4.753033173074071E-5,8.273202499580091E-5,0.014771253877749684,0.009609238514778568
3FGL J0045.2-3704,310.037109,-79.9631195,-25.4694789,-27.9178278,-0.642320884,5.15759957,2.5428369,-0.657116888,-0.734699582,-0.660355779,-0.852533302,AGN,bcu,0,0,0.9980176034363311,0.002621994584866492,3.733174253924741E-4,4.222294707399901E-4,0.0016090791382765842,0.0023524043965195713,0.9892091816207947,0.015171235609021956,7.15810017133459E-4,0.0010509264325856524,0.010075008362071812,0.014969342676880146,0.9727637864262143,0.012193623310606753,0.008510426794190189,0.004405590331421428,0.018725786779595306,0.010336793712583834,0.9959101467910938,0.0037421150989194124,4.012281972869863E-5,7.385474011033953E-5,0.004049730389177442,0.003728711753238754
3FGL J0045.3+2126,121.058601,-41.4038277,-24.8523094,-27.2695065,0.535339465,4.08580005,1.89903998,-0.578409296,-0.540925806,-0.296415459,-0.543390976,AGN,bll,0,0,0.9967670829629159,0.002527079677584362,3.115456944251346E-4,2.3601695576559335E-4,0.002921371342659034,0.0024535268438672514,0.9772950573492687,0.017323524327359906,0.002951283936483124,0.0035202353676330954,0.019753658714248407,0.01565271477687307,0.9526264141253453,0.020180869459564543,0.014315642024136106,0.007639415156299713,0.033057943850518696,0.01596256533971917,0.8593259743895383,0.03896148196009527,0.004335489145940054,0.004535335661399147,0.13633853646452165,0.03880079991700098
3FGL J0045.7+1217,120.740982,-50.5593567,-25.2557113,-27.4301808,0.12572088,3.99017614,1.95973325,-0.098986244,-0.476036462,-0.504620423,-0.556359964,AGN,bll,0,0,0.9918551730296044,0.00709316589754531,0.0013117771180365485,0.0014221148074003095,0.006833049852359211,0.006425146027091374,0.9833022459034184,0.014047575472315603,0.002224966749195749,0.0027632581439882044,0.01447278734738595,0.012610149863228833,0.9487060397231813,0.019754398800409047,0.020022014224141488,0.01127603126291067,0.031271946052677135,0.013017911591228323,0.8893565554314252,0.02927831107994173,0.004435675369284801,0.0037059361028994524,0.10620776919928987,0.029278023429147124
