Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC1,Flags_4FGL,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,Missing_Values_Flag
4FGL J0509.3-2917,0.5455958615101468,-33.87402,-27.035568,-28.7334507,7.24370344,2.3109381,0.18542725,-0.0036794192,0.05547296,1.87513155,-0.87824565,-0.27823445,-0.68877995,-0.47235322,-0.506947,-0.9984357,AGN,bcu,,NVSS J050927-291339,0,0.99899700960172,8.236231064790656E-4,0.0010029903982800273,8.236231064790633E-4,0.9984230459762643,0.007324411714058569,0.0015769540237357694,0.007324411714058573,0.9889924004505192,0.00890369285947278,0.011007599549480844,0.008903692859472777,0.997855212770064,0.0010149702166658541,0.0021447872299361634,0.0010149702166658546,0
4FGL J0509.4+1012,-0.9663251968665734,-17.244886,-25.3504297,-27.9305844,6.8630063,2.3552208,0.07514209,0.09841396,2.3751109,4.38477849,0.9994561,-0.5079352,-0.6998038,-0.7039516,-0.7210224,-0.726882,AGN,fsrq,3FGL J0509.3+1012,PKS 0506+101,0,0.999795488837197,1.5719544475335684E-4,2.045111628029107E-4,1.5719544475335565E-4,0.9994907298695154,0.00144629478343182,5.092701304844903E-4,0.0014462947834318197,0.9888071515402105,0.008791788336319939,0.011192848459789575,0.008791788336319935,0.9985678904289165,6.867050991989576E-4,0.00143210957108353,6.867050991989567E-4,0
4FGL J0509.4+0542,0.8140030830885268,-19.63078,-23.2935941,-26.9318703,6.979347,1.9957969,0.021965764,0.05199486,4.8211327,7.0389919,-0.13477603,-0.42384782,-0.56345856,-0.4870782,-0.66060394,-0.53330123,AGN,bll,3FGL J0509.4+0541,TXS 0506+056,0,0.9997646082749883,2.178178188796895E-4,2.353917250117424E-4,2.1781781887968659E-4,0.9989075482927408,0.0033658570742327964,0.0010924517072591615,0.0033658570742327973,0.9921937650056353,0.009613788125026888,0.007806234994364627,0.009613788125026888,0.9999605721709828,2.953901034502045E-5,3.942782901717336E-5,2.9539010345020088E-5,0
4FGL J0509.6+8425,-0.9455002643781045,24.622112,-26.9616175,-28.5437417,6.20959678,2.9223502,0.16448979,-0.07765882,0.90255564,2.22457509,0.99932474,-0.74789405,-0.8026509,-0.6179817,-1.0,1.0,AGN,bll,,S5 0454+84,0,0.998851695064841,0.0023586010630395177,0.001148304935159037,0.002358601063039517,0.9772549662564194,0.08731822666171869,0.022745033743580525,0.08731822666171869,0.9834521110084312,0.011106441021318275,0.016547888991569,0.011106441021318272,0.9887919689424165,0.007362648570619617,0.011208031057583355,0.007362648570619622,0
4FGL J0509.6-0402,-0.940445623476346,-24.420313,-26.5586419,-28.3545973,8.07516869,2.0509632,0.13582301,-0.017811717,0.29587469,2.37674718,0.9989159,-0.5937771,-0.73107654,-0.35297716,-0.4974374,-0.47972375,AGN,bll,3FGL J0509.7-0400,1H 0506-039,0,0.9994438918494641,5.080020737916028E-4,5.561081505359185E-4,5.080020737916023E-4,0.9996716011408854,0.0017453900649776182,3.283988591147133E-4,0.0017453900649776163,0.9985339854982834,0.0026921876540811837,0.001466014501716581,0.0026921876540811837,0.9976217664547395,0.001005767433407407,0.002378233545260484,0.0010057674334074038,0
4FGL J0509.9-6417,-0.5804467285918696,-35.189407,-26.3073878,-28.5192044,8.13667943,1.9065373,0.084010996,-0.009353487,0.25590438,3.13236592,-0.5518221,-0.6160895,-0.5052102,-0.3991381,-0.41304538,-0.44221318,AGN,bcu,3FGL J0509.7-6418,RBS 0625,0,0.9999139204867258,5.534752314137203E-5,8.60795132742872E-5,5.534752314137166E-5,0.999806972698064,7.699713049555462E-4,1.930273019359895E-4,7.699713049555447E-4,0.9994630842438536,0.0013111576939742714,5.369157561464826E-4,0.0013111576939742703,0.9998304071919721,9.07731911269403E-5,1.695928080278283E-4,9.077319112693553E-5,0
4FGL J0510.0+1800,-0.8134502676247996,-12.782109,-23.9666436,-27.2734631,6.90430236,2.0845962,0.029736986,0.09245514,6.020865,7.51413124,0.034243762,-0.51406,-0.5716916,-0.5672722,-0.715131,-0.8355814,AGN,fsrq,3FGL J0510.0+1802,PKS 0507+17,0,0.9994380681913458,4.3934833646692463E-4,5.619318086541971E-4,4.3934833646692295E-4,0.9990464240499185,0.002102987651869411,9.53575950081366E-4,0.0021029876518694132,0.9891185867411479,0.011158979156082296,0.010881413258851837,0.011158979156082296,0.9999585892524571,2.7670377827334443E-5,4.1410747543101515E-5,2.7670377827334463E-5,0
4FGL J0510.4-1809,0.6773692338788673,-30.188316,-26.6359853,-28.4596335,6.78705761,2.4012952,0.18511161,0.13214901,1.2669028,3.36227541,-0.5140855,-0.36142543,-0.7773725,-0.72070533,-0.60199326,-0.999893,AGN,bcu,,CRATES J051015.50-181227.8,0,0.9995751878799989,4.7158062311055413E-4,4.2481212000111587E-4,4.715806231105517E-4,0.9997531834219603,8.735442049325691E-4,2.468165780397715E-4,8.735442049325707E-4,0.9915334190684825,0.0071749966592122285,0.008466580931517625,0.007174996659212226,0.9993201703143073,3.3889339423696035E-4,6.798296856927069E-4,3.388933942369545E-4,0
4FGL J0511.4-6804,-0.6670560249548023,-34.295654,-26.8089165,-28.1820419,7.61000973,2.3409853,0.1710175,-0.0035418794,0.03431324,3.06383271,1.0,-0.7610075,-0.86177355,-0.4854423,-0.2813445,-0.99912614,AGN,bcu,,PMN J0511-6806,0,0.9999096996654806,8.676533917338727E-5,9.030033451925258E-5,8.67653391733878E-5,0.9998956575032014,3.556870672789368E-4,1.0434249679855311E-4,3.556870672789372E-4,0.994960384465658,0.005610644608117284,0.0050396155343418805,0.005610644608117282,0.9997486442106501,1.376031047241585E-4,2.5135578934990546E-4,1.3760310472415652E-4,0
4FGL J0512.8+4041,-0.9999973304719844,0.91533196,-25.3070371,-27.7701487,7.29745368,2.2911878,0.085331604,0.05049541,1.1122587,3.97748133,0.19595754,-0.72168714,-0.55383766,-0.66486996,-0.5230335,-0.88688153,AGN,bcu,3FGL J0512.9+4038,B3 0509+406,0,0.9986793427400996,0.0011175047391737696,0.001320657259900466,0.0011175047391737702,0.9939322520134114,0.05676708043526741,0.00606774798658847,0.05676708043526741,0.9895090329704337,0.00996467163503688,0.010490967029566393,0.009964671635036882,0.9993315683108367,3.3521020754238124E-4,6.684316891633693E-4,3.3521020754238124E-4,0
4FGL J0513.9-3746,-0.9918045783685395,-34.716743,-26.9836328,-28.4931386,6.79041019,2.4053388,0.33559015,0.48363453,1.7628329,2.52532443,0.96703327,-0.14417803,-0.6628528,-0.9999917,0.9997683,-0.9999043,AGN,bll,,NVSS J051404-374607,0,0.9984767508377478,0.0025251195834309625,0.0015232491622522572,0.0025251195834309617,0.9993585661160783,0.0033764405176573,6.414338839217491E-4,0.0033764405176573004,0.8736020861848817,0.04966953373766876,0.12639791381511833,0.049669533737668754,0.9982685130272503,0.0017338713447814108,0.0017314869727497893,0.001733871344781411,0
4FGL J0514.5+6247,-0.7668835394431739,13.80195,-26.6376759,-28.4601593,7.92770389,2.0723984,0.1440061,0.1091539,1.6554681,2.93752478,-0.7004666,0.890518,-0.635703,-0.44288817,-0.57398134,-0.61284244,AGN,bcu,,GB6 J0514+6244,0,0.9990165617171702,0.0011460341194462157,9.83438282829768E-4,0.001146034119446214,0.9983497778901655,0.009544940901847652,0.0016502221098343873,0.00954494090184765,0.9952105736785458,0.007340017962491799,0.0047894263214540555,0.007340017962491805,0.9928632485673635,0.0032471945251435165,0.007136751432636513,0.0032471945251435178,0
4FGL J0515.5-0125,-0.17269373706618027,-21.884232,-26.6043481,-28.3681783,7.86232982,1.624234,0.31710088,0.31536135,1.901513,2.56811516,0.99946713,-0.7713989,-0.55166614,-0.2829456,-0.6736952,-0.71470416,AGN,bcu,3FGL J0515.5-0123,NVSS J051536-012427,0,0.9990310204024079,0.001241004090818143,9.689795975921571E-4,0.0012410040908181423,0.9996052021703784,0.001336074196325897,3.947978296216256E-4,0.0013360741963258948,0.975867628499618,0.020524452231893354,0.024132371500382187,0.020524452231893354,0.9925909745651949,0.0027912442968783223,0.00740902543480528,0.0027912442968783193,0
4FGL J0515.6-4556,0.9186179627335552,-35.37729,-24.7671259,-27.9883663,6.87808745,2.3931906,0.046301138,0.050261166,2.1428077,6.71183402,0.028389473,-0.558151,-0.6893674,-0.63501155,-0.7958295,-0.8536528,AGN,fsrq,3FGL J0515.3-4557,PKS 0514-459,0,0.9994888909226995,3.524273402918811E-4,5.11109077300361E-4,3.524273402918783E-4,0.9997793557837681,6.687744498931425E-4,2.2064421623173587E-4,6.68774449893145E-4,0.9922824022160281,0.008480902873826138,0.007717597783971888,0.008480902873826137,0.9999933335096087,5.162278578686292E-6,6.666490391136693E-6,5.162278578688163E-6,0
4FGL J0515.8+1527,0.6947678750807686,-13.064665,-24.8960694,-27.712395,8.02888246,1.8568959,0.060366135,0.08153624,2.5973697,3.71531563,-0.7255945,-0.38530132,-0.38108796,-0.45911023,-0.557908,-0.36949223,AGN,bll,3FGL J0515.8+1526,GB6 J0515+1527,0,0.9996621713290741,2.546484246524594E-4,3.3782867092590265E-4,2.546484246524576E-4,0.9993849269658542,0.0017696170407936725,6.150730341458503E-4,0.0017696170407936714,0.9951900096024784,0.0064139101432292575,0.004809990397521692,0.006413910143229252,0.9961930807573793,0.002048667796216412,0.0038069192426205506,0.002048667796216415,0
4FGL J0515.9+0537,-0.00809906209257692,-18.288607,-26.9680623,-28.2542542,7.58199193,2.321007,0.30282927,-0.019577695,0.14377628,1.73328392,-0.6584755,-0.65882176,-0.60021114,-0.5194387,-0.5969852,-0.99740124,AGN,bcu,,TXS 0513+054,0,0.9991629786077515,7.614135958522697E-4,8.370213922483574E-4,7.614135958522701E-4,0.997273667648667,0.008462830429831023,0.002726332351332962,0.008462830429831024,0.9905098071735333,0.00898791349219299,0.009490192826466822,0.008987913492192995,0.9942198702114609,0.0023775683146941835,0.005780129788539236,0.0023775683146941844,0
4FGL J0516.1-7240,0.30446351118004006,-32.843033,-26.40572,-28.1985481,6.62132438,2.623066,0.15208933,0.076203994,1.0061718,1.8863474,-0.5690071,-0.7331759,-0.7339275,-0.757892,-0.9933975,-0.96988,AGN,bcu,,PKS 0517-726,16,0.995109039473081,0.004635633424736684,0.004890960526918944,0.004635633424736685,0.9776918739847279,0.048612735664867325,0.022308126015272125,0.048612735664867325,0.9781545683544276,0.016402122647332772,0.021845431645572615,0.016402122647332765,0.9445308273129166,0.02264097523400474,0.05546917268708332,0.02264097523400474,0
4FGL J0516.4+7350,0.9217010225927381,19.77109,-26.1019288,-28.4583472,8.1427583,1.8004276,0.08782064,0.0662513,1.573621,1.55910345,0.999902,-0.73166406,-0.24235936,-0.44126022,-0.46292913,-0.5267174,AGN,bll,3FGL J0516.3+7351,GB6 J0516+7350,0,0.9992738626009242,7.26194348123715E-4,7.261373990756782E-4,7.261943481237168E-4,0.9554940629521929,0.09067895793728792,0.04450593704780703,0.09067895793728793,0.9934834679054776,0.007148428850373012,0.006516532094522344,0.007148428850373009,0.8792673008131227,0.03885325312288101,0.12073269918687743,0.038853253122881015,0
4FGL J0516.7-6207,0.22755350479979536,-34.76383,-24.6032877,-27.7501966,6.77936446,2.1063273,0.03535084,0.04798896,3.0164795,5.35224358,0.5234868,-0.48505008,-0.61117095,-0.518672,-0.71534324,-0.6859181,AGN,bll,3FGL J0516.7-6207,PKS 0516-621,0,0.9997283503590759,1.9470726797425755E-4,2.716496409241952E-4,1.9470726797425573E-4,0.9995317050085272,0.0013246375747521476,4.68294991472915E-4,0.0013246375747521485,0.9958729472806531,0.00453612598658209,0.0041270527193469665,0.004536125986582083,0.9998621251730893,7.32321900113341E-5,1.3787482691074215E-4,7.32321900113338E-5,0
4FGL J0516.8-0509,0.6976063442345841,-23.349218,-26.0795992,-27.9677837,5.94414677,2.5327296,0.18643999,0.39315617,3.4102468,3.1906453,0.17556143,-0.6080953,-0.81341326,-0.9646108,-0.99995625,0.689477,AGN,bcu,,PMN J0517-0520,0,0.9969226499305205,0.004464296334409117,0.0030773500694795063,0.0044642963344091145,0.9656830849038938,0.08929050505244686,0.034316915096106224,0.08929050505244686,0.8801373953123534,0.04950546767717688,0.1198626046876466,0.0495054676771769,0.9699211072486547,0.015110605281235378,0.030078892751345395,0.015110605281235378,0
4FGL J0517.5+0858,0.36187815139048707,-16.19323,-27.3950236,-28.9224616,8.63770194,1.8690412,0.42254502,0.99998295,3.6080544,2.6626246,-0.79576176,-0.9664539,0.5262439,0.100464866,-0.8343466,-0.9989964,AGN,fsrq,3FGL J0517.5+0902,PMN J0517+0858,2048,0.9550161397322643,0.05052206399134065,0.04498386026773582,0.05052206399134065,0.8221041890370708,0.25224622121186757,0.1778958109629292,0.25224622121186757,0.8450918145685512,0.06800898845743983,0.15490818543144888,0.06800898845743984,0.6826870675455158,0.12834384181513595,0.31731293245448416,0.12834384181513592,0
4FGL J0517.7-1758,0.9552727080268154,-28.513752,-27.0481463,-28.4319518,6.69101468,2.3760986,0.31059337,0.7800482,3.2788813,3.03626559,-0.52591604,0.11506033,-0.59639543,-0.9567222,-0.07738109,-0.9999705,AGN,bcu,,PMN J0517-1756,0,0.9937754207613039,0.009908867650278232,0.006224579238696081,0.009908867650278236,0.9889655240945462,0.0520957735919004,0.01103447590545386,0.0520957735919004,0.8349134490350247,0.05923346494804273,0.1650865509649752,0.059233464948042734,0.9764750905882779,0.015470856689307182,0.023524909411722042,0.015470856689307179,0
4FGL J0519.0+0851,0.6277285641064585,-15.935594,-25.2273389,-27.6270819,6.2454258,2.4435933,0.10137872,0.198651,3.7626624,2.50571689,0.259144,-0.5402724,-0.77545124,-0.77423453,-0.9323613,0.039064154,AGN,bcu,3FGL J0519.5+0852,TXS 0516+087,0,0.3935020765297888,0.19436133128317734,0.6064979234702111,0.19436133128317737,0.5083110263698211,0.3107706049236688,0.49168897363017894,0.3107706049236688,0.5880717418792483,0.09321356023190233,0.4119282581207517,0.09321356023190235,0.7318975029897011,0.07027608294670924,0.26810249701029887,0.07027608294670924,0
4FGL J0519.6+2744,-0.37427522805593566,-5.45053,-26.4984825,-27.9002147,8.06421098,0.85041505,0.78503317,0.704253,1.7860485,2.99663223,-0.6978141,-0.84256214,-0.63002276,-0.3202787,-0.5357637,-0.9998375,AGN,bcu,3FGL J0519.3+2746,4C +27.15,4,0.9960842988969981,0.0061806744764668535,0.003915701103001723,0.006180674476466851,0.9998153070196326,8.033610435707589E-4,1.846929803673601E-4,8.033610435707587E-4,0.9064928769326086,0.042868429804436385,0.09350712306739162,0.04286842980443639,0.9993502840261188,5.195579731305983E-4,6.497159738811974E-4,5.195579731306027E-4,0
4FGL J0519.6-4544,0.9751702711010607,-34.66703,-26.2141759,-28.060526,7.32951857,2.4464123,0.09355666,-0.05223741,1.1616106,1.98912232,-0.4813086,-0.79809743,-0.70213765,-0.68119127,-0.6734871,-0.33341277,AGN,rdg,3FGL J0519.2-4542,Pictor A,16,0.9975067055435874,0.0018242216968483783,0.002493294456412591,0.0018242216968483817,0.9924798824712607,0.018780521408425833,0.007520117528739386,0.01878052140842583,0.9832347836790074,0.012127006129676158,0.016765216320992433,0.012127006129676158,0.981354767370004,0.008139313720874241,0.018645232629996147,0.008139313720874241,0
4FGL J0521.3-1734,0.9369334438081343,-27.556616,-26.3910962,-28.2444177,6.90875533,2.259661,0.13773337,0.24683875,3.3518918,1.46006571,0.928248,-0.096598044,-0.6716707,-0.66177315,-0.993259,-0.9996665,AGN,fsrq,3FGL J0521.4-1740,TXS 0519-176,0,0.2467969537748246,0.17550486857169464,0.7532030462251754,0.17550486857169464,0.5573843538123319,0.3478868310189468,0.4426156461876681,0.3478868310189468,0.39512151318979155,0.10272985773454903,0.6048784868102085,0.10272985773454903,0.2040772522213629,0.061772195745200854,0.795922747778637,0.061772195745200854,0
4FGL J0521.6+0103,0.9749655721163194,-19.354404,-26.55619,-28.366615,8.14315727,1.9686983,0.12755802,0.021538623,0.40444678,3.00983467,-0.9965477,0.9999667,-0.6858766,-0.4886237,-0.29556388,-0.5372351,AGN,bll,3FGL J0521.7+0103,NVSS J052140+010257,0,0.9999562050831223,3.683266245606317E-5,4.3794916877742134E-5,3.683266245606617E-5,0.9998242605406351,5.606648731785732E-4,1.7573945936479133E-4,5.606648731785725E-4,0.9987202497465013,0.0016436239298385938,0.001279750253498563,0.0016436239298385962,0.9995022482839917,3.1400075198123557E-4,4.977517160084108E-4,3.140007519812362E-4,0
4FGL J0521.7+2112,0.1755360388975417,-8.706688,-22.8698633,-26.6794775,7.34095382,1.8513116,0.018176155,0.045826714,4.1947975,6.69582042,-0.014259353,-0.40278718,-0.48528954,-0.42743787,-0.56158674,-0.4028924,AGN,bll,3FGL J0521.7+2113,TXS 0518+211,0,0.9993968923716123,7.125991559398294E-4,6.031076283876314E-4,7.125991559398275E-4,0.9988532572392789,0.0037890119360011643,0.0011467427607210077,0.0037890119360011625,0.9835548422736908,0.018059072100537372,0.016445157726309275,0.018059072100537366,0.9999369789059862,4.7252303194973916E-5,6.302109401387254E-5,4.725230319497321E-5,0
4FGL J0521.8-3848,-0.15971372959562163,-33.36089,-25.9490931,-28.3506423,6.58273964,2.564582,0.090596095,0.049729586,0.92907155,4.643359,-0.001795612,-0.65915877,-0.8154533,-0.6363079,-0.63920003,-0.99951303,AGN,bcu,3FGL J0521.9-3847,PKS 0520-388,0,0.9998346831472116,1.4118463214031135E-4,1.6531685278854647E-4,1.4118463214031176E-4,0.9998128155377553,5.393629854760823E-4,1.8718446224491505E-4,5.393629854760847E-4,0.9964986175573443,0.0038403647512932813,0.0035013824426558204,0.003840364751293282,0.9999476767497059,3.0897975260764297E-5,5.2323250294045215E-5,3.089797526076613E-5,0
4FGL J0522.9-3628,-0.28275202028037,-32.721592,-23.6227664,-27.6513488,5.98442414,2.371513,0.020236928,0.07603031,4.9887667,6.51692667,-0.27981958,-0.57773316,-0.7402816,-0.7212267,-0.74661607,-0.54547846,AGN,AGN,3FGL J0522.9-3628,PKS 0521-36,0,0.999845382589636,1.3503813227634518E-4,1.5461741036407103E-4,1.3503813227634475E-4,0.999064310413078,0.0027314713978496465,9.356895869219287E-4,0.0027314713978496452,0.9923051314445352,0.009132998241029195,0.007694868555464882,0.009132998241029186,0.9998438674936329,1.0521695941470465E-4,1.5613250636694172E-4,1.0521695941470964E-4,0
4FGL J0524.5+2839,-0.2324880724744527,-4.041786,-25.5021752,-27.8847851,8.1721437,1.8960559,0.105836265,0.102065034,1.9785818,2.39085977,0.89812547,-0.585789,-0.43738136,-0.41536495,-0.6322583,-0.3890271,AGN,bcu,3FGL J0524.4+2839,NVSS J052429+283918,0,0.9965014333497881,0.002863568341956434,0.0034985666502117645,0.002863568341956431,0.9943580628197216,0.023145528246237536,0.005641937180278254,0.023145528246237532,0.9866098577785808,0.011889211020875175,0.013390142221419139,0.011889211020875158,0.92927865580808,0.01832388901209811,0.07072134419192012,0.018323889012098114,0
4FGL J0524.6-2819,0.5190421620320278,-30.388752,-27.1348118,-28.6234151,6.63288073,2.3352206,0.4285466,0.22423668,1.0196685,3.68863528,0.9153298,-0.75627536,-0.50650126,-0.8620127,-0.99960893,0.99321604,AGN,bcu,,PMN J0524-2818,0,0.9997760542201143,2.6289607218385436E-4,2.239457798856133E-4,2.6289607218385426E-4,0.9997895826495896,5.848650244864889E-4,2.104173504102238E-4,5.848650244864871E-4,0.9652712914037346,0.019638784557198512,0.0347287085962654,0.01963878455719851,0.999797964864804,1.2772418843738772E-4,2.0203513519593953E-4,1.2772418843738577E-4,0
4FGL J0525.4-4600,0.7942295936707001,-33.674873,-26.3866038,-28.390648,7.20410019,2.321272,0.15620296,0.048893265,0.54719716,1.98222189,-0.56140554,-0.77143383,-0.59444547,-0.50032103,-0.82618934,-0.68308157,AGN,fsrq,3FGL J0525.3-4558,PKS 0524-460,0,0.9902004078227477,0.008155007018314174,0.00979959217725225,0.008155007018314175,0.9960174933417297,0.009415142366146012,0.003982506658270197,0.009415142366146012,0.9811234679336472,0.014586356319525644,0.01887653206635287,0.014586356319525642,0.9887998580878766,0.005050590859118998,0.011200141912123224,0.0050505908591190005,0
4FGL J0525.6-2008,-0.9287208546402391,-27.546915,-26.8634865,-28.6553889,7.46320721,1.9253589,0.23730838,0.26055107,2.1827629,2.2784425,-0.9990352,0.99881154,-0.51232105,-0.49705777,-0.7312913,-0.9999948,AGN,bcu,3FGL J0525.8-2014,PMN J0525-2010,0,0.9989461674772657,9.37167682867615E-4,0.0010538325227341823,9.371676828676146E-4,0.9965532049595933,0.009937827357066876,0.0034467950404068848,0.009937827357066874,0.9602487207476681,0.023117574648015733,0.039751279252331906,0.023117574648015744,0.9678213159069674,0.015174312543450561,0.032178684093032435,0.015174312543450561,0
