Source_Name_3FGL,Flux_Density,Unc_Energy_Flux100,Spectral_Index_old,Signif_Curve,var_1,hr12_1,hr23_1,hr34_1,hr45_1,GLAT_1,Pivot_Energy_1,SpectrumType_1,GLON_1,AGN_BDT_1,PSR_BDT_1,AGN_NN_1,PSR_NN_1,AGN_LR_1,PSR_LR_1,AGN_RF_1,PSR_RF_1,BDT_P,NN_P,LR_P,RF_P,Flags_1,Source_Name_4FGL,GLON_2,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12_2,hr23_2,Unc_PLEC_Expfactor,hr34_2,hr45_2,hr56,hr67,Variability_Index,Pivot_Energy_2,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT_2,PSR_BDT_2,AGN_NN_2,PSR_NN_2,AGN_LR_2,PSR_LR_2,AGN_RF_2,PSR_RF_2,Times in Testing,Flags_2
3FGL J2142.7+1957,-31.9701867482722,-27.8643693836992,2.0091686,-0.5754859300968553,3.6278613955364083,-0.9424753269422593,-0.4843388535741961,0.17368174591931498,-0.720516219415316,-24.392433,4202.152,PowerLaw,73.733185,0.999784895375654,2.1510462437038054E-4,0.993635363900091,0.0063646360999085804,0.9996256839941648,3.7431600583638744E-4,0.9965234080840347,0.0034765919159658607,0.0,0.0,0.0,0.0,0,4FGL J2142.8+1958,73.76581,-24.388187,-22.6581901524769,1.7883561,0.28774887,0.22198975,1.631129,0.9986533,-0.9128913,0.0015391138,-0.4476691,0.07546163,-0.6547053,-0.16947278,2.686689296265584,8.775325328437164,AGN,bcu,PowerLaw,3FGL J2142.7+1957,NVSS J214247+195810,0.9998587380506839,1.4126194931575415E-4,0.9941580053204622,0.005841994679537744,0.9977030448290729,0.0022969551709272683,0.9959615933677329,0.004038406632267111,280,0
3FGL J2145.5+1007,-33.66855167507998,-27.72763110712181,1.5526955,0.39017345106953877,3.643436826935231,-0.9927635853395324,0.7585613598146975,0.07983910686581744,-0.10520227424808215,-31.538164,11257.348,PowerLaw,66.04695,0.9998920924143468,1.0790758566950337E-4,0.9920504697432713,0.007949530256728617,0.9984228912985944,0.0015771087014053507,0.9955791411484272,0.004420858851572522,0.0,0.0,0.0,0.0,0,4FGL J2145.5+1006,66.03624,-31.549995,-23.04736888632111,1.6903707,0.31255022,0.17804502,1.2371566,-0.89099234,0.9845409,9.276339E-4,-0.16137315,-0.10984922,-0.26406127,-0.46695733,2.911014919109726,9.194867075588112,AGN,bll,PowerLaw,3FGL J2145.5+1007,87GB 214302.1+095227,0.9999315095648993,6.84904351004799E-5,0.9952519900678721,0.004748009932127386,0.9998335534297275,1.6644657027271045E-4,0.9977641641292012,0.0022358358707989605,316,0
3FGL J2150.5-1754,-26.199709556474584,-27.719727856507948,2.6587038,-0.12222442654732713,4.09008394868489,-0.7585525152065978,-0.8765701892053019,-0.44225006158159286,-0.7824401635003122,-47.45519,493.0138,PowerLaw,35.6385,0.9999369361887382,6.306381127093455E-5,0.9942117935870204,0.005788206412979804,0.999151529046764,8.484709532349564E-4,0.9937530026147833,0.006246997385216809,0.0,0.0,0.0,0.0,0,4FGL J2150.7-1750,35.77106,-47.475456,-22.001976453186142,2.5845237,0.111762255,0.02803347,0.47692966,-0.25429127,-0.6759486,0.0019467025,-0.80517954,-0.5797684,-0.6916502,-0.99975574,1.310444214895599,6.438698401425553,AGN,bcu,PowerLaw,3FGL J2150.5-1754,MRSS 600-040574,0.9997896142878899,2.1038571211073835E-4,0.9931827915358465,0.006817208464152356,0.9945275567236797,0.005472443276320326,0.9937660056677412,0.006233994332258431,294,0
3FGL J2151.6+4154,-31.134886640937825,-27.415378184062146,1.8487629,0.7260253220633719,3.519704007315994,0.9929027515845265,0.1345070099393048,-0.5346751380183068,-0.26578326946475545,-9.448793,4599.5435,PowerLaw,90.718,0.9993631322287284,6.368677712595191E-4,0.9588566968236025,0.04114330317639584,0.9714562286243162,0.028543771375683345,0.9946241241580834,0.005375875841917449,0.0,0.0,0.0,0.0,0,4FGL J2151.4+4156,90.71521,-9.40151,-21.33481483646669,1.9824715,0.14143844,0.23775007,2.8118916,-0.76650083,-0.7117007,0.0011283229,-0.2707997,-0.3849838,-0.55326736,-0.74626076,2.042916961618531,8.150293004553761,AGN,bll,PowerLaw,3FGL J2151.6+4154,NVSS J215122+415632,0.9964154338955317,0.0035845661044672118,0.9914017456192081,0.00859825438079225,0.9800681059536546,0.019931894046345204,0.9888553448804808,0.011144655119518808,330,0
3FGL J2209.8-0450,-34.46336841099569,-27.397483134368102,1.2660482,0.7444239648112043,3.8204917564621215,-0.01919881968163456,-0.5965594024666132,-0.6982614617331614,0.0897156754313772,-45.55829,26155.191,PowerLaw,55.685387,0.9901954544548006,0.009804545545209268,0.9840906174965176,0.015909382503482433,0.943083980695668,0.056916019304332044,0.9139019142445917,0.08609808575540767,0.0,0.0,0.0,0.0,0,4FGL J2209.7-0451,55.649834,-45.539967,-21.82734794490696,1.8743153,0.102350906,-0.02238477,0.4800998,-0.8185458,-0.429503,2.4369717E-4,-0.22160941,-0.7023193,-0.4236215,0.033227682,1.816460703617355,8.311876002146334,AGN,bll,PowerLaw,3FGL J2209.8-0450,NVSS J220941-045111,0.9998475540736252,1.524459263750522E-4,0.9958734630578584,0.004126536942142252,0.9985959758569095,0.0014040241430922993,0.9967311351043219,0.0032688648956776638,289,0
3FGL J2217.2+6346,-29.11829152963845,-26.936361978950984,2.307708,0.40344480199677135,3.6553924716649706,-0.14040431935744582,-0.7524330054067079,-0.67687648836595,-0.6039509790024263,5.823673,2078.774,PowerLaw,106.86036,0.9958758553121633,0.004124144687863055,0.9598907876067759,0.04010921239322254,0.9536557698869678,0.046344230113031085,0.9620842640553756,0.03791573594462395,0.0,0.0,0.0,0.0,24,4FGL J2217.5+6346,106.893265,5.804108,-21.10917161570348,2.0674677,0.15281689,0.15114044,2.1359792,-0.7363899,0.9880512,9.370802E-4,-0.6139018,-0.4761006,-0.37706572,-0.8528445,2.4179956265503058,8.542906824051613,OTHER,unk,PowerLaw,3FGL J2217.2+6346,1RXS J221728.9+634714,0.9983643093289611,0.0016356906710499612,0.99417196124024,0.005828038759759984,0.9850175135310433,0.014982486468956101,0.9968109622605185,0.0031890377394819267,0,0
3FGL J2223.3+0103,-31.54135884223763,-27.676745000940496,1.808709,0.22471623400024526,3.7275020797947107,0.16869478190716783,-0.5543897480290821,-0.06156084645017452,-0.4828738555429591,-44.594585,4213.344,PowerLaw,65.21608,0.9998547757553761,1.452242446061433E-4,0.9934937056030189,0.006506294396979573,0.997201504098671,0.0027984959013276625,0.9968367257876873,0.0031632742123120774,0.0,0.0,0.0,0.0,0,4FGL J2223.3+0102,65.220085,-44.604538,-22.56629704400338,1.9456439,0.33852968,0.0782063,0.4694391,0.9942926,-0.92582643,0.001561506,-0.37728983,-0.2366053,-0.62420976,-0.16423476,2.721557076832234,8.335658844691116,AGN,bll,PowerLaw,3FGL J2223.3+0103,SDSS J222329.56+010226.6,0.9999751698602378,2.483013976307606E-5,0.9962329357338648,0.0037670642661353296,0.999360753184967,6.392468150326227E-4,0.9992944035671998,7.055964328001713E-4,288,0
3FGL J2224.4+0351,-33.21300781674195,-27.654848445484284,1.5956316,-0.19977453380165763,3.535379087787009,0.9995377056012023,-0.527404068114368,-0.5624396671178036,0.16138268603204653,-42.90061,9472.38,PowerLaw,68.33753,0.9999232508474456,7.674915257545185E-5,0.994864374099304,0.005135625900696003,0.9991450913066757,8.549086933239905E-4,0.9956513936973697,0.004348606302631029,0.0,0.0,0.0,0.0,0,4FGL J2224.5+0353,68.39263,-42.893845,-22.664851926254137,1.9533154,0.22113073,0.061717294,0.6470854,-0.9992542,0.9963784,9.2121505E-4,0.18922451,-0.81416327,0.033904485,-0.61794794,2.469017401482899,8.269590514626419,AGN,bcu,PowerLaw,3FGL J2224.4+0351,1RXS J222426.5+035445,0.9999523101194442,4.76898805557076E-5,0.9957885674967843,0.0042114325032161495,0.9999408700393884,5.912996061193847E-5,0.9974346343992853,0.0025653656007153997,288,0
3FGL J2228.5-1636,-28.087161540990603,-27.74533686582356,2.5065176,0.6097353537730353,3.9045021142950183,-0.8324356071598205,-0.6333532343013873,-0.6677741529351853,-0.4174764584722308,-55.366726,868.9799,PowerLaw,43.120834,0.9999171877755093,8.281222448461818E-5,0.9909668497834223,0.009033150216578814,0.9896965243463579,0.010303475653642936,0.9868652102123431,0.013134789787657666,0.0,0.0,0.0,0.0,0,4FGL J2228.6-1636,43.123074,-55.38391,-22.085092713798765,2.013928,0.1468859,0.015109677,0.23488182,-0.9444092,-0.056060623,5.7325047E-4,-0.34739977,-0.56016934,-0.7094855,-0.10019215,3.260260722452233,7.8753891040038635,AGN,bcu,PowerLaw,3FGL J2228.5-1636,2MASS J22283018-1636432,0.9999645049578366,3.5495042163396796E-5,0.9966442942398404,0.003355705760159344,0.9998241101354485,1.7588986455027508E-4,0.9987742568799766,0.0012257431200223782,278,0
3FGL J2229.1+2255,-29.768600798282794,-27.790289381622244,2.239102,-0.2346018222878166,3.789033044735418,-0.6870440852184097,-0.624147477081879,-0.7953665250431835,-0.059980817640214526,-29.276773,1790.8268,PowerLaw,85.03281,0.999416652753865,5.833472461567567E-4,0.9944861196080819,0.005513880391917429,0.9991574332400762,8.42566759923272E-4,0.9899692750023477,0.01003072499765227,0.0,0.0,0.0,0.0,0,4FGL J2229.1+2254,85.03043,-29.301596,-22.665616639115033,1.9600438,0.2872779,0.10328856,0.85489386,0.99902445,-0.7871214,0.0011971559,-0.68603206,-0.28995422,-0.5021027,-0.5835266,1.8892503024368519,8.34689846152984,AGN,bcu,PowerLaw,3FGL J2229.1+2255,NVSS J222913+225511,0.9999063344658831,9.366553411694511E-5,0.9938820350315288,0.0061179649684715166,0.9971230830948297,0.002876916905170691,0.9988693808158428,0.0011306191841574363,303,0
3FGL J2244.6+2503,-31.470129031833206,-27.898669999430236,1.9194807,0.805881492833717,3.729457730937446,0.44009710911490524,0.08205125313770761,-0.3330828971192961,-0.519813280088912,-29.532755,3327.963,PowerLaw,89.76334,0.9998712949792712,1.2870502070822266E-4,0.9784784084909854,0.021521591509013088,0.9767665343582178,0.023233465641782768,0.9962687460430597,0.0037312539569399473,0.0,0.0,0.0,0.0,0,4FGL J2244.6+2502,89.75994,-29.544258,-22.237338418771394,2.2311695,0.251726,0.16876298,1.1081351,-0.73854154,-0.600481,0.0023905335,-0.4012363,-0.612906,-0.50711703,-0.99958265,1.2434859822089874,7.449225135114677,AGN,bcu,PowerLaw,3FGL J2244.6+2503,NVSS J224436+250345,0.99959996357062,4.000364293809805E-4,0.9927330255617713,0.007266974438228468,0.9944204919730705,0.0055795080269290765,0.9936380569963636,0.00636194300363637,303,0
3FGL J2247.2-0004,-28.865474090158216,-27.607673309623962,2.107771,0.2185347068883771,3.879527292683879,0.12128273403814034,-0.7182398134279556,-0.527100645459872,-0.5054167572462976,-49.734753,1566.3694,PowerLaw,69.996216,0.9998261504802317,1.7384951974649894E-4,0.9934031611115597,0.006596838888440456,0.9954540020991586,0.004545997900842892,0.9958717685257357,0.004128231474265281,0.0,0.0,0.0,0.0,0,4FGL J2247.4-0001,70.10557,-49.741627,-21.220923595922386,2.0742457,0.11386191,0.05049772,1.0010896,-0.89381504,0.066458374,9.3129056E-4,-0.660401,-0.31628186,-0.6228081,-0.59634393,2.4591483265803213,7.809023577008864,AGN,bll,PowerLaw,3FGL J2247.2-0004,PKS 2244-002,0.9998267089182946,1.7329108170555335E-4,0.9958826689697448,0.00411733103025515,0.9975979764961125,0.0024020235038878742,0.9988181037612428,0.0011818962387577484,320,0
3FGL J2249.3-5943,-30.780277832103923,-28.153702407883944,2.174028,-2.113400143258694,3.6927868104449173,-0.6899699258985078,-0.34534115701661644,-0.8411203169166385,0.1898142441607048,-51.294617,2107.619,PowerLaw,327.09686,0.9993344704172676,6.655295827079744E-4,0.9956178132906487,0.004382186709350456,0.9999983903776046,1.6096223964661173E-6,0.9724550963521736,0.027544903647825875,0.0,0.0,0.0,0.0,0,4FGL J2249.7-5944,327.02625,-51.309032,-22.303193343511946,2.1039686,0.17660421,0.0022385654,0.0,-0.99999714,0.9999,8.990506E-4,-0.6093961,-0.6445926,-0.15792088,-0.9999335,2.571095495498737,7.823641048870255,AGN,bcu,PowerLaw,3FGL J2249.3-5943,SUMSS J224938-594421,0.999926629855054,7.337014494589271E-5,0.9969415931983452,0.003058406801655355,0.9999739466145038,2.6053385495823196E-5,0.9973544580711391,0.002645541928861616,284,0
3FGL J2250.3+1747,-26.948598589432624,-26.920655723229533,2.7852352,-0.36924446759894125,4.466542170474801,-0.8352039735321664,-0.7029116578329281,-0.9663557700015832,0.5381730387986011,-36.330647,756.12396,PowerLaw,86.35414,0.9999884640860711,1.1535913938590224E-5,0.9955944322414818,0.004405567758518406,0.9999866115399966,1.3388460002767732E-5,0.9859688799202705,0.014031120079730584,0.0,0.0,0.0,0.0,0,4FGL J2250.4+1748,86.402405,-36.33574,-21.858606068659604,2.6071625,0.19435431,0.016048843,0.11600882,-0.73567855,-0.8315424,0.0021628896,-0.5744626,-0.8525983,-0.53614676,-0.9997088,2.75900948204136,7.184918420958619,AGN,bcu,PowerLaw,3FGL J2250.3+1747,87GB 224805.0+173330,0.9999814515696929,1.8548430306996513E-5,0.9965215015846525,0.0034784984153476226,0.9992813780447297,7.18621955271014E-4,0.9980158073207402,0.0019841926792595055,297,0
3FGL J2253.1-1237,-27.77997185225972,-27.839047571001192,2.4423332,0.952285555127376,3.8309711153679884,-0.37573865033917586,-0.7643302165765735,-0.7248276827300293,-0.9923211691224909,-58.769665,775.8942,PowerLaw,54.72177,0.9585159987157095,0.04148400128430077,0.8921715356339401,0.10782846436605938,0.7686062498256918,0.2313937501743081,0.9012519427864463,0.09874805721355398,0.0,0.0,0.0,0.0,0,4FGL J2253.2-1232,54.873833,-58.732952,-21.89999802870862,2.5206149,0.14654513,0.17900807,1.8438855,0.31872702,-0.5667962,0.0064065014,-0.74589473,-0.8699077,-0.4708106,-0.24028185,2.444366370049632,6.7027656436450505,AGN,bcu,PowerLaw,3FGL J2253.1-1237,TXS 2250-127,0.9998792281436182,1.2077185638221728E-4,0.9940940254831568,0.005905974516844175,0.9985175149093639,0.0014824850906362355,0.9929928622905426,0.007007137709456921,311,0
3FGL J2254.6+4253,-26.034178188364216,-27.57515329565743,2.659318,0.5085992672725662,3.8584509904119,-0.6989535851200062,-0.7305108708674554,-0.8096277759927297,-0.9999498285447316,-15.003079,459.11765,PowerLaw,101.21132,0.9983458493643138,0.0016541506357028951,0.9365940417954863,0.0634059582045128,0.9250952692142514,0.07490473078574694,0.9667297589619185,0.03327024103808077,0.0,0.0,0.0,0.0,0,4FGL J2254.2+4305,101.23984,-14.783358,-22.187161709294053,2.6795123,0.1608492,0.08053519,0.9284408,-0.39055273,-0.63085884,0.0051775323,-0.8092091,-0.65355474,-0.9997144,0.95956135,0.7770615273983656,6.4374476035190344,AGN,bcu,PowerLaw,3FGL J2254.6+4253,B3 2251+428,0.9991517052055305,8.482947944693051E-4,0.9878533613339239,0.012146638666076159,0.9748690758396743,0.025130924160325786,0.9851048319050912,0.014895168094909051,306,1
3FGL J2258.2-3645,-31.036021419540646,-27.937208887451614,1.9558733,-0.07269424885466284,3.5245239568045346,-0.6212869683020061,0.12809318320100382,-0.9613127942506706,0.7709853780392774,-64.25224,2897.809,PowerLaw,3.902502,0.9994678201892383,5.321798107632683E-4,0.995114611276871,0.004885388723129738,0.9997085602880817,2.9143971191681136E-4,0.9828170541794419,0.017182945820558078,0.0,0.0,0.0,0.0,0,4FGL J2258.3-3643,3.9459403,-64.2682,-22.09143554950695,2.1403854,0.14014667,0.029910743,0.4666785,-0.5932691,-0.47382012,8.630577E-4,-0.3756124,-0.86540955,0.23177268,-0.7041142,2.8062607736735545,7.541489234937671,AGN,bll,PowerLaw,3FGL J2258.2-3645,MRSS 406-025483,0.9995758176444969,4.2418235550335375E-4,0.9947612825893258,0.005238717410674754,0.999978742339003,2.125766099682666E-5,0.9827236196537706,0.01727638034622875,287,0
3FGL J2259.9-1553,-29.628558299266903,-27.888442755316614,2.1121497,0.7327718025156982,3.769009727184281,-0.4813874005620401,-0.517241921076833,-0.5786312678132328,-0.7523396152980577,-61.838017,1620.5736,PowerLaw,50.687984,0.9998371073912448,1.6289260877322412E-4,0.9683934097038722,0.031606590296128396,0.9188575314593493,0.08114246854065207,0.9956794350158613,0.004320564984138271,0.0,0.0,0.0,0.0,0,4FGL J2259.8-1552,50.675106,-61.79319,-21.646628225109417,2.1475956,0.13476484,0.14118052,2.1286986,-0.38879627,-0.32342744,0.0019244347,-0.6000034,-0.6218225,-0.47477213,-0.99986964,3.4880358637455204,7.277493584450203,AGN,bcu,PowerLaw,3FGL J2259.9-1553,GALEXASC J225957.26-155332.5,0.9998247897691945,1.7521023080542322E-4,0.9964327428853349,0.003567257114665262,0.9996867395580898,3.1326044191049067E-4,0.9954937091879363,0.004506290812063993,284,0
3FGL J2300.0+4053,-33.894772926010724,-27.68295998707699,1.5139174,-2.4962210569704046,3.5903905525223716,-0.9951659712000873,0.9648338359857633,-0.8942666773085682,0.7918359301817173,-17.242765,13459.21,PowerLaw,101.242775,0.9996921695075404,3.0783049243645515E-4,0.9953604153309267,0.0046395846690745,0.9999994394649134,5.605350865984592E-7,0.9807654853038849,0.019234514696116683,0.0,0.0,0.0,0.0,0,4FGL J2300.1+4053,101.25155,-17.241013,-22.708524728804,1.6707503,0.2880559,0.26020062,1.7096813,0.99820465,-0.9825235,0.0026498595,0.2911096,-0.090735964,-0.21474014,-0.3907756,1.4220240278698701,9.182627801399638,AGN,bll,PowerLaw,3FGL J2300.0+4053,NVSS J230012+405224,0.9995756357071417,4.243642928580041E-4,0.9920829543817691,0.007917045618231219,0.9958439518179205,0.004156048182079672,0.9942419087523616,0.005758091247637692,282,0
3FGL J2300.1-3547,-29.477566814851496,-27.938849611567544,2.1846757,-0.6890957188259517,3.9093130367778275,0.7314531135069716,-0.7012755603468803,-0.5967314436523967,-0.5787843137956016,-64.847084,1533.588,PowerLaw,5.8807077,0.9999031328109124,9.686718909702933E-5,0.9951149277390862,0.004885072260914288,0.9997367424005263,2.632575994733412E-4,0.9941013830202168,0.005898616979783252,0.0,0.0,0.0,0.0,0,4FGL J2259.7-3549,5.8522234,-64.75044,-22.026386157396857,2.2333577,0.12289077,-0.010268824,0.18414077,-0.042841554,-0.7381295,9.0288895E-4,-0.72140294,-0.32567853,-0.8384492,-0.39146328,2.5419215209264103,7.364632191121974,AGN,bcu,PowerLaw,3FGL J2300.1-3547,NVSS J225941-354846,0.9983495604596202,0.0016504395403799312,0.9942988262609556,0.005701173739044,0.9987718775158,0.0012281224841998724,0.9838917385064847,0.01610826149351527,294,0
3FGL J2313.1+3935,-25.87245706843427,-27.72740411699987,2.793174,-0.940200301123001,4.071988960859102,-0.7895656113386824,-0.8360118600494929,-0.6973861313229489,-0.3224093971829115,-19.45988,389.56546,PowerLaw,103.0542,0.9999707683021998,2.92316978094088E-5,0.9949855491747693,0.00501445082523105,0.999970778242371,2.922175763056293E-5,0.9896426569070614,0.010357343092938157,0.0,0.0,0.0,0.0,8,4FGL J2313.5+3945,103.21973,-19.332947,-21.821895778842787,2.793166,0.10357047,0.13870794,2.2237012,-0.3158204,-0.7111317,0.0045743305,-0.79753494,-0.9998572,0.99111766,-0.9999863,4.7703236501674215,6.037880896006028,AGN,bcu,PowerLaw,3FGL J2313.1+3935,87GB 231102.6+393314,0.9999918618029985,8.138197001344939E-6,0.9974244998034822,0.002575500196518205,0.9999998422656163,1.577343827959851E-7,0.9967775167948586,0.003222483205142036,286,0
3FGL J2321.3+5113,-31.66802208479082,-27.77335621052218,2.0188153,-1.1453594901077433,3.6683764976445183,-0.5758105045768834,-0.7206581097482665,-0.1860350469267528,-0.5342472898996783,-9.175679,3944.9294,PowerLaw,108.87267,0.9997995810008142,2.0041899921329496E-4,0.9929692337271881,0.007030766272813203,0.9999049901087221,9.500989127877325E-5,0.9970983106833492,0.002901689316651444,0.0,0.0,0.0,0.0,0,4FGL J2321.4+5111,108.87489,-9.204884,-21.786257482042796,2.1487548,0.12175818,0.009827731,0.19002973,-0.86791193,0.1341431,8.749278E-4,-0.7331354,-0.44025233,-0.2426666,-0.88893664,2.3702985361320006,7.814319460962297,AGN,bcu,PowerLaw,3FGL J2321.3+5113,NVSS J232127+511117,0.9999320522697495,6.794773025053847E-5,0.9972950044279776,0.00270499557202269,0.999633789332758,3.6621066724213747E-4,0.9991568971136553,8.431028863443139E-4,298,0
3FGL J2321.6-1619,-33.56737710204345,-27.833302858430358,1.5327803,-4.1362553124705295E-4,3.6604005011252667,-0.9999120221532913,0.9957165305380338,0.5117022008475518,-0.5654646046420642,-66.56989,9179.666,PowerLaw,55.742676,0.999917831331224,8.21686687970378E-5,0.9939435354784849,0.00605646452151479,0.9995147779547204,4.852220452795598E-4,0.9911855417626454,0.008814458237353504,0.0,0.0,0.0,0.0,0,4FGL J2321.5-1619,55.746677,-66.54641,-22.053267365314905,1.817749,0.16503732,0.06853054,0.91963965,0.9983811,-0.8357582,5.331596E-4,-0.4494831,-0.045394223,-0.707679,-0.117925644,2.019138651227715,8.283960843912977,AGN,bcu,PowerLaw,3FGL J2321.6-1619,NVSS J232137-161935,0.9998196261399815,1.8037386001832942E-4,0.9944015161863805,0.005598483813618866,0.9966626341803307,0.0033373658196692215,0.9988473731337304,0.001152626866270035,299,0
3FGL J2329.8+6102,-30.938198158364113,-27.265791854714283,2.0607789,-0.7191279775036226,3.638294750721742,-0.7617229502130881,-0.6694704596799057,-0.18219398717001603,-0.5839371702110295,-0.28228247,3960.622,PowerLaw,113.21424,0.9995542144663427,4.457855336610327E-4,0.9835265465554891,0.016473453444510452,0.9994670178543096,5.329821456913153E-4,0.9936378588524645,0.006362141147536565,0.0,0.0,0.0,0.0,0,4FGL J2329.7+6101,113.19842,-0.29441524,-20.882015145467545,2.1516392,0.32600707,0.0029544476,0.067822546,-0.6312844,-0.032676492,3.4470376E-4,-0.7704718,-0.39880794,-0.6246749,-0.49020267,3.055441847073478,8.195249116127163,AGN,bcu,PowerLaw,3FGL J2329.8+6102,NVSS J232938+610113,0.9997858593145792,2.141406854209947E-4,0.9960996841634209,0.003900315836579176,0.9978172600465894,0.002182739953410858,0.9862319040820156,0.013768095917984887,316,0
3FGL J2335.6-2342,-26.805109505534865,-27.844394674431694,2.64698,-1.0711730125894248,3.4800888114849835,-0.6813886245622941,-0.7647733989668688,-0.7958897686148048,-0.48652557520382417,-72.558044,546.2209,PowerLaw,40.008274,0.9994033157140897,5.966842858911509E-4,0.9950708894335054,0.004929110566494357,0.9997863951641223,2.136048358781183E-4,0.9588030599401246,0.04119694005987551,0.0,0.0,0.0,0.0,0,4FGL J2334.9-2346,39.68088,-72.43524,-21.966222896154342,2.423399,0.13584319,0.013838035,0.16209929,0.39211264,-0.77125937,0.0011581652,-0.6581,-0.61762553,-0.78314537,-0.43081275,2.2601921172038493,6.923110413179585,AGN,agn,PowerLaw,3FGL J2335.6-2342,PKS 2331-240,0.9986243742695546,0.001375625730444848,0.99562747341144,0.004372526588559154,0.9983846923139749,0.0016153076860245608,0.9945811655134734,0.005418834486526352,291,258
3FGL J2338.7+0251,-27.219487458768793,-27.78109831864054,2.5788372,0.5668396897562941,3.9820835147869063,-0.620686328535789,-0.7330823239155116,-0.8436346104228939,-0.9431293347970215,-55.27105,610.15564,PowerLaw,89.80134,0.9952945002530434,0.004705499746971647,0.9756991090000267,0.024300890999972256,0.9394451135884724,0.06055488641152856,0.9696487152294249,0.030351284770574843,0.0,0.0,0.0,0.0,0,4FGL J2339.6+0242,89.99851,-55.501038,-22.01861728539541,2.5290592,0.19664869,0.26865724,2.4615378,0.98734385,-0.6628605,0.0068066726,-0.70635414,-0.81778806,-0.9802962,-0.99207145,3.110518149821635,6.7088905595409125,AGN,bcu,PowerLaw,3FGL J2338.7+0251,CRATES J233930+024420,0.99981440100782,1.8559899218075258E-4,0.9907151965933058,0.009284803406693826,0.9920117686184428,0.007988231381556373,0.9908955044819081,0.009104495518091865,300,0
3FGL J2340.7+3847,-32.03148157433779,-27.830592731156273,1.9188373,0.06594521877435874,3.713592798196726,-0.8514095249144285,-0.9227393675098096,0.4741756308812163,-0.4415637347893105,-22.037018,4686.083,PowerLaw,108.14505,0.999847850164907,1.5214983507556582E-4,0.9926894529479425,0.007310547052058244,0.9994857414424128,5.14258557587106E-4,0.9975173429927229,0.002482657007278556,0.0,0.0,0.0,0.0,0,4FGL J2340.5+3854,108.1309,-21.919296,-22.438449056537102,1.9730668,0.51758975,0.8710078,1.542456,-0.93716353,0.98205006,0.0014235113,-0.91011494,0.18650918,-0.2927541,-0.9999895,2.2262681886870737,8.285107730121576,AGN,bcu,PowerLaw,3FGL J2340.7+3847,GALEXASC J234042.83+385510.7,0.9986522152964321,0.0013477847035679132,0.9947861251702689,0.005213874829730287,0.9970385608259014,0.0029614391740979736,0.9903480187205165,0.009651981279483865,306,0
3FGL J2351.9-7601,-32.209677714162034,-27.676490978405436,1.6905777,-0.4311069685917945,3.5756668020748132,-0.9999860524635082,0.999853574621665,-0.27435523488754254,-0.446319418879295,-40.552822,5761.242,PowerLaw,307.61157,0.9998730568139759,1.269431860127087E-4,0.9942403156719267,0.005759684328074553,0.9990563789218044,9.436210781950535E-4,0.9964830513739518,0.0035169486260478193,0.0,0.0,0.0,0.0,0,4FGL J2351.3-7559,307.67386,-40.58343,-21.513838854812597,1.9578695,0.10018437,0.07421987,1.4620572,0.97547114,0.9169754,4.6805217E-4,-0.35469526,-0.56010526,-0.548478,-0.43078983,2.8791519083356594,7.954365495823511,AGN,bll,PowerLaw,3FGL J2351.9-7601,SUMSS J235115-760012,0.9999365364705943,6.34635294052182E-5,0.9962518481665715,0.0037481518334286455,0.9993269537306897,6.730462693094293E-4,0.9992141340093035,7.858659906960086E-4,291,0
3FGL J2354.0+2722,-30.48027682334315,-27.994661620297098,2.154808,0.13656640730451897,3.7012454293039894,-0.8750550154922777,-0.3209753201105329,-0.18498231815498165,-0.7985304297497653,-33.779556,2041.4377,PowerLaw,107.56948,0.9978405072535055,0.0021594927464820956,0.9903092907175918,0.009690709282407983,0.9937994541912365,0.006200545808763128,0.9829165146854157,0.017083485314584236,0.0,0.0,0.0,0.0,0,4FGL J2354.1+2720,107.58705,-33.80828,-22.3627985699034,2.232749,0.2101403,0.09747483,0.99412286,-0.65494204,-0.25705284,0.0026447994,-0.7751834,-0.08705509,-0.9117141,-0.9998828,1.446499502661514,7.450833006832759,AGN,bll,PowerLaw,3FGL J2354.0+2722,NVSS J235402+272328,0.9988067614969972,0.0011932385030026553,0.9947047838828895,0.005295216117109463,0.9900587614520978,0.009941238547903297,0.9874485907638837,0.012551409236116437,306,0
3FGL J2358.5+3827,-30.664577797923126,-27.724759651413073,2.0776443,-0.3837281763151341,3.9572046476589615,0.9945715494792824,-0.5653175568676544,-0.5805066454232093,-0.38774144897382146,-23.259953,2814.4695,PowerLaw,111.68718,0.9998270606465393,1.7293935347849996E-4,0.9937413279253662,0.006258672074634014,0.9995644083155185,4.3559168448244515E-4,0.9973666106662056,0.0026333893337936423,0.0,0.0,0.0,0.0,0,4FGL J2358.3+3830,111.66197,-23.197569,-21.49163017346873,2.1442876,0.10564445,0.048508137,0.98454565,0.5126728,-0.16254315,9.575959E-4,-0.6666311,-0.5373645,-0.49969497,-0.75289977,3.219044115149956,7.656512363948805,AGN,bll,PowerLaw,3FGL J2358.5+3827,B3 2355+382,0.9999527245757291,4.727542427015074E-5,0.997200971743253,0.0027990282567474873,0.9993431423140002,6.568576860001884E-4,0.9992247828456439,7.752171543562172E-4,298,0
