Source_Name_3FGL,Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,Category_3FGL,CLASS_3FGL,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Flags
3FGL J0922.4-0529,-28.53579154,-27.69307813,2.16852,0.093817066,4.160140886,-0.626849299,-0.360391535,-0.594331647,-0.587792003,29.907404,AGN,fsrq,1307.8098,PowerLaw,TXS 0919-052,0.999846262,1.54E-04,0.989539691,0.010460309,0.996339328,0.003660672,0.995656866,0.004343134,306,0
3FGL J0922.8-3959,-25.88895061,-27.43227551,2.7023556,-1.02366199,4.016643888,-0.851626543,-0.61763279,-0.873760689,-0.001819057,7.2042,AGN,bcu,459.67673,PowerLaw,PKS 0920-39,0.999609942,3.90E-04,0.990174578,0.009825422,0.999961318,3.87E-05,0.983340846,0.016659154,282,8
3FGL J0923.1+3853,-26.19687994,-27.81400322,2.7520385,0.373171436,4.307214453,-0.832866309,-0.709198901,-0.916085044,-0.999758916,45.406757,AGN,bcu,466.78033,PowerLaw,B2 0920+39,0.99971007,2.90E-04,0.983237813,0.016762187,0.976720835,0.023279165,0.986807056,0.013192944,287,0
3FGL J0923.3+4127,-27.59782621,-27.78133448,2.2544928,0.497045918,4.654191276,-0.439935754,-0.64338045,-0.653395345,-0.646074002,45.431602,AGN,fsrq,988.67773,PowerLaw,B3 0920+416,0.999925982,7.40E-05,0.989236709,0.010763291,0.99537355,0.00462645,0.994203015,0.005796985,316,0
3FGL J0924.0+2816,-26.52088482,-27.87548458,2.6344573,-0.828496155,5.075023491,-0.678175681,-0.773642249,-0.635516499,-0.64376093,44.43553,AGN,fsrq,538.40576,PowerLaw,B2 0920+28,0.999996578,3.42E-06,0.993025842,0.006974158,0.999982067,1.79E-05,0.996919874,0.003080126,271,0
3FGL J0924.2+0534,-27.78256904,-27.73566275,2.4305258,-0.086223142,3.896853061,-0.577040718,-0.912527896,-0.11362885,-0.382701621,36.3092,AGN,bll,868.1182,PowerLaw,RBS 0771,0.999908562,9.14E-05,0.991699228,0.008300772,0.999550825,4.49E-04,0.995580952,0.004419048,312,4
3FGL J0925.6+5959,-32.78723672,-27.96415966,1.6527344,0.11940563,3.789541876,-0.999968059,0.999189655,-0.31335847,-0.202067004,42.237953,AGN,bll,6607.808,PowerLaw,NVSS J092542+595812,0.999938877,6.11E-05,0.989834416,0.010165584,0.997841391,0.002158609,0.997425952,0.002574048,314,0
3FGL J0925.7+3129,-31.33725057,-28.13364001,1.9975508,-0.158944267,3.777920593,-0.499612268,-0.726397402,-0.105347282,-0.712538408,45.342525,AGN,bll,2769.7607,PowerLaw,B2 0922+31B,0.999835314,1.65E-04,0.990571499,0.009428501,0.997029149,0.002970851,0.995757122,0.004242878,273,0
3FGL J0926.3+5409,-30.83038928,-28.15494441,2.06916,-0.449196174,3.969068959,-0.349319756,-0.67060668,-0.487432432,-0.655171347,44.07693,AGN,bll,2393.7869,PowerLaw,NVSS J092638+541126,0.996418333,0.003581667,0.991505679,0.008494321,0.998655588,0.001344412,0.988765249,0.011234751,311,0
3FGL J0927.9-2037,-27.37987189,-27.73384436,2.3837526,0.462386883,4.975996436,-0.454483206,-0.729355661,-0.690062811,-0.7109369,21.419594,AGN,fsrq,815.37213,PowerLaw,PKS 0925-203,0.999951333,4.87E-05,0.988847738,0.011152262,0.998007145,0.001992855,0.994523821,0.005476179,315,0
3FGL J0928.5+4048,-31.87295696,-27.9710774,1.8424618,-0.05611765,3.684151545,0.715930029,-0.226390466,-0.536526292,-0.162724902,46.420563,AGN,bll,4075.2544,PowerLaw,1RXS J092837.8+404858,0.99978105,2.19E-04,0.99039324,0.00960676,0.998157437,0.001842563,0.996280933,0.003719067,318,0
3FGL J0928.7+7300,-26.45058706,-28.04232054,2.9162588,0.636268792,3.707330433,-0.949945043,-0.41126345,-0.609713089,-0.783851516,36.93266,AGN,bcu,396.77814,PowerLaw,GB6 J0929+7304,0.99835044,0.00164956,0.967483099,0.032516901,0.969093569,0.030906431,0.950986849,0.049013151,304,0
3FGL J0928.9-3530,-26.42536272,-27.53460673,2.5303752,0.05649734,3.62687484,-0.81762596,-0.695601367,-0.50861646,-0.806407335,11.23529,AGN,bcu,616.2855,PowerLaw,NVSS J092849-352947,0.998654776,0.001345224,0.979405211,0.020594789,0.98645773,0.01354227,0.979841922,0.020158078,303,0
3FGL J0929.4+5013,-28.03415605,-27.61412713,2.164087,0.122739886,4.485811485,-0.602679556,-0.652798523,-0.624832247,-0.227042841,45.446335,AGN,bll,1310.9606,PowerLaw,GB6 J0929+5013,0.999977805,2.22E-05,0.991209481,0.008790519,0.999260834,7.39E-04,0.998048586,0.001951414,309,0
3FGL J0930.0+4951,-33.86371371,-27.6287484,1.4469275,0.747405368,3.61760832,-0.326334658,0.985091313,-0.678004631,0.458776212,45.62683,AGN,bll,14459.066,PowerLaw,1ES 0927+500,0.99827607,0.00172393,0.985040814,0.014959186,0.98849498,0.01150502,0.966130082,0.033869918,284,0
3FGL J0930.2+8612,-27.19880652,-27.64831083,2.1837282,0.633272381,4.515793578,-0.405899444,-0.58160929,-0.673776769,-0.542527441,29.514357,AGN,bll,990.89764,PowerLaw,S5 0916+864,0.99988275,1.17E-04,0.986760724,0.013239276,0.992494001,0.007505999,0.992365986,0.007634014,267,0
3FGL J0934.1+3933,-28.46285069,-27.95970895,2.2775004,0.834958934,3.819682209,-0.463255096,-0.551113613,-0.606539539,-0.906224392,47.54034,AGN,bll,1034.742,PowerLaw,GB6 J0934+3926,0.773425804,0.226574196,0.917653827,0.082346173,0.833913215,0.166086785,0.878156838,0.121843162,278,0
3FGL J0939.2-1732,-27.92073539,-27.6562216,2.2696817,0.868400357,4.584500186,-0.525170235,-0.60711123,-0.561281333,-0.92184991,25.463741,AGN,bcu,1028.5577,PowerLaw,TXS 0936-173,0.995268062,0.004731938,0.971700525,0.028299475,0.968877291,0.031122709,0.952742149,0.047257851,291,0
3FGL J0939.9-2831,-26.64317943,-27.64537849,2.4714136,-0.11096155,4.880546654,-0.761705452,-0.606140606,-0.652110306,-0.999956184,17.863794,AGN,bcu,646.4747,PowerLaw,TXS 0937-282,0.999852497,1.48E-04,0.989582583,0.010417417,0.999006796,9.93E-04,0.974890692,0.025109308,278,0
3FGL J0940.7-6102,-27.45288891,-27.36596041,2.4210906,0.992690653,3.936971702,-0.302991341,-0.619651417,-0.828632122,-0.824484766,-6.2503324,AGN,bcu,878.94916,PowerLaw,MRC 0939-608,0.459833827,0.540166173,0.683295413,0.316704587,0.796710901,0.203289099,0.86430623,0.13569377,313,4
3FGL J0940.9-1337,-27.01106143,-27.69298727,2.4091113,0.403414674,5.334692304,-0.557858772,-0.686971738,-0.767911039,-0.5124808,28.40501,AGN,fsrq,737.46277,PowerLaw,TXS 0938-133,0.999931742,6.83E-05,0.990606559,0.009393441,0.999542849,4.57E-04,0.994636628,0.005363372,306,0
3FGL J0941.6+2727,-27.56690331,-27.97033436,2.495081,-0.860701354,3.740816234,-0.702449247,-0.691256599,-0.672201599,-0.744674878,48.10912,AGN,fsrq,712.99176,PowerLaw,MG2 J094148+2728,0.999752435,2.48E-04,0.992185416,0.007814584,0.999151429,8.49E-04,0.986716219,0.013283781,273,0
3FGL J0942.1-0756,-29.84295733,-27.8429289,2.0661569,0.939042496,4.697764773,0.999836995,-0.376722796,-0.65005754,-0.6458131,32.313137,AGN,bll,1821.0728,PowerLaw,PMN J0942-0800,0.999919437,8.06E-05,0.976631744,0.023368256,0.988399816,0.011600184,0.984523482,0.015476518,284,0
3FGL J0945.9+5756,-27.55504176,-27.99324448,2.329607,-0.593896864,4.146773368,-0.667946241,-0.553596053,-0.648381816,-0.726366968,45.42713,AGN,bll,868.04065,PowerLaw,GB6 J0945+5757,0.999397229,6.03E-04,0.991615664,0.008384336,0.999284136,7.16E-04,0.993303789,0.006696211,293,0
3FGL J0946.2+0103,-33.06117577,-27.72564096,1.6952664,0.613783521,3.489965298,0.999227106,-0.999840592,0.998255162,0.157249266,38.564632,AGN,bll,8093.2744,PowerLaw,RXS J094620.5+010459,0.999842557,1.57E-04,0.990858523,0.009141477,0.999620482,3.80E-04,0.99486693,0.00513307,301,0
3FGL J0946.5+1017,-25.50343039,-27.56055837,2.4578998,1.217783486,5.009306679,-0.565639757,-0.744274102,-0.769925456,-0.738900599,43.415283,AGN,fsrq,557.324,PowerLaw,TXS 0943+105,0.999962458,3.75E-05,0.972407993,0.027592007,0.975916206,0.024083794,0.992416699,0.007583301,288,0
3FGL J0947.1-2542,-29.67405891,-27.49988698,1.9499978,0.401354739,3.877022574,-0.306516807,-0.487689538,-0.458388633,-0.52864958,21.009972,AGN,bcu,2322.7544,PowerLaw,1RXS J094709.2-254056,0.999727284,2.73E-04,0.983312435,0.016687565,0.984663556,0.015336444,0.996840338,0.003159662,312,0
3FGL J0948.6+4041,-26.36844432,-27.98451327,2.6687012,-1.792093225,4.197855118,-0.749816957,-0.729314925,-0.696448507,-0.999992922,50.235706,AGN,fsrq,482.31677,PowerLaw,4C +40.24,0.997416707,0.002583293,0.9927434,0.0072566,0.999958204,4.18E-05,0.956511109,0.043488891,283,0
3FGL J0950.1+4554,-30.23645349,-27.83219368,1.9499618,0.422284335,3.817132993,-0.842875514,-0.348917339,-0.543778277,-0.246664993,49.721268,AGN,bll,2512.5054,PowerLaw,RX J0950.2+4553,0.999853071,1.47E-04,0.987583181,0.012416819,0.988437705,0.011562295,0.997704625,0.002295375,330,0
3FGL J0953.0-0839,-28.42481934,-26.84873892,1.805387,1.092964135,4.713844664,-0.205621072,-0.339590492,-0.477440668,-0.350878491,33.899258,AGN,bll,2221.0874,PowerLaw,PMN J0953-0840,0.999655878,3.44E-04,0.983109453,0.016890547,0.986220968,0.013779032,0.976079195,0.023920805,282,0
3FGL J0953.1-7657c,-31.47175138,-27.4999411,1.9119945,-0.525097653,3.607103159,0.941687877,-0.203857063,-0.380945523,-0.583935757,-17.52953,AGN,bcu,4840.396,PowerLaw,1RXS J095306.1-765755,0.999594373,4.06E-04,0.986946028,0.013053972,0.998825161,0.001174839,0.996474162,0.003525838,298,32
3FGL J0954.2+4913,-34.44838676,-27.79544357,1.3313532,0.634363588,3.586193414,0.940975074,-0.613878445,-0.992454821,0.990301055,49.57783,AGN,bll,17908.807,PowerLaw,1ES 0950+495,0.998863413,0.001136587,0.988206966,0.011793034,0.99188626,0.00811374,0.934961169,0.065038831,293,0
3FGL J0956.6+2515,-26.3683599,-27.69585824,2.4356835,1.05101339,5.205385242,-0.602459351,-0.652822173,-0.761630052,-0.999950468,50.937305,AGN,fsrq,658.31116,PowerLaw,OK 290,0.999727959,2.72E-04,0.976676224,0.023323776,0.978720977,0.021279023,0.974769317,0.025230683,305,64
3FGL J0956.7-6441,-27.35606599,-27.48987491,2.536073,-0.30068329,3.933277382,-0.674504949,-0.800426039,-0.659916516,-0.300619268,-7.8774247,AGN,bcu,772.5413,PowerLaw,AT20G J095612-643928,0.999671706,3.28E-04,0.983936322,0.016063678,0.999395704,6.04E-04,0.990629458,0.009370542,320,1
3FGL J0957.4+4728,-26.41840011,-28.03124389,2.6697316,0.685585966,4.144995169,-0.391381849,-0.805419486,-0.97059365,0.262039247,50.57755,AGN,fsrq,465.1432,PowerLaw,OK 492,0.999937432,6.26E-05,0.989513534,0.010486466,0.997778231,0.002221769,0.974758005,0.025241995,324,0
3FGL J0958.3-0318,-33.10653909,-27.5931855,1.5150974,0.740450144,3.629134917,-0.805371796,-0.081080006,0.331806152,0.101684994,38.36226,AGN,bll,8564.125,PowerLaw,1RXS J095806.4-031729,0.999619724,3.80E-04,0.987712826,0.012287174,0.996622656,0.003377344,0.992972589,0.007027411,307,0
3FGL J0958.4-6752,-29.77124717,-27.62522823,2.2070167,0.25937264,3.735006241,-0.85296863,-0.511790338,-0.379928478,-0.606272151,-10.270009,AGN,bcu,2010.54,PowerLaw,1RXS J095812.8-675241,0.999684994,3.15E-04,0.972597558,0.027402442,0.989447107,0.010552893,0.997058969,0.002941031,310,0
3FGL J0958.6+6534,-25.76434281,-27.75521529,2.3814702,-1.528936941,5.441247069,-0.612039092,-0.681892801,-0.626852896,-0.708802869,43.118366,AGN,bll,599.25256,PowerLaw,S4 0954+65,0.999988754,1.12E-05,0.992826815,0.007173185,0.999997952,2.05E-06,0.997944604,0.002055396,319,0
3FGL J0958.6-2447,-28.75769991,-27.76125695,2.2424026,0.090626775,3.884933537,-0.546797244,-0.678989851,-0.698787623,-0.319217759,23.441023,AGN,bcu,1231.244,PowerLaw,TXS 0956-244,0.999502544,4.97E-04,0.988655404,0.011344596,0.99621838,0.00378162,0.991103168,0.008896832,323,0
3FGL J0959.7+2124,-30.21488623,-27.8916911,2.1450245,-1.908087037,3.983834328,0.338802145,-0.492486841,-0.851325074,0.026531471,50.63442,AGN,bll,2087.185,PowerLaw,RX J0959.4+2123,0.999050237,9.50E-04,0.992948617,0.007051383,0.999995531,4.47E-06,0.97464304,0.02535696,289,0
3FGL J1001.0+2913,-28.25838567,-27.75494023,2.157035,-1.283043177,5.233588321,-0.548856544,-0.706435247,-0.544061177,-0.306137901,52.587658,AGN,bll,1246.7045,PowerLaw,GB6 J1001+2911,0.999989763,1.02E-05,0.992571353,0.007428647,0.999997908,2.09E-06,0.998210353,0.001789647,293,0
3FGL J1002.3+2220,-29.26294904,-27.87640983,2.3089235,-0.183700868,3.489753715,-0.458854346,-0.816345797,-0.331212707,-0.758102851,51.495316,AGN,bll,1319.7932,PowerLaw,1RXS J100235.8+221609,0.999840485,1.60E-04,0.989119087,0.010880913,0.99270506,0.00729494,0.989276571,0.010723429,295,0
3FGL J1003.6+2608,-29.51195402,-27.89001682,2.291897,-0.542157446,3.720365524,-0.651880499,-0.779439056,-0.290195563,-0.829674788,52.67372,AGN,bcu,1447.9199,PowerLaw,PKS 1000+26,0.998884025,0.001115975,0.991291782,0.008708218,0.998216895,0.001783105,0.983064612,0.016935388,290,0
3FGL J1005.0-4959,-25.565317,-27.34232843,2.7769637,-0.929534343,3.737925347,-0.809409429,-0.763957972,-0.724464251,-0.641136178,4.513541,AGN,bcu,396.63168,PowerLaw,PMN J1006-5018,0.999556058,4.44E-04,0.987255506,0.012744494,0.999518337,4.82E-04,0.979718964,0.020281036,300,9
3FGL J1006.7+3453,-32.89248904,-27.91707665,1.6553519,-0.372534327,3.298482622,-0.999883129,0.993791003,-0.324478153,-0.101023089,54.134476,AGN,bll,6589.9077,PowerLaw,EXO 1004.0+3509,0.99990837,9.16E-05,0.991299554,0.008700446,0.998547127,0.001452873,0.995874503,0.004125497,309,0
3FGL J1006.7-2159,-25.59796821,-27.55013768,2.4348664,0.1714693,4.795661198,-0.571617229,-0.746902504,-0.754546072,-0.371470071,26.78355,AGN,fsrq,566.7257,PowerLaw,PKS 1004-217,0.999973391,2.66E-05,0.99133731,0.00866269,0.999480551,5.19E-04,0.994946689,0.005053311,284,0
3FGL J1007.4-3334,-27.18579871,-27.64736465,2.5382614,1.110220551,3.882825311,-0.499693571,-0.776011908,-0.763857687,-0.999905045,17.912783,AGN,fsrq,616.57623,PowerLaw,PKS 1005-333,0.947900434,0.052099566,0.752232176,0.247767824,0.631992438,0.368007562,0.8681658,0.1318342,294,0
3FGL J1007.8+0026,-29.94682043,-27.80531565,2.0891166,0.371943829,3.502812793,0.999737313,-0.660483225,-0.370014129,-0.730521518,42.55049,AGN,bcu,1925.0166,PowerLaw,PKS 1005+007,0.9998502,1.50E-04,0.977918342,0.022081658,0.970111112,0.029888888,0.995306611,0.004693389,286,0
3FGL J1007.9+0621,-27.19942989,-27.48963493,2.2813652,0.97083081,4.314366312,-0.406633853,-0.663237376,-0.680685425,-0.532153881,45.999397,AGN,bll,1003.0925,PowerLaw,MG1 J100800+0621,0.999164468,8.36E-04,0.975739101,0.024260899,0.965702468,0.034297532,0.988991118,0.011008882,297,0
3FGL J1008.9-2910,-28.50131176,-27.76857412,2.3906362,-0.360828702,3.853406605,-0.883314306,-0.622108855,-0.277052485,-0.90239662,21.56012,AGN,bcu,1034.2571,PowerLaw,PMN J1008-2912,0.988150793,0.011849207,0.990772628,0.009227372,0.998028845,0.001971155,0.943860292,0.056139708,303,1
3FGL J1009.0-3137,-28.20904809,-27.41780395,2.3476994,-1.14762382,3.532240556,-0.217527125,-0.752204624,-0.593818231,-0.527500247,19.647705,AGN,bcu,1103.6406,PowerLaw,PKS 1006-313,0.99905721,9.43E-04,0.991893291,0.008106709,0.99956473,4.35E-04,0.980486067,0.019513933,300,16
3FGL J1010.2-3120,-31.74707928,-27.04349065,1.5762914,-0.226593119,4.457819169,-0.971813482,0.388518444,-0.069997028,-0.251661643,20.04044,AGN,bll,8716.738,PowerLaw,1RXS J101015.9-311909,0.999957902,4.21E-05,0.990713246,0.009286754,0.99982286,1.77E-04,0.994613715,0.005386285,276,0
3FGL J1010.8-0158,-28.32273433,-27.82541153,2.3794951,0.127613579,4.221342198,-0.622084216,-0.691572308,-0.639501786,-0.756460952,41.619656,AGN,fsrq,963.919,PowerLaw,PKS 1008-01,0.999836643,1.63E-04,0.988759231,0.011240769,0.99451423,0.00548577,0.995829863,0.004170137,292,0
3FGL J1012.2+0631,-29.72360512,-27.57817092,2.0759182,-0.316860451,4.031415057,-0.681580235,-0.596811292,-0.583171641,-0.316406967,46.99238,AGN,bll,2322.0654,PowerLaw,NRAO 350,0.999914095,8.59E-05,0.99212918,0.00787082,0.999099798,9.00E-04,0.998690552,0.001309448,276,0
3FGL J1012.7+4229,-31.93621835,-27.65888442,1.6634613,-0.574539667,3.920616773,-0.749756676,-0.594109506,-0.143037375,-0.305646164,54.400826,AGN,bll,5702.713,PowerLaw,B3 1009+427,0.999899823,1.00E-04,0.992300603,0.007699397,0.999595722,4.04E-04,0.998408213,0.001591787,315,0
3FGL J1013.5+3440,-26.74034674,-27.81425657,2.6243746,-0.721050996,4.156860414,-0.540535873,-0.826690784,-0.501339787,-0.999496715,55.5255,AGN,fsrq,590.9381,PowerLaw,OL 318,0.999814585,1.85E-04,0.992269207,0.007730793,0.999389368,6.11E-04,0.990060535,0.009939465,295,0
3FGL J1014.2+4115,-28.43022763,-28.00598049,2.423656,-0.449579454,3.862424905,-0.11068499,-0.685161032,-0.591331187,-0.790503096,54.92975,AGN,bcu,920.82776,PowerLaw,GB6 J1014+4112,0.994142219,0.005857781,0.990933719,0.009066281,0.99825689,0.00174311,0.969985998,0.030014002,292,0
3FGL J1015.0+4925,-26.28002536,-26.50471532,1.8334184,0.892961919,4.704640247,-0.416683411,-0.419215603,-0.44619729,-0.404530739,52.715134,AGN,bll,1301.9,PowerLaw,1H 1013+498,0.999547177,4.53E-04,0.986627855,0.013372145,0.988529505,0.011470495,0.97728365,0.02271635,326,0
3FGL J1015.2-4512,-29.09071645,-27.58486719,2.238869,-2.74246573,3.817378424,-0.550454885,-0.501642142,-0.910052889,0.372956136,9.396076,AGN,bcu,1507.4642,PowerLaw,PMN J1014-4508,0.997494137,0.002505863,0.992653487,0.007346513,0.99999931,6.90E-07,0.975763838,0.024236162,326,1
3FGL J1016.0+0513,-27.58486365,-27.09385698,2.120055,0.72678329,5.813075259,-0.552841273,-0.679118823,-0.437742168,-0.608379321,47.024113,AGN,fsrq,1600.9371,PowerLaw,TXS 1013+054,0.999950387,4.96E-05,0.990889376,0.009110624,0.999496063,5.04E-04,0.997867078,0.002132922,287,0
3FGL J1016.0-0635,-27.34354752,-27.81269715,2.5441246,0.79984271,3.901685719,0.01413654,-0.703267267,-0.915483268,-0.999961984,39.51864,AGN,bcu,618.98987,PowerLaw,NVSS J101626-063624,0.998927089,0.001072911,0.906071129,0.093928871,0.793826435,0.206173565,0.903723022,0.096276978,319,0
3FGL J1016.1+5555,-27.31366755,-28.08214631,2.52532,0.017153042,4.21033028,-0.632639365,-0.726376288,-0.604429077,-0.999975753,50.01227,AGN,bcu,677.43945,PowerLaw,TXS 1012+560,0.999831693,1.68E-04,0.988452269,0.011547731,0.994217724,0.005782276,0.989669412,0.010330588,296,0
3FGL J1018.1+1904,-29.83259368,-27.65458651,1.9835832,-0.892452435,4.211663935,-0.724905236,-0.360280874,-0.624031013,-0.070708269,53.979576,AGN,bll,2366.269,PowerLaw,NVSS J101808+190614,0.999903462,9.65E-05,0.991958012,0.008041988,0.999939629,6.04E-05,0.998466347,0.001533653,306,0
3FGL J1018.3+3542,-27.71739295,-27.90486728,2.549106,0.584451944,4.472919276,-0.673184491,-0.747496454,-0.68104251,-0.999809973,56.454548,AGN,fsrq,739.87103,PowerLaw,B2 1015+35B,0.999947534,5.25E-05,0.982071188,0.017928812,0.977882817,0.022117183,0.989626101,0.010373899,276,0
3FGL J1018.4-3119,-26.65197713,-27.56609198,2.5334585,1.029969463,4.161036856,-0.418733268,-0.76414565,-0.854089673,-0.998584133,21.10207,AGN,fsrq,634.013,PowerLaw,PKS 1016-311,0.996585086,0.003414914,0.871142543,0.128857457,0.783895286,0.216104714,0.969824707,0.030175293,300,0
3FGL J1018.5+0530,-28.06192173,-27.326661,2.3508673,1.119845265,4.105535575,0.946935183,-0.613397553,-0.763138577,-0.644178625,47.697937,AGN,fsrq,1231.798,PowerLaw,TXS 1015+057,0.97977885,0.02022115,0.934626753,0.065373247,0.900964538,0.099035462,0.928099965,0.071900035,317,16
3FGL J1018.8+5913,-30.30615496,-28.15135238,2.0904164,-1.069700453,4.024202459,-0.675213854,-0.57341582,-0.468772536,-0.389863557,48.5811,AGN,bll,2127.6924,PowerLaw,TXS 1015+594,0.999840754,1.59E-04,0.9919017,0.0080983,0.999924656,7.53E-05,0.996672314,0.003327686,309,0
3FGL J1020.0+6323,-28.7226226,-28.06220633,2.2870944,0.873436382,3.673581688,0.963832648,-0.636524217,-0.814251423,-0.640153781,46.266155,AGN,bll,1151.0824,PowerLaw,GB6 J1019+6319,0.953449267,0.046550733,0.916450774,0.083549226,0.874964678,0.125035322,0.924141392,0.075858608,294,0
3FGL J1021.8+8023,-28.48747069,-27.97338487,2.3267236,0.836057293,3.546587802,-0.673897935,-0.720531193,-0.487864633,-0.999962625,34.589096,AGN,bcu,1159.803,PowerLaw,NVSS J102201+802350,0.967748586,0.032251414,0.862740105,0.137259895,0.71475837,0.28524163,0.873164842,0.126835158,308,0
3FGL J1022.3-4234,-29.26853165,-27.65182176,2.3359692,-0.71052592,3.789883733,-0.797786622,-0.619536896,-0.607191168,-0.927309407,12.301918,AGN,bcu,1396.7491,PowerLaw,PMN J1022-4232,0.988560458,0.011439542,0.989256313,0.010743687,0.997470776,0.002529224,0.946120091,0.053879909,288,0
3FGL J1022.8-0113,-30.07315878,-27.4407819,1.8746132,0.763694643,3.772172765,-0.688915251,0.011897765,-0.361238707,-0.655112204,44.38049,AGN,bll,2818.5425,PowerLaw,RX J1022.7-0112,0.996132162,0.003867838,0.962778141,0.037221859,0.922692885,0.077307115,0.994992912,0.005007088,290,0
3FGL J1023.1+3952,-26.22871299,-27.8926926,2.7259672,0.575643681,4.623354897,-0.676208799,-0.844823788,-0.999834739,0.993244127,56.85037,AGN,fsrq,462.7722,PowerLaw,4C +40.25,0.999991629,8.37E-06,0.990774906,0.009225094,0.99992912,7.09E-05,0.991955254,0.008044746,318,0
3FGL J1023.7+3000,-32.43244374,-27.85996528,1.745848,-0.202335058,3.673775639,-0.777777956,-0.672980546,-0.127743388,-0.291447571,57.59304,AGN,bll,5814.321,PowerLaw,RX J1023.6+3001,0.999895876,1.04E-04,0.990930385,0.009069615,0.99819876,0.00180124,0.997598931,0.002401069,286,0
3FGL J1023.9-4335,-29.83721776,-27.08564747,1.788906,0.171263221,3.964055413,0.437831138,-0.490082881,-0.458639457,-0.083410613,11.614519,AGN,bll,3657.2112,PowerLaw,RX J1023.9-4336,0.999557389,4.43E-04,0.986641375,0.013358625,0.998175431,0.001824569,0.99679309,0.00320691,300,0
3FGL J1024.1-3232,-25.65376094,-27.46041719,2.4562008,1.223992173,5.662526462,-0.641860805,-0.738064403,-0.735926748,-0.694608137,20.816156,AGN,fsrq,603.3565,PowerLaw,PKS 1021-323,0.999960104,3.99E-05,0.983855486,0.016144514,0.995869243,0.004130757,0.990253223,0.009746777,318,0
3FGL J1024.8+0105,-26.78695503,-27.72559029,2.5491667,0.980876252,3.70832008,-0.503846417,-0.778051874,-0.884182902,-0.623841185,46.28303,AGN,bcu,579.14026,PowerLaw,PMN J1024+0056,0.996617621,0.003382379,0.913853877,0.086146123,0.799040003,0.200959997,0.941749569,0.058250431,312,0
3FGL J1025.1+2333,-27.11508288,-27.890493,2.5747607,-0.105438296,3.848269584,-0.683426826,-0.87883829,-0.057556207,-0.890091835,56.867863,AGN,bll,620.6268,PowerLaw,MG2 J102456+2332,0.99899167,0.00100833,0.989495711,0.010504289,0.998004174,0.001995826,0.96928169,0.03071831,302,0
