Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,class,CLASS1_1,Source_Name_1,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,Flags,Source_Name,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Category_Prob
-33.4142361,-27.6999588,1.7333778,-3.70993624,3.60123598,0.993158729,-0.384591322,-0.78398956,-0.0664048061,-7.1294775,AGN,bcu,3FGL J2347.9+5436,10313.102,PowerLaw,NVSS J234753+543627,0,3FGL J2347.9+5436,0.894530032,0.105469968,0.864819034,0.135180966,0.835893911,0.164106089,0.866832844,0.133167156,189,AGN
-27.1474096,-27.0898023,2.2028456,0.782224613,5.85068524,-0.358555681,-0.664926345,-0.471343474,-0.706029226,-71.879715,AGN,fsrq,3FGL J2348.0-1630,1341.0238,PowerLaw,PKS 2345-16,0,3FGL J2348.0-1630,0.937968785,0.0620312152,0.880498039,0.119501961,0.857439227,0.142560773,0.902427868,0.0975721322,213,AGN
-28.607449,-27.9551069,2.3056912,0.702254582,4.12125893,-0.581131068,-0.526380437,-0.754709854,-0.999920584,-63.297142,AGN,bcu,3FGL J2348.4-5100,1052.935,PowerLaw,SUMSS J234852-510311,0,3FGL J2348.4-5100,0.943431946,0.0565680542,0.874700385,0.125299615,0.839895919,0.160104081,0.910143444,0.0898565561,210,AGN
-29.7936151,-27.7612594,2.0805116,-0.875893716,4.24592222,-0.727978087,-0.417467549,-0.679769367,-0.324422227,-76.29966,AGN,bll,3FGL J2350.4-3004,2128.9412,PowerLaw,NVSS J235034-300603,0,3FGL J2350.4-3004,0.915430951,0.0845690494,0.864465678,0.135534322,0.839086157,0.160913843,0.893885437,0.106114563,243,AGN
-29.8640372,-27.7404525,2.0136497,0.333361833,4.03182879,-0.845453995,-0.0778466282,-0.456684037,-0.71972073,-42.74439,AGN,bll,3FGL J2352.0+1752,2176.089,PowerLaw,CLASS J2352+1749,0,3FGL J2352.0+1752,0.932049842,0.0679501582,0.881758064,0.118241936,0.858378437,0.141621563,0.903932032,0.0960679681,203,AGN
-30.8502114,-28.031407,2.010483,0.825116228,3.35438519,-0.878679214,0.458408757,-0.381402543,-0.659517041,-66.18382,AGN,bcu,3FGL J2353.3-4805,2415.2505,PowerLaw,SUMSS J235310-480558,0,3FGL J2353.3-4805,0.926592863,0.0734071373,0.883059748,0.116940252,0.862991929,0.137008071,0.899101131,0.100898869,207,AGN
-29.1439612,-27.7407131,2.2824354,-2.25532038,4.05986208,0.96853582,-0.673605515,-0.548487161,-0.851634079,-76.880615,AGN,bll,3FGL J2353.6-3037,1516.24,PowerLaw,PKS 2351-309,0,3FGL J2353.6-3037,0.936335454,0.0636645462,0.893676975,0.106323025,0.878259856,0.121740144,0.903186014,0.0968139862,227,AGN
-29.2203594,-28.0930965,2.2809358,-0.960183269,3.81323964,-0.733438328,-0.423400955,-0.517844096,-0.999921269,-72.97784,AGN,bcu,3FGL J2353.7-3911,1183.2081,PowerLaw,NVSS J235342-391442,0,3FGL J2353.7-3911,0.913048336,0.0869516643,0.88164946,0.11835054,0.866695928,0.133304072,0.892211442,0.107788558,198,AGN
-27.1811755,-27.817061,2.479054,0.837773014,3.9412871,-0.480839249,-0.629576942,-0.939078051,-0.999944964,-15.635946,AGN,fsrq,3FGL J2354.1+4605,651.0978,PowerLaw,4C +45.51,0,3FGL J2354.1+4605,0.91572294,0.0842770596,0.862654141,0.137345859,0.825462467,0.174537533,0.898502533,0.101497467,213,AGN
-25.3275215,-27.792419,2.86911,0.40737861,3.73533275,-0.795022273,-0.746641076,-0.778736204,-0.805163163,19.253418,AGN,fsrq,3FGL J2355.5+8154,325.6229,PowerLaw,S5 2353+81,1,3FGL J2355.5+8154,0.913747376,0.0862526242,0.879692519,0.120307481,0.859540277,0.140459723,0.888506196,0.111493804,204,AGN
-31.8277256,-27.5349825,1.7224538,-1.36590148,3.77684683,-0.338386577,-0.858261545,0.270786697,-0.370305321,-21.031487,AGN,bll,3FGL J2356.0+4037,5960.4106,PowerLaw,NVSS J235612+403648,0,3FGL J2356.0+4037,0.904694557,0.095305443,0.844607486,0.155392514,0.83322503,0.16677497,0.873781588,0.126218412,224,AGN
-30.0844267,-27.9033704,2.1233728,-0.109278961,3.58774104,-0.0490287161,-0.773460246,-0.354462582,-0.606840283,-61.59291,AGN,bll,3FGL J2357.3-0150,1919.674,PowerLaw,PKS 2354-021,0,3FGL J2357.3-0150,0.886020921,0.113979079,0.848813432,0.151186568,0.834896606,0.165103394,0.866265402,0.133734598,186,AGN
-31.2139716,-27.633927,1.8025085,-1.02980059,3.78593438,-0.68363243,-0.377391242,-0.376902788,-0.342378241,-74.10297,AGN,bll,3FGL J2357.4-1716,3977.7612,PowerLaw,RBS 2066,0,3FGL J2357.4-1716,0.937457841,0.0625421594,0.881976979,0.118023021,0.854475374,0.145524626,0.903935263,0.0960647375,211,AGN
-26.9943305,-27.4830757,2.4554737,1.11363849,5.10112411,-0.228520215,-0.762778455,-0.781720742,-0.779942363,-62.11323,AGN,fsrq,3FGL J2357.8-5310,838.0266,PowerLaw,PKS 2355-534,0,3FGL J2357.8-5310,0.859848258,0.140151742,0.817003201,0.182996799,0.796738105,0.203261895,0.842926643,0.157073357,216,AGN
-27.0053971,-27.9416728,2.6171062,-1.47589107,4.25605672,-0.716669418,-0.829982895,-0.650259954,-0.0840553792,-68.46684,AGN,fsrq,3FGL J2358.0-4552,586.8715,PowerLaw,PKS 2355-461,0,3FGL J2358.0-4552,0.891092417,0.108907583,0.846834136,0.153165864,0.826817238,0.173182762,0.865769315,0.134230685,223,AGN
-25.7369156,-27.856711,2.7962751,1.15657989,4.22848217,-0.68399202,-0.88182269,-0.990783452,0.73442105,-69.06989,AGN,fsrq,3FGL J2358.2-1022,368.7887,PowerLaw,PKS 2355-106,0,3FGL J2358.2-1022,0.907531361,0.0924686395,0.857754828,0.142245172,0.841643799,0.158356201,0.888430061,0.111569939,214,AGN
-30.2268617,-27.6841766,2.2084725,-2.69220678,3.96751139,-0.564730124,-0.526131081,-0.982437272,0.893408851,-22.30802,AGN,fsrq,3FGL J2358.9+3926,2167.5835,PowerLaw,B2 2356+39,0,3FGL J2358.9+3926,0.934259886,0.0657401139,0.892704239,0.107295761,0.857379883,0.142620117,0.909806761,0.0901932392,229,AGN
-29.7513467,-27.713637,2.0215902,-0.528677016,3.7127674,-0.724770754,-0.475379905,-0.550384221,-0.389311823,-78.06986,AGN,bll,3FGL J2359.3-3038,2239.888,PowerLaw,H 2356-309,0,3FGL J2359.3-3038,0.882403815,0.117596185,0.847388239,0.152611761,0.828835015,0.171164985,0.861769447,0.138230553,210,AGN
-30.4345103,-27.9189423,2.0176828,-2.00063376,3.59161036,-0.780671087,-0.476813835,-0.542308967,-0.040143412,-76.61198,AGN,bll,3FGL J2359.5-2052,2371.264,PowerLaw,TXS 2356-210,0,3FGL J2359.5-2052,0.907821567,0.0921784331,0.843817668,0.156182332,0.818202002,0.181797998,0.887422873,0.112577127,209,AGN
-24.4033437,-27.8078815,2.3051133,1.48468604,4.87011826,-0.614417901,-0.821568611,-0.999952801,0.103439906,-40.047157,AGN,fsrq,3FGL J0001.4+2120,310.68167,LogParabola,TXS 2358+209,0,3FGL J0001.4+2120,0.909703823,0.0902961767,0.871527256,0.128472744,0.832657996,0.167342004,0.889349903,0.110650097,239,AGN
-26.1796451,-27.5013437,2.104655,1.42850684,5.59134483,-0.434592479,-0.640862385,-0.65984721,-0.887777809,-69.68921,AGN,fsrq,3FGL J0051.0-0649,724.93756,LogParabola,PKS 0048-071,0,3FGL J0051.0-0649,0.958358153,0.0416418466,0.903605296,0.0963947041,0.876311382,0.123688618,0.927640198,0.0723598015,216,AGN
-24.0736719,-26.9773518,2.0943375,1.6581496,7.30832831,-0.465251058,-0.619645374,-0.681723312,-0.690411446,-4.4141917,AGN,fsrq,3FGL J0102.8+5825,518.0679,LogParabola,TXS 0059+581,0,3FGL J0102.8+5825,0.900316086,0.0996839143,0.861323269,0.138676731,0.836269005,0.163730995,0.875595523,0.124404477,221,AGN
-23.0508992,-27.1009749,2.2600846,1.52689061,6.35536259,-0.582043109,-0.709799746,-0.668664742,-0.817793363,-60.99247,AGN,fsrq,3FGL J0108.7+0134,352.5838,LogParabola,4C +01.02,0,3FGL J0108.7+0134,0.902474031,0.0975259691,0.873518121,0.126481879,0.83780618,0.16219382,0.884760339,0.115239661,214,AGN
-22.9352421,-27.0705617,2.3087792,1.7370081,7.14131733,-0.621317541,-0.726534019,-0.847163478,-0.771482681,-1.2436273,AGN,fsrq,3FGL J0109.8+6132,320.5173,LogParabola,TXS 0106+612,0,3FGL J0109.8+6132,0.916287043,0.0837129574,0.84560363,0.15439637,0.814493643,0.185506357,0.883623097,0.116376903,218,AGN
-24.4292428,-26.6372229,1.9072558,1.5152963,6.19250297,-0.384521831,-0.52786749,-0.532239086,-0.615812538,-39.86327,AGN,BLL,3FGL J0112.1+2245,619.8017,LogParabola,S2 0109+22,0,3FGL J0112.1+2245,0.906300328,0.0936996724,0.855709996,0.144290004,0.839260071,0.160739929,0.880532155,0.119467845,228,AGN
-26.524045,-27.0193512,2.3479936,1.74984881,5.68542273,-0.585777069,-0.651196985,-0.652545643,-0.812330384,-81.74139,AGN,fsrq,3FGL J0118.8-2142,1182.527,LogParabola,PKS 0116-219,0,3FGL J0118.8-2142,0.896856522,0.103143478,0.84421426,0.15578574,0.813637485,0.186362515,0.872324427,0.127675573,210,AGN
-24.2236197,-27.0846371,2.146481,1.66101258,6.75347709,-0.527853642,-0.644826093,-0.624237791,-0.777803919,-14.29814,AGN,fsrq,3FGL J0137.0+4752,523.1264,LogParabola,OC 457,0,3FGL J0137.0+4752,0.895227183,0.104772817,0.841381679,0.158618321,0.822938128,0.177061872,0.873801329,0.126198671,213,AGN
-24.6113442,-27.0014879,2.063248,1.1578758,5.13990868,-0.509199606,-0.605412813,-0.588532007,-0.644603281,-34.296246,AGN,bll,3FGL J0144.6+2705,541.6454,LogParabola,TXS 0141+268,0,3FGL J0144.6+2705,0.852584454,0.147415546,0.831314959,0.168685041,0.801507784,0.198492216,0.844252188,0.155747812,195,AGN
-25.4722148,-27.2015533,2.046388,1.48520976,6.88163356,-0.31816955,-0.630317437,-0.633039872,-0.702515923,-29.636385,AGN,bll,3FGL J0203.6+3043,711.35565,LogParabola,NVSS J020344+304238,0,3FGL J0203.6+3043,0.913642059,0.086357941,0.855565402,0.144434598,0.836669605,0.163330395,0.885090396,0.114909604,206,AGN
-23.5484189,-27.210122,2.1697106,1.55735989,7.27536884,-0.576720058,-0.620530139,-0.716050653,-0.75834166,-61.767708,AGN,BCU,3FGL J0210.7-5101,385.0598,LogParabola,PKS 0208-512,0,3FGL J0210.7-5101,0.898280425,0.101719575,0.839380607,0.160619393,0.828315422,0.171684578,0.878790907,0.121209093,216,AGN
-24.8605949,-26.9225145,2.011121,1.52494155,6.3016943,-0.427526911,-0.631099895,-0.530194974,-0.693223442,-47.3637,AGN,BLL,3FGL J0211.2+1051,650.088,LogParabola,MG1 J021114+1051,0,3FGL J0211.2+1051,0.88261811,0.11738189,0.848167252,0.151832748,0.824463333,0.175536667,0.872249379,0.127750621,205,AGN
-25.4311951,-26.6785352,2.7263994,2.24140147,3.62915326,0.377290562,-0.728688782,-0.96454191,-0.712321876,0.9379606,AGN,bcu,3FGL J0217.3+6209,860.45074,LogParabola,TXS 0213+619,16,3FGL J0217.3+6209,0.895316027,0.104683973,0.853399042,0.146600958,0.822227509,0.177772491,0.869305779,0.130694221,200,AGN
-24.5374209,-26.0416486,1.8797827,1.03358953,6.78563675,-0.363172011,-0.519811932,-0.443450098,-0.488487875,-16.766998,AGN,BLL,3FGL J0222.6+4301,914.4979,LogParabola,3C 66A,0,3FGL J0222.6+4301,0.92018763,0.0798123697,0.872627642,0.127372358,0.852098465,0.147901535,0.899132793,0.100867207,218,AGN
-27.0503914,-26.8879458,2.77602,1.53455724,3.93251489,-0.410276494,-0.693396933,-0.842593708,-0.611934817,2.1842754,AGN,bcu,3FGL J0223.5+6313,1153.4891,LogParabola,TXS 0219+628,1,3FGL J0223.5+6313,0.924616947,0.0753830534,0.858507003,0.141492997,0.834064005,0.165935995,0.890209618,0.109790382,203,AGN
-22.3078026,-26.9805744,2.1620982,2.1338922,8.20343033,-0.53172815,-0.706876231,-0.690130313,-0.835627265,-28.521528,AGN,FSRQ,3FGL J0237.9+2848,326.38458,LogParabola,4C +28.07,0,3FGL J0237.9+2848,0.912911464,0.0870885362,0.849716057,0.150283943,0.833905906,0.166094094,0.885167715,0.114832285,204,AGN
-23.4889229,-26.6469553,2.0574684,1.4812222,8.65111148,-0.467326058,-0.618095332,-0.563243013,-0.708352534,-39.107906,AGN,BLL,3FGL J0238.6+1636,473.2966,LogParabola,AO 0235+164,0,3FGL J0238.6+1636,0.931637178,0.0683628222,0.877971312,0.122028688,0.850536205,0.149463795,0.897527162,0.102472838,210,AGN
-22.9772054,-27.2753207,2.2705967,1.52474457,6.60295824,-0.57542388,-0.685604551,-0.757705986,-0.809251171,-60.10464,AGN,fsrq,3FGL J0245.9-4651,322.09976,LogParabola,PKS 0244-470,0,3FGL J0245.9-4651,0.906417583,0.0935824171,0.862481481,0.137518519,0.82783787,0.17216213,0.886187411,0.113812589,207,AGN
-23.3663764,-27.1332031,2.1528223,1.54104564,7.20522871,-0.523924366,-0.644984745,-0.714863931,-0.721116994,-62.09082,AGN,fsrq,3FGL J0252.8-2218,373.7373,LogParabola,PKS 0250-225,0,3FGL J0252.8-2218,0.912700725,0.0872992752,0.861921792,0.138078208,0.837177747,0.162822253,0.887015181,0.112984819,221,AGN
-25.5841207,-27.1770734,2.0919607,1.42900841,6.50839895,-0.50568691,-0.573950927,-0.706849681,-0.626606219,-39.715294,AGN,fsrq,3FGL J0309.0+1029,716.41235,LogParabola,PKS 0306+102,0,3FGL J0309.0+1029,0.895501904,0.104498096,0.835238727,0.164761273,0.811993586,0.188006414,0.867857305,0.132142695,214,AGN
-23.2305987,-26.2619808,1.9846979,1.6314618,6.43326935,-0.470121951,-0.56706154,-0.542106318,-0.649012626,-13.256111,AGN,RDG,3FGL J0319.8+4130,554.57623,LogParabola,NGC 1275,0,3FGL J0319.8+4130,0.899212949,0.100787051,0.851581172,0.148418828,0.82771571,0.17228429,0.881151177,0.118848823,207,AGN
-23.0420812,-27.4474071,2.43792,1.38252908,5.18232464,-0.68239724,-0.869799627,-0.857501527,-0.66131261,-18.6948,AGN,nlsy1,3FGL J0325.2+3410,240.95148,LogParabola,1H 0323+342,0,3FGL J0325.2+3410,0.924619856,0.0753801444,0.859024057,0.140975943,0.840371323,0.159628677,0.894744299,0.105255701,184,AGN
-23.5562643,-27.322075,2.4347787,1.33396327,5.56472115,-0.646477441,-0.78725311,-0.750842409,-0.999908218,-28.024559,AGN,fsrq,3FGL J0325.5+2223,313.8629,LogParabola,TXS 0322+222,0,3FGL J0325.5+2223,0.917600421,0.0823995789,0.87201119,0.12798881,0.8497234,0.1502766,0.895692382,0.104307618,215,AGN
-24.464694,-27.104519,2.004648,1.4399405,6.01300158,-0.447529736,-0.607410211,-0.604019643,-0.631204238,-54.05846,AGN,bll,3FGL J0334.3-4008,507.51984,LogParabola,PKS 0332-403,0,3FGL J0334.3-4008,0.89020155,0.10979845,0.851510223,0.148489777,0.836001051,0.163998949,0.875522324,0.124477676,224,AGN
-23.4219436,-27.255611,2.2525651,1.5024641,6.54829131,-0.570559496,-0.69505534,-0.712364459,-0.945557659,-42.449394,AGN,fsrq,3FGL J0339.5-0146,344.98178,LogParabola,PKS 0336-01,0,3FGL J0339.5-0146,0.921480656,0.0785193444,0.881771044,0.118228956,0.847074058,0.152925942,0.902511767,0.0974882327,227,AGN
-24.3027344,-27.6220546,2.2044783,1.72857186,6.23161757,-0.514935913,-0.75292664,-0.873329542,-0.999224148,-49.024826,AGN,fsrq,3FGL J0349.9-2102,385.483,LogParabola,PKS 0347-211,0,3FGL J0349.9-2102,0.895412531,0.104587469,0.851483737,0.148516263,0.829053111,0.170946889,0.884082942,0.115917058,208,AGN
-22.1640937,-27.2433447,2.2728863,2.31938655,7.81863069,-0.582210418,-0.75400915,-0.822298919,-0.930681824,-48.4669,AGN,FSRQ,3FGL J0403.9-3604,289.46152,LogParabola,PKS 0402-362,0,3FGL J0403.9-3604,0.883341609,0.116658391,0.836624964,0.163375036,0.827598902,0.172401098,0.86337833,0.13662167,204,AGN
-24.01993,-26.933345,2.2044618,1.3192695,6.28638059,-0.557614084,-0.670810685,-0.652074992,-0.680072566,-33.126644,AGN,FSRQ,3FGL J0423.2-0119,506.56357,LogParabola,PKS 0420-01,0,3FGL J0423.2-0119,0.913426423,0.0865735766,0.85319585,0.14680415,0.847282302,0.152717698,0.889229166,0.110770834,214,AGN
-23.8785834,-26.2021702,1.9498187,1.59983859,7.99008418,-0.438689512,-0.539449705,-0.498794083,-0.641880607,-43.617825,AGN,bll,3FGL J0428.6-3756,719.9757,LogParabola,PKS 0426-380,0,3FGL J0428.6-3756,0.921849667,0.0781503328,0.868132263,0.131867737,0.848295105,0.151704895,0.902305687,0.097694313,206,AGN
-22.8682422,-27.2286697,2.233381,1.8438585,5.77416433,-0.571086802,-0.791654187,-0.761179719,-0.839100343,-20.760412,AGN,fsrq,3FGL J0449.0+1121,294.6679,LogParabola,PKS 0446+11,0,3FGL J0449.0+1121,0.914334533,0.0856654667,0.854867327,0.145132673,0.838772025,0.161227975,0.893078769,0.106921231,213,AGN
-22.223783,-26.6395667,2.038745,2.19869516,8.4043842,-0.477588279,-0.634985625,-0.659303724,-0.795908508,-34.895226,AGN,FSRQ,3FGL J0457.0-2324,364.81412,LogParabola,PKS 0454-234,0,3FGL J0457.0-2324,0.895254126,0.104745874,0.849282368,0.150717632,0.835118441,0.164881559,0.872119959,0.127880041,213,AGN
-25.926429,-26.9569,2.4631412,1.71120249,6.48768076,-0.554418115,-0.695332777,-0.798502224,-0.75774303,-20.860706,AGN,fsrq,3FGL J0505.3+0459,934.2367,LogParabola,PKS 0502+049,0,3FGL J0505.3+0459,0.92073078,0.0792692198,0.877909018,0.122090982,0.854297784,0.145702216,0.895699126,0.104300874,210,AGN
-26.8990926,-27.0079808,2.7853086,1.60946099,3.93882008,-0.438048302,-0.698168204,-0.757693172,-0.999968579,-15.843969,AGN,bcu,3FGL J0519.5+0852,1041.919,LogParabola,TXS 0516+087,1,3FGL J0519.5+0852,0.928872427,0.0711275733,0.867227256,0.132772744,0.840525418,0.159474582,0.901925067,0.0980749332,218,AGN
-22.8878877,-27.1426839,2.341233,1.02205804,6.52041175,-0.582991522,-0.725678067,-0.723311306,-0.640374801,-32.718346,AGN,BCU,3FGL J0522.9-3628,321.474,LogParabola,PKS 0521-36,0,3FGL J0522.9-3628,0.921975014,0.0780249861,0.881082224,0.118917776,0.858541955,0.141458045,0.897338153,0.102661847,206,AGN
-23.08109,-27.0305604,2.2459385,1.86216295,6.23308789,-0.59302741,-0.737274838,-0.778602639,-0.923984868,-11.034267,AGN,FSRQ,3FGL J0530.8+1330,340.55237,LogParabola,PKS 0528+134,0,3FGL J0530.8+1330,0.889594708,0.110405292,0.841219568,0.158780432,0.813257541,0.186742459,0.86686839,0.13313161,191,AGN
-24.8700695,-26.6428962,2.0313282,1.41610071,7.75702189,-0.423507439,-0.580960615,-0.538524522,-0.676192569,-32.80546,AGN,BCU,3FGL J0532.0-4827,791.88806,LogParabola,PMN J0531-4827,0,3FGL J0532.0-4827,0.911180954,0.0888190463,0.853976578,0.146023422,0.830733184,0.169266816,0.881614249,0.118385751,228,AGN
-23.7726211,-26.8694832,2.2030172,1.50000512,6.69783948,-0.542775297,-0.67776485,-0.63126512,-0.756660772,-13.726471,AGN,FSRQ,3FGL J0532.7+0732,470.26242,LogParabola,OG 050,0,3FGL J0532.7+0732,0.861516685,0.138483315,0.800633134,0.199366866,0.784915958,0.215084042,0.84583555,0.15416445,189,AGN
-22.4242573,-26.0490247,1.9323838,1.60143046,7.91330435,-0.432628184,-0.556296805,-0.542543807,-0.60949957,-31.090015,AGN,BLL,3FGL J0538.8-4405,449.85468,LogParabola,PKS 0537-441,0,3FGL J0538.8-4405,0.899661247,0.100338753,0.859371177,0.140628823,0.831252569,0.168747431,0.885781842,0.114218158,202,AGN
-24.5380583,-27.3669016,2.15232,1.63370839,6.39122667,-0.455874368,-0.691566059,-0.673485211,-0.740009484,-29.623981,AGN,fsrq,3FGL J0601.2-7036,500.91437,LogParabola,PKS 0601-70,0,3FGL J0601.2-7036,0.91419557,0.0858044296,0.861778882,0.138221118,0.840998556,0.159001444,0.898666938,0.101333062,200,AGN
-23.6847636,-27.3766506,2.2470074,1.47393489,5.57739072,-0.570031935,-0.740468737,-0.834116041,-0.759253727,-16.388102,AGN,fsrq,3FGL J0608.1-1522,320.60306,LogParabola,PMN J0608-1520,64,3FGL J0608.1-1522,0.93070073,0.0692992701,0.882706539,0.117293461,0.861654524,0.138345476,0.906143578,0.0938564223,202,AGN
-24.0132685,-26.7426522,2.0951297,1.08934404,8.07157405,-0.485104602,-0.62595105,-0.562722034,-0.649120483,9.156562,AGN,BCU,3FGL J0622.9+3326,507.6307,LogParabola,B2 0619+33,0,3FGL J0622.9+3326,0.883550794,0.116449206,0.828015036,0.171984964,0.812357454,0.187642546,0.866105851,0.133894149,211,AGN
-25.6683066,-26.6164377,2.3637207,1.61011574,5.21297149,-0.484339132,-0.647873349,-0.765191886,-0.999941595,2.2783487,AGN,fsrq,3FGL J0643.2+0859,818.99414,LogParabola,PMN J0643+0857,4,3FGL J0643.2+0859,0.900703299,0.0992967013,0.874069918,0.125930082,0.85210488,0.14789512,0.884688033,0.115311967,211,AGN
-28.7387066,-28.4654265,2.1886067,1.39888657,3.89127893,0.99023142,-0.419286145,-0.776793693,-0.999861904,-22.594234,AGN,bcu,3FGL J0646.4-5452,1642.7186,LogParabola,PMN J0646-5451,2052,3FGL J0646.4-5452,0.938227979,0.0617720209,0.89416675,0.10583325,0.867991797,0.132008203,0.905933317,0.0940666834,207,AGN
-26.4895013,-27.4740626,1.940565,1.40934399,5.52757531,-0.334609375,-0.52483402,-0.575847904,-0.71857394,21.115099,AGN,fsrq,3FGL J0654.4+5042,862.94965,LogParabola,GB6 J0654+5042,0,3FGL J0654.4+5042,0.916987203,0.0830127967,0.87105071,0.12894929,0.847353343,0.152646657,0.88918505,0.11081495,204,AGN
-25.3989585,-26.8278764,2.2609017,1.73619771,5.24023624,-0.476875654,-0.713407717,-0.666232628,-0.909631223,-0.48351276,AGN,fsrq,3FGL J0656.2-0323,757.5277,LogParabola,TXS 0653-033,0,3FGL J0656.2-0323,0.895747059,0.104252941,0.85895224,0.14104776,0.841581176,0.158418824,0.875212055,0.124787945,202,AGN
-24.9664755,-27.3812598,2.269024,1.41195877,6.11710772,-0.570856971,-0.633902905,-0.795565433,-0.999944368,-17.732328,AGN,fsrq,3FGL J0701.4-4634,499.53226,LogParabola,PKS 0700-465,0,3FGL J0701.4-4634,0.896489904,0.103510096,0.864681645,0.135318355,0.842399724,0.157600276,0.878240164,0.121759836,200,AGN
-24.8015985,-27.2401199,2.1315968,1.44193964,6.59085131,-0.438065785,-0.667644739,-0.671756715,-0.775816946,13.593086,AGN,fsrq,3FGL J0713.9+1933,535.4706,LogParabola,MG2 J071354+1934,64,3FGL J0713.9+1933,0.924939515,0.0750604853,0.880842053,0.119157947,0.840214633,0.159785367,0.898641374,0.101358626,200,AGN
-24.2588381,-26.9577223,1.9952662,1.62280839,6.6027276,-0.472497413,-0.574814278,-0.613181516,-0.670157714,19.85402,AGN,fsrq,3FGL J0719.3+3307,532.6075,LogParabola,B2 0716+33,0,3FGL J0719.3+3307,0.872184652,0.127815348,0.83214451,0.16785549,0.803628378,0.196371622,0.846422491,0.153577509,229,AGN
-22.8014121,-26.3448443,1.9477677,1.40843787,7.50551521,-0.458540384,-0.548183847,-0.522887697,-0.614150582,28.023354,AGN,BLL,3FGL J0721.9+7120,440.44247,LogParabola,S5 0716+71,0,3FGL J0721.9+7120,0.866910319,0.133089681,0.828035171,0.171964829,0.797351441,0.202648559,0.853816968,0.146183032,222,AGN
-23.5059561,-26.89977,2.0947242,1.5304328,7.80572867,-0.53665547,-0.621131205,-0.635838305,-0.678447893,13.916228,AGN,FSRQ,3FGL J0725.2+1425,427.18982,LogParabola,4C +14.23,0,3FGL J0725.2+1425,0.921108393,0.0788916066,0.863504944,0.136495056,0.839702646,0.160297354,0.890952347,0.109047653,206,AGN
-22.1921375,-26.4225112,2.176237,1.53551771,7.10680702,-0.543144354,-0.649366775,-0.653257771,-0.707414218,3.1366432,AGN,fsrq,3FGL J0730.2-1141,366.94724,LogParabola,PKS 0727-11,0,3FGL J0730.2-1141,0.896735475,0.103264525,0.84769479,0.15230521,0.819948399,0.180051601,0.870700489,0.129299511,199,AGN
-25.7010285,-27.4253067,2.353876,1.6789095,4.6507256,-0.378445091,-0.709812941,-0.968486935,-0.999747957,-12.89898,AGN,bcu,3FGL J0732.2-4638,600.7349,LogParabola,PKS 0731-465,0,3FGL J0732.2-4638,0.902367156,0.0976328438,0.856346087,0.143653913,0.835911618,0.164088382,0.879176782,0.120823218,222,AGN
-23.3127308,-27.3309904,2.2453916,1.6887553,5.62426249,-0.560619212,-0.76131797,-0.736425365,-0.89925056,11.407635,AGN,fsrq,3FGL J0739.4+0137,327.0614,LogParabola,PKS 0736+01,0,3FGL J0739.4+0137,0.906186716,0.0938132837,0.851203764,0.148796236,0.822842654,0.177157346,0.877283194,0.122716806,202,AGN
-24.0645907,-27.2021762,2.1306543,1.48423594,7.69552636,-0.532023735,-0.623570107,-0.644427724,-0.760389406,29.08808,AGN,fsrq,3FGL J0742.6+5444,458.1592,LogParabola,GB6 J0742+5444,0,3FGL J0742.6+5444,0.906544402,0.0934555978,0.852914124,0.147085876,0.820185484,0.179814516,0.879407427,0.120592573,214,AGN
-24.0911459,-26.6592813,1.958395,1.78334769,7.66739529,-0.456499504,-0.559215561,-0.5768951,-0.698301536,13.169774,AGN,fsrq,3FGL J0808.2-0751,585.30835,LogParabola,PKS 0805-07,0,3FGL J0808.2-0751,0.907375605,0.0926243951,0.866348636,0.133651364,0.85251656,0.14748344,0.886924243,0.113075757,232,AGN
-24.6864845,-26.8524658,2.0061176,1.42940663,5.40142462,-0.486339799,-0.546745956,-0.549249693,-0.71628725,33.401154,AGN,bll,3FGL J0818.2+4223,634.4484,LogParabola,S4 0814+42,0,3FGL J0818.2+4223,0.897245425,0.102754575,0.861004434,0.138995566,0.830465513,0.169534487,0.873797668,0.126202332,232,AGN
-24.6817262,-27.225328,2.0969033,1.41417676,6.04192075,-0.413959499,-0.657905355,-0.631161988,-0.726973913,24.369425,AGN,bll,3FGL J0831.9+0430,524.2345,LogParabola,PKS 0829+046,0,3FGL J0831.9+0430,0.891976205,0.108023795,0.826927431,0.173072569,0.802944141,0.197055859,0.866547382,0.133452618,211,AGN
-22.382294,-27.5035229,2.6161928,1.73638717,7.27676993,-0.706433897,-0.859329133,-0.867988424,-0.867971529,34.431812,AGN,FSRQ,3FGL J0841.4+7053,236.23915,LogParabola,S5 0836+71,0,3FGL J0841.4+7053,0.890776641,0.109223359,0.85508201,0.14491799,0.836574866,0.163425134,0.876892376,0.123107624,189,AGN
-24.9686744,-27.1537601,2.07563,1.42296632,6.81601437,-0.471418796,-0.58605744,-0.647607014,-0.776931549,19.52884,AGN,fsrq,3FGL J0850.2-1214,591.8488,LogParabola,PMN J0850-1213,0,3FGL J0850.2-1214,0.905865008,0.0941349916,0.861756097,0.138243903,0.826772036,0.173227964,0.886463167,0.113536833,218,AGN
