Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,CLASS2,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J0140.5-4730,280.91638,-67.46981,-23.11661649213191,2.8653383,0.13779512,-0.11463478,1.6899593,-0.6277197,-0.8509598,8.1229047E-4,-0.5180796,-0.7500977,-0.9998597,0.5184178,1.7591493448850613,6.142502286760669,PowerLaw,0.048151884,0.2173876,,,,0.0,0.0,4,0.9953494915928087,0.004650508407190902,0.9909323803666122,0.009067619633388835,0.9965952900259754,0.0034047099740253926,0.9850291179752236,0.014970882024775367,0.0,0.0,0.0,0.0
4FGL J0142.5+6650,127.93481,4.459727,-21.576457433067198,2.569033,0.30122668,0.5064655,3.4151874,-0.78020245,0.013785608,0.09466242,-0.6697796,-0.833776,-0.9524619,-0.9931345,1.1177449972044917,7.028997037465886,LogParabola,0.2630764,6.807821,,,,0.0,0.0,9,0.7604103646364518,0.23958963536354896,0.100748675729093,0.8992513242709075,0.026584599119289367,0.9734154008807105,0.260485228877728,0.7395147711222724,0.016,0.981,1.0,1.0
4FGL J0144.3+5959,129.50565,-2.1973364,-21.92268352672218,2.6243238,0.18116315,0.06326261,0.63419175,0.9999999,-0.55668896,0.0033476532,-0.7387664,-0.79999906,-0.6693385,-0.9998638,1.5939137134384038,6.873415148386159,PowerLaw,0.10859622,0.36957064,,,,0.0,0.0,9,0.9983539445659779,0.0016460554340231406,0.9437515121967633,0.056248487803236734,0.8648756766542277,0.13512432334577257,0.9753557073722021,0.024644292627797368,0.0,0.001,0.0,0.0
4FGL J0150.4+4848,132.83994,-12.919026,-22.56780764613329,2.098816,0.4097392,0.9999538,3.2805753,0.9998983,-0.8270344,0.0018786913,-0.50877696,0.13861662,-0.9750211,-0.99718904,1.323271224105543,8.314542568301393,LogParabola,,0.02801396,3FGL J0149.6+4846,,,0.0,0.0,2052,0.6355031609083401,0.3644968390916602,0.2517335483608804,0.7482664516391183,0.07606007345403011,0.9239399265459697,0.6882887344743086,0.31171126552569234,0.101,0.906,1.0,0.003
4FGL J0153.3+5416,131.96814,-7.508969,-22.52206055493081,1.9180267,0.22563702,0.051203556,0.5265455,-0.80462694,-0.06347771,4.958211E-4,-0.8316336,-0.11881941,-0.58899593,-0.30379006,2.5835853362272765,8.641410345887728,PowerLaw,0.10362572,0.2575326,,,,0.0,0.0,0,0.9997463291850677,0.00025367081493195536,0.9970302163035527,0.0029697836964466965,0.9969564739808742,0.0030435260191271967,0.9972396270163963,0.002760372983603777,0.0,0.0,0.0,0.0
4FGL J0154.6+0051,153.99019,-58.14662,-23.12092381437861,1.72663,0.88729006,0.6500934,2.2303529,-0.15189664,-0.99992436,0.0018754083,0.99710166,-0.5419926,-0.02954485,-0.9995968,1.6091122750083673,8.868374291794677,PowerLaw,0.62647426,0.07865392,,agn,SDSS J01547+0050,0.31,0.0,0,0.997658212397253,0.0023417876027464423,0.9982814224756599,0.0017185775243414888,0.9997087936385551,0.00029120636144405136,0.9834041905877683,0.016595809412232286,0.0,0.0,0.0,0.0
4FGL J0156.3-2420,205.71896,-75.13678,-22.22018061390237,1.863597,0.14531232,0.122865185,1.8109763,-0.99997455,0.99966604,8.0385053E-4,-0.0824855,-0.66202134,-0.30320153,-0.35854203,3.610139411448603,7.975659394468247,PowerLaw,0.079004616,0.20808989,3FGL J0156.5-2423,,,0.0,0.0,0,0.9997578087675552,0.0002421912324454388,0.9984849495334862,0.001515050466512929,0.9999759307549612,2.406924503987817e-05,0.9895169766732285,0.010483023326771198,0.0,0.0,0.0,0.0
4FGL J0158.4+1230,147.38742,-47.16051,-22.997944839736977,2.9552162,0.3023056,0.4861366,2.107694,-0.42342302,-0.75302076,0.025382284,-0.997119,-0.99978536,0.99996126,-0.9997659,1.7798231363773958,5.654233377570024,PowerLaw,0.3023165,0.81734085,,agn,CRATES J015855+130705,0.3,0.0,262,0.9993636626909234,0.0006363373090775528,0.9976474291560314,0.002352570843969773,0.999988199667284,1.1800332716783958e-05,0.9209206098775118,0.07907939012248896,0.0,0.0,0.0,0.0
4FGL J0159.0+3313,138.85968,-27.553938,-22.32780634171616,2.021613,0.16302508,0.055568516,0.8242024,0.8519521,-0.37766007,9.798636E-4,-0.57466334,-0.6442524,-0.0063022776,-0.999996,3.138431692335169,8.017595959323424,PowerLaw,0.07377131,0.25853962,,,,0.0,0.0,0,0.9998705964520359,0.00012940354796301827,0.998839261342953,0.0011607386570475805,0.9999188430495418,8.115695045738555e-05,0.9982776004839338,0.00172239951606632,0.0,0.0,0.0,0.0
4FGL J0202.4+2943,140.86646,-30.656414,-22.290440864059722,2.1965,0.14199749,-0.033239007,0.54810256,-0.23318046,-0.6716214,4.3235772E-4,-0.64516973,-0.6020524,-0.62282443,-0.0987261,1.7174636544990645,7.728516038899442,PowerLaw,0.05237976,0.19557993,,,,0.0,0.0,0,0.9993026745508082,0.0006973254491933952,0.9951346832450157,0.004865316754984115,0.991749711677447,0.008250288322551784,0.9968496872042223,0.003150312795778539,0.0,0.0,0.0,0.0
4FGL J0204.7+6656,130.0389,5.082897,-21.04643542124607,2.5340078,0.14929028,0.29989386,4.126601,0.92228496,-0.44919533,0.0037594899,-0.644367,-0.7128648,-0.9999337,-0.9122258,1.7618364663618378,7.033350034660322,LogParabola,0.10406268,0.3741972,,,,0.0,0.0,0,0.1399636270372449,0.8600363729627557,0.01725346569006856,0.9827465343099313,0.03082545166147257,0.9691745483385272,0.17161830284626936,0.8283816971537301,1.0,1.0,1.0,1.0
4FGL J0209.8+2626,143.97766,-33.213352,-22.462557238736537,2.2450566,0.22600193,0.08180269,0.5228105,-0.48427042,-0.5976034,0.0026060608,-0.6384753,-0.55502325,-0.66387326,-0.9998468,1.966083807031227,7.436872860145143,PowerLaw,0.13728482,0.42693865,,,,0.0,0.0,0,0.9994087822911866,0.0005912177088147186,0.9952079200757655,0.004792079924234899,0.9945333708847559,0.005466629115245398,0.9926928907065775,0.007307109293422375,0.0,0.0,0.0,0.0
4FGL J0211.5+6219,132.09172,0.885798,-21.491816077346666,2.6623602,0.17937708,0.09220082,1.1134979,0.3009014,-0.20461446,0.0026760853,-0.8036332,-0.54678786,-0.9112884,-0.9987016,1.9795024194700748,7.0954573348950465,PowerLaw,0.09313692,0.33538526,,,,0.0,0.0,4,0.912929523523941,0.08707047647605907,0.7657471244434727,0.23425287555652657,0.4771688614058389,0.5228311385941611,0.8738239201173265,0.1261760798826728,0.0,0.079,0.734,0.0
4FGL J0212.1+5321,134.92581,-7.630409,-19.743616920503495,2.2148967,0.055856057,0.37051806,11.080697,-0.44509444,-0.0863497,0.0013856454,-0.4521677,-0.67736125,-0.9361664,-0.999579,1.1742170332053314,6.940778558422979,LogParabola,0.046264093,0.14145896,3FGL J0212.1+5320,,,0.0,0.0,0,0.0009067590840182923,0.9990932409159822,0.0017484099111543317,0.9982515900888459,0.00019631597968398616,0.9998036840203167,0.007890038507831298,0.9921099614921683,1.0,1.0,1.0,1.0
4FGL J0215.0-5330,278.26434,-59.439705,-23.169321335284817,2.0064764,0.5275361,0.35460654,1.0340322,-0.8756417,-0.80823356,0.004160896,-0.4252863,-0.15834582,-0.45488584,-0.9999123,2.328940739522558,8.280667167934286,PowerLaw,0.3445032,1.1458097,,,,0.0,0.0,0,0.9998004964141294,0.00019950358587051933,0.9980932095660041,0.001906790433996381,0.9997015898786995,0.00029841012129983843,0.9901756589687729,0.009824341031226886,0.0,0.0,0.0,0.0
4FGL J0222.7+5016,137.51425,-9.997538,-22.6446828528454,1.9020914,0.33643404,0.14702345,0.82268775,0.99999017,-0.85622424,0.0011852559,-0.232113,-0.6299847,0.064650804,-0.7681271,2.464717099196949,8.610996290690442,PowerLaw,0.15102573,0.50944346,,unk,ERC353 G137.53-09.97,0.93,0.0,0,0.998618077923999,0.0013819220760016952,0.9984235293137761,0.0015764706862243568,0.9998209940152684,0.00017900598473259195,0.9811949953107525,0.018805004689247118,0.0,0.0,0.0,0.0
4FGL J0224.8+2937,146.1344,-28.999453,-22.880129414524927,2.8368835,0.19315235,0.012786744,0.13873585,-0.20835866,-0.91313195,0.0039019994,-0.49294123,-0.75799966,-0.99997354,-0.9456715,1.8727616263619644,6.085814561555593,PowerLaw,0.091763854,0.31641743,,,,0.0,0.0,4,0.9987981595941833,0.0012018404058164532,0.99189503785891,0.008104962141089453,0.9906915338872552,0.009308466112744348,0.979016031038518,0.020983968961482215,0.0,0.0,0.0,0.0
4FGL J0225.5-5530,278.4642,-56.925102,-22.50214588937509,2.4725177,0.1331438,-0.0946596,1.5791787,-0.70343834,-0.92211145,0.005064464,-0.29648504,-0.5292427,-0.59666044,-0.99990255,1.9351621105425618,7.677493617465034,PowerLaw,0.040827934,1.9830775,,,,0.0,0.0,0,0.9998936631945354,0.00010633680546381059,0.99630183267303,0.003698167326968218,0.9955700429662364,0.0044299570337641295,0.959320062113945,0.04067993788605489,0.0,0.0,0.0,0.0
4FGL J0226.9+7744,128.05937,15.830147,-22.699344577854777,1.9986678,0.23975381,0.1295983,1.2087916,-0.97365284,0.99929017,0.0013169784,0.5516809,-0.709451,-0.3486303,-0.70027095,1.9896772175192654,8.517855671927558,PowerLaw,0.13295363,0.42085096,,,,0.0,0.0,0,0.9971482226576314,0.002851777342367809,0.9969263026033314,0.0030736973966681786,0.9980713465960284,0.0019286534039734,0.9792128200690278,0.02078717993097283,0.0,0.0,0.0,0.0
4FGL J0230.3+1713,154.16728,-39.57315,-21.97785873904159,2.503713,0.19267654,0.11410546,0.93327445,-0.06825986,-0.46793306,0.0034865935,-0.7777019,-0.58671105,-0.9999739,0.9836957,2.0909833972920095,6.995486996464247,PowerLaw,0.13590579,0.3994895,,,,0.0,0.0,0,0.9990932948277852,0.0009067051722148891,0.9913554514712134,0.008644548528785403,0.9525230952630669,0.04747690473693285,0.9862988975068702,0.013701102493130002,0.0,0.0,0.0,0.0
4FGL J0231.0+3505,145.00188,-23.465021,-23.257225704799268,1.6851197,0.56078464,0.9910717,2.6112323,0.99983525,-0.89550066,9.7071065E-4,-0.999908,0.9997371,-0.32627967,-0.67084485,2.1519102779565755,9.077944334591912,PowerLaw,0.15063961,0.06961679,,,,0.0,0.0,256,0.9981644124129255,0.0018355875870749798,0.9951469542181063,0.004853045781892723,0.9865562086707133,0.013443791329286818,0.9748268631299793,0.02517313687002212,0.0,0.0,0.0,0.0
4FGL J0235.3+5650,136.81866,-3.1947489,-21.143342489790555,2.6387558,0.1517038,0.40222147,4.063979,-0.14192066,-0.2007072,0.0046690493,-0.74427396,-0.83127666,-0.8923203,-0.99793303,2.273243694372345,6.724213257724323,LogParabola,0.14375019,0.33946764,3FGL J0235.7+5647,,,0.0,0.0,0,0.500737382307414,0.499262617692586,0.257243993941392,0.7427560060586081,0.14284618006457442,0.8571538199354254,0.2766550168664387,0.723344983133561,0.494,0.904,1.0,1.0
4FGL J0237.8+5238,138.82658,-6.920497,-20.470706554202554,2.223028,0.13521756,0.5178352,6.919236,-0.19924258,-0.37286356,0.002140647,-0.269704,-0.5847505,-0.98114526,-0.9989447,1.8482663731356095,7.371545645827809,LogParabola,0.11481656,0.2681321,3FGL J0238.0+5237,,,0.0,0.0,0,0.001742756038635452,0.9982572439613642,0.006715922012614567,0.9932840779873847,0.010118020095147602,0.9898819799048527,0.009636833667451038,0.9903631663325491,1.0,1.0,1.0,1.0
4FGL J0239.1+6634,133.35677,5.912753,-21.89339153879285,2.5409133,0.273158,0.2231466,2.0699286,0.99700594,0.94532645,0.0041199094,-0.8109958,-0.60603744,-0.98293746,-0.99960876,0.44320649572857934,7.464799592079719,PowerLaw,0.13808379,0.42363277,,agn,2MASS J02402251+6630055,0.29,0.0,16,0.9453269238383102,0.054673076161689746,0.0840336708160058,0.9159663291839939,0.00976789302359467,0.9902321069764055,0.8699270160505073,0.13007298394949263,0.0,0.98,1.0,0.0
4FGL J0240.2-0248,174.55476,-54.390606,-22.502837275819882,2.5547237,0.1416173,-0.009585007,0.11904047,-0.15136681,-0.7801561,0.001353321,-0.7407288,-0.775016,-0.12171412,-0.9999996,2.687249731155899,6.661843615163731,PowerLaw,0.07082656,0.1971976,3FGL J0240.0-0253,agn,2MASS J02402441-0253337,0.57,0.0,0,0.9999241820705151,7.581792948476786e-05,0.9986252073221966,0.001374792677802654,0.9999515228799547,4.847712004513862e-05,0.9977409496174969,0.002259050382503843,0.0,0.0,0.0,0.0
4FGL J0245.0+4755,141.86679,-10.73122,-22.578326655920357,2.4183786,0.24357596,0.13862322,0.8121866,-0.99784523,0.96291184,0.0029765791,-0.5823744,-0.7631915,-0.56532353,-0.9999911,2.2522121224343703,7.21251664145822,PowerLaw,0.18930508,0.41690543,3FGL J0244.4+4745,,,0.0,0.0,0,0.9954810602619338,0.004518939738066433,0.9774089868536777,0.022591013146322253,0.9932899177312692,0.006710082268731633,0.933759214221026,0.06624078577897508,0.0,0.0,0.0,0.0
4FGL J0246.0-4838,264.79352,-59.122177,-23.062070976239745,2.4489474,0.50514865,0.44653854,1.1978357,-0.82260805,-0.6961459,0.008050426,-0.49561316,-0.66698444,-0.99999934,0.9947189,2.20037795761073,7.212801272207036,PowerLaw,0.34560296,1.0706692,,,,0.0,0.0,0,0.9978814872601772,0.0021185127398228257,0.993792582274972,0.00620741772502806,0.9938714216796638,0.006128578320336801,0.9589189034838864,0.04108109651611311,0.0,0.0,0.0,0.0
4FGL J0251.1-1830,201.90068,-61.187057,-22.673722664424,1.6237446,0.3006073,0.5034518,3.6969025,0.30631596,0.0729381,0.0015110536,0.28433666,0.24762112,-0.34700093,-0.65106136,1.6211577161481832,8.773807727058644,LogParabola,0.23109514,0.05409047,3FGL J0251.1-1829,,,0.0,0.0,0,0.9981433177621748,0.0018566822378252043,0.9953684261590089,0.0046315738409914205,0.9966148919446083,0.0033851080553925625,0.9439856685809713,0.05601433141902813,0.0,0.0,0.0,0.0
4FGL J0252.0-3657,241.66917,-62.75466,-23.021827523994496,1.9457521,1.2139058,0.8501078,2.028907,-0.99999094,0.99985284,0.002179714,-0.66875607,0.0938463,-0.8095272,-0.9999948,2.839841357274157,8.094611079694067,PowerLaw,0.7247968,0.13014,,,,0.0,0.0,0,0.9989327205915292,0.0010672794084714025,0.991823711646865,0.008176288353134307,0.9922888320677361,0.00771116793226523,0.9813421476711918,0.01865785232880899,0.0,0.0,0.0,0.0
4FGL J0252.3-2707,219.9578,-63.166855,-23.422403266104553,2.9719613,0.16567978,-0.0731753,0.7877702,-0.33129916,-0.8477856,9.057346E-4,-0.80971533,-0.7757981,-0.26952744,-0.9996133,3.0585316887185474,5.773961682168214,PowerLaw,0.07188102,0.19087124,,agn,AT20G J025309-271928,0.73,0.0,0,0.9999341260220882,6.587397791148233e-05,0.9985141316998184,0.0014858683001806568,0.9999870871937037,1.2912806296886712e-05,0.9984105894404537,0.0015894105595480484,0.0,0.0,0.0,0.0
4FGL J0257.8+7044,133.05244,10.397166,-22.04685086670727,2.5081384,0.316204,0.16710939,1.1017648,0.99215543,-0.34944054,0.0017398952,-0.66479445,-0.81371963,-0.7801682,-0.37160745,1.5319173352092106,7.403748849654864,PowerLaw,0.23539655,0.14029007,,,,0.0,0.0,8,0.9804253182484813,0.019574681751518747,0.9368514952002712,0.06314850479972924,0.5962234230567742,0.4037765769432261,0.879167677871104,0.12083232212889633,0.0,0.001,0.0,0.0
4FGL J0259.0+0552,170.74869,-44.826824,-21.081882856091433,2.0966868,0.11199852,0.11677192,2.2822864,-0.99768406,0.96077615,0.0011830973,-0.5798425,-0.3829876,-0.7404004,-0.9999816,2.691687170100304,7.634307834809273,PowerLaw,0.0617976,0.21659712,3FGL J0258.9+0552,,,0.0,0.0,0,0.9993644652709156,0.0006355347290832275,0.9883566320425596,0.011643367957440734,0.9620474042306982,0.03795259576930089,0.9901776812655866,0.009822318734412604,0.0,0.0,0.0,0.0
4FGL J0301.6-5617,273.40692,-52.710155,-22.682359040130958,1.9123611,0.21282975,0.16577199,1.6337589,0.7575351,-0.5140158,0.00162112,-0.14821222,-0.75799197,0.23603174,-0.9999404,3.0412915341283706,8.134288287345168,PowerLaw,0.12462048,0.3967896,,,,0.0,0.0,0,0.9993044613996428,0.0006955386003570847,0.9987373558325385,0.0012626441674613435,0.9999940909315793,5.909068420620628e-06,0.9889567322297212,0.011043267770280599,0.0,0.0,0.0,0.0
4FGL J0302.5+3354,151.80461,-21.519827,-22.070957154448656,2.3196275,0.11252829,-0.035490427,0.6991621,0.9996526,-0.10495581,4.1364535E-4,-0.8378174,-0.48451173,-0.43290496,-0.49818608,1.5835184729036273,7.453298974980151,PowerLaw,0.043443825,0.1532559,,,,0.0,0.0,4,0.9990855585075409,0.0009144414924590789,0.9895972591513014,0.010402740848698808,0.9837199667220526,0.016280033277946887,0.9957016773985875,0.004298322601412154,0.0,0.0,0.0,0.0
4FGL J0302.7+5717,139.97336,-1.1731087,-21.671677214085364,2.7672262,0.15781347,0.060876064,0.7558986,0.99993324,-0.44055873,0.0034260815,-0.7726494,-0.73681414,-0.99068415,-0.9750391,1.3721792372032053,6.504153433920749,PowerLaw,0.09031651,0.2673511,,,,0.0,0.0,13,0.9501968603446083,0.04980313965539031,0.8301947554430141,0.16980524455698606,0.401416649165618,0.598583350834382,0.8613041303961522,0.1386958696038491,0.0,0.051,0.993,0.0
4FGL J0304.6+6554,135.96774,6.4649677,-21.925931200807522,2.2824311,0.3645293,0.5852535,2.5282261,-0.9999848,0.99980265,0.0061596544,-0.17837913,-0.5738279,-0.9999979,0.99983686,1.7121169663879767,7.8609953001245705,PowerLaw,0.38527027,0.9466474,,,,0.0,0.0,0,0.9793677600811068,0.020632239918893295,0.8184725899491061,0.18152741005089293,0.34282537936442653,0.6571746206355733,0.9106110903844332,0.08938890961556664,0.0,0.071,0.997,0.0
4FGL J0308.9-4702,258.67087,-56.538757,-23.824931397463565,1.5949936,0.99733293,0.37524292,1.5498742,-0.99970156,-0.8122497,0.0011790945,0.9972342,-0.4565232,0.32228872,-0.9993279,2.717057151861107,9.439311947317922,PowerLaw,0.5534051,0.04039778,,,,0.0,0.0,0,0.9995686203713677,0.00043137962863090066,0.998779787102713,0.0012202128972865637,0.9999994008900458,5.991099531479977e-07,0.9925210371416311,0.007478962858369768,0.0,0.0,0.0,0.0
4FGL J0312.1-0921,191.49574,-52.37003,-20.673275260977643,2.2159896,0.13050081,0.6026905,7.7608595,-0.9995446,0.99793696,0.0039581554,-0.4002052,-0.7066268,-0.96584773,-0.99110126,1.846720686693255,7.065888816690335,LogParabola,0.12184812,0.37097552,3FGL J0312.1-0921,,,0.0,0.0,0,0.026833054906583786,0.973166945093416,0.024683742787659703,0.9753162572123412,0.01629680826170456,0.9837031917382947,0.060302320911153326,0.9396976790888476,1.0,1.0,1.0,1.0
4FGL J0312.7+2012,162.51157,-31.580492,-22.521339497733535,1.8239946,0.23648778,0.18265142,1.6182717,0.81004304,0.6928802,0.0013097981,-0.39447942,0.011290143,-0.68933946,-0.3290874,2.494170515031823,8.704351034501643,PowerLaw,0.14005542,0.46584284,3FGL J0312.7+2011,,,0.0,0.0,0,0.9992169190164596,0.000783080983539718,0.9963181613049121,0.0036818386950884475,0.9915131581048408,0.008486841895159093,0.9930152393033151,0.006984760696684313,0.0,0.0,0.0,0.0
4FGL J0313.6-7508,291.90625,-38.782734,-23.145074706015286,2.926913,0.2039447,0.064050645,0.50695926,-0.7663442,-0.50941604,0.0057184934,-0.86687756,-0.74880874,-0.9999906,-0.15271813,1.8673565504071665,5.901904488623556,PowerLaw,0.13022013,0.3530975,,,,0.0,0.0,4,0.9725922558196358,0.027407744180363666,0.9846665272532408,0.015333472746758432,0.99560903916995,0.004390960830050905,0.9732263869764953,0.026773613023504235,0.0,0.0,0.0,0.0
4FGL J0314.1+2827,157.3119,-24.727674,-22.196446085359685,2.527619,0.1833692,0.118248135,1.2988452,-0.02565783,-0.5295493,0.003995706,-0.84430563,-0.44044143,-0.63139266,-0.99999875,1.1543769388982863,6.7760768656734305,PowerLaw,0.10890834,0.37186915,,,,0.0,0.0,0,0.9990243337128769,0.0009756662871231628,0.9739449351967464,0.026055064803253737,0.9315602345133777,0.06843976548662312,0.966312543978456,0.03368745602154384,0.0,0.0,0.0,0.0
4FGL J0314.1+5033,144.81888,-6.147501,-22.083359711665377,2.503041,0.32348642,0.48030564,2.8834333,-0.995854,0.9992722,0.008279423,-0.71399635,-0.6166533,-0.9997961,0.6674638,2.719932426593835,7.078707027107475,PowerLaw,0.2623922,0.77792937,,,,0.0,0.0,8,0.9994159298623653,0.0005840701376341849,0.9223341780450424,0.07766582195495801,0.7782100805379965,0.22178991946200394,0.9520155192955354,0.04798448070446406,0.0,0.011,0.0,0.0
4FGL J0314.4-4805,259.68732,-55.260857,-22.755878120865965,2.2823741,0.2611729,0.19914441,1.3210007,-0.6196112,0.459938,0.0039763823,-0.6385499,-0.5815292,-0.8849659,-0.99515826,1.7286939464899662,7.214544663525086,PowerLaw,0.18882303,0.48523107,,,,0.0,0.0,0,0.9948334843585103,0.0051665156414893295,0.9772887908780133,0.022711209121986268,0.9842124161071694,0.015787583892830078,0.9448307866851109,0.05516921331488762,0.0,0.0,0.0,0.0
4FGL J0327.6+2620,161.34569,-24.651138,-22.80180464806152,1.944023,0.30428487,0.07238403,0.61668974,0.9695793,-0.5211064,0.0013992428,-0.99849033,0.9883585,-0.22711487,-0.7065509,1.2779342575294228,8.57076006226896,PowerLaw,0.13625085,0.5605841,,,,0.0,0.0,0,0.9998564869847283,0.00014351301527200621,0.9975134487531245,0.0024865512468755235,0.9976111116566919,0.0023888883433081953,0.9880253062220922,0.011974693777907703,0.0,0.0,0.0,0.0
4FGL J0328.4-4736,257.45047,-53.26914,-22.337020706027882,2.363674,0.117786676,0.002292942,0.046484556,0.9467169,-0.647172,0.0010225048,-0.715679,-0.6085828,-0.38838872,-0.99983937,2.61769920838846,7.009726316844642,PowerLaw,0.057185672,0.17333035,,,,0.0,0.0,0,0.9996363015012086,0.0003636984987918754,0.9982951517552401,0.001704848244759752,0.9998355106625675,0.00016448933743277107,0.9986882438652323,0.0013117561347678593,0.0,0.0,0.0,0.0
4FGL J0328.5+6114,140.70706,3.9219084,-21.65458666340548,2.6686323,0.16209303,0.10635553,1.3764777,-0.7348095,-0.23579693,0.0026944699,-0.7634453,-0.68381655,-0.9414681,-0.9974428,1.5583592219320652,6.9365763334265305,PowerLaw,0.09071902,0.26584643,3FGL J0332.4+6110,,,0.0,0.0,264,0.884709526829171,0.11529047317082888,0.6638678195246965,0.3361321804753025,0.41321755792298015,0.5867824420770196,0.8406810747386143,0.15931892526138505,0.0,0.204,0.97,0.0
