Source_Name,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O
3FGL J1143.0+6123,0.9931363807824308,0.007527672651933759,0.006863619217569031,0.007527672651933764,0.6984139096757315,0.10626473825347067,0.30158609032426864,0.10626473825347067,0.9303573551695306,0.049126719085049175,0.06964264483046945,0.049126719085049175,0.45808014418353904,0.07813352359263208,0.541919855816461,0.07813352359263208
3FGL J1145.1+1935,0.9974893842159294,0.0025553424151284246,0.0025106157840707735,0.0025553424151284246,0.9670980289509687,0.0335458820911987,0.032901971049031406,0.0335458820911987,0.9780836262851691,0.016115911826095695,0.021916373714830756,0.016115911826095692,0.9507823754344444,0.03899305823350769,0.04921762456555578,0.03899305823350769
3FGL J1145.8+4425,0.998672063439821,0.0018711017716945204,0.0013279365601790618,0.0018711017716945184,0.9755333948106575,0.02268879696584064,0.024466605189342343,0.02268879696584064,0.9827176953433507,0.01588301091722684,0.01728230465664918,0.01588301091722684,0.9526578532124129,0.04061362115375329,0.047342146787587115,0.0406136211537533
3FGL J1146.8+3958,0.9997825677173079,0.0002305530338931513,0.00021743228269210243,0.00023055303389315162,0.9919277606860232,0.009081860223079797,0.008072239313976751,0.009081860223079797,0.9788693566134445,0.014797545516907129,0.021130643386555303,0.014797545516907129,0.9994516587387048,0.0005627470960563277,0.0005483412612950771,0.0005627470960563266
3FGL J1147.0-3811,0.9998111988540676,0.00019646989108458064,0.0001888011459323858,0.00019646989108457836,0.9777021448705547,0.015418699201734696,0.022297855129445127,0.015418699201734696,0.984313822728437,0.015967700179606917,0.01568617727156283,0.015967700179606917,0.965028536282311,0.016734898238065114,0.034971463717689055,0.016734898238065114
3FGL J1147.8-0725,0.9998013914732576,0.00028094563103745547,0.000198608526742306,0.0002809456310374583,0.9893999791190805,0.009969742653570498,0.010600020880919355,0.009969742653570502,0.9816192403979663,0.01392006890934291,0.018380759602033742,0.013920068909342909,0.9951615874362222,0.0035467885642992084,0.004838412563777909,0.0035467885642992076
3FGL J1149.5+2443,0.9986952937313339,0.0009265214344534808,0.0013047062686659923,0.0009265214344534804,0.9793731449540916,0.019908059612899636,0.0206268550459085,0.01990805961289964,0.9816187152001644,0.014920891628799131,0.01838128479983543,0.01492089162879913,0.9973056543710475,0.003220720942393972,0.0026943456289524313,0.0032207209423939717
3FGL J1150.3+2417,0.995649316388696,0.007064164084750687,0.0043506836113039295,0.007064164084750684,0.9529842564289609,0.029939655175089095,0.04701574357103926,0.029939655175089095,0.9597481797903464,0.03599800204477359,0.040251820209653684,0.03599800204477359,0.9450170497999584,0.027358096990781892,0.054982950200041535,0.02735809699078189
3FGL J1150.5+4155,0.982854686702729,0.01765557952088118,0.017145313297271078,0.01765557952088118,0.9565472579477384,0.030576380311497297,0.043452742052261545,0.030576380311497297,0.9592744470158578,0.028260687146278288,0.040725552984142155,0.028260687146278277,0.9024536245491535,0.05626143867593003,0.09754637545084661,0.05626143867593003
3FGL J1151.4+5858,0.9998341996993427,0.00011493476858306203,0.00016580030065731452,0.00011493476858305818,0.9887036414288342,0.009312769306596391,0.011296358571165926,0.009312769306596391,0.9985280419127056,0.0026897762118047817,0.0014719580872942803,0.0026897762118047873,0.9988251444879241,0.0010141179609405972,0.0011748555120758384,0.0010141179609405998
3FGL J1151.4-1346,0.9999237737975004,6.017146288933482e-05,7.622620249965462e-05,6.017146288933505e-05,0.9861119680579418,0.012061345020113752,0.01388803194205826,0.012061345020113749,0.9978681196512655,0.003639805501229935,0.0021318803487345643,0.003639805501229937,0.9978493473601916,0.001699061554163908,0.002150652639808506,0.0016990615541639077
3FGL J1152.3-0841,0.9999522222663354,6.963880761562675e-05,4.7777733664522445e-05,6.963880761562494e-05,0.984366344075253,0.012580780838574931,0.015633655924746973,0.01258078083857493,0.9947580624669414,0.005477275049510889,0.005241937533058687,0.005477275049510888,0.9972466157031753,0.002165944719373001,0.0027533842968245925,0.002165944719372998
3FGL J1153.4+4033,0.9991930445475258,0.0008164827629373163,0.0008069554524742802,0.0008164827629373154,0.9635665147735297,0.027005223771507422,0.036433485226470455,0.027005223771507422,0.9872466979768736,0.014607025196186386,0.012753302023126498,0.014607025196186384,0.9476966928463575,0.03183137200139653,0.052303307153642516,0.03183137200139653
3FGL J1153.4+4932,0.9997511170006378,0.0002658481419544299,0.0002488829993622592,0.00026584814195442733,0.994322104613951,0.007560878962680016,0.005677895386048897,0.007560878962680019,0.9817305675336101,0.01612325279960492,0.018269432466389974,0.016123252799604925,0.9999462136738906,7.4680916023713e-05,5.378632610937347e-05,7.468091602371189e-05
3FGL J1153.7-2555,0.9970860207082012,0.003853718006642827,0.0029139792917988387,0.003853718006642825,0.980028485968906,0.01497834933329424,0.019971514031093984,0.014978349333294238,0.9437914454652332,0.03582237157758389,0.056208554534766815,0.03582237157758389,0.9846635601270254,0.010909721087721513,0.015336439872974702,0.010909721087721513
3FGL J1154.0-3243,0.9696832744243455,0.0357354592050449,0.03031672557565455,0.0357354592050449,0.6263875572552019,0.1186765971209222,0.37361244274479816,0.11867659712092218,0.8838552003691452,0.05471450852374592,0.11614479963085482,0.05471450852374591,0.45021664668928163,0.0686187865730842,0.5497833533107185,0.0686187865730842
3FGL J1154.2-0010,0.9998661474813261,0.00012560914980726246,0.00013385251867399577,0.00012560914980726118,0.9965030304415585,0.004952622708372084,0.0034969695584413894,0.004952622708372085,0.9983463507979677,0.004399005710344689,0.0016536492020322894,0.004399005710344695,0.9999991100023986,1.800485863594855e-06,8.89997601358971e-07,1.8004858635940539e-06
3FGL J1154.3+6023,0.9999789783025109,4.290990623572297e-05,2.1021697489123588e-05,4.290990623572212e-05,0.9781875709732571,0.0163519453531191,0.02181242902674279,0.0163519453531191,0.9679536508098223,0.025671222705252714,0.032046349190177605,0.025671222705252728,0.9633306070993984,0.022946478619520455,0.036669392900601644,0.02294647861952046
3FGL J1155.4-3417,0.9982618874673039,0.002276395821627286,0.0017381125326960578,0.002276395821627287,0.9848666385855077,0.014308307841230198,0.015133361414492244,0.014308307841230203,0.9905012564613641,0.013149949305172957,0.009498743538635862,0.013149949305172952,0.9777189136973026,0.01637596911984737,0.022281086302697376,0.016375969119847372
3FGL J1155.9+6136,0.9992511058094062,0.0007064320288849735,0.0007488941905936968,0.0007064320288849754,0.930739930211145,0.05745043919625537,0.06926006978885507,0.05745043919625537,0.9951156285987508,0.0063593371251506985,0.004884371401249183,0.0063593371251506985,0.9418007015536946,0.0462382140456385,0.05819929844630558,0.0462382140456385
3FGL J1156.7-2250,0.9992112261027,0.0010038739274517042,0.0007887738973001721,0.0010038739274516998,0.9849313759153231,0.012095604209287734,0.01506862408467693,0.012095604209287734,0.9908597478910737,0.009089957053865219,0.009140252108926357,0.009089957053865224,0.9613289402205646,0.02395917786978926,0.03867105977943544,0.023959177869789263
3FGL J1158.8+0941,0.9999378104047795,5.190236258528948e-05,6.21895952205436e-05,5.190236258528863e-05,0.9954168573231353,0.004995422683041272,0.0045831426768645316,0.00499542268304127,0.99842962100784,0.0031152253871470047,0.0015703789921598333,0.0031152253871470047,0.9999803664686067,6.468636162404383e-05,1.9633531393371573e-05,6.468636162404265e-05
3FGL J1158.9+0818,0.9997025954419282,0.0002739875191156855,0.00029740455807177675,0.00027398751911568247,0.9681313504689665,0.0241548036778277,0.03186864953103345,0.024154803677827696,0.9967480318814292,0.003965891100450411,0.0032519681185709825,0.003965891100450411,0.9812764966344463,0.011876125246514192,0.01872350336555364,0.011876125246514192
3FGL J1159.2-2141,0.9998532433557399,0.0001980851119725175,0.0001467566442601149,0.00019808511197251595,0.9890967378679992,0.008765299214209382,0.010903262132000843,0.008765299214209382,0.9825887270241909,0.013521814989395281,0.017411272975809182,0.013521814989395276,0.9934850850559132,0.004186313447572306,0.006514914944086754,0.00418631344757231
3FGL J1159.3-2226,0.9977819367403833,0.0035748871160414687,0.0022180632596167076,0.003574887116041471,0.9774848029605636,0.016253827544456218,0.02251519703943642,0.016253827544456218,0.8727299036325658,0.051793123294042925,0.12727009636743417,0.051793123294042925,0.9307698891634907,0.0366694873122284,0.06923011083650936,0.036669487312228397
3FGL J1200.8+1228,0.9931533069316894,0.008884822268524658,0.0068466930683106515,0.008884822268524658,0.9635401293800023,0.031946865213159946,0.03645987061999749,0.031946865213159946,0.9369708284221826,0.04876836110567819,0.06302917157781747,0.048768361105678185,0.9612457128968247,0.027701033413518452,0.03875428710317544,0.027701033413518455
3FGL J1200.9+2010,0.9998451259370352,0.0005421756384834268,0.00015487406296478144,0.0005421756384834243,0.9730806612296832,0.021220227751560426,0.02691933877031678,0.021220227751560426,0.9812611462788998,0.014304437274279058,0.018738853721100183,0.01430443727427905,0.9986246734339358,0.0014460576573555415,0.0013753265660643207,0.0014460576573555423
