Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,Flags_3FGL,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,Flags_Catalog
3FGL J1126.7-3834,285.281097,21.3802032,-25.9874741,-27.7106783,0.445024251,3.87353788,2.25984454,-0.04754234,-0.624622128,-0.801054182,-0.241584987,AGN,bcu,1336.0363,PowerLaw,PKS 1124-382,0,0.998427162,0.00271090784,0.00157283773,0.00271090784,0.992595325,0.0139862976,0.0074046753,0.0139862976,0.982917182,0.0101569848,0.0170828177,0.0101569848,0.994240836,0.00216591702,0.00575916435,0.00216591702,0.983434348,0.0280763975,0.0165656519,0.0280763975,0.947236171,0.082464818,0.0527638287,0.082464818,0.92618448,0.0466982898,0.0738155204,0.0466982898,0.91956104,0.0506592794,0.0804389605,0.0506592794,0
3FGL J1127.0-1857,276.720184,39.5823212,-23.3217624,-26.8992219,1.52416736,6.98488008,2.1480562,-0.508389029,-0.632854285,-0.65677055,-0.707679044,AGN,fsrq,413.46423,LogParabola,PKS 1124-186,0,0.999666447,3.23418599E-4,3.33552706E-4,3.23418599E-4,0.994206557,0.0127700071,0.00579344281,0.0127700071,0.989039062,0.00948040011,0.0109609376,0.00948040011,0.999514588,2.25246627E-4,4.8541198E-4,2.25246627E-4,0.999344596,6.23546318E-4,6.55404181E-4,6.23546318E-4,0.975826421,0.0468560825,0.024173579,0.0468560825,0.98439296,0.0164881022,0.0156070403,0.0164881022,0.999353795,5.76391255E-4,6.46205083E-4,5.76391255E-4,0
3FGL J1127.8+3618,180.349365,70.0541611,-25.2151891,-27.6335716,0.661650774,5.28332378,2.34923363,-0.405942558,-0.724037947,-0.675366554,-0.600093788,AGN,fsrq,947.9907,PowerLaw,MG2 J112758+3620,0,0.99996053,3.74766507E-5,3.94704956E-5,3.74766507E-5,0.99676639,0.00677719657,0.00323360998,0.00677719657,0.994278361,0.00516969825,0.00572163945,0.00516969825,0.999041617,2.89603109E-4,9.58383114E-4,2.89603109E-4,0.999939585,6.60986548E-5,6.04149823E-5,6.60986548E-5,0.982875303,0.033872807,0.017124697,0.033872807,0.980330193,0.0168976567,0.0196698066,0.0168976567,0.995478069,0.00265229372,0.00452193141,0.00265229372,0
3FGL J1128.0+5921,141.243332,54.7115326,-26.407391,-27.9798947,-0.797670297,3.7293483,2.71862125,-0.714406535,-0.717284032,-0.889901366,-0.999946735,AGN,fsrq,583.26434,PowerLaw,TXS 1125+596,0,0.999013693,9.78205589E-4,9.86307432E-4,9.78205589E-4,0.995973493,0.00956594867,0.00402650737,0.00956594867,0.966354661,0.0164781164,0.0336453393,0.0164781164,0.998194776,9.19051744E-4,0.00180522388,9.19051744E-4,0.998988581,0.00108280479,0.001011419,0.00108280479,0.974636002,0.0307953506,0.0253639975,0.0307953506,0.955888836,0.0271237665,0.0441111639,0.0271237665,0.933442363,0.0480097007,0.0665576371,0.0480097007,0
3FGL J1129.0+3705,177.94545,69.9796753,-26.0060932,-27.7552639,0.345803507,4.52365413,2.08220291,-0.699061275,-0.607503852,-0.439977031,-0.681253634,AGN,bll,2700.6755,PowerLaw,MG2 J112910+3702,0,0.99999018,7.63585968E-6,9.81981402E-6,7.63585968E-6,0.997091037,0.00584341152,0.00290896261,0.00584341152,0.998525921,0.00286711537,0.00147407853,0.00286711537,0.998416518,4.69815325E-4,0.00158348203,4.69815325E-4,0.999985823,1.53663937E-5,1.4177416E-5,1.53663937E-5,0.981716277,0.0212472455,0.0182837233,0.0212472455,0.998275753,0.00390368196,0.00172424658,0.00390368196,0.989766819,0.00535027548,0.0102331814,0.00535027548,0
3FGL J1129.4-4215,287.110077,18.0759087,-26.021649,-27.7472199,0.478443116,4.03033575,2.4832561,-0.81993217,-0.347772917,-0.693309249,-0.999990887,AGN,bcu,695.92957,PowerLaw,SUMSS J113006-421441,1,0.922430387,0.101209235,0.0775696128,0.101209235,0.986773391,0.0136929268,0.0132266088,0.0136929268,0.852022642,0.0560751455,0.147977358,0.0560751455,0.954671346,0.00977146036,0.0453286539,0.00977146036,0.876418902,0.127067927,0.123581098,0.127067927,0.83663449,0.163934236,0.16336551,0.163934236,0.763885527,0.0908884996,0.236114473,0.0908884996,0.627456532,0.0815800256,0.372543468,0.0815800256,0
3FGL J1129.9-1446,275.214539,43.6714363,-24.6429569,-27.5847042,0.777816812,5.73962657,2.78664947,-0.755633719,-0.752115306,-0.88546894,-0.999972743,AGN,fsrq,335.08566,PowerLaw,PKS 1127-14,0,0.999822145,1.57423986E-4,1.77855302E-4,1.57423986E-4,0.9954638,0.00834766853,0.0045362002,0.00834766853,0.984659655,0.00863854795,0.0153403446,0.00863854795,0.996793162,0.00100081385,0.00320683788,0.00100081385,0.999792101,2.73884772E-4,2.07899198E-4,2.73884772E-4,0.97184999,0.0628028882,0.0281500096,0.0628028882,0.977627429,0.0175219581,0.0223725714,0.0175219581,0.981348621,0.0106362979,0.0186513786,0.0106362979,0
3FGL J1131.1+5810,141.787094,55.9223175,-25.9873839,-28.0183017,-0.400241286,3.8804544,2.28384542,-0.71286368,-0.751516297,-0.240417177,-0.72116774,AGN,bll,1408.9835,PowerLaw,1RXS J113117.8+580911,0,0.999937732,7.47533527E-5,6.22684462E-5,7.47533527E-5,0.996221352,0.00799999511,0.00377864822,0.00799999511,0.997684003,0.00196479484,0.00231599742,0.00196479484,0.998922539,4.43817965E-4,0.00107746073,4.43817965E-4,0.999889873,1.02441353E-4,1.10126836E-4,1.02441353E-4,0.978839119,0.0373594738,0.0211608814,0.0373594738,0.994900757,0.00580010753,0.00509924288,0.00580010753,0.987747406,0.00881209887,0.0122525944,0.00881209887,0
3FGL J1131.4+3819,174.126022,69.8522568,-25.8357624,-27.4970575,0.591868895,4.03816221,2.57190061,-0.770317721,-0.814535551,-0.551129425,-0.999983959,AGN,fsrq,802.66595,PowerLaw,B2 1128+38,16,0.999680453,2.75264398E-4,3.19547402E-4,2.75264398E-4,0.991597484,0.0114311851,0.00840251599,0.0114311851,0.981245824,0.00956499629,0.0187541755,0.00956499629,0.955857255,0.0108717604,0.0441427454,0.0108717604,0.999600771,5.02223443E-4,3.99229127E-4,5.02223443E-4,0.914816495,0.120328551,0.0851835047,0.120328551,0.964668579,0.023359089,0.0353314214,0.023359089,0.685572825,0.102297294,0.314427175,0.102297294,0
3FGL J1131.9-0503,269.139191,52.5247231,-25.5282546,-27.6175099,-0.924650318,4.03812522,2.65828276,-0.688753879,-0.849536648,-0.845405816,0.086646532,AGN,bcu,491.05032,PowerLaw,PKS 1128-047,4,0.999738606,3.02324437E-4,2.61393932E-4,3.02324437E-4,0.995479549,0.0102707072,0.00452045122,0.0102707072,0.989489531,0.00838662844,0.0105104695,0.00838662844,0.999977552,1.57594261E-5,2.2448276E-5,1.57594261E-5,0.999171403,0.00118419129,8.28596696E-4,0.00118419129,0.976799934,0.045022305,0.0232000663,0.045022305,0.971472518,0.0213098696,0.0285274815,0.0213098696,0.999255063,8.18205493E-4,7.44936758E-4,8.18205493E-4,0
3FGL J1132.7+0034,264.247406,57.4126701,-24.468912,-27.2240858,0.595563798,4.19429385,2.07476878,-0.466775905,-0.594929157,-0.558061137,-0.457404505,AGN,bll,1179.4375,PowerLaw,PKS B1130+008,0,0.999707681,2.21474346E-4,2.9231925E-4,2.21474346E-4,0.992891396,0.0125688121,0.00710860392,0.0125688121,0.997088891,0.00342315773,0.00291110892,0.00342315773,0.983298819,0.00458449122,0.016701181,0.00458449122,0.999443321,7.22559735E-4,5.56679051E-4,7.22559735E-4,0.949686188,0.0642573221,0.0503138125,0.0642573221,0.987372983,0.0132779858,0.0126270172,0.0132779858,0.854866222,0.0576701585,0.145133778,0.0576701585,0
3FGL J1132.8+1015,251.526749,64.9549103,-26.0824799,-27.7838352,-1.4544164,4.26339195,2.72059989,-0.762710922,-0.797568544,-0.797965023,-0.155282294,AGN,fsrq,457.00443,PowerLaw,4C +10.33,257,0.999951755,5.24495015E-5,4.82447563E-5,5.24495015E-5,0.99613391,0.00986342521,0.00386609049,0.00986342521,0.995605048,0.00407230069,0.00439495152,0.00407230069,0.999997305,1.68746141E-6,2.69541576E-6,1.68746141E-6,0.999953782,5.49109256E-5,4.62175028E-5,5.49109256E-5,0.983278,0.0233960808,0.0167219997,0.0233960808,0.988754634,0.0106204575,0.0112453662,0.0106204575,0.999922078,8.68120828E-5,7.79223167E-5,8.68120828E-5,0
3FGL J1135.2-6054,293.806122,0.601577401,-23.7727356,-26.6878012,2.19211926,3.83699978,2.3133674,-0.460473141,-0.621577213,-0.684872333,-0.970354289,PSR,PSR,876.72363,PLExpCutoff,LAT PSR J1135-6055,0,4.39863749E-4,4.92221411E-4,0.999560136,4.92221411E-4,0.0346789468,0.120358164,0.965321053,0.120358164,0.113498955,0.0536043949,0.886501045,0.0536043949,0.0142449089,0.00478552923,0.985755091,0.00478552923,2.88429522E-4,2.49908156E-4,0.99971157,2.49908156E-4,0.00745733273,0.0334935319,0.992542667,0.0334935319,0.0220389157,0.0176316403,0.977961084,0.0176316403,0.0016615559,9.41782273E-4,0.998338444,9.41782273E-4,0
3FGL J1136.1-7411,297.776886,-12.085619,-25.2165419,-27.4621948,0.797482722,3.6851999,2.4838717,-0.64968708,-0.637890173,-0.728357831,-0.99995721,AGN,bcu,608.73975,PowerLaw,PKS 1133-739,4,0.837666776,0.15839954,0.162333224,0.15839954,0.522201188,0.219774402,0.477798812,0.219774402,0.833462162,0.055743939,0.166537838,0.055743939,0.614653047,0.0501118524,0.385346953,0.0501118524,0.509585129,0.269447256,0.490414871,0.269447256,0.0805716534,0.121603626,0.919428347,0.121603626,0.574562971,0.0988933247,0.425437029,0.0988933247,0.0875198294,0.0248135527,0.912480171,0.0248135527,0
3FGL J1136.1+7523,129.104416,40.8250809,-26.8069238,-28.164344,-0.32013128,3.60902052,2.30112386,-0.881498837,-0.447464709,-0.084550141,-0.999926286,PSR,PSR,1514.612,PowerLaw,PSR J1137+7528,0,0.982308113,0.0333741828,0.017691887,0.0333741828,0.997028245,0.00661058856,0.00297175498,0.00661058856,0.917432726,0.0357870061,0.0825672738,0.0357870061,0.997796386,8.24763905E-4,0.00220361363,8.24763905E-4,0.985644704,0.0155158861,0.0143552957,0.0155158861,0.982776571,0.0476792469,0.0172234285,0.0476792469,0.924339679,0.0404401898,0.0756603211,0.0404401898,0.991849169,0.0054301204,0.00815083112,0.0054301204,0
3FGL J1136.4+3405,184.954468,72.4589844,-25.8714604,-27.8981979,-1.15718093,4.18495743,2.82843566,-0.734797902,-0.885653011,-0.499845562,-0.72866925,AGN,fsrq,385.7812,PowerLaw,MG2 J113627+3408,0,0.999978064,1.67466869E-5,2.19355547E-5,1.67466869E-5,0.996847879,0.00742705524,0.00315212063,0.00742705524,0.997866216,0.00354168452,0.00213378352,0.00354168452,0.999943957,3.14790912E-5,5.60428701E-5,3.14790912E-5,0.9999866,1.24760497E-5,1.3399612E-5,1.24760497E-5,0.983362597,0.0352332425,0.0166374033,0.0352332425,0.997171888,0.00505080879,0.00282811211,0.00505080879,0.998993848,9.06148567E-4,0.00100615181,9.06148567E-4,0
3FGL J1136.6+7009,131.89447,45.6524086,-24.8554945,-27.3684444,-0.920932755,3.76205921,1.82351124,-0.301201679,-0.495759965,-0.445570717,-0.231603027,AGN,bll,2363.0522,PowerLaw,Mkn 180,0,0.999154484,6.16903678E-4,8.45516181E-4,6.16903678E-4,0.996082289,0.010351961,0.00391771074,0.010351961,0.990417638,0.00772552078,0.00958236179,0.00772552078,0.999866557,8.17414994E-5,1.33442506E-4,8.17414994E-5,0.997264054,0.00205833211,0.00273594618,0.00205833211,0.976733956,0.0443671373,0.0232660441,0.0443671373,0.987016261,0.0137564677,0.0129837391,0.0137564677,0.997395578,0.00277493514,0.00260442186,0.00277493514,0
3FGL J1136.6+6736,133.443176,47.9644394,-25.5654299,-27.5782593,0.294408315,3.92569461,1.7190907,-0.732330445,-0.35742645,-0.306149979,-0.379273057,AGN,bll,4129.025,PowerLaw,RX J1136.5+6737,0,0.999827051,1.39551965E-4,1.72948596E-4,1.39551965E-4,0.995985271,0.00822465486,0.00401472889,0.00822465486,0.995742512,0.00578583018,0.00425748773,0.00578583018,0.996740484,9.88876534E-4,0.00325951597,9.88876534E-4,0.999400884,5.67884078E-4,5.99115965E-4,5.67884078E-4,0.963040768,0.0685348631,0.0369592323,0.0685348631,0.994024055,0.00739657885,0.00597594504,0.00739657885,0.975502197,0.0125313392,0.0244978028,0.0125313392,0
3FGL J1136.6-6826,296.125793,-6.5601573,-25.1359461,-27.1436951,-0.270942765,3.77372809,2.7106607,-0.728833344,-0.85134384,-0.58129812,-0.725113809,AGN,bcu,574.85046,PowerLaw,PKS 1133-681,0,0.999068246,8.2642251E-4,9.31754041E-4,8.2642251E-4,0.986952012,0.0197312015,0.0130479876,0.0197312015,0.986545097,0.0107520659,0.0134549029,0.0107520659,0.996702923,0.00132566412,0.00329707748,0.00132566412,0.996053067,0.00431082783,0.00394693273,0.00431082783,0.889393263,0.135245943,0.110606737,0.135245943,0.954902762,0.0288300097,0.0450972383,0.0288300097,0.953538162,0.0211907889,0.0464618381,0.0211907889,0
3FGL J1136.9+2551,213.056168,73.2992096,-26.3974344,-27.7499763,0.574941213,3.8112831,1.67904246,-0.862845533,0.143551159,-0.852113975,0.546388469,AGN,bll,7574.3,PowerLaw,RX J1136.8+2551,0,0.999436177,8.69241728E-4,5.63823097E-4,8.69241728E-4,0.996079595,0.0101590471,0.00392040532,0.0101590471,0.982883969,0.0120672113,0.0171160307,0.0120672113,0.999181613,6.29851421E-4,8.1838709E-4,6.29851421E-4,0.992290702,0.00797758832,0.00770929839,0.00797758832,0.977552463,0.0424554591,0.0224475371,0.0424554591,0.948229103,0.0317522259,0.0517708969,0.0317522259,0.980057814,0.0271955259,0.0199421863,0.0271955259,0
3FGL J1138.2+4905,150.782761,63.8814468,-26.3323682,-28.0343474,-4.08719311,4.04798873,2.85048962,-0.843636945,-0.577201355,-0.87218176,-0.999856014,AGN,bcu,391.76395,PowerLaw,GB6 J1138+4858,0,0.99446861,0.0124662222,0.00553139033,0.0124662222,0.997849977,0.00304315302,0.00215002304,0.00304315302,0.964631743,0.0157131253,0.0353682568,0.0157131253,0.999999973,4.4799409E-8,2.65477662E-8,4.4799409E-8,0.989121957,0.0126509966,0.010878043,0.0126509966,0.986039695,0.033131607,0.0139603054,0.033131607,0.934640842,0.0330467945,0.0653591582,0.0330467945,0.99999654,6.73550683E-6,3.46044464E-6,6.73550683E-6,0
3FGL J1140.4+1529,244.509506,69.8177414,-26.6444713,-27.6370049,-3.27304185,3.18806167,1.25784743,-0.999988863,0.99664764,0.312121095,0.025352354,AGN,bll,22311.703,PowerLaw,NVSS J114023+152808,0,0.999419863,0.00117667687,5.80137176E-4,0.00117667687,0.996485565,0.00851012496,0.00351443473,0.00851012496,0.959994941,0.0299385405,0.0400050591,0.0299385405,0.999999976,3.67149752E-8,2.41609837E-8,3.67149752E-8,0.999600583,5.2666409E-4,3.99417137E-4,5.2666409E-4,0.983918666,0.0333260989,0.0160813336,0.0333260989,0.987455907,0.0132497777,0.0125440934,0.0132497777,0.999999513,9.87600996E-7,4.8732987E-7,9.87600996E-7,0
3FGL J1141.2+6805,132.544724,47.6989441,-26.5591598,-27.9473515,0.730519552,3.83604825,1.61113966,-0.998983134,0.999783257,-0.164770465,-0.217945389,AGN,bcu,7034.5977,PowerLaw,1RXS J114118.3+680433,0,0.999887228,7.16409378E-5,1.12772368E-4,7.16409378E-5,0.995121673,0.00971492134,0.00487832691,0.00971492134,0.995883243,0.00349428525,0.00411675678,0.00349428525,0.992017532,0.00300235272,0.00798246829,0.00300235272,0.999683476,2.45063785E-4,3.1652449E-4,2.45063785E-4,0.960683556,0.0684744064,0.0393164438,0.0684744064,0.994022731,0.00595698787,0.00597726922,0.00595698787,0.968897648,0.0184771892,0.0311023518,0.0184771892,0
3FGL J1141.6-1406,278.476837,45.4178505,-25.955628,-27.7474344,-0.503146969,3.76276832,2.17572761,-0.656124514,-0.722476123,-0.353665759,-0.5911014,AGN,bcu,1729.7839,PowerLaw,1RXS J114142.2-140757,0,0.99991558,7.06530008E-5,8.44201451E-5,7.06530008E-5,0.995786417,0.00808416975,0.00421358304,0.00808416975,0.99786992,0.00152915896,0.00213008024,0.00152915896,0.999353759,2.71992714E-4,6.46240936E-4,2.71992714E-4,0.999894616,9.42520621E-5,1.05384334E-4,9.42520621E-5,0.971319876,0.0618270838,0.0286801235,0.0618270838,0.998160911,0.00221260856,0.00183908857,0.00221260856,0.9911732,0.00572214059,0.00882679989,0.00572214059,0
3FGL J1142.0+1546,244.551804,70.2969894,-25.4994983,-27.7056489,-1.96685126,4.04913923,2.29628015,-0.492016706,-0.64072606,-0.62645143,-0.40929213,AGN,bll,964.82776,PowerLaw,MG1 J114208+1547,0,0.999798974,1.68006512E-4,2.01026435E-4,1.68006512E-4,0.996453509,0.00900123657,0.0035464911,0.00900123657,0.994842666,0.00465118833,0.00515733417,0.00465118833,0.999996681,2.76286044E-6,3.31948055E-6,2.76286044E-6,0.999618468,4.5729737E-4,3.81531754E-4,4.5729737E-4,0.985076398,0.0261350673,0.0149236017,0.0261350673,0.978507997,0.0182377684,0.0214920033,0.0182377684,0.999876194,1.64606531E-4,1.23806269E-4,1.64606531E-4,0
3FGL J1142.9+0120,267.576141,59.4367409,-25.7996808,-27.8345865,1.38316709,4.26042075,1.4593897,-0.399996713,-0.241707219,-0.442261181,-0.837694404,PSR,PSR,1830.6168,PLExpCutoff,PSR J1142+0119,0,0.922412283,0.109234458,0.0775877172,0.109234458,0.923948209,0.091142688,0.0760517913,0.091142688,0.799836252,0.0649966222,0.200163748,0.0649966222,0.802481626,0.0362505471,0.197518374,0.0362505471,0.715114165,0.186663963,0.284885835,0.186663963,0.683019958,0.217483571,0.316980042,0.217483571,0.489020407,0.0981420069,0.510979593,0.0981420069,0.418154897,0.0785247066,0.581845103,0.0785247066,0
3FGL J1143.0+6123,136.740067,53.8741646,-25.3778121,-27.7299228,0.885803484,3.811506,2.02133012,-0.508592402,-0.470255093,-0.469339824,-0.726460969,AGN,bll,1660.9879,PowerLaw,87GB 114026.7+613850,0,0.99699367,0.00262555507,0.00300632993,0.00262555507,0.946438051,0.0467747968,0.053561949,0.0467747968,0.987900358,0.00860792238,0.0120996417,0.00860792238,0.836516054,0.0289485766,0.163483946,0.0289485766,0.978903513,0.0200935387,0.0210964869,0.0200935387,0.656459742,0.223628604,0.343540258,0.223628604,0.937913322,0.0409617744,0.0620866784,0.0409617744,0.34933038,0.0741255702,0.65066962,0.0741255702,0
3FGL J1145.1+1935,235.789261,73.0457916,-26.5413229,-27.9603447,0.0601979579,3.72097451,1.97685957,-0.91159478,0.163366771,-0.77170344,-0.009338302,AGN,rdg,3387.3203,PowerLaw,3C 264,0,0.999521376,5.53729431E-4,4.78624149E-4,5.53729431E-4,0.996307174,0.00884635736,0.00369282556,0.00884635736,0.990515481,0.00506793419,0.00948451915,0.00506793419,0.998812449,5.86397502E-4,0.00118755065,5.86397502E-4,0.996888169,0.00360474643,0.0031118307,0.00360474643,0.975573483,0.0590623819,0.0244265168,0.0590623819,0.974528984,0.0185447327,0.025471016,0.0185447327,0.97592957,0.0216425729,0.0240704302,0.0216425729,0
3FGL J1145.8+4425,155.931137,68.2711792,-26.8737377,-28.0557029,-0.0457323128,3.43991719,1.85017622,0.989566986,-0.33418102,-0.632131285,-0.207213838,AGN,fsrq,3605.8523,PowerLaw,B3 1143+446A,0,0.999529744,7.83952886E-4,4.70255787E-4,7.83952886E-4,0.996177243,0.00937499537,0.00382275679,0.00937499537,0.986206814,0.0113641994,0.0137931858,0.0113641994,0.997795063,0.0010650382,0.00220493683,0.0010650382,0.998784169,0.0014596293,0.00121583093,0.0014596293,0.974387454,0.0480375777,0.0256125459,0.0480375777,0.976589243,0.0188276396,0.0234107568,0.0188276396,0.965219671,0.0300481499,0.0347803294,0.0300481499,0
3FGL J1146.8+3958,164.995331,71.4637299,-23.9146119,-27.3560852,0.942312302,6.73760498,2.32075453,-0.566209951,-0.662256532,-0.667798903,-0.718860903,AGN,fsrq,573.6496,PowerLaw,S4 1144+40,0,0.999918911,6.3980617E-5,8.1089122E-5,6.3980617E-5,0.996715102,0.00917721796,0.00328489771,0.00917721796,0.985925148,0.0133425126,0.0140748519,0.0133425126,0.999858021,6.22744387E-5,1.41978831E-4,6.22744387E-5,0.999863367,1.44987463E-4,1.36632565E-4,1.44987463E-4,0.984415871,0.0217105852,0.0155841288,0.0217105852,0.980554609,0.0164928827,0.0194453906,0.0164928827,0.999699762,2.75181548E-4,3.00237931E-4,2.75181548E-4,0
3FGL J1147.0-3811,289.242096,22.9696503,-24.6520425,-27.4244676,0.818881622,4.85784741,2.25387359,-0.551807167,-0.645381799,-0.583746793,-0.695589538,AGN,fsrq,822.76666,PowerLaw,PKS 1144-379,0,0.999877023,1.05879054E-4,1.22977149E-4,1.05879054E-4,0.993644393,0.0105046342,0.00635560677,0.0105046342,0.993156212,0.00885374858,0.00684378825,0.00885374858,0.990186612,0.00223788441,0.00981338815,0.00223788441,0.999767818,2.61822444E-4,2.32181535E-4,2.61822444E-4,0.955676494,0.0807822318,0.0443235061,0.0807822318,0.98265874,0.0159439513,0.0173412598,0.0159439513,0.946657488,0.0196938432,0.0533425124,0.0196938432,0
3FGL J1147.8-0725,276.643219,52.1701584,-24.790769,-27.4032141,0.452768434,5.23222067,2.31705976,-0.4306524,-0.684293283,-0.646249883,-0.62999712,AGN,fsrq,976.96234,PowerLaw,PKS 1145-071,0,0.999931688,6.14425201E-5,6.83119153E-5,6.14425201E-5,0.994944131,0.0114209528,0.00505586934,0.0114209528,0.995831458,0.00346601644,0.00416854196,0.00346601644,0.999258492,2.25983796E-4,7.41507614E-4,2.25983796E-4,0.999865967,1.48151952E-4,1.34033426E-4,1.48151952E-4,0.971502083,0.0725481559,0.0284979175,0.0725481559,0.984626289,0.0130389712,0.0153737111,0.0130389712,0.99594643,0.00232202754,0.00405356972,0.00232202754,0
3FGL J1149.5+2443,219.274918,75.8778458,-26.3255904,-27.5660855,-1.59840581,3.79018351,2.11112261,-0.790176564,-0.319172125,-0.723287342,-0.521632285,AGN,bll,3283.2085,PowerLaw,RX J1149.5+2439,16,0.999777834,1.89181913E-4,2.22166259E-4,1.89181913E-4,0.996684341,0.00963640939,0.00331565886,0.00963640939,0.991954012,0.00475094253,0.00804598834,0.00475094253,0.999985736,1.06139086E-5,1.42640954E-5,1.06139086E-5,0.999367186,5.37759795E-4,6.32814364E-4,5.37759795E-4,0.985490088,0.0192896194,0.0145099122,0.0192896194,0.980341119,0.0151322983,0.0196588813,0.0151322983,0.999449436,7.47692766E-4,5.5056436E-4,7.47692766E-4,0
3FGL J1150.3+2417,221.181107,75.9712982,-24.8591453,-27.3184562,0.116575909,4.12986358,2.21247673,-0.557705284,-0.611974923,-0.476153448,-0.768303782,AGN,bll,1491.0372,PowerLaw,OM 280,0,0.998298435,0.00323775627,0.00170156491,0.00323775627,0.996053017,0.00923394935,0.00394698342,0.00923394935,0.99085255,0.0114566,0.00914744995,0.0114566,0.99206777,0.00261874834,0.00793222987,0.00261874834,0.996924982,0.00400114454,0.00307501829,0.00400114454,0.971573055,0.0456035707,0.0284269451,0.0456035707,0.959866362,0.0359218022,0.0401336376,0.0359218022,0.916367532,0.0413385536,0.0836324682,0.0413385536,0
3FGL J1150.5+4155,159.108765,70.6688156,-24.3131796,-26.9319512,0.776626484,3.85746028,1.75886536,-0.275810352,-0.432191874,-0.391276041,-0.20499212,AGN,bll,2520.8396,PowerLaw,RBS 1040,0,0.998508558,0.0012460424,0.00149144226,0.0012460424,0.994674433,0.00590156625,0.00532556685,0.00590156625,0.986488697,0.011238189,0.0135113031,0.011238189,0.97453368,0.0075883036,0.0254663198,0.0075883036,0.991370155,0.00777054064,0.00862984502,0.00777054064,0.941842945,0.0864305675,0.0581570552,0.0864305675,0.979455507,0.0180019282,0.0205444931,0.0180019282,0.831318076,0.0815804906,0.168681924,0.0815804906,0
