Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing,Times in Testing_O,Flags,AGN_BDT_STD,PSR_BDT_STD,AGN_NN_STD,PSR_NN_STD,AGN_LR_STD,PSR_LR_STD,AGN_RF_STD,PSR_RF_STD,AGN_BDT_O_STD,PSR_BDT_O_STD,AGN_NN_O_STD,PSR_NN_O_STD,AGN_LR_O_STD,PSR_LR_O_STD,AGN_RF_O_STD,PSR_RF_O_STD
4FGL J1853.2-0922c,24.77303,-4.6686044,-21.651206491411877,2.5587814,0.2844106,0.31203353,2.1768198,-0.9999733,0.99992067,0.014631712,-0.943711,-0.13869692,-0.80893195,-0.999625,1.6296631366981116,7.357714670496242,UNASS,None,PowerLaw,,,0.4805409419994745,0.5194590580005246,0.6315697492979062,0.3684302507020942,0.8023428480066732,0.19765715199332795,0.8988348312292264,0.10116516877077311,0.9430115755816373,0.05698842441836229,0.15677961598406842,0.8432203840159326,0.14227508436655933,0.8577249156334416,0.5656446736011201,0.43435532639888047,0,0,33,9.742361711954536E-15,1.0630388069664724E-14,0.14516813650114324,0.14516813650114332,0.00816572759724674,0.00816572759724674,0.030395590608853794,0.030395590608853794,0.06126152660864753,0.06126152660864753,0.17067181457907277,0.17067181457907282,0.02447659911986766,0.024476599119867642,0.060375532793446395,0.060375532793446436
4FGL J1853.3-2447,10.771247,-11.429002,-21.80767792736339,2.527798,0.17470889,0.17048657,1.513848,0.93489736,0.74609077,0.0032749618,-0.7908552,-0.7371111,-0.6065834,-0.64227957,2.2559082841153537,6.965652231146618,UNASS,None,PowerLaw,,,0.9961377677468815,0.0038622322531063334,0.9565195352736329,0.04348046472636604,0.9605232461098335,0.039476753890165854,0.9632500373484717,0.03674996265152929,0.5484110924887774,0.4515889075112226,0.7951814440288247,0.20481855597117601,0.6373669133515281,0.3626330866484715,0.7141571680815266,0.28584283191847304,0,0,4,1.2212453270876722E-14,1.397511282427687E-17,0.03171032550265579,0.03171032550265579,0.002420514407972924,0.002420514407972923,0.017400352821403155,0.017400352821403172,0.11982451471913773,0.11982451471913773,0.18970240772340805,0.1897024077234081,0.0489812888499742,0.048981288849974214,0.05754211990567064,0.05754211990567063
4FGL J1853.6-0620,27.534107,-3.389242,-21.316994379893853,2.522871,0.16313234,0.1322545,1.5186412,-0.984499,0.99277633,0.010800845,-0.76727766,-0.49450627,-0.9997292,0.98794675,2.4995537717131,7.207739419734016,UNASS,None,PowerLaw,,,0.999564382823542,4.3561717647089656E-4,0.9926630719203061,0.007336928079694065,0.9851321293945895,0.014867870605408786,0.9527246307713685,0.047275369228630904,0.9984863506641188,0.0015136493358804827,0.9799722243388796,0.020027775661120604,0.7711497143978009,0.22885028560219822,0.7490003663359635,0.25099963366403644,0,0,0,1.2878587085651816E-14,7.882805768641433E-18,0.00643702518262204,0.006437025182622041,0.002141343600848061,0.002141343600848062,0.022043086328790762,0.02204308632879078,0.0012106965247210611,0.0012106965247210475,0.04078744912509672,0.040787449125096735,0.04237467229433798,0.042374672294338014,0.05667230101207222,0.056672301012072206
4FGL J1853.8-1107,23.27619,-5.5821652,-22.035282828832504,2.429762,4.7250843,0.72281384,2.0638041,0.26953828,0.98387045,0.0024078728,-0.7455023,-0.99611574,0.9071196,-0.47080418,2.6434609764570154,7.607335274550008,UNASS,None,PowerLaw,,,0.9743460218083727,0.025653978191645437,0.6928679834421838,0.30713201655781536,0.9699828274311684,0.030017172568831223,0.8527226050381355,0.14727739496186426,0.745994117280005,0.2540058827199953,0.5735426476203006,0.4264573523796995,0.12463963756119358,0.8753603624388072,0.7908751928540712,0.2091248071459282,0,0,4120,1.8652638275053798E-14,5.17355002179984E-16,0.20181304609098968,0.20181304609098963,0.0018970926062884049,0.0018970926062884046,0.047094897237822314,0.04709489723782231,0.126607058798145,0.12660705879814496,0.3736955868429866,0.3736955868429866,0.11628469482507811,0.11628469482507815,0.05223914487721682,0.052239144877216856
4FGL J1854.3-3640,359.62442,-16.354572,-22.292423165396492,2.1409762,0.29900634,0.31712887,2.6841178,0.2561761,0.9978524,0.0036805451,-0.533267,-0.23101811,-0.95181894,-0.99963284,2.131025537559613,7.733957701324783,UNASS,None,PowerLaw,,,0.9985857102660719,0.0014142897339184427,0.9259055230346799,0.07409447696531987,0.9671542504945532,0.03284574950544623,0.9685306107051915,0.03146938929480948,0.9952944628590827,0.004705537140918474,0.7745976524599277,0.22540234754007135,0.7874846352036913,0.21251536479630978,0.9293443568085381,0.07065564319146302,0,0,0,9.658940314238862E-15,1.241267266025947E-17,0.05175766900504989,0.05175766900504991,0.0016823222503649182,0.001682322250364915,0.014906539176833513,0.014906539176833529,0.003795831725182122,0.003795831725182137,0.1520662601564906,0.15206626015649058,0.028066244934239877,0.028066244934239894,0.027193236924020304,0.027193236924020304
4FGL J1854.7+0153,34.998062,0.11998991,-19.13077009601576,2.477427,0.12788951,0.22750475,5.34011,0.7139211,-0.73473656,0.002329277,-0.6620481,-0.6790883,-0.8289528,-1.0,0.5440282452468584,7.962348767398305,UNASS,None,LogParabola,,,0.008688430416599554,0.9913115695834173,0.031604894369886255,0.9683951056301139,0.0031999308095444177,0.9968000691904566,0.35928112575147214,0.6407188742485278,0.004377265130470343,0.9956227348695292,3.710183708414215E-4,0.9996289816291583,5.671409586601539E-5,0.9999432859041336,0.10161600030549811,0.898383999694502,0,0,4,1.700029006457271E-16,1.6986412276764895E-14,0.022711050525393642,0.022711050525393635,3.198980177766844E-4,3.198980177766847E-4,0.06043551518765969,0.06043551518765969,0.003612253856073037,0.0036122538560730347,7.144821118542851E-4,7.144821118542937E-4,1.7241145884461297E-5,1.724114588446738E-5,0.036392183733595554,0.03639218373359554
4FGL J1854.9+4054,70.81744,16.758272,-22.832550775761078,2.3013966,0.19553703,-0.025929568,0.30170688,0.06923448,-0.9593569,0.0019755312,-0.6953151,0.24245377,-0.7845537,-0.99994564,1.6470847916062987,7.74807081961043,UNASS,None,PowerLaw,,,0.993045529227857,0.006954470772138708,0.9978603037761342,0.002139696223866996,0.996150264479028,0.0038497355209709417,0.988798357893371,0.011201642106628523,0.9954496270551166,0.004550372944883174,0.9992052509751299,7.947490248709189E-4,0.9812370807774461,0.018762919222554957,0.978106588041729,0.021893411958271266,0,0,4,4.358337411941988E-15,1.391319388509961E-16,0.0012858730989559035,0.0012858730989559013,2.316744836520824E-4,2.3167448365208227E-4,0.00819422014245529,0.008194220142455294,0.001592336876430478,0.001592336876430469,0.0016413915647211317,0.0016413915647211469,0.0036643035394602103,0.003664303539460236,0.01372609036069371,0.013726090360693713
4FGL J1855.2+0756,40.442585,2.7732754,-21.29437522396105,2.29408,0.17687593,-0.041614633,0.7391724,-0.9943272,0.9999297,9.5566467E-4,-0.76683724,-0.86312795,-0.62244964,0.26025197,2.5864598016260527,8.503554323466352,UNASS,None,PowerLaw,3FGL J1855.6+0753,,0.9410344355438857,0.05896556445610209,0.9954726570444851,0.004527342955514843,0.9767736315433577,0.023226368456642194,0.9656324076462135,0.03436759235378644,0.9690422909294444,0.030957709070555395,0.9741692869953696,0.025830713004629805,0.7604881395970465,0.23951186040295339,0.8905336988879639,0.10946630111203584,0,0,4,1.1877779544208205E-14,3.797974277891823E-16,0.003654481339374044,0.003654481339374039,0.003179123002277857,0.003179123002277861,0.020984306488926515,0.02098430648892653,0.01907138146553196,0.01907138146553196,0.05834803528771141,0.0583480352877114,0.051767101146699766,0.051767101146699766,0.040846238212317074,0.04084623821231707
4FGL J1855.2+0456,37.767063,1.4031403,-19.98352251637638,2.7186332,0.12483738,0.19623762,3.9426074,0.83163995,-0.39075157,0.0026329,-0.7727894,-0.81503,-0.91245806,-0.9999047,2.0987097124540792,7.090396368053549,UNASS,None,LogParabola,3FGL J1855.4+0454,,0.08007107003710566,0.9199289299629053,0.20506009525580918,0.7949399047441912,0.2115389941666491,0.7884610058333513,0.6002310821953415,0.399768917804658,0.016276062569012165,0.983723937430989,0.013999412686083101,0.9860005873139165,0.007370126517550826,0.9926298734824508,0.14224040535841634,0.8577595946415837,0,0,4,1.6534064187212733E-15,9.323997073353198E-15,0.08081752037202607,0.08081752037202604,0.00952773268708289,0.00952773268708288,0.05808860128254177,0.05808860128254179,0.005698320654421205,0.00569832065442125,0.02412460906758134,0.024124609067581338,0.0013275841221033094,0.0013275841221032593,0.04267589153944847,0.04267589153944849
4FGL J1855.3-0740,26.526712,-4.3513784,-21.234226636514904,2.6773882,0.2937981,0.99165195,5.052731,-0.3004287,-0.14823191,0.0012291141,-0.6069821,-0.94796973,-0.9992039,0.79806167,1.7813771422446605,6.7847202293637086,UNASS,None,LogParabola,,,0.07403715179615356,0.9259628482038567,0.11626565291816349,0.8837343470818364,0.23621919645840564,0.7637808035415938,0.5098894819186762,0.4901105180813237,0.010277082702479817,0.9897229172975206,0.024783407184619837,0.97521659281538,0.005855125705703946,0.9941448742942983,0.11641689037691884,0.883583109623081,0,0,2049,2.0134561072289E-16,1.0018883498929428E-14,0.06610975665329867,0.06610975665329868,0.013892192777840769,0.013892192777840774,0.05892515935808331,0.058925159358083304,0.005074007733380206,0.005074007733380236,0.06804859658857437,0.06804859658857436,0.0011129458867832856,0.001112945886783185,0.03770779716701045,0.03770779716701041
4FGL J1855.6-3603,0.32182488,-16.359652,-21.67022584991558,2.286541,0.284345,0.81605405,4.940059,0.9932111,0.6499807,0.01429397,-0.3799387,-0.80808353,-0.99992836,-0.9992132,2.0220308107164815,7.234515217846628,UNASS,None,LogParabola,,,0.8219066452128676,0.17809335478712254,0.24258868290383523,0.7574113170961644,0.18124055022049032,0.8187594497795105,0.5893019209541078,0.41069807904589234,0.48180449423456995,0.5181955057654302,0.10584697757787898,0.8941530224221209,0.01740545298923348,0.982594547010766,0.217392953682813,0.7826070463171861,0,0,1,0.05043695928649956,0.05043695928649998,0.15391816321505594,0.1539181632150559,0.012319140144781233,0.012319140144781226,0.05462148387213408,0.054621483872134065,0.2066077596588671,0.20660775965886705,0.1411141585811132,0.14111415858111317,0.0038515602451472657,0.0038515602451472397,0.05246098826398577,0.05246098826398575
4FGL J1855.8+0150,35.073,-0.13642293,-19.625622851234,2.429852,0.19047289,0.25002167,3.9298859,-0.67281556,-0.81683165,0.0017925072,-0.30927292,-0.66781753,-0.65334177,-1.0,1.8402451426004245,8.1879271119642,UNASS,None,LogParabola,,,0.25101325309103834,0.7489867469089478,0.36210546003533894,0.6378945399646608,0.21303954615978413,0.7869604538402165,0.5783741086221917,0.42162589137780776,0.05698950978236996,0.9430104902176295,0.030039603481530928,0.9699603965184685,0.011356285493329057,0.9886437145066702,0.40680546102548537,0.5931945389745144,0,0,4,5.9691499961932274E-15,7.854166837555185E-15,0.11750757309047309,0.11750757309047308,0.013195107379105293,0.013195107379105302,0.06251122657002516,0.06251122657002513,0.017857522089157064,0.01785752208915709,0.0507831211609906,0.050783121160990624,0.0028766272181363,0.0028766272181363186,0.06378199678160157,0.06378199678160154
4FGL J1856.1-1222,22.396849,-6.633879,-21.32549483204104,2.2223027,0.13043201,0.07271298,1.2596406,0.78739846,0.9907488,0.0010478919,-0.7950231,-0.30574113,-0.6583044,-0.8040308,2.526285289352652,7.858390740314191,UNASS,None,PowerLaw,3FGL J1856.1-1217,,0.9746964829372697,0.02530351706272403,0.9668335034814549,0.033166496518545675,0.963638846084267,0.036361153915733024,0.9892993191233159,0.010700680876684403,0.8770821078790096,0.12291789212099047,0.8187210549350936,0.18127894506490613,0.7813445647126963,0.21865543528730363,0.950757294364078,0.04924270563592272,0,0,4,6.661338147750939E-15,4.1560959605213617E-16,0.021059631209407795,0.021059631209407778,0.0023065642057217783,0.0023065642057217783,0.009232464232026696,0.009232464232026692,0.0673061575974183,0.06730615759741831,0.18687842479457478,0.1868784247945747,0.03996381658640623,0.03996381658640623,0.02763693353096827,0.027636933530968254
4FGL J1856.5+1735,49.239906,6.8307176,-21.57410043756596,2.584929,0.21807362,0.24928178,2.3466253,-0.5423348,-0.71088195,0.0040724245,-0.6692681,-0.64584595,-1.0,0.9996851,1.6528191317431442,6.905178662354685,UNASS,None,PowerLaw,,,0.9649445670595397,0.035055432940477485,0.9696884508075775,0.030311549192423123,0.9546217713968244,0.04537822860317472,0.940348907835978,0.0596510921640217,0.8442806801637036,0.15571931983629614,0.9461778629782533,0.05382213702174627,0.4691337948481421,0.530866205151858,0.5803228142738338,0.4196771857261662,0,0,0,1.699042166792218E-14,1.552775004943494E-16,0.026142755832865947,0.026142755832865967,0.005863795372814701,0.005863795372814699,0.021447212454543098,0.021447212454543087,0.06410462497646024,0.06410462497646024,0.10293924032254598,0.102939240322546,0.060100315827039,0.06010031582703899,0.06564413945651569,0.06564413945651568
4FGL J1856.7+0125c,34.8035,-0.52188915,-18.80225834396763,2.4853504,0.24343653,0.39299715,5.0754757,-0.68305445,0.9932179,0.004981971,-0.41675797,-0.7457303,-0.9965554,0.7788006,1.641487784141421,7.438049768469757,UNASS,None,LogParabola,,,0.07239431291229446,0.9276056870877188,0.0645660736334371,0.935433926366563,0.043056565118796124,0.9569434348812036,0.39728122642857366,0.6027187735714262,0.03920880676596429,0.9607911932340357,0.006748283964251833,0.9932517160357481,6.491121487597116E-4,0.9993508878512408,0.07175927999179067,0.9282407200082107,0,0,52,7.792241299413777E-16,1.4087222683188138E-14,0.03689501362905173,0.03689501362905173,0.004757744982700248,0.0047577449827002505,0.05636478357043592,0.05636478357043592,0.020938024668515673,0.020938024668515666,0.01336124815765554,0.01336124815765554,1.5035507298688286E-4,1.503550729868709E-4,0.02356603065881365,0.023566030658813717
4FGL J1857.1+0056,34.43025,-0.8492683,-19.31562435559933,2.3861048,0.13850282,0.41257653,5.637916,-0.9996539,0.99019855,0.0016400213,0.04386125,-0.6147401,-0.7868269,-0.9985998,2.2278912877351535,8.059948681315678,UNASS,None,LogParabola,3FGL J1857.2+0059,,0.006803847198692448,0.9931961528012886,0.12259229805881008,0.8774077019411896,0.05277591771132499,0.9472240822886756,0.21546880353162837,0.7845311964683722,0.0011990639546039742,0.9988009360453965,0.00386570325564107,0.9961342967443593,0.0019353992017632016,0.9980646007982379,0.0369851729249615,0.9630148270750384,0,0,4,8.847089727481716E-17,1.887379141862766E-14,0.06524537354703513,0.06524537354703513,0.003895987761986721,0.0038959877619867186,0.05020914478108895,0.050209144781088906,3.2461601264387104E-4,3.2461601264385705E-4,0.005927196811263109,0.005927196811263084,4.7411462815665563E-4,4.741146281566787E-4,0.022467238342830525,0.0224672383428305
4FGL J1857.4+0106,34.60583,-0.8258564,-19.849442702855146,2.388321,0.2583351,0.9956513,4.8522844,0.5178478,-0.9014365,0.0034076374,-0.31849897,-0.28292567,-0.89688694,-0.6536875,1.2235192811713311,8.34191652103378,UNASS,None,LogParabola,,,0.0017263891099070783,0.9982736108901016,0.05278712068054045,0.9472128793194594,0.008284393339296288,0.9917156066607032,0.359718012683342,0.6402819873166578,0.030075577889342626,0.9699244221106578,0.0011483782933012362,0.9988516217066985,2.827698696859321E-4,0.9997172301303144,0.23294795441501823,0.7670520455849805,0,0,2064,0.0,8.659739592076221E-15,0.034526498760504384,0.03452649876050437,0.0010156331136013446,0.0010156331136013453,0.05766315544105157,0.05766315544105157,0.07135841313955192,0.07135841313955192,0.0020911479360880315,0.0020911479360880385,8.559114447646949E-5,8.559114447647758E-5,0.055200722323046916,0.055200722323046875
4FGL J1857.8-3220,4.0709805,-15.361788,-21.830094749805973,2.4163175,0.15966256,0.23584554,2.8293831,0.9847276,-0.58014214,0.0037441074,-0.6240682,-0.68591917,-0.80886364,-1.0,2.3308832951878746,7.017139140120088,UNASS,None,PowerLaw,,,0.9953889618609538,0.004611038139045015,0.8916338635851047,0.1083661364148951,0.9417641436153886,0.05823585638461082,0.9326665661414629,0.06733343385853675,0.8828703094011,0.11712969059889976,0.6595817134175888,0.3404182865824107,0.6569592377210847,0.3430407622789142,0.7547020037756336,0.24529799622436618,0,0,0,1.2212453270876722E-15,4.4249460262860973E-17,0.07238773361043156,0.07238773361043158,0.002136563858078457,0.002136563858078456,0.025801323165719904,0.025801323165719904,0.04070996909665452,0.04070996909665449,0.2356805440325066,0.23568054403250674,0.0266402677001086,0.0266402677001086,0.05397801988138915,0.053978019881389186
4FGL J1858.0+0354,37.17024,0.3096627,-18.9774225133385,2.591939,0.10447341,0.4457148,8.520328,-0.7421203,-0.042494208,0.002215591,-0.51777035,-0.8241048,-0.95303845,-0.9981442,2.5491541910950466,7.291855916752011,UNASS,None,LogParabola,3FGL J1857.9+0355,,0.007137417374629314,0.992862582625349,0.0350355266335999,0.9649644733664,0.01564914210988499,0.9843508578901143,0.09640119837001514,0.9035988016299844,0.003565632822323738,0.9964343671776771,0.001764620343624694,0.9982353796563743,2.436870918402392E-4,0.999756312908161,0.011653952790646469,0.9883460472093543,0,0,4,1.5959455978986625E-16,2.1538326677728037E-14,0.02563327528903535,0.025633275289035362,0.0010802637977548805,0.0010802637977548805,0.034332876714658914,0.03433287671465887,0.0027913207948165584,0.0027913207948165593,0.004023264145608083,0.004023264145608065,5.829446694662041E-5,5.8294466946583025E-5,0.003495956517560955,0.0034959565175609773
4FGL J1858.0-1052,23.96777,-6.39048,-21.743591075128617,2.591642,3.1847672,0.50672185,2.91871,0.75261074,-0.38941267,0.016461607,-0.73043805,-0.77400905,-0.8286844,-0.64510465,1.2559570904237174,7.2471798674063415,UNASS,None,PowerLaw,,,0.9791742125872875,0.020825787412699595,0.2370262043271992,0.7629737956728015,0.18100297648997574,0.8189970235100247,0.8165574265353976,0.1834425734646019,0.9310061333524774,0.06899386664752193,0.056439980554196655,0.9435600194458036,0.0017620834788681767,0.9982379165211315,0.5667633592958768,0.43323664070412304,0,0,8,1.2989720884392565E-14,1.2513309686231826E-16,0.16847902664423853,0.16847902664423856,0.013188148626289883,0.013188148626289874,0.04513617452968855,0.045136174529688544,0.061763462943328434,0.061763462943328504,0.13341085894760726,0.1334108589476073,0.0013681963681667407,0.0013681963681667437,0.06263398041613985,0.06263398041613985
4FGL J1858.3-5424,342.0301,-22.726454,-21.078243422213742,2.2649457,0.12074975,0.4157338,5.562053,0.9882419,-0.03057615,0.0036116333,-0.42537278,-0.74652416,-0.7892107,-0.99849844,2.245168669401855,6.927107314581045,UNASS,None,LogParabola,3FGL J1858.0-5423,,0.37685559285068476,0.6231444071493137,0.6786522361801614,0.32134776381984026,0.7931488192632717,0.20685118073672767,0.491771837362592,0.5082281626374078,0.1491914489317383,0.8508085510682617,0.333336304362991,0.666663695637008,0.21463778465325148,0.7853622153467473,0.0847128175735716,0.9152871824264283,0,0,0,4.3327411901775135E-15,5.831289360099808E-15,0.1365943595040867,0.1365943595040866,0.007931290473942677,0.007931290473942677,0.05935796520847371,0.0593579652084737,0.14071832650288904,0.14071832650288904,0.21949187400180317,0.219491874001803,0.021020392584363733,0.021020392584363702,0.03743553158503854,0.03743553158503853
4FGL J1858.3-1318,21.786749,-7.526975,-21.352775452107547,2.4415574,0.24122836,0.50860775,3.9605362,0.9988915,-0.2740266,0.0062136063,-0.627019,-0.6929294,-0.9999611,-0.52335846,1.1899361700956121,7.1914756392050565,UNASS,None,LogParabola,,,0.18818650795415443,0.8118134920458631,0.13977527751963,0.8602247224803694,0.18449282824220922,0.8155071717577902,0.6912603573547498,0.3087396426452502,0.19152873850335897,0.8084712614966408,0.008023381031309361,0.9919766189686905,0.010339037039224735,0.9896609629607763,0.14748704130488055,0.85251295869512,0,0,0,4.508484338822758E-15,1.2978697575390308E-14,0.07767322047699948,0.07767322047699944,0.007282054625890199,0.007282054625890202,0.048678786290205917,0.04867878629020592,0.06723571816078437,0.0672357181607844,0.013186654580453367,0.013186654580453358,0.0016540412084805323,0.0016540412084805453,0.03680275317507995,0.03680275317507995
4FGL J1858.5-4446,351.9356,-19.924486,-22.16186271733948,2.4271574,0.18492766,0.25466943,2.34561,0.9998166,-0.5144664,0.0031446025,-0.5880133,-0.7313432,-0.9996097,-0.999982,2.250261162420275,6.924712440208185,UNASS,None,PowerLaw,,,0.9993644450715642,6.355549284571241E-4,0.9625581398361086,0.037441860163891234,0.9821871516321651,0.017812848367835116,0.9703926179807983,0.02960738201920275,0.9869538236788289,0.013046176321170697,0.8972378242041635,0.10276217579583634,0.8590167866116392,0.1409832133883623,0.849031226065288,0.15096877393471222,0,0,0,2.1316282072803006E-14,9.804537419457335E-18,0.027526507433874598,0.027526507433874598,7.614886011858593E-4,7.614886011858566E-4,0.012960733042480672,0.012960733042480669,0.008448154613886366,0.008448154613886365,0.1095843575934558,0.10958435759345579,0.01316779075827022,0.013167790758270256,0.040403751500309254,0.040403751500309254
4FGL J1858.9+3636,67.01319,14.394771,-21.827246801197923,2.4113717,0.2724974,0.6559603,4.5624914,0.9062053,-0.23325422,0.0075499793,-0.53405106,-0.77949613,-0.9998253,-0.9999993,1.784971650690341,7.020167919848517,UNASS,None,LogParabola,,,0.6435965033830738,0.3564034966169214,0.23412814052088415,0.7658718594791154,0.3250440368719731,0.6749559631280266,0.7834096009662531,0.21659039903374666,0.6783261691162232,0.32167383088377716,0.024014865022945794,0.9759851349770541,0.029767560043075653,0.9702324399569234,0.3874424982742364,0.612557501725763,0,0,0,5.387044199068842E-15,6.107084474791089E-16,0.11463553755234783,0.11463553755234784,0.012526047573771425,0.012526047573771425,0.04454306898017323,0.044543068980173225,0.14601692689408213,0.1460169268940822,0.050083879744048855,0.05008387974404884,0.004025611205079242,0.004025611205079214,0.06125485329134821,0.0612548532913482
4FGL J1859.2-0706,27.466608,-4.955482,-21.26164270112206,2.4196277,0.29833168,0.38067454,3.2062967,-0.5956787,-0.0040077856,0.011317758,-0.65159464,-0.67446697,-0.6409667,-0.999916,1.8405668395986658,7.618542308542007,UNASS,None,LogParabola,,,0.84805289234339,0.15194710765660777,0.5381779838645275,0.46182201613547214,0.6800225768485917,0.3199774231514068,0.8315232699176754,0.1684767300823244,0.9396653423987488,0.06033465760124995,0.10194599159673837,0.8980540084032618,0.10105585956310242,0.8989441404368972,0.4754293310657716,0.5245706689342284,0,0,17,4.9607281811404025E-15,2.71278344540389E-15,0.13397126808470608,0.13397126808470605,0.007300917618147273,0.007300917618147271,0.04331794297249428,0.043317942972494264,0.05554206509935031,0.05554206509935029,0.11046787856447074,0.11046787856447071,0.012833434822344121,0.012833434822344135,0.061366525257742305,0.061366525257742284
4FGL J1859.3+0058,34.7043,-1.3086741,-20.17852214964106,2.390003,0.16034652,0.19378452,2.1978679,-0.99999213,0.99999774,0.0021401974,-0.5453628,-0.6592319,-0.73467445,-0.8826325,1.8475781610410826,8.087380143311279,UNASS,None,PowerLaw,3FGL J1859.6+0102,,0.253782735837376,0.746217264162624,0.5686796150629552,0.43132038493704467,0.4347266800084849,0.565273319991515,0.7071743425440329,0.2928256574559675,0.19630510953355224,0.8036948904664487,0.042109291527887324,0.9578907084721134,0.03559957927043811,0.9644004207295628,0.3784395846542165,0.6215604153457837,0,0,0,1.3697155813501996E-15,1.3697155813501996E-15,0.12428173298492792,0.1242817329849279,0.01816666242678952,0.018166662426789517,0.059444920604416064,0.059444920604416085,0.12311658196390898,0.1231165819639089,0.05867484969297459,0.058674849692974644,0.007833731623750558,0.00783373162375054,0.06582052837933172,0.06582052837933172
4FGL J1859.8+1545,47.949753,5.2947764,-22.218522258172996,2.1774979,0.15952185,-0.08154494,1.2420698,-0.97662663,0.9747674,0.0013349048,-0.96821,0.06168787,-0.31222162,-0.24073099,1.941814057227766,8.292916498339325,UNASS,None,PowerLaw,,,0.9932619292457909,0.006738070754225743,0.9929922463951794,0.007007753604820988,0.9948537481514336,0.005146251848565789,0.9876159105613168,0.012384089438683223,0.9793673814913147,0.020632618508684804,0.9714926758530339,0.02850732414696522,0.9486278843316195,0.05137211566838086,0.9519688322055653,0.0480311677944343,0,0,4096,1.665201748969965E-14,6.333799445616532E-17,0.005180636380465368,0.00518063638046537,5.717636434146085E-4,5.717636434146105E-4,0.008655408956837817,0.008655408956837812,0.009572432374975199,0.00957243237497521,0.050391834187687175,0.05039183418768716,0.009870032508010586,0.009870032508010574,0.022363621782621777,0.0223636217826218
4FGL J1900.4-4941,347.03696,-21.741291,-21.852280066697745,2.3291008,0.2439046,0.3745714,3.2336714,0.9994796,-0.55172044,0.0050765476,-0.48993224,-0.57509315,-0.99985784,-0.66643786,2.4300512290812564,7.229558883912048,UNASS,None,LogParabola,,,0.9998337578153936,1.6624218461499296E-4,0.9456027910687694,0.05439720893122946,0.9694355679931946,0.030564432006805215,0.9735035557314748,0.026496444268525373,0.9960346331771555,0.0039653668228437685,0.8646419910934691,0.1353580089065306,0.7744237764843158,0.22557622351568324,0.9045819474784502,0.09541805252155078,0,0,0,8.659739592076221E-15,1.7277000604047047E-19,0.03879243817376383,0.0387924381737638,0.0011024957988870255,0.001102495798887026,0.011738074235123765,0.011738074235123758,0.0022075057319390122,0.002207505731939014,0.13734715784579862,0.13734715784579862,0.015784255018671017,0.01578425501867096,0.034981733935250545,0.03498173393525056
4FGL J1900.4+0339,37.22491,-0.34116748,-19.26014724960468,2.5496433,0.11323328,0.32978365,6.3216057,0.97058105,-0.32833168,0.0026431074,-0.60193056,-0.7863588,-0.9198867,-0.99964696,2.2914863289438454,7.492366407200443,UNASS,None,LogParabola,3FGL J1900.8+0337,,0.007972864674721636,0.9920271353252922,0.05713386562141822,0.94286613437858,0.027911985220635892,0.9720880147793638,0.1514485956782011,0.8485514043217985,0.0028117618440040367,0.9971882381559958,0.0014530858503313902,0.9985469141496676,7.143163581092838E-4,0.9992856836418917,0.0160825986774087,0.9839174013225903,0,0,4,1.6653345369377348E-16,1.3655743202889425E-14,0.03335012138563311,0.03335012138563316,0.001806976478886699,0.0018069764788866977,0.03958012053919932,0.03958012053919931,9.988374391833024E-4,9.988374391832905E-4,0.0038741921408165987,0.0038741921408165948,1.5044201484886073E-4,1.504420148488549E-4,0.008635883866146851,0.008635883866146762
4FGL J1900.7+0426,37.94744,-0.046061184,-19.30080494116252,2.6213486,0.1570382,0.42875862,6.9071856,-0.9767346,0.9989684,0.0052454625,-0.6753514,-0.8567176,-0.9999399,-0.9836382,2.1974025614960992,7.21434163416295,UNASS,None,LogParabola,2FGL J1901.1+0427,,0.5321164510477818,0.467883548952216,0.04619015101492986,0.9538098489850718,0.01801295334804607,0.9819870466519544,0.36240958064148276,0.6375904193585167,0.07011664728939739,0.9298833527106029,0.002030051741107099,0.9979699482588933,2.538800605856013E-4,0.999746119939415,0.06891708548028343,0.931082914519717,0,0,20,7.881410616782547E-16,2.957017595333409E-15,0.03024436053127567,0.030244360531275657,0.0014118946354895177,0.0014118946354895168,0.058889367705393894,0.05888936770539386,0.045709698158984485,0.045709698158984485,0.002892023762872262,0.0028920237628722117,6.375564160309996E-5,6.375564160308079E-5,0.025587578683540668,0.02558757868354067
