GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
44.912014,0.5963628,-20.99066474398418,2.4854872,0.41028333,0.29368836,2.5557103,-0.99873626,0.9998787,0.005579208,-0.72763646,-0.74355143,-0.9131153,-0.9995126,1.6399947213556336,7.657785596607967,,4FGL J1911.3+1055,PowerLaw,0.1664592,0.49063823,,,0.0,0.0,264,0.636304001305573,0.3636959986944287,0.3376282026545957,0.6623717973454046,0.3747931102331786,0.6252068897668218,0.7443065325340619,0.2556934674659372,0.0,0.891,1.0,0.0
348.341,-23.260422,-21.80603568244763,2.2327745,0.26551098,0.759022,4.5184364,0.02479553,0.98860246,0.0129848365,0.1584764,-0.67995554,-0.9999063,0.4927693,2.224012986789237,7.365995742682385,,4FGL J1911.4-4856,LogParabola,0.2818041,1.4658201,,,0.0,0.0,0,0.9928442671248084,0.007155732875217211,0.7927232995726509,0.20727670042734903,0.8808632776605357,0.11913672233946455,0.7872780255080774,0.2127219744919222,0.0,0.018,0.0,0.0
48.403736,2.2811167,-21.683592158912273,2.1187658,0.14762035,-0.02248805,0.327142,0.6334833,-0.5525995,0.0011168154,-0.74290496,-0.752147,-0.042251937,-0.58146685,2.1126903720459707,8.62859484261367,,4FGL J1911.8+1447,PowerLaw,0.057202984,0.16976586,,,0.0,0.0,0,0.9927996689109404,0.0072003310890782594,0.9959149436981515,0.004085056301849277,0.9902398485177387,0.009760151482261423,0.9910459957912261,0.008954004208773132,0.0,0.0,0.0,0.0
43.694992,-0.22578643,-19.96089035261587,2.4555871,0.21859129,0.3202387,4.3166776,0.2782932,-0.7038146,0.0032077036,-0.56471145,-0.7142369,-0.981582,-0.79325897,1.3383356586903241,7.65599235770004,,4FGL J1912.0+0927,LogParabola,0.10960961,0.43326783,,,0.18,0.0,28,0.02117565659606049,0.978824343403949,0.11334453565836135,0.8866554643416374,0.06544031594517802,0.9345596840548217,0.45475342223060317,0.5452465777693977,1.0,1.0,1.0,0.795
1.0285585,-19.676888,-21.87008094780303,2.5832448,0.25575253,0.2466177,2.4901233,0.9641309,-0.33281162,0.0063377265,-0.8111149,-0.8003427,-0.84594077,-0.2741794,2.374505209249824,7.1134992924663765,,4FGL J1912.2-3636,PowerLaw,0.12140681,0.39277944,,,0.0,0.0,16,0.9986807595140302,0.0013192404859929032,0.9362645462949524,0.0637354537050479,0.929388716234933,0.07061128376506644,0.9202521764602384,0.07974782353976148,0.0,0.0,0.0,0.0
67.897606,11.837739,-22.250106077639945,2.3957174,0.43952635,0.94956285,3.305339,0.94058305,-0.3106271,0.013523262,-0.21929303,-0.89738625,-0.99998426,-0.9989321,1.889390363181881,7.250095976737716,,4FGL J1912.2+3621,LogParabola,0.37742847,0.035704236,,,0.0,0.0,0,0.9739965030086307,0.026003496991354954,0.38518202450003364,0.6148179754999658,0.40529143028818704,0.5947085697118134,0.9335996717279029,0.06640032827209709,0.0,0.77,1.0,0.0
47.192554,1.4726971,-20.65569551012985,2.6705408,0.18038249,0.3265858,3.8597543,0.79746014,-0.5924352,0.003769959,-0.7238672,-0.8240844,-0.99908376,-0.99422836,1.8666316017178348,6.965959468030746,,4FGL J1912.5+1320,LogParabola,0.1231981,0.31626537,,,0.0,0.0,0,0.10331562732298141,0.8966843726770114,0.19556138142076018,0.8044386185792399,0.26671624273742883,0.7332837572625707,0.7175889320767862,0.28241106792321413,1.0,0.996,1.0,0.0
77.17292,15.776268,-21.685546712957397,2.231239,0.16934009,0.36018264,4.170107,-0.27420762,0.98094755,0.0033462138,-0.5524409,-0.51846915,-0.8478857,-0.99999887,2.398605656779547,7.335543495434465,,4FGL J1912.7+4610,LogParabola,0.13006644,0.37930655,3FGL J1912.7+4610,,0.0,0.0,0,0.6775864924100741,0.322413507589937,0.7121046805586285,0.287895319441373,0.8398252146058782,0.1601747853941224,0.7819256697026951,0.21807433029730594,0.0,0.058,0.0,0.0
44.207527,-0.14555876,-19.742861424166517,2.4608197,0.19713767,0.3634098,5.1238494,-0.9673496,0.99414825,0.004414181,-0.6807452,-0.7483632,-0.9827586,0.06654674,2.0684532913745795,7.5610893309454195,,4FGL J1912.7+0957,LogParabola,0.10626912,0.51899856,,,0.0,0.0,16,0.18613467481249932,0.813865325187514,0.13927959307032187,0.8607204069296778,0.13633904784737993,0.8636609521526206,0.41837422223009074,0.5816257777699101,1.0,1.0,1.0,0.919
21.442232,-11.745806,-21.24596180193972,2.2810383,0.24524398,0.7168439,5.385889,0.9971942,0.29477748,0.0031740326,-0.10626662,-0.52829707,-0.99921256,-0.9478287,2.1451869124063934,7.410815832472877,,4FGL J1913.4-1526,LogParabola,0.24285677,0.017771015,,,0.0,0.0,0,0.03340265488303097,0.9665973451169578,0.16686068676376692,0.8331393132362337,0.2025843730695467,0.7974156269304526,0.2968219820353753,0.7031780179646241,1.0,0.995,1.0,1.0
10.674167,-16.390497,-22.616444797879034,2.7225184,0.35020468,0.9942108,4.2114773,0.9978037,-0.35477826,0.008697647,-0.8288929,-0.9987784,-0.7643573,-0.9855014,1.4347515412848735,6.404951990065029,,4FGL J1913.4-2652,LogParabola,,0.062371444,,,0.0,0.0,2049,0.8677716003679403,0.13222839963208,0.34893653521317425,0.6510634647868261,0.3164185678317267,0.6835814321682728,0.7938249596824015,0.2061750403175972,0.0,0.797,1.0,0.0
27.00441,-9.137337,-22.104883033075282,2.5585597,0.17949447,0.034970716,0.42334077,-0.2612513,-0.6914067,0.0012428659,-0.90436476,-0.4347625,-0.85495543,-0.037887644,2.4763540974204994,7.077526407597632,,4FGL J1913.5-0923,PowerLaw,0.08743073,0.22206448,,,0.0,0.0,0,0.9943552024298248,0.00564479757016293,0.9977932312294961,0.0022067687705030277,0.9977837832465806,0.0022162167534209875,0.9845018820026952,0.015498117997305345,0.0,0.0,0.0,0.0
24.7941,-10.515692,-21.41674227170457,2.6277409,0.22002256,0.3583819,3.5390043,0.99046606,-0.6984808,0.004534565,-0.58366203,-0.85176635,-1.0,0.9994006,1.9896397204741008,6.933792060942684,,4FGL J1914.6-1157,LogParabola,0.14462486,0.42569226,,,0.0,0.0,16,0.8234273592204405,0.17657264077954032,0.8698567931457563,0.130143206854244,0.8108398081925061,0.18916019180749374,0.8452054933567043,0.15479450664329666,0.0,0.002,0.0,0.0
44.66463,-0.45626494,-20.10837045619327,2.4341981,0.21621351,0.2526762,3.1705117,-0.7103498,0.99868435,0.0056213313,-0.7768148,-0.7063859,-0.7114606,-0.9872516,0.5694466774266181,7.5780600979311785,,4FGL J1914.7+1012c,LogParabola,0.09910039,0.5676033,,,0.0,0.0,56,0.05353086281909981,0.9464691371808899,0.11773508086052341,0.882264919139477,0.05523123795989171,0.9447687620401076,0.671293895369147,0.32870610463085265,1.0,1.0,1.0,0.0
7.5218997,-18.42003,-20.693270139866055,2.0855145,0.10998778,0.27322164,5.110212,-0.23503739,-0.61494726,0.0013343183,-0.20624131,-0.44111693,-0.84362704,-0.71521527,1.5908593344837616,7.460550833337584,,4FGL J1916.8-3025,LogParabola,0.07197871,0.20453283,3FGL J1917.1-3024,,0.0,0.0,0,0.44933962738718564,0.5506603726128138,0.49129554571213024,0.5087044542878696,0.5911004021111328,0.40889959788886704,0.5272387504622782,0.4727612495377213,1.0,0.52,0.0,0.319
59.138912,6.3153396,-22.24474813915276,2.580371,0.16740434,0.016222388,0.20362245,0.9997778,-0.7104346,0.001604612,-0.84591913,-0.7739433,-0.2867664,-0.42504027,1.0981210346892971,6.900980079061521,,4FGL J1917.6+2609,PowerLaw,0.09318633,0.14833976,,,0.0,0.0,12,0.9937262104106418,0.006273789589338937,0.9860520351938399,0.013947964806158467,0.9850132686486041,0.014986731351397343,0.9511987648121422,0.04880123518785752,0.0,0.0,0.0,0.0
5.9606166,-19.164797,-21.92195518998142,2.384647,0.19003956,0.26162943,2.5430584,0.99134976,-0.6677176,0.0032572614,-0.48281276,-0.7315351,-0.8308568,-0.9999511,1.8202187513612422,7.044645100764837,,4FGL J1917.6-3204,PowerLaw,0.1282947,0.33428153,,,0.0,0.0,0,0.9703461228210994,0.029653877178877033,0.8299668304731377,0.17003316952686176,0.8969611201445037,0.10303887985549522,0.9102092854310615,0.08979071456893876,0.0,0.004,0.0,0.0
316.17896,-27.89854,-22.55041296846226,2.7140274,0.30082628,0.36032304,1.7420105,0.9693289,-0.31135795,0.009828441,-0.8033306,-0.96810365,0.26117998,-0.98893905,2.31838156911694,6.454739259763174,,4FGL J1918.6-7813c,PowerLaw,0.28646553,0.648142,3FGL J1925.8-7826,,0.57,0.0,292,0.9994297319058264,0.000570268094160731,0.9919865378507536,0.008013462149246796,0.9986918411493704,0.001308158850630251,0.9698842305359817,0.030115769464018192,0.0,0.0,0.0,0.0
47.87485,-0.08241083,-20.246468214229797,2.7384865,0.19416954,0.47397533,5.1545854,0.96898615,0.05884371,0.014514632,-0.7677154,-0.9254004,-0.99995667,0.99903727,1.9575161100107,6.733789971286693,,4FGL J1919.4+1313,LogParabola,0.12423783,0.8941432,,,0.37,0.0,17,0.3196484650968958,0.6803515349031064,0.12961492467261412,0.870385075327386,0.19181265498615283,0.8081873450138478,0.6945849735191962,0.30541502648080315,1.0,0.999,1.0,0.0
11.749503,-17.578611,-21.431632975689027,2.3450239,0.18626924,0.29113108,3.3330603,1.0,0.2504011,0.005538026,-0.6174995,-0.6797852,-0.8916451,-0.2679485,2.400829509167786,7.2950137135821045,,4FGL J1920.0-2622,LogParabola,0.1355785,0.45854917,,,0.0,0.0,0,0.9676409678129643,0.032359032187023525,0.8538254620260345,0.14617453797396335,0.8557168689603023,0.14428313103969806,0.8643030381000437,0.13569696189995495,0.0,0.001,0.0,0.0
48.31967,-0.19169088,-20.320304126391406,2.6252017,0.37225682,0.98703325,3.9919846,0.8778908,-0.9484994,0.008425061,0.12563457,-0.8282391,-0.9990054,-0.99999815,2.408459546563156,7.54651195268732,,4FGL J1920.7+1334,LogParabola,,1.4074665,,,0.0,0.0,2072,0.18704548408366403,0.8129545159163238,0.201032246226453,0.7989677537735473,0.0888395913411294,0.9111604086588712,0.607654804506753,0.39234519549324753,1.0,0.994,1.0,0.029
49.68317,0.056882706,-20.144850053033185,2.6120064,0.25515023,0.4102191,4.3844147,-0.92100275,-0.025132468,0.021662883,-0.72789407,-0.83176893,-0.9394122,-1.0,2.131609091294892,7.237946402074388,,4FGL J1922.4+1453c,LogParabola,0.068400085,2.0513554,,,0.0,0.0,56,0.11739717440276817,0.882602825597244,0.25853693984913234,0.7414630601508687,0.2444036751905567,0.755596324809443,0.5907954534181638,0.40920454658183625,1.0,0.984,1.0,0.048
344.92734,-25.802912,-22.090187310153688,2.34429,0.18134375,0.26868567,2.5058815,0.9681358,-0.20425214,0.0032845943,-0.5594466,-0.78347933,-0.7954293,-0.9997054,2.775138842916331,7.031802475970589,,4FGL J1922.5-5233,PowerLaw,0.14049494,0.3356403,,,0.0,0.0,2,0.9977951793258403,0.0022048206741711214,0.9851896834076599,0.014810316592339888,0.9934084803658435,0.0065915196341567815,0.9833706162008822,0.016629383799118557,0.0,0.0,0.0,0.0
49.350166,-0.20529965,-19.429529955033903,2.5120099,0.20429786,0.4025163,5.4972854,0.8685986,-0.6937026,0.007415016,-0.5808095,-0.79427075,-0.99991745,0.99294055,1.7165504603866084,7.411864699461902,,4FGL J1922.7+1428c,LogParabola,0.11302901,0.80972236,,,0.0,0.0,52,0.13193265525785564,0.8680673447421442,0.09000823949320481,0.9099917605067949,0.07887453778019769,0.9211254622198011,0.4140269346382691,0.5859730653617318,1.0,1.0,1.0,0.929
50.902195,0.19600847,-20.790011592234038,2.4786139,0.2682099,0.18890975,2.5079532,-0.2959659,0.99191844,0.0029807365,-0.7222326,-0.80333114,-0.60638714,-1.0,1.6781203357370007,7.931904763320264,,4FGL J1924.3+1601c,PowerLaw,0.11087127,0.42409486,,,0.23,0.0,56,0.49546863530781504,0.504531364692185,0.4109291511253702,0.5890708488746295,0.3795015753910047,0.6204984246089955,0.8815842501158547,0.11841574988414555,1.0,0.738,1.0,0.0
51.302315,0.4077993,-22.101050706704196,1.7188928,0.27559653,0.17936343,0.88150537,0.70167756,-0.88564897,3.3330248E-4,-0.49075577,-0.5756542,-0.40488666,0.18770456,1.5545993937904647,9.871377705144102,,4FGL J1924.3+1628,PowerLaw,0.12577443,0.33845386,,,0.0,0.0,0,0.9916213475079372,0.008378652492046773,0.9837140770138629,0.016285922986136406,0.9361213247490471,0.06387867525095299,0.9873535713863013,0.012646428613699448,0.0,0.0,0.0,0.0
27.147684,-12.168449,-20.603707666663073,2.1967049,0.14597785,0.47054958,6.5607133,0.9972589,-0.30320835,0.0041473587,-0.45705417,-0.4849952,-0.94231814,-0.99977165,2.110338525826357,7.650185835395966,,4FGL J1924.8-1035,LogParabola,0.1214502,0.5941019,3FGL J1924.8-1034,,0.0,0.0,0,0.14780433916432192,0.8521956608356909,0.12180807565541249,0.8781919243445869,0.12576959506238677,0.874230404937613,0.17250998926843827,0.8274900107315618,1.0,1.0,1.0,1.0
50.43136,-0.3215586,-20.18838839121837,2.5886858,0.19486137,0.35082316,4.886227,0.32098374,-0.71229464,0.0047311895,-0.6786363,-0.77740157,-1.0,1.0,1.9378841697351896,7.237020392284935,,4FGL J1925.3+1522c,LogParabola,0.11788478,0.4396594,,,0.0,0.0,56,0.15534929026487662,0.8446507097351125,0.34280209541856116,0.6571979045814395,0.3702260239338449,0.6297739760661563,0.6009030218947805,0.39909697810521944,1.0,0.887,1.0,0.038
51.240833,0.08552094,-19.80161370310749,2.3553329,0.1461874,0.09859701,2.5696669,0.16714078,0.9934482,3.5499097E-4,-0.63552344,-0.7449745,-0.6634546,-0.50531703,1.8566867741544137,8.12621847859284,,4FGL J1925.4+1616,PowerLaw,0.06399133,0.10140622,,,0.0,0.0,0,0.4040275707068695,0.5959724292931328,0.5106217901163969,0.4893782098836032,0.29842796023102336,0.7015720397689752,0.7318832523486614,0.2681167476513386,1.0,0.485,1.0,0.001
51.151844,-0.24995027,-19.88109969274863,2.4058895,0.14384824,0.17692854,3.3181114,0.98147804,-0.5440409,0.0053973976,-0.65715295,-0.6884698,-0.7585441,-0.5305259,1.8030209368652785,7.8418295030312155,,4FGL J1926.4+1602,LogParabola,0.07469278,0.5977856,1FGL J1926.1+1601c,,0.0,0.0,20,0.29969584200367755,0.7003041579963246,0.4073616732072149,0.5926383267927838,0.27996772862968644,0.7200322713703131,0.6832372832053373,0.3167627167946624,1.0,0.765,1.0,0.0
39.64606,-6.679157,-21.509258529102215,2.5905728,0.27215755,0.6713147,3.9318652,-0.3982386,-0.35194007,0.0051063485,-0.5686746,-0.86333734,-0.99993664,0.9992767,2.561544876479473,6.802211746577767,,4FGL J1927.4+0253,LogParabola,0.28202766,0.45844,,,0.0,0.0,1,0.874244571197656,0.12575542880236396,0.919503626969216,0.08049637303078344,0.9182657236435247,0.08173427635647715,0.8696073035921041,0.1303926964078953,0.0,0.0,0.0,0.0
52.716537,-0.088364385,-19.525366257372337,2.5511887,0.10440665,0.3330617,7.7385564,0.98655635,-0.35422984,0.0026563187,-0.64726377,-0.7664284,-0.9458524,-0.99391395,2.771216343458669,7.332958437138017,,4FGL J1929.0+1729,LogParabola,0.066202804,0.2482799,,,0.0,0.0,0,0.09086863705084655,0.9091313629491289,0.04877855676470274,0.951221443235297,0.04438975312876955,0.9556102468712302,0.1772365101099003,0.8227634898900998,1.0,1.0,1.0,1.0
53.319996,-0.30508024,-20.95025138428451,2.4736202,2.145002,0.29383898,2.7551382,0.9974675,0.56556094,0.010229496,-0.7331379,-0.7310315,-0.8378522,-0.99964887,2.370378498742831,7.728519779714558,,4FGL J1931.0+1754c,PowerLaw,0.7017214,1.18245,,,0.0,0.0,56,0.8457142647319285,0.1542857352680583,0.36152924363530964,0.6384707563646895,0.34421281419562344,0.6557871858043773,0.7074556669994545,0.2925443330005466,0.0,0.789,1.0,0.0
52.47954,-0.79363585,-19.527684714498296,2.5084631,0.09453767,0.3812657,7.804554,0.99478793,-0.46556687,0.0025693874,-0.61372024,-0.78516,-0.9198856,-0.9960957,1.6224316272944992,7.2280926894077755,,4FGL J1931.1+1656,LogParabola,0.07751197,0.25443628,3FGL J1931.1+1659,,0.0,0.0,4,0.00474502237386254,0.9952549776261326,0.02150710580373254,0.9784928941962666,0.008165735878664607,0.9918342641213358,0.08062436334105647,0.9193756366589436,1.0,1.0,1.0,1.0
12.094533,-20.655813,-22.239366150198368,2.5744123,0.1937683,0.23176491,2.234713,0.99902683,-0.65472347,0.0053669326,-0.82421744,-0.54719067,-0.999494,-0.98058105,1.5516986240368345,6.60499822787151,,4FGL J1933.4-2711,PowerLaw,0.13456789,0.3750953,,,0.0,0.0,4,0.9760557389165513,0.02394426108345821,0.8311195989623866,0.1688804010376149,0.901851348653689,0.09814865134631166,0.9230521973940216,0.07694780260597933,0.0,0.005,0.0,0.0
24.243406,-16.02347,-21.94336416142107,2.494667,0.33798212,0.9993564,3.5828846,0.99948233,-0.5661632,0.016968755,-0.57619035,-0.9998371,0.9923173,-0.43605205,1.143261510003548,6.823249342571593,,4FGL J1934.2-1446,LogParabola,,1.6340284,,,0.0,0.0,2048,0.9979117912209622,0.0020882087790538534,0.760276519195665,0.23972348080433573,0.9283900372322434,0.07160996276775643,0.8839780590781919,0.11602194092180772,0.0,0.039,0.0,0.0
47.27727,-4.511293,-21.864304907116868,2.6270125,0.23610963,0.22395548,1.7453185,-0.74175537,-0.56488514,0.004641608,-0.7397282,-0.722862,-0.99901026,0.97373706,2.356509577762162,6.864423992988359,,4FGL J1934.2+1036,PowerLaw,0.1516473,0.43499634,,,0.39,0.0,8,0.9990362083643509,0.0009637916356592723,0.9956715575334889,0.004328442466510965,0.992357470084425,0.007642529915574511,0.9814740182125634,0.018525981787436457,0.0,0.0,0.0,0.0
32.597115,-12.3723135,-22.09433914822513,2.6174757,0.22140312,0.20119059,1.6976651,-0.67062336,-0.53550225,0.025115354,-0.8157934,-0.57273275,-0.9999998,0.99644387,2.5987883071777564,6.842110151114464,,4FGL J1935.0-0553,PowerLaw,0.1431875,2.10866,,,0.0,0.0,0,0.9965210074033098,0.003478992596705271,0.9972336268017588,0.0027663731982409882,0.9968842848916742,0.0031157151083266678,0.9742663827764159,0.02573361722358389,0.0,0.0,0.0,0.0
55.22214,-0.77151924,-21.004615812836736,2.5709496,0.1978722,0.2198865,2.8597653,0.40015313,0.999149,0.005070933,-0.7457768,-0.70049906,-0.9997636,0.9903855,2.1030265899276874,7.462537920344151,,4FGL J1936.6+1921,PowerLaw,0.10839476,0.621171,,,0.0,0.0,24,0.7499435062687761,0.25005649373122774,0.829722614841563,0.17027738515843777,0.7074283074892765,0.29257169251072407,0.8708211926995448,0.12917880730045417,0.0,0.003,0.0,0.0
33.89388,-12.322288,-22.285204894783003,2.3558092,0.20795105,0.00586847,0.078493185,0.9784191,-0.8984318,0.0021571803,-0.5880971,-0.5718104,-0.48810175,-0.9989665,2.0261719536044973,7.639445443088527,,4FGL J1937.1-0444,PowerLaw,0.079960495,0.22987941,,,0.0,0.0,4096,0.9951895532070402,0.004810446792985775,0.996182503657557,0.0038174963424447424,0.993839205957304,0.006160794042696591,0.9893497999839962,0.010650200016003617,0.0,0.0,0.0,0.0
26.781317,-16.377941,-22.378289363609163,2.7090805,0.24323072,0.32124263,2.1670475,0.9963033,-0.61480194,0.007402331,-0.7932772,-0.6840558,-0.99997973,-0.9966849,1.1523287747537805,6.471891167762512,,4FGL J1939.7-1242,PowerLaw,0.18658628,0.4496156,,,0.0,0.0,0,0.91781200332932,0.08218799667069293,0.6962458082484883,0.30375419175151264,0.7652430127373154,0.2347569872626852,0.9221863327819465,0.07781366721805359,0.0,0.089,0.0,0.0
14.687042,-21.35808,-21.361890817649275,2.3159873,0.12324356,0.25783753,3.5770106,0.99432844,-0.107674494,0.0038513546,-0.60663897,-0.7175516,-0.7154923,-0.9999998,2.6433780532592106,7.136932670017604,,4FGL J1940.2-2511,LogParabola,0.097152814,0.33359578,,,0.0,0.0,4,0.9954252696845967,0.0045747303153903145,0.899840711647109,0.10015928835289054,0.9215062352559867,0.07849376474401397,0.9705079121164947,0.029492087883505092,0.0,0.0,0.0,0.0
64.169235,2.3913786,-21.312480300668316,2.4626517,0.2831606,0.5330769,2.9877892,0.75312996,-0.7914037,0.0045474544,-0.1478185,-0.65822613,-0.99950135,-0.48018923,1.6914666466506922,7.333822759864274,,4FGL J1943.9+2841,LogParabola,0.2776631,0.60809636,,,0.0,0.0,9,0.8701052198689782,0.12989478013101025,0.47701780059258825,0.5229821994074119,0.5508417868640473,0.44915821313595256,0.771472764665035,0.2285272353349655,0.0,0.568,0.0,0.0
76.8197,9.266343,-21.74014239038282,2.107077,0.2513244,0.466784,3.7113347,-0.94086516,0.99965173,0.001960649,-0.26314068,-0.09085806,-0.85015243,-0.9999994,1.0225511744762312,7.900437260062196,,4FGL J1944.8+4301,LogParabola,0.17779283,0.36479354,3FGL J1944.8+4300,,0.0,0.0,0,0.5681582344550576,0.43184176554493287,0.258166404787304,0.7418335952126974,0.44801792500700677,0.5519820749929935,0.7547019829876139,0.2452980170123866,0.0,0.97,1.0,0.0
24.861954,-19.010408,-21.578319804989526,2.2985144,0.22149703,0.35562032,3.6229506,0.66143525,-0.38991067,0.0042851353,-0.2939811,-0.64731413,-0.9307143,-0.9953842,2.267759769945357,7.374189608349057,,4FGL J1946.5-1527,LogParabola,0.15725376,0.49663317,,,0.0,0.0,4,0.8476062815700779,0.1523937184299173,0.79651664262549,0.20348335737451062,0.8184846636469806,0.18151533635301906,0.8804752965974171,0.1195247034025828,0.0,0.001,0.0,0.0
39.839317,-12.098929,-21.78956235061832,2.05095,0.27582818,0.61112666,4.181833,0.99867904,0.99971205,0.0017231007,0.4032904,-0.43249962,-0.8336092,-0.9996589,2.615509017420532,7.950892630086237,,4FGL J1947.0+0031,LogParabola,0.24190526,0.33365345,,,0.0,0.0,0,0.6028809563394951,0.3971190436605097,0.5168821954567161,0.48311780454328357,0.715676230459814,0.2843237695401851,0.7656609342270303,0.23433906577296956,0.0,0.45,0.0,0.0
54.824173,-3.8491445,-22.0520793739839,2.2547204,0.29312947,0.52124655,2.6439242,0.8564185,0.9938955,0.0047223964,-0.43798319,-0.49309352,-0.93015105,-0.9973133,2.636477791179145,7.837254671148294,,4FGL J1947.1+1729,PowerLaw,0.28753424,0.7447363,,,0.0,0.0,0,0.9812340783465728,0.018765921653433333,0.6604703546106337,0.339529645389366,0.8233755884927354,0.1766244115072652,0.9571617544021251,0.042838245597875454,0.0,0.121,0.0,0.0
28.913813,-17.564497,-21.432087421653517,2.418735,0.13239115,0.21759264,3.1102853,0.9680489,-0.627902,0.0030693398,-0.643613,-0.64728767,-0.9128567,-0.99999195,2.0955473933328848,7.074470352341311,,4FGL J1947.6-1121,LogParabola,0.0882149,0.30390215,3FGL J1947.4-1121,,0.0,0.0,0,0.8007912382908852,0.19920876170911628,0.8400778935159788,0.15992210648402128,0.8511153821879496,0.1488846178120501,0.877490669822811,0.1225093301771887,0.0,0.0,0.0,0.0
11.696633,-24.218626,-22.57933895659735,2.5294003,0.28972727,0.17814563,1.4319867,0.998531,-0.75941527,0.005447006,-0.47603795,-0.6837159,-1.0,-0.9996856,2.382549859168684,6.739263725291599,,4FGL J1948.0-2845,PowerLaw,0.15118004,0.54363626,,,0.0,0.0,4096,0.9979634885083618,0.0020365114916591873,0.9865555675343645,0.013444432465635198,0.9883302227244981,0.011669777275503496,0.9725409002642675,0.027459099735732455,0.0,0.0,0.0,0.0
61.60087,-0.17793989,-20.752223594851298,2.537982,0.33924845,0.99972427,3.8547294,-0.9661631,0.9847794,0.0039965003,-0.14319834,-0.9455104,-0.6810611,-0.99984616,2.8869683617972797,7.27502182336426,,4FGL J1948.1+2511,LogParabola,,0.46245748,,,0.0,0.0,2072,0.7933773266819325,0.20662267331807274,0.4432927397616404,0.556707260238359,0.49993199447027764,0.5000680055297224,0.6866769237780048,0.3133230762219948,0.0,0.664,0.585,0.001
69.51043,4.243934,-21.21123777368204,2.2513225,0.22000328,0.5982078,4.8014812,-0.9997796,0.9954656,0.005123752,-0.24752694,-0.54683363,-0.9999521,0.36370364,2.6458227496069724,7.62530898243221,,4FGL J1948.9+3414,LogParabola,0.19455948,0.6848178,,,0.0,0.0,0,0.6938214707928094,0.3061785292071922,0.5494073768889282,0.45059262311107173,0.7785632395473826,0.22143676045261781,0.5472818285362158,0.45271817146378435,0.0,0.352,0.0,0.189
25.696152,-19.38721,-21.360857977272037,2.3242555,0.14202578,0.24925539,3.3353386,-0.7187921,-0.34379372,0.0029435963,-0.5954471,-0.60073763,-0.99201274,-0.9993925,2.0798395874491065,7.301972229757896,,4FGL J1949.2-1453,LogParabola,0.09387426,0.31883153,3FGL J1949.5-1454,,0.0,0.0,0,0.7994633712330591,0.2005366287669426,0.8822816580974335,0.11771834190256607,0.8759964872649199,0.12400351273507941,0.8394864447270897,0.16051355527290978,0.0,0.0,0.0,0.0
61.112038,-1.1309466,-20.75895788716006,2.5726423,0.20312577,0.26273856,3.3400023,-0.83827156,0.9998953,0.006823012,-0.7305045,-0.74551386,-0.9996206,-0.7808207,2.121524141303496,7.133462022510708,,4FGL J1950.6+2416,LogParabola,0.11314987,0.63857746,,,0.72,0.0,8,0.9665278456666572,0.033472154333327106,0.4381072247535797,0.5618927752464205,0.5596367279968967,0.44036327200310277,0.8416337889260322,0.1583662110739683,0.0,0.687,0.0,0.0
62.12005,-0.6483834,-20.605462979264264,2.562732,0.25816375,0.7515166,4.7459717,0.998156,-0.4993902,0.011653558,-0.29925105,-0.8354195,-0.9566852,-0.99951464,2.4677263262459914,7.339954686376933,,4FGL J1951.0+2523,LogParabola,0.19011426,1.1787249,,,0.0,0.0,9,0.3898820780168532,0.6101179219831467,0.17542362771216774,0.8245763722878316,0.1598426929107305,0.8401573070892691,0.5793000438220846,0.42069995617791556,1.0,0.997,1.0,0.088
313.73013,-29.231207,-22.211317789834172,2.591127,0.24136427,0.19883135,1.6134574,-0.7541927,-0.47353896,0.0038332003,-0.64868367,-0.74566394,-0.99960136,-0.9663367,2.481052063740477,6.859455709451473,,4FGL J1951.3-8015c,PowerLaw,0.14300844,0.41708422,,,0.0,0.0,32,0.999486663787115,0.0005133362128984473,0.9948351578770426,0.005164842122957658,0.995635575696532,0.00436442430346868,0.9887208200332921,0.011279179966706266,0.0,0.0,0.0,0.0
63.011917,-0.27080056,-20.500951829608685,2.4941657,0.16491179,0.27738434,3.4165916,0.824206,0.9870719,0.009573219,-0.5745967,-0.8532778,-0.7496101,-0.7305221,2.0172709215173215,7.386346305758742,,4FGL J1951.6+2621,LogParabola,0.121283375,0.8377116,,,0.0,0.0,4,0.9484787631185765,0.05152123688143483,0.30296441390742745,0.6970355860925728,0.3151049770800924,0.6848950229199076,0.8304416367343367,0.16955836326566404,0.0,0.932,1.0,0.0
