Source_Name_3FGL,Ln_Flux_Density,Ln_Unc_Energy_Flux100,Spectral_Index,Ln_Signif_Curve,Ln_Variability_Index,HR12,HR23,HR34,HR45,GLAT,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Category_Prob,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing_O,GLON,Flags
3FGL J0043.5-0444,-32.6281959,-27.784678,1.7345864,-3.75526625,3.69664349,-0.881483737,-0.289274144,-0.260989581,-0.177278185,-67.533,AGN,bcu,6492.1416,PowerLaw,1RXS J004333.7-044257,0.999870381,1.3E-4,0.991321189,0.008678811,0.99999989,1.1E-7,0.995751784,0.004248216,293,AGN,0.9001301647554572,0.09986983524454263,0.8589505503381192,0.1410494496618805,0.8360667101471163,0.16393328985288275,0.8754546933587076,0.12454530664129203,221,117.79628,0
3FGL J0043.7-1117,-32.3521155,-27.5525314,1.5937259,0.748916836,3.3198247,-0.999854687,0.999275968,-0.292106915,-0.36779637,-74.05682,AGN,bcu,6018.865,PowerLaw,1RXS J004349.3-111612,0.999840437,1.6E-4,0.963930321,0.036069679,0.929037985,0.070962015,0.993901415,0.006098585,273,AGN,0.9170797027299081,0.08292029727009138,0.8816597899226356,0.11834021007736517,0.8571664839193491,0.14283351608065073,0.9014412621103757,0.09855873788962394,194,116.04734,0
3FGL J0043.8+3425,-27.8358717,-27.3439934,2.0446968,-0.932018391,4.65483858,-0.432409798,-0.618498625,-0.413579651,-0.598304061,-28.41628,AGN,fsrq,1432.6361,PowerLaw,GB6 J0043+3426,0.999965065,3.49E-5,0.991498145,0.008501855,0.999945815,5.42E-5,0.99777934,0.00222066,312,AGN,0.9224949311605333,0.07750506883946692,0.8729241514046653,0.12707584859533474,0.8473226410038248,0.15267735899617552,0.9032475361588415,0.09675246384115813,231,121.159805,0
3FGL J0045.2-3704,-26.0631481,-27.9178278,2.542837,-0.642320881,5.15759958,-0.657116888,-0.734699582,-0.660355779,-0.852533302,-79.96312,AGN,bcu,509.48514,PowerLaw,PKS 0042-373,0.999976926,2.31E-5,0.990351135,0.009648865,0.999963358,3.66E-5,0.993433355,0.006566645,306,AGN,0.9002574998286091,0.09974250017139111,0.8497253924190226,0.15027460758097777,0.822371140105616,0.17762885989438393,0.8769413338359751,0.12305866616402462,212,310.037109,0
3FGL J0045.3+2126,-29.0023209,-27.2695065,1.89904,0.535339489,4.08580005,-0.578409296,-0.540925806,-0.296415459,-0.543390976,-41.403828,AGN,bll,2334.118,PowerLaw,GB6 J0045+2127,0.999828661,1.71E-4,0.986995121,0.013004879,0.989614973,0.010385027,0.997680514,0.002319486,321,AGN,0.9056233726847089,0.09437662731529105,0.8642359423304966,0.1357640576695037,0.8374514634196337,0.16254853658036597,0.8842307497682629,0.11576925023173743,241,121.058601,0
3FGL J0045.7+1217,-29.2258308,-27.4301808,1.9597332,0.12572087,3.99017611,-0.098986244,-0.476036462,-0.504620423,-0.556359964,-50.559357,AGN,bll,2168.2095,PowerLaw,GB6 J0045+1217,0.999813605,1.86E-4,0.989355047,0.010644953,0.995276262,0.004723738,0.997648111,0.002351889,320,AGN,0.8860890188128128,0.11391098118718769,0.848405867753882,0.15159413224611762,0.8253091099281178,0.17469089007188152,0.8725974485510423,0.1274025514489581,224,120.740982,0
3FGL J0046.7-8419,-25.7001402,-27.642201,2.8206205,-0.434945877,4.14287299,-0.703688092,-0.68903266,-0.84782763,-0.999944815,-32.807045,AGN,fsrq,395.72586,PowerLaw,PKS 0044-84,0.999821996,1.78E-4,0.990057074,0.009942926,0.997986212,0.002013788,0.987185448,0.012814552,292,AGN,0.8947014939078176,0.10529850609218243,0.8696224943773408,0.13037750562265868,0.8443461636056238,0.15565383639437558,0.8763149493353727,0.12368505066462704,211,303.07019,0
3FGL J0047.0+5658,-27.3216252,-27.3618304,2.22425,0.360219245,4.30997248,-0.667112027,-0.566173606,-0.510030321,-0.764440144,-5.8951225,AGN,bll,1172.4714,PowerLaw,GB6 J0047+5657,0.999010202,9.9E-4,0.957843519,0.042156481,0.992454706,0.007545294,0.995242492,0.004757508,296,AGN,0.8962510799664191,0.10374892003358098,0.8482474296609164,0.15175257033908376,0.8233907995024904,0.17660920049751022,0.8758160448737545,0.12418395512624496,195,122.333733,4
3FGL J0047.9+5447,-34.5983605,-27.6653678,1.3335099,-0.305934302,3.39750775,0.966020177,-0.74059564,-0.57030539,0.537221397,-8.071238,AGN,bcu,21680.848,PowerLaw,1RXS J004754.5+544758,0.999587731,4.12E-4,0.975848866,0.024151134,0.999217513,7.82E-4,0.966017004,0.033982996,324,AGN,0.8983929746175098,0.10160702538249025,0.8628046027645543,0.13719539723544583,0.8411454051547186,0.15885459484528106,0.8781834860410099,0.12181651395899111,223,122.422791,0
3FGL J0048.0+2236,-27.1819752,-27.5981672,2.33307,0.965056629,5.48339238,-0.428990101,-0.707750181,-0.594473584,-0.849520392,-40.264175,AGN,fsrq,908.46466,PowerLaw,NVSS J004802+223525,0.999872035,1.28E-4,0.987404914,0.012595086,0.996939229,0.003060771,0.986332191,0.013667809,315,AGN,0.8893450022088053,0.11065499779119461,0.8480122246894983,0.15198777531050112,0.8338661673883867,0.16613383261161302,0.8682166436029943,0.13178335639700506,215,121.908806,0
3FGL J0048.0+3950,-30.7799706,-27.6445679,1.8768142,-1.52402308,4.21011877,-0.484036243,-0.524301672,-0.5121685,-0.157812219,-23.023993,AGN,bll,3476.9182,PowerLaw,B3 0045+395,0.999937837,6.22E-5,0.991588251,0.008411749,0.999989179,1.08E-5,0.998741502,0.001258498,295,AGN,0.8990180914250364,0.10098190857496374,0.8647572787550813,0.13524272124491857,0.8350967102891887,0.1649032897108113,0.8757427300900708,0.12425726990992994,213,122.221123,0
3FGL J0049.4-4149,-30.5989686,-28.0316546,2.1545312,-0.4255341,3.45972626,-0.71689362,-0.84262422,-0.208316804,-0.189250456,-75.29762,AGN,bcu,2240.492,PowerLaw,1RXS J004939.9-415133,0.999927413,7.26E-5,0.991461121,0.008538879,0.999590977,4.09E-4,0.995546994,0.004453006,328,AGN,0.8788743563019844,0.1211256436980152,0.8310697496740642,0.16893025032593645,0.8032155923417573,0.19678440765824295,0.8553939753755688,0.144606024624431,226,304.397217,0
3FGL J0049.4-5401,-29.9635868,-28.0616365,2.1434119,-1.95489911,3.8058952,-0.696883111,-0.637135218,-0.499682885,-0.345717804,-63.103218,AGN,bcu,1746.9349,PowerLaw,PMN J0049-5402,0.999951894,4.81E-5,0.991759438,0.008240562,0.999991611,8.39E-6,0.998111166,0.001888834,315,AGN,0.8758068344400558,0.12419316555994449,0.8155372469072565,0.18446275309274357,0.7950942009611796,0.20490579903882028,0.8534701559362428,0.14652984406375702,208,303.589203,0
3FGL J0049.7+0237,-27.6944554,-27.6896955,2.2440412,0.01844445,4.47711241,-0.594381336,-0.647715291,-0.456055271,-0.757359225,-60.24447,AGN,bll,1022.2843,PowerLaw,PKS 0047+023,0.999981935,1.81E-5,0.990342492,0.009657508,0.998864053,0.001135947,0.997329477,0.002670523,337,AGN,0.9190458634545119,0.08095413654548855,0.8804245030847203,0.11957549691527943,0.8582458614856142,0.14175413851438545,0.9004690511678789,0.09953094883212157,246,122.090866,0
3FGL J0049.8-5737,-27.9290249,-27.8468771,2.4621935,-0.114525766,3.94139358,-0.77740244,-0.685855923,-0.685317495,-0.291872088,-59.50251,AGN,fsrq,938.1754,PowerLaw,PKS 0047-579,0.999912043,8.8E-5,0.991022078,0.008977922,0.999100158,9.0E-4,0.99240681,0.00759319,302,AGN,0.9045776034440274,0.09542239655597255,0.8581401909226913,0.14185980907730802,0.8291799871769373,0.17082001282306225,0.8788154883898975,0.12118451161010305,220,303.350708,0
3FGL J0050.0-4458,-27.6836481,-28.0502387,2.5278618,-0.60357708,4.22721542,-0.722253491,-0.527455499,-0.63016457,-0.999950155,-72.15446,AGN,bcu,693.9973,PowerLaw,PMN J0049-4457,0.999690971,3.09E-4,0.991806065,0.008193935,0.999402621,5.97E-4,0.964766936,0.035233064,306,AGN,0.8748235824431954,0.12517641755680442,0.8284553188632569,0.17154468113674298,0.8015446450229028,0.19845535497709743,0.8567666125986807,0.1432333874013188,219,303.730316,0
3FGL J0050.4-0449,-27.4056007,-27.6555928,2.449884,-0.350498259,4.14165411,-0.549710465,-0.705605035,-0.632910844,-0.924294953,-67.70284,AGN,fsrq,823.89746,PowerLaw,PKS 0047-051,0.998150843,0.001849157,0.990386441,0.009613559,0.998181619,0.001818381,0.981912376,0.018087624,312,AGN,0.9021744302401823,0.09782556975981768,0.8619178170388941,0.13808218296110591,0.8361509072533542,0.16384909274664577,0.8745596019916794,0.12544039800832057,224,122.306908,0
3FGL J0050.6-0929,-26.2961311,-27.039417,2.0930758,0.225407147,5.742705,-0.467293989,-0.587401878,-0.548819222,-0.543507508,-72.355736,AGN,BLL,1023.0648,PowerLaw,PKS 0048-09,0.999966185,3.38E-5,0.991009437,0.008990563,0.999910796,8.92E-5,0.996895344,0.003104656,300,AGN,0.9390949686816418,0.06090503131835829,0.8945891458167202,0.10541085418327976,0.8798665164454228,0.12013348355457672,0.9100732667599388,0.08992673324006105,193,122.330879,0
3FGL J0051.2-6241,-30.1027661,-27.0977916,1.663153,0.606664573,3.915655,-0.661922229,-0.30001264,-0.222515857,-0.299425319,-54.44019,AGN,bcu,3901.6074,PowerLaw,1RXS J005117.7-624154,0.999635985,3.64E-4,0.986723367,0.013276633,0.988871461,0.011128539,0.995512724,0.004487276,304,AGN,0.9354060502328398,0.06459394976716044,0.870071732670311,0.129928267329689,0.8523694868039019,0.14763051319609807,0.90506612135747,0.09493387864252961,196,302.96347,0
3FGL J0054.8-2455,-29.9335986,-27.3140974,1.7780507,0.428167514,3.85403588,0.925061074,-0.459121109,-0.300588613,-0.50298522,-87.66247,AGN,bll,2908.0095,PowerLaw,FRBA J0054-2455,0.999704841,2.95E-4,0.985576275,0.014423725,0.992386248,0.007613752,0.99710473,0.00289527,270,AGN,0.8812853758897025,0.11871462411029719,0.8351553373530063,0.1648446626469933,0.8183624133194694,0.18163758668053043,0.8588406696892931,0.14115933031070782,192,142.526413,0
3FGL J0055.2-1213,-28.7045989,-27.9611396,2.396758,-0.503640879,4.23107685,-0.535220184,-0.744959328,-0.65583418,-0.433280916,-75.07811,AGN,bcu,996.72266,PowerLaw,TXS 0052-125,0.995851378,0.004148622,0.991061042,0.008938958,0.999809991,1.9E-4,0.992100726,0.007899274,287,AGN,0.8727485322992798,0.1272514677007208,0.8402669565906037,0.15973304340939604,0.8146053831987233,0.1853946168012767,0.8497513566854764,0.15024864331452326,210,126.51033,0
3FGL J0056.3-0935,-30.988731,-27.4854581,1.7902223,-0.077478739,4.01681327,0.900278198,-0.470998399,-0.420360695,-0.143503202,-72.42695,AGN,bll,4041.2075,PowerLaw,TXS 0053-098,0.999873958,1.26E-4,0.989781329,0.010218671,0.999535576,4.64E-4,0.997797805,0.002202195,290,AGN,0.9314104209940617,0.0685895790059383,0.8872822254095261,0.1127177745904745,0.8597953284373134,0.14020467156268623,0.9051262632542039,0.09487373674579623,207,126.954124,0
3FGL J0056.3-2116,-30.1799147,-27.4642035,1.8079817,0.50269502,4.09456687,0.033073448,-0.292620307,-0.423264966,-0.403767176,-84.047516,AGN,bll,2856.4712,PowerLaw,PMN J0056-2117,0.999814155,1.86E-4,0.986857302,0.013142698,0.994485378,0.005514622,0.997450868,0.002549132,278,AGN,0.9177384354625641,0.0822615645374362,0.8838328977163428,0.1161671022836571,0.8561888071326254,0.14381119286737523,0.8865223213293509,0.11347767867064909,199,133.935028,0
3FGL J0057.9-0542,-28.7267717,-27.7141041,2.4153802,-0.983677706,3.77150438,-0.523015,-0.713244239,-0.667961008,-0.689409593,-68.5243,AGN,fsrq,1120.5619,PowerLaw,PKS 0055-059,0.998902494,0.001097506,0.991344146,0.008655854,0.999594552,4.05E-4,0.981266245,0.018733755,289,AGN,0.9332644014149104,0.06673559858508954,0.8827411623725842,0.11725883762741562,0.8580147789546066,0.14198522104539354,0.9043344883389591,0.09566551166104113,206,127.348534,1
3FGL J0058.0-3233,-27.7845536,-27.5030236,2.0583463,0.974034106,4.15874573,-0.447945581,-0.478167993,-0.604537231,-0.575826483,-84.37602,AGN,bll,1224.3329,PowerLaw,PKS 0055-328,0.999626605,3.73E-4,0.970743258,0.029256742,0.95754257,0.04245743,0.99410091,0.00589909,290,AGN,0.8893958410776527,0.11060415892234736,0.8420522562632232,0.15794774373677598,0.8204727664302909,0.17952723356970926,0.873753213788752,0.12624678621124755,211,288.563599,0
3FGL J0058.3+3315,-27.4842944,-27.8153249,2.407292,0.279235147,4.7257697,-0.697803458,-0.578269455,-0.698669244,-0.931066529,-29.582802,AGN,fsrq,789.63855,PowerLaw,MG3 J005830+3311,0.996948129,0.003051871,0.988950479,0.011049521,0.996358511,0.003641489,0.960668906,0.039331094,315,AGN,0.8966155645880486,0.10338443541195165,0.8529801775448671,0.1470198224551329,0.8267898545571323,0.1732101454428685,0.8822403568844339,0.11775964311556573,239,124.593628,0
3FGL J0059.1-5701,-26.2995645,-27.7854359,2.6164255,0.959044926,4.16463308,-0.473880512,-0.736968077,-0.852584629,-0.999987512,-60.07471,AGN,bcu,552.15875,PowerLaw,PKS 0056-572,0.999646908,3.53E-4,0.931188846,0.068811154,0.878562104,0.121437896,0.976361627,0.023638373,302,AGN,0.8965027733262072,0.10349722667379294,0.8612132340436407,0.13878676595635958,0.8349410456359108,0.16505895436408954,0.8737214873062636,0.12627851269373588,201,300.819336,4
3FGL J0059.2-0152,-32.4063036,-27.7408207,1.7376362,-0.323688873,3.61680891,-0.38607672,-0.865773711,0.108295317,-0.232008897,-64.685646,AGN,bll,6121.983,PowerLaw,1RXS J005916.3-015030,0.999935615,6.44E-5,0.990789954,0.009210046,0.99955324,4.47E-4,0.996165283,0.003834717,272,AGN,0.8793441098087252,0.12065589019127479,0.8440346609289927,0.15596533907100732,0.8263873550853885,0.17361264491461137,0.8613758697208811,0.13862413027911885,183,127.492348,0
3FGL J0059.6+0003,-28.066997,-27.8089099,2.48396,0.561416109,3.95454649,-0.595559994,-0.694019618,-0.742273959,-0.878850432,-62.748528,AGN,fsrq,818.2782,PowerLaw,PKS 0056-00,0.997815638,0.002184362,0.976836309,0.023163691,0.954882992,0.045117008,0.971146154,0.028853846,320,AGN,0.8912556526137281,0.10874434738627121,0.8372805862507662,0.16271941374923396,0.81661284139351,0.18338715860649052,0.8718991114217648,0.12810088857823512,235,127.403862,0
3FGL J0100.2+0745,-29.1401559,-27.0409496,1.7965821,1.24567013,4.51627908,-0.143823385,-0.308518697,-0.375455675,-0.437396636,-55.039944,AGN,bll,2650.7144,PowerLaw,GB6 J0100+0745,0.999872889,1.27E-4,0.976841918,0.023158082,0.974706335,0.025293665,0.969539187,0.030460813,314,AGN,0.8861962231207062,0.11380377687929336,0.8486090314528106,0.15139096854718948,0.8160793686118547,0.18392063138814513,0.8716477815079098,0.1283522184920904,228,126.753189,0
3FGL J0102.3+4217,-25.3470994,-27.7583419,2.6916668,0.791416161,4.62461285,-0.713379204,-0.769341531,-0.860090508,-0.999533614,-20.536995,AGN,fsrq,409.73312,PowerLaw,GB6 J0102+4214,0.999838326,1.62E-4,0.9638206,0.0361794,0.973149203,0.026850797,0.98986399,0.01013601,299,AGN,0.9115944622245178,0.0884055377754822,0.8668197151046759,0.13318028489532452,0.8477228981942687,0.152277101805731,0.8910426928703999,0.10895730712959949,204,125.092812,0
3FGL J0103.4+5336,-29.9420341,-27.5847989,2.0390236,-1.34042415,3.83500616,-0.503359331,-0.565180329,-0.495478532,-0.316275268,-9.214272,AGN,bll,2637.558,PowerLaw,1RXS J010325.9+533721,0.999774211,2.26E-4,0.987844399,0.012155601,0.999940639,5.94E-5,0.997413922,0.002586078,290,AGN,0.9214758180084222,0.07852418199157772,0.8653837311832921,0.13461626881670735,0.8282605634856839,0.1717394365143161,0.8986482225833484,0.10135177741665233,196,124.73735,0
3FGL J0103.7+1323,-30.3827706,-27.7942819,1.983666,0.89039487,3.96588599,-0.752353405,0.022059941,-0.364340872,-0.757740501,-49.368923,AGN,bcu,2455.6235,PowerLaw,NVSS J010345+132346,0.999441988,5.58E-4,0.962466355,0.037533645,0.942506088,0.057493912,0.99152732,0.00847268,302,AGN,0.9053296609464481,0.09467033905355153,0.853789883659901,0.14621011634009884,0.8224322429876326,0.17756775701236696,0.8808358149949638,0.11916418500503607,204,127.538582,0
3FGL J0105.1-2415,-25.6432477,-27.8630915,2.608352,0.859465618,4.51586957,-0.656591021,-0.76782146,-0.778011408,-0.775210684,-85.7825,AGN,fsrq,442.24515,PowerLaw,PKS 0102-245,0.999977436,2.26E-5,0.979637127,0.020362873,0.985174045,0.014825955,0.991063168,0.008936832,304,AGN,0.876876804553419,0.12312319544658108,0.8550968451954858,0.1449031548045138,0.8382085951439483,0.16179140485605115,0.8593593646760744,0.14064063532392582,216,170.83168,0
3FGL J0105.3+3928,-28.1576842,-27.8673885,2.3259218,0.299611878,4.18362196,-0.69723057,-0.740746826,-0.417329379,-0.882930374,-23.320532,AGN,bll,996.9433,PowerLaw,GB6 J0105+3928,0.998427869,0.001572131,0.983479556,0.016520444,0.992564147,0.007435853,0.986434616,0.013565384,293,AGN,0.8945973070872435,0.10540269291275677,0.8486175267804311,0.151382473219569,0.8119404306805698,0.18805956931942985,0.8632308811775183,0.1367691188224816,207,125.849701,0
3FGL J0107.0-1208,-29.8022144,-27.8922662,2.1802132,-0.03631193,3.48696591,-0.696733435,-0.501860861,-0.453511907,-0.834142442,-74.57163,AGN,bcu,1671.0822,PowerLaw,PMN J0107-1211,0.997733573,0.002266427,0.985868509,0.014131491,0.98533754,0.01466246,0.971423202,0.028576798,305,AGN,0.9381986051958713,0.0618013948041284,0.8922731491605157,0.10772685083948454,0.8597126018376575,0.14028739816234234,0.9009889672254627,0.09901103277453677,211,137.447754,0
3FGL J0108.5-0035,-28.7190614,-27.8022738,2.3936923,0.723975226,3.76761586,-0.506328309,-0.586784013,-0.814668329,-0.999914424,-63.149467,AGN,fsrq,1045.034,PowerLaw,PKS 0105-008,0.960493086,0.039506914,0.932986615,0.067013385,0.793783408,0.206216592,0.926168095,0.073831905,288,AGN,0.8556083431664537,0.14439165683354666,0.8186699819946167,0.18133001800538343,0.7865520350236922,0.21344796497630852,0.8336738665005251,0.16632613349947437,193,132.44371,0
3FGL J0109.1+1816,-29.8940512,-27.7202382,2.0398386,-0.570336449,3.70696369,-0.586817798,-0.370108451,-0.591890487,-0.309869958,-44.400307,AGN,bll,2340.2266,PowerLaw,MG1 J010908+1816,0.999888345,1.12E-4,0.991446485,0.008553515,0.99937202,6.28E-4,0.997505841,0.002494159,312,AGN,0.8983908733312659,0.10160912666873388,0.8542584271621945,0.14574157283780514,0.8369066534873545,0.16309334651264482,0.8764198816284343,0.12358011837156586,223,128.809555,0
3FGL J0109.9-4020,-31.9642331,-27.778556,1.7273983,-1.99708309,3.68654233,-0.966231174,0.992051544,-0.712865108,-0.19801869,-76.25169,AGN,bll,4880.086,PowerLaw,RBS 0158,0.999440939,5.59E-4,0.991849452,0.008150548,0.999978778,2.12E-5,0.988549059,0.011450941,316,AGN,0.9443322626012361,0.055667737398763864,0.9005451000803016,0.09945489991969851,0.8825163199716111,0.11748368002838934,0.9238042419265593,0.0761957580734406,220,287.950256,0
3FGL J0110.2+6806,-29.2656093,-27.1199488,1.9908619,-1.06978113,3.59670153,-0.47916773,-0.576304755,-0.485408084,-0.358164835,5.3079176,AGN,bll,3158.4863,PowerLaw,4C +67.04,0.998363326,0.001636674,0.987492973,0.012507027,0.999540488,4.6E-4,0.993016058,0.006983942,303,AGN,0.9102943699510996,0.08970563004890046,0.8662138351586719,0.1337861648413289,0.8495811599344659,0.1504188400655335,0.890137013600522,0.1098629863994777,220,124.695885,0
3FGL J0110.9-1254,-31.2835491,-27.8243415,1.9252412,-0.900733624,3.47292655,0.408413039,-0.41806027,-0.818748921,0.205846966,-75.069405,AGN,bll,3375.6392,PowerLaw,1RXS J011050.0-125455,0.99895485,0.00104515,0.991480336,0.008519664,0.999862721,1.37E-4,0.97519089,0.02480911,282,AGN,0.8993424821273132,0.10065751787268687,0.8551296711645182,0.14487032883548218,0.8273247812519255,0.17267521874807423,0.8813993341208594,0.11860066587914067,203,141.688477,0
3FGL J0111.5+0535,-31.6375117,-27.8793887,1.9169142,-0.244153089,3.84166556,0.897536271,-0.39756865,-0.217954907,-0.56740766,-56.92794,AGN,bll,3781.069,PowerLaw,1RXS J011130.5+053612,0.999896969,1.03E-4,0.990910664,0.009089336,0.999290153,7.1E-4,0.997428559,0.002571441,288,AGN,0.8951967602408204,0.10480323975917985,0.8395718672347746,0.16042813276522466,0.8113652357371887,0.188634764262812,0.8758285639531027,0.1241714360468975,207,132.111557,0
3FGL J0112.8+3207,-24.7709249,-27.3639338,2.3626,0.722761175,6.86219797,-0.608927224,-0.671323628,-0.704862238,-0.677856921,-30.525995,AGN,fsrq,543.8775,PowerLaw,4C +31.03,0.999936082,6.39E-5,0.991264088,0.008735912,0.999957982,4.2E-5,0.994835111,0.005164889,318,AGN,0.8943075098316181,0.10569249016838181,0.8366011242279561,0.16339887577204362,0.8147474982983272,0.1852525017016731,0.8728970670257389,0.12710293297426123,219,128.192535,0
3FGL J0113.0-3554,-27.2074445,-28.022437,2.5028229,-0.812740797,4.42588705,-0.633760054,-0.654710961,-0.983237192,0.668688119,-80.09843,AGN,fsrq,629.53326,PowerLaw,PMN J0113-3551,0.999991379,8.62E-6,0.992007783,0.007992217,0.999996904,3.1E-6,0.990846769,0.009153231,305,AGN,0.9405942956810944,0.05940570431890568,0.887144041409289,0.11285595859071125,0.8628373116714768,0.1371626883285234,0.9173121340311027,0.08268786596889822,209,276.631897,0
3FGL J0113.4+4948,-27.7858047,-27.5502057,2.2991004,0.022134514,3.86275618,-0.614066995,-0.699942223,-0.590088329,-0.522177762,-12.900712,AGN,fsrq,1122.5337,PowerLaw,S4 0110+49,0.999239285,7.61E-4,0.984807904,0.015192096,0.995800968,0.004199032,0.992367777,0.007632223,314,AGN,0.9219431003744052,0.07805689962559513,0.8732499101117199,0.12675008988828043,0.8570049916998987,0.14299500830010128,0.89617367089402,0.10382632910598015,223,126.578506,0
3FGL J0114.8+1326,-28.0436787,-27.4348996,2.0772939,-1.79496841,4.61647974,-0.365484182,-0.703210095,-0.459330942,-0.382105176,-49.040955,AGN,bll,1439.659,PowerLaw,GB6 J0114+1325,0.99998281,1.72E-5,0.993302896,0.006697104,0.999997696,2.3E-6,0.997209092,0.002790908,306,AGN,0.9108588312616829,0.08914116873831732,0.8599913516533138,0.140008648346686,0.8353038223644177,0.16469617763558222,0.8780364383598862,0.12196356164011353,220,131.640869,0
