Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Flags
4FGL J1205.7-2635,290.41608,35.163807,-21.18933424613841,2.5174594,0.07461666,0.08415757,2.0262759,0.9986972,-0.6629234,0.0015657686,-0.75966316,-0.6456183,-0.7863553,-0.99990445,3.591058065314024,6.617476411107075,AGN,fsrq,PowerLaw,3FGL J1205.8-2636,PKS 1203-26,0.9994397659182914,5.602340817082519E-4,0.997515697813695,0.002484302186303972,0.9915867226363834,0.008413277363616594,0.9924737195619296,0.007526280438070469,293,0
4FGL J1205.8+3321,177.84662,78.3601,-22.821048375190447,2.682616,0.14898679,-0.050479334,0.628171,-0.6272014,-0.78147703,0.0014885884,-0.7004958,-0.52467334,-0.89325607,-0.99647605,2.926136736751385,6.461286191045396,AGN,bcu,PowerLaw,3FGL J1205.9+3315,SDSS J120542.82+332146.9,0.9998497612376032,1.5023876239720965E-4,0.9988147174624658,0.0011852825375345453,0.9975863246728544,0.0024136753271455026,0.9990503137545523,9.496862454478037E-4,320,0
4FGL J1207.2-0524,283.1283,55.75389,-22.621741314484353,2.0137239,0.53648233,0.5570921,1.6709349,0.9979642,-0.8611891,0.004404647,-0.5350567,-0.22597706,-0.562785,-0.99977845,2.7152520395614532,8.192001964259008,AGN,bcu,PowerLaw,,1RXS J120722.5-052442,0.9998238562288865,1.7614377111298547E-4,0.9975829691782294,0.0024170308217700627,0.9931653778375469,0.006834622162452873,0.9936696258917453,0.006330374108255005,306,0
4FGL J1207.4-5050,295.86682,11.417195,-20.786465207230652,2.1885571,0.13505372,0.598181,6.439113,0.8015767,0.93189543,0.0013547778,-0.38509303,-0.6237696,-0.94762546,-0.996746,1.5020648155059502,7.574097084139344,PSR,PSR,PLSuperExpCutoff,3FGL J1207.2-5052,PSR J1207-5050,0.002449946796576128,0.9975500532034243,0.0035663403975451607,0.9964336596024549,0.007071586533471443,0.9929284134665274,0.01693736434020176,0.983062635659798,273,0
4FGL J1207.7-0106,280.74023,59.86798,-21.72981811920801,2.2589982,0.14430715,0.2288185,2.7079256,0.9152853,0.80532634,0.0028048868,-0.6808113,-0.56190157,-0.77070034,-0.9999503,5.051877122348995,7.097013885379324,AGN,fsrq,PowerLaw,,AT20G J120741-010630,0.9978931474532458,0.002106852546754176,0.9978495605505936,0.00215043944940631,0.9990216330252155,9.78366974784543E-4,0.9324602617590488,0.06753973824095096,336,0
4FGL J1207.7-2229,289.86975,39.277054,-21.881659710349233,2.0562587,0.17826273,0.18139797,2.157337,0.9201819,-0.394335,0.0018479094,-0.38802117,-0.45578352,-0.5114958,-0.99995667,2.3265250897062257,7.826789723432154,AGN,bll,PowerLaw,3FGL J1207.6-2232,NVSS J120736-223036,0.9989236617564756,0.001076338243524676,0.9964335908461418,0.003566409153857427,0.9905350487851672,0.009464951214831789,0.9927490772450774,0.007250922754922716,297,0
4FGL J1208.1+3017,191.97168,79.99064,-22.899590593775663,1.7921926,0.3136042,0.21446332,1.5068034,-0.87500846,-0.9924876,0.0012669119,0.7724133,-0.28451356,-0.5304574,-0.31396297,1.9652676105660871,8.639211158190868,AGN,bll,PowerLaw,,GB6 J1208+3015,0.9995279223607045,4.720776392954538E-4,0.9989799628891418,0.0010200371108575394,0.9992354955044408,7.645044955586277E-4,0.9976174071486267,0.002382592851373253,303,0
4FGL J1208.2-6237,297.98752,-0.17705444,-19.09724760918567,2.3706367,0.068592384,0.2378077,7.77053,0.99499863,0.45522454,7.3232676E-4,-0.591255,-0.610863,-0.8806073,-0.91216606,1.6556127727886039,8.034316920082196,PSR,PSR,PLSuperExpCutoff,3FGL J1208.4-6239,PSR J1208-6238,7.152089341991665E-4,0.9992847910658021,0.0022176717324510157,0.99778232826755,1.6522096482356782E-4,0.999834779035176,0.015420082714335247,0.9845799172856646,304,0
4FGL J1208.2-7810,300.64862,-15.500145,-22.273966440525392,1.8991321,0.25568372,0.36120573,2.3462687,-0.88796794,-1.0,0.0022780513,1.0,-0.29744887,-0.6046329,-0.57709944,1.4691775844337345,8.622943591059425,AGN,bcu,PowerLaw,3FGL J1208.2-7810c,PKS 1205-778,0.998234355050897,0.0017656449491037685,0.9950950093106619,0.004904990689338525,0.9949845210303357,0.005015478969664421,0.9878463669698712,0.012153633030129098,312,0
4FGL J1208.4+6121,131.90018,55.01765,-22.760406512552514,1.9816748,0.21117032,-0.017711937,0.18583423,-0.8961608,-0.6808986,8.1392576E-4,-0.6476199,-0.46217263,-0.14330561,-0.77900493,2.3642589688383957,8.23995004330767,AGN,bcu,PowerLaw,,RGB J1208+613,0.9999101479094975,8.985209050175822E-5,0.9991023042154533,8.976957845464517E-4,0.999745419384794,2.545806152070152E-4,0.9996535188668191,3.464811331811194E-4,307,4
4FGL J1208.8-1751,288.818,43.834675,-22.405086549477236,2.1662529,0.45533803,0.31508958,1.6209251,0.78598034,-0.76603913,0.0039656945,-0.7080678,-0.21252926,-0.88161844,-0.9961649,1.7704446785284729,7.631049292743024,AGN,bcu,PowerLaw,,NVSS J120856-175647,0.9878942408869534,0.012105759113045957,0.9646660540144271,0.03533394598557332,0.9207005140018206,0.07929948599817949,0.9710279400643019,0.028972059935697788,310,4
4FGL J1208.8-2754,291.57898,34.02211,-22.2439395702438,2.142801,0.54512787,0.42085242,2.039291,-0.98309284,0.079299726,0.0033651395,-0.49891275,-0.19053271,-0.8318995,-1.0,2.4612911109097926,7.840019433745197,AGN,bcu,PowerLaw,,NVSS J120900-275350,0.9933706627340231,0.006629337265976955,0.9874933366839312,0.012506663316069177,0.9715839184649279,0.028416081535072624,0.9693565866488018,0.030643413351198263,304,0
4FGL J1208.9+5441,135.78375,61.354736,-20.613934316160183,2.584693,0.035815097,0.07390387,3.590566,-0.37375325,-0.6588122,0.0010211952,-0.740645,-0.7342552,-0.9370495,-0.9997403,5.727987580381818,5.844297872243114,AGN,fsrq,LogParabola,3FGL J1208.7+5442,TXS 1206+549,0.999627583465705,3.724165342941964E-4,0.9989013617979132,0.0010986382020865026,0.9987692679795491,0.0012307320204505857,0.9950268479085937,0.0049731520914055374,282,0
4FGL J1209.0-4630,295.37903,15.747565,-22.575392865133264,2.246492,0.27600545,0.06557955,0.60133743,0.95610076,0.71339995,0.0026851555,-0.8312183,-0.18792695,-0.7072555,-0.99999887,1.9374217406508292,7.662231680129316,AGN,bcu,PowerLaw,,SUMSS J120905-462944,0.9985143427101232,0.001485657289876461,0.9721980872197881,0.02780191278021102,0.9839133276751861,0.016086672324814106,0.9739169063179375,0.026083093682062724,303,0
4FGL J1209.4+4118,151.56488,73.39977,-21.27097756213886,1.9058169,0.09291488,0.068914115,1.660684,-0.5407208,-0.51375705,6.441361E-4,-0.56737894,-0.1533999,-0.61190736,-0.77426744,2.7720807616761696,7.81782248483099,AGN,bll,PowerLaw,3FGL J1209.4+4119,B3 1206+416,0.999901378534042,9.862146595821372E-5,0.9984816612543937,0.001518338745606563,0.9931841937271025,0.006815806272897192,0.999674264794249,3.257352057511621E-4,306,0
4FGL J1209.4+7608,126.23373,40.720913,-22.062434025972518,2.1458673,0.17288911,0.25697392,2.6656437,-0.9999822,0.9995529,0.0024266874,-0.5093677,-0.4282834,-0.8090188,-0.9999996,2.44567818005353,7.5684948603290065,AGN,bcu,PowerLaw,3FGL J1209.9+7607,2MASS J12093020+7609120,0.9920257839011682,0.007974216098831605,0.9759857445205337,0.02401425547946644,0.9042430718951396,0.0957569281048608,0.9297145917853703,0.07028540821462935,304,0
4FGL J1209.8+1810,253.83322,76.89334,-21.413330493464077,2.329302,0.07530946,-0.016600352,0.4259486,-0.27366626,-0.7149493,4.1686007E-4,-0.6283584,-0.6755923,-0.68432176,-0.12712966,4.351842165628565,7.05349384743267,AGN,fsrq,PowerLaw,3FGL J1209.8+1810,MG1 J120953+1809,0.9999229228964468,7.707710355261721E-5,0.9991105756271944,8.894243728054747E-4,0.9998185956138638,1.8140438613610264E-4,0.9989273118312585,0.001072688168741667,319,0
4FGL J1211.0-3800,294.2238,24.172247,-21.829636294509697,2.2428465,0.14418814,0.12319899,1.7886286,0.99982417,-0.5855523,0.0021600418,-0.6554858,-0.37719014,-0.8872513,-0.99939966,2.7015200991107493,7.34773697625831,AGN,bcu,PowerLaw,,PMN J1211-3754,0.9987603547718059,0.0012396452281946333,0.9947089160895567,0.005291083910443777,0.9794751096411611,0.020524890358839955,0.9929355678854898,0.00706443211451,317,0
4FGL J1211.6+3901,155.34424,75.490295,-22.766253474373222,2.1195507,0.15458944,-0.056528077,0.75597775,0.99885553,-0.89217246,6.652795E-4,-0.54484254,-0.6048966,-0.23829089,-0.38639075,2.399817418875939,7.856770128294925,AGN,bll,PowerLaw,,FIRST J121134.2+390053,0.9996341441514287,3.658558485713878E-4,0.9989019965562552,0.0010980034437444392,0.9993835902589396,6.16409741060601E-4,0.9990679821005782,9.320178994220037E-4,314,0
4FGL J1211.6-2735,292.2196,34.454113,-22.240017683960996,2.5748959,0.17827909,0.111949064,1.256948,0.98689485,-0.80750775,0.003346361,-0.7495415,-0.6653523,-0.83796716,-0.9996941,3.11480528561657,6.793366632114307,AGN,bcu,PowerLaw,,NVSS J121135-273615,0.9997213714466413,2.78628553358601E-4,0.996905504855833,0.0030944951441677316,0.9938381681870343,0.006161831812966448,0.9969376474644297,0.003062352535571116,298,20
4FGL J1212.0+2242,237.1243,80.04279,-22.443714961899328,2.0406713,0.1668962,0.03488136,0.4534785,-0.99107075,0.9873195,4.34442E-4,-0.5675227,-0.327305,-0.77933055,-0.37641314,2.0542710777483566,7.832715442500298,AGN,bll,PowerLaw,,RX J1211.9+2242,0.9991924376758464,8.07562324152884E-4,0.9936893164639912,0.006310683536008996,0.9907572885322978,0.009242711467701665,0.9986510114753878,0.0013489885246120215,304,0
4FGL J1212.0-2326,291.348,38.533722,-22.09981316281864,1.8654313,0.21722752,0.1750536,1.9248303,0.99984926,-0.7245951,0.0010539135,-0.71802515,0.013322323,-0.6205407,-0.355182,2.6296634538834014,8.493731239751968,AGN,bcu,PowerLaw,,PMN J1212-2327,0.999358092069048,6.419079309513587E-4,0.9970971477935565,0.0029028522064438794,0.9929823147715566,0.00701768522844311,0.9895242080704152,0.010475791929584435,310,0
4FGL J1212.2+2442,226.06207,80.85799,-22.393982710080454,2.106667,0.21471302,0.18465273,1.7119584,0.996219,-0.6696169,0.002066826,-0.44904643,-0.91559553,0.4897953,-1.0,1.3645216837489715,7.573918751896659,AGN,bcu,PowerLaw,,NVSS J121219+244130,0.9969422102438685,0.0030577897561316733,0.998168050825871,0.0018319491741290792,0.9994314912371023,5.685087628976679E-4,0.9771408373874841,0.022859162612515384,319,0
4FGL J1212.7-1402,288.8971,47.774963,-22.68430115057657,2.1937244,0.17145412,-0.05726642,0.6979091,0.9337078,-0.54088485,6.0592324E-4,-0.9041789,-0.16440323,-0.6262592,-0.28856722,1.8130492954802588,7.950614800719746,AGN,bcu,PowerLaw,,1RXS J121240.3-140141,0.9993711185524431,6.288814475567801E-4,0.9953200184672044,0.004679981532794968,0.9912235979515015,0.008776402048498215,0.9982262103151172,0.001773789684882655,304,0
4FGL J1213.0+5129,136.93666,64.58745,-21.87743138356422,2.2046876,0.085894674,-0.048511673,1.2181642,0.29018146,-0.80297744,4.3770118E-4,-0.63146573,-0.3896152,-0.6077966,-0.5807925,2.0755867011041276,7.407843906955217,AGN,bll,PowerLaw,3FGL J1212.6+5135,1RXS J121301.8+512942,0.9997507307257159,2.49269274283879E-4,0.997866155860347,0.002133844139653269,0.9859275539649783,0.014072446035021636,0.9994561308606619,5.438691393376819E-4,302,0
4FGL J1213.3-2618,292.39905,35.77744,-21.988875666725427,1.8168496,0.21860124,0.30541736,2.845589,-0.701072,0.99210525,0.00184745,-0.33707035,-0.0076486263,-0.5706585,-0.49890658,2.854467217472971,8.513641692302565,AGN,bll,PowerLaw,3FGL J1213.1-2619,RBS 1080,0.9996812741865619,3.187258134387982E-4,0.9932732808022265,0.0067267191977737895,0.9935603070676587,0.006439692932341454,0.9962400727012513,0.003759927298749599,299,0
4FGL J1213.6+1306,268.8262,73.431595,-21.18069138950351,2.4101682,0.13113225,0.2613882,3.9168706,-0.03574421,-0.50146055,0.004016504,-0.567272,-0.8434348,-0.7215869,-0.9998398,1.8208533351344547,6.425293893117042,AGN,fsrq,LogParabola,3FGL J1213.7+1306,4C +13.46,0.8570699313134409,0.14293006868655897,0.6173433512723635,0.3826566487276368,0.7085959034207747,0.2914040965792254,0.6896621864627542,0.3103378135372456,315,0
4FGL J1213.7+6423,129.56668,52.243935,-22.44356703469413,2.6332803,0.08391562,-0.09773401,2.1846116,-0.10505456,-0.83550847,6.5123435E-4,-0.5713865,-0.61417395,-0.88411444,0.3063458,2.5220117997127183,6.463827360040156,AGN,bll,PowerLaw,,NVSS J121348+642524,0.998599561795562,0.0014004382044384527,0.9975502143322974,0.0024497856677029918,0.9890356423036991,0.010964357696300853,0.994212258561875,0.00578774143812483,298,256
4FGL J1213.8-4345,295.78705,18.593267,-21.897876867233244,2.178177,0.22554988,0.16171359,1.3424199,0.9995149,-0.8902731,0.0024613284,-0.24964085,-0.6678585,-0.5170841,-0.9999996,1.3877033754695898,7.836725682973594,AGN,bcu,PowerLaw,,PMN J1213-4343,0.9935757252431293,0.006424274756870697,0.9718495184961664,0.02815048150383336,0.9616971555606358,0.038302844439364284,0.9616897666349701,0.03831023336503031,299,16
4FGL J1215.0+1656,261.55182,76.79078,-21.143878821818113,2.4379246,0.064567976,0.010768692,0.29006174,-0.40303007,-0.65248454,6.594036E-4,-0.6340794,-0.7310851,-0.8129132,-0.12413952,5.371338125934406,6.70974887558417,AGN,fsrq,PowerLaw,3FGL J1215.1+1658,TXS 1212+171,0.9998352392019547,1.6476079804473234E-4,0.9989556148443285,0.0010443851556718588,0.9999439066135604,5.609338644012913E-5,0.9954757508152323,0.004524249184767001,300,0
4FGL J1215.1+0731,277.58344,68.589645,-22.464129440097956,1.749979,0.17969766,0.13617168,1.654698,-0.99967873,0.9926508,7.4042036E-4,0.6590566,-0.27461314,-0.6520528,-0.16393006,2.558993714684433,8.569392585171741,AGN,bll,PowerLaw,,1ES 1212+078,0.9997110767180255,2.8892328197450544E-4,0.9976959046950721,0.0023040953049280645,0.9994115711704217,5.884288295777659E-4,0.9962649167208568,0.0037350832791437395,307,0
4FGL J1215.1+3513,164.4363,78.80186,-22.782393117296834,2.6376138,0.20088804,0.1235614,1.0610244,0.99001557,-0.64529055,0.0047945483,-0.79395634,-0.6799754,-0.99992794,0.34273183,2.3305188478180687,6.5237819589697335,AGN,bll,PowerLaw,,7C 1212+3524,0.9972529284176994,0.002747071582299196,0.9920593329303911,0.007940667069608493,0.9619623642626162,0.03803763573738404,0.9871516771224811,0.012848322877518874,301,0
4FGL J1215.1+5002,137.38763,66.05297,-21.6433869349494,1.9404454,0.11364325,0.02597366,0.5002632,-0.71825445,-0.5019656,6.425787E-4,-0.61771846,-0.36730987,-0.3231918,-0.9029017,2.2243218356289076,7.9502635976889025,AGN,bll,PowerLaw,3FGL J1215.0+5002,IVS B1212+503,0.999467076349212,5.329236507877889E-4,0.9988371403199529,0.0011628596800473258,0.9976283100795909,0.002371689920408996,0.9987797077631415,0.0012202922368586718,302,0
4FGL J1215.8-1733,291.0207,44.48249,-22.200505655607234,2.6108656,0.14633082,0.02208083,0.3026816,-0.13302363,-0.7168719,0.0027262892,-0.6687733,-0.6135578,-1.0,0.9999538,2.571706368154141,6.460582784510013,AGN,bcu,PowerLaw,,PKS 1213-17,0.9993645812920544,6.35418707946043E-4,0.996786775660148,0.003213224339852503,0.9972045581807664,0.0027954418192331965,0.9960671751652409,0.003932824834759185,292,0
4FGL J1215.8-3732,295.17453,24.795141,-22.410032956026974,2.3017929,0.2006716,0.051805675,0.59755135,0.9096884,-0.17431848,0.001946085,-0.844808,-0.4941797,-0.25074548,-0.9999877,1.6753436337412893,7.452875251269027,AGN,bcu,PowerLaw,,PMN J1216-3734,0.9986129510903237,0.001387048909676306,0.9944737539296036,0.005526246070396914,0.9969303370107893,0.0030696629892117524,0.9918891337594903,0.008110866240509539,309,0
4FGL J1216.1+0930,275.98172,70.51303,-21.90394833706456,2.0319471,0.13077866,0.09101056,1.431357,-0.9947125,0.99916303,7.464045E-4,-0.45361096,-0.61154217,-0.62182105,-0.19651036,1.7569438141213454,7.688805913512697,AGN,bll,PowerLaw,,TXS 1213+097,0.9991679007319914,8.320992680086396E-4,0.9810531038639255,0.01894689613607537,0.980222410569956,0.019777589430044096,0.9955677759633941,0.004432224036605966,268,0
4FGL J1216.1-0242,285.62933,58.965683,-22.46959563477798,1.9797246,0.18838009,0.07701916,0.94577855,-0.9809821,0.23172082,9.655016E-4,-0.22320665,-0.66948026,-0.19259606,-0.49427795,2.060822231645782,8.21985693358922,AGN,bll,PowerLaw,,1RXS J121603.6-024302,0.9996373069831065,3.6269301689365106E-4,0.997680989066861,0.0023190109331399185,0.9994171778407165,5.828221592834525E-4,0.9984126858490053,0.0015873141509946413,288,0
4FGL J1217.9+3007,188.8493,82.06005,-18.54362607980238,1.948771,0.018154204,0.04020542,4.3880887,0.313553,-0.4521723,1.0424955E-4,-0.4782824,-0.48408964,-0.55231744,-0.46262026,5.9838823161584775,6.971506021153324,AGN,BLL,LogParabola,3FGL J1217.8+3007,B2 1215+30,0.999846397759895,1.5360224010574803E-4,0.9983311008720763,0.001668899127923993,0.9988712098204059,0.0011287901795935418,0.9976833742143102,0.0023166257856899915,334,0
4FGL J1218.0-0028,285.37134,61.24517,-21.423526282030227,2.312284,0.1032637,0.081310526,1.4251087,-0.28523374,-0.075403914,0.001115236,-0.6985188,-0.73847467,-0.3309273,-0.80682826,2.7790800116477072,7.221444587333158,AGN,bll,PowerLaw,3FGL J1218.0-0029,PKS 1215-002,0.9996708822947958,3.291177052044012E-4,0.9973904418766752,0.0026095581233247936,0.9971289575272829,0.002871042472717541,0.9962091328568909,0.0037908671431093723,320,0
4FGL J1218.5-0119,286.07556,60.464108,-20.330411583126384,2.0976639,0.06607117,0.12244477,4.1071405,0.994983,-0.4231072,7.7979657E-4,-0.52475744,-0.5102512,-0.66876113,-0.79052186,3.6259609172934377,7.231338594892603,AGN,bll,LogParabola,3FGL J1218.4-0121,PKS 1216-010,0.9976092189575697,0.002390781042430185,0.9788898109311589,0.021110189068840688,0.9706840750737336,0.02931592492626608,0.9927028358574491,0.007297164142551113,318,0
4FGL J1219.0+3653,155.96074,78.08101,-22.61771838083652,2.2323403,0.39036083,0.46518078,2.5206685,-0.14076237,0.99933136,0.010169447,-0.37646645,-0.67273384,-0.99901766,-0.8563886,1.9548365675755075,7.2582480526249284,AGN,bcu,PowerLaw,,NVSS J121915+365718,0.980790437661918,0.019209562338083,0.7857739114692285,0.21422608853077094,0.6707960939126416,0.32920390608735867,0.9233103982143377,0.07668960178566207,284,0
4FGL J1219.0+4827,137.22037,67.7693,-22.985611223130533,2.4496918,0.18967845,-0.029504333,0.34051394,0.9826882,-0.80230564,0.0017021821,-0.71515876,-0.373425,-0.70196664,-0.9999896,2.284477222481033,7.169624343935508,AGN,fsrq,PowerLaw,,ON 428,0.9996573529115282,3.4264708847114807E-4,0.9983284914433495,0.0016715085566499077,0.9942828734019248,0.005717126598075518,0.9975924509699378,0.0024075490300622423,293,0
4FGL J1219.0-4827,297.41354,14.070312,-21.144227600409604,2.2081254,0.1336678,0.25178185,3.7633526,-0.78552204,-0.10235189,0.0020807213,-0.43676868,-0.5536968,-0.8166288,-0.6751516,2.061199018999559,7.324368614040752,AGN,bcu,LogParabola,3FGL J1218.8-4827,PMN J1219-4826,0.26030263130404524,0.7396973686959544,0.6091462384229032,0.39085376157709695,0.7999648347526062,0.20003516524739295,0.2700144144349351,0.7299855855650651,303,0
4FGL J1219.7+0444,282.8899,66.37793,-22.144605199386024,2.0601306,0.16890605,0.05250694,0.64361286,-0.9904503,0.99343896,9.078036E-4,-0.30643195,-0.58810526,-0.7207219,0.1497591,2.40289673069749,8.053551299340537,AGN,bll,PowerLaw,,NVSS J121945+044621,0.9996835319822922,3.164680177072554E-4,0.9937730349260153,0.0062269650739846085,0.99415389285882,0.0058461071411791835,0.9983129118403395,0.0016870881596599018,310,0
4FGL J1219.7-0313,287.56403,58.700855,-21.38338580309086,1.9673983,0.09619418,0.04822987,1.1015725,-0.74088913,-0.3027466,4.622348E-4,-0.44560745,-0.54307145,-0.5027213,-0.37014663,2.289428917658062,7.897513177738165,AGN,bll,PowerLaw,3FGL J1219.7-0314,1RXS J121946.0-031419,0.9993605568429467,6.394431570531634E-4,0.9968707030417046,0.0031292969582955984,0.996081014240098,0.003918985759902043,0.9992362927614095,7.637072385903478E-4,290,0
4FGL J1219.9+6056,129.72911,55.77556,-22.589632292732862,2.6010928,0.09754915,-0.08934712,1.9530745,0.56809664,-0.65985256,4.0748346E-4,-0.89216375,-0.3153021,-0.24095717,-0.999946,2.7052567420723084,6.573203028008293,AGN,bcu,PowerLaw,3FGL J1220.3+6055,87GB 121716.0+611442,0.9998709224072094,1.2907759279072749E-4,0.9991224472976689,8.77552702329924E-4,0.9991562429676917,8.437570323082225E-4,0.9953705203519418,0.004629479648058146,302,514
4FGL J1220.1+3432,163.14453,80.01147,-21.406256299606422,2.0695245,0.10310314,0.102962315,2.089486,0.9989482,-0.58195454,0.0010329073,-0.5139432,-0.48521033,-0.7098876,-0.77336544,2.941827825942984,7.485215251104711,AGN,bll,PowerLaw,3FGL J1220.2+3434,GB2 1217+348,0.9997284535719176,2.7154642808259997E-4,0.9950413266254483,0.004958673374551453,0.9786271841195298,0.021372815880469596,0.9978654833836016,0.0021345166163980775,284,0
4FGL J1220.1+7105,126.5569,45.81558,-19.882422293728634,2.3120093,0.04022439,0.13208705,6.935472,-0.22846307,-0.48577112,7.01916E-4,-0.6044147,-0.7003077,-0.77610695,-0.91159886,6.944496654401933,6.5631729240775165,AGN,fsrq,LogParabola,3FGL J1220.2+7105,S5 1217+71,0.9980131900328438,0.001986809967155621,0.9920289796714431,0.007971020328556738,0.9978205701753506,0.002179429824649234,0.9898862640134546,0.010113735986545708,303,0
4FGL J1220.2-3713,296.07916,25.233273,-21.697239691405482,2.0306745,0.13619417,0.09485016,1.4721078,0.9443356,-0.71715856,0.001021876,-0.3568261,-0.58686507,-0.34044,-0.73079175,1.4089176636722618,7.93466219923895,AGN,bcu,PowerLaw,3FGL J1220.1-3715,2MASS J12201982-3714137,0.997701388901117,0.0022986110988830874,0.9934859136762122,0.006514086323787475,0.9870289466852474,0.012971053314752365,0.9959489160071651,0.0040510839928345616,301,0
4FGL J1221.3+3010,186.41698,82.74093,-19.596377379923297,1.7138954,0.032578316,0.028878435,1.8264414,-0.3688537,0.13847807,8.791532E-5,-0.4518425,-0.25235337,-0.5193188,-0.08587124,3.79056900394541,8.398810475987876,AGN,bll,PowerLaw,3FGL J1221.3+3010,PG 1218+304,0.9994983919168592,5.016080831402432E-4,0.9985685214650251,0.001431478534974899,0.989665805036822,0.0103341949631785,0.9980544234429479,0.0019455765570524184,299,0
4FGL J1221.5+2814,201.69415,83.28413,-19.46557256396167,2.1572232,0.024121556,0.01619737,1.2212555,-0.46041548,-0.5229714,2.2075817E-4,-0.607749,-0.5170862,-0.6804242,-0.5955384,5.494358791564647,6.966348662760081,AGN,bll,PowerLaw,3FGL J1221.4+2814,W Comae,0.9997201409670832,2.7985903291728314E-4,0.9990622630964834,9.377369035163844E-4,0.999614086711511,3.859132884890608E-4,0.9990006053611649,9.993946388346937E-4,296,0
4FGL J1222.0-4121,297.02603,21.171497,-22.636482473027392,2.1565945,0.34057212,0.3006119,1.8709226,-0.99999785,0.9998966,0.0040733167,-0.42043152,-0.5853333,-0.8685755,-0.9989922,2.321844801353898,7.749160080787153,AGN,bcu,PowerLaw,,PKS 1219-411,0.9949937107625898,0.005006289237410659,0.9599829794081163,0.04001702059188361,0.9758329972252111,0.024167002774789306,0.9617908212934286,0.038209178706571124,289,0
4FGL J1222.5+0414,284.8853,66.09182,-20.677367722409432,2.7781165,0.050428454,0.08916798,2.5445096,-0.47260022,-0.67157495,0.0017060133,-0.8131237,-0.8285675,-0.96697736,-0.99910897,4.475214632935334,5.878262897731573,AGN,fsrq,LogParabola,3FGL J1222.4+0414,4C +04.42,0.9996871462312504,3.128537687491605E-4,0.9970702489435521,0.002929751056448222,0.9904531667484618,0.009546833251538012,0.9937245959169,0.006275404083099843,299,0
4FGL J1223.0+1100,279.11078,72.55489,-22.2361796651594,1.9847039,0.24069309,0.20140822,1.8270295,-0.8957846,0.4882616,0.0022171747,-0.77993166,-0.12540777,-0.56402403,-0.99458927,2.516801202448718,7.959698128153752,AGN,bcu,PowerLaw,,SDSS J122307.24+110038.2,0.9990181909564324,9.818090435673216E-4,0.9937275433109473,0.006272456689052674,0.9933103581724329,0.006689641827567445,0.9902646036321849,0.009735396367815381,294,0
4FGL J1223.3+1213,277.7311,73.713776,-22.51894727313092,2.485648,0.30857947,0.10336128,0.6741938,0.65265113,-0.8103598,0.006052858,-0.67797107,-0.42402887,-0.98917484,-0.99928814,1.9914643849971478,6.837198095310915,AGN,bll,PowerLaw,3FGL J1223.2+1215,MG1 J122332+1208,0.9990355726399387,9.64427360061004E-4,0.9834409229211736,0.01655907707882651,0.9677340979863713,0.03226590201362941,0.983448998203002,0.01655100179699714,302,1
4FGL J1223.5+0818,282.31,70.04826,-22.406775749346554,1.8612174,0.19475442,0.16664632,1.8611555,-0.9913796,0.99993944,0.0010261551,-0.11196683,-0.38117224,-0.8349089,0.16906944,3.201341554909962,8.145051392833981,AGN,bcu,PowerLaw,3FGL J1223.3+0818,SDSS J122327.49+082030.4,0.9992834810800199,7.165189199798771E-4,0.9967999229407746,0.0032000770592257393,0.9986462519024407,0.00135374809755879,0.9871853154349826,0.012814684565017845,304,0
4FGL J1223.6-3032,295.8826,31.947529,-22.216297638269385,1.8172541,0.13218834,-0.027219092,0.4493034,0.93816197,-0.42665666,3.1413237E-4,-0.9031208,0.34256583,-0.6535669,-0.033398174,1.228553086381276,8.760951150247807,AGN,bcu,PowerLaw,3FGL J1223.3-3028,NVSS J122337-303246,0.9991803369859446,8.196630140551518E-4,0.9921902968075129,0.007809703192486527,0.9746117635804189,0.02538823641958094,0.9975088385841419,0.002491161415858623,306,0
4FGL J1223.8+8039,124.317635,36.394196,-20.667053710307425,2.2907877,0.071800955,0.097576,2.9488137,-0.42769942,-0.49400336,8.799035E-4,-0.6195994,-0.5613881,-0.77998716,-0.864415,3.094337512098467,6.8359931408992205,AGN,bll,LogParabola,3FGL J1222.7+8041,S5 1221+80,0.999423829685751,5.76170314249051E-4,0.9963417516571994,0.0036582483428001453,0.944897232302943,0.05510276769705654,0.9941523575377856,0.00584764246221464,313,0
4FGL J1223.9+5000,134.05952,66.52132,-21.477128474095704,2.51916,0.10270881,0.23500358,3.885822,-0.60095215,-0.33794907,0.0034598554,-0.74750185,-0.72222656,-0.82413965,-0.9999996,4.359918969394811,6.477857048363138,AGN,fsrq,LogParabola,3FGL J1224.5+4957,SBS 1221+503,0.9968135699558318,0.003186430044167238,0.9960433037062247,0.003956696293775177,0.9857968121160593,0.01420318788394063,0.8590210696060018,0.1409789303939982,289,0
