Source_Name,AGN_BDT_MEAN_O,AGN_BDT_STD_O,PSR_BDT_MEAN_O,PSR_BDT_STD_O,AGN_NN_MEAN_O,AGN_NN_STD_O,PSR_NN_MEAN_O,PSR_NN_STD_O,AGN_RF_MEAN_O,AGN_RF_STD_O,PSR_RF_MEAN_O,PSR_RF_STD_O,AGN_LR_MEAN_O,AGN_LR_STD_O,PSR_LR_MEAN_O,PSR_LR_STD_O
4FGL J1832.4-0152c,0.9668575978801152,0.04153854127866869,0.0331424021198849,0.041538541278668684,0.8769022758125055,0.09123008249390487,0.12309772418749453,0.09123008249390487,0.9384291104240929,0.03285646650010527,0.061570889575907,0.03285646650010527,0.7588386363199081,0.06826723665760191,0.2411613636800919,0.06826723665760191
4FGL J1833.0-3840,0.9741001178174861,0.03641258862196366,0.025899882182513927,0.03641258862196366,0.8442671592508407,0.09668083609941867,0.15573284074915936,0.09668083609941867,0.887089596915644,0.04327909887714923,0.11291040308435585,0.04327909887714922,0.8851556803126466,0.026585557824130582,0.1148443196873534,0.026585557824130582
4FGL J1834.2-0827c,0.2171591597378783,0.2240455850067424,0.7828408402621216,0.2240455850067424,0.06244940411749462,0.03858362461817437,0.9375505958825053,0.03858362461817436,0.4032147166166094,0.07530427066123191,0.5967852833833907,0.07530427066123191,0.02557909697707696,0.008021255789837695,0.9744209030229231,0.008021255789837695
4FGL J1834.3+0613,0.4055320476024367,0.3146423963336327,0.5944679523975633,0.3146423963336327,0.21196374502739457,0.12331532788010913,0.7880362549726054,0.12331532788010914,0.6281686247850772,0.07676048387639095,0.37183137521492277,0.07676048387639095,0.28081967938047514,0.08238642488635889,0.7191803206195249,0.08238642488635889
4FGL J1834.7-0724c,0.5801841831300675,0.31132438021887204,0.4198158168699325,0.31132438021887204,0.18593299990818368,0.10331546663568246,0.8140670000918162,0.10331546663568246,0.4638534539800735,0.07901436374119711,0.5361465460199265,0.07901436374119711,0.06877749028204497,0.0202401037881998,0.931222509717955,0.020240103788199803
4FGL J1834.9-0800,0.03904656955994667,0.07129486380569447,0.9609534304400533,0.07129486380569447,0.06268675902987626,0.039306753181002206,0.9373132409701236,0.039306753181002206,0.2018754828363753,0.06456465354158923,0.7981245171636246,0.06456465354158922,0.013348410863425088,0.004042676720588804,0.9866515891365749,0.004042676720588804
4FGL J1834.9-2819,0.9365940249642543,0.09788791853271178,0.0634059750357457,0.09788791853271178,0.8405916621008206,0.09557429764825509,0.15940833789917944,0.09557429764825509,0.8918438847984381,0.043689492433123554,0.10815611520156188,0.04368949243312356,0.8272025312802717,0.03290218606811625,0.1727974687197284,0.03290218606811624
4FGL J1835.3-2439,0.959739696957721,0.1095837205625162,0.04026030304227894,0.1095837205625162,0.9493034870095928,0.03824443328702921,0.05069651299040714,0.03824443328702921,0.9511034930240071,0.030564985829084075,0.04889650697599286,0.030564985829084085,0.9563934347493296,0.012442335952493094,0.043606565250670436,0.012442335952493094
4FGL J1836.8-2354,0.6067451975099173,0.243045630638923,0.3932548024900827,0.243045630638923,0.63276642658432,0.14207367130151694,0.3672335734156801,0.14207367130151694,0.7264163261542601,0.07040800549646824,0.27358367384573995,0.07040800549646825,0.5214064798619099,0.06039539572906024,0.4785935201380902,0.06039539572906024
4FGL J1836.9+4439,0.9995326441084419,0.0002680032498274713,0.0004673558915580326,0.0002680032498274724,0.9956393621946428,0.0028002823951417477,0.004360637805357254,0.0028002823951417486,0.9943269737838237,0.006851777148333383,0.005673026216176233,0.006851777148333391,0.9978342688887758,0.000857092938637007,0.0021657311112241585,0.0008570929386370071
