Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags_3FGL,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,OTHER_BDT_O,OTHER_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,OTHER_NN_O,OTHER_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,OTHER_RF_O,OTHER_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,OTHER_LR_O,OTHER_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD,Missing_val_flag,Category_Prob,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S,diffPSR_LR,diffPSR_NN,diffPSR_RF,diffPSR_BDT
3FGL J2335.6-2342,40.008274,-72.558044,-26.0207564,-27.8443946,-1.07117303,3.4800888,2.64698005,-0.681388625,-0.764773399,-0.795889769,-0.486525575,UNAS,None,0,0.990720683,0.00897224728,0.00216744969,0.00295299442,0.00711186762,0.00763822445,0.973119896,0.0594440839,0.00723300704,0.0228113825,0.0196470966,0.0399871183,0.905279517,0.0308667651,0.0296564872,0.0128468625,0.0650639958,0.0250575533,0.906143683,0.0526818644,0.00365295511,0.00474829727,0.0902033621,0.0519009333,0.995975928,0.00420072043,9.03652463E-4,0.0013501389,0.00312041919,0.00342907882,0.992993486,0.0150400642,0.00199059582,0.00650602182,0.00501591833,0.00996015776,0.964597245,0.0118309609,0.0147279896,0.0079471031,0.0206747653,0.00770690149,0.982208838,0.00903813232,5.09593543E-4,4.02302486E-4,0.0172815682,0.00893865253,0,AGN,0.9886888259047246,0.033365592790464735,0.0033696844441743505,0.009101245704975109,0.007941489651101058,0.0254088204310743,0.9732018789833894,0.06512052650101505,0.003881693429399091,0.011812042498523561,0.02291642758721151,0.05822041345150425,0.9252280477768612,0.024360564843361954,0.022201782097273325,0.01045002510876138,0.05257017012586555,0.019831421531977436,0.9248371911662091,0.045660564327986194,0.0016038090972954225,0.002202350466298058,0.07355899973649549,0.045415737368799336,0.4315538594542497,0.1469140947770662,0.58027437459743,-0.13209562659286964
3FGL J2337.2-8425,305.03052,-32.400555,-26.4612362,-27.6726239,-0.120514293,3.28300533,2.14095569,-0.313847019,-0.694707741,-0.778867745,0.24584755,UNAS,None,0,0.988387596,0.0101018696,0.00197943622,0.00231419509,0.00963296788,0.00941077601,0.975958663,0.0418932111,0.00593761374,0.0174426354,0.0181037235,0.0279072867,0.91565103,0.0280650692,0.0344950844,0.0165204855,0.0498538857,0.0199261941,0.911963806,0.0618384194,0.00362424801,0.00816661689,0.0844119462,0.0611615164,0.995796286,0.00393187721,7.86077044E-4,0.00102024913,0.00341763722,0.00341251435,0.992268065,0.0152342268,0.00237814332,0.00838796758,0.00535379138,0.00767609549,0.962549019,0.0146530481,0.0185775945,0.0107567654,0.0188733866,0.00897626233,0.984288787,0.0103276275,8.09288528E-4,0.00124434606,0.0149019248,0.0101285546,0,AGN,0.9904056953994139,0.010398996598024136,0.0020531481176172023,0.0029408866774618646,0.007541156482968873,0.009602423147101219,0.9804494327144169,0.038362037929128866,0.003948059864266118,0.013514062408009418,0.015602507421317054,0.028602853335059512,0.9234210916085295,0.026329854816589084,0.03189039311000072,0.017438478930293,0.044688515281469846,0.01672003950211123,0.9354370387323558,0.04811137572007375,0.001956493553471956,0.004571036635558504,0.0626064677141722,0.04783435472489157,0.2042160761294196,0.1140626877824828,0.14936459196992113,-0.025064514788043186
3FGL J2337.5+4108,108.26293,-19.61966,-26.3964998,-27.8147617,0.165401644,3.53132401,2.2260282,-0.455150363,-0.899531754,0.395186195,-0.924641185,UNAS,None,0,0.983195187,0.013510362,0.00521534487,0.00571605115,0.0115894677,0.0102035794,0.854159686,0.158166883,0.0693524124,0.106233715,0.0764879014,0.0769436438,0.842667707,0.0421542535,0.0837260835,0.0303350308,0.07360621,0.0253015756,0.896735155,0.0879554022,0.0125525756,0.029247869,0.0907122698,0.0808168067,0.985929227,0.0110004698,0.00439328659,0.00606877593,0.0096774862,0.00791918209,0.906046824,0.137911145,0.0526246031,0.0938418216,0.0413285732,0.0516516595,0.89861392,0.0323508803,0.0607696573,0.0237837809,0.0406164228,0.0175658608,0.970446191,0.0232344073,0.0112366467,0.0142262644,0.0183171624,0.0139297327,0,AGN,0.9575825160929721,0.04495385462514407,0.00869948890897319,0.012660200186506638,0.03371799499805481,0.039771786081076864,0.9098932639949079,0.10774535759532503,0.03605433664412051,0.06084972046907543,0.05405239936097152,0.06599861900655354,0.8401423133038204,0.04689678743073053,0.07733830383650177,0.03183798913930555,0.08251938285967782,0.03129918187871334,0.8996375800583815,0.08226157100781595,0.004616755898506024,0.012072955935497266,0.09574566404311254,0.08048802305889674,0.2713298429192901,0.3134416955660402,0.20063389165530598,-0.27520449816319836
3FGL J2338.7+0251,89.80134,-55.27105,-26.1611087,-27.7810983,0.566839669,3.98208352,2.57883716,-0.620686329,-0.733082324,-0.84363461,-0.943129335,UNAS,None,0,0.993798569,0.00435630034,0.00367142362,0.00334946592,0.00253000693,0.0022487333,0.933561628,0.0515730716,0.0207167629,0.0211860286,0.045721609,0.0385170232,0.924203167,0.02369885,0.0402462395,0.0153607321,0.0355505939,0.0134977138,0.765793136,0.0577945355,0.0990494603,0.0369962024,0.135157404,0.0482763533,0.995319233,0.00322122887,0.00285561277,0.00250186761,0.00182515395,0.00144398798,0.979734027,0.0155909277,0.00699499148,0.00695988214,0.0132709814,0.0112555112,0.958344044,0.013631436,0.0258190057,0.0101047556,0.0158369499,0.00632667373,0.930362928,0.0185501227,0.0352277639,0.00937105559,0.0344093081,0.0139888817,0,AGN,0.9757738325122273,0.04658808513849937,0.008838012656302423,0.02835877175604828,0.015388154831470309,0.02848441908496337,0.9443119526552389,0.045348884997416045,0.014282196775063356,0.01620665675134508,0.041405850569697804,0.03578156949458349,0.9242936884456839,0.027496416054915807,0.036681391539179715,0.016391314855247755,0.03902492001513626,0.01683471349091396,0.7970581482039109,0.05966420316189794,0.07031670217440582,0.03228267175048277,0.13262514962168342,0.050684411614393604,0.776640743148118,0.3037174284252899,0.2174839536853253,-0.18218662926403034
3FGL J2340.7+3847,108.14505,-22.037018,-26.5572458,-27.8305927,0.0659451844,3.71359281,1.91883731,-0.851409525,-0.922739368,0.474175631,-0.441563735,UNAS,None,0,0.997839094,0.00171931367,7.6958294E-5,6.70535045E-5,0.00208394797,0.0016997288,0.982561099,0.0177073667,0.00426937151,0.00737264802,0.0131695295,0.0131163719,0.954394932,0.0152282878,0.00962321836,0.00349479972,0.0359818498,0.01432914,0.978113489,0.0244256211,3.55060393E-4,0.00123433645,0.0215314509,0.0242225795,0.998727031,9.14897396E-4,6.96204104E-5,4.5113719E-5,0.0012033483,8.98229653E-4,0.994158579,0.00473990677,0.00157714979,0.00143845007,0.00426427109,0.00373883344,0.979142587,0.00780138319,0.00552725749,0.00157246873,0.0153301552,0.00747207615,0.996296538,0.00324429537,4.42988748E-4,7.16436384E-4,0.00326047312,0.0028891124,0,AGN,0.9978675344959091,0.002064516369045373,1.0029990910141983E-4,1.2530724695635243E-4,0.0020321655949894833,0.002031991734929184,0.989465934991679,0.012233188500937525,0.001683680165763697,0.002267967167788921,0.008850384842557272,0.011325945211879048,0.965410409717595,0.012982755439999893,0.006821239281741825,0.003061626240715583,0.02776835100066323,0.011944033823505238,0.9809198561542333,0.019240040951194498,8.479355039497233E-5,2.6692512631707225E-4,0.018995350295371746,0.01922379929072924,0.21895719161904975,0.35071406328120125,0.8017566964490241,-0.18627506124645998
3FGL J2343.0-4748,331.24146,-65.39395,-25.8790933,-27.8631515,0.639935589,3.63532541,2.16032195,-0.370122871,-0.535737446,-0.602107233,-0.715800894,UNAS,None,64,0.973556082,0.0204377972,0.00411044602,0.00450012234,0.0223334722,0.0181307551,0.894251212,0.0975943409,0.0399946664,0.0517503025,0.0657541218,0.0600313335,0.917457684,0.02759734,0.0305813032,0.0133867015,0.0519610126,0.019856268,0.724119562,0.0710125548,0.103021107,0.0439962245,0.172859331,0.0588772008,0.990683005,0.032239262,0.00138191423,0.00450188427,0.00793508049,0.0279725479,0.969320921,0.0270986195,0.0121652795,0.0147465414,0.0185137991,0.0161602783,0.972972367,0.00942888773,0.0120634345,0.00675816876,0.0149641989,0.0052536851,0.907633822,0.0247088916,0.0470646192,0.0135546806,0.0453015589,0.0173346886,0,AGN,0.8799337313923472,0.09382574948715611,0.012838320793540138,0.01492494895247049,0.10722794781411253,0.09010844525334097,0.8672525455127216,0.11163541926146302,0.0437587203697879,0.04841482613950966,0.08898873411749056,0.08156894857563353,0.8958941206073783,0.03821249934101162,0.039368201015460125,0.018532001158404872,0.06473767837716164,0.026605777616674185,0.7456167965918107,0.07123992879398962,0.07772133077699452,0.040396079620081994,0.17666187263119473,0.06196936492724367,0.575044256877212,-0.07273491724590221,-0.47414727316024247,-0.5847842295028711
3FGL J2344.9-5647,320.1696,-58.056133,-26.1090361,-27.9678157,0.180640725,4.08568571,2.69589949,-0.584937214,-0.822263747,-0.786116944,-0.999987552,UNAS,None,256,0.995159971,0.0235080277,3.4796472E-4,3.93750877E-4,0.00449206388,0.0234082612,0.955248944,0.0332880627,0.0123229756,0.0125651243,0.0324280804,0.0261709292,0.919890059,0.029380973,0.0342929216,0.0145694737,0.0458170195,0.0229828073,0.894657877,0.0459232904,0.0358064189,0.0198554719,0.0695357043,0.0380784005,0.996163974,0.0121472357,3.75592388E-4,5.35130337E-4,0.00346043391,0.0118416607,0.985306615,0.00989293362,0.00476488003,0.00386083496,0.00992850465,0.00745443542,0.955270813,0.0178853751,0.02292045,0.0101221943,0.0218087371,0.0134144212,0.977442659,0.0109401642,0.00921329541,0.00440099123,0.0133440457,0.00910424317,0,AGN,0.9981922384052598,0.01831266210451941,2.4314102845294583E-4,8.852585741694478E-4,0.0015646205662873237,0.018282559531005806,0.968845448564478,0.0288317335935041,0.006401300888977184,0.008855749939564495,0.024753250546544894,0.023835592262240683,0.9513638980197227,0.01788716535787507,0.02087491522488443,0.009963052854739524,0.02776118675539291,0.013642907276738354,0.913187348292349,0.0443058898021037,0.020564189412830478,0.014231584716092694,0.06624846229482055,0.03960936590027552,0.767658888387816,0.47127864155094873,0.9209671297265575,0.11841025278450427
3FGL J2351.9-7601,307.61157,-40.552822,-26.3054524,-27.676491,-0.431106979,3.57566679,1.69057775,-0.999986052,0.999853575,-0.274355235,-0.446319419,UNAS,None,0,0.996468534,0.0225944241,2.84522789E-4,3.91314369E-4,0.00324694368,0.0225846339,0.975529807,0.0201598043,0.00514491063,0.00667522158,0.0193252826,0.0171062105,0.951677023,0.0175244197,0.0125316264,0.00573261495,0.035791351,0.0159249191,0.966912569,0.0236803378,0.00724076191,0.00804587042,0.0258466695,0.0219870992,0.996315173,0.0234968015,1.48738965E-4,1.33926625E-4,0.00353608851,0.0234954246,0.992734545,0.00599662962,0.00181079242,0.00162663239,0.00545466301,0.00504811725,0.976902539,0.00924243884,0.00737486852,0.00357635924,0.0157225929,0.00831449824,0.991098238,0.00497200463,0.00196530451,0.0012876662,0.0069364574,0.00457248225,0,AGN,0.9992987339141053,9.658489266881112E-4,8.981679433851128E-5,8.711091138332415E-5,6.114492915560831E-4,9.330419553022734E-4,0.9840356539102338,0.019058226857360163,0.0025133741687165907,0.008701191992175597,0.013450971921049597,0.015221859478226983,0.969959637465452,0.01163577350389698,0.00794936912597632,0.0039906873249493735,0.022090993408571607,0.010276873269652613,0.9796368428923066,0.0192947641365451,0.003325754552677817,0.0038998661276693357,0.01703740255501563,0.01854862939038809,0.4865859320317245,0.3024340186551193,0.7993310756068975,0.49756924377466116
3FGL J2354.0+2722,107.56948,-33.779556,-26.6696083,-27.9946616,0.136566366,3.70124546,2.15480804,-0.875055015,-0.32097532,-0.184982318,-0.79853043,UNAS,None,0,0.993228501,0.00551030659,0.0031417082,0.00333278341,0.00362979101,0.00334423505,0.959992852,0.0295609933,0.0103698911,0.0104269872,0.0296372567,0.0236784944,0.932783039,0.0259555148,0.0327086966,0.0196047101,0.0345082649,0.0130021476,0.959520393,0.0222679748,0.00865763348,0.00866247846,0.0318219732,0.0185097421,0.99581579,0.00362038584,0.001782723,0.0020213233,0.00240148686,0.00221843841,0.987092552,0.00931837186,0.003945125,0.00329437679,0.00896232306,0.00706301385,0.97156126,0.0115548553,0.0153928886,0.009365293,0.0130458512,0.00513374544,0.988424699,0.00514563929,0.00523936216,0.00265963804,0.00633593932,0.00345877334,0,AGN,0.9882232445697787,0.032672160628307405,0.004566727648431912,0.031772774838238316,0.007210027781789327,0.00745780747840015,0.9731734646054687,0.021401436861621003,0.004949107426392601,0.005917893936313183,0.021877427968138727,0.018055126080298984,0.9322366643758733,0.02937997422131677,0.03161777594456909,0.020870750225431493,0.03614555967955755,0.015626664704741444,0.9681719193429326,0.019320590216295647,0.0037155547009042524,0.004010338064449356,0.02811252595616317,0.01806334225594048,0.570515563405597,0.5198801503858563,0.052270313412193535,-0.04485033037520257
3FGL J2354.4-6612,311.81268,-49.93059,-26.2497408,-28.0067728,0.383234131,3.76665469,2.31293821,-0.510138807,-0.590629472,-0.769199267,-0.703895613,UNAS,None,0,0.975032882,0.0225658443,0.00874690209,0.011742778,0.0162202155,0.0159632801,0.938530121,0.0656437831,0.0163495239,0.0245204868,0.0451203546,0.0493015672,0.91360923,0.0275948555,0.0348169664,0.0160886436,0.0515738031,0.0183657174,0.855454178,0.0521476514,0.0534619151,0.0285964702,0.0910839069,0.0424786497,0.994249438,0.00556775769,0.00146842002,0.00187624795,0.00428214215,0.00452863398,0.985101192,0.0151800461,0.00431129582,0.00555286739,0.0105875124,0.0117613691,0.970768245,0.00934958315,0.0137000523,0.00643802391,0.0155317029,0.00519186231,0.966432049,0.0135916216,0.0151667885,0.00573032634,0.0184011624,0.0101003915,0,AGN,0.9206297691280122,0.06944550728089628,0.030250902789785847,0.04847530647246568,0.04911932808220207,0.04617308601862534,0.932730451297249,0.06634607808081049,0.014449298459998459,0.021460862294005508,0.05282025024275259,0.05297832521035994,0.8989438600380385,0.03511720484683124,0.03950772628956878,0.02042444559219135,0.061548413672392825,0.02304115684286703,0.8796510519217832,0.04834488515393245,0.036776596340638575,0.02196074365204575,0.08357235173757832,0.041738712041772597,0.5834747660346354,0.07749542068640906,-0.22966400083643598,-0.44360731813011384
3FGL J2354.8-5245,321.483,-62.277596,-26.0660014,-27.629747,1.19570056,3.93045679,2.40795493,-0.771402218,-0.56085984,-0.697492389,-0.999994241,UNAS,None,16,0.605625246,0.250908384,0.325638458,0.235351631,0.0687362959,0.0762188175,0.73762993,0.176380416,0.130074721,0.113325897,0.132295349,0.0944119405,0.551079948,0.0866361301,0.298545533,0.0756381818,0.150374519,0.0500069085,0.551022629,0.0890604571,0.268121732,0.0904734768,0.180855639,0.0573948705,0.754107661,0.223248742,0.18223044,0.184166638,0.0636618995,0.0897769614,0.857646404,0.105760441,0.0817369833,0.0745876754,0.0606166126,0.0420861991,0.753510541,0.0630697525,0.168385817,0.051794203,0.0781036425,0.0328293185,0.743023079,0.0474385429,0.194661754,0.0434542439,0.0623151674,0.0208160524,0,AGN,0.6830959813219397,0.2204585954377932,0.239815771887111,0.1921359679528668,0.07708824679094937,0.10197332039395013,0.8017185163007193,0.1432355809364834,0.0855411471452878,0.08096295520089342,0.11274033655399286,0.09163681342162584,0.516675476393049,0.09167872066264213,0.33445062262752445,0.08178230398453065,0.14887390097942654,0.050824736826558393,0.5769027281256851,0.09839649797334435,0.22531026071499632,0.09461407890850711,0.19778701115931852,0.06533768535912779,0.45248520916641655,0.3929690832688685,-0.4390325030989103,0.36465728216214915
3FGL J2355.4+6939,118.06834,7.3091903,-25.6928897,-27.1613181,0.211211803,3.72755813,2.54486394,0.1652111,-0.808401761,-0.844189788,-0.389899326,UNAS,None,8,0.913447328,0.0952550564,0.024052374,0.0315756241,0.0625002984,0.079138303,0.889740114,0.142725567,0.0204163472,0.0329305999,0.0898435385,0.120298126,0.80167825,0.0606286517,0.0638376547,0.0266962427,0.134484095,0.0495313127,0.734712609,0.0850252193,0.0279407738,0.0276600246,0.237346617,0.083104221,0.957633173,0.0942558472,0.00890926535,0.0209224262,0.0334575615,0.081221446,0.967835738,0.0497142915,0.00778644964,0.013731773,0.0243778127,0.0378452257,0.930538023,0.0251810911,0.0295103186,0.0143165414,0.0399516581,0.0181285966,0.91584156,0.0262327751,0.0107970426,0.00613666457,0.0733613973,0.0249325686,0,AGN,0.8216693456782107,0.15545076915699108,0.033962166567149336,0.04221310454151323,0.14436848775463995,0.14458376183715754,0.8789566513029056,0.11924803282766404,0.01300589574840808,0.021956341154388465,0.10803745294868625,0.1086185488792382,0.7792292899420545,0.07113542497701993,0.060805424648488086,0.02596067753338727,0.1599652854094573,0.06356587260714132,0.7716490443428116,0.08570394423566756,0.018918457698734743,0.020619008844047416,0.2094324979584537,0.08414331601294057,0.3261861199235975,0.22503238550452037,0.11358265227008554,-0.23475630789969124
3FGL J2356.9+6812,117.89184,5.8778806,-25.0563937,-26.7998128,0.305514063,3.8606192,2.6314733,-0.749006998,-0.862607584,-0.747627322,-0.632083423,UNAS,None,0,0.868023129,0.117340269,0.01224546,0.011947492,0.119731411,0.11466515,0.838893931,0.172286756,0.028980086,0.0392318627,0.132125983,0.145391067,0.650159152,0.097347577,0.0825957125,0.0337472242,0.267245135,0.0868205291,0.562711388,0.095277171,0.0344100897,0.021240442,0.402878522,0.0926165528,0.927293943,0.0899711509,0.00430740321,0.00497862738,0.068398654,0.0885334354,0.948265864,0.0760360772,0.0126426099,0.0215381197,0.0390915258,0.0574634391,0.858892551,0.0521789634,0.0406209758,0.0198018856,0.100486473,0.0445908443,0.781061595,0.0492321149,0.026039925,0.00928574593,0.19289848,0.0466460781,0,AGN,0.6666003062477202,0.20268896483863338,0.015632762231913382,0.01707849193641975,0.31776693152036656,0.20197170908649234,0.824098807852518,0.1500132972650395,0.018144064499156228,0.022972831345841507,0.15775712764832586,0.13892144740649828,0.5560337134500667,0.10020644388135655,0.08978872053594256,0.03526573958658171,0.35417756601399075,0.09434149469045207,0.5829736096033815,0.09998734244040929,0.021876789657500104,0.015996068661637945,0.3951496007391184,0.0983576410870645,0.5900677604778609,0.2762046141857998,-0.20396589211698904,-0.1983373148240324
3FGL J2358.5+3827,111.68718,-23.259953,-26.1882196,-27.7247597,-0.383728156,3.95720465,2.07764435,0.994571549,-0.565317557,-0.580506645,-0.387741449,UNAS,None,0,0.999218329,4.54987675E-4,1.57267555E-4,1.1486833E-4,6.24403037E-4,3.92355878E-4,0.97879895,0.028133925,0.00483903086,0.0154461341,0.0163620193,0.0215559551,0.969511312,0.0104845377,0.0112837153,0.00493717791,0.019204973,0.0082671694,0.95718572,0.0254928364,0.00169957852,0.00168478177,0.0411147012,0.0251468678,0.999615563,2.56143139E-4,8.18538728E-5,5.66968518E-5,3.02583006E-4,2.30914222E-4,0.993389564,0.00594690872,0.00161216566,0.00123467203,0.00499827065,0.00528285287,0.985952266,0.0043053382,0.00589844055,0.00224409169,0.00814929364,0.00343999196,0.991867374,0.0048095569,4.79340597E-4,2.84044473E-4,0.00765328532,0.00472366889,0,AGN,0.9987251010985537,8.892006152408402E-4,2.3123378581952513E-4,2.079532870959128E-4,0.0010436651156267012,8.11592573248488E-4,0.9906066800175033,0.01008894593408493,0.0014808763735540316,0.0018127595175516024,0.007912443608942592,0.009246266342197409,0.9681970678555142,0.011003025273275915,0.011437299003542175,0.005610024604731942,0.02036563314094367,0.007987059499493031,0.969583131294352,0.02090703171753545,6.84565347081079E-4,7.979736722618977E-4,0.02973230335856694,0.02071274790283614,0.602459731576346,0.21741067795377803,-0.027376654179489687,-0.35568675952407625
3FGL J2358.6-1809,66.60356,-74.89499,-26.3276902,-27.766112,0.647893376,3.88778455,1.81665552,-0.769951152,-0.0260963214,-0.201208396,-0.590204463,UNAS,None,0,0.999054845,8.85575542E-4,2.73830599E-4,2.99205101E-4,6.71324259E-4,6.80797896E-4,0.97752496,0.0195191589,0.00512621957,0.00663139666,0.0173488206,0.0157875199,0.972000448,0.0104112609,0.0102168386,0.00467213309,0.0177827134,0.0081973576,0.936506326,0.034565383,0.00893435014,0.00877774212,0.0545593236,0.0321334352,0.998094394,0.0248537646,4.465538E-4,0.00563796541,0.00145905207,0.0192803016,0.992936609,0.00522175061,0.00196825503,0.00174318114,0.00509513549,0.00404840797,0.987217323,0.00415338776,0.00528186537,0.00167282184,0.00750081134,0.00346521436,0.978770063,0.00830420402,0.00766061741,0.00346602017,0.0135693194,0.00654636196,0,AGN,0.9972019198995123,0.005455126775458003,3.7896445800665287E-4,5.723007140166709E-4,0.0024191156424810643,0.005247161579256099,0.9802238431917621,0.022522722641215843,0.002447696601507923,0.0032875743645208993,0.017328460206729904,0.021326902531880736,0.9715789550457523,0.012971520387242167,0.009143007239451028,0.005055153724426754,0.019278037714796695,0.010451201300282225,0.9490341057731595,0.030864152947246485,0.004146757146715439,0.004877794780180196,0.04681913708012509,0.030133669262341033,0.545424202241722,0.4039153598892208,0.21242308722683648,-0.18370387530844554
3FGL J0002.6+6218,117.301926,-0.03711618,-24.7195504,-27.0901756,1.98000053,3.87169068,1.45198219,-0.140283055,-0.530025588,-0.744094494,-0.999977182,UNAS,None,0,0.00544800782,0.00590616911,0.820721864,0.191428422,0.173830128,0.190811629,5.1127737E-4,0.00172176779,0.61714939,0.165202967,0.382339333,0.165272435,0.0286532436,0.0144512414,0.801021417,0.0679394306,0.17032534,0.063988143,0.0290873505,0.0140419758,0.849224723,0.0612203352,0.121687926,0.0555875496,0.00475048019,0.00763348313,0.867247821,0.168050479,0.128001699,0.167259308,0.00206656097,0.00547891446,0.682538916,0.094072708,0.315394523,0.0939985436,0.0471231849,0.0258530647,0.796962732,0.0634686871,0.155914083,0.0573354005,0.0586838221,0.0183972585,0.846924694,0.0422312899,0.0943914838,0.03489752,0,PSR,0.004983219958364626,0.006809182375152489,0.7237333988267274,0.2188568736201144,0.2712833812149081,0.21890960153974648,7.16662471199135E-5,4.655511246298606E-4,0.5226413502507198,0.24629704388851542,0.4772869835021603,0.24632352829290943,0.02788929559765294,0.016258008249295727,0.8351438522048006,0.05731759846451027,0.13696685219754637,0.05210519255432578,0.019405275677315398,0.010163811390862854,0.876410751669758,0.05782196369509068,0.10418397265292649,0.05356990552363415,-0.44406860205754073,0.38371568841101733,-0.5022478832020212,0.4431593286013145
3FGL J0008.5+6853,119.06737,6.337629,-25.4576453,-27.3970238,1.87040377,3.55632654,1.49629075,-0.156765758,-0.635909998,-0.940642661,-0.999925079,UNAS,None,261,0.00973029978,0.0198424302,0.760833239,0.22618427,0.229436462,0.224584371,0.00489761894,0.0209191092,0.775707155,0.165351264,0.219395226,0.163731626,0.0862859833,0.0376937885,0.740251414,0.0688310718,0.173462602,0.0575298824,0.0224032163,0.0154579227,0.901875166,0.0660816689,0.0757216174,0.058505325,0.00457233206,0.00908703859,0.865087526,0.201737403,0.130340142,0.200823579,0.0151463542,0.024088462,0.782498575,0.116490807,0.202355071,0.114640141,0.130266515,0.0475373754,0.691325292,0.071318528,0.178408193,0.0582219634,0.0559709027,0.022737346,0.88652623,0.0422901296,0.0575028673,0.0317083966,0,PSR,0.017252690813779305,0.024687135391364082,0.7293035538859827,0.24218561010990555,0.25344375530023805,0.23823189341152046,0.0036882751922203195,0.014170862351534924,0.7656814670210623,0.20071872263691726,0.23063025778671742,0.1980079400317356,0.11085573705777624,0.04439932409176896,0.7267884263708061,0.0683834466588561,0.16235583657141756,0.05305492063062998,0.01323875051810763,0.00988196423109709,0.9283671525694949,0.057289537643575354,0.05839409691239748,0.052382224169359864,-0.4008976620972555,0.0499489427155894,0.19559462430445484,0.13018810283447035
3FGL J0008.7+6558,118.600784,3.4555075,-25.0498444,-27.1721565,1.84952077,3.75576683,2.30490208,-0.391402051,-0.868220511,-0.623628762,-0.810125661,UNAS,None,2056,0.0918322025,0.0769153822,0.53949598,0.22843347,0.368671818,0.218327809,0.058252689,0.103475202,0.417148481,0.175966482,0.52459883,0.189596386,0.381626359,0.0734229421,0.385862541,0.0814869194,0.2325111,0.0620360868,0.165709668,0.0752907173,0.550829571,0.169046558,0.28346076,0.114914643,0.0971175513,0.0970353316,0.718456768,0.196798478,0.184425681,0.158873135,0.155822486,0.185200565,0.444572823,0.162469747,0.399604691,0.172318442,0.479034662,0.0749563216,0.346323025,0.0727108457,0.174642313,0.0564242962,0.220787972,0.0666736527,0.669069212,0.0927177811,0.110142816,0.0386870459,0,MIXED,0.056154664041942824,0.05089708064162182,0.3797946014784773,0.23208752187594517,0.5640507344795799,0.23614286031750698,0.04809699906551509,0.07329196503060725,0.3934814264442541,0.21277471100944767,0.5584215744902308,0.21338278255340215,0.3425671628745707,0.06762142248044264,0.3832879590975943,0.07764698664491332,0.27414487802783505,0.06179701056646532,0.13925651046950696,0.0709953236127565,0.5580559169833157,0.1807143193483345,0.30268757254717743,0.13358993674846506,-0.03998767784077277,0.11123058019190563,0.03159503293734437,0.6881084223342513
3FGL J0039.3+6256,121.55667,0.10212196,-25.4217227,-27.4970938,2.00448402,4.05773314,-0.134029609,0.999717808,0.00630345429,-0.559091426,-0.999998267,UNAS,None,0,0.219563044,0.308263839,0.706291451,0.327268865,0.0741455056,0.153883217,0.00483217888,0.0385787622,0.586828745,0.240737643,0.408339077,0.239170839,0.059769422,0.0295802583,0.780037677,0.0752237622,0.160192901,0.0724438555,0.0983940025,0.0807780837,0.781960609,0.150164215,0.119645389,0.112207394,0.2631315,0.320517049,0.653746276,0.344051743,0.0831222241,0.173158229,0.0102407049,0.0538459829,0.655840835,0.172936207,0.33391846,0.169839155,0.0771511663,0.0386974236,0.761888081,0.0774236338,0.160960753,0.0714266283,0.163565912,0.0812698929,0.755615982,0.107732877,0.080818106,0.0712573604,0,PSR,0.22610657680320936,0.3060670044524936,0.7022474181585646,0.32331355946609425,0.07164600503822592,0.14956925975641464,0.005758323307675586,0.04342571031832764,0.46061879126066,0.31724456017494856,0.5336228854316644,0.3174038412465685,0.08058041617644365,0.03969989148953547,0.7873520532783946,0.0628093797807744,0.13206753054516163,0.0557657149384645,0.08650667618728529,0.07737716873847751,0.7986054007638884,0.15110566928766936,0.11488792304882643,0.11728971286130568,-0.1101533241099029,0.3978317348286127,-0.09723491705915496,0.012356912844230985
