Source_Name_4FGL,GLAT,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,GLON,Flags,AGN_BDT_O,AGN_BDT_O_STD,PSR_BDT_O,PSR_BDT_O_STD,AGN_NN_O,AGN_NN_O_STD,PSR_NN_O,PSR_NN_O_STD,AGN_RF_O,AGN_RF_O_STD,PSR_RF_O,PSR_RF_O_STD,AGN_LR_O,AGN_LR_O_STD,PSR_LR_O,PSR_LR_O_STD,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,Category_Prob
4FGL J0930.7+3502,46.756157,-22.6964029,2.2337687,0.20552579,0.047786757,0.46772042,-0.6018089,0.93140316,0.001977318,-0.7746205,-0.18522727,-0.9356745,-0.9965468,0.696498492,7.39346344,AGN,bll,PowerLaw,,B2 0927+35,189.558548,0,0.993739562,0.005378774,0.006260438,0.005378774,0.937970258,0.090979108,0.062029742,0.090979108,0.983207472,0.016111706,0.016792528,0.016111706,0.796733863,0.093535998,0.203266137,0.093535998,0.997893933,0.001529132,0.002106067,0.001529132,0.991406724,0.006565792,0.008593276,0.006565792,0.975368731,0.017986769,0.024631269,0.017986769,0.975163722,0.008943059,0.024836278,0.008943059,AGN
4FGL J0930.9+0033,35.110184,-21.802738,2.715375,0.106322296,0.13532223,2.025922,-0.007594264,-0.64248294,0.004089007,-0.7787122,-0.8775659,-0.9999659,-0.8716226,2.14202813,6.10800292,AGN,fsrq,PowerLaw,,PKS 0928+008,233.227051,2,0.987375199,0.016719034,0.012624801,0.016719034,0.952942221,0.063778529,0.047057779,0.063778529,0.946603083,0.035404149,0.053396917,0.035404149,0.8600561,0.050904419,0.1399439,0.050904419,0.999288977,0.000708,0.000711,0.000708,0.993296378,0.004533082,0.006703622,0.004533082,0.988280034,0.01017394,0.011719966,0.01017394,0.986637512,0.004905339,0.013362488,0.004905339,AGN
4FGL J0930.9-1015,28.708006,-22.5939921,2.4450083,0.1750644,0.049917914,0.449823,0.9995054,-0.15813008,0.001264687,-0.6890852,-0.9712244,0.68046755,-0.99809307,2.54391268,6.92480117,AGN,bcu,PowerLaw,,TXS 0928-099,243.509125,0,0.999608561,0.000268,0.000391,0.000268,0.999529916,0.00096,0.00047,0.00096,0.994820827,0.006569227,0.005179173,0.006569227,0.999989481,1.73e-05,1.05e-05,1.73e-05,0.999895311,0.000129,0.000105,0.000129,0.997343726,0.002090179,0.002656274,0.002090179,0.996602568,0.003734469,0.003397432,0.003734469,0.999995253,2.91e-06,4.75e-06,2.91e-06,AGN
4FGL J0931.2-1906,23.004776,-21.6902213,2.0743134,0.26438645,0.9998027,5.549249,-0.9999968,0.9999095,0.002008547,0.5159515,-0.67675525,-0.91733646,-0.99147666,1.0229195,7.68538376,PSR,PSR,PLSuperExpCutoff,3FGL J0930.9-1904,PSR J0931-1902,251.049454,2048,0.04953459,0.130332999,0.95046541,0.130332999,0.069098191,0.100136208,0.930901809,0.100136208,0.21637161,0.08487136,0.78362839,0.08487136,0.070742688,0.040398876,0.929257312,0.040398876,0.175323544,0.199016609,0.824676456,0.199016609,0.264640632,0.144630881,0.735359368,0.144630881,0.428290709,0.07876502,0.571709291,0.07876502,0.3281526,0.078464187,0.6718474,0.078464187,PSR
4FGL J0931.2-8533,-24.229607,-21.4438043,2.4270258,0.093069695,0.081996456,1.612752,0.9519458,-0.4405473,0.001450536,-0.7355334,-0.65722686,-0.7988553,-0.99982166,4.01197591,7.01080705,AGN,bcu,PowerLaw,,PKS 0936-853,299.203125,0,0.999407788,0.000516,0.000592,0.000516,0.999039746,0.0020746,0.00096,0.0020746,0.991295265,0.009667884,0.008704735,0.009667884,0.998040002,0.000963,0.001959998,0.000963,0.999779608,0.000179,0.00022,0.000179,0.997033618,0.002560006,0.002966382,0.002560006,0.996436942,0.004380341,0.003563058,0.004380341,0.999614096,0.000147,0.000386,0.000147,AGN
4FGL J0931.9+6737,39.792713,-21.4587254,2.2287633,0.08132956,0.050818574,1.2681098,0.99423844,-0.47707832,0.000877,-0.65051556,-0.5056314,-0.6500082,-0.9752001,3.41612291,7.26109144,AGN,rdg,PowerLaw,3FGL J0931.8+6739,NGC 2892,145.196304,0,0.999835074,0.000125,0.000165,0.000125,0.999571652,0.000821,0.000428,0.000821,0.999431467,0.001380635,0.000569,0.001380635,0.995575475,0.001534319,0.004424525,0.001534319,0.999923969,4.4e-05,7.6e-05,4.4e-05,0.997638026,0.001425756,0.002361974,0.001425756,0.999354735,0.000502,0.000645,0.000502,0.998776064,0.000376,0.001223936,0.000376,AGN
4FGL J0932.6+5306,45.256092,-21.4714938,2.4007847,0.08134208,0.11369317,2.4228263,0.9925565,-0.51680005,0.001554261,-0.639317,-0.7966418,-0.675587,-0.5473019,5.73351903,6.78762504,AGN,fsrq,PowerLaw,,S4 0929+53,163.511627,0,0.999921684,6.55e-05,7.83e-05,6.55e-05,0.999734009,0.000661,0.000266,0.000661,0.993982147,0.007651356,0.006017853,0.007651356,0.999839393,8.82e-05,0.000161,8.82e-05,0.999955617,3.11e-05,4.44e-05,3.11e-05,0.998038558,0.001275836,0.001961442,0.001275836,0.998376372,0.000856,0.001623628,0.000856,0.999949836,2.17e-05,5.02e-05,2.17e-05,AGN
4FGL J0932.7+1041,40.57711,-22.4838513,1.8871329,0.26059717,0.3291688,2.365185,-0.99792415,0.6593719,0.002858723,0.8935675,-0.10097866,-0.6569244,-0.9964766,2.16857457,8.19446607,AGN,bll,PowerLaw,,NVSS J093239+104231,222.392044,0,0.998066096,0.001647433,0.001933904,0.001647433,0.998077326,0.003367502,0.001922674,0.003367502,0.992812847,0.008276121,0.007187153,0.008276121,0.997727893,0.001722821,0.002272107,0.001722821,0.999355515,0.000398,0.000644,0.000398,0.996104916,0.00300409,0.003895084,0.00300409,0.99359679,0.006405634,0.00640321,0.006405634,0.997788972,0.000806,0.002211028,0.000806,AGN
4FGL J0933.5-5240,-0.6806578,-21.6704895,1.9929786,0.33923987,0.31525367,1.823387,0.79682046,-0.6695071,0.001405105,-0.36798504,-0.39780948,-0.4328654,-0.6504867,2.37117851,8.76657716,AGN,bcu,PowerLaw,,PMN J0933-5240,275.490814,4,0.972954533,0.033496326,0.027045467,0.033496326,0.985860546,0.037744416,0.014139454,0.037744416,0.939489313,0.035282381,0.060510687,0.035282381,0.973868099,0.009562223,0.026131901,0.009562223,0.988996967,0.014879429,0.011003033,0.014879429,0.988648872,0.008019477,0.011351128,0.008019477,0.983966228,0.015330853,0.016033772,0.015330853,0.992549618,0.002220625,0.007450382,0.002220625,AGN
4FGL J0934.3+3926,47.571686,-21.9891478,2.539626,0.10746154,0.020528698,0.31383312,0.004194546,-0.6325839,0.001934638,-0.7149742,-0.62856287,-0.7953474,-0.9997648,2.26805968,6.63964451,AGN,bll,PowerLaw,3FGL J0934.1+3933,GB6 J0934+3926,183.104965,0,0.998941727,0.000784,0.001058273,0.000784,0.998047467,0.002898047,0.001952533,0.002898047,0.996126334,0.006813001,0.003873666,0.006813001,0.987175675,0.005653889,0.012824325,0.005653889,0.999714489,0.000226,0.000286,0.000226,0.997609986,0.001602647,0.002390014,0.001602647,0.997176807,0.004277689,0.002823193,0.004277689,0.99778281,0.000902,0.00221719,0.000902,AGN
4FGL J0934.5-1720,24.76279,-22.5968857,1.9513826,0.2335401,0.083700344,1.0079919,-0.99954265,0.994542,0.00078,0.9886903,-0.7055215,-0.42643365,-0.5535704,1.92389084,8.51982917,AGN,bll,PowerLaw,,RXC J0934.4-1721,250.168152,16,0.999436581,0.000378,0.000563,0.000378,0.997939031,0.005179636,0.002060969,0.005179636,0.996401166,0.004463272,0.003598834,0.004463272,0.99927601,0.000518,0.000724,0.000518,0.999896526,5.83e-05,0.000103,5.83e-05,0.996532648,0.003480102,0.003467352,0.003480102,0.997516205,0.002852053,0.002483795,0.002852053,0.999266182,0.000313,0.000734,0.000313,AGN
4FGL J0935.3-1736,24.723257,-21.8595906,1.8763639,0.15032092,0.08653567,1.5169305,-0.99867946,0.9999853,0.000756,-0.87824917,0.058581166,-0.35026675,-0.8071114,1.93508024,8.53335252,AGN,bcu,PowerLaw,3FGL J0935.1-1736,NVSS J093514-173658,250.528107,0,0.999445348,0.000561,0.000555,0.000561,0.988108568,0.020707577,0.011891432,0.020707577,0.993021675,0.010873098,0.006978325,0.010873098,0.986612341,0.010616261,0.013387659,0.010616261,0.999818531,0.000237,0.000181,0.000237,0.996384548,0.004037745,0.003615452,0.004037745,0.995447457,0.006840018,0.004552543,0.006840018,0.998052846,0.000706,0.001947154,0.000706,AGN
4FGL J0936.3-2111,22.459455,-21.9034688,1.8541192,0.15253131,0.13510722,1.7746198,-0.99966973,0.9820421,0.000874,-0.031613357,-0.50554013,-0.39613327,-0.6006119,2.39651922,8.23441011,AGN,bcu,PowerLaw,3FGL J0936.3-2114,TXS 0933-209,253.580658,0,0.999599423,0.000336,0.000401,0.000336,0.995916121,0.006196111,0.004083879,0.006196111,0.997259945,0.004533764,0.002740055,0.004533764,0.998274149,0.000944,0.001725851,0.000944,0.999909024,6.43e-05,9.1e-05,6.43e-05,0.996098059,0.004810283,0.003901941,0.004810283,0.999190681,0.000505,0.000809,0.000505,0.999292324,0.000218,0.000708,0.000218,AGN
4FGL J0936.5+1847,44.645527,-22.2153981,2.0771763,0.20935105,0.1146021,1.0630536,-0.19931658,-0.7374323,0.001562268,-0.34855548,-0.51957405,-0.7138187,-0.20880222,1.70964318,7.68842581,AGN,bll,PowerLaw,,GB6 J0936+1850,212.769241,0,0.999349451,0.00051,0.000651,0.00051,0.99796064,0.003366411,0.00203936,0.003366411,0.997080971,0.004955621,0.002919029,0.004955621,0.988924228,0.004067558,0.011075772,0.004067558,0.999904208,5.51e-05,9.58e-05,5.51e-05,0.996465695,0.002802095,0.003534305,0.002802095,0.998551779,0.002594435,0.001448221,0.002594435,0.996134236,0.001086298,0.003865764,0.001086298,AGN
4FGL J0937.1+5008,46.67756,-21.8062253,2.422749,0.11513959,0.08718488,1.3528839,-0.14368547,-0.49295244,0.002108381,-0.7062826,-0.6607722,-0.9997483,-0.7845141,3.55258688,6.8591996,AGN,fsrq,PowerLaw,3FGL J0937.7+5008,GB6 J0937+5008,167.37883,0,0.999323367,0.00057,0.000677,0.00057,0.9995254,0.000827,0.000475,0.000827,0.996674369,0.005467191,0.003325631,0.005467191,0.990103746,0.004252689,0.009896254,0.004252689,0.999644962,0.000313,0.000355,0.000313,0.997829907,0.001426867,0.002170093,0.001426867,0.996490186,0.005007356,0.003509814,0.005007356,0.998415083,0.000557,0.001584917,0.000557,AGN
4FGL J0937.9-1434,27.215918,-22.2153748,1.9042008,0.21818443,0.16356382,1.8516432,-0.59424335,0.99966586,0.001573849,-0.6233312,-0.41922525,-0.3834448,-0.76987743,3.55710215,8.29350689,AGN,bcu,PowerLaw,3FGL J0937.9-1435,NVSS J093754-143350,248.47757,0,0.999801805,0.000158,0.000198,0.000158,0.998715293,0.002178697,0.001284707,0.002178697,0.9950075,0.006652093,0.0049925,0.006652093,0.999394177,0.000398,0.000606,0.000398,0.99992095,5.94e-05,7.9e-05,5.94e-05,0.9975466,0.001824307,0.0024534,0.001824307,0.998078575,0.001614167,0.001921425,0.001614167,0.999834967,6.51e-05,0.000165,6.51e-05,AGN
4FGL J0938.9-6403,-8.627546,-21.6608569,2.276156,0.12709144,0.07610369,1.1510777,0.17170638,-0.7269776,0.001372567,-0.55100834,-0.71552503,-0.52055424,-0.8013227,2.52938399,7.471607,AGN,bcu,PowerLaw,3FGL J0937.8-6407,1RXS J093850.5-640334,283.695221,0,0.998447064,0.001033782,0.001552936,0.001033782,0.998544746,0.002275333,0.001455254,0.002275333,0.993523978,0.010396382,0.006476022,0.010396382,0.996387396,0.001516165,0.003612604,0.001516165,0.999763834,0.00019,0.000236,0.00019,0.995373608,0.006283135,0.004626392,0.006283135,0.998133071,0.002887481,0.001866929,0.002887481,0.999034236,0.000295,0.000966,0.000295,AGN
4FGL J0939.3-1732,25.475962,-21.4134302,2.1924906,0.119954094,0.15239,2.3682618,-0.21331939,-0.60835505,0.002219272,-0.49317154,-0.6362303,-0.67743385,-0.93660706,3.74618022,7.25185946,AGN,bcu,PowerLaw,3FGL J0939.2-1732,TXS 0936-173,251.193115,0,0.99868167,0.001342231,0.00131833,0.001342231,0.999429073,0.001121893,0.000571,0.001121893,0.979867365,0.0171947,0.020132635,0.0171947,0.998214085,0.000689,0.001785915,0.000689,0.999813123,0.000205,0.000187,0.000205,0.997214282,0.002242362,0.002785718,0.002242362,0.99591303,0.004498786,0.00408697,0.004498786,0.999451911,0.000166,0.000548,0.000166,AGN
4FGL J0940.0-2828,17.911768,-21.344451,2.411404,0.09275549,0.13622038,2.138283,0.03824169,-0.5967684,0.002298492,-0.66515946,-0.6588273,-1,1,3.91390249,6.76763411,AGN,bcu,PowerLaw,3FGL J0939.9-2831,TXS 0937-282,259.708923,0,0.998882484,0.001421564,0.001117516,0.001421564,0.999128361,0.004309531,0.000872,0.004309531,0.98436011,0.013598684,0.01563989,0.013598684,0.996736735,0.002016293,0.003263265,0.002016293,0.999663236,0.000362,0.000337,0.000362,0.996629161,0.003250511,0.003370839,0.003250511,0.992957135,0.008117109,0.007042865,0.008117109,0.999480662,0.000224,0.000519,0.000224,AGN
4FGL J0940.4+6148,43.20492,-22.0257465,1.9629211,0.13889,0.060996093,0.89347917,0.94970244,-0.87226677,0.000612,-0.45454437,-0.44959494,-0.7412651,0.11561034,2.84276925,8.20987984,AGN,bll,PowerLaw,2FGL J0941.4+6148,RX J0940.3+6148,151.58812,0,0.999917988,5.46e-05,8.2e-05,5.46e-05,0.999489657,0.000829,0.00051,0.000829,0.998793818,0.004292384,0.001206182,0.004292384,0.9940661,0.002438843,0.0059339,0.002438843,0.994878877,0.059912615,0.005121123,0.059912615,0.997656419,0.00143399,0.002343581,0.00143399,0.996541766,0.008073741,0.003458234,0.008073741,0.997654566,0.000736,0.002345434,0.000736,AGN
4FGL J0940.7-6105,-6.282384,-21.7004877,2.4999888,0.1732587,0.20882824,2.3608496,-0.9998351,0.9988579,0.003782036,-0.6687584,-0.7460351,-0.99774766,-0.9997313,3.16066433,7.03861844,AGN,bcu,PowerLaw,3FGL J0940.7-6102,MRC 0939-608,281.852325,0,0.988514267,0.012696421,0.011485733,0.012696421,0.947279357,0.075318443,0.052720643,0.075318443,0.846850424,0.061944628,0.153149576,0.061944628,0.92757293,0.042389983,0.07242707,0.042389983,0.998419031,0.001660893,0.001580969,0.001660893,0.992808614,0.007320327,0.007191386,0.007320327,0.977023319,0.012737261,0.022976681,0.012737261,0.995496451,0.001837573,0.004503549,0.001837573,AGN
4FGL J0940.9-1335,28.425104,-21.0505656,2.3938212,0.06939389,0.10937206,2.786611,0.02038512,-0.55405027,0.001478277,-0.6357299,-0.7868373,-0.6904401,-0.9999483,5.03732826,6.66003531,AGN,fsrq,PowerLaw,3FGL J0940.9-1337,TXS 0938-133,248.207321,0,0.999918975,6.8e-05,8.1e-05,6.8e-05,0.999604122,0.000848,0.000396,0.000848,0.995699993,0.005265903,0.004300007,0.005265903,0.999519362,0.000243,0.000481,0.000243,0.999960179,2.46e-05,3.98e-05,2.46e-05,0.997353937,0.002577339,0.002646063,0.002577339,0.998273433,0.001612043,0.001726567,0.001612043,0.999880864,4.75e-05,0.000119,4.75e-05,AGN
4FGL J0941.1-5429,-1.2839376,-19.7455635,2.372998,0.11254087,0.7400216,9.062166,-0.9991281,0.99306136,0.000924,-0.23405346,-0.7322627,-0.9795583,-1,2.66513871,7.55672719,PSR,PSR,PLSuperExpCutoff,,PSR J0940-5428,277.533966,0,0.002975646,0.004980834,0.997024354,0.004980834,0.001909573,0.003408237,0.998090427,0.003408237,0.048505321,0.032869269,0.951494679,0.032869269,0.001254834,0.00068,0.998745166,0.00068,0.00372256,0.007260785,0.99627744,0.007260785,0.094258512,0.054672716,0.905741488,0.054672716,0.084113627,0.041584718,0.915886373,0.041584718,0.066578687,0.02475015,0.933421313,0.02475015,PSR
4FGL J0941.7+4125,48.87883,-22.0145499,2.5167809,0.19907714,0.42550823,3.4258761,0.99747765,-0.113605,0.011057347,-0.716923,-0.8424122,-0.7354374,-0.99737936,3.43226067,6.45765567,AGN,bcu,LogParabola,,GB6 J0941+4121,180.012024,0,0.999831761,0.000291,0.000168,0.000291,0.985104933,0.024195022,0.014895067,0.024195022,0.939337419,0.034385886,0.060662581,0.034385886,0.965526964,0.014666078,0.034473036,0.014666078,0.999931595,6.69e-05,6.84e-05,6.69e-05,0.991674991,0.006215004,0.008325009,0.006215004,0.979126666,0.013382069,0.020873334,0.013382069,0.995371464,0.001536446,0.004628536,0.001536446,AGN
4FGL J0941.9+2724,48.163425,-21.7448539,2.4131608,0.106847845,0.1376865,2.064984,0.45227835,-0.39894786,0.002769418,-0.6603225,-0.82245725,-0.3939636,-0.9996462,2.24809903,6.73895371,AGN,bll,PowerLaw,3FGL J0941.6+2727,GB6 J0941+2721,201.202438,0,0.989069592,0.010958508,0.010930408,0.010958508,0.997567967,0.003319605,0.002432033,0.003319605,0.946259199,0.032821169,0.053740801,0.032821169,0.988030088,0.005553947,0.011969912,0.005553947,0.99941734,0.000591,0.000583,0.000591,0.995646246,0.00304749,0.004353754,0.00304749,0.992094415,0.007729392,0.007905585,0.007729392,0.997640395,0.000693,0.002359605,0.000693,AGN
4FGL J0942.3+2842,48.46995,-22.604076,1.903265,0.16336145,0.008458673,0.12328885,-0.47422108,-0.65226716,0.000527,-0.54624885,-0.49805743,-0.46686393,-0.35260364,2.05862212,8.34505554,AGN,bll,PowerLaw,,NVSS J094223+284413,199.306091,0,0.999870036,8.5e-05,0.00013,8.5e-05,0.999471516,0.000931,0.000528,0.000931,0.999837282,0.000355,0.000163,0.000355,0.998823098,0.000528,0.001176902,0.000528,0.999920172,3.82e-05,7.98e-05,3.82e-05,0.997677134,0.001665129,0.002322866,0.001665129,0.999415755,0.001977498,0.000584,0.001977498,0.999418097,0.000193,0.000582,0.000193,AGN
4FGL J0942.3-0800,32.306194,-20.7297414,2.1429238,0.09093741,0.18314101,4.490384,0.99999654,-0.3049503,0.00134452,-0.50310814,-0.5987727,-0.7039612,-0.99988073,4.83435332,6.93544418,AGN,bll,LogParabola,3FGL J0942.1-0756,PMN J0942-0800,243.539902,0,0.998256336,0.001896868,0.001743664,0.001896868,0.998097976,0.003116662,0.001902024,0.003116662,0.929115143,0.041290488,0.070884857,0.041290488,0.99724843,0.001075965,0.00275157,0.001075965,0.999252141,0.000981,0.000748,0.000981,0.996036329,0.003306003,0.003963671,0.003306003,0.970912643,0.019978287,0.029087357,0.019978287,0.999199118,0.0003,0.000801,0.0003,AGN
4FGL J0942.7-2028,24.036488,-22.2548128,2.1060615,0.1645249,0.037136953,0.5015755,0.9898307,-0.67180026,0.000903,-0.36837146,-0.6932885,-0.23343039,-0.7534807,1.79635886,7.75454655,AGN,bcu,PowerLaw,,1RXS J094237.9-202720,254.145081,0,0.999235635,0.000506,0.000764,0.000506,0.99908709,0.001497993,0.000913,0.001497993,0.997655258,0.003898521,0.002344742,0.003898521,0.998849737,0.000539,0.001150263,0.000539,0.999845696,9.18e-05,0.000154,9.18e-05,0.996387409,0.003487956,0.003612591,0.003487956,0.998296259,0.002095328,0.001703741,0.002095328,0.999353868,0.00019,0.000646,0.00019,AGN
4FGL J0943.7+6137,43.63404,-22.6811577,2.7838292,0.15650289,0.03830369,0.48794112,0.94648343,0.011271362,0.00362343,-0.7131369,-0.8504,-0.9997541,-0.46865138,1.78474337,6.10247318,AGN,bcu,PowerLaw,,FIRST J094420.3+613550,151.603775,16,0.996304853,0.004433512,0.003695147,0.004433512,0.985644709,0.028450877,0.014355291,0.028450877,0.973284963,0.019329002,0.026715037,0.019329002,0.928624708,0.032193115,0.071375292,0.032193115,0.998736873,0.001109024,0.001263127,0.001109024,0.994826603,0.00364504,0.005173397,0.00364504,0.979989721,0.014514718,0.020010279,0.014514718,0.992590359,0.003016118,0.007409641,0.003016118,AGN
4FGL J0944.2+5557,45.965282,-23.021178,2.2533333,0.47711182,0.83610547,2.3560333,-0.99999297,0.9999996,0.01911394,-0.43441075,-0.60682696,-0.925587,-0.9999409,0.389234893,7.53389684,AGN,bll,PowerLaw,,NVSS J094441+555752,158.867142,0,0.942928406,0.085246529,0.057071594,0.085246529,0.451530658,0.315350706,0.548469342,0.315350706,0.880562898,0.05676766,0.119437102,0.05676766,0.10609661,0.048682938,0.89390339,0.048682938,0.967581022,0.089488963,0.032418978,0.089488963,0.735929248,0.135887334,0.264070752,0.135887334,0.888552753,0.047416722,0.111447247,0.047416722,0.602472036,0.087069786,0.397527964,0.087069786,MIXED
4FGL J0945.2+5200,47.406357,-22.6687578,2.8088462,0.12563059,0.008655284,0.11862276,-0.6126466,-0.66756946,0.005611814,-0.8047593,-0.8137624,-0.99992716,0.9996751,3.83082351,6.13091448,AGN,fsrq,PowerLaw,3FGL J0946.2+5209,WISE J094452.09+520233.4,164.250717,2,0.999959469,4.83e-05,4.05e-05,4.83e-05,0.999744034,0.000509,0.000256,0.000509,0.994804204,0.006963012,0.005195796,0.006963012,0.999554916,0.000311,0.000445,0.000311,0.999949084,5.02e-05,5.09e-05,5.02e-05,0.998054057,0.001310555,0.001945943,0.001310555,0.996147083,0.004889359,0.003852917,0.004889359,0.999937666,3.44e-05,6.23e-05,3.44e-05,AGN
4FGL J0945.5+4635,48.802624,-23.5964507,1.6541601,0.2008432,-0.0835719,0.64618814,0.629284,-0.66068625,0.000445,-0.538462,-0.6530884,-0.19097349,0.2623662,2.46465822,9.25891775,AGN,fsrq,PowerLaw,,B3 0942+468,172.076324,0,0.999703373,0.00024,0.000297,0.00024,0.999605452,0.001241701,0.000395,0.001241701,0.998491065,0.003404024,0.001508935,0.003404024,0.999828011,0.000121,0.000172,0.000121,0.999841549,0.000914,0.000158,0.000914,0.997932236,0.001252853,0.002067764,0.001252853,0.998610227,0.002549161,0.001389773,0.002549161,0.999854213,5.46e-05,0.000146,5.46e-05,AGN
4FGL J0945.7+5759,45.384388,-21.5456156,2.153188,0.15018116,0.25244924,3.2304442,0.7880044,-0.19297194,0.002352975,-0.44285467,-0.48087075,-0.8282144,-0.99956024,3.29658709,7.3367492,AGN,bll,LogParabola,3FGL J0945.9+5756,GB6 J0945+5757,156.081894,0,0.971675592,0.023542787,0.028324408,0.023542787,0.993544622,0.010315267,0.006455378,0.010315267,0.701357619,0.097034574,0.298642381,0.097034574,0.958180607,0.010480004,0.041819393,0.010480004,0.992650136,0.032859217,0.007349864,0.032859217,0.993804164,0.004370693,0.006195836,0.004370693,0.970032131,0.0176919,0.029967869,0.0176919,0.990763726,0.002256073,0.009236274,0.002256073,AGN
4FGL J0946.0+4735,48.68152,-22.9891064,2.0698044,0.14075743,-0.08692874,1.3484719,-0.9999908,0.9997632,0.000417,-0.7991456,-0.90986335,0.62707245,-0.3733984,0.842132316,8.15622527,AGN,bll,PowerLaw,,RX J0946.0+4735,170.586807,0,0.999152074,0.00069,0.000848,0.00069,0.99658197,0.006364785,0.00341803,0.006364785,0.99376959,0.008608157,0.00623041,0.008608157,0.999088015,0.001607284,0.000912,0.001607284,0.999705371,0.000308,0.000295,0.000308,0.99625082,0.002878823,0.00374918,0.002878823,0.992310804,0.009554057,0.007689196,0.009554057,0.999846094,0.000123,0.000154,0.000123,AGN
4FGL J0946.2+0104,38.56282,-22.2380966,1.896138,0.29111782,0.101307295,0.8295182,-0.84958816,-0.79328,0.001601078,-0.7415718,-0.28108528,-0.03977446,-0.7366127,1.67148669,8.73007536,AGN,bll,PowerLaw,3FGL J0946.2+0103,1RXS J094620.5+010459,235.366089,4,0.999872286,9.07e-05,0.000128,9.07e-05,0.999034269,0.002104989,0.000966,0.002104989,0.997796936,0.004670696,0.002203064,0.004670696,0.997928214,0.001344991,0.002071786,0.001344991,0.9999174,4.02e-05,8.26e-05,4.02e-05,0.99728011,0.002362715,0.00271989,0.002362715,0.99848167,0.003133657,0.00151833,0.003133657,0.999271949,0.000281,0.000728,0.000281,AGN
4FGL J0946.6+1016,43.43154,-20.0791681,2.3969269,0.03624583,0.10096175,4.4481006,-0.16994154,-0.525925,0.000875,-0.7086152,-0.73303264,-0.74788773,-0.831013,5.17322465,6.15631786,AGN,fsrq,LogParabola,3FGL J0946.5+1017,TXS 0943+105,224.995483,0,0.99974139,0.000268,0.000259,0.000268,0.998978273,0.001831279,0.001021727,0.001831279,0.9977392,0.005052287,0.0022608,0.005052287,0.997612036,0.001190451,0.002387964,0.001190451,0.999803382,0.000168,0.000197,0.000168,0.997188417,0.00182626,0.002811583,0.00182626,0.996566721,0.004899407,0.003433279,0.004899407,0.999592747,0.000164,0.000407,0.000164,AGN
4FGL J0947.1-2541,21.022911,-20.8733853,1.8376889,0.08896851,0.10929133,3.1788135,0.99719626,0.6025384,0.000459,-0.10678273,-0.48278457,-0.48568052,-0.45366445,2.85198709,7.7011459,AGN,bll,LogParabola,3FGL J0947.1-2542,1RXS J094709.2-254056,258.871979,0,0.999298629,0.00074,0.000701,0.00074,0.997258216,0.006984441,0.002741784,0.006984441,0.994142373,0.010278014,0.005857627,0.010278014,0.994013697,0.002823047,0.005986303,0.002823047,0.999816643,0.000174,0.000183,0.000174,0.992152005,0.006483418,0.007847995,0.006483418,0.995964955,0.007104075,0.004035045,0.007104075,0.997393375,0.000758,0.002606625,0.000758,AGN
