Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,ASSOC1,Flags_3FGL,Missing_Values_Flag,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S
3FGL J1231.6-5113,299.7661,11.528771,-25.1148455,-27.4606213,1.72528536,3.84595165,2.36869551,-0.331698871,-0.758039753,-0.9970267,-0.99519424,UNAS,None,none,0,0,0.1045401863472392,0.16051624359414873,0.8954598136527608,0.1605162435941487,0.006425902522535797,0.022066733021277065,0.9935740974774642,0.022066733021277065,0.3224233248038232,0.0932308994225403,0.6775766751961769,0.0932308994225403,0.0055260754081460205,0.003186058597511191,0.9944739245918539,0.0031860585975111906
3FGL J1306.4-6043,304.76846,2.0864322,-24.0721553,-26.7129711,1.96954248,3.5748209,1.34043405,-0.104235062,-0.357361536,-0.528834477,-0.857838178,UNAS,None,none,0,0,0.0036537282298752757,0.004694971962831284,0.9963462717701247,0.004694971962831284,3.0730838917197867E-4,8.762442693818573E-4,0.999692691610828,8.762442693818573E-4,0.041996428079334125,0.031457836007377324,0.9580035719206659,0.03145783600737732,0.001975128058298192,0.0011468309093186893,0.9980248719417018,0.0011468309093186893
3FGL J1317.6-6315,305.87152,-0.5375745,-24.2472789,-26.404368,1.5766425,3.92264133,1.70560614,0.99737042,-0.605245631,-0.751727306,-0.950192192,UNAS,None,none,0,0,0.0011878042430158696,0.001343234580996317,0.9988121957569842,0.001343234580996317,8.397111628145887E-4,0.0021492380043710182,0.9991602888371853,0.0021492380043710182,0.014753644191396827,0.012535344073925564,0.9852463558086031,0.012535344073925562,0.026794721093951784,0.013240368503236368,0.9732052789060482,0.013240368503236368
3FGL J1329.8-6109,307.55142,1.3645252,-24.8292096,-26.7597739,1.51622769,4.01930952,1.46501704,-7.13712747E-4,-0.466009884,-0.592471651,-0.960487462,UNAS,None,none,0,0,0.0018125681682294576,0.0015088475601105428,0.9981874318317705,0.001508847560110543,0.009692579081888987,0.03900468187888408,0.9903074209181111,0.03900468187888408,0.021227342542173275,0.015750073003746087,0.9787726574578268,0.015750073003746087,0.12461540101426984,0.05169555561584596,0.8753845989857303,0.05169555561584596
3FGL J1350.4-6224,309.7097,-0.31989783,-24.4109159,-26.4528522,1.82080902,4.06459641,0.740955007,0.999277272,-0.267213523,-0.566663118,-0.999993557,UNAS,None,none,4,0,0.09210732742619937,0.1591288844851296,0.9078926725738006,0.1591288844851296,0.0011691633406414755,0.004188454342025984,0.9988308366593585,0.004188454342025984,0.05745936416317263,0.03646962933392432,0.9425406358368273,0.036469629333924315,0.031544825003634494,0.020024315141738153,0.9684551749963655,0.020024315141738153
3FGL J1358.5-6025,311.1274,1.3692589,-23.892833,-26.3264311,1.70546283,3.97333953,2.13758849,-0.286530434,-0.643654438,-0.767718374,-0.974270595,UNAS,None,none,0,0,0.0018259450796303902,0.0024867979709629405,0.9981740549203696,0.0024867979709629405,7.049318744204948E-4,0.001980385612014056,0.9992950681255796,0.001980385612014056,0.04231619741154212,0.031344487249506336,0.9576838025884579,0.031344487249506336,0.011122800936145712,0.005167386365499557,0.9888771990638543,0.005167386365499557
3FGL J1405.4-6119,311.69092,0.29036754,-23.0119907,-25.7946875,1.9448461,3.78270826,1.89840303,-0.30536204,-0.636466903,-0.733243287,-0.736873012,UNAS,None,none,0,0,0.001728701177217343,0.003541800643053985,0.9982712988227826,0.003541800643053985,3.1789792595067603E-4,8.58181454173528E-4,0.9996821020740494,8.58181454173528E-4,0.13733776856430102,0.07493609790086556,0.862662231435699,0.07493609790086557,0.003590582355949154,0.002303660871454886,0.9964094176440508,0.002303660871454886
3FGL J1411.8-5743,313.53638,3.4884503,-24.9589754,-27.1125216,1.54554809,3.76150746,2.23524618,-0.169176089,-0.866190932,-0.698635372,-0.797685731,UNAS,None,none,2048,0,0.0875739938944159,0.07629560169771098,0.9124260061055841,0.07629560169771096,0.09234331403385199,0.15527015330614463,0.907656685966148,0.15527015330614463,0.35122747523291686,0.09189310152638612,0.6487725247670831,0.0918931015263861,0.05560063359849986,0.021696267508616116,0.9443993664015001,0.021696267508616116
3FGL J1412.3-6635,310.85788,-4.9791884,-25.5256094,-27.2536479,1.45842831,3.86848723,1.63721112,-0.460553753,-0.575404647,-0.675316315,-0.99998904,UNAS,None,none,0,0,0.05127137192716448,0.07784195865039292,0.9487286280728356,0.07784195865039292,0.021484128132056517,0.07604158884658231,0.9785158718679436,0.07604158884658231,0.11438113977526154,0.05127716557308597,0.8856188602247385,0.05127716557308596,0.05449862499769737,0.02615623829803535,0.9455013750023027,0.026156238298035348
3FGL J1447.3-5800,317.8084,1.4800504,-23.9998583,-26.5227134,1.47708304,3.94581987,2.60835853,-0.609472688,-0.796049403,-0.874070828,-0.835180186,UNAS,None,none,0,0,0.025060285218533464,0.03366166898310987,0.9749397147814665,0.03366166898310987,0.008837233470675793,0.04587792444903963,0.9911627665293242,0.04587792444903963,0.16520090456451947,0.09973072107721982,0.8347990954354805,0.09973072107721981,0.026260694119126633,0.012561265359728523,0.9737393058808734,0.012561265359728523
3FGL J1456.7-6046,317.6461,-1.5372295,-24.2857858,-26.1061763,1.7039794,3.88550749,2.51948123,-0.155949578,-0.859297987,-0.878725243,-0.881008115,UNAS,None,none,2065,0,0.002591548565739124,0.004047383490316372,0.9974084514342609,0.004047383490316372,0.009894706419567047,0.03571335692601365,0.9901052935804329,0.03571335692601365,0.16278645364662275,0.07458927216166174,0.8372135463533773,0.07458927216166175,0.02105271286452621,0.013354555843738186,0.9789472871354737,0.013354555843738186
3FGL J1503.5-5801,319.70914,0.47214064,-24.0608916,-26.2094156,1.60342057,4.21176754,1.89275684,-0.421462685,-0.690423217,-0.708931911,-0.964178316,UNAS,None,none,0,0,0.026374792489684266,0.038327036832294215,0.9736252075103157,0.038327036832294215,0.009431592428985093,0.02138236383923886,0.9905684075710149,0.02138236383923886,0.19820985314370576,0.0787215812980513,0.8017901468562942,0.07872158129805129,0.1060249694244157,0.05146314400921551,0.8939750305755843,0.05146314400921552
3FGL J1528.3-5836,322.17087,-1.7236029,-25.1073974,-27.3744838,1.8431791,4.23003075,-0.612083241,-0.356967578,-0.0408612784,-0.70301396,-0.999973262,UNAS,None,none,2048,0,0.40752834674911165,0.41974840182488826,0.5924716532508882,0.4197484018248882,0.014022962990997723,0.07120736657423407,0.9859770370090023,0.07120736657423407,0.17485668238244084,0.08209128826940862,0.8251433176175592,0.08209128826940862,0.030115537808570784,0.03405989595507941,0.9698844621914293,0.03405989595507941
3FGL J1539.2-3324,338.75925,17.534199,-25.1832359,-27.603004,2.26993316,4.05826996,-1.22012908,0.999761433,0.738451828,-0.441304001,-0.923075323,UNAS,None,none,0,0,0.2315997225382335,0.37439701969509787,0.7684002774617665,0.3743970196950978,0.07005398242299588,0.21406959702789377,0.9299460175770041,0.21406959702789374,0.10981873404411668,0.06564638698150307,0.8901812659558834,0.06564638698150309,0.009838903341481109,0.013028840811585854,0.990161096658519,0.013028840811585854
3FGL J1543.5-0244,4.0739117,38.900143,-25.7529454,-27.5651296,1.4054521,4.17348707,1.89233802,-0.290637588,-0.589612402,-0.874166254,-0.99995844,UNAS,None,none,0,0,0.3174933087359875,0.20391663566167195,0.6825066912640125,0.20391663566167195,0.1637607429622349,0.176614697346216,0.8362392570377651,0.17661469734621596,0.2682365897743609,0.08776524121479741,0.7317634102256391,0.08776524121479741,0.10312619472138246,0.04253874097283689,0.8968738052786175,0.042538740972836886
3FGL J1552.8-5330,327.96024,0.30342412,-23.8952238,-25.9744289,1.99961745,3.83815513,1.23955491,0.999943783,-0.424503375,-0.615169267,-0.998335417,UNAS,None,none,64,0,0.0032843028255692664,0.017576089141646836,0.9967156971744308,0.017576089141646836,3.773561365541285E-4,0.0010999572522531087,0.9996226438634458,0.0010999572522531087,0.03399224558615083,0.03564913633470084,0.9660077544138491,0.035649136334700855,0.007478223227756535,0.004944793859155026,0.9925217767722435,0.004944793859155026
3FGL J1557.0-4225,335.64127,8.362163,-24.8281987,-27.0539003,1.48616614,3.87450606,2.6605937,-0.628999791,-0.844281771,-0.753454793,-0.999918066,UNAS,None,none,4,0,0.21607024585534276,0.16513395199240247,0.7839297541446572,0.16513395199240247,0.07046217156590022,0.14085090052204466,0.9295378284340997,0.14085090052204466,0.3875377615536545,0.11136633764047181,0.6124622384463455,0.1113663376404718,0.026481406932211835,0.010275096842961347,0.9735185930677881,0.010275096842961347
3FGL J1601.9+2306,38.537876,46.938725,-26.3747859,-28.2524158,1.45072184,3.85100749,-0.435850727,-0.752779484,0.237656043,-0.727066258,-0.999397736,UNAS,None,none,2048,0,0.4221095660029593,0.433128101055612,0.5778904339970407,0.43312810105561195,0.030605534706715003,0.10579999239031676,0.969394465293285,0.10579999239031676,0.1794634349816359,0.10458186531469868,0.820536565018364,0.10458186531469868,0.03944614475695256,0.04917269608007123,0.9605538552430476,0.04917269608007123
3FGL J1622.9-5004,333.70654,-0.28015098,-23.432075,-25.9366436,2.0157865,3.99542599,1.16714115,0.999845964,-0.303118104,-0.535430206,-0.750081106,UNAS,None,none,0,0,0.03075636979435778,0.03860139572298983,0.9692436302056423,0.03860139572298983,0.0012871135992842723,0.003919180285874124,0.9987128864007156,0.003919180285874124,0.23622861040018295,0.0812807344006579,0.7637713895998169,0.0812807344006579,0.024742698317757182,0.01623285117361566,0.9752573016822428,0.01623285117361566
3FGL J1624.1-4700,336.03656,1.7293072,-23.9642565,-26.5152592,2.10122119,3.92479992,2.83407394,-0.508883173,-0.94421271,-0.51086649,-0.819596386,UNAS,None,none,2048,0,0.1850475588936768,0.16391265126130433,0.8149524411063233,0.16391265126130433,0.012963309644880534,0.05310609440595447,0.9870366903551194,0.05310609440595448,0.2574886655944375,0.08334850301160701,0.7425113344055625,0.08334850301160701,0.013981606742857127,0.010572463899465964,0.9860183932571429,0.010572463899465964
3FGL J1624.2-4041,340.5718,6.142062,-24.4010789,-26.758426,1.99047739,3.92780585,1.33726557,0.0229303546,-0.511519144,-0.658754839,-0.959202002,UNAS,None,none,0,0,6.228760340646688E-4,4.6691216989955275E-4,0.9993771239659354,4.6691216989955275E-4,0.006080163903359884,0.037183843891149745,0.9939198360966403,0.037183843891149745,0.006677530084739114,0.0045382402545126104,0.9933224699152609,0.0045382402545126104,0.007707641708648335,0.003732181196238776,0.9922923582913517,0.003732181196238776
3FGL J1625.1-0021,13.880847,31.837814,-24.7197344,-27.3969455,2.27139461,3.61926245,0.797598331,-0.211100232,-0.115927565,-0.652756667,-0.97212945,UNAS,None,none,0,0,3.230260611168425E-4,2.0925265995632187E-4,0.9996769739388831,2.0925265995632187E-4,0.0038656925432569824,0.009369094188180193,0.996134307456743,0.009369094188180193,0.01927133371940235,0.01987993375496947,0.9807286662805976,0.01987993375496946,4.5732278626234735E-4,3.158463272742709E-4,0.9995426772137376,3.158463272742709E-4
3FGL J1626.3-4406,338.37314,3.4812362,-24.6819733,-26.4255535,1.4574569,3.67815926,2.76974697,0.52330858,-0.962573454,-0.0984568769,-0.999960088,UNAS,None,none,2560,0,0.1642915440453774,0.2275665984030718,0.8357084559546226,0.2275665984030718,0.3267064405957245,0.34777130895376024,0.6732935594042756,0.34777130895376024,0.34065595927284753,0.08022930181009806,0.6593440407271525,0.08022930181009806,0.27957899651127427,0.16587328370621565,0.7204210034887257,0.16587328370621565
3FGL J1641.5-5319,333.29584,-4.6020737,-24.7178066,-26.8239846,1.78665559,4.02896992,1.98536921,-0.668089492,-0.56698594,-0.863985189,-0.999941881,UNAS,None,none,0,0,0.01171474211591627,0.018495181333169537,0.9882852578840837,0.018495181333169537,0.00679622736143092,0.02611299617412474,0.9932037726385691,0.026112996174124735,0.0794174546905283,0.040994486113269384,0.9205825453094717,0.04099448611326939,0.021223242556457543,0.010912392603642471,0.9787767574435424,0.010912392603642471
3FGL J1643.6-5002,335.99783,-2.6975944,-24.7993728,-26.6603431,1.69292645,3.93193528,2.00366831,-0.2572567,-0.688777183,-0.975185239,-0.230723169,UNAS,None,none,1,0,0.5444677179073485,0.357420835496137,0.45553228209265145,0.357420835496137,0.5191242646236424,0.3718011074639991,0.48087573537635764,0.3718011074639991,0.4970818618545136,0.0983937961011101,0.5029181381454864,0.0983937961011101,0.1607315343159691,0.14063712504865808,0.8392684656840308,0.1406371250486581
3FGL J1645.7-2149,358.0921,15.134063,-25.5088756,-27.4352684,1.68480436,3.61313417,1.038614,-0.185031741,-0.514317489,-0.810504325,-0.988869501,UNAS,None,none,5,0,4.680621368139928E-4,4.08687603369698E-4,0.999531937863186,4.0868760336969803E-4,0.006322222600021991,0.013284341445148281,0.9936777773999779,0.013284341445148283,0.036383115822980365,0.02524823741671014,0.9636168841770196,0.02524823741671014,0.00717931949586532,0.0044924050916012054,0.9928206805041346,0.0044924050916012054
3FGL J1650.3-4600,339.7977,-0.9521964,-23.5170951,-25.7687063,1.93700437,4.00835375,1.53160852,0.257027249,-0.526974303,-0.685540879,-0.878302362,UNAS,None,none,16,0,3.0883187408518067E-4,2.1555464722376958E-4,0.9996911681259149,2.1555464722376955E-4,9.952443695001975E-4,0.002638930131349164,0.9990047556304998,0.002638930131349164,0.004573187138922107,0.0014658212747973368,0.9954268128610779,0.001465821274797336,0.020549244793052892,0.013618361009822548,0.979450755206947,0.013618361009822548
3FGL J1652.8-4351,341.73352,0.09197004,-24.3655707,-26.3729471,1.6753672,4.16747078,0.328432431,0.999938932,-0.0728637862,-0.642327739,-0.863418988,UNAS,None,none,0,0,0.023163043249134853,0.0679183729065497,0.976836956750865,0.0679183729065497,0.013618526892412363,0.06802209938875221,0.9863814731075876,0.06802209938875223,0.058486270473365895,0.050789611256257916,0.941513729526634,0.05078961125625792,0.07290729015145485,0.05199442018465558,0.9270927098485452,0.05199442018465558
3FGL J1653.6-0158,16.618132,24.924627,-24.1131219,-27.0254901,2.03514575,4.01464159,1.84447719,-0.368308599,-0.571164284,-0.664050803,-0.993434978,UNAS,None,none,0,0,0.0016211440952905265,0.0013569208569307945,0.9983788559047095,0.0013569208569307947,0.004708857490417495,0.007983094555045657,0.9952911425095824,0.007983094555045658,0.01208110826677143,0.01156401136974561,0.9879188917332286,0.011564011369745615,0.0033523980193087355,0.001490137501970154,0.9966476019806914,0.001490137501970154
3FGL J1654.3-4907,337.82074,-3.444184,-25.0106713,-26.8583685,1.65234818,3.79511691,2.23010758,-0.65378416,-0.713276917,-0.837383004,-0.959603096,UNAS,None,none,2329,0,0.007792998733334342,0.009166455481678736,0.9922070012666657,0.009166455481678736,0.013447645966186292,0.046770791324339554,0.9865523540338136,0.046770791324339554,0.2410702998229494,0.08213139797578418,0.7589297001770505,0.08213139797578418,0.018619667891342784,0.008219789515975906,0.9813803321086573,0.008219789515975906
3FGL J1702.8-5656,332.3978,-9.24466,-24.1641194,-27.1233249,1.81289439,4.07372077,2.12274467,-0.497368405,-0.662372419,-0.760174007,-0.802506058,UNAS,None,none,0,0,0.09610609499520592,0.07805679142496119,0.903893905004794,0.07805679142496119,0.006687528662674074,0.012448654383036004,0.9933124713373258,0.012448654383036004,0.27835849125941753,0.09511599156172798,0.7216415087405825,0.09511599156172797,0.02502434150541783,0.012780040726869762,0.9749756584945821,0.012780040726869762
3FGL J1727.7-2637,359.83304,4.5683846,-24.5892458,-26.7113397,1.83692535,3.95324904,2.42758306,-0.528800683,-0.812244213,-0.985198124,-0.999046374,UNAS,None,none,0,0,0.3218232436823305,0.33189442249369505,0.6781767563176695,0.33189442249369505,0.023658663403232767,0.07383739397276164,0.9763413365967673,0.07383739397276164,0.24468117246369922,0.09952737525608274,0.7553188275363008,0.09952737525608273,0.007284817990606271,0.0037398736932110826,0.9927151820093938,0.0037398736932110826
3FGL J1729.7-2408,2.1645343,5.5643725,-24.4791823,-26.7532141,1.4781141,3.92663722,2.37347197,-0.372642068,-0.828745928,-0.865393947,-0.678641768,UNAS,None,none,4,0,0.1348992989072579,0.13383565092823266,0.8651007010927422,0.13383565092823266,0.4838935565785182,0.3650219739707831,0.5161064434214818,0.3650219739707831,0.4556229507402738,0.10072439817058411,0.5443770492597262,0.10072439817058411,0.06370893967377275,0.03218584267074715,0.9362910603262272,0.032185842670747145
3FGL J1729.9-0859,15.218002,13.575976,-25.2595707,-27.2233793,1.68724879,3.35758363,2.67866037,-0.389291823,-0.881610863,-0.999963763,0.998126455,UNAS,None,none,2305,0,0.5583150446811805,0.2968354110101094,0.4416849553188195,0.2968354110101094,0.9284982119335615,0.18352671849829125,0.07150178806643856,0.18352671849829127,0.6646803189062883,0.08009398376201284,0.3353196810937117,0.08009398376201284,0.4887666018589552,0.33171421418776226,0.5112333981410448,0.33171421418776226
3FGL J1730.6-0357,19.803669,15.965684,-25.7691435,-27.4058612,1.55862265,3.40025267,0.494341766,-0.406468885,0.087575704,-0.574148517,-0.947772626,UNAS,None,none,0,0,0.0035862119411771125,0.0037164547011595698,0.9964137880588229,0.0037164547011595698,0.00688218397794901,0.01564003976697838,0.9931178160220511,0.01564003976697838,0.04672795297722184,0.02839314578262063,0.9532720470227781,0.02839314578262063,0.01077345977037178,0.007727055190280074,0.9892265402296282,0.007727055190280074
3FGL J1734.7-2930,358.26044,1.7008475,-24.5843437,-26.4786803,1.60858305,4.25256736,1.39014435,0.0642996634,-0.687137396,-0.723263598,-0.678484439,UNAS,None,none,4,0,0.38057881216576184,0.21612383099639004,0.6194211878342382,0.21612383099639004,0.3707875703776496,0.329188353080535,0.6292124296223504,0.329188353080535,0.5640373801348061,0.0924250887812983,0.4359626198651939,0.0924250887812983,0.32627071650895295,0.12524103830500694,0.6737292834910471,0.12524103830500694
3FGL J1736.0-2701,0.5107271,2.8016646,-24.7370619,-26.6131552,1.60506425,3.64938104,1.58927361,0.68114554,-0.741771509,-0.670618768,-0.999985665,UNAS,None,none,28,0,0.09226616872546825,0.13813755670570033,0.9077338312745318,0.13813755670570033,0.0020195078017740727,0.0039554476415675855,0.9979804921982258,0.0039554476415675855,0.18062239948446573,0.06784961616587745,0.8193776005155342,0.06784961616587745,0.0189148075198909,0.00984518988056435,0.9810851924801092,0.009845189880564348
3FGL J1736.5-2839,359.1854,1.8393933,-24.5913596,-26.705104,1.90282172,4.04597354,1.15609825,-0.6123476,-0.434480273,-0.999993223,0.998898652,UNAS,None,none,2048,0,0.5820116203916619,0.325457408327065,0.41798837960833823,0.325457408327065,0.7734938534510666,0.28932709226565223,0.22650614654893347,0.28932709226565223,0.5148585800461803,0.08416588937872492,0.48514141995381965,0.08416588937872493,0.7402931634310496,0.2538554070132775,0.2597068365689503,0.2538554070132776
3FGL J1737.9-2511,2.282535,3.4366622,-24.3089926,-26.4994102,1.81569554,4.16631326,2.22895194,-0.531730984,-0.7881633,-0.881470107,-0.999907741,UNAS,None,none,0,0,0.2700292591385655,0.20515644091386884,0.7299707408614344,0.20515644091386884,0.019899461166995376,0.05311523547861739,0.9801005388330045,0.053115235478617386,0.28494936183951425,0.10182773588915972,0.7150506381604858,0.10182773588915972,0.017920683684740205,0.008125474688483604,0.9820793163152598,0.008125474688483604
3FGL J1740.5-2843,359.59744,1.06893,-23.4201376,-25.8251604,1.56912068,3.83776249,2.17648719,-0.246256947,-0.741662888,-0.796497204,-0.763532717,UNAS,None,none,4,0,0.0023281307720238614,0.005033529096660444,0.9976718692279762,0.005033529096660444,0.0055951021525423045,0.03400879765468165,0.9944048978474578,0.034008797654681656,0.10906428400844613,0.06975933838129704,0.890935715991554,0.06975933838129705,0.0256265913483998,0.015051672486871578,0.9743734086516002,0.015051672486871578
3FGL J1740.5-2726,0.6765895,1.7333765,-23.972949,-26.2019908,1.81973935,3.76474195,2.01466152,-0.397838351,-0.765035506,-0.830213525,-0.999952048,UNAS,None,none,0,0,0.01918951455724972,0.03675546916087519,0.9808104854427503,0.03675546916087518,7.668259321785476E-4,0.0034378986618202744,0.9992331740678214,0.003437898661820275,0.1526307719897452,0.06894265158177283,0.8473692280102548,0.06894265158177283,0.005492931808905237,0.0034003358877312422,0.9945070681910947,0.0034003358877312422
3FGL J1740.5-2642,1.3043522,2.1229243,-24.8116962,-26.7099167,1.5454877,3.50923973,1.26272213,-0.0700573759,-0.501455503,-0.696521133,-0.98116195,UNAS,None,none,4,0,2.0822105743724962E-4,1.839525476568943E-4,0.9997917789425628,1.839525476568943E-4,5.633909950313514E-4,0.0012750350022706178,0.9994366090049687,0.0012750350022706178,0.014373745643188897,0.010307208660048636,0.9856262543568112,0.010307208660048637,0.008548043336021681,0.004667814505538379,0.9914519566639783,0.004667814505538379
3FGL J1742.6-3321,355.90237,-1.7746465,-24.1608186,-26.4664116,2.05268206,3.87626695,1.4338692,0.216942697,-0.547729152,-0.815668493,-0.93607869,UNAS,None,none,0,0,1.8865389675619615E-4,1.687024342336363E-4,0.9998113461032437,1.687024342336363E-4,2.459808474061197E-4,7.062794114984375E-4,0.9997540191525939,7.062794114984375E-4,0.005111885605821373,0.0028614095984147176,0.9948881143941787,0.002861409598414726,0.002875796773345872,0.0015962616555690735,0.9971242032266541,0.0015962616555690735
3FGL J1744.1-7619,317.10455,-22.471127,-24.5175056,-27.3638066,2.29281876,3.94601509,1.23352646,0.00510761287,-0.398385633,-0.680894309,-0.999991141,UNAS,None,none,0,0,0.013234685559984726,0.02119653809104584,0.9867653144400154,0.02119653809104584,0.003363266002705651,0.004884630609528105,0.9966367339972945,0.004884630609528105,0.04616245046169186,0.03216301770133972,0.9538375495383081,0.03216301770133972,0.0013060343686378492,8.295767010128955E-4,0.998693965631362,8.295767010128955E-4
3FGL J1744.7-2252,5.0763865,3.3327847,-24.6357688,-26.8209252,1.82045115,3.92132501,2.37092588,0.0970476416,-0.885987919,-0.728808942,-0.999947945,UNAS,None,none,2048,0,0.1027458071571796,0.12202115565246402,0.8972541928428204,0.12202115565246402,0.00854619632231667,0.023732206623036548,0.9914538036776833,0.023732206623036548,0.24786202074401462,0.08838550658960241,0.7521379792559854,0.08838550658960241,0.017635097440506585,0.00802300654741095,0.9823649025594934,0.00802300654741095
3FGL J1745.3-2903c,359.86395,-0.020071337,-22.1894468,-24.6480081,2.76830202,3.87987132,1.28932593,0.714158701,-0.504874464,-0.721327109,-0.888106293,UNAS,None,none,112,0,2.182339310820587E-4,1.7729015827541578E-4,0.9997817660689179,1.772901582754158E-4,1.7703928140632764E-4,6.138047486569649E-4,0.9998229607185938,6.138047486569648E-4,0.004543631175146253,0.0014548393725858637,0.9954563688248537,0.0014548393725858633,4.016178702720922E-4,3.9898140071841485E-4,0.999598382129728,3.989814007184149E-4
3FGL J1747.0-2828,0.55716306,-0.041327327,-22.6509442,-25.5039944,2.49743847,4.50660231,1.71589958,-0.1578126,-0.649082313,-0.761365162,-0.940680781,UNAS,None,none,80,0,0.125062807359399,0.17678364782326667,0.874937192640601,0.17678364782326667,8.382575605654501E-4,0.0026026474583071765,0.9991617424394346,0.0026026474583071765,0.27817549097997485,0.13416015838364306,0.7218245090200253,0.13416015838364304,0.008260632056589464,0.006923932275733299,0.9917393679434106,0.0069239322757333
3FGL J1748.3-2815c,0.8925632,-0.16514432,-23.885791,-26.4068824,1.96941062,3.52812775,-1.92936924,0.669073048,0.00937708994,-0.231354507,-0.828627428,UNAS,None,none,2084,0,0.17943905652504247,0.3398965466342103,0.8205609434749577,0.3398965466342103,0.017684872447164164,0.09404789234829924,0.9823151275528359,0.09404789234829924,0.21189867413047556,0.07073180118683046,0.7881013258695244,0.07073180118683046,0.008241310655070614,0.014131400755897399,0.9917586893449294,0.014131400755897397
3FGL J1749.2-2911,0.19258918,-0.8135794,-23.8034055,-25.6799252,1.92599748,3.73229382,1.32153036,0.99778722,-0.450776742,-0.728133533,-0.836667019,UNAS,None,none,68,0,9.528442079372824E-4,0.0010588400540089856,0.9990471557920627,0.0010588400540089856,6.585273177094665E-4,0.0018768889921846584,0.9993414726822905,0.0018768889921846584,0.010560842285533173,0.011412399734458876,0.9894391577144668,0.011412399734458876,0.01185941727897873,0.008768568014777014,0.9881405827210212,0.008768568014777014
3FGL J1749.6-3133,358.21506,-2.1050591,-24.6980346,-26.4576311,1.64264367,4.26057033,1.71795426,-0.498316666,-0.716607466,-0.706947665,-0.999972619,UNAS,None,none,25,0,0.46946706556339607,0.2885213220104196,0.5305329344366039,0.2885213220104196,0.04981852025184838,0.09893970360618724,0.9501814797481516,0.09893970360618724,0.3717245706212314,0.09620305167176331,0.6282754293787687,0.09620305167176328,0.17498485156253718,0.08474968688039694,0.8250151484374628,0.08474968688039694
3FGL J1753.6-4447,347.0854,-9.416424,-25.3940428,-27.3868244,1.3946408,3.71440639,1.45937366,-0.39725091,-0.433199578,-0.635274106,-0.938197641,UNAS,None,none,0,0,5.754158047920984E-4,6.50777686283224E-4,0.9994245841952079,6.50777686283224E-4,0.0044925576604165265,0.008845288097823822,0.9955074423395834,0.008845288097823823,0.019960669234679967,0.010577715345542853,0.9800393307653201,0.010577715345542858,0.04479534569267477,0.0160284073124448,0.9552046543073252,0.0160284073124448
3FGL J1754.0-2930,0.45060125,-1.8620111,-23.9058413,-26.1984224,1.89837588,4.08887826,2.03473838,-0.556416605,-0.71002225,-0.86743103,-0.999600993,UNAS,None,none,4,0,0.011051483575022591,0.016781727254318594,0.9889485164249775,0.016781727254318594,8.27422162969329E-4,0.0022690954074029283,0.9991725778370306,0.0022690954074029283,0.16030697924492546,0.07198606006882165,0.8396930207550745,0.07198606006882163,0.013749085667785411,0.008729301420461877,0.9862509143322146,0.008729301420461877
3FGL J1754.0-2538,3.781082,0.08489637,-23.9002983,-26.3290079,2.0583207,4.20308049,0.714667677,0.999965735,-0.270688294,-0.574450055,-0.848089073,UNAS,None,none,4,0,0.34705931534451906,0.3234959548769476,0.6529406846554809,0.3234959548769476,0.0015798392702638347,0.009065585916776732,0.9984201607297362,0.009065585916776732,0.08816662836629291,0.05874927926509242,0.9118333716337069,0.05874927926509243,0.021425545578248276,0.013983634460785628,0.9785744544217517,0.013983634460785628
3FGL J1757.7-6030,333.0108,-17.164621,-26.3421044,-28.1024705,1.45072005,3.81021376,-1.24640545,0.00322428471,0.497038941,-0.24292103,-0.866369168,UNAS,None,none,0,0,0.23945248728052917,0.3808194649954799,0.7605475127194707,0.3808194649954799,0.12728895279016933,0.2710521208225384,0.8727110472098306,0.2710521208225384,0.2765422165541856,0.08382600808682049,0.7234577834458144,0.08382600808682049,0.23844074656324282,0.19659185994577763,0.7615592534367572,0.19659185994577766
3FGL J1800.8-2402,5.9563875,-0.45198622,-23.3370666,-25.7111998,1.69216766,3.84267002,1.56374842,-0.282078499,-0.61826505,-0.542866242,-0.777534255,UNAS,None,none,0,0,0.005063389263750301,0.005674785482097728,0.9949366107362498,0.005674785482097727,0.0021684173657768686,0.005474575854418574,0.9978315826342232,0.005474575854418574,0.175124906272511,0.06991329431435939,0.824875093727489,0.06991329431435939,0.04245137858470756,0.026959924206786515,0.9575486214152924,0.026959924206786515
3FGL J1808.3-3357,358.06036,-6.713244,-25.4657569,-27.2680579,1.5024473,3.92957497,1.2886291,-0.355372463,-0.430419867,-0.729362464,-0.959072551,UNAS,None,none,0,0,9.966488806583981E-4,0.0010115809209207747,0.9990033511193417,0.0010115809209207745,0.012489940820333676,0.027701751243299925,0.9875100591796663,0.02770175124329993,0.041374365108788766,0.026251630499706288,0.9586256348912112,0.026251630499706288,0.08060614849313587,0.035996436081040924,0.9193938515068641,0.035996436081040924
