Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,TimesinTraining,GLON_3FGL,Flags_3FGL,Category_Prob
3FGL J1606.1+5630,-31.7915453,-27.9208501,1.9729751,-2.2656945,3.60884143,-0.614652631,-0.762056902,-0.449520675,-0.185030377,44.78822,AGN,bll,4261.2725,PowerLaw,RBS 1558,0.99991861,8.14e-05,0.992331639,0.007668361,0.999994537,5.46e-06,0.997056781,0.002943219,279,87.19691,0,AGN
3FGL J1607.0+1551,-26.1494925,-27.3647425,2.2841895,0.831140952,4.22587621,-0.550426288,-0.625887484,-0.654429724,-0.695583125,43.421238,AGN,fsrq,802.02264,PowerLaw,4C +15.54,0.996632622,0.003367378,0.970730259,0.029269741,0.955555356,0.044444644,0.956637527,0.043362473,268,29.376,0,AGN
3FGL J1607.9-2040,-30.3982708,-27.3841748,2.0146718,-0.00888223,3.67342731,-0.228095729,-0.528113799,-0.388223906,-0.615596206,22.578384,AGN,bcu,3089.1277,PowerLaw,NVSS J160756-203942,0.999476384,0.000524,0.987818254,0.012181746,0.991654976,0.008345024,0.995420409,0.004579591,326,352.9484,0,AGN
3FGL J1608.6+1029,-25.0303936,-27.3618872,2.6190515,1.27161913,5.34370174,-0.704160365,-0.718203495,-0.844856401,-0.929945795,40.813488,AGN,fsrq,490.97745,PowerLaw,4C +10.45,0.999287034,0.000713,0.974550428,0.025449572,0.97663627,0.02336373,0.980878785,0.019121215,304,23.03154,0,AGN
3FGL J1610.6-3956,-25.7828531,-27.0511779,2.6103086,0.425715217,3.89485935,-0.722533685,-0.795410936,-0.68900776,-0.864199145,8.497039,AGN,fsrq,537.7756,PowerLaw,PMN J1610-3958,0.992908139,0.007091861,0.961292579,0.038707421,0.958942209,0.041057791,0.896059741,0.103940259,287,339.23257,0,AGN
3FGL J1610.8-6649,-29.2704044,-26.9221845,1.7731228,0.825894141,4.16081996,-0.444862132,-0.319780052,-0.417708404,-0.268798557,-11.145809,AGN,bll,3356.5415,PowerLaw,PMN J1610-6649,0.999020098,0.00098,0.968159011,0.031840989,0.984011881,0.015988119,0.988331931,0.011668069,294,320.78738,0,AGN
3FGL J1613.8+3410,-27.4268131,-27.8578473,2.351858,-0.061989666,3.89771258,-0.754472987,-0.555032311,-0.7049593,-0.450008859,46.34754,AGN,fsrq,869.51105,PowerLaw,OS 319,0.999338981,0.000661,0.990800304,0.009199696,0.996927428,0.003072572,0.957982849,0.042017151,298,55.109886,0,AGN
3FGL J1615.8+4712,-30.6984708,-27.9229628,2.0203447,-0.215509019,3.90629113,0.995253963,-0.560801536,-0.450863452,-0.663760405,45.587395,AGN,fsrq,2652.5718,PowerLaw,TXS 1614+473,0.999891536,0.000108,0.991348349,0.008651651,0.99804283,0.00195717,0.998097618,0.001902382,290,73.87397,0,AGN
3FGL J1616.4+4631,-27.6357474,-27.8423054,2.5914018,0.40098415,4.16924476,-0.784714476,-0.833471086,-0.651189979,-0.999981261,45.57019,AGN,fsrq,694.3042,PowerLaw,MG4 J161600+4632,0.999749658,0.00025,0.983382412,0.016617588,0.974893574,0.025106426,0.983088344,0.016911656,301,72.8713,0,AGN
3FGL J1616.8+4111,-29.3285212,-28.0759147,2.3284175,0.396892468,3.85627629,-0.6121989,-0.56339291,-0.739224989,-0.999919584,45.935356,AGN,bll,1248.4541,PowerLaw,B3 1615+412,0.870285443,0.129714557,0.968868967,0.031131033,0.913441984,0.086558016,0.83513017,0.16486983,313,65.25353,0,AGN
3FGL J1617.3-2519,-26.1960426,-27.0465048,2.5906737,0.995709232,3.75493027,-0.614001688,-0.834365442,-0.673743862,-0.996056686,17.80557,AGN,bcu,604.9549,PowerLaw,PMN J1617-2537,0.868868835,0.131131165,0.830888561,0.169111439,0.651744853,0.348255147,0.741957944,0.258042056,282,350.9052,0,AGN
3FGL J1617.4-5846,-25.1344393,-27.1065882,2.6088374,0.479169618,4.85797933,-0.686469474,-0.762041119,-0.691371415,-0.986925552,-5.893503,AGN,fsrq,529.1676,PowerLaw,MRC 1613-586,0.999421506,0.000578,0.961883145,0.038116855,0.994479705,0.005520295,0.981508586,0.018491414,318,327.01147,0,AGN
3FGL J1617.8+5137,-25.8463825,-27.9885543,2.6988063,0.68163426,4.88458291,-0.704104546,-0.783660695,-0.995587922,0.794365183,44.485577,AGN,fsrq,415.73007,PowerLaw,TXS 1616+517,0.999990382,9.62e-06,0.991706957,0.008293043,0.99990857,9.14e-05,0.99037869,0.00962131,279,79.93541,0,AGN
3FGL J1625.0+5651,-29.1511743,-28.0729552,2.3897307,-0.090825606,3.57200758,0.999737088,-0.833463659,-0.512654717,-0.740699231,42.21691,AGN,bll,1145.5466,PowerLaw,SBS 1623+569,0.967281938,0.032718062,0.989106984,0.010893016,0.994352557,0.005647443,0.95875329,0.04124671,279,86.59829,0,AGN
3FGL J1625.9+4125,-26.6359422,-27.8083352,2.7009478,-0.245474619,4.14285135,-0.638583981,-0.807241891,-0.581471047,-0.99926738,44.212902,AGN,fsrq,546.61255,PowerLaw,B3 1624+414,0.999787604,0.000212,0.990581734,0.009418266,0.997528536,0.002471464,0.996131465,0.003868535,315,65.52727,0,AGN
3FGL J1626.1+3512,-32.9196341,-27.9549797,1.6999491,-0.76202753,3.50853871,-0.999902153,0.999746964,-0.144139852,-0.50339024,43.911106,AGN,bll,6340.6963,PowerLaw,RGB J1626+352,0.999909259,9.07e-05,0.990964511,0.009035489,0.999448936,0.000551,0.998185786,0.001814214,301,56.895153,0,AGN
3FGL J1626.4-7640,-30.8846543,-27.5725564,1.9903053,-1.58280348,3.89643988,-0.790186001,-0.317284637,-0.56586225,-0.374196487,-18.806149,AGN,bcu,3709.1162,PowerLaw,PKS 1619-765,0.999792823,0.000207,0.990927172,0.009072828,0.999964497,3.55e-05,0.99854906,0.00145094,315,314.2605,0,AGN
3FGL J1628.2+7703,-28.5298226,-28.0913452,2.4490993,-2.56799413,3.85040608,-0.558708422,-0.71948594,-0.675157324,-0.568802005,34.12623,AGN,bcu,900.6482,PowerLaw,6C B163030.4+771303,0.999728278,0.000272,0.992630786,0.007369214,0.999996122,3.88e-06,0.973530547,0.026469453,320,110.247505,0,AGN
3FGL J1630.7+5222,-28.8656927,-27.5741387,1.9721437,0.527584447,4.28853383,-0.528957061,-0.408415564,-0.552321548,-0.487706091,42.39146,AGN,bll,1818.7412,PowerLaw,TXS 1629+524,0.999866283,0.000134,0.988298753,0.011701247,0.990583456,0.009416544,0.996854748,0.003145252,285,80.4191,0,AGN
3FGL J1630.8+1047,-25.537641,-27.5257826,2.8045275,0.545228094,3.86390452,-0.566732506,-0.932260151,-0.569151595,-0.682772601,36.063965,AGN,bcu,394.5065,PowerLaw,MG1 J163119+1051,0.999943934,5.61e-05,0.98221437,0.01778563,0.983471966,0.016528034,0.978085648,0.021914352,301,26.45887,0,AGN
3FGL J1636.7+2624,-30.4958792,-27.8543116,2.039251,0.543808247,3.61793445,0.842886037,-0.586550357,-0.368174979,-0.618428674,40.149338,AGN,bcu,2486.3137,PowerLaw,NVSS J163651+262657,0.999786162,0.000214,0.977876266,0.022123734,0.971744906,0.028255094,0.995252825,0.004747175,306,45.74609,0,AGN
3FGL J1637.1+1314,-30.4005848,-27.609314,2.2210689,0.185767363,3.45689859,-0.880850143,-0.76865064,-0.154787959,-0.277627733,35.701996,AGN,bll,2324.3958,PowerLaw,1RXS J163717.1+131418,0.999822076,0.000178,0.990258785,0.009741215,0.995573003,0.004426997,0.992879986,0.007120014,299,29.998625,0,AGN
3FGL J1637.6-3449,-31.3274369,-27.1343942,1.7320874,1.06274543,3.67240067,-0.999969371,0.999942143,-0.434773583,-0.284438835,8.179852,AGN,bcu,6192.929,PowerLaw,NVSS J163750-344915,0.992891227,0.007108773,0.854874853,0.145125147,0.907677139,0.092322861,0.95772267,0.04227733,294,346.72406,0,AGN
3FGL J1637.7+4715,-25.5228279,-27.6190758,2.367525,0.654890019,6.33224161,-0.608852223,-0.684432179,-0.626272164,-0.771564896,41.88488,AGN,fsrq,596.11316,PowerLaw,4C +47.44,0.999955374,4.46e-05,0.990604537,0.009395463,0.999842912,0.000157,0.994865661,0.005134339,306,73.402916,0,AGN
3FGL J1637.8+7325,-32.1758625,-28.2362495,1.9125761,-0.054989528,3.46627982,-0.917713306,-0.119841124,-0.075710015,-0.719598218,35.22586,AGN,bll,4205.9897,PowerLaw,RX J1637.9+7326,0.982560402,0.017439598,0.98834183,0.01165817,0.992393054,0.007606946,0.959148869,0.040851131,280,105.974014,0,AGN
3FGL J1637.9+5719,-25.7499205,-27.9648985,2.8050401,-2.00512897,4.81587202,-0.843433891,-0.697953652,-0.861076873,-0.675590285,40.396515,AGN,fsrq,402.58286,PowerLaw,OS 562,0.999992884,7.12e-06,0.992324543,0.007675457,0.999997849,2.15e-06,0.995482841,0.004517159,306,86.632065,0,AGN
3FGL J1639.8+4125,-28.0937313,-27.7633336,2.541871,0.502881734,4.14482885,-0.623759978,-0.712837425,-0.770336414,-0.999709267,41.610943,AGN,fsrq,874.1383,PowerLaw,MG4 J163918+4127,0.999479089,0.000521,0.976549976,0.023450024,0.951128154,0.048871846,0.979573557,0.020426443,290,65.56998,0,AGN
3FGL J1640.9+1142,-29.5826473,-27.5857645,2.295563,-0.591122683,3.60032301,-0.649906483,-0.699348026,-0.260582571,-0.85573008,34.207714,AGN,bcu,1735.5444,PowerLaw,TXS 1638+118,0.99843268,0.00156732,0.991595872,0.008404128,0.997944924,0.002055076,0.95895634,0.04104366,313,28.767603,0,AGN
3FGL J1641.8-0619,-28.2242833,-26.9014198,2.3158844,-2.23976326,4.1987741,0.494114409,-0.637448516,-0.602223973,-0.55601417,25.077227,AGN,bll,1671.0013,PowerLaw,TXS 1639-062,0.999557602,0.000442,0.992236175,0.007763825,0.99999271,7.29e-06,0.981600838,0.018399162,325,10.821184,0,AGN
3FGL J1642.9+3950,-26.6957745,-26.7570429,2.4474034,-1.29723934,5.30782398,-0.682447679,-0.680094096,-0.693428954,-0.704510972,40.948936,AGN,FSRQ,1156.738,PowerLaw,3C 345,0.999887639,0.000112,0.992142279,0.007857721,0.999990482,9.52e-06,0.98726054,0.01273946,307,63.506268,0,AGN
3FGL J1643.6-0642,-30.9209246,-27.0472644,2.071314,0.02488079,3.89949475,-0.884178857,-0.670857344,-0.460728911,-0.309691847,24.477627,AGN,bcu,4385.712,PowerLaw,NVSS J164328-064619,0.999752172,0.000248,0.99015199,0.00984801,0.996459143,0.003540857,0.994059088,0.005940912,285,10.758785,0,AGN
3FGL J1645.2-5747,-27.1768223,-27.0929739,2.674888,-1.40283793,3.63225823,-0.788042088,-0.84037241,-0.505697923,-0.730335043,-7.914102,AGN,bcu,735.96674,PowerLaw,AT20G J164513-575122,0.999143089,0.000857,0.989139305,0.010860695,0.999826975,0.000173,0.966928676,0.033071324,323,330.23386,24,AGN
3FGL J1645.9+6336,-26.1086862,-28.0320672,2.685637,-0.931298487,4.6047502,-0.717589562,-0.805461151,-0.699149935,-0.828479167,37.903603,AGN,fsrq,452.77658,PowerLaw,TXS 1645+635,0.999981022,1.9e-05,0.992146753,0.007853247,0.999919204,8.08e-05,0.997965188,0.002034812,289,94.18154,0,AGN
3FGL J1647.1-6438,-29.2386807,-27.5830388,2.1893394,-2.93382133,4.21684689,-0.445363317,-0.661971877,-0.61685751,-0.46872856,-12.4343815,AGN,bcu,1771.468,PowerLaw,PMN J1647-6437,0.999931466,6.85e-05,0.991542919,0.008457081,0.999999312,6.88e-07,0.998966108,0.001033892,308,324.99182,0,AGN
3FGL J1647.4+4950,-25.504218,-27.6930796,2.4290934,0.853473566,4.88774197,-0.62753103,-0.718362641,-0.691663656,-0.654406897,40.089558,AGN,bcu,566.27625,PowerLaw,SBS 1646+499,0.999966522,3.35e-05,0.985150452,0.014849548,0.993356615,0.006643385,0.994021984,0.005978016,292,76.65127,0,AGN
3FGL J1648.5-4829,-27.905924,-26.4259115,2.4381382,0.239525196,3.87955188,0.793438344,-0.942944358,-0.302300809,-0.598328572,-2.3087442,AGN,bcu,1458.1246,PowerLaw,PMN J1648-4826,0.990419778,0.009580222,0.948855062,0.051144938,0.995108824,0.004891176,0.888582876,0.111417124,303,337.6986,520,AGN
3FGL J1649.4+5238,-27.9494433,-27.8494487,2.2187943,0.981070399,4.31261337,-0.328150047,-0.544940002,-0.676887537,-0.741858002,39.530067,AGN,bll,1061.069,PowerLaw,87GB 164812.2+524023,0.998950652,0.001049348,0.959037526,0.040962474,0.938477715,0.061522285,0.933144569,0.066855431,314,80.242035,0,AGN
3FGL J1650.2-5044,-26.286702,-26.6609914,2.2956884,0.309620726,5.40544414,-0.65521868,-0.696946921,-0.566016597,-0.604759187,-3.9588904,AGN,bcu,1186.9763,PowerLaw,PMN J1650-5044,0.999648928,0.000351,0.972320278,0.027679722,0.999610599,0.000389,0.979049211,0.020950789,293,336.13638,0,AGN
3FGL J1650.8+0830,-25.7677413,-27.4977736,2.6592116,0.640418752,4.25452616,-0.686583819,-0.801730059,-0.633944887,-0.999946791,30.632961,AGN,fsrq,462.24756,PowerLaw,MG1 J165034+0824,0.999778163,0.000222,0.974802826,0.025197174,0.966497913,0.033502087,0.985606959,0.014393041,322,26.613071,0,AGN
3FGL J1651.6+7219,-32.5678246,-28.1411662,1.8000903,0.346585638,3.73940858,-0.725286532,-0.473798031,-0.075753807,-0.403655579,34.707714,AGN,bll,5460.281,PowerLaw,RX J1651.6+7218,0.999658161,0.000342,0.987910595,0.012089405,0.993092468,0.006907532,0.995303656,0.004696344,323,104.26097,0,AGN
3FGL J1653.9+3945,-26.8871177,-26.1570321,1.7163465,-1.14127545,5.52731507,-0.368214184,-0.442695421,-0.293926423,-0.299175301,38.85034,AGN,BLL,2054.809,PowerLaw,Mkn 501,0.985709758,0.014290242,0.992706435,0.007293565,0.999994968,5.03e-06,0.972805943,0.027194057,293,63.59341,0,AGN
3FGL J1656.0+2044,-27.162921,-27.6929094,2.4928627,-0.16966185,4.49643822,-0.606574358,-0.754539231,-0.552277003,-0.66022598,34.27009,AGN,bcu,706.35095,PowerLaw,MG2 J165546+2043,0.999996053,3.95e-06,0.99243937,0.00756063,0.999460367,0.00054,0.99913003,0.00087,324,40.53818,0,AGN
3FGL J1656.2-3303,-24.196892,-26.8989788,2.7781816,0.953926767,5.17487881,-0.737659208,-0.784052748,-0.891876048,-0.999942995,6.3443346,AGN,fsrq,387.371,PowerLaw,Swift J1656.3-3302,0.999837185,0.000163,0.955107488,0.044892512,0.983943943,0.016056057,0.966527433,0.033472567,292,350.59003,0,AGN
3FGL J1656.8-2010,-29.5229239,-27.1849957,1.9609736,1.29364392,3.86864468,0.999951964,-0.425385099,-0.502572546,-0.807577006,14.072695,AGN,bcu,2576.671,PowerLaw,1RXS J165655.0-201049,0.637064402,0.362935598,0.598535185,0.401464815,0.676488827,0.323511173,0.397577597,0.602422403,305,1.0659437,0,MIXED
3FGL J1656.9+6008,-26.6383253,-28.008038,2.6227639,-0.265095168,4.14328487,-0.675829549,-0.768029268,-0.739495932,-0.527264761,37.41951,AGN,fsrq,546.8917,PowerLaw,87GB 165604.4+601702,0.99995286,4.71e-05,0.991257816,0.008742184,0.999259686,0.00074,0.996997208,0.003002792,298,89.546394,0,AGN
3FGL J1657.7+4807,-25.3766078,-27.7009672,2.4755068,0.372811536,5.59031138,-0.641300658,-0.727268477,-0.715172239,-0.574701303,38.48882,AGN,fsrq,536.2205,PowerLaw,4C +48.41,0.999992272,7.73e-06,0.992114241,0.007885759,0.999785384,0.000215,0.9974238,0.0025762,324,74.35521,0,AGN
3FGL J1658.3+6149,-31.1324349,-28.1273943,2.0286775,-0.763213764,3.50909857,-0.830545992,-0.437862411,-0.426456094,-0.347336461,36.936916,AGN,bll,2922.9292,PowerLaw,NVSS J165808+615001,0.999622794,0.000377,0.992398007,0.007601993,0.999409392,0.000591,0.996608704,0.003391296,291,91.5833,0,AGN
3FGL J1659.4+2631,-27.1299877,-27.7442455,2.7097592,0.374842107,3.8508689,-0.731085943,-0.634259928,-0.803145905,-0.388255291,35.27139,AGN,fsrq,552.0605,PowerLaw,4C +26.51,0.999740834,0.000259,0.988898898,0.011101102,0.992250764,0.007749236,0.955019193,0.044980807,274,47.543877,0,AGN
3FGL J1659.7-3132,-28.1367781,-26.9768593,2.4021165,0.376486248,3.65433656,-0.604276771,-0.807861243,-0.321939939,-0.853760363,6.685686,AGN,bcu,1317.2172,PowerLaw,NVSS J165949-313047,0.955529905,0.044470095,0.961349485,0.038650515,0.963681847,0.036318153,0.841046651,0.158953349,307,352.24042,0,AGN
3FGL J1700.1+6829,-24.7426017,-27.5046771,2.398081,1.09776593,6.90136595,-0.624321446,-0.682040506,-0.688123883,-0.812568281,35.203964,AGN,fsrq,544.3224,PowerLaw,TXS 1700+685,0.999618649,0.000381,0.990842211,0.009157789,0.999812343,0.000188,0.978828107,0.021171893,299,99.54166,0,AGN
3FGL J1702.6+3116,-33.1775932,-27.554091,1.3961254,1.04594823,3.60311724,-0.853794541,0.999079854,0.124394643,0.090419942,35.759243,AGN,bll,9251.363,PowerLaw,RX J1702.6+3115,0.986240069,0.013759931,0.976029834,0.023970166,0.98805451,0.01194549,0.981288965,0.018711035,299,53.40332,0,AGN
3FGL J1703.6-6211,-24.5631505,-27.2499096,2.472968,0.900906682,6.1302766,-0.66470076,-0.69789863,-0.678075011,-0.900723925,-12.429903,AGN,fsrq,513.71594,PowerLaw,MRC 1659-621,0.999270821,0.000729,0.982751104,0.017248896,0.999306656,0.000693,0.973650004,0.026349996,318,328.13416,0,AGN
3FGL J1704.0+7646,-27.0781656,-28.0300953,2.5738003,-0.405908857,4.75784355,-0.699877262,-0.730692533,-0.717432125,-0.99986808,32.400974,AGN,bcu,587.37317,PowerLaw,NVSS J170357+764611,0.999966156,3.38e-05,0.991712579,0.008287421,0.999455415,0.000545,0.995215605,0.004784395,271,108.93418,0,AGN
3FGL J1705.5+7134,-28.9592621,-28.1263191,2.446654,-1.49949849,3.49700035,-0.72994632,-0.785082713,-0.087771204,-0.999948706,33.919388,AGN,bll,994.17413,PowerLaw,GB6 J1704+7138,0.99873118,0.00126882,0.992646584,0.007353416,0.999857559,0.000142,0.939633181,0.060366819,307,102.98845,0,AGN
3FGL J1711.5-5029,-27.4407459,-26.9823228,2.5580852,-0.877867741,3.9960904,-0.662436178,-0.922437008,-0.660717012,-0.119466835,-6.4717183,AGN,bcu,918.25037,PowerLaw,PMN J1711-5028,0.999199157,0.000801,0.987720285,0.012279715,0.999920356,7.96e-05,0.950938236,0.049061764,303,338.41992,1,AGN
3FGL J1711.6+8846,-33.1016207,-27.8089166,1.5701907,0.572678667,3.65528847,-0.938782429,0.413334433,-0.0516164,-0.187217808,27.63994,AGN,bcu,8835.518,PowerLaw,1RXS J171643.8+884414,0.999643898,0.000356,0.983563385,0.016436615,0.991347019,0.008652981,0.997026881,0.002973119,299,121.67736,0,AGN
3FGL J1712.6+2932,-32.582819,-27.6088473,1.5752255,0.777458595,3.60467724,0.330912963,0.998910097,-0.646454016,0.198347751,33.254005,AGN,bll,7099.463,PowerLaw,RX J1712.8+2931,0.997945829,0.002054171,0.97733428,0.02266572,0.984209086,0.015790914,0.98681066,0.01318934,304,51.9841,0,AGN
3FGL J1714.1-2029,-33.7154715,-27.232059,1.3439789,0.402694607,3.81016165,-0.999993272,0.999120295,0.394044297,0.062049559,10.5877285,AGN,bcu,18431.264,PowerLaw,1RXS J171405.2-202747,0.999611012,0.000389,0.979797468,0.020202532,0.999358408,0.000642,0.995521666,0.004478334,300,3.195659,0,AGN
3FGL J1716.7-8112,-31.4586912,-27.8085052,2.0600312,-3.74839424,3.73773002,-0.812843754,-0.955209195,0.76411221,-0.736710082,-23.332682,AGN,bcu,3406.079,PowerLaw,1RXS J171712.6-811501,0.999907951,9.2e-05,0.993188155,0.006811845,0.999999953,4.68e-08,0.997209656,0.002790344,306,311.6945,0,AGN
3FGL J1717.4-5157,-26.7272883,-26.9314444,2.493801,0.925752429,5.95029926,-0.553354458,-0.701298125,-0.694209115,-0.974841537,-8.078916,AGN,fsrq,938.11053,PowerLaw,PMN J1717-5155,0.998498211,0.001501789,0.968840711,0.031159289,0.99797656,0.00202344,0.949215911,0.050784089,299,337.73325,0,AGN
3FGL J1717.8-3342,-24.8654855,-26.1581264,2.5353618,1.05567556,5.73469951,-0.674780004,-0.781640892,-0.676071495,-0.816252406,2.3586578,AGN,bll,784.95026,PowerLaw,TXS 1714-336,0.838795398,0.161204602,0.95702038,0.04297962,0.99608216,0.00391784,0.824266104,0.175733896,294,352.7616,0,AGN
3FGL J1718.1-3056,-27.5120375,-26.7319198,2.3743284,0.643725817,3.82019482,-0.428297812,-0.854336262,-0.673845018,-0.541556615,3.890689,AGN,bcu,1228.5718,PowerLaw,PMN J1718-3056,0.991744529,0.008255471,0.928940626,0.071059374,0.948567,0.051433,0.803426697,0.196573303,296,355.06046,0,AGN
3FGL J1719.2+1744,-28.0999448,-27.2988621,2.0426807,-0.75519711,6.17504261,-0.507307555,-0.504588134,-0.531141928,-0.423448141,28.086935,AGN,bll,1614.2139,PowerLaw,PKS 1717+177,0.999956841,4.32e-05,0.993272891,0.006727109,0.999998504,1.5e-06,0.997491622,0.002508378,314,39.51788,0,AGN
3FGL J1719.3+1206,-30.7439946,-27.4927288,2.0776455,0.48413093,3.41465785,-0.367275878,-0.684921445,-0.275337515,-0.380687917,25.836733,AGN,bcu,3297.8757,PowerLaw,1RXS J171921.2+120711,0.999639657,0.00036,0.982682089,0.017317911,0.976250229,0.023749771,0.99267764,0.00732236,297,33.72109,0,AGN
3FGL J1722.7+1014,-26.8671029,-27.2195762,2.2971785,-0.715412299,4.94881932,-0.499838524,-0.742646613,-0.513840667,-0.557121649,24.301765,AGN,fsrq,1044.8085,PowerLaw,TXS 1720+102,0.999967703,3.23e-05,0.991855123,0.008144877,0.999963454,3.65e-05,0.997055665,0.002944335,270,32.23772,0,AGN
3FGL J1722.7+6104,-26.3630684,-27.6215192,2.8715775,0.493267539,4.12017523,-0.766976097,-0.822854674,-0.863794107,-0.999829278,34.161068,AGN,fsrq,464.47293,PowerLaw,GB6 J1722+6105,0.999234832,0.000765,0.978428326,0.021571674,0.95947384,0.04052616,0.977482256,0.022517744,303,90.16837,0,AGN
3FGL J1723.5-5609,-27.5350889,-27.3369479,2.6179824,0.06394991,3.93703518,-0.778160047,-0.842123895,-0.23819405,-0.745041435,-11.14312,AGN,bcu,756.81635,PowerLaw,PMN J1723-5614,0.99983365,0.000166,0.982901324,0.017098676,0.997672599,0.002327401,0.980732041,0.019267959,325,334.6894,0,AGN
3FGL J1723.7-7713,-26.2966991,-27.4328647,2.470574,0.926035339,5.0778473,-0.666224731,-0.580075024,-0.807644279,-0.843106041,-21.795204,AGN,bcu,697.60846,PowerLaw,PKS 1716-771,0.998984118,0.001015882,0.978172028,0.021827972,0.988853449,0.011146551,0.932522732,0.067477268,322,315.68985,0,AGN
3FGL J1723.9+4004,-25.7843722,-27.658276,2.4515681,1.19939706,5.66124992,-0.639122054,-0.657788983,-0.742539107,-0.999972908,33.17935,AGN,fsrq,585.677,PowerLaw,S4 1722+40,0.999850909,0.000149,0.980605123,0.019394877,0.98982093,0.01017907,0.961585366,0.038414634,295,64.88052,0,AGN
3FGL J1725.0+1152,-28.5941815,-26.7387844,1.885314,0.946582974,4.38054228,-0.716189391,-0.481679065,-0.328853236,-0.365553547,24.485483,AGN,bll,3062.8262,PowerLaw,1H 1720+117,0.999806584,0.000193,0.982853761,0.017146239,0.983114366,0.016885634,0.989455612,0.010544388,268,34.129986,0,AGN
3FGL J1725.3+5853,-29.4470663,-27.9347678,2.1789231,-0.783692431,4.24037027,-0.535248406,-0.500691918,-0.625022632,-0.623266707,33.996426,AGN,bll,1700.9574,PowerLaw,7C 1724+5854,0.999943042,5.7e-05,0.99291514,0.00708486,0.999726494,0.000274,0.999154542,0.000845,291,87.49705,0,AGN
3FGL J1728.0+1217,-28.3976204,-27.2407241,2.3790293,-0.67833798,4.48411662,-0.301673769,-0.708596818,-0.594487713,-0.785230425,23.995333,AGN,fsrq,1342.7814,PowerLaw,PKS 1725+123,0.999185632,0.000814,0.991402047,0.008597953,0.999699931,0.0003,0.983243197,0.016756803,296,34.864216,0,AGN
3FGL J1728.3+5013,-28.9303218,-27.493329,1.9598603,-1.78493332,3.99045814,-0.558006567,-0.567697444,-0.345485187,-0.567007835,33.5256,AGN,bll,1989.3656,PowerLaw,I Zw 187,0.999896406,0.000104,0.993130656,0.006869344,0.99997171,2.83e-05,0.997232875,0.002767125,287,77.08206,0,AGN
3FGL J1728.5+0428,-25.7343979,-27.2653406,2.5942383,1.15826624,4.44680813,-0.645917319,-0.744443695,-0.799244447,-0.999270339,20.452463,AGN,fsrq,552.24994,PowerLaw,PKS 1725+044,0.99952875,0.000471,0.897763372,0.102236628,0.843673261,0.156326739,0.966439233,0.033560767,287,27.340023,0,AGN
3FGL J1730.5+0023,-26.7986958,-27.0616042,2.1890244,1.04241132,5.71016838,-0.499599089,-0.575211336,-0.576410991,-0.690132735,18.098356,AGN,fsrq,1138.9288,PowerLaw,PKS 1728+004,0.999886769,0.000113,0.986191157,0.013808843,0.997809575,0.002190425,0.988671619,0.011328381,288,23.768723,0,AGN
