Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum_Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,GLON_3FGL,Flags_3FGL,Category_Prob
3FGL J0650.7+2503,-29.3667213,-26.8153781,1.7208239,-0.480618084,4.15646798,-0.302858253,-0.450166192,-0.260146463,-0.326172271,11.003785,AGN,bll,3626.363,PowerLaw,1ES 0647+250,0.946212719,0.0537872808,0.939891071,0.0601089293,0.940290842,0.0597091582,0.941720014,0.0582799858,290,190.27168,0,AGN
3FGL J0651.3+4014,-29.952206,-27.7960839,2.1201143,-2.67779329,3.99633691,-0.332995613,-0.81164946,-0.164080929,-0.444238356,17.112017,AGN,bcu,2073.5005,PowerLaw,RX J0651.0+4013,0.897277662,0.102722338,0.888386555,0.111613445,0.879542195,0.120457805,0.886705972,0.113294028,272,175.932,0,AGN
3FGL J0652.0-4808,-31.1715323,-27.8410759,2.0442283,0.835211123,3.6372003,-0.862804187,-0.69997501,-0.457205596,0.027704148,-19.753023,AGN,bcu,3236.3447,PowerLaw,1RXS J065201.0-480858,0.922849301,0.0771506993,0.913926715,0.0860732851,0.914260708,0.0857392919,0.916722604,0.0832773956,301,257.76984,0,AGN
3FGL J0653.6+2817,-28.4464143,-27.7139348,2.2499437,-1.89340177,4.02432488,-0.761298212,-0.6002327,-0.257193524,-0.80928098,12.926086,AGN,bcu,1289.6027,PowerLaw,GB6 J0653+2816,0.920256066,0.0797439341,0.926383692,0.0736163084,0.928560225,0.071439775,0.923115452,0.0768845484,310,187.542,0,AGN
3FGL J0654.4+4514,-25.3281074,-27.3394242,2.2872922,0.896748623,7.08440403,-0.534431524,-0.67385131,-0.60497744,-0.709838395,19.38799,AGN,FSRQ,648.54407,PowerLaw,B3 0650+453,0.939337868,0.0606621321,0.934951837,0.0650481632,0.93266602,0.0673339804,0.930320535,0.0696794648,296,171.20445,0,AGN
3FGL J0654.5+0926,-26.7881512,-27.366003,2.6658497,0.317596127,3.87429296,-0.504182761,-0.81799697,-0.83951662,-0.999925544,4.9780703,AGN,bcu,598.168,PowerLaw,RX J0654.3+0925,0.916964716,0.0830352836,0.90969809,0.0903019104,0.912422358,0.087577642,0.911791328,0.0882086717,288,204.85551,0,AGN
3FGL J0656.4+4232,-29.2747619,-27.6220166,2.0762699,-0.0480644391,3.78013933,-0.55713502,-0.753282731,-0.202139482,-0.655604298,18.815279,AGN,bll,1873.1874,PowerLaw,4C +42.22,0.942951249,0.0570487512,0.927077386,0.0729226142,0.932163651,0.0678363489,0.932200506,0.0677994944,313,174.02765,0,AGN
3FGL J0658.3-5832,-28.6617378,-27.8417797,2.4019325,-1.69271953,3.5472711,-0.859533896,-0.236664062,-0.873917954,-0.316124279,-22.023773,AGN,bcu,1011.3653,PowerLaw,PMN J0658-5840,0.922660627,0.0773393734,0.913120081,0.0868799192,0.909932387,0.0900676135,0.912135245,0.0878647552,324,268.69525,0,AGN
3FGL J0658.6+0636,-27.7124689,-27.3481928,2.4806616,-0.465518566,3.61096513,-0.779014464,-0.565543354,-0.73262308,-0.453130044,4.5937295,AGN,bcu,920.60315,PowerLaw,NVSS J065844+063711,0.922288635,0.0777113653,0.913789916,0.0862100841,0.913810203,0.0861897975,0.91016806,0.0898319401,291,207.85637,1,AGN
3FGL J0700.0+1709,-25.9365135,-27.4901213,2.6873162,0.940897877,4.05480681,-0.656925551,-0.816650594,-0.657584605,-0.999952662,9.591072,AGN,bcu,513.0969,PowerLaw,TXS 0657+172,0.937474679,0.062525321,0.93180126,0.0681987398,0.933222453,0.0667775469,0.931464201,0.0685357994,318,198.48044,4,AGN
3FGL J0700.2+1304,-31.8846583,-27.6123555,1.8048596,0.154090878,3.40744665,-0.99995742,0.999869407,-0.575281842,-0.440558778,7.8545384,AGN,bcu,5177.6997,PowerLaw,GB6 J0700+1304,0.935580561,0.0644194394,0.926187171,0.0738128288,0.92667829,0.0733217103,0.92751293,0.0724870702,296,202.21445,0,AGN
3FGL J0700.3-6310,-31.3016396,-27.9104079,1.9936056,0.348251446,4.109665,-0.898923674,-0.236808886,-0.316451946,-0.718876068,-23.0389,AGN,bcu,3435.258,PowerLaw,SUMSS J065958-631238,0.951161049,0.0488389509,0.935368218,0.0646317818,0.938346609,0.0616533909,0.944494262,0.0555057385,314,273.59775,0,AGN
3FGL J0700.6-6610,-26.9127533,-27.1351132,2.0668576,1.18019719,4.73136054,-0.36683808,-0.568178131,-0.547894039,-0.657343095,-23.747164,AGN,bll,1265.6466,PowerLaw,PKS 0700-661,0.926761119,0.0732388815,0.921009621,0.0789903791,0.921493437,0.0785065631,0.919131682,0.0808683177,316,276.76523,0,AGN
3FGL J0702.7-1952,-29.5039022,-27.265201,2.062933,0.318591394,4.13053058,-0.677787791,-0.251358714,-0.515407604,-0.730734167,-6.5345864,AGN,bll,2375.1074,PowerLaw,TXS 0700-197,0.956189515,0.0438104855,0.945599572,0.0544004276,0.951422728,0.0485772722,0.946946996,0.0530530044,291,231.94174,0,AGN
3FGL J0703.4-3914,-28.0693675,-27.5974748,2.2879305,1.00579182,4.10248963,-0.469792386,-0.625929565,-0.626547622,-0.829804645,-14.615442,AGN,bcu,1105.949,PowerLaw,1RXS J070312.7-391417,0.931321423,0.0686785772,0.921990772,0.0780092284,0.919888747,0.0801112527,0.923469922,0.0765300784,315,249.86597,0,AGN
3FGL J0706.1-4849,-27.5442928,-27.4468487,2.4119742,0.0469450344,4.02093996,-0.463907352,-0.744903153,-0.644719776,-0.733740293,-17.796688,AGN,bcu,944.9284,PowerLaw,PMN J0705-4847,0.910342568,0.0896574325,0.897504822,0.102495178,0.907475425,0.0925245746,0.910675684,0.0893243162,296,259.3016,0,AGN
3FGL J0706.5+3744,-29.3426198,-27.3536383,1.8899137,-1.17860692,3.87204711,-0.390426076,-0.48484133,-0.502855136,-0.268383807,18.991184,AGN,bll,2508.7007,PowerLaw,GB6 J0706+3744,0.921057954,0.0789420457,0.904984605,0.0950153952,0.904124489,0.0958755111,0.918268463,0.081731537,288,179.48698,0,AGN
3FGL J0707.0+7741,-27.8337512,-27.5925836,2.0523002,0.779379004,4.9922823,-0.512268479,-0.49951157,-0.481381909,-0.657076943,27.283714,AGN,bll,1326.1477,PowerLaw,NVSS J070651+774137,0.919656343,0.0803436573,0.910357803,0.0896421973,0.91419475,0.0858052496,0.91719832,0.0828016802,292,136.77026,0,AGN
3FGL J0707.2+6101,-25.7136131,-27.9771698,2.8132002,-0.440168749,3.92187739,-0.727619827,-0.82058517,-0.539704865,-0.999956289,25.3816,AGN,bll,355.53506,PowerLaw,TXS 0702+612,0.908344249,0.0916557513,0.89996363,0.10003637,0.895973693,0.104026307,0.898799876,0.101200124,315,155.2648,0,AGN
3FGL J0708.9+2239,-29.7259049,-27.6958628,2.0765007,0.544869885,4.03593057,-0.0197875858,-0.517771822,-0.443435037,-0.791285733,13.792381,AGN,bcu,2014.2445,PowerLaw,GB6 J0708+2241,0.917549219,0.0824507808,0.914144349,0.0858556511,0.914214809,0.0857851912,0.909359622,0.0906403784,314,194.26428,0,AGN
3FGL J0709.7-0256,-26.2326102,-27.0847726,2.3173745,0.442208525,5.52632586,-0.52494262,-0.735954507,-0.537773511,-0.724115254,2.7339134,AGN,bll,882.5575,PowerLaw,PMN J0709-0255,0.925962671,0.0740373287,0.923537517,0.0764624828,0.920466901,0.0795330987,0.923952091,0.076047909,301,217.64404,4,AGN
3FGL J0710.3+5908,-31.2632699,-27.4235046,1.6610328,0.132041346,4.01714333,-0.618745303,-0.471794905,-0.379618544,-0.00998315692,25.408178,AGN,bll,5404.4136,PowerLaw,1H 0658+595,0.941189855,0.0588101447,0.929597874,0.0704021262,0.930469835,0.0695301649,0.9286301,0.0713698999,290,157.39024,0,AGN
3FGL J0710.5+4732,-25.5882353,-27.7726033,2.647554,0.524775628,4.49354185,-0.682834401,-0.760097016,-0.762748096,-0.907761389,22.724035,AGN,bll,431.83383,PowerLaw,S4 0707+47,0.927278125,0.0727218752,0.922695859,0.0773041409,0.917827893,0.0821721072,0.929326839,0.0706731606,302,169.7724,0,AGN
3FGL J0712.2-6436,-28.5151852,-27.7529325,2.3832674,-1.71499311,3.76056643,-0.476266603,-0.531926455,-0.710956192,-0.999957668,-22.167242,AGN,bcu,1064.1014,PowerLaw,MRC 0712-643,0.920467478,0.0795325222,0.921074728,0.0789252717,0.919366493,0.080633507,0.921880271,0.0781197293,321,275.48172,0,AGN
3FGL J0712.6+5033,-27.5129004,-27.539045,2.1360989,-0.133185967,4.56895092,-0.521470201,-0.602197854,-0.497127933,-0.574424797,23.858881,AGN,bll,1162.239,PowerLaw,GB6 J0712+5033,0.930826998,0.0691730024,0.928292978,0.0717070224,0.924240959,0.0757590406,0.926882452,0.0731175484,291,166.6971,0,AGN
3FGL J0718.7-4319,-28.3698917,-26.9501691,1.8662682,1.19465305,3.64085303,-0.271327615,-0.386762834,-0.381782415,-0.472123774,-13.644322,AGN,bll,2206.5784,PowerLaw,PMN J0718-4319,0.933403129,0.0665968715,0.923315051,0.0766849487,0.92402978,0.0759702202,0.926809297,0.0731907033,290,254.92543,0,AGN
3FGL J0720.0-4010,-29.449794,-27.4956279,2.2281916,-0.274855881,3.56987081,-0.761479879,-0.71506506,-0.275314451,-0.854165793,-12.092091,AGN,bcu,1815.8378,PowerLaw,1RXS J071939.2-401153,0.919928951,0.0800710493,0.910629596,0.0893704038,0.904088395,0.0959116046,0.910633294,0.0893667062,304,252.10405,0,AGN
3FGL J0721.4+0404,-26.1928487,-27.4569356,2.528745,0.518443018,4.74843598,-0.626285625,-0.73543367,-0.761626063,-0.630502556,8.530733,AGN,fsrq,592.74426,PowerLaw,PMN J0721+0406,0.921945386,0.0780546139,0.913805937,0.0861940631,0.917169797,0.0828302027,0.917672601,0.0823273988,271,212.71098,0,AGN
3FGL J0723.2-0728,-32.5812621,-27.5462246,1.7982008,-0.884251029,3.6296507,-0.979519435,0.150567971,0.0820243318,-0.264620088,3.594586,AGN,bcu,7051.3735,PowerLaw,1RXS J072259.5-073131,0.915752196,0.0842478036,0.906879905,0.0931200945,0.908993992,0.0910060075,0.91254989,0.0874501096,283,223.21796,0,AGN
3FGL J0723.7+2050,-28.5528393,-27.7023365,2.4001029,0.0895087476,3.97454488,-0.658230099,-0.881110646,-0.178735073,-0.621644354,16.202332,AGN,bcu,1092.5007,PowerLaw,GB6 J0723+2051,0.910406731,0.0895932686,0.913364116,0.0866358841,0.903677657,0.0963223426,0.907616021,0.0923839793,272,197.41591,0,AGN
3FGL J0724.1+2857,-26.3199409,-27.7660923,2.5944273,-0.939444217,4.75138578,-0.747794018,-0.701852604,-0.65225977,-0.999991909,19.358355,AGN,fsrq,526.2604,PowerLaw,GB6 J0723+2859,0.912239191,0.0877608094,0.905229475,0.0947705253,0.901497952,0.0985020483,0.90605626,0.0939437404,299,189.56477,0,AGN
3FGL J0725.8-0054,-28.2009092,-27.4213132,2.1885626,0.108608994,3.89335388,-0.629889777,-0.641947172,-0.393291951,-0.576505288,7.2370853,AGN,bcu,1474.2987,PowerLaw,PKS 0723-008,0.911483566,0.0885164339,0.916845268,0.0831547325,0.9186775,0.0813224997,0.914016687,0.0859833129,298,217.69455,0,AGN
3FGL J0726.6-4727,-26.0992463,-27.3299534,2.4639533,1.01903081,4.53363934,-0.563079466,-0.704805266,-0.718990917,-0.946681908,-14.117166,AGN,fsrq,682.0449,PowerLaw,PMN J0726-4728,0.924489085,0.0755109146,0.920834714,0.0791652857,0.919935607,0.0800643926,0.912511844,0.0874881557,301,259.39114,0,AGN
3FGL J0728.0+4828,-29.409154,-27.9026028,2.3710895,-1.66295758,3.6025984,-0.839704655,-0.503375967,-0.454484065,-0.819930831,25.804045,AGN,bcu,1302.6952,PowerLaw,GB6 J0727+4827,0.92850411,0.0714958902,0.916036318,0.0839636821,0.915367401,0.0846325995,0.922764968,0.0772350318,342,169.56976,0,AGN
3FGL J0729.5-3127,-26.7942858,-27.3192256,2.6541553,-0.851246807,3.94852098,-0.623615143,-0.829204815,-0.907568935,-0.00751448186,-6.4430737,AGN,bcu,612.4987,PowerLaw,NVSS J072922-313128,0.917704306,0.0822956942,0.909246628,0.0907533716,0.904727522,0.0952724778,0.909525639,0.090474361,303,245.09047,0,AGN
3FGL J0730.3+6720,-27.5259754,-27.9954217,2.6152203,-0.56989999,3.95540918,-0.805451475,-0.654654187,-0.766620985,-0.999929763,28.601164,AGN,fsrq,637.16235,PowerLaw,GB6 J0731+6718,0.920243616,0.0797563836,0.906110274,0.0938897257,0.907508893,0.0924911072,0.914184851,0.0858151487,286,148.55397,1,AGN
3FGL J0730.5+3307,-29.5991796,-27.7990723,2.117182,-0.951993094,3.77467513,0.233173619,-0.777918195,-0.496478651,-0.305470238,22.064043,AGN,bll,1873.7174,PowerLaw,1RXS J073026.0+330727,0.911334897,0.0886651034,0.909162435,0.0908375652,0.905723719,0.0942762813,0.903727526,0.0962724741,285,185.8739,0,AGN
3FGL J0730.5-0537,-29.8689066,-27.5393224,2.100549,-0.503531904,3.84581391,-0.697747165,-0.625818618,-0.170139807,-0.840885186,6.0661306,AGN,bcu,2351.5002,PowerLaw,TXS 0728-054,0.894843644,0.105156356,0.896258681,0.103741319,0.890726108,0.109273892,0.893218253,0.106781747,242,222.43593,0,AGN
3FGL J0730.5-6606,-31.3423221,-27.5300464,1.7891129,-0.976040816,3.71641364,-0.805543427,-0.386022292,-0.133838697,-0.456602761,-20.832094,AGN,bcu,4757.3667,PowerLaw,PMN J0730-6602,0.95223239,0.0477676097,0.934141527,0.0658584731,0.940308289,0.0596917109,0.938103126,0.0618968742,297,277.65054,0,AGN
3FGL J0733.5+5153,-32.3500662,-27.8406655,1.7407517,-0.248548748,3.67421122,0.624694531,0.779577146,-0.614789935,-0.114129211,27.33829,AGN,bcu,5855.6396,PowerLaw,NVSS J073326+515355,0.91211474,0.0878852604,0.902815271,0.0971847289,0.89549243,0.10450757,0.903828777,0.0961712229,279,166.01338,0,AGN
3FGL J0733.8+4108,-29.2999677,-27.9161835,2.2220733,0.0325334029,3.6446271,-0.893668194,-0.232712945,-0.543747271,-0.370541524,25.052475,AGN,bll,1481.0236,PowerLaw,GB6 J0733+4111,0.916581269,0.0834187308,0.910081385,0.0899186154,0.903104174,0.0968958263,0.909474663,0.0905253373,300,177.72386,0,AGN
3FGL J0733.8+5021,-27.2143679,-27.8239583,2.5037823,-1.10336881,4.73270895,-0.749371951,-0.708329378,-0.727028549,-0.594128694,27.096636,AGN,fsrq,713.92993,PowerLaw,TXS 0730+504,0.914631076,0.0853689238,0.912188213,0.0878117875,0.909398033,0.0906019665,0.913512034,0.0864879659,305,167.7159,0,AGN
3FGL J0734.3-7709,-26.6654894,-27.4299679,2.2903166,0.78545618,4.82051541,-0.341960946,-0.696408827,-0.659904948,-0.732561488,-24.06703,AGN,bcu,847.4518,PowerLaw,PKS 0736-770,0.91113955,0.0888604499,0.906966137,0.0930338626,0.906217628,0.0937823722,0.902486784,0.0975132159,300,289.09735,0,AGN
3FGL J0738.1+1741,-26.2485285,-26.7705718,2.006392,0.640615172,4.86905614,-0.438794023,-0.55654043,-0.483515667,-0.448967719,18.07255,AGN,bll,1181.6204,PowerLaw,PKS 0735+17,0.924616,0.0753840002,0.910634804,0.0893651956,0.917547597,0.0824524027,0.915480821,0.0845191789,316,201.85605,0,AGN
3FGL J0742.4-8133c,-34.5934797,-27.7325679,1.4638817,-0.0628010448,3.23253878,-0.891502274,-0.399624935,-0.50265565,0.378068232,-24.972677,AGN,bcu,18738.762,PowerLaw,SUMSS J074220-813139,0.930178454,0.0698215458,0.923987717,0.0760122831,0.928293217,0.0717067826,0.921676424,0.0783235759,289,293.84515,32,AGN
3FGL J0742.6-5623,-25.9617328,-27.6387168,2.6788862,0.607160551,4.05442289,-0.767253161,-0.571902838,-0.999830306,-0.954647451,-15.69374,AGN,fsrq,432.11505,PowerLaw,PMN J0743-5619,0.900195495,0.0998045053,0.902118633,0.0978813673,0.894298192,0.105701808,0.899312041,0.100687959,306,268.8317,256,AGN
3FGL J0744.1-3804,-26.0982993,-27.2512529,2.6805177,-0.038084391,3.6335097,-0.741714048,-0.712918198,-0.850006551,-0.999898689,-6.976343,AGN,bcu,474.56494,PowerLaw,PMN J0743-3804,0.907558586,0.0924414135,0.904322791,0.0956772094,0.905800017,0.0941999835,0.906992696,0.0930073041,294,252.38052,8,AGN
3FGL J0744.3+7434,-29.9524513,-27.8290691,1.9691865,0.399146655,4.21309824,-0.689179624,-0.773400521,-0.271326352,-0.172718936,29.588667,AGN,bll,2393.3853,PowerLaw,MS 0737.9+7441,0.922442125,0.0775578746,0.91582714,0.0841728605,0.9187679,0.0812321002,0.915906071,0.0840939292,290,140.25189,0,AGN
3FGL J0744.8-4028,-27.7756851,-27.3207909,2.3395307,0.684107798,3.67587207,-0.78029522,-0.333868636,-0.633242973,-0.999953541,-8.019239,AGN,bcu,1067.3691,PowerLaw,PMN J0744-4032,0.894365672,0.105634328,0.895163279,0.104836721,0.894572305,0.105427695,0.888557222,0.111442778,295,254.55846,4,AGN
3FGL J0746.4+2540,-24.4598432,-27.6587651,2.9641626,-1.29111008,4.49697744,-0.775259516,-0.839738154,-0.72840244,-0.999946585,22.843996,AGN,fsrq,299.98975,PowerLaw,B2 0743+25,0.930915286,0.0690847137,0.920100763,0.0798992367,0.920542197,0.0794578034,0.922439666,0.0775603342,270,194.7274,0,AGN
3FGL J0746.6-0706,-30.0303274,-27.4180664,2.1912892,0.331686876,3.96618917,0.997610085,-0.675275988,-0.592716491,-0.842869114,8.87028,AGN,bcu,2255.3826,PowerLaw,PMN J0746-0709,0.902370642,0.0976293575,0.90745587,0.0925441297,0.903324879,0.0966751212,0.913446561,0.0865534386,289,225.68898,16,AGN
3FGL J0746.6-4756,-28.0527516,-27.3418569,2.254269,0.718294812,4.27682505,-0.739990786,-0.65280708,-0.535811381,-0.348480636,-11.318307,AGN,bcu,1454.7648,PowerLaw,PMN J0746-4755,0.933148685,0.0668513146,0.925160803,0.0748391974,0.923895225,0.0761047752,0.925731695,0.074268305,316,261.3646,0,AGN
3FGL J0746.9+8511,-31.5624158,-27.8156284,1.7873349,-2.42250678,3.61712805,-0.79994552,-0.503436448,-0.347225383,-0.232586138,28.179735,AGN,bcu,4648.864,PowerLaw,NVSS J074715+851208,0.921028035,0.0789719647,0.908782459,0.0912175406,0.907709673,0.0922903273,0.912892441,0.0871075586,299,128.22264,0,AGN
3FGL J0747.2-3311,-25.8608439,-26.8439274,2.3094358,0.235743675,5.26789733,-0.568992809,-0.697134935,-0.656880154,-0.641274625,-4.0115724,AGN,bcu,826.9346,PowerLaw,PKS 0745-330,0.904935587,0.0950644125,0.906313555,0.0936864446,0.905085055,0.0949149447,0.908234154,0.0917658455,283,248.4245,0,AGN
3FGL J0747.4+0904,-30.0710413,-27.8769504,2.0662885,0.579213072,3.53561067,-0.425943076,-0.29883691,-0.530357678,-0.595329306,16.534782,AGN,bll,1915.9603,PowerLaw,RX J0747.3+0905,0.919737794,0.0802622055,0.917828717,0.082171283,0.914742532,0.085257468,0.916814704,0.0831852962,311,211.06267,0,AGN
3FGL J0748.0-1639,-26.0486581,-27.2649891,2.604667,1.31459659,4.21444269,-0.579713369,-0.758669979,-0.899868101,-0.695401405,4.4520016,AGN,bcu,564.7517,PowerLaw,TXS 0745-165,0.937094446,0.0629055545,0.925741375,0.0742586249,0.931950274,0.0680497262,0.93036656,0.0696334403,295,234.2177,1,AGN
3FGL J0748.3+2401,-29.2299324,-27.7024559,2.1562622,-1.03918357,4.83955781,-0.529425891,-0.630420168,-0.531483623,-0.329165423,22.675907,AGN,fsrq,1748.2197,PowerLaw,S3 0745+24,0.904826501,0.0951734989,0.909756176,0.0902438235,0.906992522,0.0930074777,0.905696109,0.0943038906,302,196.57106,0,AGN
3FGL J0748.5+7910,-28.8232169,-28.1613166,2.3437176,1.08854576,4.16003726,0.28058756,-0.621869555,-0.739658353,-0.999967789,29.280521,AGN,bcu,993.0113,PowerLaw,JVAS J0750+7909,0.930355512,0.0696444884,0.913614782,0.0863852185,0.914500287,0.0854997134,0.924817902,0.0751820982,309,134.9749,0,AGN
3FGL J0748.8+4929,-28.6670532,-27.8830577,2.3390694,0.352044781,3.70986486,-0.483232379,-0.61440827,-0.676612856,-0.963071255,29.345413,AGN,bcu,1104.461,PowerLaw,NVSS J074837+493040,0.896676652,0.103323348,0.877548472,0.122451528,0.881399821,0.118600179,0.88668003,0.11331997,291,169.14648,0,AGN
3FGL J0749.4+1059,-29.3945606,-27.7463177,2.203019,0.312587833,4.14955113,-0.723424069,-0.462247111,-0.604363882,-0.534582084,17.795288,AGN,bcu,1611.5459,PowerLaw,TXS 0746+110,0.927331523,0.0726684769,0.916227867,0.0837721333,0.921735949,0.0782640506,0.923937433,0.0760625668,291,209.4704,0,AGN
3FGL J0750.6+1232,-27.2132406,-27.4385288,2.4112446,0.845338642,4.83425207,-0.427009058,-0.792083529,-0.589830357,-0.769636242,18.730917,AGN,fsrq,944.9645,PowerLaw,OI 280,0.896006687,0.103993313,0.899155244,0.100844756,0.891613964,0.108386036,0.894122349,0.105877651,297,208.12257,0,AGN
3FGL J0753.1+5353,-28.5184487,-27.6584968,2.105947,-0.104589369,4.27063254,-0.274753029,-0.624777683,-0.537739132,-0.490179657,30.52248,AGN,bll,1581.7212,PowerLaw,4C +54.15,0.918022101,0.0819778993,0.910916416,0.0890835839,0.907312399,0.0926876007,0.908035723,0.0919642765,309,164.19553,0,AGN
3FGL J0754.4-1148,-27.7811542,-27.2647929,2.1101863,0.836647258,3.8238787,-0.378916042,-0.607826972,-0.489092381,-0.583331403,8.23748,AGN,bll,1418.1013,PowerLaw,TXS 0752-116,0.956763193,0.0432368069,0.93905418,0.0609458199,0.938935506,0.0610644939,0.939268982,0.0607310183,329,230.78635,0,AGN
3FGL J0754.8+4824,-27.9502671,-27.6176388,2.1426964,0.130274294,4.03261472,-0.528682802,-0.58787188,-0.572793625,-0.61666307,30.157907,AGN,bll,1300.3013,PowerLaw,GB1 0751+485,0.915673316,0.0843266838,0.905543695,0.0944563053,0.902548474,0.0974515259,0.90822703,0.0917729698,284,170.53761,0,AGN
3FGL J0756.3-6433,-29.1968242,-27.70106,2.2169576,-0.475876119,3.79758602,-0.628847578,-0.665676013,-0.604439275,-0.393299709,-17.759228,AGN,bcu,1628.5342,PowerLaw,SUMSS J075625-643031,0.896271546,0.103728454,0.885635658,0.114364342,0.883042533,0.116957467,0.879898764,0.120101236,301,277.2701,0,AGN
3FGL J0757.0+0956,-27.0212103,-27.3406415,2.1818593,0.868069682,4.78397808,-0.62113101,-0.613695508,-0.607548747,-0.615767708,19.055567,AGN,bll,1086.1827,PowerLaw,PKS 0754+100,0.910116973,0.0898830275,0.9074609,0.0925391005,0.906200266,0.0937997345,0.911617448,0.0883825516,286,211.30598,0,AGN
3FGL J0758.1+1130,-29.9535095,-27.8215166,2.1646845,0.722449202,3.78500105,0.516983894,-0.728164312,-0.285179811,-0.852793048,19.958426,AGN,fsrq,1834.429,PowerLaw,TXS 0755+117,0.920378073,0.0796219273,0.912505007,0.0874949927,0.911769933,0.0882300672,0.912914972,0.0870850276,313,209.93199,0,AGN
3FGL J0758.7+3747,-29.8286296,-27.981428,2.1555884,-0.302290308,3.8830329,0.719058669,-0.536054513,-0.63892787,-0.586551418,28.876797,AGN,rdg,1563.6641,PowerLaw,NGC 2484,0.902229426,0.0977705744,0.902824553,0.0971754471,0.905456459,0.0945435412,0.895687198,0.104312802,283,182.6866,0,AGN
3FGL J0758.9+2705,-29.1506359,-27.8273234,2.132376,0.79263064,3.56563582,-0.718418055,-0.404664479,-0.438672933,-0.841023207,25.948471,AGN,bll,1518.9329,PowerLaw,SDSS J075846.99+270515.5,0.929544702,0.0704552977,0.924111096,0.0758889041,0.925455244,0.0745447564,0.923853374,0.0761466261,315,194.28563,0,AGN
3FGL J0800.9+4401,-27.8603318,-27.8979691,2.378098,0.556449237,4.01307802,-0.509127101,-0.613073143,-0.61204528,-0.868128505,30.536345,AGN,bll,881.8377,PowerLaw,B3 0757+441,0.922754842,0.0772451578,0.920571993,0.0794280075,0.916784978,0.0832150218,0.920152599,0.0798474015,288,175.75667,0,AGN
3FGL J0802.0+1005,-30.152012,-27.8290129,2.1457658,0.298815021,3.76247488,0.655337842,-0.374338561,-0.7934483,-0.357781943,20.213179,AGN,bll,2010.2141,PowerLaw,NVSS J080204+100639,0.904615038,0.0953849618,0.90113154,0.0988684601,0.897821995,0.102178005,0.900397522,0.0996024784,311,211.72536,0,AGN
3FGL J0803.3-0339,-28.9098005,-27.421228,1.9962784,0.30168549,4.2417599,-0.507335098,-0.537845872,-0.413574382,-0.598441738,14.177804,AGN,bcu,1900.8683,PowerLaw,TXS 0800-034,0.93432021,0.0656797905,0.923790096,0.076209904,0.925813489,0.074186511,0.924733978,0.0752660217,310,224.67227,0,AGN
3FGL J0804.0-3629,-31.020629,-27.1051464,1.8285054,1.27085264,4.06085643,-0.595638147,0.998763026,-0.228526192,-0.579428274,-2.7608292,AGN,bcu,5365.8403,PowerLaw,NVSS J080405-362919,0.938123223,0.0618767766,0.927934833,0.0720651672,0.929490013,0.0705099866,0.929996457,0.0700035434,324,253.05035,4,AGN
