flux,unc,signif_curv,Spectral_Index,var,CLASS
-27.37801115,-27.64722257,0.186484846,2.577328,4.471765564,AGN
-32.13576367,-27.61928074,1.97E-04,1.7330041,3.622481702,AGN
-32.12993352,-27.38984663,0.447301679,1.6247876,3.800816322,AGN
-22.93367394,-27.06049977,1.749059613,2.2647004,7.03046766,AGN
-31.10663963,-26.89611492,0.78290723,1.7832723,3.794657325,AGN
-27.28644985,-27.65604759,-0.437009895,2.363093,4.764703626,AGN
-28.32087386,-27.3961948,0.788230967,1.9754117,4.337489983,AGN
-33.36598032,-27.6960432,0.774033021,1.5239964,3.517660396,AGN
-27.65476421,-27.56594895,0.380038054,2.527667,3.952361094,AGN
-26.82169715,-27.66654808,-0.192844593,2.7111645,3.798853914,AGN
-31.37416009,-27.55164831,0.414040391,1.9340574,3.693569291,AGN
-31.58561762,-27.87969193,0.501035333,1.9378606,3.70382412,AGN
-33.2806367,-27.83255548,-0.873931,1.7400016,3.560931548,AGN
-29.28605658,-27.66465759,-0.318047526,2.0057156,4.008624424,AGN
-27.22580888,-27.40361931,0.859815118,2.3252745,4.550103027,AGN
-26.71359193,-27.42011937,0.048029615,2.6446986,3.988241106,AGN
-25.50493499,-27.59624244,0.919301998,2.711878,3.865737533,AGN
-31.20591091,-27.38367675,-0.133853718,1.8062974,3.931016066,AGN
-28.92562393,-27.52589161,-1.672458383,2.3489888,3.533909964,AGN
-26.79658706,-27.42369254,0.540889857,2.372584,4.197942814,AGN
-27.73530191,-26.83972838,0.841511764,1.9074515,5.313808257,AGN
-31.0035954,-26.90149682,0.430348143,2.3106139,3.658191221,AGN
-31.61829111,-27.82765728,-0.563391306,1.9385674,4.009874564,AGN
-30.15931789,-26.91455432,-0.756612631,2.3515677,3.826671488,AGN
-26.75863377,-27.27587849,0.951451069,2.1582634,4.072982293,AGN
-29.02363135,-27.68312452,0.255200838,2.1720572,4.070984157,AGN
-29.71596099,-27.90325393,0.460368553,2.2030427,3.674483903,AGN
-24.48013596,-27.52023402,1.112324192,2.5022886,6.357542441,AGN
-29.56813491,-27.26867997,0.612682219,1.8990947,3.842162568,AGN
-31.30753673,-27.49899637,1.003613721,1.6985779,3.704670934,AGN
-29.25379977,-27.52234067,0.386045084,2.0244122,3.984136126,AGN
-30.59549145,-27.84080333,-1.485897475,2.0131836,3.761087088,AGN
-25.73567158,-27.71732494,-0.866943734,2.634446,4.848287727,AGN
-31.41943767,-27.64760809,-0.906055219,2.009719,3.702735273,AGN
-29.31232288,-27.27697166,-2.84154206,2.077785,4.428780403,AGN
-27.4043659,-27.53824104,0.840573321,2.2074988,5.279662228,AGN
-26.92486159,-27.45472819,0.676552511,2.4698315,4.296636957,AGN
-25.4024259,-26.99125318,1.435923248,1.9592105,5.485110924,AGN
-25.82690982,-27.65232551,1.093809115,2.495175,5.752516252,AGN
-26.43502379,-27.76089615,-0.29910919,2.5915022,4.499256047,AGN
-28.64238792,-27.80856838,0.59357271,2.2312193,4.166768481,AGN
-29.75635667,-27.73815899,0.25353376,2.072968,4.185767302,AGN
-22.79727179,-27.0843773,1.348043956,2.4037237,6.082310389,AGN
-27.9431428,-27.631551,0.07788993,2.3621793,3.906917296,AGN
-26.54920667,-27.6160986,0.730649653,2.295209,5.599671156,AGN
-26.79524663,-27.54416443,-2.43855398,2.6564586,3.823926362,AGN
-30.50964228,-27.06818481,1.124581637,1.6634502,3.999376617,AGN
-27.67062234,-27.70785457,0.370707547,2.4585013,4.253482003,AGN
-23.61495014,-27.2495784,1.408113546,2.3770216,6.423552588,AGN
-22.48515644,-27.1856523,1.537238181,2.3408935,7.713974328,AGN
-26.75631861,-27.45024633,0.002400138,2.568639,4.831522269,AGN
-28.78808703,-27.66303528,-0.353543048,2.1506405,4.209267745,AGN
-31.03085034,-27.53095024,-1.201547316,1.8286458,4.189931905,AGN
-27.61789576,-27.7937866,0.424803316,2.5123796,4.001049753,AGN
-22.3170942,-27.39015523,1.809332875,2.610141,6.395190269,AGN
-31.20273413,-27.80911269,0.304074777,2.0513668,3.412339039,AGN
-31.28813929,-27.66627255,-2.299024162,1.9476503,3.386836047,AGN
-26.16666403,-27.66670099,0.955607138,2.4888468,4.872854045,AGN
-30.85120877,-27.6034735,0.182629209,1.9140915,3.965021613,AGN
-30.95061283,-27.77593099,0.132960813,1.9016486,3.787932209,AGN
-24.27642152,-26.95556286,1.816828069,2.1150517,6.918192383,AGN
-27.25809407,-27.57524113,-1.246600132,2.26945,4.773798126,AGN
-24.53830429,-25.80865441,1.053400101,1.750328,6.427300646,AGN
-30.8671064,-27.70615567,-0.559197451,1.9378241,3.980661729,AGN
-27.18364096,-27.70881707,-0.296953948,2.6319067,3.872047754,AGN
-31.72792912,-27.86475892,-2.272857906,1.9773973,3.569527861,AGN
-28.33149632,-27.8856982,0.042459295,2.4539554,4.002069082,AGN
-24.20965354,-27.20747656,0.950653126,2.5892713,7.861824786,AGN
-25.69897847,-27.06133496,1.640380455,2.4296157,5.932520698,AGN
-22.20810818,-26.52122174,1.316395711,2.1611412,7.757998957,AGN
-24.03410043,-27.02945634,1.118627504,2.1522524,6.213486254,AGN
-25.02355529,-27.3125366,-2.577790264,3.065688,4.141837312,AGN
-29.41478709,-27.76346877,-0.147908506,2.1241415,4.09260431,AGN
-28.1098713,-27.66563112,0.255424875,2.2484782,4.214267415,AGN
-25.47486721,-27.79948254,-1.439269745,2.5834453,5.257924513,AGN
-27.86014619,-27.52386455,0.332758434,2.2123187,4.043940299,AGN
-27.03788917,-27.70598925,0.905711362,2.7590284,3.52801675,AGN
-31.23140738,-27.56375084,0.476064097,1.7905167,3.684881682,AGN
-26.37559246,-27.81699993,0.111802392,2.547068,4.281180674,AGN
-31.42738089,-27.9463083,0.185172591,1.8894062,3.597552819,AGN
-28.07057704,-27.54671592,0.642941475,2.2151077,3.446380519,AGN
-27.55345369,-27.7699955,-0.67569564,2.5046113,4.267152077,AGN
-32.0818216,-27.7967331,-0.816623751,1.8333766,3.635413842,AGN
-29.46097137,-27.55400836,-1.78719207,1.92636,3.771460202,AGN
-28.56246864,-28.06318924,-0.828987767,2.3720157,4.717454052,AGN
-27.84851834,-27.74585079,-1.951441081,2.446126,3.711581886,AGN
-25.59280474,-27.40291851,1.0747793,2.3586047,4.568428813,AGN
-28.43686788,-27.58003498,1.105731655,2.1365075,3.751569418,AGN
-22.60061974,-27.28384741,1.613466119,2.3886871,6.38650122,AGN
-26.34776295,-27.64069176,-4.167349422,2.5079658,4.461517291,AGN
-27.40605153,-28.00912529,-0.612543613,2.572416,3.881619169,AGN
-22.5093038,-27.13962617,1.791864924,2.3391623,7.379182074,AGN
-29.98791789,-27.81133196,-2.28475401,2.0810432,3.480078808,AGN
-29.23664175,-27.70914713,-1.751282011,2.3726223,3.809809405,AGN
-29.35371051,-27.91067913,-0.095274942,2.1872826,4.043665914,AGN
-26.19377204,-27.80938719,0.676903577,2.48768,4.679041145,AGN
-25.21944804,-27.82179655,0.842370777,2.8172297,4.504702787,AGN
-30.13481601,-27.82718879,-1.278273049,2.1299803,3.887819094,AGN
-27.77576645,-27.76122188,0.439252914,2.2011619,4.469853929,AGN
-27.21439837,-27.88898375,0.35222439,2.6065981,3.644424063,AGN
-23.90786474,-27.1832993,1.540125543,2.1153767,6.694742957,AGN
-24.34204254,-26.8274653,1.51411996,2.0432312,8.169464577,AGN
-28.28632295,-27.80239578,-0.404956303,2.2339284,5.313783466,AGN
-30.43378651,-27.48478026,-0.10730853,2.202245,3.760309031,AGN
-30.14731184,-27.93784128,-2.864988284,2.1184902,3.523001209,AGN
-26.38975595,-27.51093822,0.711745518,2.2747674,4.240817374,AGN
-30.13675495,-27.75714407,0.354424472,2.1405096,3.804775062,AGN
-27.82508881,-26.61888617,1.186826783,1.7897582,4.079629007,AGN
-27.41784098,-27.24633579,0.839265003,2.2892144,5.730195889,AGN
-30.28588902,-27.23554315,0.731426463,2.1827276,4.212789045,AGN
-33.49361449,-27.51532825,-0.447064057,1.442415,3.71770173,AGN
-31.64175309,-27.48849628,0.345960654,1.7956038,3.953377231,AGN
-25.79637315,-27.94227687,0.239148195,2.8220785,4.011886223,AGN
-29.55741156,-27.34089196,0.13859579,1.9122832,3.959234383,AGN
-29.06574493,-27.75080234,0.781936007,2.0334895,3.962488779,AGN
-25.85151219,-27.07951925,0.991871543,2.177323,6.260517326,AGN
-29.54059572,-27.71226104,0.952389308,1.9669636,3.889188121,AGN
-28.05207118,-27.53036537,-0.301283588,2.2492225,4.072149339,AGN
-30.44173582,-27.37993863,-0.530009693,2.2405012,4.083949907,AGN
-20.43715925,-25.94416516,2.901871334,1.6346319,11.01425767,AGN
-29.47120696,-27.50280395,-0.302870371,2.0193453,4.63729613,AGN
-28.21764368,-27.5923295,-0.591529932,2.0925255,3.648413474,AGN
-23.53624577,-27.2412828,2.019522234,2.173132,6.716940309,AGN
-29.18171749,-27.46119827,0.292053475,2.193824,4.003719347,AGN
-29.25945617,-28.05046407,0.280412437,2.310879,3.852636797,AGN
-29.73053213,-27.39218688,1.158346568,1.8500044,4.255553188,AGN
-30.83789482,-27.41140545,0.467635731,1.8173224,4.160966954,AGN
-31.15261097,-28.11471532,-0.818294171,2.0478663,3.715677608,AGN
-32.04416576,-27.77791481,-0.449445846,1.7715518,3.430240314,AGN
-27.96428952,-27.40572121,0.2433055,2.2384834,3.928129474,AGN
-30.66923408,-27.67816113,-1.068469299,1.8544027,4.091524517,AGN
-28.49584162,-27.77407062,-1.252683027,2.271184,4.34838652,AGN
-23.25043031,-27.15227199,1.717339695,2.1915698,7.550523247,AGN
-32.39822921,-28.0384605,0.612711676,1.8040268,3.639339784,AGN
-31.16869814,-27.39885825,-1.047836555,1.7579002,3.858340304,AGN
-28.61355185,-27.79059844,0.662314636,2.1904702,3.7189187,AGN
-32.56254782,-27.86938015,-0.76958142,1.7348921,3.55221303,AGN
-28.05390294,-27.76054368,-0.204249742,2.1861305,4.220846889,AGN
-25.98138266,-27.70561023,0.515353773,2.7411096,4.008945294,AGN
-29.82203555,-27.88611104,-0.720615242,2.0950906,3.925385778,AGN
-29.32410595,-28.03895127,0.393310392,2.400856,3.813798427,AGN
-26.60192596,-27.72972339,-0.411282062,2.6396503,3.927555587,AGN
-27.64998457,-27.63433886,-3.148127398,2.2823808,3.78564345,AGN
-25.39070848,-27.41681373,1.427963165,2.0703168,6.055923719,AGN
-33.58677054,-27.46143306,0.728963918,1.4386417,3.564583715,AGN
-30.5060269,-27.6595485,0.695846961,1.9572726,3.761742454,AGN
-24.27488687,-27.29443139,1.371302058,2.156618,5.915253594,AGN
-28.79259743,-27.14960363,0.268749738,1.8875756,4.737118505,AGN
-28.74830158,-27.55923654,-1.677319797,2.1513176,4.295920734,AGN
-29.92929546,-27.03917974,0.851161012,1.7558997,3.721295951,AGN
-27.34669472,-27.36813404,1.538692731,1.8543594,5.148384679,AGN
-25.61505693,-27.54571509,1.801238035,1.998635,5.669031964,AGN
-27.68280384,-27.46665393,-0.141442816,2.3107846,4.565691969,AGN
-29.90710594,-27.85081584,0.2900113,2.1012516,4.202003117,AGN
-24.9669523,-27.32787585,0.841084962,2.6781123,6.138143206,AGN
-26.42347889,-27.3017152,0.991353945,2.3085752,5.952615981,AGN
-30.05336224,-27.44912452,-0.068576318,1.9274441,3.973854748,AGN
-22.35631056,-26.79330667,2.227394849,2.120081,8.200108189,AGN
-29.95055644,-27.74185813,-2.055464231,2.2316408,4.001713565,AGN
-29.03743207,-27.9619519,-0.521745954,2.3193483,3.895953804,AGN
-27.26328144,-27.54478389,0.170736046,2.5550227,4.122053675,AGN
-24.77463586,-27.57123388,1.348419606,2.231593,5.923527762,AGN
-26.38249202,-27.61146666,-0.122243686,2.5047622,4.291374758,AGN
-29.03842796,-27.23452853,1.190800733,1.8775426,4.816233866,AGN
-28.04561288,-27.5874194,0.642313351,2.4610803,4.264806216,AGN
-30.28988392,-27.87879239,-0.31913089,2.1337345,3.689685747,AGN
-27.4384774,-27.67361794,1.240483854,2.239264,5.707973813,AGN
-28.21664556,-27.80711145,-2.35905014,2.3301742,3.827105798,AGN
-25.92234745,-27.43110288,0.503008782,2.4959373,5.113236574,AGN
-30.3236054,-27.65121902,-5.812693347,1.8878508,4.325607528,AGN
-29.14401784,-27.75220313,-0.02827469,2.1791162,3.60132208,AGN
-28.1958303,-27.14081595,0.887735074,1.9157082,3.91472816,AGN
-26.91695313,-27.82879493,0.812467523,2.6648674,4.019244825,AGN
-32.06832761,-27.73668801,-0.016444691,1.7543932,3.939709595,AGN
-29.53855117,-27.71709898,0.576367734,2.1931376,3.572673327,AGN
-24.62187611,-26.55709645,1.837157009,2.0177245,7.746818153,AGN
-30.42483328,-27.19294371,-1.059299172,1.778724,3.990573511,AGN
-28.92043102,-26.91357365,-1.120828355,1.7824879,4.614814237,AGN
-33.41423607,-27.69995888,-3.709936252,1.7333778,3.60123599,AGN
-27.14740959,-27.08980224,0.782224594,2.2028456,5.850685272,AGN
-28.60744903,-27.95510695,0.702254538,2.3056912,4.121258952,AGN
-29.79361511,-27.76125936,-0.875893713,2.0805116,4.245922246,AGN
-29.86403721,-27.74045251,0.333361815,2.0136497,4.031828801,AGN
-30.85021143,-28.03140706,0.825116218,2.010483,3.354385202,AGN
-29.14396117,-27.74071309,-2.25532037,2.2824354,4.059862087,AGN
-29.22035943,-28.09309648,-0.960183263,2.2809358,3.813239646,AGN
-27.18117548,-27.81706104,0.837773018,2.479054,3.941287107,AGN
-25.32752155,-27.792419,0.407378572,2.86911,3.735332749,AGN
-31.82772556,-27.53498244,-1.36590149,1.7224538,3.776846846,AGN
-30.08442665,-27.90337038,-0.109278936,2.1233728,3.587741042,AGN
-31.21397157,-27.63392699,-1.029800572,1.8025085,3.785934375,AGN
-26.99433055,-27.48307571,1.113638487,2.4554737,5.101124115,AGN
-27.00539708,-27.94167288,-1.475891064,2.6171062,4.256056739,AGN
-25.73691561,-27.85671106,1.156579925,2.7962751,4.228482117,AGN
-30.22686172,-27.68417657,-2.692206784,2.2084725,3.967511384,AGN
-29.75134667,-27.71363704,-0.528677019,2.0215902,3.7127674,AGN
-30.4345103,-27.91894232,-2.000633761,2.0176828,3.59161036,AGN
-23.30616539,-26.28176518,3.120187877,1.2080625,3.832299956,PSR
-26.81279144,-27.84278886,1.746173958,0.97147846,3.939149074,PSR
-24.6460411,-27.22038267,2.959929229,1.2835884,3.903326163,PSR
-25.74784395,-27.60907051,1.925268828,1.6796726,3.862488626,PSR
-26.6084596,-27.79099665,1.922610319,1.4807215,4.013179184,PSR
-26.94383112,-27.30190951,1.679162099,1.7679878,4.007496857,PSR
-27.05862414,-27.3276396,2.231645718,1.1259878,3.729789091,PSR
-24.01653183,-27.07708312,1.588087822,1.9756029,3.622361742,PSR
-24.95678231,-27.04126728,2.135513521,1.9380602,3.813624267,PSR
-27.7115469,-27.83673569,0.835842114,2.4164057,3.696132578,PSR
-24.91684398,-26.44689761,1.959120407,1.9219251,4.198029251,PSR
-28.15255091,-27.63807515,1.231210393,2.2861347,3.595816408,PSR
-27.46546735,-27.86427211,2.503454748,0.500091,3.920154906,PSR
-26.86949178,-27.34934668,2.181206531,1.2736529,4.11037733,PSR
-23.72270136,-27.24048013,3.1231805,1.1138439,3.867935868,PSR
-25.16921626,-27.75363316,2.325663997,1.2780837,3.208772159,PSR
-27.81684109,-27.7455575,1.609246396,1.5524304,4.094671174,PSR
-21.31362146,-25.26799068,2.760031621,2.0450087,6.432829792,PSR
-26.40637707,-27.28205904,2.134711614,1.178458,4.130436638,PSR
-27.90490642,-27.68153528,1.733903789,0.73719436,3.685792514,PSR
-26.75200299,-26.86402928,1.832864932,2.6604702,3.675739029,PSR
-27.04591902,-27.55874422,1.248917112,2.3361766,3.555227619,PSR
-25.91161272,-27.13853619,2.374765666,1.4148631,4.029529378,PSR
-24.63098197,-26.77178614,2.873781472,1.3599999,3.807419294,PSR
-28.67354905,-27.22868557,1.310577567,2.1704955,3.776604195,PSR
-24.7908915,-27.52112164,2.275807441,1.1667109,3.988408851,PSR
-25.97619282,-26.85087025,2.073304571,1.5845954,3.748638169,PSR
-24.698643,-26.35483659,2.851154088,1.6369828,4.084900759,PSR
-20.7877961,-25.23854587,4.442333195,0.9161827,3.839183279,PSR
-22.56637777,-27.37152138,1.993205483,1.6609738,3.813438206,PSR
-28.02080031,-27.07561232,0.349917386,2.4202182,3.482829964,PSR
-24.87001727,-26.9684458,2.325140495,1.6238725,3.462340608,PSR
-28.74915071,-28.01856174,1.358335143,2.2743382,4.054061619,PSR
-25.70813741,-27.13174696,1.417967269,1.7355038,4.065616672,PSR
-27.0710626,-27.65853183,2.005383544,1.2955108,3.992124681,PSR
-19.87607477,-24.77773891,3.988589571,1.0029477,2.996203564,PSR
-27.2784838,-26.33732129,0.625985479,2.447443,3.856837822,PSR
-31.39765911,-27.78337705,1.091298503,1.8494755,3.655709399,PSR
-28.2310447,-27.39081269,0.813203944,2.3258662,3.686275683,PSR
-29.6074414,-27.52209153,1.288908233,2.0280435,3.65308491,PSR
-26.806239,-25.63641616,1.696904653,1.9087873,3.842095723,PSR
-28.26587406,-25.81980299,1.115268828,2.3312647,4.154165411,PSR
-26.41076356,-25.52141109,2.726284032,1.6437627,3.98267488,PSR
-29.04395864,-28.28907249,1.564934763,0.5000238,3.901340849,PSR
-24.48770226,-25.80890975,3.059307,1.7158893,4.263859695,PSR
-28.13064972,-27.68153995,0.842664821,2.3302157,3.746797456,PSR
-24.38273453,-26.26113396,2.753163512,1.7905656,4.095032243,PSR
-24.17848681,-26.124949,2.89777605,1.7233697,4.036851409,PSR
-27.69797651,-26.19090275,1.982504645,1.3358412,3.975945335,PSR
-22.75381119,-26.59245895,4.073112252,1.0172315,3.553845032,PSR
-26.95020812,-26.11782756,0.592591529,2.432731,4.02658029,PSR
-28.5692168,-25.95694494,1.657563281,1.6523823,4.297347581,PSR
-25.63328752,-26.28609395,0.832842446,2.3592646,4.139140887,PSR
-27.32839186,-27.54827274,1.952855359,1.2977781,3.543305208,PSR
-25.23381181,-26.48626693,2.143639864,1.8376412,3.582445373,PSR
-28.68426447,-26.65363852,1.104667157,2.3899066,3.72181644,PSR
-29.12484649,-26.69655431,0.942034253,2.373941,3.870390218,PSR
-25.24161298,-26.68780116,2.192119264,1.7430623,3.83699978,PSR
-29.99370453,-28.16434398,-0.32013128,2.3011239,3.609020518,PSR
-28.72655066,-27.83458649,1.383167087,1.1862577,4.260420746,PSR
-26.77660968,-26.16511692,1.750766799,2.5672991,4.081462747,PSR
-28.75102699,-27.48422617,1.366122631,2.1421373,4.101042244,PSR
-24.01007843,-27.12035714,1.53311617,2.2349734,4.317012537,PSR
-24.55688567,-26.880321,3.174093176,1.180397,3.88440756,PSR
-26.86986304,-27.65971328,0.953834838,2.3789353,3.731114238,PSR
-27.51282102,-27.50940942,1.815483067,1.1230651,3.682630378,PSR
-24.44821915,-26.99453029,2.203084235,1.9086221,3.958103027,PSR
-26.18054624,-27.5363755,1.970861476,1.5234902,3.836171218,PSR
-24.85421444,-26.70926613,1.073033026,2.560824,4.000324456,PSR
-27.50664187,-27.54178236,1.117630379,2.299147,3.669093766,PSR
-28.04901202,-25.69283959,1.037385876,2.2616878,3.565955858,PSR
-24.68510235,-25.92739267,2.771134444,1.6223744,3.841625639,PSR
-25.3643234,-25.11331825,2.780284511,1.7057203,4.178541345,PSR
-28.44736961,-25.17775905,1.378639978,2.0321882,4.037234773,PSR
-27.41116176,-26.38897907,2.242383873,0.9354776,3.907494027,PSR
-24.37243768,-26.48030924,2.68359258,1.5729691,3.876402627,PSR
-27.38375753,-27.36637826,0.999476471,2.298248,4.118040639,PSR
-24.89323008,-25.9836398,2.425841286,1.8699387,3.688120041,PSR
-25.35987302,-25.91784505,2.361652735,1.5070746,3.963872088,PSR
-27.42340012,-27.65101537,1.584026493,2.0390375,3.876112195,PSR
-26.5059182,-26.87739808,2.236845696,1.4329672,3.569185982,PSR
-24.72633706,-26.26794461,2.265328583,1.5500853,3.918410945,PSR
-25.13108664,-26.51620622,2.143912722,1.8679227,3.934185639,PSR
-26.3524914,-26.67677362,0.824381934,2.4884298,3.676066837,PSR
-28.70376373,-28.0744937,-0.15225309,2.302079,3.813739255,PSR
-29.15689926,-27.56166344,1.45281279,0.9675648,3.751618054,PSR
-26.64613235,-27.23250766,2.407453039,0.81645477,4.037755588,PSR
-25.19671161,-25.71644814,2.499410455,1.6710888,3.645915898,PSR
-28.01359481,-27.38682241,0.832111741,2.233893,3.720437417,PSR
-26.63058066,-27.23795671,1.696016037,2.2686658,3.922436658,PSR
-28.09343515,-27.62183579,1.654408911,0.9855885,3.832855375,PSR
-27.52670779,-25.90087607,1.533990187,2.4443638,4.059535885,PSR
-27.66661605,-25.92965178,1.821271793,1.1571171,3.592569763,PSR
-26.21706049,-26.94092748,1.886159762,1.4449779,3.637555039,PSR
-21.89337911,-25.54912157,3.349028733,1.0307608,3.991677759,PSR
-27.66533228,-27.40979124,1.563675663,1.3754778,3.729404346,PSR
-26.97571871,-27.37124056,0.028769019,2.42068,3.87092075,PSR
-25.27007841,-25.74691928,2.141341478,1.5369393,4.232551221,PSR
-24.92706006,-26.1996055,3.307239437,0.55788594,4.319335365,PSR
-27.62455927,-27.34000146,0.324360649,2.4093847,4.035468284,PSR
-28.72430347,-27.57032107,1.109764367,2.225182,3.766616926,PSR
-23.5290426,-26.59755414,3.222822798,1.0439578,3.887054836,PSR
-24.93570124,-26.84950066,2.272464314,1.4063219,3.980901256,PSR
-27.73179243,-27.2390864,1.528563271,1.5126967,3.821102659,PSR
-25.02229763,-26.19118111,2.230405146,1.7430389,3.872389457,PSR
-25.04073923,-25.40583923,2.467986313,1.7959753,4.096137134,PSR
-27.44426881,-27.04773319,1.030155273,2.3230622,3.839248349,PSR
-27.03425724,-25.72795905,2.208231068,1.4452446,4.162071255,PSR
-28.53850261,-27.63914948,1.46683381,1.7435093,3.696737294,PSR
-23.34202216,-25.82001568,3.409049671,1.6034465,3.538011142,PSR
-25.42110109,-27.31836382,1.87381541,1.8425635,3.948529255,PSR
-23.07854254,-25.87513453,2.836555039,1.9385322,3.607899235,PSR
-26.77708675,-27.7076435,1.628482904,1.6870184,3.804942023,PSR
-28.09633371,-27.09824536,0.880010455,2.1842957,3.749258918,PSR
-30.08988854,-27.38083276,1.245808491,1.9900498,3.881200116,PSR
-25.83688487,-26.85628532,1.802681091,1.8477725,3.751039009,PSR
-23.30877842,-25.47304324,3.179380941,1.714092,3.949708739,PSR
-25.67251458,-25.96107296,1.243806945,2.3921144,4.024668286,PSR
-22.32646994,-26.35078084,4.273561227,0.88605505,3.762614368,PSR
-28.93595142,-25.56457004,1.244744978,2.2667289,3.869229732,PSR
-26.98579801,-25.24563243,2.259768766,1.8151727,3.349787833,PSR
-25.20718455,-26.60303513,1.16189618,2.726358,3.533354826,PSR
-26.99289681,-27.14089863,2.373431486,0.66926765,4.075615836,PSR
-25.87188701,-25.92594644,1.88124955,2.7415159,3.877542899,PSR
-27.83332814,-27.54586742,1.844995092,0.7305422,4.01783636,PSR
-25.36634445,-27.48115331,1.832577725,1.7868658,3.916305737,PSR
-27.12321891,-27.64328538,0.663195803,2.3171027,3.955560986,PSR
-23.11471701,-25.91541023,2.897636254,1.8567178,4.249302869,PSR
-27.32204173,-25.79144877,1.820881511,1.6049678,3.658908055,PSR
-27.36701127,-26.98074583,0.53026238,2.340851,3.56500975,PSR
-25.74901737,-26.32395112,2.442964991,1.4824165,3.869829561,PSR
-23.58752156,-26.60780882,2.960574371,1.6722378,3.894366595,PSR
-24.90885305,-26.31957138,2.612491043,1.6402973,3.97560933,PSR
-24.16977379,-27.45661589,2.374875148,1.6366086,3.868254191,PSR
-24.74682294,-26.43385662,2.737476579,1.4703261,3.946046429,PSR
-25.81402609,-27.1976677,2.020476753,1.3360006,3.780370079,PSR
-26.77695668,-27.10484701,2.439252846,1.0862979,3.665548107,PSR
-28.73391619,-27.4482605,1.045604894,2.1023076,3.8476382,PSR
-22.77902685,-25.87073779,3.568407211,1.6358339,3.845218165,PSR
-21.68939404,-25.82237483,4.073882305,1.5690578,5.060779618,PSR
-25.54525799,-26.4396082,2.507977182,1.3610034,3.936105601,PSR
-26.19799421,-26.61809359,2.496220535,1.2209302,3.438018525,PSR
-26.25776292,-26.48582143,2.457768913,1.4314866,3.595526015,PSR
-25.17580603,-26.05729115,2.742422056,1.4622384,3.645979212,PSR
-27.73391947,-28.22714529,1.572713318,2.2599218,3.348228702,PSR
-25.97242062,-27.28801025,2.132642652,1.5788463,4.07913685,PSR
-25.97238066,-27.44563186,1.699596535,1.4351102,3.924292398,PSR
-29.5323804,-28.17187749,1.529732256,0.500252,4.044413926,PSR
-29.45960253,-28.27639032,1.638604076,0.50000006,3.974478943,PSR
-28.63969692,-27.59579761,0.469456622,2.2502742,3.666316266,PSR
-24.49437445,-27.24109044,3.061895995,1.0429977,3.758931792,PSR
-26.03913916,-26.83155636,2.075923395,1.6186786,3.832554823,PSR
-29.12908404,-27.78851723,1.546383783,2.097068,3.58953165,PSR
-25.71721773,-27.30371899,2.875813255,0.8947812,3.912057871,PSR
-27.53978362,-27.57449032,1.304621897,2.2175333,4.098555818,PSR
-25.65717543,-27.225919,2.346694768,0.93357444,3.672931405,PSR
-25.68537524,-27.4186962,2.64892641,1.2043102,4.027979898,PSR
-27.21294335,-27.49742309,1.915398756,1.4143349,4.040545824,PSR
-23.14576586,-26.45612589,3.077263952,1.8061832,3.813574346,PSR
-27.21166735,-27.61735007,1.633981648,1.2607629,3.998405764,PSR
-26.51996027,-26.11600662,2.52521223,1.6277373,4.085918417,PSR
-27.39172343,-25.60678162,1.668380499,0.50631076,3.966868451,PSR
-25.80871392,-27.43355374,2.53810761,1.2503849,4.103958665,PSR
-27.53980599,-27.8756742,1.753916616,1.1744246,3.510118294,PSR
-25.85771265,-27.29749037,2.647016477,1.1934514,4.002352541,PSR
-26.03907075,-27.30202186,2.162950892,1.5081998,3.691398271,PSR
