flux,unc,signif_curv,Spectral_Index_1,var,GLAT,CLASS
-30.2707372922,-28.0718140006,0.4634793918,2.0992093,3.7988635685,53.898655,AGN
-28.4630586478,-27.9893574186,-0.8942493942,2.4810948,3.5043569143,31.897532,AGN
-28.2148919509,-27.4957058687,0.3458048564,2.1864147,4.3879846689,-19.488714,AGN
-28.4188347473,-27.6046759945,0.7861337881,2.082632,5.4467313865,52.883026,AGN
-30.5942021262,-27.4495978123,-0.0835453226,2.0848763,3.7110952172,33.807972,AGN
-31.4977093625,-27.4885241134,0.8430338965,1.6022289,4.0274060415,32.965897,AGN
-29.6430407458,-27.4719865315,-0.0655373897,2.3449242,3.7833736495,48.819397,AGN
-26.1084641181,-27.6552759408,-0.1904504388,2.7334936,4.0782033717,46.93512,AGN
-25.6432060571,-26.9246070245,1.2467736365,1.8959204,5.8734207715,45.39357,AGN
-30.8614956399,-27.6251491161,-1.3579756689,1.9846238,3.7148934976,43.393024,AGN
-31.4145828727,-27.3788567132,0.6284667426,1.690042,4.1504736085,44.682045,AGN
-29.6350053503,-27.7334626259,-0.3396591843,2.3005037,3.6687591876,48.80974,AGN
-32.3236625717,-27.5132416983,0.8486223177,1.7077073,3.7481816112,20.582804,AGN
-29.0298980895,-27.2476563116,-0.3918382225,2.0479198,3.8941102294,24.164629,AGN
-27.4110010407,-28.0138435138,-2.2776018497,2.7256937,3.4508059176,43.94758,AGN
-25.3120896199,-27.3358979493,0.4230845845,2.4633353,5.4543800401,40.91238,AGN
-32.0587683591,-27.8420739347,-0.5755436637,1.9161636,4.1005543876,47.8051,AGN
-29.8573712369,-27.2666662409,-0.9656608162,1.9237837,3.8900972962,35.013638,AGN
-27.2087859606,-28.1199740815,0.5482648049,2.6882844,4.1682763888,37.679787,AGN
-26.6874472884,-27.4319515642,0.9194954682,2.335909,4.0304188497,42.233303,AGN
-29.0264228174,-27.6841653643,0.0441463121,2.2101963,3.874598816,43.650116,AGN
-27.9680094724,-27.3424502883,0.7958794834,2.2793243,4.1845997665,22.352184,AGN
-24.6261543529,-27.2214537213,1.3604113047,2.2233565,6.2414602725,45.21973,AGN
-30.4282826412,-27.3124308675,1.5098118971,1.5108533,3.7803734731,17.209827,AGN
-29.7184714472,-27.7927960788,-1.0829468708,2.2537286,3.4483745664,47.744034,AGN
-26.0571444566,-25.8454570688,0.8545019262,1.6043319,4.8166788701,43.959652,AGN
-28.3300894939,-27.6487212991,-3.1451997827,2.3008595,3.8631783964,-13.1587515,AGN
-28.3050226221,-27.7044063406,-1.0892586638,2.209965,4.478309869,45.753685,AGN
-28.7303351878,-27.2515238518,-2.3435370844,2.0235813,4.1001119969,-8.638783,AGN
-27.4884162772,-27.8933194291,-1.023732498,2.3513389,4.1203514199,30.329172,AGN
-32.2267344156,-27.617615447,-0.5953776836,1.943891,3.4377288128,20.570457,AGN
-29.8589090479,-27.6086223781,-0.5786754804,2.1004934,3.9634044574,47.440502,AGN
-31.2991165415,-27.2942349631,0.5397352261,2.0082173,3.1330039351,-3.9324074,AGN
-28.9267295883,-27.4838588809,-0.0501521216,2.3242316,4.2933598355,42.159386,AGN
-26.3414155028,-26.3396531234,0.3569859245,2.135582,5.2759107629,2.5685706,AGN
-25.1773574612,-26.7650976093,0.7481668068,2.4529672,5.5543335876,5.757311,AGN
-25.2533068924,-27.5080555101,1.3208636931,2.3549457,5.3960265386,44.72887,AGN
-31.7915452965,-27.9208501196,-2.2656945186,1.9729751,3.6088413876,44.78822,AGN
-26.1494924957,-27.3647424338,0.8311409619,2.2841895,4.2258762156,43.421238,AGN
-30.3982707638,-27.3841747776,-0.0088822158,2.0146718,3.673427316,22.578384,AGN
-25.0303935916,-27.3618871781,1.2716191352,2.6190515,5.343701716,40.813488,AGN
-25.7828531273,-27.0511778618,0.4257152358,2.6103086,3.8948593369,8.497039,AGN
-29.2704043779,-26.9221844682,0.8258941218,1.7731228,4.1608199072,-11.145809,AGN
-29.1475021648,-27.5908370652,1.3915699752,1.8796374,4.1437431974,14.646028,AGN
-27.4268131113,-27.8578473093,-0.0619896762,2.351858,3.8977125712,46.34754,AGN
-30.698470826,-27.9229627577,-0.2155090121,2.0203447,3.9062911249,45.587395,AGN
-27.6357473579,-27.8423054016,0.4009841791,2.5914018,4.1692447692,45.57019,AGN
-29.3285212032,-28.0759146525,0.3968924467,2.3284175,3.8562762893,45.935356,AGN
-26.1960426042,-27.0465047873,0.9957092483,2.5906737,3.7549302527,17.80557,AGN
-25.1344393187,-27.1065881715,0.479169606,2.6088374,4.8579793157,-5.893503,AGN
-24.4551078425,-27.383316243,1.4666523185,2.3409398,5.2719029852,-18.859285,AGN
-25.8463825415,-27.9885542528,0.6816342674,2.6988063,4.8845829552,44.485577,AGN
-24.9013976614,-27.1704088466,1.6544945196,2.4982846,4.0569321344,18.402317,AGN
-29.1511742944,-28.0729552502,-0.0908256014,2.3897307,3.5720075728,42.21691,AGN
-24.1659465823,-26.4578623593,2.1636088459,2.2317882,6.9853120266,16.321926,AGN
-26.635942185,-27.8083352055,-0.2454746245,2.7009478,4.1428513693,44.212902,AGN
-26.0130778756,-26.8409098667,1.478126279,2.507035,4.6565822935,13.316855,AGN
-32.919634104,-27.9549797517,-0.7620275291,1.6999491,3.5085386994,43.911106,AGN
-30.8846543035,-27.5725563913,-1.5828035021,1.9903053,3.8964398754,-18.806149,AGN
-28.5298226111,-28.0913451534,-2.5679941155,2.4490993,3.8504060749,34.12623,AGN
-26.5134262934,-27.7255544454,1.3853061644,2.0430632,4.0713984419,31.250645,AGN
-28.8656927289,-27.5741387339,0.5275844457,1.9721437,4.2885338313,42.39146,AGN
-25.5376409836,-27.5257825953,0.5452281009,2.8045275,3.8639045173,36.063965,AGN
-23.8294804367,-26.6159183025,2.2366161059,2.4141037,7.7514445506,42.339523,AGN
-30.4958791263,-27.854311605,0.5438082625,2.039251,3.6179344485,40.149338,AGN
-30.400584836,-27.6093140714,0.1857673579,2.2210689,3.4568986079,35.701996,AGN
-31.3274369472,-27.134394224,1.0627454218,1.7320874,3.6724006368,8.179852,AGN
-25.5228278491,-27.6190757788,0.6548900247,2.367525,6.3322416003,41.88488,AGN
-32.1758624854,-28.2362494877,-0.0549895316,1.9125761,3.466279826,35.22586,AGN
-25.7499204553,-27.9648984682,-2.0051289762,2.8050401,4.8158720353,40.396515,AGN
-28.0937312255,-27.7633336212,0.5028817573,2.541871,4.1448288327,41.610943,AGN
-26.3756902195,-26.5787837533,1.5555030683,2.2849202,5.8032253385,41.395203,AGN
-29.5826473748,-27.5857645245,-0.5911227283,2.295563,3.6003230068,34.207714,AGN
-28.2242833326,-26.9014197719,-2.2397632371,2.3158844,4.1987740874,25.077227,AGN
-26.6957745026,-26.7570428613,-1.2972393034,2.4474034,5.307823961,40.948936,AGN
-30.9209245901,-27.0472643882,0.0248807479,2.071314,3.8994947498,24.477627,AGN
-27.1768223585,-27.0929738639,-1.4028379444,2.674888,3.6322582185,-7.914102,AGN
-26.10868619,-28.0320672031,-0.9312984944,2.685637,4.6047501759,37.903603,AGN
-29.2386807069,-27.5830388164,-2.9338213416,2.1893394,4.2168468951,-12.4343815,AGN
-25.5042180289,-27.6930796645,0.8534735474,2.4290934,4.8877419866,40.089558,AGN
-27.9059239559,-26.4259115038,0.2395252261,2.4381382,3.8795518625,-2.3087442,AGN
-27.9494432335,-27.849448701,0.9810703843,2.2187943,4.3126133769,39.530067,AGN
-26.2867020741,-26.6609914075,0.3096207439,2.2956884,5.4054441209,-3.9588904,AGN
-25.7677413228,-27.4977736659,0.6404187566,2.6592116,4.2545261485,30.632961,AGN
-32.567824596,-28.1411662228,0.3465856271,1.8000903,3.7394086064,34.707714,AGN
-26.8871176861,-26.1570320801,-1.1412754547,1.7163465,5.5273150866,38.85034,AGN
-27.1629210054,-27.692909405,-0.1696618473,2.4928627,4.4964382437,34.27009,AGN
-24.196891972,-26.8989787358,0.953926779,2.7781816,5.1748788251,6.3443346,AGN
-29.5229239502,-27.1849956999,1.2936439256,1.9609736,3.8686446807,14.072695,AGN
-26.6383253518,-28.0080379716,-0.2650951707,2.6227639,4.143284881,37.41951,AGN
-25.376607793,-27.7009671727,0.3728115481,2.4755068,5.5903113801,38.48882,AGN
-31.1324349828,-28.1273943191,-0.7632137631,2.0286775,3.5090985362,36.936916,AGN
-27.1299877463,-27.7442455104,0.3748421371,2.7097592,3.8508688875,35.27139,AGN
-28.136778082,-26.9768593476,0.3764862244,2.4021165,3.6543365646,6.685686,AGN
-24.7426017223,-27.5046770154,1.097765942,2.398081,6.9013659531,35.203964,AGN
-33.1775931699,-27.554090975,1.0459482443,1.3961254,3.6031172342,35.759243,AGN
-24.5631505592,-27.2499095525,0.9009066787,2.472968,6.1302766101,-12.429903,AGN
-27.0781656114,-28.030095345,-0.4059088141,2.5738003,4.7578435308,32.400974,AGN
-28.9592620373,-28.1263191275,-1.4994984948,2.446654,3.4970003452,33.919388,AGN
-23.7250059696,-27.2162406296,1.3848908197,2.1586394,7.595718882,36.22277,AGN
-27.4407458936,-26.9823227352,-0.8778677432,2.5580852,3.9960903838,-6.4717183,AGN
-33.1016206623,-27.8089166247,0.572678676,1.5701907,3.6552884561,27.63994,AGN
-32.5828189672,-27.6088472691,0.7774585806,1.5752255,3.6046772243,33.254005,AGN
-33.7154715439,-27.2320589769,0.4026945851,1.3439789,3.8101616435,10.5877285,AGN
-27.3207371943,-27.8555011791,1.3373666289,2.1395159,4.7626832139,33.788246,AGN
-31.4586912043,-27.8085051936,-3.7483942612,2.0600312,3.7377300158,-23.332682,AGN
-26.7272883373,-26.9314444092,0.9257524355,2.493801,5.9502992504,-8.078916,AGN
-24.8654854442,-26.1581264602,1.0556755286,2.5353618,5.7346995221,2.3586578,AGN
-27.5120374611,-26.731919814,0.6437258395,2.3743284,3.8201948317,3.890689,AGN
-28.0999447733,-27.2988621294,-0.7551971042,2.0426807,6.1750425749,28.086935,AGN
-30.743994607,-27.4927288135,0.4841309364,2.0776455,3.4146578396,25.836733,AGN
-26.8671029102,-27.2195761925,-0.7154123074,2.2971785,4.9488193005,24.301765,AGN
-26.3630683891,-27.6215192469,0.4932675364,2.8715775,4.1201752296,34.161068,AGN
-27.5350889198,-27.3369479221,0.0639498787,2.6179824,3.9370351828,-11.14312,AGN
-26.2966991541,-27.432864644,0.9260353312,2.470574,5.0778472975,-21.795204,AGN
-25.7843721891,-27.6582759869,1.1993970649,2.4515681,5.6612499276,33.17935,AGN
-28.5941815166,-26.7387843927,0.9465829647,1.885314,4.3805422839,24.485483,AGN
-29.4470663191,-27.934767794,-0.7836924139,2.1789231,4.2403702608,33.996426,AGN
-23.9813717292,-27.6869968331,1.3360270452,2.3465772,5.6206679694,33.327873,AGN
-28.3976203787,-27.2407241092,-0.6783379799,2.3790293,4.4841165987,23.995333,AGN
-28.9303217315,-27.4933290143,-1.7849333229,1.9598603,3.9904581171,33.5256,AGN
-25.7343978447,-27.2653406228,1.1582662349,2.5942383,4.4468081642,20.452463,AGN
-26.7986958264,-27.0616041942,1.0424113261,2.1890244,5.7101683929,18.098356,AGN
-29.4966540717,-27.8127748461,0.9278660303,2.0877695,3.9345445797,31.359543,AGN
-29.9686560909,-26.5216060712,1.0166373926,1.985636,3.889186248,1.9539478,AGN
-24.0078094644,-26.7199307095,1.3256237644,2.2446742,6.9445280709,10.812915,AGN
-25.6952217604,-27.4267338248,0.9754221992,2.3127537,6.5915629584,31.009848,AGN
-29.8772761021,-27.0004608651,-0.8313669101,2.156402,3.8192889418,11.225111,AGN
-30.9567451606,-27.3145425467,1.0092511607,1.7217413,4.1132295084,25.418926,AGN
-25.4377946292,-27.2797093787,0.9122547548,2.7312047,4.4793679839,19.641514,AGN
-28.0847029175,-27.8669231699,-1.2357927539,2.27733,5.6115359159,27.943882,AGN
-26.6527615808,-27.6596214579,-0.11434833,2.307047,6.0556974405,31.725405,AGN
-31.3743700158,-27.9230983625,-1.0512365378,1.9469091,3.8625883503,31.32719,AGN
-25.2730957131,-27.615762834,0.9367949799,2.4525137,6.4637687469,31.789766,AGN
-30.9723993134,-27.9648684924,-0.7217703172,2.0188072,3.7219499562,31.887268,AGN
-29.2534538614,-26.4276927778,-0.0423779145,2.2056127,3.7303035318,2.4183362,AGN
-28.8075273626,-27.9208638824,-0.1797999099,2.3011608,4.20886742,31.811064,AGN
-30.7769841558,-27.3543214133,0.4529761828,1.7769262,3.6447596061,23.34027,AGN
-29.4142795735,-27.0844583888,-0.1989481883,2.2692103,3.655620571,13.0259905,AGN
-29.4182330133,-26.8915002919,-0.0770862068,2.076058,4.0294045526,6.092658,AGN
-30.4519451786,-27.0306328551,-0.8108494105,1.9184194,3.7646283473,10.82468,AGN
-33.5280701829,-27.8346548017,0.5619187779,1.6854175,3.6548478983,29.03753,AGN
-26.3752337783,-27.1158713892,-0.5131886183,2.6435418,3.602712849,15.039288,AGN
-27.5249511806,-27.7858376673,-2.6446939932,2.3890116,4.189967845,27.182236,AGN
-26.4170786325,-27.1399917059,-0.0730854044,2.064401,6.9900457215,30.709429,AGN
-27.1450159959,-27.6740532753,-1.6234317318,2.2469103,4.0302518374,29.140326,AGN
-24.9970675242,-27.0094607028,1.6809261801,2.1183639,5.8714372309,17.652304,AGN
-26.6570376968,-27.3695854135,0.3203457639,2.5054483,5.5559246162,-11.987718,AGN
-27.4812831378,-26.8800968604,0.8366825668,1.9013705,6.2771991908,25.41681,AGN
-27.6483762743,-27.6784921438,0.3082308923,2.4587142,4.0895764762,-18.4455,AGN
-30.7044548013,-27.8820169055,0.4743517982,1.980698,3.5545576709,29.717186,AGN
-33.5396360956,-27.9864609758,-0.6547226576,1.705512,3.5817998943,29.980925,AGN
-30.2976805207,-27.6244078271,1.0038121707,2.0449553,3.8054617502,18.873281,AGN
-30.0170463487,-27.9951276887,0.4706207343,2.3173287,3.8308464294,30.071276,AGN
-27.4908625137,-27.3266166997,0.5887798869,2.2959707,5.4602269567,-11.958045,AGN
-24.8010964735,-27.2428426977,0.0100384852,2.2226987,6.5676872787,29.077515,AGN
-25.4659738359,-27.802106399,-0.2900889412,2.6951244,4.4279418379,27.070295,AGN
-23.7702204749,-26.6184767667,1.8363908036,2.1502607,7.3915067456,-8.424904,AGN
-29.4139317292,-27.3707393227,-0.3238502302,2.2556014,4.2057660796,12.204497,AGN
-25.9038811192,-27.3551591047,1.0110355698,2.2340233,5.341924444,29.17705,AGN
-30.8877400172,-28.1207404983,-1.3182560485,2.0924673,4.1406444456,28.94928,AGN
-28.6160213114,-27.4725868994,-0.8759634113,2.4180522,4.2328416581,-14.030268,AGN
-32.7725234851,-27.9404860143,-0.0869704565,1.7276386,3.590107737,26.570465,AGN
-32.0061248293,-27.6454291658,0.442512976,1.882608,3.7146183279,18.22791,AGN
-29.5090275312,-27.3007208777,0.6730490995,1.9056103,4.209968014,21.274063,AGN
-29.1196906854,-27.3536525867,0.6074427184,2.1071928,4.0348940544,16.102114,AGN
-31.1519565449,-27.1345042227,1.1831299524,1.7100781,3.9230912107,10.609578,AGN
-30.2938918305,-27.2285088912,0.9260047313,1.8755715,4.3627496527,11.235831,AGN
-26.8331559006,-27.5224606869,1.3633895167,1.9108732,4.2347438535,21.34975,AGN
-27.9350279167,-27.7939386943,1.3776135219,1.9436818,4.4295565191,-15.173195,AGN
-26.737388147,-27.1899152098,-0.9093155776,2.3672915,4.3664778331,11.374781,AGN
-29.3584896745,-27.54159882,-0.110527684,2.2508094,3.8216711776,16.48923,AGN
-28.1384578915,-27.8068285857,-0.3586517858,2.5117242,3.8309065836,23.722158,AGN
-32.3443476923,-27.8244625288,-0.6013995473,1.7768261,3.558948206,21.573767,AGN
-26.4282580192,-27.6707890712,0.1740530252,2.7029536,3.4091574703,-23.180853,AGN
-28.0514218876,-27.7748418076,-2.9213128741,2.2833433,3.834413179,27.676594,AGN
-29.7880414768,-26.8578320657,0.9052030118,1.7483612,3.9844244998,-9.934301,AGN
-25.1028232508,-27.5389684721,0.772279265,2.4599633,5.755027016,26.062878,AGN
-32.9281929514,-27.9698724845,0.3060018223,1.7248123,3.3224752234,22.850975,AGN
-25.9415314459,-27.3522132264,1.3514798581,2.017419,5.7375684462,-17.464863,AGN
-30.4242605537,-27.0564372205,-1.1173983934,1.9852923,3.7916184048,-6.2133617,AGN
-29.9901703592,-27.7111777476,-0.4105740356,1.9316448,3.962911303,24.789204,AGN
-25.8820384497,-27.5999753468,0.6911967443,2.3650792,4.7666107106,23.48519,AGN
-31.4029813168,-27.3978161315,-0.2175208486,1.8706197,3.6706471779,10.812258,AGN
-24.7355292047,-27.4415229673,1.4322737791,2.2165923,5.5972059422,-15.156156,AGN
-28.401634291,-27.0118706118,0.8602340014,2.1104405,5.4472546555,7.5862117,AGN
-29.4347154364,-27.1940182537,-0.3889187613,2.2113717,3.5357689461,-7.9545116,AGN
-21.1918184426,-26.3857652095,1.9484839345,2.3541274,8.0370498126,-5.705333,AGN
-28.1735251182,-27.2506064968,-0.1866148077,2.4606674,3.7630705832,9.744514,AGN
-28.0121902,-27.4538274482,-0.0761647589,2.3464217,4.5157292687,16.785765,AGN
-31.2148768683,-27.6590341247,0.9206518026,1.8566556,3.7744374726,-21.740084,AGN
-29.7498138345,-27.2589821529,0.3222049436,1.8061239,4.1602984069,21.829151,AGN
-32.9267177444,-27.3756842348,-0.9067151785,1.567127,3.6943371936,14.892949,AGN
-29.6343286424,-27.4105183525,-1.0596374829,2.0577357,4.0046365149,15.989915,AGN
-31.769120476,-27.492626093,0.2853584894,1.695549,4.0134096016,-21.794851,AGN
-28.2871333783,-27.675301268,-1.002054176,2.551977,4.3665924141,25.833645,AGN
-27.989185069,-27.7633097981,0.1417770149,2.3873827,4.0154557914,23.478878,AGN
-28.7924235567,-27.084800598,0.7676321577,2.028057,3.9386218186,8.660897,AGN
-31.0805311515,-27.5403395682,0.5080082479,1.9514155,3.6790277903,-17.38682,AGN
-27.7362622961,-26.3744118696,-3.3244459531,2.4115129,5.6099309067,14.679498,AGN
-33.279412533,-27.7240445151,0.7510878179,1.6634126,3.5782615232,18.480856,AGN
-24.4968819808,-27.163189757,1.5522614459,2.1426744,7.805131934,25.04053,AGN
-32.5630826804,-27.241584256,0.7415722252,1.605601,3.6291466683,-7.1070414,AGN
-28.5511564411,-27.3351914817,0.8125823101,2.072074,4.2286498958,-17.852343,AGN
-27.8629316433,-27.4948132593,1.0755676554,2.3321397,3.861294769,12.689637,AGN
-25.9880594603,-27.5472286741,-0.8482521687,2.3107796,5.8989770552,19.95709,AGN
-32.4728819522,-27.9787018066,0.7331778083,1.8127815,3.4510543047,-23.739353,AGN
-27.1182606805,-27.2184026497,1.0346253054,2.2875876,4.6801391025,-12.609628,AGN
-26.0771901205,-27.7457143499,0.5068919058,2.596121,4.9654643204,-26.03963,AGN
-26.9715100762,-26.7939254572,1.2982739213,1.7163644,4.3883124368,20.52978,AGN
-30.1419591205,-27.7330580377,0.0083798934,2.0983136,3.6455876142,13.298561,AGN
-28.3375743664,-27.6968922469,1.5563984727,2.1480389,3.7248115217,-4.556341,AGN
-33.4213945371,-27.501528094,0.7963173079,1.4635313,3.638913195,8.888101,AGN
-24.8190191404,-27.0070005871,1.2161748246,2.4090424,6.4263824798,-13.226375,AGN
-31.280960399,-27.2124675387,0.037530374,1.7699345,3.8920568592,-12.871005,AGN
-28.9447665983,-27.0841696331,-0.1958518584,2.2952044,4.3386083116,-8.244205,AGN
-26.2991518368,-27.1291287948,-0.311226332,2.4921203,4.4312170803,-10.268911,AGN
-26.1684855416,-27.2627754413,1.4975560407,2.238299,5.7499973234,-27.614803,AGN
-29.0725349392,-27.4433481368,0.3847490398,2.1618016,5.3564024326,-19.895176,AGN
-31.1059774976,-27.6642742971,0.4411659798,1.8509423,3.409514911,14.983597,AGN
-28.467336271,-26.8047026887,0.5961660854,1.8717842,4.2886479627,-14.327842,AGN
-29.9192871776,-27.7725134762,-1.7213569882,2.1919487,3.4267895479,11.446937,AGN
-27.605042709,-27.0088675998,1.6050361873,1.6517662,4.1879217154,-22.239529,AGN
-29.4401596553,-27.2541865846,0.5492739844,2.0358446,3.4230948496,-12.228696,AGN
-31.0641272969,-26.9488828056,0.647894561,1.6154323,4.0842110831,-13.892489,AGN
-25.0304743294,-27.0476246522,1.8629021004,1.997945,7.0681648259,-16.254517,AGN
-24.8127549748,-27.2506289535,0.3119590584,2.5025764,5.5473775333,-19.609777,AGN
-31.6800966197,-27.4955375088,-0.6036035798,1.8839668,3.9082123483,5.854755,AGN
-26.1688533983,-26.4254581886,0.520542976,2.605933,4.4795407529,-1.7791928,AGN
-29.3787053961,-27.2127612898,1.0786487206,1.8641981,4.4562804539,19.740921,AGN
-28.0831301214,-27.50206317,-1.2403733979,2.267303,4.2048812868,19.429588,AGN
-28.8943273408,-26.6779823418,0.1972709912,1.867191,4.9762880865,-4.297783,AGN
-26.696888414,-27.6638940611,-0.4526603146,2.5159087,4.3356096651,-25.93422,AGN
-32.0444251371,-27.2956375345,-2.0254967245,1.7433738,3.8149191724,-5.823267,AGN
-28.4617615464,-28.0181187202,-1.4044219816,2.347632,3.8147647165,25.81061,AGN
-31.408334371,-27.2436524121,0.241613026,1.6410583,4.134931849,-27.02317,AGN
-24.7508013883,-27.4753547286,0.5064096022,2.6752543,4.7568315684,-25.327179,AGN
-32.3437921474,-27.5571225911,0.8117332054,1.6240301,3.7329954255,-27.860544,AGN
-26.1683548499,-27.4692148085,0.9086928184,2.4323764,5.4134337503,-29.523113,AGN
-26.6482169113,-27.6248528578,1.2231880763,2.5440555,4.5751634487,22.054943,AGN
-29.1010797263,-26.7558960795,0.9926128897,1.8182738,4.0308004873,-6.3650217,AGN
-26.1505067173,-27.5287892751,-0.1369890514,2.5947347,3.7981364253,-25.199621,AGN
-34.0477262618,-27.7731316684,0.3397637,1.5597363,3.662768853,-27.853899,AGN
-27.2206047398,-27.4201778512,-2.545435011,2.3498585,3.8595917218,-24.57447,AGN
-30.03137329,-27.2558975109,0.5278401578,2.1618516,4.1288037667,-6.3868885,AGN
-29.7873362678,-27.7271361232,-0.9323375426,2.3081,4.1373686591,-30.474344,AGN
-26.6618320718,-27.106687452,1.2238749594,2.2712784,5.348951199,-19.156277,AGN
-31.2850998552,-27.6724686598,0.8713225384,1.878316,3.7860872914,-30.985945,AGN
-29.7351085679,-27.3707593807,-0.5112667557,2.0469913,3.4408378313,-21.133017,AGN
-27.7253191131,-27.2135724964,0.990609185,2.2387853,5.2716557261,-7.30819,AGN
-31.155973059,-27.4363257647,-1.1977586587,1.9272561,3.7013919216,-13.257733,AGN
-26.1004844611,-27.5021982228,-0.6017992071,2.7069194,3.5564956267,-27.20606,AGN
-23.8256523271,-27.2786888225,1.3865536077,2.227573,6.2179372674,-28.980127,AGN
-31.7858620214,-27.4084400374,-0.0506682182,1.8188477,4.1528328873,-26.779509,AGN
-25.4041507558,-27.4954777658,1.0130332579,2.4715497,5.9435079969,-29.984783,AGN
-28.8649862149,-27.2661851785,1.365932431,1.5236522,3.9032535102,-30.85608,AGN
-27.244491142,-26.7202425439,0.0407873946,1.8832263,5.0649587981,17.66622,AGN
-27.5383603139,-27.1322542655,-1.1851840859,2.467872,4.1927182174,6.4162803,AGN
-26.0723894599,-27.4151256869,-0.342411513,2.604481,3.7986810632,-26.99795,AGN
-26.3900561887,-27.2800200535,-0.3952794056,2.3096533,5.2613708964,-23.145529,AGN
-26.6439583891,-26.5055411166,0.301277383,1.9713017,5.8322111361,7.112876,AGN
-29.8484328882,-27.5801497613,0.5014785776,2.0817263,3.6930833662,19.960295,AGN
-30.7410989484,-27.8808047815,0.6125134076,2.1270213,3.7631781634,16.437288,AGN
-30.8889350137,-27.543467283,0.0656842258,1.9061675,4.2742301193,19.453438,AGN
-27.0323736596,-27.4926715984,1.2501955859,2.2186847,5.6986867089,22.748606,AGN
-26.0776023786,-27.49018628,0.9548437969,2.5038877,5.1025015139,-26.177158,AGN
-26.4518879546,-27.5710097323,0.4112512061,2.5898182,4.3347414705,17.43244,AGN
-25.8641267946,-27.6072987623,-0.0659478364,2.6831007,4.7497565133,-30.547705,AGN
-26.9752842781,-27.6778307937,0.1896104447,2.4685612,4.2778941211,-31.832254,AGN
-28.0708096158,-26.6628897647,-0.9370627605,1.7734103,4.8756343745,-32.596497,AGN
-26.1347672516,-27.5540843491,1.4110414945,2.1985214,4.3901770947,20.141964,AGN
-27.8240117774,-27.0126478667,-2.5936567188,2.1075394,4.3869524179,6.878124,AGN
-25.472674061,-27.6894187919,1.7185477326,2.5498643,4.4123153517,-25.160206,AGN
-30.6301080604,-27.273803279,0.3773522129,1.8320485,4.3021423913,-18.729929,AGN
-30.9202933133,-27.3303470579,-0.4139377585,1.9152058,3.7999638752,-15.039112,AGN
-28.3384219272,-27.4430040017,0.1050231918,2.4098465,3.9914658863,-10.115349,AGN
-28.4246572501,-27.3690870093,0.8818814993,2.1519358,3.7251832307,-19.344055,AGN
-25.9704780312,-26.1696265294,1.9819184173,2.5345602,6.1113966255,1.1855597,AGN
-28.7470960464,-27.2595519608,-0.4295369835,1.984601,4.401175108,-22.980028,AGN
-30.4866264527,-27.7866823392,-0.6573642586,2.159646,3.6621257026,-33.10743,AGN
-28.3120227482,-26.5664514438,0.7849611545,2.2286196,3.8607089107,1.6637594,AGN
-29.7700679348,-27.4259392744,-1.7332350506,2.056328,3.6509470267,-16.770718,AGN
-27.4902489099,-27.7314248974,0.3346272023,2.345829,4.0259742462,-34.45467,AGN
-26.8785430077,-27.5030157914,-0.0947432381,2.350473,4.1986196654,21.14045,AGN
-30.2507437134,-27.0672366331,0.8691856249,2.0715191,4.1571313788,-3.071468,AGN
-28.996382674,-27.3289122173,1.1690396014,1.95852,4.1403400408,-25.683142,AGN
-31.7979168141,-27.3587439675,-0.2523453706,1.7026062,4.147891464,-24.639217,AGN
-24.6880878497,-27.6142598825,-2.8363489666,2.789022,4.4738361716,-32.864452,AGN
-26.4520997122,-26.3690632755,1.5507950636,2.7119672,5.6300320576,-2.4135904,AGN
-23.6489480243,-26.8997815245,2.0092100682,2.181554,7.5537450163,-24.391523,AGN
-33.0278746953,-27.8162226227,-1.1685515293,1.8391652,3.4646095754,21.205929,AGN
-26.2921707246,-26.9795769108,1.1930556075,2.4107566,5.1085603678,6.0879297,AGN
-26.5608398638,-27.3564361138,0.195231321,2.6407297,5.1271580416,-24.856869,AGN
-30.7906703197,-27.4338412247,0.6597307464,1.825664,3.847309176,-11.530037,AGN
-27.9718987377,-27.2062721759,0.3225728251,2.445055,4.1900931049,-15.714415,AGN
-32.2303684366,-27.7689063439,-0.0203782937,1.8951125,3.5328372809,13.496661,AGN
-28.9873072212,-27.0799500574,0.6736196826,2.4749558,4.1931383062,-16.486124,AGN
-26.1143436221,-27.1553250735,1.1889130356,2.4678743,5.5056006995,-17.230917,AGN
-30.2377971051,-27.6508411727,0.5712562382,2.0107946,3.9606302654,14.780903,AGN
-34.5288146685,-27.6400978213,0.7138167193,1.3048888,3.323368143,-35.48346,AGN
-26.7251812668,-27.6669957498,-1.0882819861,2.5774386,4.2316192167,-34.39618,AGN
-24.2960254355,-26.76049584,-1.7583031829,2.8915272,4.6355245731,5.9558024,AGN
-26.8335422426,-27.2198131792,1.4512106075,1.8431824,4.6593195283,-28.741648,AGN
-32.6006987815,-27.3737530257,-3.027263527,1.8924838,3.6693561743,6.510643,AGN
-29.6617530001,-27.7256749332,-1.9331565587,2.2694423,3.7473240028,-37.059025,AGN
-30.8830776644,-27.5255309421,-0.37131924,1.7978425,3.7291939651,-34.23343,AGN
-31.9898694826,-27.5922298931,-0.7084555515,1.7845706,3.7156582034,-37.20424,AGN
-29.7248770871,-27.7877327634,1.208669262,2.2097712,3.9741903389,-33.729923,AGN
